entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfContingentLiabilities,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables
35251499,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/99415253/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2RiL2U4L2JmLzUyNTItNDI2Ny05ODYxLWRlMjUxOTk4NjcxMQ.xhtml,http://regnskaber.virk.dk/99415253/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzkyLzBjLzBmLzA3NTEtNGEwNS1hYTFkLTZjYWE3Nzk0OTM4OA.pdf,http://regnskaber.virk.dk/99415253/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzE5L2M1LzcxL2RhNDktNDhjYi1iNGQ5LTc2ZmZlZGJjNGYzNA.xml,true,Danmark,DK,Horsens,Horsens,8700.0,20.0,Graven,8240.0,LÃ¦rkevej 12a,Regnskabsklasse B,2017-03-03,2017-03-03,6241.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Intet oplyst</p>",88000.0,545322.0,93697.0,35251499.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Omar Barakeh,Omar Barakeh,Danske Bank,ALADDIN ApS,Martin Glerup,0.0,Horsens,2015-01-01,2015-12-31,-544.0,-544.0,-544.0,2016-12-31,2016-01-01,639019.0,false,false,0.0,false,false,Ingen bistand,urn:ofk:oid:23551576,indberetninger-20180424,2.5927877,35251499.0,,2018-03-27T20:31:15.713Z,2017-03-03T12:22:42.460Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-58-BQ,2017-03-03T12:22:42.745Z,,,,,,,,,,,,,,,,,,,
35251499,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/99415253/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2RiL2U4L2JmLzUyNTItNDI2Ny05ODYxLWRlMjUxOTk4NjcxMQ.xhtml,http://regnskaber.virk.dk/99415253/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzkyLzBjLzBmLzA3NTEtNGEwNS1hYTFkLTZjYWE3Nzk0OTM4OA.pdf,http://regnskaber.virk.dk/99415253/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzE5L2M1LzcxL2RhNDktNDhjYi1iNGQ5LTc2ZmZlZGJjNGYzNA.xml,true,Danmark,DK,Horsens,Horsens,8700.0,20.0,Graven,8240.0,LÃ¦rkevej 12a,Regnskabsklasse B,2017-03-03,2017-03-03,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Intet oplyst</p>",,,,35251499.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Omar Barakeh,Omar Barakeh,Danske Bank,ALADDIN ApS,Martin Glerup,,Horsens,2015-01-01,2015-12-31,-544.0,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:23551576,indberetninger-20180424,2.5927877,35251499.0,,2018-03-27T20:31:15.713Z,2017-03-03T12:22:42.460Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-58-BQ,2017-03-03T12:22:42.745Z,,,,,,,,,,,,,,,,,,,
35251499,2015-12-31,2015-12-31,c6,http://regnskaber.virk.dk/99415253/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2RiL2U4L2JmLzUyNTItNDI2Ny05ODYxLWRlMjUxOTk4NjcxMQ.xhtml,http://regnskaber.virk.dk/99415253/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzkyLzBjLzBmLzA3NTEtNGEwNS1hYTFkLTZjYWE3Nzk0OTM4OA.pdf,http://regnskaber.virk.dk/99415253/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzE5L2M1LzcxL2RhNDktNDhjYi1iNGQ5LTc2ZmZlZGJjNGYzNA.xml,true,Danmark,DK,Horsens,Horsens,8700.0,20.0,Graven,8240.0,LÃ¦rkevej 12a,Regnskabsklasse B,2017-03-03,2017-03-03,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Intet oplyst</p>",,,,35251499.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Omar Barakeh,Omar Barakeh,Danske Bank,ALADDIN ApS,Martin Glerup,,Horsens,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:23551576,indberetninger-20180424,2.5927877,35251499.0,,2018-03-27T20:31:15.713Z,2017-03-03T12:22:42.460Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-58-BQ,2017-03-03T12:22:42.745Z,137653.0,28964.0,80000.0,123964.0,102734.0,13689.0,50000.0,137653.0,34919.0,50000.0,13689.0,28157.0,45000.0,13689.0,22734.0,34919.0,0.0,45000.0,6762.0
35251499,2016-01-01,2016-01-01,c7,http://regnskaber.virk.dk/99415253/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2RiL2U4L2JmLzUyNTItNDI2Ny05ODYxLWRlMjUxOTk4NjcxMQ.xhtml,http://regnskaber.virk.dk/99415253/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzkyLzBjLzBmLzA3NTEtNGEwNS1hYTFkLTZjYWE3Nzk0OTM4OA.pdf,http://regnskaber.virk.dk/99415253/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzE5L2M1LzcxL2RhNDktNDhjYi1iNGQ5LTc2ZmZlZGJjNGYzNA.xml,true,Danmark,DK,Horsens,Horsens,8700.0,20.0,Graven,8240.0,LÃ¦rkevej 12a,Regnskabsklasse B,2017-03-03,2017-03-03,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Intet oplyst</p>",,,,35251499.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Omar Barakeh,Omar Barakeh,Danske Bank,ALADDIN ApS,Martin Glerup,,Horsens,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:23551576,indberetninger-20180424,2.5927877,35251499.0,,2018-03-27T20:31:15.713Z,2017-03-03T12:22:42.460Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-58-BQ,2017-03-03T12:22:42.745Z,,,,,80000.0,,,,,,,,,,,,,,
35251499,2016-01-01,2016-01-01,c8,http://regnskaber.virk.dk/99415253/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2RiL2U4L2JmLzUyNTItNDI2Ny05ODYxLWRlMjUxOTk4NjcxMQ.xhtml,http://regnskaber.virk.dk/99415253/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzkyLzBjLzBmLzA3NTEtNGEwNS1hYTFkLTZjYWE3Nzk0OTM4OA.pdf,http://regnskaber.virk.dk/99415253/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzE5L2M1LzcxL2RhNDktNDhjYi1iNGQ5LTc2ZmZlZGJjNGYzNA.xml,true,Danmark,DK,Horsens,Horsens,8700.0,20.0,Graven,8240.0,LÃ¦rkevej 12a,Regnskabsklasse B,2017-03-03,2017-03-03,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Intet oplyst</p>",,,,35251499.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Omar Barakeh,Omar Barakeh,Danske Bank,ALADDIN ApS,Martin Glerup,,Horsens,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:23551576,indberetninger-20180424,2.5927877,35251499.0,,2018-03-27T20:31:15.713Z,2017-03-03T12:22:42.460Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-58-BQ,2017-03-03T12:22:42.745Z,,,,,22734.0,,,,,,,,,,,,,,
35251499,2016-01-01,2016-01-01,c9,http://regnskaber.virk.dk/99415253/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2RiL2U4L2JmLzUyNTItNDI2Ny05ODYxLWRlMjUxOTk4NjcxMQ.xhtml,http://regnskaber.virk.dk/99415253/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzkyLzBjLzBmLzA3NTEtNGEwNS1hYTFkLTZjYWE3Nzk0OTM4OA.pdf,http://regnskaber.virk.dk/99415253/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzE5L2M1LzcxL2RhNDktNDhjYi1iNGQ5LTc2ZmZlZGJjNGYzNA.xml,true,Danmark,DK,Horsens,Horsens,8700.0,20.0,Graven,8240.0,LÃ¦rkevej 12a,Regnskabsklasse B,2017-03-03,2017-03-03,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Intet oplyst</p>",,,,35251499.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Omar Barakeh,Omar Barakeh,Danske Bank,ALADDIN ApS,Martin Glerup,,Horsens,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:23551576,indberetninger-20180424,2.5927877,35251499.0,,2018-03-27T20:31:15.713Z,2017-03-03T12:22:42.460Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-58-BQ,2017-03-03T12:22:42.745Z,,,,,102734.0,,,,,,,,,,,,,,
35251499,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/99415253/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2RiL2U4L2JmLzUyNTItNDI2Ny05ODYxLWRlMjUxOTk4NjcxMQ.xhtml,http://regnskaber.virk.dk/99415253/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzkyLzBjLzBmLzA3NTEtNGEwNS1hYTFkLTZjYWE3Nzk0OTM4OA.pdf,http://regnskaber.virk.dk/99415253/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzE5L2M1LzcxL2RhNDktNDhjYi1iNGQ5LTc2ZmZlZGJjNGYzNA.xml,true,Danmark,DK,Horsens,Horsens,8700.0,20.0,Graven,8240.0,LÃ¦rkevej 12a,Regnskabsklasse B,2017-03-03,2017-03-03,13689.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Intet oplyst</p>",0.0,502506.0,-56186.0,35251499.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Omar Barakeh,Omar Barakeh,Danske Bank,ALADDIN ApS,Martin Glerup,0.0,Horsens,2015-01-01,2015-12-31,-70801.0,-69875.0,-69875.0,2016-12-31,2016-01-01,446320.0,false,false,926.0,false,false,Ingen bistand,urn:ofk:oid:23551576,indberetninger-20180424,2.5927877,35251499.0,,2018-03-27T20:31:15.713Z,2017-03-03T12:22:42.460Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-58-BQ,2017-03-03T12:22:42.745Z,,,,,,,,,,,,,,,,,,,
35251499,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/99415253/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2RiL2U4L2JmLzUyNTItNDI2Ny05ODYxLWRlMjUxOTk4NjcxMQ.xhtml,http://regnskaber.virk.dk/99415253/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzkyLzBjLzBmLzA3NTEtNGEwNS1hYTFkLTZjYWE3Nzk0OTM4OA.pdf,http://regnskaber.virk.dk/99415253/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzE5L2M1LzcxL2RhNDktNDhjYi1iNGQ5LTc2ZmZlZGJjNGYzNA.xml,true,Danmark,DK,Horsens,Horsens,8700.0,20.0,Graven,8240.0,LÃ¦rkevej 12a,Regnskabsklasse B,2017-03-03,2017-03-03,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Intet oplyst</p>",,,,35251499.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Omar Barakeh,Omar Barakeh,Danske Bank,ALADDIN ApS,Martin Glerup,,Horsens,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:23551576,indberetninger-20180424,2.5927877,35251499.0,,2018-03-27T20:31:15.713Z,2017-03-03T12:22:42.460Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-58-BQ,2017-03-03T12:22:42.745Z,,,,,,,,,,,,,,,,,,,
35251499,2016-01-01,2016-12-31,c10,http://regnskaber.virk.dk/99415253/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2RiL2U4L2JmLzUyNTItNDI2Ny05ODYxLWRlMjUxOTk4NjcxMQ.xhtml,http://regnskaber.virk.dk/99415253/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzkyLzBjLzBmLzA3NTEtNGEwNS1hYTFkLTZjYWE3Nzk0OTM4OA.pdf,http://regnskaber.virk.dk/99415253/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzE5L2M1LzcxL2RhNDktNDhjYi1iNGQ5LTc2ZmZlZGJjNGYzNA.xml,true,Danmark,DK,Horsens,Horsens,8700.0,20.0,Graven,8240.0,LÃ¦rkevej 12a,Regnskabsklasse B,2017-03-03,2017-03-03,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Intet oplyst</p>",,,,35251499.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Omar Barakeh,Omar Barakeh,Danske Bank,ALADDIN ApS,Martin Glerup,,Horsens,2015-01-01,2015-12-31,-70801.0,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:23551576,indberetninger-20180424,2.5927877,35251499.0,,2018-03-27T20:31:15.713Z,2017-03-03T12:22:42.460Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-58-BQ,2017-03-03T12:22:42.745Z,,,,,,,,,,,,,,,,,,,
35251499,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/99415253/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2RiL2U4L2JmLzUyNTItNDI2Ny05ODYxLWRlMjUxOTk4NjcxMQ.xhtml,http://regnskaber.virk.dk/99415253/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzkyLzBjLzBmLzA3NTEtNGEwNS1hYTFkLTZjYWE3Nzk0OTM4OA.pdf,http://regnskaber.virk.dk/99415253/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzE5L2M1LzcxL2RhNDktNDhjYi1iNGQ5LTc2ZmZlZGJjNGYzNA.xml,true,Danmark,DK,Horsens,Horsens,8700.0,20.0,Graven,8240.0,LÃ¦rkevej 12a,Regnskabsklasse B,2017-03-03,2017-03-03,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Intet oplyst</p>",,,,35251499.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Omar Barakeh,Omar Barakeh,Danske Bank,ALADDIN ApS,Martin Glerup,,Horsens,2015-01-01,2015-12-31,-70801.0,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:23551576,indberetninger-20180424,2.5927877,35251499.0,,2018-03-27T20:31:15.713Z,2017-03-03T12:22:42.460Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-58-BQ,2017-03-03T12:22:42.745Z,,,,,,,,,,,,,,,,,,,
