entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ChangeInInventoriesOfFinishedGoodsWorkInProgressAndGoodsForResale,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,ExtraordinaryIncome,ExtraordinaryProfitLossBeforeTax,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,LeaseholdImprovements,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RawMaterialsAndConsumablesUsed,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DepositsLongtermInvestmentsAndReceivables,Equity,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
31890020,2013-01-01,2013-12-31,c5,http://regnskaber.virk.dk/02009813/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzlmL2QzLzIzL2ZkMTgtNDg1NS05YmJhLWFmZmJmZmI0OTAwMQ.xhtml,http://regnskaber.virk.dk/02009813/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2E2L2I4LzA2Lzg3NzktNGYyZi05N2MyLWQ0MWU4ZDYxY2VjYQ.pdf,http://regnskaber.virk.dk/02009813/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzFkL2JjL2Q5LzRkNjgtNGM4ZS05MTExLWUxYTMwMmJhOGUwMg.xml,Helsinge,3200.0,21.0,JernbÃ¦kvej,5491 Blommenslyst,Ved Lunden 6,51498.0,Regnskabsklasse B,2015-04-26,2015-04-28,6401.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",0.0,-61884.0,-55483.0,31890020.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,Stig Christensen,Jesper NÃ¸rgaard Falk-Hansen,Danske Bank Frederikssund,DEGNEMOSEGAARD VINLAUG ApS,Preben NÃ¸rgaard,45770.0,0.0,RamlÃ¸se,2013-01-01,2013-12-31,-61884.0,-61884.0,-61884.0,120100.0,2014-12-31,2014-01-01,110387.0,"Det indstilles til generalforsamlingen, at selskabet fravÃ¦lger revision for det kommende regnskabsÃ¥r, i lighed med indevÃ¦rende regnskabsÃ¥r.",26825833.0,Ingen bistand,urn:ofk:oid:5245400,indberetninger-20180424,2.59262,31890020.0,,2018-03-30T11:51:03.893Z,2015-05-17T07:58:01.592Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-05-SD,2015-05-17T07:58:01.649Z,,,,,,,,,,,,,,,,,,,,,,,,
31890020,2013-01-01,2013-12-31,c7,http://regnskaber.virk.dk/02009813/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzlmL2QzLzIzL2ZkMTgtNDg1NS05YmJhLWFmZmJmZmI0OTAwMQ.xhtml,http://regnskaber.virk.dk/02009813/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2E2L2I4LzA2Lzg3NzktNGYyZi05N2MyLWQ0MWU4ZDYxY2VjYQ.pdf,http://regnskaber.virk.dk/02009813/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzFkL2JjL2Q5LzRkNjgtNGM4ZS05MTExLWUxYTMwMmJhOGUwMg.xml,Helsinge,3200.0,21.0,JernbÃ¦kvej,5491 Blommenslyst,Ved Lunden 6,51498.0,Regnskabsklasse B,2015-04-26,2015-04-28,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,,31890020.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,Stig Christensen,Jesper NÃ¸rgaard Falk-Hansen,Danske Bank Frederikssund,DEGNEMOSEGAARD VINLAUG ApS,Preben NÃ¸rgaard,,,RamlÃ¸se,2013-01-01,2013-12-31,-61884.0,,,,2014-12-31,2014-01-01,,"Det indstilles til generalforsamlingen, at selskabet fravÃ¦lger revision for det kommende regnskabsÃ¥r, i lighed med indevÃ¦rende regnskabsÃ¥r.",26825833.0,Ingen bistand,urn:ofk:oid:5245400,indberetninger-20180424,2.59262,31890020.0,,2018-03-30T11:51:03.893Z,2015-05-17T07:58:01.592Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-05-SD,2015-05-17T07:58:01.649Z,,,,,,,,,,,,,,,,,,,,,,,,
31890020,2013-12-31,2013-12-31,c9,http://regnskaber.virk.dk/02009813/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzlmL2QzLzIzL2ZkMTgtNDg1NS05YmJhLWFmZmJmZmI0OTAwMQ.xhtml,http://regnskaber.virk.dk/02009813/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2E2L2I4LzA2Lzg3NzktNGYyZi05N2MyLWQ0MWU4ZDYxY2VjYQ.pdf,http://regnskaber.virk.dk/02009813/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzFkL2JjL2Q5LzRkNjgtNGM4ZS05MTExLWUxYTMwMmJhOGUwMg.xml,Helsinge,3200.0,21.0,JernbÃ¦kvej,5491 Blommenslyst,Ved Lunden 6,51498.0,Regnskabsklasse B,2015-04-26,2015-04-28,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,,31890020.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,Stig Christensen,Jesper NÃ¸rgaard Falk-Hansen,Danske Bank Frederikssund,DEGNEMOSEGAARD VINLAUG ApS,Preben NÃ¸rgaard,,,RamlÃ¸se,2013-01-01,2013-12-31,,,,,2014-12-31,2014-01-01,,"Det indstilles til generalforsamlingen, at selskabet fravÃ¦lger revision for det kommende regnskabsÃ¥r, i lighed med indevÃ¦rende regnskabsÃ¥r.",26825833.0,Ingen bistand,urn:ofk:oid:5245400,indberetninger-20180424,2.59262,31890020.0,,2018-03-30T11:51:03.893Z,2015-05-17T07:58:01.592Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-05-SD,2015-05-17T07:58:01.649Z,190353.0,38569.0,500000.0,183951.0,16000.0,-39922.0,129382.0,190353.0,230275.0,0.0,129382.0,6402.0,0.0,17585.0,0.0,6402.0,6402.0,-539922.0,230275.0,188259.0,16000.0,24431.0,0.0,
31890020,2014-01-01,2014-12-31,c0,http://regnskaber.virk.dk/02009813/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzlmL2QzLzIzL2ZkMTgtNDg1NS05YmJhLWFmZmJmZmI0OTAwMQ.xhtml,http://regnskaber.virk.dk/02009813/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2E2L2I4LzA2Lzg3NzktNGYyZi05N2MyLWQ0MWU4ZDYxY2VjYQ.pdf,http://regnskaber.virk.dk/02009813/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzFkL2JjL2Q5LzRkNjgtNGM4ZS05MTExLWUxYTMwMmJhOGUwMg.xml,Helsinge,3200.0,21.0,JernbÃ¦kvej,5491 Blommenslyst,Ved Lunden 6,51498.0,Regnskabsklasse B,2015-04-26,2015-04-28,6402.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",30000.0,94741.0,71365.0,31890020.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,Stig Christensen,Jesper NÃ¸rgaard Falk-Hansen,Danske Bank Frederikssund,DEGNEMOSEGAARD VINLAUG ApS,Preben NÃ¸rgaard,32721.0,222.0,RamlÃ¸se,2013-01-01,2013-12-31,94741.0,64741.0,64963.0,77662.0,2014-12-31,2014-01-01,130250.0,"Det indstilles til generalforsamlingen, at selskabet fravÃ¦lger revision for det kommende regnskabsÃ¥r, i lighed med indevÃ¦rende regnskabsÃ¥r.",26825833.0,Ingen bistand,urn:ofk:oid:5245400,indberetninger-20180424,2.59262,31890020.0,,2018-03-30T11:51:03.893Z,2015-05-17T07:58:01.592Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-05-SD,2015-05-17T07:58:01.649Z,,,,,,,,,,,,,,,,,,,,,,,,
31890020,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/02009813/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzlmL2QzLzIzL2ZkMTgtNDg1NS05YmJhLWFmZmJmZmI0OTAwMQ.xhtml,http://regnskaber.virk.dk/02009813/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2E2L2I4LzA2Lzg3NzktNGYyZi05N2MyLWQ0MWU4ZDYxY2VjYQ.pdf,http://regnskaber.virk.dk/02009813/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzFkL2JjL2Q5LzRkNjgtNGM4ZS05MTExLWUxYTMwMmJhOGUwMg.xml,Helsinge,3200.0,21.0,JernbÃ¦kvej,5491 Blommenslyst,Ved Lunden 6,51498.0,Regnskabsklasse B,2015-04-26,2015-04-28,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,,31890020.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,Stig Christensen,Jesper NÃ¸rgaard Falk-Hansen,Danske Bank Frederikssund,DEGNEMOSEGAARD VINLAUG ApS,Preben NÃ¸rgaard,,,RamlÃ¸se,2013-01-01,2013-12-31,,,,,2014-12-31,2014-01-01,,"Det indstilles til generalforsamlingen, at selskabet fravÃ¦lger revision for det kommende regnskabsÃ¥r, i lighed med indevÃ¦rende regnskabsÃ¥r.",26825833.0,Ingen bistand,urn:ofk:oid:5245400,indberetninger-20180424,2.59262,31890020.0,,2018-03-30T11:51:03.893Z,2015-05-17T07:58:01.592Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-05-SD,2015-05-17T07:58:01.649Z,,,,,,,,,,,,,,,,,,,,,,,,
31890020,2014-01-01,2014-12-31,c2,http://regnskaber.virk.dk/02009813/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzlmL2QzLzIzL2ZkMTgtNDg1NS05YmJhLWFmZmJmZmI0OTAwMQ.xhtml,http://regnskaber.virk.dk/02009813/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2E2L2I4LzA2Lzg3NzktNGYyZi05N2MyLWQ0MWU4ZDYxY2VjYQ.pdf,http://regnskaber.virk.dk/02009813/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzFkL2JjL2Q5LzRkNjgtNGM4ZS05MTExLWUxYTMwMmJhOGUwMg.xml,Helsinge,3200.0,21.0,JernbÃ¦kvej,5491 Blommenslyst,Ved Lunden 6,51498.0,Regnskabsklasse B,2015-04-26,2015-04-28,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,,31890020.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,Stig Christensen,Jesper NÃ¸rgaard Falk-Hansen,Danske Bank Frederikssund,DEGNEMOSEGAARD VINLAUG ApS,Preben NÃ¸rgaard,,,RamlÃ¸se,2013-01-01,2013-12-31,,,,,2014-12-31,2014-01-01,,"Det indstilles til generalforsamlingen, at selskabet fravÃ¦lger revision for det kommende regnskabsÃ¥r, i lighed med indevÃ¦rende regnskabsÃ¥r.",26825833.0,Ingen bistand,urn:ofk:oid:5245400,indberetninger-20180424,2.59262,31890020.0,,2018-03-30T11:51:03.893Z,2015-05-17T07:58:01.592Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-05-SD,2015-05-17T07:58:01.649Z,,,,,,,,,,,,,,,,,,,,,,,,Stig Christensen
31890020,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/02009813/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzlmL2QzLzIzL2ZkMTgtNDg1NS05YmJhLWFmZmJmZmI0OTAwMQ.xhtml,http://regnskaber.virk.dk/02009813/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2E2L2I4LzA2Lzg3NzktNGYyZi05N2MyLWQ0MWU4ZDYxY2VjYQ.pdf,http://regnskaber.virk.dk/02009813/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzFkL2JjL2Q5LzRkNjgtNGM4ZS05MTExLWUxYTMwMmJhOGUwMg.xml,Helsinge,3200.0,21.0,JernbÃ¦kvej,5491 Blommenslyst,Ved Lunden 6,51498.0,Regnskabsklasse B,2015-04-26,2015-04-28,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,,31890020.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,Stig Christensen,Jesper NÃ¸rgaard Falk-Hansen,Danske Bank Frederikssund,DEGNEMOSEGAARD VINLAUG ApS,Preben NÃ¸rgaard,,,RamlÃ¸se,2013-01-01,2013-12-31,,,,,2014-12-31,2014-01-01,,"Det indstilles til generalforsamlingen, at selskabet fravÃ¦lger revision for det kommende regnskabsÃ¥r, i lighed med indevÃ¦rende regnskabsÃ¥r.",26825833.0,Ingen bistand,urn:ofk:oid:5245400,indberetninger-20180424,2.59262,31890020.0,,2018-03-30T11:51:03.893Z,2015-05-17T07:58:01.592Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-05-SD,2015-05-17T07:58:01.649Z,,,,,,,,,,,,,,,,,,,,,,,,Beate NÃ¸rgaard Falk-Hansen
31890020,2014-01-01,2014-12-31,c4,http://regnskaber.virk.dk/02009813/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzlmL2QzLzIzL2ZkMTgtNDg1NS05YmJhLWFmZmJmZmI0OTAwMQ.xhtml,http://regnskaber.virk.dk/02009813/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2E2L2I4LzA2Lzg3NzktNGYyZi05N2MyLWQ0MWU4ZDYxY2VjYQ.pdf,http://regnskaber.virk.dk/02009813/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzFkL2JjL2Q5LzRkNjgtNGM4ZS05MTExLWUxYTMwMmJhOGUwMg.xml,Helsinge,3200.0,21.0,JernbÃ¦kvej,5491 Blommenslyst,Ved Lunden 6,51498.0,Regnskabsklasse B,2015-04-26,2015-04-28,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,,31890020.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,Stig Christensen,Jesper NÃ¸rgaard Falk-Hansen,Danske Bank Frederikssund,DEGNEMOSEGAARD VINLAUG ApS,Preben NÃ¸rgaard,,,RamlÃ¸se,2013-01-01,2013-12-31,,,,,2014-12-31,2014-01-01,,"Det indstilles til generalforsamlingen, at selskabet fravÃ¦lger revision for det kommende regnskabsÃ¥r, i lighed med indevÃ¦rende regnskabsÃ¥r.",26825833.0,Ingen bistand,urn:ofk:oid:5245400,indberetninger-20180424,2.59262,31890020.0,,2018-03-30T11:51:03.893Z,2015-05-17T07:58:01.592Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-05-SD,2015-05-17T07:58:01.649Z,,,,,,,,,,,,,,,,,,,,,,,,Anne Fritzen
31890020,2014-01-01,2014-12-31,c6,http://regnskaber.virk.dk/02009813/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzlmL2QzLzIzL2ZkMTgtNDg1NS05YmJhLWFmZmJmZmI0OTAwMQ.xhtml,http://regnskaber.virk.dk/02009813/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2E2L2I4LzA2Lzg3NzktNGYyZi05N2MyLWQ0MWU4ZDYxY2VjYQ.pdf,http://regnskaber.virk.dk/02009813/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzFkL2JjL2Q5LzRkNjgtNGM4ZS05MTExLWUxYTMwMmJhOGUwMg.xml,Helsinge,3200.0,21.0,JernbÃ¦kvej,5491 Blommenslyst,Ved Lunden 6,51498.0,Regnskabsklasse B,2015-04-26,2015-04-28,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,,31890020.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,Stig Christensen,Jesper NÃ¸rgaard Falk-Hansen,Danske Bank Frederikssund,DEGNEMOSEGAARD VINLAUG ApS,Preben NÃ¸rgaard,,,RamlÃ¸se,2013-01-01,2013-12-31,94741.0,,,,2014-12-31,2014-01-01,,"Det indstilles til generalforsamlingen, at selskabet fravÃ¦lger revision for det kommende regnskabsÃ¥r, i lighed med indevÃ¦rende regnskabsÃ¥r.",26825833.0,Ingen bistand,urn:ofk:oid:5245400,indberetninger-20180424,2.59262,31890020.0,,2018-03-30T11:51:03.893Z,2015-05-17T07:58:01.592Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-05-SD,2015-05-17T07:58:01.649Z,,,,,,,,,,,,,,,,,,,,,,,,
31890020,2014-12-31,2014-12-31,c8,http://regnskaber.virk.dk/02009813/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzlmL2QzLzIzL2ZkMTgtNDg1NS05YmJhLWFmZmJmZmI0OTAwMQ.xhtml,http://regnskaber.virk.dk/02009813/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2E2L2I4LzA2Lzg3NzktNGYyZi05N2MyLWQ0MWU4ZDYxY2VjYQ.pdf,http://regnskaber.virk.dk/02009813/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzFkL2JjL2Q5LzRkNjgtNGM4ZS05MTExLWUxYTMwMmJhOGUwMg.xml,Helsinge,3200.0,21.0,JernbÃ¦kvej,5491 Blommenslyst,Ved Lunden 6,51498.0,Regnskabsklasse B,2015-04-26,2015-04-28,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,,31890020.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,Stig Christensen,Jesper NÃ¸rgaard Falk-Hansen,Danske Bank Frederikssund,DEGNEMOSEGAARD VINLAUG ApS,Preben NÃ¸rgaard,,,RamlÃ¸se,2013-01-01,2013-12-31,,,,,2014-12-31,2014-01-01,,"Det indstilles til generalforsamlingen, at selskabet fravÃ¦lger revision for det kommende regnskabsÃ¥r, i lighed med indevÃ¦rende regnskabsÃ¥r.",26825833.0,Ingen bistand,urn:ofk:oid:5245400,indberetninger-20180424,2.59262,31890020.0,,2018-03-30T11:51:03.893Z,2015-05-17T07:58:01.592Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-05-SD,2015-05-17T07:58:01.649Z,255346.0,52705.0,50000.0,237846.0,17500.0,148819.0,180880.0,255346.0,106527.0,17500.0,180880.0,17500.0,0.0,17060.0,0.0,0.0,0.0,98819.0,106527.0,89467.0,4261.0,0.0,4261.0,
