entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,OtherAdjustmentsRelatedToInvestments,ProfitLossRelatedToInvestments,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,LongtermInvestmentsAndReceivables,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermTradePayables
58138215,2017-01-01,2017-01-01,c172,,http://regnskaber.virk.dk/51283185/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2UyLzI5L2Q3L2I0YzMtNGNlNi1hNWQ0LTlhNzNmNTJiNDRlMw.pdf,http://regnskaber.virk.dk/51283185/ZG9rdW1lbnRsYWdlcjovLzAzL2U3L2E0L2FmLzQ0LzAxMGItNGUxMC05YjFiLWMyNTY3MGY1NjA3Yg.xml,-9970309.0,Danmark,Skjern,6900.0,130.0,Ãstergade,RingkÃ¸bing,6950.0,11.0,Birkevej,"6900, Skjern","Ãstergade, 130",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-06-03,2019-06-03,2019-06-03,statsautoriseret revisor,36560509.0,58138215.0,36560509.0,mne10734,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Vagn Henriksen Holding ApS.,Ãrsrapport,15954506.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kim Rune Brarup,Hans-Ole Jessen,Hans-Ole Jessen,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Vagn Henriksen Holding ApS,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",RingkÃ¸bing,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,Vagn Henriksen ApS,RingkÃ¸bing,2018-12-31,2018-01-01,100.0,2019-06-03,Skjern,88 81 11 88,97 35 05 98,RevisionspÃ¥tegning,urn:ofk:oid:27392394,indberetninger-20180424,2.5118406,58138215.0,AWshLOsERYGX6_YTIZVO,2019-06-04T06:29:03.747Z,2019-06-04T06:28:39.816Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-38-TL,2019-06-04T06:28:40.030Z,,,,,,,,,,,,,,,,,,,,
58138215,2017-01-01,2017-12-31,c120,,http://regnskaber.virk.dk/51283185/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2UyLzI5L2Q3L2I0YzMtNGNlNi1hNWQ0LTlhNzNmNTJiNDRlMw.pdf,http://regnskaber.virk.dk/51283185/ZG9rdW1lbnRsYWdlcjovLzAzL2U3L2E0L2FmLzQ0LzAxMGItNGUxMC05YjFiLWMyNTY3MGY1NjA3Yg.xml,,Danmark,Skjern,6900.0,130.0,Ãstergade,RingkÃ¸bing,6950.0,11.0,Birkevej,"6900, Skjern","Ãstergade, 130",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-06-03,2019-06-03,2019-06-03,statsautoriseret revisor,36560509.0,58138215.0,36560509.0,mne10734,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Vagn Henriksen Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kim Rune Brarup,Hans-Ole Jessen,Hans-Ole Jessen,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Vagn Henriksen Holding ApS,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",RingkÃ¸bing,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,Vagn Henriksen ApS,RingkÃ¸bing,2018-12-31,2018-01-01,100.0,2019-06-03,Skjern,88 81 11 88,97 35 05 98,RevisionspÃ¥tegning,urn:ofk:oid:27392394,indberetninger-20180424,2.5118406,58138215.0,AWshLOsERYGX6_YTIZVO,2019-06-04T06:29:03.747Z,2019-06-04T06:28:39.816Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-38-TL,2019-06-04T06:28:40.030Z,-1664333.0,,,,,,,,,,,,,,,,,,,
58138215,2017-01-01,2017-12-31,c174,,http://regnskaber.virk.dk/51283185/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2UyLzI5L2Q3L2I0YzMtNGNlNi1hNWQ0LTlhNzNmNTJiNDRlMw.pdf,http://regnskaber.virk.dk/51283185/ZG9rdW1lbnRsYWdlcjovLzAzL2U3L2E0L2FmLzQ0LzAxMGItNGUxMC05YjFiLWMyNTY3MGY1NjA3Yg.xml,,Danmark,Skjern,6900.0,130.0,Ãstergade,RingkÃ¸bing,6950.0,11.0,Birkevej,"6900, Skjern","Ãstergade, 130",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-06-03,2019-06-03,2019-06-03,statsautoriseret revisor,36560509.0,58138215.0,36560509.0,mne10734,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Vagn Henriksen Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kim Rune Brarup,Hans-Ole Jessen,Hans-Ole Jessen,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Vagn Henriksen Holding ApS,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",RingkÃ¸bing,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,Vagn Henriksen ApS,RingkÃ¸bing,2018-12-31,2018-01-01,100.0,2019-06-03,Skjern,88 81 11 88,97 35 05 98,RevisionspÃ¥tegning,urn:ofk:oid:27392394,indberetninger-20180424,2.5118406,58138215.0,AWshLOsERYGX6_YTIZVO,2019-06-04T06:29:03.747Z,2019-06-04T06:28:39.816Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-38-TL,2019-06-04T06:28:40.030Z,,290408.0,-1659833.0,,,,,,,,,,,,,,,,,
58138215,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/51283185/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2UyLzI5L2Q3L2I0YzMtNGNlNi1hNWQ0LTlhNzNmNTJiNDRlMw.pdf,http://regnskaber.virk.dk/51283185/ZG9rdW1lbnRsYWdlcjovLzAzL2U3L2E0L2FmLzQ0LzAxMGItNGUxMC05YjFiLWMyNTY3MGY1NjA3Yg.xml,,Danmark,Skjern,6900.0,130.0,Ãstergade,RingkÃ¸bing,6950.0,11.0,Birkevej,"6900, Skjern","Ãstergade, 130",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-06-03,2019-06-03,2019-06-03,statsautoriseret revisor,36560509.0,58138215.0,36560509.0,mne10734,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Vagn Henriksen Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kim Rune Brarup,Hans-Ole Jessen,Hans-Ole Jessen,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Vagn Henriksen Holding ApS,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",RingkÃ¸bing,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,Vagn Henriksen ApS,RingkÃ¸bing,2018-12-31,2018-01-01,100.0,2019-06-03,Skjern,88 81 11 88,97 35 05 98,RevisionspÃ¥tegning,urn:ofk:oid:27392394,indberetninger-20180424,2.5118406,58138215.0,AWshLOsERYGX6_YTIZVO,2019-06-04T06:29:03.747Z,2019-06-04T06:28:39.816Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-38-TL,2019-06-04T06:28:40.030Z,-1664333.0,,,-4500.0,-1659833.0,0.0,-1664333.0,-4500.0,,,,,,,,,,,,
58138215,2017-12-31,2017-12-31,c176,,http://regnskaber.virk.dk/51283185/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2UyLzI5L2Q3L2I0YzMtNGNlNi1hNWQ0LTlhNzNmNTJiNDRlMw.pdf,http://regnskaber.virk.dk/51283185/ZG9rdW1lbnRsYWdlcjovLzAzL2U3L2E0L2FmLzQ0LzAxMGItNGUxMC05YjFiLWMyNTY3MGY1NjA3Yg.xml,-11339734.0,Danmark,Skjern,6900.0,130.0,Ãstergade,RingkÃ¸bing,6950.0,11.0,Birkevej,"6900, Skjern","Ãstergade, 130",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-06-03,2019-06-03,2019-06-03,statsautoriseret revisor,36560509.0,58138215.0,36560509.0,mne10734,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Vagn Henriksen Holding ApS.,Ãrsrapport,15954506.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kim Rune Brarup,Hans-Ole Jessen,Hans-Ole Jessen,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Vagn Henriksen Holding ApS,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",RingkÃ¸bing,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,Vagn Henriksen ApS,RingkÃ¸bing,2018-12-31,2018-01-01,100.0,2019-06-03,Skjern,88 81 11 88,97 35 05 98,RevisionspÃ¥tegning,urn:ofk:oid:27392394,indberetninger-20180424,2.5118406,58138215.0,AWshLOsERYGX6_YTIZVO,2019-06-04T06:29:03.747Z,2019-06-04T06:28:39.816Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-38-TL,2019-06-04T06:28:40.030Z,,,,,,,,,4614772.0,,,,,,,,,,,
58138215,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/51283185/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2UyLzI5L2Q3L2I0YzMtNGNlNi1hNWQ0LTlhNzNmNTJiNDRlMw.pdf,http://regnskaber.virk.dk/51283185/ZG9rdW1lbnRsYWdlcjovLzAzL2U3L2E0L2FmLzQ0LzAxMGItNGUxMC05YjFiLWMyNTY3MGY1NjA3Yg.xml,,Danmark,Skjern,6900.0,130.0,Ãstergade,RingkÃ¸bing,6950.0,11.0,Birkevej,"6900, Skjern","Ãstergade, 130",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-06-03,2019-06-03,2019-06-03,statsautoriseret revisor,36560509.0,58138215.0,36560509.0,mne10734,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Vagn Henriksen Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kim Rune Brarup,Hans-Ole Jessen,Hans-Ole Jessen,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Vagn Henriksen Holding ApS,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",RingkÃ¸bing,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,Vagn Henriksen ApS,RingkÃ¸bing,2018-12-31,2018-01-01,100.0,2019-06-03,Skjern,88 81 11 88,97 35 05 98,RevisionspÃ¥tegning,urn:ofk:oid:27392394,indberetninger-20180424,2.5118406,58138215.0,AWshLOsERYGX6_YTIZVO,2019-06-04T06:29:03.747Z,2019-06-04T06:28:39.816Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-38-TL,2019-06-04T06:28:40.030Z,,,,,,,,,4614772.0,4614772.0,200000.0,4452798.0,4614772.0,161974.0,4614772.0,4614772.0,4252798.0,161974.0,157474.0,4500.0
58138215,2018-01-01,2018-01-01,c171,,http://regnskaber.virk.dk/51283185/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2UyLzI5L2Q3L2I0YzMtNGNlNi1hNWQ0LTlhNzNmNTJiNDRlMw.pdf,http://regnskaber.virk.dk/51283185/ZG9rdW1lbnRsYWdlcjovLzAzL2U3L2E0L2FmLzQ0LzAxMGItNGUxMC05YjFiLWMyNTY3MGY1NjA3Yg.xml,-11339734.0,Danmark,Skjern,6900.0,130.0,Ãstergade,RingkÃ¸bing,6950.0,11.0,Birkevej,"6900, Skjern","Ãstergade, 130",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-06-03,2019-06-03,2019-06-03,statsautoriseret revisor,36560509.0,58138215.0,36560509.0,mne10734,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Vagn Henriksen Holding ApS.,Ãrsrapport,15954506.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kim Rune Brarup,Hans-Ole Jessen,Hans-Ole Jessen,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Vagn Henriksen Holding ApS,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",RingkÃ¸bing,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,Vagn Henriksen ApS,RingkÃ¸bing,2018-12-31,2018-01-01,100.0,2019-06-03,Skjern,88 81 11 88,97 35 05 98,RevisionspÃ¥tegning,urn:ofk:oid:27392394,indberetninger-20180424,2.5118406,58138215.0,AWshLOsERYGX6_YTIZVO,2019-06-04T06:29:03.747Z,2019-06-04T06:28:39.816Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-38-TL,2019-06-04T06:28:40.030Z,,,,,,,,,,,,,,,,,,,,
58138215,2018-01-01,2018-12-31,c1,,http://regnskaber.virk.dk/51283185/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2UyLzI5L2Q3L2I0YzMtNGNlNi1hNWQ0LTlhNzNmNTJiNDRlMw.pdf,http://regnskaber.virk.dk/51283185/ZG9rdW1lbnRsYWdlcjovLzAzL2U3L2E0L2FmLzQ0LzAxMGItNGUxMC05YjFiLWMyNTY3MGY1NjA3Yg.xml,,Danmark,Skjern,6900.0,130.0,Ãstergade,RingkÃ¸bing,6950.0,11.0,Birkevej,"6900, Skjern","Ãstergade, 130",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-06-03,2019-06-03,2019-06-03,statsautoriseret revisor,36560509.0,58138215.0,36560509.0,mne10734,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Vagn Henriksen Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kim Rune Brarup,Hans-Ole Jessen,Hans-Ole Jessen,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Vagn Henriksen Holding ApS,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",RingkÃ¸bing,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,Vagn Henriksen ApS,RingkÃ¸bing,2018-12-31,2018-01-01,100.0,2019-06-03,Skjern,88 81 11 88,97 35 05 98,RevisionspÃ¥tegning,urn:ofk:oid:27392394,indberetninger-20180424,2.5118406,58138215.0,AWshLOsERYGX6_YTIZVO,2019-06-04T06:29:03.747Z,2019-06-04T06:28:39.816Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-38-TL,2019-06-04T06:28:40.030Z,-4932370.0,,,-4625.0,-4921338.0,6407.0,-4932370.0,-4625.0,,,,,,,,,,,,
58138215,2018-01-01,2018-12-31,c119,,http://regnskaber.virk.dk/51283185/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2UyLzI5L2Q3L2I0YzMtNGNlNi1hNWQ0LTlhNzNmNTJiNDRlMw.pdf,http://regnskaber.virk.dk/51283185/ZG9rdW1lbnRsYWdlcjovLzAzL2U3L2E0L2FmLzQ0LzAxMGItNGUxMC05YjFiLWMyNTY3MGY1NjA3Yg.xml,,Danmark,Skjern,6900.0,130.0,Ãstergade,RingkÃ¸bing,6950.0,11.0,Birkevej,"6900, Skjern","Ãstergade, 130",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-06-03,2019-06-03,2019-06-03,statsautoriseret revisor,36560509.0,58138215.0,36560509.0,mne10734,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Vagn Henriksen Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kim Rune Brarup,Hans-Ole Jessen,Hans-Ole Jessen,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Vagn Henriksen Holding ApS,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",RingkÃ¸bing,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,Vagn Henriksen ApS,RingkÃ¸bing,2018-12-31,2018-01-01,100.0,2019-06-03,Skjern,88 81 11 88,97 35 05 98,RevisionspÃ¥tegning,urn:ofk:oid:27392394,indberetninger-20180424,2.5118406,58138215.0,AWshLOsERYGX6_YTIZVO,2019-06-04T06:29:03.747Z,2019-06-04T06:28:39.816Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-38-TL,2019-06-04T06:28:40.030Z,-4932370.0,,,,,,,,,,,,,,,,,,,
58138215,2018-01-01,2018-12-31,c173,,http://regnskaber.virk.dk/51283185/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2UyLzI5L2Q3L2I0YzMtNGNlNi1hNWQ0LTlhNzNmNTJiNDRlMw.pdf,http://regnskaber.virk.dk/51283185/ZG9rdW1lbnRsYWdlcjovLzAzL2U3L2E0L2FmLzQ0LzAxMGItNGUxMC05YjFiLWMyNTY3MGY1NjA3Yg.xml,,Danmark,Skjern,6900.0,130.0,Ãstergade,RingkÃ¸bing,6950.0,11.0,Birkevej,"6900, Skjern","Ãstergade, 130",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-06-03,2019-06-03,2019-06-03,statsautoriseret revisor,36560509.0,58138215.0,36560509.0,mne10734,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Vagn Henriksen Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kim Rune Brarup,Hans-Ole Jessen,Hans-Ole Jessen,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Vagn Henriksen Holding ApS,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",RingkÃ¸bing,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,Vagn Henriksen ApS,RingkÃ¸bing,2018-12-31,2018-01-01,100.0,2019-06-03,Skjern,88 81 11 88,97 35 05 98,RevisionspÃ¥tegning,urn:ofk:oid:27392394,indberetninger-20180424,2.5118406,58138215.0,AWshLOsERYGX6_YTIZVO,2019-06-04T06:29:03.747Z,2019-06-04T06:28:39.816Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-38-TL,2019-06-04T06:28:40.030Z,,1453900.0,-6068672.0,,,,,,,,,,,,,,,,,
