entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
36560495,2015-02-25,2015-12-31,ID_11,,http://regnskaber.virk.dk/59406563/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2Y5L2ExLzcxL2U3ODktNGM4MC1iODkxLTg2NTkyNGE1YTQ4Nw.pdf,http://regnskaber.virk.dk/59406563/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3Lzg0L2JkLzNhL2JkZmMtNDhlNC1hMDQ2LTc4Y2FiYzgyZTM3MA.xml,false,"8700, Horsens",Erhvervsbyvej 13,Til den daglige ledelse i Gas2move IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-05-22,2017-05-22,2015-02-25,2017-05-22,36563877.0,36560495.0,36563877.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for Gas2move IVS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Taylor Hansen,Poul Erik Pedersen,LMO Erhvervsrevision,Handelsbanken,Gas2move IVS,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",KÃ¸ge,2015-02-25,2015-12-31,-6562.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸ge, 259",2016-12-31,2016-01-01,false,2017-05-22,Horsens,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23939479,indberetninger-20180424,2.5118417999999996,36560495.0,,2018-03-28T07:44:56.072Z,2017-05-24T13:31:12.407Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-02-PZ,2017-05-24T13:31:12.566Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
36560495,2015-02-25,2015-12-31,ID_8,,http://regnskaber.virk.dk/59406563/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2Y5L2ExLzcxL2U3ODktNGM4MC1iODkxLTg2NTkyNGE1YTQ4Nw.pdf,http://regnskaber.virk.dk/59406563/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3Lzg0L2JkLzNhL2JkZmMtNDhlNC1hMDQ2LTc4Y2FiYzgyZTM3MA.xml,false,"8700, Horsens",Erhvervsbyvej 13,Til den daglige ledelse i Gas2move IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-05-22,2017-05-22,2015-02-25,2017-05-22,36563877.0,36560495.0,36563877.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for Gas2move IVS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Taylor Hansen,Poul Erik Pedersen,LMO Erhvervsrevision,Handelsbanken,Gas2move IVS,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",KÃ¸ge,2015-02-25,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸ge, 259",2016-12-31,2016-01-01,false,2017-05-22,Horsens,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23939479,indberetninger-20180424,2.5118417999999996,36560495.0,,2018-03-28T07:44:56.072Z,2017-05-24T13:31:12.407Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-02-PZ,2017-05-24T13:31:12.566Z,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
36560495,2015-02-25,2015-12-31,ID_9,,http://regnskaber.virk.dk/59406563/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2Y5L2ExLzcxL2U3ODktNGM4MC1iODkxLTg2NTkyNGE1YTQ4Nw.pdf,http://regnskaber.virk.dk/59406563/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3Lzg0L2JkLzNhL2JkZmMtNDhlNC1hMDQ2LTc4Y2FiYzgyZTM3MA.xml,false,"8700, Horsens",Erhvervsbyvej 13,Til den daglige ledelse i Gas2move IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-05-22,2017-05-22,2015-02-25,2017-05-22,36563877.0,36560495.0,36563877.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for Gas2move IVS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Taylor Hansen,Poul Erik Pedersen,LMO Erhvervsrevision,Handelsbanken,Gas2move IVS,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",KÃ¸ge,2015-02-25,2015-12-31,6562.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸ge, 259",2016-12-31,2016-01-01,false,2017-05-22,Horsens,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23939479,indberetninger-20180424,2.5118417999999996,36560495.0,,2018-03-28T07:44:56.072Z,2017-05-24T13:31:12.407Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-02-PZ,2017-05-24T13:31:12.566Z,,41042.0,49602.0,0.0,0.0,8560.0,8560.0,1998.0,,,,,,,,,,,,,,,,,,,
36560495,2015-12-31,2015-12-31,ID_5,,http://regnskaber.virk.dk/59406563/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2Y5L2ExLzcxL2U3ODktNGM4MC1iODkxLTg2NTkyNGE1YTQ4Nw.pdf,http://regnskaber.virk.dk/59406563/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3Lzg0L2JkLzNhL2JkZmMtNDhlNC1hMDQ2LTc4Y2FiYzgyZTM3MA.xml,false,"8700, Horsens",Erhvervsbyvej 13,Til den daglige ledelse i Gas2move IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-05-22,2017-05-22,2015-02-25,2017-05-22,36563877.0,36560495.0,36563877.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for Gas2move IVS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Taylor Hansen,Poul Erik Pedersen,LMO Erhvervsrevision,Handelsbanken,Gas2move IVS,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",KÃ¸ge,2015-02-25,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸ge, 259",2016-12-31,2016-01-01,false,2017-05-22,Horsens,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23939479,indberetninger-20180424,2.5118417999999996,36560495.0,,2018-03-28T07:44:56.072Z,2017-05-24T13:31:12.407Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-02-PZ,2017-05-24T13:31:12.566Z,,,,,,,,,48565.0,19180.0,3000.0,48565.0,0.0,9562.0,48565.0,39004.0,31528.0,29385.0,6562.0,0.0,39004.0,439.0,29385.0,1998.0,5039.0,,
36560495,2016-01-01,2016-12-31,ID_0,,http://regnskaber.virk.dk/59406563/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2Y5L2ExLzcxL2U3ODktNGM4MC1iODkxLTg2NTkyNGE1YTQ4Nw.pdf,http://regnskaber.virk.dk/59406563/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3Lzg0L2JkLzNhL2JkZmMtNDhlNC1hMDQ2LTc4Y2FiYzgyZTM3MA.xml,false,"8700, Horsens",Erhvervsbyvej 13,Til den daglige ledelse i Gas2move IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-05-22,2017-05-22,2015-02-25,2017-05-22,36563877.0,36560495.0,36563877.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for Gas2move IVS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Taylor Hansen,Poul Erik Pedersen,LMO Erhvervsrevision,Handelsbanken,Gas2move IVS,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",KÃ¸ge,2015-02-25,2015-12-31,-19794.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸ge, 259",2016-12-31,2016-01-01,false,2017-05-22,Horsens,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23939479,indberetninger-20180424,2.5118417999999996,36560495.0,,2018-03-28T07:44:56.072Z,2017-05-24T13:31:12.407Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-02-PZ,2017-05-24T13:31:12.566Z,,301282.0,287134.0,5670.0,24.0,-19794.0,-14148.0,0.0,,,,,,,,,,,,,,,,,,,
36560495,2016-01-01,2016-12-31,ID_1,,http://regnskaber.virk.dk/59406563/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2Y5L2ExLzcxL2U3ODktNGM4MC1iODkxLTg2NTkyNGE1YTQ4Nw.pdf,http://regnskaber.virk.dk/59406563/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3Lzg0L2JkLzNhL2JkZmMtNDhlNC1hMDQ2LTc4Y2FiYzgyZTM3MA.xml,false,"8700, Horsens",Erhvervsbyvej 13,Til den daglige ledelse i Gas2move IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-05-22,2017-05-22,2015-02-25,2017-05-22,36563877.0,36560495.0,36563877.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for Gas2move IVS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Taylor Hansen,Poul Erik Pedersen,LMO Erhvervsrevision,Handelsbanken,Gas2move IVS,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",KÃ¸ge,2015-02-25,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸ge, 259",2016-12-31,2016-01-01,false,2017-05-22,Horsens,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23939479,indberetninger-20180424,2.5118417999999996,36560495.0,,2018-03-28T07:44:56.072Z,2017-05-24T13:31:12.407Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-02-PZ,2017-05-24T13:31:12.566Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
36560495,2016-01-01,2016-12-31,ID_10,,http://regnskaber.virk.dk/59406563/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2Y5L2ExLzcxL2U3ODktNGM4MC1iODkxLTg2NTkyNGE1YTQ4Nw.pdf,http://regnskaber.virk.dk/59406563/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3Lzg0L2JkLzNhL2JkZmMtNDhlNC1hMDQ2LTc4Y2FiYzgyZTM3MA.xml,false,"8700, Horsens",Erhvervsbyvej 13,Til den daglige ledelse i Gas2move IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-05-22,2017-05-22,2015-02-25,2017-05-22,36563877.0,36560495.0,36563877.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for Gas2move IVS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Taylor Hansen,Poul Erik Pedersen,LMO Erhvervsrevision,Handelsbanken,Gas2move IVS,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",KÃ¸ge,2015-02-25,2015-12-31,19794.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸ge, 259",2016-12-31,2016-01-01,false,2017-05-22,Horsens,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23939479,indberetninger-20180424,2.5118417999999996,36560495.0,,2018-03-28T07:44:56.072Z,2017-05-24T13:31:12.407Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-02-PZ,2017-05-24T13:31:12.566Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
36560495,2016-01-01,2016-12-31,ID_2,,http://regnskaber.virk.dk/59406563/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2Y5L2ExLzcxL2U3ODktNGM4MC1iODkxLTg2NTkyNGE1YTQ4Nw.pdf,http://regnskaber.virk.dk/59406563/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3Lzg0L2JkLzNhL2JkZmMtNDhlNC1hMDQ2LTc4Y2FiYzgyZTM3MA.xml,false,"8700, Horsens",Erhvervsbyvej 13,Til den daglige ledelse i Gas2move IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-05-22,2017-05-22,2015-02-25,2017-05-22,36563877.0,36560495.0,36563877.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for Gas2move IVS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Taylor Hansen,Poul Erik Pedersen,LMO Erhvervsrevision,Handelsbanken,Gas2move IVS,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",KÃ¸ge,2015-02-25,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸ge, 259",2016-12-31,2016-01-01,false,2017-05-22,Horsens,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23939479,indberetninger-20180424,2.5118417999999996,36560495.0,,2018-03-28T07:44:56.072Z,2017-05-24T13:31:12.407Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-02-PZ,2017-05-24T13:31:12.566Z,,,,,,,,,,,,,,,,,,,,,,,,,,Poul Erik Pedersen,DirektÃ¸r
36560495,2016-01-01,2016-12-31,ID_3,,http://regnskaber.virk.dk/59406563/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2Y5L2ExLzcxL2U3ODktNGM4MC1iODkxLTg2NTkyNGE1YTQ4Nw.pdf,http://regnskaber.virk.dk/59406563/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3Lzg0L2JkLzNhL2JkZmMtNDhlNC1hMDQ2LTc4Y2FiYzgyZTM3MA.xml,false,"8700, Horsens",Erhvervsbyvej 13,Til den daglige ledelse i Gas2move IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-05-22,2017-05-22,2015-02-25,2017-05-22,36563877.0,36560495.0,36563877.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for Gas2move IVS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Taylor Hansen,Poul Erik Pedersen,LMO Erhvervsrevision,Handelsbanken,Gas2move IVS,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",KÃ¸ge,2015-02-25,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸ge, 259",2016-12-31,2016-01-01,false,2017-05-22,Horsens,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23939479,indberetninger-20180424,2.5118417999999996,36560495.0,,2018-03-28T07:44:56.072Z,2017-05-24T13:31:12.407Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-02-PZ,2017-05-24T13:31:12.566Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
36560495,2016-01-01,2016-12-31,ID_4,,http://regnskaber.virk.dk/59406563/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2Y5L2ExLzcxL2U3ODktNGM4MC1iODkxLTg2NTkyNGE1YTQ4Nw.pdf,http://regnskaber.virk.dk/59406563/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3Lzg0L2JkLzNhL2JkZmMtNDhlNC1hMDQ2LTc4Y2FiYzgyZTM3MA.xml,false,"8700, Horsens",Erhvervsbyvej 13,Til den daglige ledelse i Gas2move IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-05-22,2017-05-22,2015-02-25,2017-05-22,36563877.0,36560495.0,36563877.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for Gas2move IVS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Taylor Hansen,Poul Erik Pedersen,LMO Erhvervsrevision,Handelsbanken,Gas2move IVS,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",KÃ¸ge,2015-02-25,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸ge, 259",2016-12-31,2016-01-01,false,2017-05-22,Horsens,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23939479,indberetninger-20180424,2.5118417999999996,36560495.0,,2018-03-28T07:44:56.072Z,2017-05-24T13:31:12.407Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-02-PZ,2017-05-24T13:31:12.566Z,,,,,,,,,,,,,,,,,,,,,,,,,,Kris Vetter,DirektÃ¸r
