entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
36560495,2017-01-01,2017-12-31,ID_10,,http://regnskaber.virk.dk/59406563/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzQ0LzNhL2E1L2YwNjQtNDZjMC04NzkzLThmODUxNjY1YWZhMw.pdf,http://regnskaber.virk.dk/59406563/ZG9rdW1lbnRsYWdlcjovLzAzLzUyL2VhL2VhLzNjLzQ1OGMtNDkzYy04MWU4LTk3NjNhMjk0NGY1Mw.xml,false,"8700, Horsens",Erhvervsbyvej 13,Til den daglige ledelse i Gas2move IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-04-17,2019-04-17,2015-02-25,2019-04-17,214729.0,388075.0,36563877.0,36560495.0,36563877.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for Gas2move IVS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Taylor Hansen,Poul Erik Pedersen,LMO Erhvervsrevision,Handelsbanken,Gas2move IVS,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",3032.0,2.0,KÃ¸ge,2017-01-01,2017-12-31,136877.0,170317.0,173346.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸ge, 259",2018-12-31,2018-01-01,false,2019-04-17,Horsens,33440.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27005881,indberetninger-20180424,2.5124211,36560495.0,AWoq4oMRRYGX6_YTG8_j,2019-04-17T10:41:32.185Z,2019-04-17T10:40:48.483Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-31-UT,2019-04-17T10:40:48.603Z,,,,,,,,,,,,,,,,,,,,,,
36560495,2017-01-01,2017-12-31,ID_12,,http://regnskaber.virk.dk/59406563/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzQ0LzNhL2E1L2YwNjQtNDZjMC04NzkzLThmODUxNjY1YWZhMw.pdf,http://regnskaber.virk.dk/59406563/ZG9rdW1lbnRsYWdlcjovLzAzLzUyL2VhL2VhLzNjLzQ1OGMtNDkzYy04MWU4LTk3NjNhMjk0NGY1Mw.xml,false,"8700, Horsens",Erhvervsbyvej 13,Til den daglige ledelse i Gas2move IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-04-17,2019-04-17,2015-02-25,2019-04-17,,,36563877.0,36560495.0,36563877.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for Gas2move IVS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Taylor Hansen,Poul Erik Pedersen,LMO Erhvervsrevision,Handelsbanken,Gas2move IVS,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",,,KÃ¸ge,2017-01-01,2017-12-31,16877.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸ge, 259",2018-12-31,2018-01-01,false,2019-04-17,Horsens,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27005881,indberetninger-20180424,2.5124211,36560495.0,AWoq4oMRRYGX6_YTG8_j,2019-04-17T10:41:32.185Z,2019-04-17T10:40:48.483Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-31-UT,2019-04-17T10:40:48.603Z,,,,,,,,,,,,,,,,,,,,,,
36560495,2017-01-01,2017-12-31,ID_14,,http://regnskaber.virk.dk/59406563/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzQ0LzNhL2E1L2YwNjQtNDZjMC04NzkzLThmODUxNjY1YWZhMw.pdf,http://regnskaber.virk.dk/59406563/ZG9rdW1lbnRsYWdlcjovLzAzLzUyL2VhL2VhLzNjLzQ1OGMtNDkzYy04MWU4LTk3NjNhMjk0NGY1Mw.xml,false,"8700, Horsens",Erhvervsbyvej 13,Til den daglige ledelse i Gas2move IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-04-17,2019-04-17,2015-02-25,2019-04-17,,,36563877.0,36560495.0,36563877.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for Gas2move IVS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Taylor Hansen,Poul Erik Pedersen,LMO Erhvervsrevision,Handelsbanken,Gas2move IVS,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",,,KÃ¸ge,2017-01-01,2017-12-31,120000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸ge, 259",2018-12-31,2018-01-01,false,2019-04-17,Horsens,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27005881,indberetninger-20180424,2.5124211,36560495.0,AWoq4oMRRYGX6_YTG8_j,2019-04-17T10:41:32.185Z,2019-04-17T10:40:48.483Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-31-UT,2019-04-17T10:40:48.603Z,,,,,,,,,,,,,,,,,,,,,,
36560495,2017-01-01,2017-12-31,ID_9,,http://regnskaber.virk.dk/59406563/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzQ0LzNhL2E1L2YwNjQtNDZjMC04NzkzLThmODUxNjY1YWZhMw.pdf,http://regnskaber.virk.dk/59406563/ZG9rdW1lbnRsYWdlcjovLzAzLzUyL2VhL2VhLzNjLzQ1OGMtNDkzYy04MWU4LTk3NjNhMjk0NGY1Mw.xml,false,"8700, Horsens",Erhvervsbyvej 13,Til den daglige ledelse i Gas2move IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-04-17,2019-04-17,2015-02-25,2019-04-17,,,36563877.0,36560495.0,36563877.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for Gas2move IVS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Taylor Hansen,Poul Erik Pedersen,LMO Erhvervsrevision,Handelsbanken,Gas2move IVS,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",,,KÃ¸ge,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸ge, 259",2018-12-31,2018-01-01,false,2019-04-17,Horsens,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27005881,indberetninger-20180424,2.5124211,36560495.0,AWoq4oMRRYGX6_YTG8_j,2019-04-17T10:41:32.185Z,2019-04-17T10:40:48.483Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-31-UT,2019-04-17T10:40:48.603Z,3.0,,,,,,,,,,,,,,,,,,,,,
36560495,2017-12-31,2017-12-31,ID_7,,http://regnskaber.virk.dk/59406563/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzQ0LzNhL2E1L2YwNjQtNDZjMC04NzkzLThmODUxNjY1YWZhMw.pdf,http://regnskaber.virk.dk/59406563/ZG9rdW1lbnRsYWdlcjovLzAzLzUyL2VhL2VhLzNjLzQ1OGMtNDkzYy04MWU4LTk3NjNhMjk0NGY1Mw.xml,false,"8700, Horsens",Erhvervsbyvej 13,Til den daglige ledelse i Gas2move IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-04-17,2019-04-17,2015-02-25,2019-04-17,,,36563877.0,36560495.0,36563877.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for Gas2move IVS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Taylor Hansen,Poul Erik Pedersen,LMO Erhvervsrevision,Handelsbanken,Gas2move IVS,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",,,KÃ¸ge,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸ge, 259",2018-12-31,2018-01-01,false,2019-04-17,Horsens,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27005881,indberetninger-20180424,2.5124211,36560495.0,AWoq4oMRRYGX6_YTG8_j,2019-04-17T10:41:32.185Z,2019-04-17T10:40:48.483Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-31-UT,2019-04-17T10:40:48.603Z,,278570.0,228833.0,3000.0,278570.0,3000.0,126646.0,278570.0,151924.0,87880.0,39738.0,120000.0,3646.0,0.0,151924.0,419.0,49737.0,33440.0,30185.0,6999.0,,
36560495,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/59406563/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzQ0LzNhL2E1L2YwNjQtNDZjMC04NzkzLThmODUxNjY1YWZhMw.pdf,http://regnskaber.virk.dk/59406563/ZG9rdW1lbnRsYWdlcjovLzAzLzUyL2VhL2VhLzNjLzQ1OGMtNDkzYy04MWU4LTk3NjNhMjk0NGY1Mw.xml,false,"8700, Horsens",Erhvervsbyvej 13,Til den daglige ledelse i Gas2move IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-04-17,2019-04-17,2015-02-25,2019-04-17,51597.0,29400.0,36563877.0,36560495.0,36563877.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for Gas2move IVS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Taylor Hansen,Poul Erik Pedersen,LMO Erhvervsrevision,Handelsbanken,Gas2move IVS,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",2433.0,0.0,KÃ¸ge,2017-01-01,2017-12-31,-24630.0,-24630.0,-22197.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸ge, 259",2018-12-31,2018-01-01,false,2019-04-17,Horsens,0.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27005881,indberetninger-20180424,2.5124211,36560495.0,AWoq4oMRRYGX6_YTG8_j,2019-04-17T10:41:32.185Z,2019-04-17T10:40:48.483Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-31-UT,2019-04-17T10:40:48.603Z,,,,,,,,,,,,,,,,,,,,,,
36560495,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/59406563/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzQ0LzNhL2E1L2YwNjQtNDZjMC04NzkzLThmODUxNjY1YWZhMw.pdf,http://regnskaber.virk.dk/59406563/ZG9rdW1lbnRsYWdlcjovLzAzLzUyL2VhL2VhLzNjLzQ1OGMtNDkzYy04MWU4LTk3NjNhMjk0NGY1Mw.xml,false,"8700, Horsens",Erhvervsbyvej 13,Til den daglige ledelse i Gas2move IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-04-17,2019-04-17,2015-02-25,2019-04-17,,,36563877.0,36560495.0,36563877.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for Gas2move IVS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Taylor Hansen,Poul Erik Pedersen,LMO Erhvervsrevision,Handelsbanken,Gas2move IVS,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",,,KÃ¸ge,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸ge, 259",2018-12-31,2018-01-01,false,2019-04-17,Horsens,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27005881,indberetninger-20180424,2.5124211,36560495.0,AWoq4oMRRYGX6_YTG8_j,2019-04-17T10:41:32.185Z,2019-04-17T10:40:48.483Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-31-UT,2019-04-17T10:40:48.603Z,,,,,,,,,,,,,,,,,,,,,,
36560495,2018-01-01,2018-12-31,ID_11,,http://regnskaber.virk.dk/59406563/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzQ0LzNhL2E1L2YwNjQtNDZjMC04NzkzLThmODUxNjY1YWZhMw.pdf,http://regnskaber.virk.dk/59406563/ZG9rdW1lbnRsYWdlcjovLzAzLzUyL2VhL2VhLzNjLzQ1OGMtNDkzYy04MWU4LTk3NjNhMjk0NGY1Mw.xml,false,"8700, Horsens",Erhvervsbyvej 13,Til den daglige ledelse i Gas2move IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-04-17,2019-04-17,2015-02-25,2019-04-17,,,36563877.0,36560495.0,36563877.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for Gas2move IVS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Taylor Hansen,Poul Erik Pedersen,LMO Erhvervsrevision,Handelsbanken,Gas2move IVS,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",,,KÃ¸ge,2017-01-01,2017-12-31,-24630.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸ge, 259",2018-12-31,2018-01-01,false,2019-04-17,Horsens,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27005881,indberetninger-20180424,2.5124211,36560495.0,AWoq4oMRRYGX6_YTG8_j,2019-04-17T10:41:32.185Z,2019-04-17T10:40:48.483Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-31-UT,2019-04-17T10:40:48.603Z,,,,,,,,,,,,,,,,,,,,,,
36560495,2018-01-01,2018-12-31,ID_13,,http://regnskaber.virk.dk/59406563/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzQ0LzNhL2E1L2YwNjQtNDZjMC04NzkzLThmODUxNjY1YWZhMw.pdf,http://regnskaber.virk.dk/59406563/ZG9rdW1lbnRsYWdlcjovLzAzLzUyL2VhL2VhLzNjLzQ1OGMtNDkzYy04MWU4LTk3NjNhMjk0NGY1Mw.xml,false,"8700, Horsens",Erhvervsbyvej 13,Til den daglige ledelse i Gas2move IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-04-17,2019-04-17,2015-02-25,2019-04-17,,,36563877.0,36560495.0,36563877.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for Gas2move IVS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Taylor Hansen,Poul Erik Pedersen,LMO Erhvervsrevision,Handelsbanken,Gas2move IVS,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",,,KÃ¸ge,2017-01-01,2017-12-31,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸ge, 259",2018-12-31,2018-01-01,false,2019-04-17,Horsens,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27005881,indberetninger-20180424,2.5124211,36560495.0,AWoq4oMRRYGX6_YTG8_j,2019-04-17T10:41:32.185Z,2019-04-17T10:40:48.483Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-31-UT,2019-04-17T10:40:48.603Z,,,,,,,,,,,,,,,,,,,,,,
36560495,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/59406563/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzQ0LzNhL2E1L2YwNjQtNDZjMC04NzkzLThmODUxNjY1YWZhMw.pdf,http://regnskaber.virk.dk/59406563/ZG9rdW1lbnRsYWdlcjovLzAzLzUyL2VhL2VhLzNjLzQ1OGMtNDkzYy04MWU4LTk3NjNhMjk0NGY1Mw.xml,false,"8700, Horsens",Erhvervsbyvej 13,Til den daglige ledelse i Gas2move IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-04-17,2019-04-17,2015-02-25,2019-04-17,,,36563877.0,36560495.0,36563877.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for Gas2move IVS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Taylor Hansen,Poul Erik Pedersen,LMO Erhvervsrevision,Handelsbanken,Gas2move IVS,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",,,KÃ¸ge,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸ge, 259",2018-12-31,2018-01-01,false,2019-04-17,Horsens,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27005881,indberetninger-20180424,2.5124211,36560495.0,AWoq4oMRRYGX6_YTG8_j,2019-04-17T10:41:32.185Z,2019-04-17T10:40:48.483Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-31-UT,2019-04-17T10:40:48.603Z,,,,,,,,,,,,,,,,,,,,,Poul Erik Pedersen,DirektÃ¸r
