entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendPaid,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermPayables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayables,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance,NameAndSurnameOfMemberOfSupervisoryBoard
32138454,2016-07-01,2017-06-30,c174,,http://regnskaber.virk.dk/45483123/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzM3LzliL2QzLzEyYzktNGZkMi04N2UzLTc0ODA2NjAxNjkwMQ.pdf,http://regnskaber.virk.dk/45483123/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzYxL2ExLzdhLzQxNWUtNGYzNS04NTFkLWRjNDk1NGZlMjIyZA.xml,true,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,2.0,Ãstergade,7400 Herning,c/o Eva Diderichsen,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i Ejendommen Bredgade 35 Herning ApS,281837.0,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",154264.0,2018-10-20,2009-04-21,2018-10-20,Statsautoriseret revisor,-2000000.0,0.0,2384974.0,20222670.0,32138454.0,20222670.0,mne10056,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Ejendommen Bredgade 35 Herning ApS.,Ãrsrapport,412806.0,214000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Claus Nielsen,Eva Diderichsen,Handelsbanken,Ejendommen Bredgade 35 Herning ApS,BDO Statsautoriseret revisionsaktieselskab,412806.0,7693.0,0.0,Herning,2016-07-01,2017-06-30,1543760.0,1979861.0,2384974.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-06-30,2017-07-01,true,2018-10-20,Herning,0.0,436101.0,0.0,urn:ofk:oid:26329355,indberetninger-20180424,2.5097342,32138454.0,AWc2ri1N5OzuYdPkGadz,2018-11-21T14:30:48.051Z,2018-11-21T14:30:43.235Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DQ-14-NE,2018-11-21T14:30:43.373Z,,,,,,,,,,,,,,,,,,,,,,,,,,
32138454,2016-07-01,2017-06-30,c177,,http://regnskaber.virk.dk/45483123/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzM3LzliL2QzLzEyYzktNGZkMi04N2UzLTc0ODA2NjAxNjkwMQ.pdf,http://regnskaber.virk.dk/45483123/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzYxL2ExLzdhLzQxNWUtNGYzNS04NTFkLWRjNDk1NGZlMjIyZA.xml,true,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,2.0,Ãstergade,7400 Herning,c/o Eva Diderichsen,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i Ejendommen Bredgade 35 Herning ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-10-20,2009-04-21,2018-10-20,Statsautoriseret revisor,-2000000.0,,,20222670.0,32138454.0,20222670.0,mne10056,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Ejendommen Bredgade 35 Herning ApS.,Ãrsrapport,,214000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Claus Nielsen,Eva Diderichsen,Handelsbanken,Ejendommen Bredgade 35 Herning ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Herning,2016-07-01,2017-06-30,2000000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-06-30,2017-07-01,true,2018-10-20,Herning,,,,urn:ofk:oid:26329355,indberetninger-20180424,2.5097342,32138454.0,AWc2ri1N5OzuYdPkGadz,2018-11-21T14:30:48.051Z,2018-11-21T14:30:43.235Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DQ-14-NE,2018-11-21T14:30:43.373Z,,,,,,,,,,,,,,,,,,,,,,,,,,
32138454,2016-07-01,2017-06-30,c195,,http://regnskaber.virk.dk/45483123/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzM3LzliL2QzLzEyYzktNGZkMi04N2UzLTc0ODA2NjAxNjkwMQ.pdf,http://regnskaber.virk.dk/45483123/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzYxL2ExLzdhLzQxNWUtNGYzNS04NTFkLWRjNDk1NGZlMjIyZA.xml,true,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,2.0,Ãstergade,7400 Herning,c/o Eva Diderichsen,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i Ejendommen Bredgade 35 Herning ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-10-20,2009-04-21,2018-10-20,Statsautoriseret revisor,-2000000.0,,,20222670.0,32138454.0,20222670.0,mne10056,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Ejendommen Bredgade 35 Herning ApS.,Ãrsrapport,,214000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Claus Nielsen,Eva Diderichsen,Handelsbanken,Ejendommen Bredgade 35 Herning ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Herning,2016-07-01,2017-06-30,-456240.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-06-30,2017-07-01,true,2018-10-20,Herning,,,,urn:ofk:oid:26329355,indberetninger-20180424,2.5097342,32138454.0,AWc2ri1N5OzuYdPkGadz,2018-11-21T14:30:48.051Z,2018-11-21T14:30:43.235Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DQ-14-NE,2018-11-21T14:30:43.373Z,,,,,,,,,,,,,,,,,,,,,,,,,,
32138454,2017-06-30,2017-06-30,c172,,http://regnskaber.virk.dk/45483123/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzM3LzliL2QzLzEyYzktNGZkMi04N2UzLTc0ODA2NjAxNjkwMQ.pdf,http://regnskaber.virk.dk/45483123/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzYxL2ExLzdhLzQxNWUtNGYzNS04NTFkLWRjNDk1NGZlMjIyZA.xml,true,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,2.0,Ãstergade,7400 Herning,c/o Eva Diderichsen,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i Ejendommen Bredgade 35 Herning ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-10-20,2009-04-21,2018-10-20,Statsautoriseret revisor,-2000000.0,,,20222670.0,32138454.0,20222670.0,mne10056,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Ejendommen Bredgade 35 Herning ApS.,Ãrsrapport,,214000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Claus Nielsen,Eva Diderichsen,Handelsbanken,Ejendommen Bredgade 35 Herning ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Herning,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-06-30,2017-07-01,true,2018-10-20,Herning,,,,urn:ofk:oid:26329355,indberetninger-20180424,2.5097342,32138454.0,AWc2ri1N5OzuYdPkGadz,2018-11-21T14:30:48.051Z,2018-11-21T14:30:43.235Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DQ-14-NE,2018-11-21T14:30:43.373Z,50342846.0,2756311.0,125000.0,5277439.0,47583123.0,50342846.0,42693509.0,193264.0,47583123.0,193264.0,270674.0,3412.0,47583123.0,2000000.0,2371898.0,2371898.0,3152439.0,161299.0,42500245.0,41620682.0,3412.0,447590.0,,,,
32138454,2017-07-01,2017-07-01,c226,,http://regnskaber.virk.dk/45483123/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzM3LzliL2QzLzEyYzktNGZkMi04N2UzLTc0ODA2NjAxNjkwMQ.pdf,http://regnskaber.virk.dk/45483123/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzYxL2ExLzdhLzQxNWUtNGYzNS04NTFkLWRjNDk1NGZlMjIyZA.xml,true,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,2.0,Ãstergade,7400 Herning,c/o Eva Diderichsen,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i Ejendommen Bredgade 35 Herning ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-10-20,2009-04-21,2018-10-20,Statsautoriseret revisor,-2000000.0,,,20222670.0,32138454.0,20222670.0,mne10056,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Ejendommen Bredgade 35 Herning ApS.,Ãrsrapport,,214000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Claus Nielsen,Eva Diderichsen,Handelsbanken,Ejendommen Bredgade 35 Herning ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Herning,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-06-30,2017-07-01,true,2018-10-20,Herning,,,,urn:ofk:oid:26329355,indberetninger-20180424,2.5097342,32138454.0,AWc2ri1N5OzuYdPkGadz,2018-11-21T14:30:48.051Z,2018-11-21T14:30:43.235Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DQ-14-NE,2018-11-21T14:30:43.373Z,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,
32138454,2017-07-01,2017-07-01,c253,,http://regnskaber.virk.dk/45483123/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzM3LzliL2QzLzEyYzktNGZkMi04N2UzLTc0ODA2NjAxNjkwMQ.pdf,http://regnskaber.virk.dk/45483123/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzYxL2ExLzdhLzQxNWUtNGYzNS04NTFkLWRjNDk1NGZlMjIyZA.xml,true,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,2.0,Ãstergade,7400 Herning,c/o Eva Diderichsen,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i Ejendommen Bredgade 35 Herning ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-10-20,2009-04-21,2018-10-20,Statsautoriseret revisor,-2000000.0,,,20222670.0,32138454.0,20222670.0,mne10056,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Ejendommen Bredgade 35 Herning ApS.,Ãrsrapport,,214000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Claus Nielsen,Eva Diderichsen,Handelsbanken,Ejendommen Bredgade 35 Herning ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Herning,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-06-30,2017-07-01,true,2018-10-20,Herning,,,,urn:ofk:oid:26329355,indberetninger-20180424,2.5097342,32138454.0,AWc2ri1N5OzuYdPkGadz,2018-11-21T14:30:48.051Z,2018-11-21T14:30:43.235Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DQ-14-NE,2018-11-21T14:30:43.373Z,,,,3152439.0,,,,,,,,,,,,,,,,,,,,,,
32138454,2017-07-01,2017-07-01,c257,,http://regnskaber.virk.dk/45483123/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzM3LzliL2QzLzEyYzktNGZkMi04N2UzLTc0ODA2NjAxNjkwMQ.pdf,http://regnskaber.virk.dk/45483123/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzYxL2ExLzdhLzQxNWUtNGYzNS04NTFkLWRjNDk1NGZlMjIyZA.xml,true,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,2.0,Ãstergade,7400 Herning,c/o Eva Diderichsen,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i Ejendommen Bredgade 35 Herning ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-10-20,2009-04-21,2018-10-20,Statsautoriseret revisor,-2000000.0,,,20222670.0,32138454.0,20222670.0,mne10056,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Ejendommen Bredgade 35 Herning ApS.,Ãrsrapport,,214000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Claus Nielsen,Eva Diderichsen,Handelsbanken,Ejendommen Bredgade 35 Herning ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Herning,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-06-30,2017-07-01,true,2018-10-20,Herning,,,,urn:ofk:oid:26329355,indberetninger-20180424,2.5097342,32138454.0,AWc2ri1N5OzuYdPkGadz,2018-11-21T14:30:48.051Z,2018-11-21T14:30:43.235Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DQ-14-NE,2018-11-21T14:30:43.373Z,,,,2000000.0,,,,,,,,,,,,,,,,,,,,,,
32138454,2017-07-01,2017-07-01,c444,,http://regnskaber.virk.dk/45483123/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzM3LzliL2QzLzEyYzktNGZkMi04N2UzLTc0ODA2NjAxNjkwMQ.pdf,http://regnskaber.virk.dk/45483123/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzYxL2ExLzdhLzQxNWUtNGYzNS04NTFkLWRjNDk1NGZlMjIyZA.xml,true,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,2.0,Ãstergade,7400 Herning,c/o Eva Diderichsen,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i Ejendommen Bredgade 35 Herning ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-10-20,2009-04-21,2018-10-20,Statsautoriseret revisor,-2000000.0,,,20222670.0,32138454.0,20222670.0,mne10056,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Ejendommen Bredgade 35 Herning ApS.,Ãrsrapport,,214000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Claus Nielsen,Eva Diderichsen,Handelsbanken,Ejendommen Bredgade 35 Herning ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Herning,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-06-30,2017-07-01,true,2018-10-20,Herning,,,,urn:ofk:oid:26329355,indberetninger-20180424,2.5097342,32138454.0,AWc2ri1N5OzuYdPkGadz,2018-11-21T14:30:48.051Z,2018-11-21T14:30:43.235Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DQ-14-NE,2018-11-21T14:30:43.373Z,,,,,,,,,,,,,,,,,,,,,,,47583123.0,,,
32138454,2017-07-01,2018-06-30,c173,,http://regnskaber.virk.dk/45483123/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzM3LzliL2QzLzEyYzktNGZkMi04N2UzLTc0ODA2NjAxNjkwMQ.pdf,http://regnskaber.virk.dk/45483123/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzYxL2ExLzdhLzQxNWUtNGYzNS04NTFkLWRjNDk1NGZlMjIyZA.xml,true,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,2.0,Ãstergade,7400 Herning,c/o Eva Diderichsen,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i Ejendommen Bredgade 35 Herning ApS,281837.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",153538.0,2018-10-20,2009-04-21,2018-10-20,Statsautoriseret revisor,-2000000.0,29810.0,2419276.0,20222670.0,32138454.0,20222670.0,mne10056,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Ejendommen Bredgade 35 Herning ApS.,Ãrsrapport,413259.0,214000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Claus Nielsen,Eva Diderichsen,Handelsbanken,Ejendommen Bredgade 35 Herning ApS,BDO Statsautoriseret revisionsaktieselskab,413302.0,0.0,43.0,Herning,2016-07-01,2017-06-30,1540789.0,1976164.0,2389466.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-06-30,2017-07-01,true,2018-10-20,Herning,38.0,435375.0,29772.0,urn:ofk:oid:26329355,indberetninger-20180424,2.5097342,32138454.0,AWc2ri1N5OzuYdPkGadz,2018-11-21T14:30:48.051Z,2018-11-21T14:30:43.235Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DQ-14-NE,2018-11-21T14:30:43.373Z,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,
32138454,2017-07-01,2018-06-30,c176,,http://regnskaber.virk.dk/45483123/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzM3LzliL2QzLzEyYzktNGZkMi04N2UzLTc0ODA2NjAxNjkwMQ.pdf,http://regnskaber.virk.dk/45483123/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzYxL2ExLzdhLzQxNWUtNGYzNS04NTFkLWRjNDk1NGZlMjIyZA.xml,true,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,2.0,Ãstergade,7400 Herning,c/o Eva Diderichsen,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i Ejendommen Bredgade 35 Herning ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-10-20,2009-04-21,2018-10-20,Statsautoriseret revisor,-2000000.0,,,20222670.0,32138454.0,20222670.0,mne10056,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Ejendommen Bredgade 35 Herning ApS.,Ãrsrapport,,214000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Claus Nielsen,Eva Diderichsen,Handelsbanken,Ejendommen Bredgade 35 Herning ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Herning,2016-07-01,2017-06-30,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-06-30,2017-07-01,true,2018-10-20,Herning,,,,urn:ofk:oid:26329355,indberetninger-20180424,2.5097342,32138454.0,AWc2ri1N5OzuYdPkGadz,2018-11-21T14:30:48.051Z,2018-11-21T14:30:43.235Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DQ-14-NE,2018-11-21T14:30:43.373Z,,,,,,,,,,,,,,,,,,,,,,,,,,
