entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmailOfReportingEntity,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
32355757,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzA4Lzg0L2ViLzk5L2MxMGMtNDlkYy1iOGEwLTgzZWQ4MzUxYmY5ZA.xhtml,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2NkL2JkLzA4LzZiMjktNDNlNS05MmMyLTVkODE5ZGJhYzAzNg.pdf,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2IxLzhhL2VjLzg2MjEtNDY5MS05NzAzLTA5N2IyMjRkN2ZlYg.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Horsens,8700.0,"1, 1 th",Borgergade,7500 Holstebro,Brotorvet 6,Til den daglige ledelse i Spring Estate Kattekild ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,2019-02-07,2019-04-08,10069.0,registreret revisor,ma@spring-estate.dk,2010361.0,3635092.0,32355757.0,mne357,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Morten AskÃ¦r,Morten AskÃ¦r,SPRING ESTATE KATTEKILD ApS,Revisionsfirmaet Iversen & Hald,1014963.0,201538.0,Horsens,2017-01-01,2017-12-31,3760602.0,4821959.0,3625023.0,2018-12-31,2018-01-01,false,2019-02-07,Holstebro,1061357.0,44209889.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26966866,indberetninger-20180424,2.5955422,32355757.0,AWoGMPRdRYGX6_YTGw9J,2019-04-10T07:40:45.012Z,2019-04-10T07:40:31.964Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AJ-65-QD,2019-04-10T07:40:32.211Z,,,,,,,,,,,,,,,,,,,,,,,,,,
32355757,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzA4Lzg0L2ViLzk5L2MxMGMtNDlkYy1iOGEwLTgzZWQ4MzUxYmY5ZA.xhtml,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2NkL2JkLzA4LzZiMjktNDNlNS05MmMyLTVkODE5ZGJhYzAzNg.pdf,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2IxLzhhL2VjLzg2MjEtNDY5MS05NzAzLTA5N2IyMjRkN2ZlYg.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Horsens,8700.0,"1, 1 th",Borgergade,7500 Holstebro,Brotorvet 6,Til den daglige ledelse i Spring Estate Kattekild ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,2019-02-07,2019-04-08,,registreret revisor,ma@spring-estate.dk,,,32355757.0,mne357,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Morten AskÃ¦r,Morten AskÃ¦r,SPRING ESTATE KATTEKILD ApS,Revisionsfirmaet Iversen & Hald,,,Horsens,2017-01-01,2017-12-31,3760602.0,,,2018-12-31,2018-01-01,false,2019-02-07,Holstebro,,44209889.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26966866,indberetninger-20180424,2.5955422,32355757.0,AWoGMPRdRYGX6_YTGw9J,2019-04-10T07:40:45.012Z,2019-04-10T07:40:31.964Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AJ-65-QD,2019-04-10T07:40:32.211Z,,,,,,,,,,,,,,,,,,,,,,,,,,
32355757,2017-12-31,2017-12-31,c8,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzA4Lzg0L2ViLzk5L2MxMGMtNDlkYy1iOGEwLTgzZWQ4MzUxYmY5ZA.xhtml,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2NkL2JkLzA4LzZiMjktNDNlNS05MmMyLTVkODE5ZGJhYzAzNg.pdf,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2IxLzhhL2VjLzg2MjEtNDY5MS05NzAzLTA5N2IyMjRkN2ZlYg.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Horsens,8700.0,"1, 1 th",Borgergade,7500 Holstebro,Brotorvet 6,Til den daglige ledelse i Spring Estate Kattekild ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,2019-02-07,2019-04-08,,registreret revisor,ma@spring-estate.dk,,,32355757.0,mne357,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Morten AskÃ¦r,Morten AskÃ¦r,SPRING ESTATE KATTEKILD ApS,Revisionsfirmaet Iversen & Hald,,,Horsens,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-02-07,Holstebro,,44209889.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26966866,indberetninger-20180424,2.5955422,32355757.0,AWoGMPRdRYGX6_YTGw9J,2019-04-10T07:40:45.012Z,2019-04-10T07:40:31.964Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AJ-65-QD,2019-04-10T07:40:32.211Z,114137412.0,108733.0,80000.0,11633217.0,35407288.0,4195.0,102500000.0,114137412.0,65014519.0,60901179.0,60901179.0,102504195.0,1469194.0,56776.0,102504195.0,13715605.0,13715605.0,35327288.0,4113340.0,765023.0,1879123.0,11524484.0,11343397.0,124311.0,,
32355757,2018-01-01,2018-01-01,c10,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzA4Lzg0L2ViLzk5L2MxMGMtNDlkYy1iOGEwLTgzZWQ4MzUxYmY5ZA.xhtml,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2NkL2JkLzA4LzZiMjktNDNlNS05MmMyLTVkODE5ZGJhYzAzNg.pdf,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2IxLzhhL2VjLzg2MjEtNDY5MS05NzAzLTA5N2IyMjRkN2ZlYg.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Horsens,8700.0,"1, 1 th",Borgergade,7500 Holstebro,Brotorvet 6,Til den daglige ledelse i Spring Estate Kattekild ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,2019-02-07,2019-04-08,,registreret revisor,ma@spring-estate.dk,,,32355757.0,mne357,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Morten AskÃ¦r,Morten AskÃ¦r,SPRING ESTATE KATTEKILD ApS,Revisionsfirmaet Iversen & Hald,,,Horsens,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-02-07,Holstebro,,44209889.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26966866,indberetninger-20180424,2.5955422,32355757.0,AWoGMPRdRYGX6_YTGw9J,2019-04-10T07:40:45.012Z,2019-04-10T07:40:31.964Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AJ-65-QD,2019-04-10T07:40:32.211Z,,,,,35327288.0,,,,,,,,,,,,,,,,,,,,,
32355757,2018-01-01,2018-01-01,c11,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzA4Lzg0L2ViLzk5L2MxMGMtNDlkYy1iOGEwLTgzZWQ4MzUxYmY5ZA.xhtml,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2NkL2JkLzA4LzZiMjktNDNlNS05MmMyLTVkODE5ZGJhYzAzNg.pdf,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2IxLzhhL2VjLzg2MjEtNDY5MS05NzAzLTA5N2IyMjRkN2ZlYg.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Horsens,8700.0,"1, 1 th",Borgergade,7500 Holstebro,Brotorvet 6,Til den daglige ledelse i Spring Estate Kattekild ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,2019-02-07,2019-04-08,,registreret revisor,ma@spring-estate.dk,,,32355757.0,mne357,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Morten AskÃ¦r,Morten AskÃ¦r,SPRING ESTATE KATTEKILD ApS,Revisionsfirmaet Iversen & Hald,,,Horsens,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-02-07,Holstebro,,44209889.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26966866,indberetninger-20180424,2.5955422,32355757.0,AWoGMPRdRYGX6_YTGw9J,2019-04-10T07:40:45.012Z,2019-04-10T07:40:31.964Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AJ-65-QD,2019-04-10T07:40:32.211Z,,,,,35407288.0,,,,,,,,,,,,,,,,,,,,,
32355757,2018-01-01,2018-01-01,c9,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzA4Lzg0L2ViLzk5L2MxMGMtNDlkYy1iOGEwLTgzZWQ4MzUxYmY5ZA.xhtml,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2NkL2JkLzA4LzZiMjktNDNlNS05MmMyLTVkODE5ZGJhYzAzNg.pdf,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2IxLzhhL2VjLzg2MjEtNDY5MS05NzAzLTA5N2IyMjRkN2ZlYg.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Horsens,8700.0,"1, 1 th",Borgergade,7500 Holstebro,Brotorvet 6,Til den daglige ledelse i Spring Estate Kattekild ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,2019-02-07,2019-04-08,,registreret revisor,ma@spring-estate.dk,,,32355757.0,mne357,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Morten AskÃ¦r,Morten AskÃ¦r,SPRING ESTATE KATTEKILD ApS,Revisionsfirmaet Iversen & Hald,,,Horsens,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-02-07,Holstebro,,44209889.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26966866,indberetninger-20180424,2.5955422,32355757.0,AWoGMPRdRYGX6_YTGw9J,2019-04-10T07:40:45.012Z,2019-04-10T07:40:31.964Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AJ-65-QD,2019-04-10T07:40:32.211Z,,,,,80000.0,,,,,,,,,,,,,,,,,,,,,
32355757,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzA4Lzg0L2ViLzk5L2MxMGMtNDlkYy1iOGEwLTgzZWQ4MzUxYmY5ZA.xhtml,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2NkL2JkLzA4LzZiMjktNDNlNS05MmMyLTVkODE5ZGJhYzAzNg.pdf,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2IxLzhhL2VjLzg2MjEtNDY5MS05NzAzLTA5N2IyMjRkN2ZlYg.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Horsens,8700.0,"1, 1 th",Borgergade,7500 Holstebro,Brotorvet 6,Til den daglige ledelse i Spring Estate Kattekild ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,2019-02-07,2019-04-08,4195.0,registreret revisor,ma@spring-estate.dk,452288.0,3795660.0,32355757.0,mne357,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Morten AskÃ¦r,Morten AskÃ¦r,SPRING ESTATE KATTEKILD ApS,Revisionsfirmaet Iversen & Hald,1033918.0,255417.0,Horsens,2017-01-01,2017-12-31,2702891.0,3465252.0,3791465.0,2018-12-31,2018-01-01,false,2019-02-07,Holstebro,762361.0,44209889.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26966866,indberetninger-20180424,2.5955422,32355757.0,AWoGMPRdRYGX6_YTGw9J,2019-04-10T07:40:45.012Z,2019-04-10T07:40:31.964Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AJ-65-QD,2019-04-10T07:40:32.211Z,,,,,,,,,,,,,,,,,,,,,,,,,,
32355757,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzA4Lzg0L2ViLzk5L2MxMGMtNDlkYy1iOGEwLTgzZWQ4MzUxYmY5ZA.xhtml,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2NkL2JkLzA4LzZiMjktNDNlNS05MmMyLTVkODE5ZGJhYzAzNg.pdf,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2IxLzhhL2VjLzg2MjEtNDY5MS05NzAzLTA5N2IyMjRkN2ZlYg.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Horsens,8700.0,"1, 1 th",Borgergade,7500 Holstebro,Brotorvet 6,Til den daglige ledelse i Spring Estate Kattekild ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,2019-02-07,2019-04-08,,registreret revisor,ma@spring-estate.dk,,,32355757.0,mne357,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Morten AskÃ¦r,Morten AskÃ¦r,SPRING ESTATE KATTEKILD ApS,Revisionsfirmaet Iversen & Hald,,,Horsens,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-02-07,Holstebro,,44209889.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26966866,indberetninger-20180424,2.5955422,32355757.0,AWoGMPRdRYGX6_YTGw9J,2019-04-10T07:40:45.012Z,2019-04-10T07:40:31.964Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AJ-65-QD,2019-04-10T07:40:32.211Z,,,,,,,,,,,,,,,,,,,,,,,,,36115432.0,Revisionsfirmaet Iversen & Hald
32355757,2018-01-01,2018-12-31,c12,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzA4Lzg0L2ViLzk5L2MxMGMtNDlkYy1iOGEwLTgzZWQ4MzUxYmY5ZA.xhtml,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2NkL2JkLzA4LzZiMjktNDNlNS05MmMyLTVkODE5ZGJhYzAzNg.pdf,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2IxLzhhL2VjLzg2MjEtNDY5MS05NzAzLTA5N2IyMjRkN2ZlYg.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Horsens,8700.0,"1, 1 th",Borgergade,7500 Holstebro,Brotorvet 6,Til den daglige ledelse i Spring Estate Kattekild ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,2019-02-07,2019-04-08,,registreret revisor,ma@spring-estate.dk,,,32355757.0,mne357,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Morten AskÃ¦r,Morten AskÃ¦r,SPRING ESTATE KATTEKILD ApS,Revisionsfirmaet Iversen & Hald,,,Horsens,2017-01-01,2017-12-31,2702891.0,,,2018-12-31,2018-01-01,false,2019-02-07,Holstebro,,44209889.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26966866,indberetninger-20180424,2.5955422,32355757.0,AWoGMPRdRYGX6_YTGw9J,2019-04-10T07:40:45.012Z,2019-04-10T07:40:31.964Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AJ-65-QD,2019-04-10T07:40:32.211Z,,,,,,,,,,,,,,,,,,,,,,,,,,
32355757,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzA4Lzg0L2ViLzk5L2MxMGMtNDlkYy1iOGEwLTgzZWQ4MzUxYmY5ZA.xhtml,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2NkL2JkLzA4LzZiMjktNDNlNS05MmMyLTVkODE5ZGJhYzAzNg.pdf,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2IxLzhhL2VjLzg2MjEtNDY5MS05NzAzLTA5N2IyMjRkN2ZlYg.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Horsens,8700.0,"1, 1 th",Borgergade,7500 Holstebro,Brotorvet 6,Til den daglige ledelse i Spring Estate Kattekild ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,2019-02-07,2019-04-08,,registreret revisor,ma@spring-estate.dk,,,32355757.0,mne357,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Morten AskÃ¦r,Morten AskÃ¦r,SPRING ESTATE KATTEKILD ApS,Revisionsfirmaet Iversen & Hald,,,Horsens,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-02-07,Holstebro,,44209889.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26966866,indberetninger-20180424,2.5955422,32355757.0,AWoGMPRdRYGX6_YTGw9J,2019-04-10T07:40:45.012Z,2019-04-10T07:40:31.964Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AJ-65-QD,2019-04-10T07:40:32.211Z,,,,,,,,,,,,,,,,,,,,,,,,,,
