entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfPropertyPlantAndEquipment,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,EmployeeBenefitsExpense,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Dividend,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,FixturesFittingsToolsAndEquipment,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermReceivablesFromGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradeReceivables,AccumulatedRevaluationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment
32355757,2013-01-01,2013-01-01,c723,,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzBkL2U3Lzc1L2NiLzkyM2ItNGExNi1hMzA5LTBmNTQ0MmFkNDJmNQ.pdf,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzJkLzVkLzA3LzIxMmUtNDc0OS1hOWM5LWMwOTk4YzkzZmYxYg.xml,1370739.0,Horsens,8700.0,"1, 2. th",Borgergade,2000 Frederiksberg,Roskildevej 37A 3. sal,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens vurdering, at kravene for fravalg af revision er opfyldt, og i lighed med tidligere Ã¥r fravÃ¦lges revisionen af selskabets Ã¥rsrapport for kommende regnskabsÃ¥r.",2015-04-07,2011-11-29,2015-04-07,22004.0,"Andre eksterne omkostninger omfatter omkostninger til advokat, revisor samt Ã¸vrig administration.",80000.0,32355757.0,27674399.0,Direktionen har dags dato aflagt Ã¥rsrapporten for perioden 1. januar - 31. december 2014 for Wing Invest Kattekild ApS.,Ãrsrapport,3982426.0,791953.0,Morten Jensen,Morten Jensen,Wing Invest Kattekild ApS,One Revision Ãst,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2014-12-31,2014-01-01,4179261.0,Ingen bistand,urn:ofk:oid:5169170,indberetninger-20180424,2.5118417999999996,32355757.0,,2018-03-30T13:19:34.048Z,2015-04-28T11:58:24.841Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-14-KN,2015-04-28T11:58:25.088Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32355757,2013-01-01,2013-01-01,c741,,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzBkL2U3Lzc1L2NiLzkyM2ItNGExNi1hMzA5LTBmNTQ0MmFkNDJmNQ.pdf,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzJkLzVkLzA3LzIxMmUtNDc0OS1hOWM5LWMwOTk4YzkzZmYxYg.xml,1370739.0,Horsens,8700.0,"1, 2. th",Borgergade,2000 Frederiksberg,Roskildevej 37A 3. sal,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens vurdering, at kravene for fravalg af revision er opfyldt, og i lighed med tidligere Ã¥r fravÃ¦lges revisionen af selskabets Ã¥rsrapport for kommende regnskabsÃ¥r.",2015-04-07,2011-11-29,2015-04-07,22004.0,"Andre eksterne omkostninger omfatter omkostninger til advokat, revisor samt Ã¸vrig administration.",28081793.0,32355757.0,27674399.0,Direktionen har dags dato aflagt Ã¥rsrapporten for perioden 1. januar - 31. december 2014 for Wing Invest Kattekild ApS.,Ãrsrapport,3982426.0,791953.0,Morten Jensen,Morten Jensen,Wing Invest Kattekild ApS,One Revision Ãst,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2014-12-31,2014-01-01,4179261.0,Ingen bistand,urn:ofk:oid:5169170,indberetninger-20180424,2.5118417999999996,32355757.0,,2018-03-30T13:19:34.048Z,2015-04-28T11:58:24.841Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-14-KN,2015-04-28T11:58:25.088Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32355757,2013-01-01,2013-12-31,c109,,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzBkL2U3Lzc1L2NiLzkyM2ItNGExNi1hMzA5LTBmNTQ0MmFkNDJmNQ.pdf,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzJkLzVkLzA3LzIxMmUtNDc0OS1hOWM5LWMwOTk4YzkzZmYxYg.xml,1370739.0,Horsens,8700.0,"1, 2. th",Borgergade,2000 Frederiksberg,Roskildevej 37A 3. sal,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens vurdering, at kravene for fravalg af revision er opfyldt, og i lighed med tidligere Ã¥r fravÃ¦lges revisionen af selskabets Ã¥rsrapport for kommende regnskabsÃ¥r.",2015-04-07,2011-11-29,2015-04-07,22004.0,"Andre eksterne omkostninger omfatter omkostninger til advokat, revisor samt Ã¸vrig administration.",,32355757.0,27674399.0,Direktionen har dags dato aflagt Ã¥rsrapporten for perioden 1. januar - 31. december 2014 for Wing Invest Kattekild ApS.,Ãrsrapport,3982426.0,791953.0,Morten Jensen,Morten Jensen,Wing Invest Kattekild ApS,One Revision Ãst,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2014-12-31,2014-01-01,4179261.0,Ingen bistand,urn:ofk:oid:5169170,indberetninger-20180424,2.5118417999999996,32355757.0,,2018-03-30T13:19:34.048Z,2015-04-28T11:58:24.841Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-14-KN,2015-04-28T11:58:25.088Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32355757,2013-01-01,2013-12-31,c123,,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzBkL2U3Lzc1L2NiLzkyM2ItNGExNi1hMzA5LTBmNTQ0MmFkNDJmNQ.pdf,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzJkLzVkLzA3LzIxMmUtNDc0OS1hOWM5LWMwOTk4YzkzZmYxYg.xml,1370739.0,Horsens,8700.0,"1, 2. th",Borgergade,2000 Frederiksberg,Roskildevej 37A 3. sal,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens vurdering, at kravene for fravalg af revision er opfyldt, og i lighed med tidligere Ã¥r fravÃ¦lges revisionen af selskabets Ã¥rsrapport for kommende regnskabsÃ¥r.",2015-04-07,2011-11-29,2015-04-07,22004.0,"Andre eksterne omkostninger omfatter omkostninger til advokat, revisor samt Ã¸vrig administration.",,32355757.0,27674399.0,Direktionen har dags dato aflagt Ã¥rsrapporten for perioden 1. januar - 31. december 2014 for Wing Invest Kattekild ApS.,Ãrsrapport,3982426.0,791953.0,Morten Jensen,Morten Jensen,Wing Invest Kattekild ApS,One Revision Ãst,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2014-12-31,2014-01-01,4179261.0,Ingen bistand,urn:ofk:oid:5169170,indberetninger-20180424,2.5118417999999996,32355757.0,,2018-03-30T13:19:34.048Z,2015-04-28T11:58:24.841Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-14-KN,2015-04-28T11:58:25.088Z,-2375151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32355757,2013-01-01,2013-12-31,c3,,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzBkL2U3Lzc1L2NiLzkyM2ItNGExNi1hMzA5LTBmNTQ0MmFkNDJmNQ.pdf,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzJkLzVkLzA3LzIxMmUtNDc0OS1hOWM5LWMwOTk4YzkzZmYxYg.xml,1370739.0,Horsens,8700.0,"1, 2. th",Borgergade,2000 Frederiksberg,Roskildevej 37A 3. sal,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens vurdering, at kravene for fravalg af revision er opfyldt, og i lighed med tidligere Ã¥r fravÃ¦lges revisionen af selskabets Ã¥rsrapport for kommende regnskabsÃ¥r.",2015-04-07,2011-11-29,2015-04-07,22004.0,"Andre eksterne omkostninger omfatter omkostninger til advokat, revisor samt Ã¸vrig administration.",,32355757.0,27674399.0,Direktionen har dags dato aflagt Ã¥rsrapporten for perioden 1. januar - 31. december 2014 for Wing Invest Kattekild ApS.,Ãrsrapport,3982426.0,791953.0,Morten Jensen,Morten Jensen,Wing Invest Kattekild ApS,One Revision Ãst,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2014-12-31,2014-01-01,4179261.0,Ingen bistand,urn:ofk:oid:5169170,indberetninger-20180424,2.5118417999999996,32355757.0,,2018-03-30T13:19:34.048Z,2015-04-28T11:58:24.841Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-14-KN,2015-04-28T11:58:25.088Z,1624849.0,202429.0,542244.0,1933861.0,88700.0,561714.0,380341.0,473014.0,2092303.0,2273676.0,467454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32355757,2013-01-01,2013-12-31,c742,,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzBkL2U3Lzc1L2NiLzkyM2ItNGExNi1hMzA5LTBmNTQ0MmFkNDJmNQ.pdf,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzJkLzVkLzA3LzIxMmUtNDc0OS1hOWM5LWMwOTk4YzkzZmYxYg.xml,1370739.0,Horsens,8700.0,"1, 2. th",Borgergade,2000 Frederiksberg,Roskildevej 37A 3. sal,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens vurdering, at kravene for fravalg af revision er opfyldt, og i lighed med tidligere Ã¥r fravÃ¦lges revisionen af selskabets Ã¥rsrapport for kommende regnskabsÃ¥r.",2015-04-07,2011-11-29,2015-04-07,22004.0,"Andre eksterne omkostninger omfatter omkostninger til advokat, revisor samt Ã¸vrig administration.",,32355757.0,27674399.0,Direktionen har dags dato aflagt Ã¥rsrapporten for perioden 1. januar - 31. december 2014 for Wing Invest Kattekild ApS.,Ãrsrapport,3982426.0,791953.0,Morten Jensen,Morten Jensen,Wing Invest Kattekild ApS,One Revision Ãst,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2014-12-31,2014-01-01,4179261.0,Ingen bistand,urn:ofk:oid:5169170,indberetninger-20180424,2.5118417999999996,32355757.0,,2018-03-30T13:19:34.048Z,2015-04-28T11:58:24.841Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-14-KN,2015-04-28T11:58:25.088Z,1624849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32355757,2013-01-01,2013-12-31,c745,,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzBkL2U3Lzc1L2NiLzkyM2ItNGExNi1hMzA5LTBmNTQ0MmFkNDJmNQ.pdf,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzJkLzVkLzA3LzIxMmUtNDc0OS1hOWM5LWMwOTk4YzkzZmYxYg.xml,1370739.0,Horsens,8700.0,"1, 2. th",Borgergade,2000 Frederiksberg,Roskildevej 37A 3. sal,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens vurdering, at kravene for fravalg af revision er opfyldt, og i lighed med tidligere Ã¥r fravÃ¦lges revisionen af selskabets Ã¥rsrapport for kommende regnskabsÃ¥r.",2015-04-07,2011-11-29,2015-04-07,22004.0,"Andre eksterne omkostninger omfatter omkostninger til advokat, revisor samt Ã¸vrig administration.",,32355757.0,27674399.0,Direktionen har dags dato aflagt Ã¥rsrapporten for perioden 1. januar - 31. december 2014 for Wing Invest Kattekild ApS.,Ãrsrapport,3982426.0,791953.0,Morten Jensen,Morten Jensen,Wing Invest Kattekild ApS,One Revision Ãst,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2014-12-31,2014-01-01,4179261.0,Ingen bistand,urn:ofk:oid:5169170,indberetninger-20180424,2.5118417999999996,32355757.0,,2018-03-30T13:19:34.048Z,2015-04-28T11:58:24.841Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-14-KN,2015-04-28T11:58:25.088Z,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32355757,2013-12-31,2013-12-31,c4,,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzBkL2U3Lzc1L2NiLzkyM2ItNGExNi1hMzA5LTBmNTQ0MmFkNDJmNQ.pdf,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzJkLzVkLzA3LzIxMmUtNDc0OS1hOWM5LWMwOTk4YzkzZmYxYg.xml,1370739.0,Horsens,8700.0,"1, 2. th",Borgergade,2000 Frederiksberg,Roskildevej 37A 3. sal,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens vurdering, at kravene for fravalg af revision er opfyldt, og i lighed med tidligere Ã¥r fravÃ¦lges revisionen af selskabets Ã¥rsrapport for kommende regnskabsÃ¥r.",2015-04-07,2011-11-29,2015-04-07,22004.0,"Andre eksterne omkostninger omfatter omkostninger til advokat, revisor samt Ã¸vrig administration.",29786642.0,32355757.0,27674399.0,Direktionen har dags dato aflagt Ã¥rsrapporten for perioden 1. januar - 31. december 2014 for Wing Invest Kattekild ApS.,Ãrsrapport,3982426.0,791953.0,Morten Jensen,Morten Jensen,Wing Invest Kattekild ApS,One Revision Ãst,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2014-12-31,2014-01-01,4179261.0,Ingen bistand,urn:ofk:oid:5169170,indberetninger-20180424,2.5118417999999996,32355757.0,,2018-03-30T13:19:34.048Z,2015-04-28T11:58:24.841Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-14-KN,2015-04-28T11:58:25.088Z,,,,,,,,,,,,,85010609.0,10254.0,80000.0,4329285.0,81324.0,80600000.0,85010609.0,44862886.0,0.0,37652697.0,37652697.0,0.0,80681324.0,3624788.0,467761.0,80681324.0,0.0,10361081.0,10361081.0,29706642.0,264303.0,7210189.0,300476.0,2994865.0,4319031.0,3839444.0,25757.0,11826.0,,,
32355757,2013-12-31,2013-12-31,c722,,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzBkL2U3Lzc1L2NiLzkyM2ItNGExNi1hMzA5LTBmNTQ0MmFkNDJmNQ.pdf,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzJkLzVkLzA3LzIxMmUtNDc0OS1hOWM5LWMwOTk4YzkzZmYxYg.xml,1370739.0,Horsens,8700.0,"1, 2. th",Borgergade,2000 Frederiksberg,Roskildevej 37A 3. sal,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens vurdering, at kravene for fravalg af revision er opfyldt, og i lighed med tidligere Ã¥r fravÃ¦lges revisionen af selskabets Ã¥rsrapport for kommende regnskabsÃ¥r.",2015-04-07,2011-11-29,2015-04-07,22004.0,"Andre eksterne omkostninger omfatter omkostninger til advokat, revisor samt Ã¸vrig administration.",80000.0,32355757.0,27674399.0,Direktionen har dags dato aflagt Ã¥rsrapporten for perioden 1. januar - 31. december 2014 for Wing Invest Kattekild ApS.,Ãrsrapport,3982426.0,791953.0,Morten Jensen,Morten Jensen,Wing Invest Kattekild ApS,One Revision Ãst,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2014-12-31,2014-01-01,4179261.0,Ingen bistand,urn:ofk:oid:5169170,indberetninger-20180424,2.5118417999999996,32355757.0,,2018-03-30T13:19:34.048Z,2015-04-28T11:58:24.841Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-14-KN,2015-04-28T11:58:25.088Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32355757,2013-12-31,2013-12-31,c743,,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzBkL2U3Lzc1L2NiLzkyM2ItNGExNi1hMzA5LTBmNTQ0MmFkNDJmNQ.pdf,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzJkLzVkLzA3LzIxMmUtNDc0OS1hOWM5LWMwOTk4YzkzZmYxYg.xml,1370739.0,Horsens,8700.0,"1, 2. th",Borgergade,2000 Frederiksberg,Roskildevej 37A 3. sal,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens vurdering, at kravene for fravalg af revision er opfyldt, og i lighed med tidligere Ã¥r fravÃ¦lges revisionen af selskabets Ã¥rsrapport for kommende regnskabsÃ¥r.",2015-04-07,2011-11-29,2015-04-07,22004.0,"Andre eksterne omkostninger omfatter omkostninger til advokat, revisor samt Ã¸vrig administration.",29706642.0,32355757.0,27674399.0,Direktionen har dags dato aflagt Ã¥rsrapporten for perioden 1. januar - 31. december 2014 for Wing Invest Kattekild ApS.,Ãrsrapport,3982426.0,791953.0,Morten Jensen,Morten Jensen,Wing Invest Kattekild ApS,One Revision Ãst,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2014-12-31,2014-01-01,4179261.0,Ingen bistand,urn:ofk:oid:5169170,indberetninger-20180424,2.5118417999999996,32355757.0,,2018-03-30T13:19:34.048Z,2015-04-28T11:58:24.841Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-14-KN,2015-04-28T11:58:25.088Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
