entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmailOfReportingEntity,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
32355757,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2Q4L2E5LzMwLzI4ZDItNGM1ZC1hNWJlLTc0ZDA2ZGZlYzNkMQ.xhtml,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzFiLzk4L2Y3LzNmNWQtNDAyOC1hMjMzLWZjZTFiZTUwODBkYg.pdf,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2YyLzMxL2ZhL2M1OGYtNDNmMC1iMTQyLWE4MThlOGIyZjhlMw.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Horsens,8700.0,"1, 2 th",Borgergade,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i Spring Estate Kattekild ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-02-06,2017-04-10,32069.0,registreret revisor,ma@spring-estate.dk,2824466.0,2828974.0,32355757.0,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Morten AskÃ¦r,Morten AskÃ¦r,SPRING ESTATE KATTEKILD ApS,Revisionsfirmaet Iversen & Hald,779044.0,305505.0,Horsens,2015-01-01,2015-12-31,3991737.0,5147832.0,2796905.0,2016-12-31,2016-01-01,false,false,2017-02-06,Holstebro,1156095.0,44209889.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23735342,indberetninger-20180424,2.5953746,32355757.0,,2018-03-27T14:07:58.318Z,2017-04-19T09:27:47.030Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-56-HU,2017-04-19T09:27:47.320Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32355757,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2Q4L2E5LzMwLzI4ZDItNGM1ZC1hNWJlLTc0ZDA2ZGZlYzNkMQ.xhtml,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzFiLzk4L2Y3LzNmNWQtNDAyOC1hMjMzLWZjZTFiZTUwODBkYg.pdf,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2YyLzMxL2ZhL2M1OGYtNDNmMC1iMTQyLWE4MThlOGIyZjhlMw.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Horsens,8700.0,"1, 2 th",Borgergade,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i Spring Estate Kattekild ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-02-06,2017-04-10,,registreret revisor,ma@spring-estate.dk,,,32355757.0,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Morten AskÃ¦r,Morten AskÃ¦r,SPRING ESTATE KATTEKILD ApS,Revisionsfirmaet Iversen & Hald,,,Horsens,2015-01-01,2015-12-31,3991737.0,,,2016-12-31,2016-01-01,false,false,2017-02-06,Holstebro,,44209889.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23735342,indberetninger-20180424,2.5953746,32355757.0,,2018-03-27T14:07:58.318Z,2017-04-19T09:27:47.030Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-56-HU,2017-04-19T09:27:47.320Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32355757,2015-12-31,2015-12-31,c7,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2Q4L2E5LzMwLzI4ZDItNGM1ZC1hNWJlLTc0ZDA2ZGZlYzNkMQ.xhtml,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzFiLzk4L2Y3LzNmNWQtNDAyOC1hMjMzLWZjZTFiZTUwODBkYg.pdf,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2YyLzMxL2ZhL2M1OGYtNDNmMC1iMTQyLWE4MThlOGIyZjhlMw.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Horsens,8700.0,"1, 2 th",Borgergade,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i Spring Estate Kattekild ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-02-06,2017-04-10,,registreret revisor,ma@spring-estate.dk,,,32355757.0,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Morten AskÃ¦r,Morten AskÃ¦r,SPRING ESTATE KATTEKILD ApS,Revisionsfirmaet Iversen & Hald,,,Horsens,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-02-06,Holstebro,,44209889.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23735342,indberetninger-20180424,2.5953746,32355757.0,,2018-03-27T14:07:58.318Z,2017-04-19T09:27:47.030Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-56-HU,2017-04-19T09:27:47.320Z,97091849.0,5700449.0,80000.0,6664597.0,26696565.0,27252.0,90400000.0,97091849.0,58035927.0,55208639.0,55208639.0,90427252.0,1618343.0,105278.0,90427252.0,12359357.0,12359357.0,26616565.0,6129.0,2827288.0,806227.0,27298.0,964148.0,781830.0,369291.0,77040.0,,
32355757,2016-01-01,2016-01-01,c10,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2Q4L2E5LzMwLzI4ZDItNGM1ZC1hNWJlLTc0ZDA2ZGZlYzNkMQ.xhtml,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzFiLzk4L2Y3LzNmNWQtNDAyOC1hMjMzLWZjZTFiZTUwODBkYg.pdf,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2YyLzMxL2ZhL2M1OGYtNDNmMC1iMTQyLWE4MThlOGIyZjhlMw.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Horsens,8700.0,"1, 2 th",Borgergade,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i Spring Estate Kattekild ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-02-06,2017-04-10,,registreret revisor,ma@spring-estate.dk,,,32355757.0,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Morten AskÃ¦r,Morten AskÃ¦r,SPRING ESTATE KATTEKILD ApS,Revisionsfirmaet Iversen & Hald,,,Horsens,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-02-06,Holstebro,,44209889.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23735342,indberetninger-20180424,2.5953746,32355757.0,,2018-03-27T14:07:58.318Z,2017-04-19T09:27:47.030Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-56-HU,2017-04-19T09:27:47.320Z,,,,,26696565.0,,,,,,,,,,,,,,,,,,,,,,,
32355757,2016-01-01,2016-01-01,c8,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2Q4L2E5LzMwLzI4ZDItNGM1ZC1hNWJlLTc0ZDA2ZGZlYzNkMQ.xhtml,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzFiLzk4L2Y3LzNmNWQtNDAyOC1hMjMzLWZjZTFiZTUwODBkYg.pdf,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2YyLzMxL2ZhL2M1OGYtNDNmMC1iMTQyLWE4MThlOGIyZjhlMw.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Horsens,8700.0,"1, 2 th",Borgergade,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i Spring Estate Kattekild ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-02-06,2017-04-10,,registreret revisor,ma@spring-estate.dk,,,32355757.0,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Morten AskÃ¦r,Morten AskÃ¦r,SPRING ESTATE KATTEKILD ApS,Revisionsfirmaet Iversen & Hald,,,Horsens,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-02-06,Holstebro,,44209889.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23735342,indberetninger-20180424,2.5953746,32355757.0,,2018-03-27T14:07:58.318Z,2017-04-19T09:27:47.030Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-56-HU,2017-04-19T09:27:47.320Z,,,,,80000.0,,,,,,,,,,,,,,,,,,,,,,,
32355757,2016-01-01,2016-01-01,c9,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2Q4L2E5LzMwLzI4ZDItNGM1ZC1hNWJlLTc0ZDA2ZGZlYzNkMQ.xhtml,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzFiLzk4L2Y3LzNmNWQtNDAyOC1hMjMzLWZjZTFiZTUwODBkYg.pdf,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2YyLzMxL2ZhL2M1OGYtNDNmMC1iMTQyLWE4MThlOGIyZjhlMw.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Horsens,8700.0,"1, 2 th",Borgergade,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i Spring Estate Kattekild ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-02-06,2017-04-10,,registreret revisor,ma@spring-estate.dk,,,32355757.0,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Morten AskÃ¦r,Morten AskÃ¦r,SPRING ESTATE KATTEKILD ApS,Revisionsfirmaet Iversen & Hald,,,Horsens,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-02-06,Holstebro,,44209889.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23735342,indberetninger-20180424,2.5953746,32355757.0,,2018-03-27T14:07:58.318Z,2017-04-19T09:27:47.030Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-56-HU,2017-04-19T09:27:47.320Z,,,,,26616565.0,,,,,,,,,,,,,,,,,,,,,,,
32355757,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2Q4L2E5LzMwLzI4ZDItNGM1ZC1hNWJlLTc0ZDA2ZGZlYzNkMQ.xhtml,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzFiLzk4L2Y3LzNmNWQtNDAyOC1hMjMzLWZjZTFiZTUwODBkYg.pdf,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2YyLzMxL2ZhL2M1OGYtNDNmMC1iMTQyLWE4MThlOGIyZjhlMw.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Horsens,8700.0,"1, 2 th",Borgergade,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i Spring Estate Kattekild ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-02-06,2017-04-10,12988.0,registreret revisor,ma@spring-estate.dk,3100727.0,3872969.0,32355757.0,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Morten AskÃ¦r,Morten AskÃ¦r,SPRING ESTATE KATTEKILD ApS,Revisionsfirmaet Iversen & Hald,728642.0,114835.0,Horsens,2015-01-01,2015-12-31,4950121.0,6346901.0,3859981.0,2016-12-31,2016-01-01,false,false,2017-02-06,Holstebro,1396780.0,44209889.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23735342,indberetninger-20180424,2.5953746,32355757.0,,2018-03-27T14:07:58.318Z,2017-04-19T09:27:47.030Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-56-HU,2017-04-19T09:27:47.320Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32355757,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2Q4L2E5LzMwLzI4ZDItNGM1ZC1hNWJlLTc0ZDA2ZGZlYzNkMQ.xhtml,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzFiLzk4L2Y3LzNmNWQtNDAyOC1hMjMzLWZjZTFiZTUwODBkYg.pdf,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2YyLzMxL2ZhL2M1OGYtNDNmMC1iMTQyLWE4MThlOGIyZjhlMw.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Horsens,8700.0,"1, 2 th",Borgergade,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i Spring Estate Kattekild ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-02-06,2017-04-10,,registreret revisor,ma@spring-estate.dk,,,32355757.0,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Morten AskÃ¦r,Morten AskÃ¦r,SPRING ESTATE KATTEKILD ApS,Revisionsfirmaet Iversen & Hald,,,Horsens,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-02-06,Holstebro,,44209889.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23735342,indberetninger-20180424,2.5953746,32355757.0,,2018-03-27T14:07:58.318Z,2017-04-19T09:27:47.030Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-56-HU,2017-04-19T09:27:47.320Z,,,,,,,,,,,,,,,,,,,,,,,,,,,36115432.0,Revisionsfirmaet Iversen & Hald
32355757,2016-01-01,2016-12-31,c11,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2Q4L2E5LzMwLzI4ZDItNGM1ZC1hNWJlLTc0ZDA2ZGZlYzNkMQ.xhtml,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzFiLzk4L2Y3LzNmNWQtNDAyOC1hMjMzLWZjZTFiZTUwODBkYg.pdf,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2YyLzMxL2ZhL2M1OGYtNDNmMC1iMTQyLWE4MThlOGIyZjhlMw.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Horsens,8700.0,"1, 2 th",Borgergade,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i Spring Estate Kattekild ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-02-06,2017-04-10,,registreret revisor,ma@spring-estate.dk,,,32355757.0,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Morten AskÃ¦r,Morten AskÃ¦r,SPRING ESTATE KATTEKILD ApS,Revisionsfirmaet Iversen & Hald,,,Horsens,2015-01-01,2015-12-31,4950121.0,,,2016-12-31,2016-01-01,false,false,2017-02-06,Holstebro,,44209889.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23735342,indberetninger-20180424,2.5953746,32355757.0,,2018-03-27T14:07:58.318Z,2017-04-19T09:27:47.030Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-56-HU,2017-04-19T09:27:47.320Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32355757,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2Q4L2E5LzMwLzI4ZDItNGM1ZC1hNWJlLTc0ZDA2ZGZlYzNkMQ.xhtml,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzFiLzk4L2Y3LzNmNWQtNDAyOC1hMjMzLWZjZTFiZTUwODBkYg.pdf,http://regnskaber.virk.dk/75755323/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2YyLzMxL2ZhL2M1OGYtNDNmMC1iMTQyLWE4MThlOGIyZjhlMw.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Horsens,8700.0,"1, 2 th",Borgergade,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i Spring Estate Kattekild ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-02-06,2017-04-10,,registreret revisor,ma@spring-estate.dk,,,32355757.0,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Morten AskÃ¦r,Morten AskÃ¦r,SPRING ESTATE KATTEKILD ApS,Revisionsfirmaet Iversen & Hald,,,Horsens,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-02-06,Holstebro,,44209889.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23735342,indberetninger-20180424,2.5953746,32355757.0,,2018-03-27T14:07:58.318Z,2017-04-19T09:27:47.030Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-56-HU,2017-04-19T09:27:47.320Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
