entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,FairValueAdjustementsOfPropertyPlantAndEquipment,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherInterestExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodNumber,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfSupervisoryBoard,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,AccumulatedFairValueAdjustmentsOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance,NameAndSurnameOfMemberOfSupervisoryBoard
36075716,2017-01-01,2017-12-31,c174,,http://regnskaber.virk.dk/61757063/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0Lzc1LzEyLzIyLzI5Y2YtNDUwZC05OTAyLTljYzMyYjZiNGExYw.pdf,http://regnskaber.virk.dk/61757063/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzVmL2FlL2Y1Lzg0NzktNDYwZC05ODhhLWE0N2EwZTQ5MWUzMA.xml,true,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8000 Aarhus C,c/o Blue Capital A/S,DK-6700 Esbjerg,BavnehÃ¸jvej 6,"Til ejerne af K/S Jysk Detail, Fakta RingkÃ¸bing",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-14,2014-06-16,2019-03-30,Statsautoriseret revisor,357000.0,349000.0,1170000.0,20222670.0,36075716.0,20222670.0,mne31433,"Bestyrelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for K/S Jysk Detail, Fakta RingkÃ¸bing.",Ãrsrapport,3000.0,5665421.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Jonas FrÃ¸slev,Nordea,"K/S Jysk Detail, Fakta RingkÃ¸bing",BDO Statsautoriseret revisionsaktieselskab,295000.0,292000.0,Aarhus,2017-01-01,2017-12-31,1224000.0,1519000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,5.0,2018-01-01,true,2019-03-14,Esbjerg,Formand,urn:ofk:oid:26911119,indberetninger-20180424,2.509595,36075716.0,AWnYHI6RRYGX6_YTGa34,2019-04-01T08:56:36.840Z,2019-04-01T08:55:43.454Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-35-SS,2019-04-01T08:55:43.606Z,,,,,,,,,,,,,,,,,,,,
36075716,2017-01-01,2017-12-31,c213,,http://regnskaber.virk.dk/61757063/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0Lzc1LzEyLzIyLzI5Y2YtNDUwZC05OTAyLTljYzMyYjZiNGExYw.pdf,http://regnskaber.virk.dk/61757063/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzVmL2FlL2Y1Lzg0NzktNDYwZC05ODhhLWE0N2EwZTQ5MWUzMA.xml,true,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8000 Aarhus C,c/o Blue Capital A/S,DK-6700 Esbjerg,BavnehÃ¸jvej 6,"Til ejerne af K/S Jysk Detail, Fakta RingkÃ¸bing",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-14,2014-06-16,2019-03-30,Statsautoriseret revisor,357000.0,,,20222670.0,36075716.0,20222670.0,mne31433,"Bestyrelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for K/S Jysk Detail, Fakta RingkÃ¸bing.",Ãrsrapport,,5665421.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Jonas FrÃ¸slev,Nordea,"K/S Jysk Detail, Fakta RingkÃ¸bing",BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2017-01-01,2017-12-31,1224000.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,5.0,2018-01-01,true,2019-03-14,Esbjerg,Formand,urn:ofk:oid:26911119,indberetninger-20180424,2.509595,36075716.0,AWnYHI6RRYGX6_YTGa34,2019-04-01T08:56:36.840Z,2019-04-01T08:55:43.454Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-35-SS,2019-04-01T08:55:43.606Z,,,,,,,,,,,,,,,,,,,,
36075716,2017-12-31,2017-12-31,c172,,http://regnskaber.virk.dk/61757063/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0Lzc1LzEyLzIyLzI5Y2YtNDUwZC05OTAyLTljYzMyYjZiNGExYw.pdf,http://regnskaber.virk.dk/61757063/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzVmL2FlL2Y1Lzg0NzktNDYwZC05ODhhLWE0N2EwZTQ5MWUzMA.xml,true,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8000 Aarhus C,c/o Blue Capital A/S,DK-6700 Esbjerg,BavnehÃ¸jvej 6,"Til ejerne af K/S Jysk Detail, Fakta RingkÃ¸bing",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-14,2014-06-16,2019-03-30,Statsautoriseret revisor,357000.0,,,20222670.0,36075716.0,20222670.0,mne31433,"Bestyrelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for K/S Jysk Detail, Fakta RingkÃ¸bing.",Ãrsrapport,,5665421.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Jonas FrÃ¸slev,Nordea,"K/S Jysk Detail, Fakta RingkÃ¸bing",BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,5.0,2018-01-01,true,2019-03-14,Esbjerg,Formand,urn:ofk:oid:26911119,indberetninger-20180424,2.509595,36075716.0,AWnYHI6RRYGX6_YTGa34,2019-04-01T08:56:36.840Z,2019-04-01T08:55:43.454Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-35-SS,2019-04-01T08:55:43.606Z,17747000.0,5200000.0,7131000.0,17747000.0,17747000.0,10616000.0,2071000.0,9930000.0,7859000.0,17747000.0,17747000.0,1931000.0,686000.0,417000.0,89000.0,,,,,
36075716,2018-01-01,2018-01-01,c230,,http://regnskaber.virk.dk/61757063/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0Lzc1LzEyLzIyLzI5Y2YtNDUwZC05OTAyLTljYzMyYjZiNGExYw.pdf,http://regnskaber.virk.dk/61757063/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzVmL2FlL2Y1Lzg0NzktNDYwZC05ODhhLWE0N2EwZTQ5MWUzMA.xml,true,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8000 Aarhus C,c/o Blue Capital A/S,DK-6700 Esbjerg,BavnehÃ¸jvej 6,"Til ejerne af K/S Jysk Detail, Fakta RingkÃ¸bing",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-14,2014-06-16,2019-03-30,Statsautoriseret revisor,357000.0,,,20222670.0,36075716.0,20222670.0,mne31433,"Bestyrelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for K/S Jysk Detail, Fakta RingkÃ¸bing.",Ãrsrapport,,5665421.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Jonas FrÃ¸slev,Nordea,"K/S Jysk Detail, Fakta RingkÃ¸bing",BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,5.0,2018-01-01,true,2019-03-14,Esbjerg,Formand,urn:ofk:oid:26911119,indberetninger-20180424,2.509595,36075716.0,AWnYHI6RRYGX6_YTGa34,2019-04-01T08:56:36.840Z,2019-04-01T08:55:43.454Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-35-SS,2019-04-01T08:55:43.606Z,,,5200000.0,,,,,,,,,,,,,,,,,
36075716,2018-01-01,2018-01-01,c248,,http://regnskaber.virk.dk/61757063/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0Lzc1LzEyLzIyLzI5Y2YtNDUwZC05OTAyLTljYzMyYjZiNGExYw.pdf,http://regnskaber.virk.dk/61757063/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzVmL2FlL2Y1Lzg0NzktNDYwZC05ODhhLWE0N2EwZTQ5MWUzMA.xml,true,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8000 Aarhus C,c/o Blue Capital A/S,DK-6700 Esbjerg,BavnehÃ¸jvej 6,"Til ejerne af K/S Jysk Detail, Fakta RingkÃ¸bing",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-14,2014-06-16,2019-03-30,Statsautoriseret revisor,357000.0,,,20222670.0,36075716.0,20222670.0,mne31433,"Bestyrelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for K/S Jysk Detail, Fakta RingkÃ¸bing.",Ãrsrapport,,5665421.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Jonas FrÃ¸slev,Nordea,"K/S Jysk Detail, Fakta RingkÃ¸bing",BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,5.0,2018-01-01,true,2019-03-14,Esbjerg,Formand,urn:ofk:oid:26911119,indberetninger-20180424,2.509595,36075716.0,AWnYHI6RRYGX6_YTGa34,2019-04-01T08:56:36.840Z,2019-04-01T08:55:43.454Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-35-SS,2019-04-01T08:55:43.606Z,,,1931095.0,,,,,,,,,,,,,,,,,
36075716,2018-01-01,2018-01-01,c536,,http://regnskaber.virk.dk/61757063/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0Lzc1LzEyLzIyLzI5Y2YtNDUwZC05OTAyLTljYzMyYjZiNGExYw.pdf,http://regnskaber.virk.dk/61757063/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzVmL2FlL2Y1Lzg0NzktNDYwZC05ODhhLWE0N2EwZTQ5MWUzMA.xml,true,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8000 Aarhus C,c/o Blue Capital A/S,DK-6700 Esbjerg,BavnehÃ¸jvej 6,"Til ejerne af K/S Jysk Detail, Fakta RingkÃ¸bing",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-14,2014-06-16,2019-03-30,Statsautoriseret revisor,357000.0,,,20222670.0,36075716.0,20222670.0,mne31433,"Bestyrelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for K/S Jysk Detail, Fakta RingkÃ¸bing.",Ãrsrapport,,5665421.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Jonas FrÃ¸slev,Nordea,"K/S Jysk Detail, Fakta RingkÃ¸bing",BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,5.0,2018-01-01,true,2019-03-14,Esbjerg,Formand,urn:ofk:oid:26911119,indberetninger-20180424,2.509595,36075716.0,AWnYHI6RRYGX6_YTGa34,2019-04-01T08:56:36.840Z,2019-04-01T08:55:43.454Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-35-SS,2019-04-01T08:55:43.606Z,,,,,,,,,,,,,,,,372024.0,17374976.0,,,
36075716,2018-01-01,2018-12-31,c173,,http://regnskaber.virk.dk/61757063/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0Lzc1LzEyLzIyLzI5Y2YtNDUwZC05OTAyLTljYzMyYjZiNGExYw.pdf,http://regnskaber.virk.dk/61757063/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzVmL2FlL2Y1Lzg0NzktNDYwZC05ODhhLWE0N2EwZTQ5MWUzMA.xml,true,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8000 Aarhus C,c/o Blue Capital A/S,DK-6700 Esbjerg,BavnehÃ¸jvej 6,"Til ejerne af K/S Jysk Detail, Fakta RingkÃ¸bing",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-14,2014-06-16,2019-03-30,Statsautoriseret revisor,357000.0,357000.0,1179384.0,20222670.0,36075716.0,20222670.0,mne31433,"Bestyrelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for K/S Jysk Detail, Fakta RingkÃ¸bing.",Ãrsrapport,3517.0,5665421.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Jonas FrÃ¸slev,Nordea,"K/S Jysk Detail, Fakta RingkÃ¸bing",BDO Statsautoriseret revisionsaktieselskab,270148.0,266631.0,Aarhus,2017-01-01,2017-12-31,1266236.0,1536384.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,5.0,2018-01-01,true,2019-03-14,Esbjerg,Formand,urn:ofk:oid:26911119,indberetninger-20180424,2.509595,36075716.0,AWnYHI6RRYGX6_YTGa34,2019-04-01T08:56:36.840Z,2019-04-01T08:55:43.454Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-35-SS,2019-04-01T08:55:43.606Z,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,ErklÃ¦ring om udvidet gennemgang,
36075716,2018-01-01,2018-12-31,c212,,http://regnskaber.virk.dk/61757063/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0Lzc1LzEyLzIyLzI5Y2YtNDUwZC05OTAyLTljYzMyYjZiNGExYw.pdf,http://regnskaber.virk.dk/61757063/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzVmL2FlL2Y1Lzg0NzktNDYwZC05ODhhLWE0N2EwZTQ5MWUzMA.xml,true,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8000 Aarhus C,c/o Blue Capital A/S,DK-6700 Esbjerg,BavnehÃ¸jvej 6,"Til ejerne af K/S Jysk Detail, Fakta RingkÃ¸bing",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-14,2014-06-16,2019-03-30,Statsautoriseret revisor,357000.0,,,20222670.0,36075716.0,20222670.0,mne31433,"Bestyrelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for K/S Jysk Detail, Fakta RingkÃ¸bing.",Ãrsrapport,,5665421.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Jonas FrÃ¸slev,Nordea,"K/S Jysk Detail, Fakta RingkÃ¸bing",BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2017-01-01,2017-12-31,1266236.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,5.0,2018-01-01,true,2019-03-14,Esbjerg,Formand,urn:ofk:oid:26911119,indberetninger-20180424,2.509595,36075716.0,AWnYHI6RRYGX6_YTGa34,2019-04-01T08:56:36.840Z,2019-04-01T08:55:43.454Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-35-SS,2019-04-01T08:55:43.606Z,,,,,,,,,,,,,,,,,,,,
36075716,2018-01-01,2018-12-31,c247,,http://regnskaber.virk.dk/61757063/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0Lzc1LzEyLzIyLzI5Y2YtNDUwZC05OTAyLTljYzMyYjZiNGExYw.pdf,http://regnskaber.virk.dk/61757063/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzVmL2FlL2Y1Lzg0NzktNDYwZC05ODhhLWE0N2EwZTQ5MWUzMA.xml,true,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8000 Aarhus C,c/o Blue Capital A/S,DK-6700 Esbjerg,BavnehÃ¸jvej 6,"Til ejerne af K/S Jysk Detail, Fakta RingkÃ¸bing",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-14,2014-06-16,2019-03-30,Statsautoriseret revisor,357000.0,,,20222670.0,36075716.0,20222670.0,mne31433,"Bestyrelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for K/S Jysk Detail, Fakta RingkÃ¸bing.",Ãrsrapport,,5665421.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Jonas FrÃ¸slev,Nordea,"K/S Jysk Detail, Fakta RingkÃ¸bing",BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2017-01-01,2017-12-31,1266236.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,5.0,2018-01-01,true,2019-03-14,Esbjerg,Formand,urn:ofk:oid:26911119,indberetninger-20180424,2.509595,36075716.0,AWnYHI6RRYGX6_YTGa34,2019-04-01T08:56:36.840Z,2019-04-01T08:55:43.454Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-35-SS,2019-04-01T08:55:43.606Z,,,,,,,,,,,,,,,,,,,,
36075716,2018-01-01,2018-12-31,c306,,http://regnskaber.virk.dk/61757063/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0Lzc1LzEyLzIyLzI5Y2YtNDUwZC05OTAyLTljYzMyYjZiNGExYw.pdf,http://regnskaber.virk.dk/61757063/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzVmL2FlL2Y1Lzg0NzktNDYwZC05ODhhLWE0N2EwZTQ5MWUzMA.xml,true,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8000 Aarhus C,c/o Blue Capital A/S,DK-6700 Esbjerg,BavnehÃ¸jvej 6,"Til ejerne af K/S Jysk Detail, Fakta RingkÃ¸bing",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-14,2014-06-16,2019-03-30,Statsautoriseret revisor,357000.0,,,20222670.0,36075716.0,20222670.0,mne31433,"Bestyrelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for K/S Jysk Detail, Fakta RingkÃ¸bing.",Ãrsrapport,,5665421.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Jonas FrÃ¸slev,Nordea,"K/S Jysk Detail, Fakta RingkÃ¸bing",BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,5.0,2018-01-01,true,2019-03-14,Esbjerg,Formand,urn:ofk:oid:26911119,indberetninger-20180424,2.509595,36075716.0,AWnYHI6RRYGX6_YTGa34,2019-04-01T08:56:36.840Z,2019-04-01T08:55:43.454Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-35-SS,2019-04-01T08:55:43.606Z,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,
