entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayablesToGroupEnterprises,ShorttermTaxReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
35249443,2015-10-01,2016-09-30,ID_10,,http://regnskaber.virk.dk/34494253/ZG9rdW1lbnRsYWdlcjovLzAzLzJiL2JlLzdiL2U4LzFiMDctNDlkMi1iZDVjLTM3ZWY1OWJiZjdjOQ.pdf,http://regnskaber.virk.dk/34494253/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzdhL2E4LzBmL2RmYjQtNGRkYS04NzY0LTI5YzkyOGI0ZGU3MQ.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til den daglige ledelse i Salvita ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-10-30,2017-10-30,2017-11-01,39463113.0,35249443.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Salvita ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Tue Terslin Barfod-KjÃ¦r,KRESTON CM,Salvita ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",DyssegÃ¥rd,2015-10-01,2016-09-30,31649.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,false,2017-10-30,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24650935,indberetninger-20180424,2.5097535,35249443.0,,2018-03-27T15:00:54.336Z,2017-11-01T11:00:58.318Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BE-12-HH,2017-11-01T11:00:58.453Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35249443,2015-10-01,2016-09-30,ID_7,,http://regnskaber.virk.dk/34494253/ZG9rdW1lbnRsYWdlcjovLzAzLzJiL2JlLzdiL2U4LzFiMDctNDlkMi1iZDVjLTM3ZWY1OWJiZjdjOQ.pdf,http://regnskaber.virk.dk/34494253/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzdhL2E4LzBmL2RmYjQtNGRkYS04NzY0LTI5YzkyOGI0ZGU3MQ.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til den daglige ledelse i Salvita ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-10-30,2017-10-30,2017-11-01,39463113.0,35249443.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Salvita ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Tue Terslin Barfod-KjÃ¦r,KRESTON CM,Salvita ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",DyssegÃ¥rd,2015-10-01,2016-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,false,2017-10-30,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24650935,indberetninger-20180424,2.5097535,35249443.0,,2018-03-27T15:00:54.336Z,2017-11-01T11:00:58.318Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BE-12-HH,2017-11-01T11:00:58.453Z,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35249443,2015-10-01,2016-09-30,ID_8,,http://regnskaber.virk.dk/34494253/ZG9rdW1lbnRsYWdlcjovLzAzLzJiL2JlLzdiL2U4LzFiMDctNDlkMi1iZDVjLTM3ZWY1OWJiZjdjOQ.pdf,http://regnskaber.virk.dk/34494253/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzdhL2E4LzBmL2RmYjQtNGRkYS04NzY0LTI5YzkyOGI0ZGU3MQ.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til den daglige ledelse i Salvita ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-10-30,2017-10-30,2017-11-01,39463113.0,35249443.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Salvita ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Tue Terslin Barfod-KjÃ¦r,KRESTON CM,Salvita ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",DyssegÃ¥rd,2015-10-01,2016-09-30,-31649.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,false,2017-10-30,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24650935,indberetninger-20180424,2.5097535,35249443.0,,2018-03-27T15:00:54.336Z,2017-11-01T11:00:58.318Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BE-12-HH,2017-11-01T11:00:58.453Z,,28282.0,981029.0,978365.0,6881.0,-37827.0,-30946.0,,,,,,,,,,,,,,,,,,,,,,,
35249443,2016-09-30,2016-09-30,ID_5,,http://regnskaber.virk.dk/34494253/ZG9rdW1lbnRsYWdlcjovLzAzLzJiL2JlLzdiL2U4LzFiMDctNDlkMi1iZDVjLTM3ZWY1OWJiZjdjOQ.pdf,http://regnskaber.virk.dk/34494253/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzdhL2E4LzBmL2RmYjQtNGRkYS04NzY0LTI5YzkyOGI0ZGU3MQ.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til den daglige ledelse i Salvita ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-10-30,2017-10-30,2017-11-01,39463113.0,35249443.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Salvita ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Tue Terslin Barfod-KjÃ¦r,KRESTON CM,Salvita ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",DyssegÃ¥rd,2015-10-01,2016-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,false,2017-10-30,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24650935,indberetninger-20180424,2.5097535,35249443.0,,2018-03-27T15:00:54.336Z,2017-11-01T11:00:58.318Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BE-12-HH,2017-11-01T11:00:58.453Z,,,,,,,,692358.0,24262.0,80000.0,679177.0,4614.0,5900.0,-35665.0,7281.0,692358.0,728023.0,5900.0,13181.0,300587.0,7281.0,-115665.0,728023.0,214160.0,654915.0,0.0,681.0,213276.0,596098.0,
35249443,2016-10-01,2017-09-30,ID_0,,http://regnskaber.virk.dk/34494253/ZG9rdW1lbnRsYWdlcjovLzAzLzJiL2JlLzdiL2U4LzFiMDctNDlkMi1iZDVjLTM3ZWY1OWJiZjdjOQ.pdf,http://regnskaber.virk.dk/34494253/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzdhL2E4LzBmL2RmYjQtNGRkYS04NzY0LTI5YzkyOGI0ZGU3MQ.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til den daglige ledelse i Salvita ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-10-30,2017-10-30,2017-11-01,39463113.0,35249443.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Salvita ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Tue Terslin Barfod-KjÃ¦r,KRESTON CM,Salvita ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",DyssegÃ¥rd,2015-10-01,2016-09-30,317455.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,false,2017-10-30,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24650935,indberetninger-20180424,2.5097535,35249443.0,,2018-03-27T15:00:54.336Z,2017-11-01T11:00:58.318Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BE-12-HH,2017-11-01T11:00:58.453Z,,12206.0,1025634.0,1459656.0,11486.0,410346.0,421816.0,,,,,,,,,,,,,,,,,,,,,,,
35249443,2016-10-01,2017-09-30,ID_1,,http://regnskaber.virk.dk/34494253/ZG9rdW1lbnRsYWdlcjovLzAzLzJiL2JlLzdiL2U4LzFiMDctNDlkMi1iZDVjLTM3ZWY1OWJiZjdjOQ.pdf,http://regnskaber.virk.dk/34494253/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzdhL2E4LzBmL2RmYjQtNGRkYS04NzY0LTI5YzkyOGI0ZGU3MQ.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til den daglige ledelse i Salvita ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-10-30,2017-10-30,2017-11-01,39463113.0,35249443.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Salvita ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Tue Terslin Barfod-KjÃ¦r,KRESTON CM,Salvita ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",DyssegÃ¥rd,2015-10-01,2016-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,false,2017-10-30,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24650935,indberetninger-20180424,2.5097535,35249443.0,,2018-03-27T15:00:54.336Z,2017-11-01T11:00:58.318Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BE-12-HH,2017-11-01T11:00:58.453Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35249443,2016-10-01,2017-09-30,ID_2,,http://regnskaber.virk.dk/34494253/ZG9rdW1lbnRsYWdlcjovLzAzLzJiL2JlLzdiL2U4LzFiMDctNDlkMi1iZDVjLTM3ZWY1OWJiZjdjOQ.pdf,http://regnskaber.virk.dk/34494253/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzdhL2E4LzBmL2RmYjQtNGRkYS04NzY0LTI5YzkyOGI0ZGU3MQ.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til den daglige ledelse i Salvita ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-10-30,2017-10-30,2017-11-01,39463113.0,35249443.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Salvita ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Tue Terslin Barfod-KjÃ¦r,KRESTON CM,Salvita ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",DyssegÃ¥rd,2015-10-01,2016-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,false,2017-10-30,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24650935,indberetninger-20180424,2.5097535,35249443.0,,2018-03-27T15:00:54.336Z,2017-11-01T11:00:58.318Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BE-12-HH,2017-11-01T11:00:58.453Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35249443,2016-10-01,2017-09-30,ID_3,,http://regnskaber.virk.dk/34494253/ZG9rdW1lbnRsYWdlcjovLzAzLzJiL2JlLzdiL2U4LzFiMDctNDlkMi1iZDVjLTM3ZWY1OWJiZjdjOQ.pdf,http://regnskaber.virk.dk/34494253/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzdhL2E4LzBmL2RmYjQtNGRkYS04NzY0LTI5YzkyOGI0ZGU3MQ.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til den daglige ledelse i Salvita ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-10-30,2017-10-30,2017-11-01,39463113.0,35249443.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Salvita ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Tue Terslin Barfod-KjÃ¦r,KRESTON CM,Salvita ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",DyssegÃ¥rd,2015-10-01,2016-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,false,2017-10-30,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24650935,indberetninger-20180424,2.5097535,35249443.0,,2018-03-27T15:00:54.336Z,2017-11-01T11:00:58.318Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BE-12-HH,2017-11-01T11:00:58.453Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tue Terslin Barfod-KjÃ¦r
35249443,2016-10-01,2017-09-30,ID_6,,http://regnskaber.virk.dk/34494253/ZG9rdW1lbnRsYWdlcjovLzAzLzJiL2JlLzdiL2U4LzFiMDctNDlkMi1iZDVjLTM3ZWY1OWJiZjdjOQ.pdf,http://regnskaber.virk.dk/34494253/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzdhL2E4LzBmL2RmYjQtNGRkYS04NzY0LTI5YzkyOGI0ZGU3MQ.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til den daglige ledelse i Salvita ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-10-30,2017-10-30,2017-11-01,39463113.0,35249443.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Salvita ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Tue Terslin Barfod-KjÃ¦r,KRESTON CM,Salvita ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",DyssegÃ¥rd,2015-10-01,2016-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,false,2017-10-30,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24650935,indberetninger-20180424,2.5097535,35249443.0,,2018-03-27T15:00:54.336Z,2017-11-01T11:00:58.318Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BE-12-HH,2017-11-01T11:00:58.453Z,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35249443,2016-10-01,2017-09-30,ID_9,,http://regnskaber.virk.dk/34494253/ZG9rdW1lbnRsYWdlcjovLzAzLzJiL2JlLzdiL2U4LzFiMDctNDlkMi1iZDVjLTM3ZWY1OWJiZjdjOQ.pdf,http://regnskaber.virk.dk/34494253/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzdhL2E4LzBmL2RmYjQtNGRkYS04NzY0LTI5YzkyOGI0ZGU3MQ.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til den daglige ledelse i Salvita ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-10-30,2017-10-30,2017-11-01,39463113.0,35249443.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Salvita ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Tue Terslin Barfod-KjÃ¦r,KRESTON CM,Salvita ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",DyssegÃ¥rd,2015-10-01,2016-09-30,-317455.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,false,2017-10-30,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24650935,indberetninger-20180424,2.5097535,35249443.0,,2018-03-27T15:00:54.336Z,2017-11-01T11:00:58.318Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BE-12-HH,2017-11-01T11:00:58.453Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
