entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherInvestmentAssets,OtherShorttermPayables,OtherShorttermReceivables,PrepaymentsForGoods,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
28983719,2016-01-01,2016-12-31,ID_11,,http://regnskaber.virk.dk/91738982/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2U2L2Y4LzZmLzc2MmUtNDM5Ny04NjFlLWI4ZmI4Mjk0OTFlYg.pdf,http://regnskaber.virk.dk/91738982/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2FjL2RlLzFjL2Q5MGYtNGE4NS05ZjlkLTI3NjUxZTMyOWRmMw.xml,true,"1879, Frederiksberg C","H. C. Ãrsteds Vej 1A,3 .",Til den daglige ledelse i Cinda ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision er opfyldt.,2018-06-13,2018-06-13,2005-09-01,2018-06-14,28483902.0,28983719.0,28483902.0,mne15022,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Cinda ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Larsen,Lijie He,AsLa Revision ApS,Cinda ApS,AsLa Revision ApS,KÃ¸benhavn,2016-01-01,2016-12-31,-113325.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸benhavn, 101",2017-12-31,2017-01-01,false,2018-06-13,KÃ¸benhavn,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r og fremover ikke skal revideres.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25827773,indberetninger-20180424,2.5097342,28983719.0,AWP-pP1L0wkEsASktvs8,2018-06-14T14:13:53.583Z,2018-06-14T14:13:32.539Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-01-DL,2018-06-14T14:13:32.896Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28983719,2016-01-01,2016-12-31,ID_8,,http://regnskaber.virk.dk/91738982/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2U2L2Y4LzZmLzc2MmUtNDM5Ny04NjFlLWI4ZmI4Mjk0OTFlYg.pdf,http://regnskaber.virk.dk/91738982/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2FjL2RlLzFjL2Q5MGYtNGE4NS05ZjlkLTI3NjUxZTMyOWRmMw.xml,true,"1879, Frederiksberg C","H. C. Ãrsteds Vej 1A,3 .",Til den daglige ledelse i Cinda ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision er opfyldt.,2018-06-13,2018-06-13,2005-09-01,2018-06-14,28483902.0,28983719.0,28483902.0,mne15022,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Cinda ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Larsen,Lijie He,AsLa Revision ApS,Cinda ApS,AsLa Revision ApS,KÃ¸benhavn,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸benhavn, 101",2017-12-31,2017-01-01,false,2018-06-13,KÃ¸benhavn,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r og fremover ikke skal revideres.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25827773,indberetninger-20180424,2.5097342,28983719.0,AWP-pP1L0wkEsASktvs8,2018-06-14T14:13:53.583Z,2018-06-14T14:13:32.539Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-01-DL,2018-06-14T14:13:32.896Z,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28983719,2016-01-01,2016-12-31,ID_9,,http://regnskaber.virk.dk/91738982/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2U2L2Y4LzZmLzc2MmUtNDM5Ny04NjFlLWI4ZmI4Mjk0OTFlYg.pdf,http://regnskaber.virk.dk/91738982/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2FjL2RlLzFjL2Q5MGYtNGE4NS05ZjlkLTI3NjUxZTMyOWRmMw.xml,true,"1879, Frederiksberg C","H. C. Ãrsteds Vej 1A,3 .",Til den daglige ledelse i Cinda ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision er opfyldt.,2018-06-13,2018-06-13,2005-09-01,2018-06-14,28483902.0,28983719.0,28483902.0,mne15022,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Cinda ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Larsen,Lijie He,AsLa Revision ApS,Cinda ApS,AsLa Revision ApS,KÃ¸benhavn,2016-01-01,2016-12-31,113325.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸benhavn, 101",2017-12-31,2017-01-01,false,2018-06-13,KÃ¸benhavn,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r og fremover ikke skal revideres.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25827773,indberetninger-20180424,2.5097342,28983719.0,AWP-pP1L0wkEsASktvs8,2018-06-14T14:13:53.583Z,2018-06-14T14:13:32.539Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-01-DL,2018-06-14T14:13:32.896Z,,42366.0,1055063.0,1268533.0,5768.0,165336.0,171104.0,52011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28983719,2016-12-31,2016-12-31,ID_5,,http://regnskaber.virk.dk/91738982/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2U2L2Y4LzZmLzc2MmUtNDM5Ny04NjFlLWI4ZmI4Mjk0OTFlYg.pdf,http://regnskaber.virk.dk/91738982/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2FjL2RlLzFjL2Q5MGYtNGE4NS05ZjlkLTI3NjUxZTMyOWRmMw.xml,true,"1879, Frederiksberg C","H. C. Ãrsteds Vej 1A,3 .",Til den daglige ledelse i Cinda ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision er opfyldt.,2018-06-13,2018-06-13,2005-09-01,2018-06-14,28483902.0,28983719.0,28483902.0,mne15022,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Cinda ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Larsen,Lijie He,AsLa Revision ApS,Cinda ApS,AsLa Revision ApS,KÃ¸benhavn,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸benhavn, 101",2017-12-31,2017-01-01,false,2018-06-13,KÃ¸benhavn,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r og fremover ikke skal revideres.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25827773,indberetninger-20180424,2.5097342,28983719.0,AWP-pP1L0wkEsASktvs8,2018-06-14T14:13:53.583Z,2018-06-14T14:13:32.539Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-01-DL,2018-06-14T14:13:32.896Z,,,,,,,,,2623722.0,717228.0,125000.0,1834230.0,7668.0,49219.0,531238.0,150273.0,600000.0,2623722.0,2076879.0,49219.0,200000.0,789492.0,590000.0,344831.0,8413.0,400000.0,740273.0,15605.0,15605.0,406238.0,2076879.0,100902.0,871450.0,517002.0,24341.0,0.0,735355.0,500921.0,
28983719,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/91738982/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2U2L2Y4LzZmLzc2MmUtNDM5Ny04NjFlLWI4ZmI4Mjk0OTFlYg.pdf,http://regnskaber.virk.dk/91738982/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2FjL2RlLzFjL2Q5MGYtNGE4NS05ZjlkLTI3NjUxZTMyOWRmMw.xml,true,"1879, Frederiksberg C","H. C. Ãrsteds Vej 1A,3 .",Til den daglige ledelse i Cinda ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision er opfyldt.,2018-06-13,2018-06-13,2005-09-01,2018-06-14,28483902.0,28983719.0,28483902.0,mne15022,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Cinda ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Larsen,Lijie He,AsLa Revision ApS,Cinda ApS,AsLa Revision ApS,KÃ¸benhavn,2016-01-01,2016-12-31,-48492.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸benhavn, 101",2017-12-31,2017-01-01,false,2018-06-13,KÃ¸benhavn,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r og fremover ikke skal revideres.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25827773,indberetninger-20180424,2.5097342,28983719.0,AWP-pP1L0wkEsASktvs8,2018-06-14T14:13:53.583Z,2018-06-14T14:13:32.539Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-01-DL,2018-06-14T14:13:32.896Z,,36335.0,1492320.0,1471711.0,5963.0,-62907.0,-56944.0,-14415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28983719,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/91738982/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2U2L2Y4LzZmLzc2MmUtNDM5Ny04NjFlLWI4ZmI4Mjk0OTFlYg.pdf,http://regnskaber.virk.dk/91738982/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2FjL2RlLzFjL2Q5MGYtNGE4NS05ZjlkLTI3NjUxZTMyOWRmMw.xml,true,"1879, Frederiksberg C","H. C. Ãrsteds Vej 1A,3 .",Til den daglige ledelse i Cinda ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision er opfyldt.,2018-06-13,2018-06-13,2005-09-01,2018-06-14,28483902.0,28983719.0,28483902.0,mne15022,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Cinda ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Larsen,Lijie He,AsLa Revision ApS,Cinda ApS,AsLa Revision ApS,KÃ¸benhavn,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸benhavn, 101",2017-12-31,2017-01-01,false,2018-06-13,KÃ¸benhavn,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r og fremover ikke skal revideres.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25827773,indberetninger-20180424,2.5097342,28983719.0,AWP-pP1L0wkEsASktvs8,2018-06-14T14:13:53.583Z,2018-06-14T14:13:32.539Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-01-DL,2018-06-14T14:13:32.896Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28983719,2017-01-01,2017-12-31,ID_10,,http://regnskaber.virk.dk/91738982/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2U2L2Y4LzZmLzc2MmUtNDM5Ny04NjFlLWI4ZmI4Mjk0OTFlYg.pdf,http://regnskaber.virk.dk/91738982/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2FjL2RlLzFjL2Q5MGYtNGE4NS05ZjlkLTI3NjUxZTMyOWRmMw.xml,true,"1879, Frederiksberg C","H. C. Ãrsteds Vej 1A,3 .",Til den daglige ledelse i Cinda ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision er opfyldt.,2018-06-13,2018-06-13,2005-09-01,2018-06-14,28483902.0,28983719.0,28483902.0,mne15022,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Cinda ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Larsen,Lijie He,AsLa Revision ApS,Cinda ApS,AsLa Revision ApS,KÃ¸benhavn,2016-01-01,2016-12-31,48492.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸benhavn, 101",2017-12-31,2017-01-01,false,2018-06-13,KÃ¸benhavn,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r og fremover ikke skal revideres.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25827773,indberetninger-20180424,2.5097342,28983719.0,AWP-pP1L0wkEsASktvs8,2018-06-14T14:13:53.583Z,2018-06-14T14:13:32.539Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-01-DL,2018-06-14T14:13:32.896Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28983719,2017-01-01,2017-12-31,ID_2,,http://regnskaber.virk.dk/91738982/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2U2L2Y4LzZmLzc2MmUtNDM5Ny04NjFlLWI4ZmI4Mjk0OTFlYg.pdf,http://regnskaber.virk.dk/91738982/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2FjL2RlLzFjL2Q5MGYtNGE4NS05ZjlkLTI3NjUxZTMyOWRmMw.xml,true,"1879, Frederiksberg C","H. C. Ãrsteds Vej 1A,3 .",Til den daglige ledelse i Cinda ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision er opfyldt.,2018-06-13,2018-06-13,2005-09-01,2018-06-14,28483902.0,28983719.0,28483902.0,mne15022,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Cinda ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Larsen,Lijie He,AsLa Revision ApS,Cinda ApS,AsLa Revision ApS,KÃ¸benhavn,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸benhavn, 101",2017-12-31,2017-01-01,false,2018-06-13,KÃ¸benhavn,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r og fremover ikke skal revideres.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25827773,indberetninger-20180424,2.5097342,28983719.0,AWP-pP1L0wkEsASktvs8,2018-06-14T14:13:53.583Z,2018-06-14T14:13:32.539Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-01-DL,2018-06-14T14:13:32.896Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28983719,2017-01-01,2017-12-31,ID_3,,http://regnskaber.virk.dk/91738982/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2U2L2Y4LzZmLzc2MmUtNDM5Ny04NjFlLWI4ZmI4Mjk0OTFlYg.pdf,http://regnskaber.virk.dk/91738982/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2FjL2RlLzFjL2Q5MGYtNGE4NS05ZjlkLTI3NjUxZTMyOWRmMw.xml,true,"1879, Frederiksberg C","H. C. Ãrsteds Vej 1A,3 .",Til den daglige ledelse i Cinda ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision er opfyldt.,2018-06-13,2018-06-13,2005-09-01,2018-06-14,28483902.0,28983719.0,28483902.0,mne15022,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Cinda ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Larsen,Lijie He,AsLa Revision ApS,Cinda ApS,AsLa Revision ApS,KÃ¸benhavn,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸benhavn, 101",2017-12-31,2017-01-01,false,2018-06-13,KÃ¸benhavn,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r og fremover ikke skal revideres.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25827773,indberetninger-20180424,2.5097342,28983719.0,AWP-pP1L0wkEsASktvs8,2018-06-14T14:13:53.583Z,2018-06-14T14:13:32.539Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-01-DL,2018-06-14T14:13:32.896Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lijie He
28983719,2017-01-01,2017-12-31,ID_4,,http://regnskaber.virk.dk/91738982/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2U2L2Y4LzZmLzc2MmUtNDM5Ny04NjFlLWI4ZmI4Mjk0OTFlYg.pdf,http://regnskaber.virk.dk/91738982/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2FjL2RlLzFjL2Q5MGYtNGE4NS05ZjlkLTI3NjUxZTMyOWRmMw.xml,true,"1879, Frederiksberg C","H. C. Ãrsteds Vej 1A,3 .",Til den daglige ledelse i Cinda ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision er opfyldt.,2018-06-13,2018-06-13,2005-09-01,2018-06-14,28483902.0,28983719.0,28483902.0,mne15022,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Cinda ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Larsen,Lijie He,AsLa Revision ApS,Cinda ApS,AsLa Revision ApS,KÃ¸benhavn,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸benhavn, 101",2017-12-31,2017-01-01,false,2018-06-13,KÃ¸benhavn,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r og fremover ikke skal revideres.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25827773,indberetninger-20180424,2.5097342,28983719.0,AWP-pP1L0wkEsASktvs8,2018-06-14T14:13:53.583Z,2018-06-14T14:13:32.539Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-01-DL,2018-06-14T14:13:32.896Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
