entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfSupervisoryBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ExchangeRateLoss,ExchangeRateProfit,GainsLossesFromCurrentValueAdjustmentsOfFinancialInstrumentsFinanceIncome,GrossProfitLoss,OtherAdjustmentsOfFinanceIncome,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,TaxExpense,LongtermLiabilitiesOtherThanProvisions,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermPayablesToGroupEnterprises,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,RetainedEarnings,SharePremium,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,PlaceOfSignatureOfStatement,SignatureOfAuditorsPlace,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm
29195412,2014-10-01,2014-10-01,c696,,http://regnskaber.virk.dk/21459192/ZG9rdW1lbnRsYWdlcjovLzAzL2I1Lzg5L2RkLzA3LzY3ZjMtNDg1NS1hY2M1LWEzNGQ1MmZiYTExOQ.pdf,http://regnskaber.virk.dk/21459192/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2IyL2VhL2QyLzljZDQtNGZjNS1iNWQwLTY5OTVkOWFhNzRjMQ.xml,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,KÃ¸benhavn K,1057.0,"14, 2. tv.",Holbergsgade,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2017-03-27,2017-03-27,Statsaut. revisor,126000.0,30700228.0,29195412.0,Ãrsrapport,Henrik Reedtz,Ole Meier SÃ¸rensen,Ole Meier SÃ¸rensen,Colin ApS,Beierholm,KÃ¸benhavn,2016-09-30,2015-10-01,2017-03-27,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23675396,indberetninger-20180424,2.5117297,29195412.0,,2018-03-28T05:35:16.855Z,2017-03-31T21:56:44.621Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AF-53-CU,2017-03-31T21:56:44.863Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29195412,2014-10-01,2014-10-01,c702,,http://regnskaber.virk.dk/21459192/ZG9rdW1lbnRsYWdlcjovLzAzL2I1Lzg5L2RkLzA3LzY3ZjMtNDg1NS1hY2M1LWEzNGQ1MmZiYTExOQ.pdf,http://regnskaber.virk.dk/21459192/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2IyL2VhL2QyLzljZDQtNGZjNS1iNWQwLTY5OTVkOWFhNzRjMQ.xml,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,KÃ¸benhavn K,1057.0,"14, 2. tv.",Holbergsgade,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2017-03-27,2017-03-27,Statsaut. revisor,37364000.0,30700228.0,29195412.0,Ãrsrapport,Henrik Reedtz,Ole Meier SÃ¸rensen,Ole Meier SÃ¸rensen,Colin ApS,Beierholm,KÃ¸benhavn,2016-09-30,2015-10-01,2017-03-27,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23675396,indberetninger-20180424,2.5117297,29195412.0,,2018-03-28T05:35:16.855Z,2017-03-31T21:56:44.621Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AF-53-CU,2017-03-31T21:56:44.863Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29195412,2014-10-01,2014-10-01,c717,,http://regnskaber.virk.dk/21459192/ZG9rdW1lbnRsYWdlcjovLzAzL2I1Lzg5L2RkLzA3LzY3ZjMtNDg1NS1hY2M1LWEzNGQ1MmZiYTExOQ.pdf,http://regnskaber.virk.dk/21459192/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2IyL2VhL2QyLzljZDQtNGZjNS1iNWQwLTY5OTVkOWFhNzRjMQ.xml,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,KÃ¸benhavn K,1057.0,"14, 2. tv.",Holbergsgade,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2017-03-27,2017-03-27,Statsaut. revisor,-11625780.0,30700228.0,29195412.0,Ãrsrapport,Henrik Reedtz,Ole Meier SÃ¸rensen,Ole Meier SÃ¸rensen,Colin ApS,Beierholm,KÃ¸benhavn,2016-09-30,2015-10-01,2017-03-27,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23675396,indberetninger-20180424,2.5117297,29195412.0,,2018-03-28T05:35:16.855Z,2017-03-31T21:56:44.621Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AF-53-CU,2017-03-31T21:56:44.863Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29195412,2014-10-01,2015-09-30,c54,,http://regnskaber.virk.dk/21459192/ZG9rdW1lbnRsYWdlcjovLzAzL2I1Lzg5L2RkLzA3LzY3ZjMtNDg1NS1hY2M1LWEzNGQ1MmZiYTExOQ.pdf,http://regnskaber.virk.dk/21459192/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2IyL2VhL2QyLzljZDQtNGZjNS1iNWQwLTY5OTVkOWFhNzRjMQ.xml,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,KÃ¸benhavn K,1057.0,"14, 2. tv.",Holbergsgade,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2017-03-27,2017-03-27,Statsaut. revisor,,30700228.0,29195412.0,Ãrsrapport,Henrik Reedtz,Ole Meier SÃ¸rensen,Ole Meier SÃ¸rensen,Colin ApS,Beierholm,KÃ¸benhavn,2016-09-30,2015-10-01,2017-03-27,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23675396,indberetninger-20180424,2.5117297,29195412.0,,2018-03-28T05:35:16.855Z,2017-03-31T21:56:44.621Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AF-53-CU,2017-03-31T21:56:44.863Z,252283.0,0.0,3871442.0,-208678.0,2970000.0,2682821.0,6841445.0,3.0,3949946.0,3949946.0,0.0,,,,,,,,,,,,,,,,,,,,,,
29195412,2014-10-01,2015-09-30,c69,,http://regnskaber.virk.dk/21459192/ZG9rdW1lbnRsYWdlcjovLzAzL2I1Lzg5L2RkLzA3LzY3ZjMtNDg1NS1hY2M1LWEzNGQ1MmZiYTExOQ.pdf,http://regnskaber.virk.dk/21459192/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2IyL2VhL2QyLzljZDQtNGZjNS1iNWQwLTY5OTVkOWFhNzRjMQ.xml,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,KÃ¸benhavn K,1057.0,"14, 2. tv.",Holbergsgade,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2017-03-27,2017-03-27,Statsaut. revisor,,30700228.0,29195412.0,Ãrsrapport,Henrik Reedtz,Ole Meier SÃ¸rensen,Ole Meier SÃ¸rensen,Colin ApS,Beierholm,KÃ¸benhavn,2016-09-30,2015-10-01,2017-03-27,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23675396,indberetninger-20180424,2.5117297,29195412.0,,2018-03-28T05:35:16.855Z,2017-03-31T21:56:44.621Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AF-53-CU,2017-03-31T21:56:44.863Z,,,,,,,,,3949946.0,,,,,,,,,,,,,,,,,,,,,,,,
29195412,2015-09-30,2015-09-30,c258,,http://regnskaber.virk.dk/21459192/ZG9rdW1lbnRsYWdlcjovLzAzL2I1Lzg5L2RkLzA3LzY3ZjMtNDg1NS1hY2M1LWEzNGQ1MmZiYTExOQ.pdf,http://regnskaber.virk.dk/21459192/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2IyL2VhL2QyLzljZDQtNGZjNS1iNWQwLTY5OTVkOWFhNzRjMQ.xml,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,KÃ¸benhavn K,1057.0,"14, 2. tv.",Holbergsgade,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2017-03-27,2017-03-27,Statsaut. revisor,,30700228.0,29195412.0,Ãrsrapport,Henrik Reedtz,Ole Meier SÃ¸rensen,Ole Meier SÃ¸rensen,Colin ApS,Beierholm,KÃ¸benhavn,2016-09-30,2015-10-01,2017-03-27,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23675396,indberetninger-20180424,2.5117297,29195412.0,,2018-03-28T05:35:16.855Z,2017-03-31T21:56:44.621Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AF-53-CU,2017-03-31T21:56:44.863Z,,,,,,,,,,,,81671466.0,,,,,,,,,,,,,,,,,,,,,
29195412,2015-09-30,2015-09-30,c70,,http://regnskaber.virk.dk/21459192/ZG9rdW1lbnRsYWdlcjovLzAzL2I1Lzg5L2RkLzA3LzY3ZjMtNDg1NS1hY2M1LWEzNGQ1MmZiYTExOQ.pdf,http://regnskaber.virk.dk/21459192/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2IyL2VhL2QyLzljZDQtNGZjNS1iNWQwLTY5OTVkOWFhNzRjMQ.xml,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,KÃ¸benhavn K,1057.0,"14, 2. tv.",Holbergsgade,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2017-03-27,2017-03-27,Statsaut. revisor,29814166.0,30700228.0,29195412.0,Ãrsrapport,Henrik Reedtz,Ole Meier SÃ¸rensen,Ole Meier SÃ¸rensen,Colin ApS,Beierholm,KÃ¸benhavn,2016-09-30,2015-10-01,2017-03-27,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23675396,indberetninger-20180424,2.5117297,29195412.0,,2018-03-28T05:35:16.855Z,2017-03-31T21:56:44.621Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AF-53-CU,2017-03-31T21:56:44.863Z,,,,,,,,,,,,81671466.0,111605222.0,4025326.0,126000.0,4048880.0,23554.0,111605222.0,81791056.0,107556342.0,81671466.0,107556342.0,107556342.0,119590.0,-7675834.0,37364000.0,119590.0,23554.0,0.0,,,,
29195412,2015-10-01,2016-09-30,c1,,http://regnskaber.virk.dk/21459192/ZG9rdW1lbnRsYWdlcjovLzAzL2I1Lzg5L2RkLzA3LzY3ZjMtNDg1NS1hY2M1LWEzNGQ1MmZiYTExOQ.pdf,http://regnskaber.virk.dk/21459192/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2IyL2VhL2QyLzljZDQtNGZjNS1iNWQwLTY5OTVkOWFhNzRjMQ.xml,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,KÃ¸benhavn K,1057.0,"14, 2. tv.",Holbergsgade,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2017-03-27,2017-03-27,Statsaut. revisor,,30700228.0,29195412.0,Ãrsrapport,Henrik Reedtz,Ole Meier SÃ¸rensen,Ole Meier SÃ¸rensen,Colin ApS,Beierholm,KÃ¸benhavn,2016-09-30,2015-10-01,2017-03-27,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23675396,indberetninger-20180424,2.5117297,29195412.0,,2018-03-28T05:35:16.855Z,2017-03-31T21:56:44.621Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AF-53-CU,2017-03-31T21:56:44.863Z,0.0,29726.0,0.0,-778262.0,19163658.0,2567473.0,19193384.0,0.0,8371609.0,15847649.0,7476040.0,,,,,,,,,,,,,,,,,,,KÃ¸benhavn,Frederiksberg,,
29195412,2015-10-01,2016-09-30,c100,,http://regnskaber.virk.dk/21459192/ZG9rdW1lbnRsYWdlcjovLzAzL2I1Lzg5L2RkLzA3LzY3ZjMtNDg1NS1hY2M1LWEzNGQ1MmZiYTExOQ.pdf,http://regnskaber.virk.dk/21459192/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2IyL2VhL2QyLzljZDQtNGZjNS1iNWQwLTY5OTVkOWFhNzRjMQ.xml,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,KÃ¸benhavn K,1057.0,"14, 2. tv.",Holbergsgade,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2017-03-27,2017-03-27,Statsaut. revisor,,30700228.0,29195412.0,Ãrsrapport,Henrik Reedtz,Ole Meier SÃ¸rensen,Ole Meier SÃ¸rensen,Colin ApS,Beierholm,KÃ¸benhavn,2016-09-30,2015-10-01,2017-03-27,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23675396,indberetninger-20180424,2.5117297,29195412.0,,2018-03-28T05:35:16.855Z,2017-03-31T21:56:44.621Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AF-53-CU,2017-03-31T21:56:44.863Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carl Edgar Serge VÃ¸gg,
29195412,2015-10-01,2016-09-30,c1967,,http://regnskaber.virk.dk/21459192/ZG9rdW1lbnRsYWdlcjovLzAzL2I1Lzg5L2RkLzA3LzY3ZjMtNDg1NS1hY2M1LWEzNGQ1MmZiYTExOQ.pdf,http://regnskaber.virk.dk/21459192/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2IyL2VhL2QyLzljZDQtNGZjNS1iNWQwLTY5OTVkOWFhNzRjMQ.xml,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,KÃ¸benhavn K,1057.0,"14, 2. tv.",Holbergsgade,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2017-03-27,2017-03-27,Statsaut. revisor,,30700228.0,29195412.0,Ãrsrapport,Henrik Reedtz,Ole Meier SÃ¸rensen,Ole Meier SÃ¸rensen,Colin ApS,Beierholm,KÃ¸benhavn,2016-09-30,2015-10-01,2017-03-27,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23675396,indberetninger-20180424,2.5117297,29195412.0,,2018-03-28T05:35:16.855Z,2017-03-31T21:56:44.621Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AF-53-CU,2017-03-31T21:56:44.863Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ernst & Young
