entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentAssets,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,OtherShorttermPayables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,TypeOfAuditorAssistance
33773900,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/00937733/ZG9rdW1lbnRsYWdlcjovLzAzLzE5Lzg0L2Q3L2EzL2Q0M2ItNDcyMi04ZTIwLWFiNTJlYzYxN2VkNQ.pdf,http://regnskaber.virk.dk/00937733/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2ExLzZjLzczLzIzNzMtNGY1OC05OGNhLWYyNjFlMjUwMWU3Ng.xml,true,5210 Odense NV,Stellavej 19,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i Wine-Direct.dk ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,1738.0,2018-05-30,2011-06-21,2018-06-04,Statsautoriseret revisor,Selskabet har indgÃ¥et en lejekontrakt pÃ¥ 25 tkr. pr. Ã¥r. LejemÃ¥let kan opsiges med 3 mÃ¥neders varsel.,28277.0,20222670.0,33773900.0,20222670.0,mne32054,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Wine-Direct.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Lau,Claus Henrik HindkjÃ¦r,Claus Henrik HindkjÃ¦r,BDO Statsautoriseret revisionsaktieselskab,Wine-Direct.dk ApS,BDO Statsautoriseret revisionsaktieselskab,4185.0,15.0,Vejle,2016-01-01,2016-12-31,22369.0,24107.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-12-31,2017-01-01,true,2018-05-30,Vejle,1738.0,urn:ofk:oid:25734111,indberetninger-20180424,2.5124328,33773900,AWPU_r2T0wkEsASktd-_,2018-06-06T12:07:52.740Z,2018-06-06T12:07:33.597Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-26-RU,2018-06-06T12:07:33.927Z,,,,,,,,,,,,,,,,,,,
33773900,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/00937733/ZG9rdW1lbnRsYWdlcjovLzAzLzE5Lzg0L2Q3L2EzL2Q0M2ItNDcyMi04ZTIwLWFiNTJlYzYxN2VkNQ.pdf,http://regnskaber.virk.dk/00937733/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2ExLzZjLzczLzIzNzMtNGY1OC05OGNhLWYyNjFlMjUwMWU3Ng.xml,true,5210 Odense NV,Stellavej 19,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i Wine-Direct.dk ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-05-30,2011-06-21,2018-06-04,Statsautoriseret revisor,Selskabet har indgÃ¥et en lejekontrakt pÃ¥ 25 tkr. pr. Ã¥r. LejemÃ¥let kan opsiges med 3 mÃ¥neders varsel.,,20222670.0,33773900.0,20222670.0,mne32054,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Wine-Direct.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Lau,Claus Henrik HindkjÃ¦r,Claus Henrik HindkjÃ¦r,BDO Statsautoriseret revisionsaktieselskab,Wine-Direct.dk ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2016-01-01,2016-12-31,22369.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-12-31,2017-01-01,true,2018-05-30,Vejle,,urn:ofk:oid:25734111,indberetninger-20180424,2.5124328,33773900,AWPU_r2T0wkEsASktd-_,2018-06-06T12:07:52.740Z,2018-06-06T12:07:33.597Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-26-RU,2018-06-06T12:07:33.927Z,,,,,,,,,,,,,,,,,,,
33773900,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/00937733/ZG9rdW1lbnRsYWdlcjovLzAzLzE5Lzg0L2Q3L2EzL2Q0M2ItNDcyMi04ZTIwLWFiNTJlYzYxN2VkNQ.pdf,http://regnskaber.virk.dk/00937733/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2ExLzZjLzczLzIzNzMtNGY1OC05OGNhLWYyNjFlMjUwMWU3Ng.xml,true,5210 Odense NV,Stellavej 19,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i Wine-Direct.dk ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-05-30,2011-06-21,2018-06-04,Statsautoriseret revisor,Selskabet har indgÃ¥et en lejekontrakt pÃ¥ 25 tkr. pr. Ã¥r. LejemÃ¥let kan opsiges med 3 mÃ¥neders varsel.,,20222670.0,33773900.0,20222670.0,mne32054,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Wine-Direct.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Lau,Claus Henrik HindkjÃ¦r,Claus Henrik HindkjÃ¦r,BDO Statsautoriseret revisionsaktieselskab,Wine-Direct.dk ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-12-31,2017-01-01,true,2018-05-30,Vejle,,urn:ofk:oid:25734111,indberetninger-20180424,2.5124328,33773900,AWPU_r2T0wkEsASktd-_,2018-06-06T12:07:52.740Z,2018-06-06T12:07:33.597Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-26-RU,2018-06-06T12:07:33.927Z,403818.0,0.0,80000.0,132819.0,313141.0,403818.0,270999.0,313141.0,53651.0,52819.0,2470.0,270999.0,147743.0,90677.0,0.0,262.0,67135.0,90415.0,
33773900,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/00937733/ZG9rdW1lbnRsYWdlcjovLzAzLzE5Lzg0L2Q3L2EzL2Q0M2ItNDcyMi04ZTIwLWFiNTJlYzYxN2VkNQ.pdf,http://regnskaber.virk.dk/00937733/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2ExLzZjLzczLzIzNzMtNGY1OC05OGNhLWYyNjFlMjUwMWU3Ng.xml,true,5210 Odense NV,Stellavej 19,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i Wine-Direct.dk ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-05-30,2011-06-21,2018-06-04,Statsautoriseret revisor,Selskabet har indgÃ¥et en lejekontrakt pÃ¥ 25 tkr. pr. Ã¥r. LejemÃ¥let kan opsiges med 3 mÃ¥neders varsel.,,20222670.0,33773900.0,20222670.0,mne32054,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Wine-Direct.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Lau,Claus Henrik HindkjÃ¦r,Claus Henrik HindkjÃ¦r,BDO Statsautoriseret revisionsaktieselskab,Wine-Direct.dk ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-12-31,2017-01-01,true,2018-05-30,Vejle,,urn:ofk:oid:25734111,indberetninger-20180424,2.5124328,33773900,AWPU_r2T0wkEsASktd-_,2018-06-06T12:07:52.740Z,2018-06-06T12:07:33.597Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-26-RU,2018-06-06T12:07:33.927Z,,,,80000.0,,,,,,,,,,,,,,,
33773900,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/00937733/ZG9rdW1lbnRsYWdlcjovLzAzLzE5Lzg0L2Q3L2EzL2Q0M2ItNDcyMi04ZTIwLWFiNTJlYzYxN2VkNQ.pdf,http://regnskaber.virk.dk/00937733/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2ExLzZjLzczLzIzNzMtNGY1OC05OGNhLWYyNjFlMjUwMWU3Ng.xml,true,5210 Odense NV,Stellavej 19,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i Wine-Direct.dk ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-05-30,2011-06-21,2018-06-04,Statsautoriseret revisor,Selskabet har indgÃ¥et en lejekontrakt pÃ¥ 25 tkr. pr. Ã¥r. LejemÃ¥let kan opsiges med 3 mÃ¥neders varsel.,,20222670.0,33773900.0,20222670.0,mne32054,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Wine-Direct.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Lau,Claus Henrik HindkjÃ¦r,Claus Henrik HindkjÃ¦r,BDO Statsautoriseret revisionsaktieselskab,Wine-Direct.dk ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-12-31,2017-01-01,true,2018-05-30,Vejle,,urn:ofk:oid:25734111,indberetninger-20180424,2.5124328,33773900,AWPU_r2T0wkEsASktd-_,2018-06-06T12:07:52.740Z,2018-06-06T12:07:33.597Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-26-RU,2018-06-06T12:07:33.927Z,,,,52819.0,,,,,,,,,,,,,,,
33773900,2017-01-01,2017-12-31,c173,,http://regnskaber.virk.dk/00937733/ZG9rdW1lbnRsYWdlcjovLzAzLzE5Lzg0L2Q3L2EzL2Q0M2ItNDcyMi04ZTIwLWFiNTJlYzYxN2VkNQ.pdf,http://regnskaber.virk.dk/00937733/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2ExLzZjLzczLzIzNzMtNGY1OC05OGNhLWYyNjFlMjUwMWU3Ng.xml,true,5210 Odense NV,Stellavej 19,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i Wine-Direct.dk ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,8536.0,2018-05-30,2011-06-21,2018-06-04,Statsautoriseret revisor,Selskabet har indgÃ¥et en lejekontrakt pÃ¥ 25 tkr. pr. Ã¥r. LejemÃ¥let kan opsiges med 3 mÃ¥neders varsel.,43236.0,20222670.0,33773900.0,20222670.0,mne32054,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Wine-Direct.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Lau,Claus Henrik HindkjÃ¦r,Claus Henrik HindkjÃ¦r,BDO Statsautoriseret revisionsaktieselskab,Wine-Direct.dk ApS,BDO Statsautoriseret revisionsaktieselskab,4421.0,0.0,Vejle,2016-01-01,2016-12-31,30279.0,38815.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-12-31,2017-01-01,true,2018-05-30,Vejle,8536.0,urn:ofk:oid:25734111,indberetninger-20180424,2.5124328,33773900,AWPU_r2T0wkEsASktd-_,2018-06-06T12:07:52.740Z,2018-06-06T12:07:33.597Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-26-RU,2018-06-06T12:07:33.927Z,,,,,,,,,,,,,,,,,,,Andre erklÃ¦ringer uden sikkerhed
33773900,2017-01-01,2017-12-31,c194,,http://regnskaber.virk.dk/00937733/ZG9rdW1lbnRsYWdlcjovLzAzLzE5Lzg0L2Q3L2EzL2Q0M2ItNDcyMi04ZTIwLWFiNTJlYzYxN2VkNQ.pdf,http://regnskaber.virk.dk/00937733/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2ExLzZjLzczLzIzNzMtNGY1OC05OGNhLWYyNjFlMjUwMWU3Ng.xml,true,5210 Odense NV,Stellavej 19,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i Wine-Direct.dk ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-05-30,2011-06-21,2018-06-04,Statsautoriseret revisor,Selskabet har indgÃ¥et en lejekontrakt pÃ¥ 25 tkr. pr. Ã¥r. LejemÃ¥let kan opsiges med 3 mÃ¥neders varsel.,,20222670.0,33773900.0,20222670.0,mne32054,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Wine-Direct.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Lau,Claus Henrik HindkjÃ¦r,Claus Henrik HindkjÃ¦r,BDO Statsautoriseret revisionsaktieselskab,Wine-Direct.dk ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2016-01-01,2016-12-31,30279.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-12-31,2017-01-01,true,2018-05-30,Vejle,,urn:ofk:oid:25734111,indberetninger-20180424,2.5124328,33773900,AWPU_r2T0wkEsASktd-_,2018-06-06T12:07:52.740Z,2018-06-06T12:07:33.597Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-26-RU,2018-06-06T12:07:33.927Z,,,,,,,,,,,,,,,,,,,
33773900,2017-01-01,2017-12-31,c254,,http://regnskaber.virk.dk/00937733/ZG9rdW1lbnRsYWdlcjovLzAzLzE5Lzg0L2Q3L2EzL2Q0M2ItNDcyMi04ZTIwLWFiNTJlYzYxN2VkNQ.pdf,http://regnskaber.virk.dk/00937733/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2ExLzZjLzczLzIzNzMtNGY1OC05OGNhLWYyNjFlMjUwMWU3Ng.xml,true,5210 Odense NV,Stellavej 19,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i Wine-Direct.dk ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-05-30,2011-06-21,2018-06-04,Statsautoriseret revisor,Selskabet har indgÃ¥et en lejekontrakt pÃ¥ 25 tkr. pr. Ã¥r. LejemÃ¥let kan opsiges med 3 mÃ¥neders varsel.,,20222670.0,33773900.0,20222670.0,mne32054,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Wine-Direct.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Lau,Claus Henrik HindkjÃ¦r,Claus Henrik HindkjÃ¦r,BDO Statsautoriseret revisionsaktieselskab,Wine-Direct.dk ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2016-01-01,2016-12-31,30279.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-12-31,2017-01-01,true,2018-05-30,Vejle,,urn:ofk:oid:25734111,indberetninger-20180424,2.5124328,33773900,AWPU_r2T0wkEsASktd-_,2018-06-06T12:07:52.740Z,2018-06-06T12:07:33.597Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-26-RU,2018-06-06T12:07:33.927Z,,,,,,,,,,,,,,,,,,,
33773900,2017-01-01,2017-12-31,c305,,http://regnskaber.virk.dk/00937733/ZG9rdW1lbnRsYWdlcjovLzAzLzE5Lzg0L2Q3L2EzL2Q0M2ItNDcyMi04ZTIwLWFiNTJlYzYxN2VkNQ.pdf,http://regnskaber.virk.dk/00937733/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2ExLzZjLzczLzIzNzMtNGY1OC05OGNhLWYyNjFlMjUwMWU3Ng.xml,true,5210 Odense NV,Stellavej 19,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i Wine-Direct.dk ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-05-30,2011-06-21,2018-06-04,Statsautoriseret revisor,Selskabet har indgÃ¥et en lejekontrakt pÃ¥ 25 tkr. pr. Ã¥r. LejemÃ¥let kan opsiges med 3 mÃ¥neders varsel.,,20222670.0,33773900.0,20222670.0,mne32054,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Wine-Direct.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Lau,Claus Henrik HindkjÃ¦r,Claus Henrik HindkjÃ¦r,BDO Statsautoriseret revisionsaktieselskab,Wine-Direct.dk ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-12-31,2017-01-01,true,2018-05-30,Vejle,,urn:ofk:oid:25734111,indberetninger-20180424,2.5124328,33773900,AWPU_r2T0wkEsASktd-_,2018-06-06T12:07:52.740Z,2018-06-06T12:07:33.597Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-26-RU,2018-06-06T12:07:33.927Z,,,,,,,,,,,,,,,,,,,
33773900,2017-01-01,2017-12-31,c637,,http://regnskaber.virk.dk/00937733/ZG9rdW1lbnRsYWdlcjovLzAzLzE5Lzg0L2Q3L2EzL2Q0M2ItNDcyMi04ZTIwLWFiNTJlYzYxN2VkNQ.pdf,http://regnskaber.virk.dk/00937733/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2ExLzZjLzczLzIzNzMtNGY1OC05OGNhLWYyNjFlMjUwMWU3Ng.xml,true,5210 Odense NV,Stellavej 19,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i Wine-Direct.dk ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-05-30,2011-06-21,2018-06-04,Statsautoriseret revisor,Selskabet har indgÃ¥et en lejekontrakt pÃ¥ 25 tkr. pr. Ã¥r. LejemÃ¥let kan opsiges med 3 mÃ¥neders varsel.,,20222670.0,33773900.0,20222670.0,mne32054,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Wine-Direct.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Lau,Claus Henrik HindkjÃ¦r,Claus Henrik HindkjÃ¦r,BDO Statsautoriseret revisionsaktieselskab,Wine-Direct.dk ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-12-31,2017-01-01,true,2018-05-30,Vejle,,urn:ofk:oid:25734111,indberetninger-20180424,2.5124328,33773900,AWPU_r2T0wkEsASktd-_,2018-06-06T12:07:52.740Z,2018-06-06T12:07:33.597Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-26-RU,2018-06-06T12:07:33.927Z,,,,,,,,,,,,,,,,,,,
