entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,EmailOfReportingEntity,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherShorttermPayables,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermReceivables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,NameAndSurnameOfMemberOfExecutiveBoard
36506180,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/08160563/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3LzdmLzk2LzU3Lzk5YmYtNDkxOC05OTU0LWNhMTdlMmNmM2NlMw.xhtml,http://regnskaber.virk.dk/08160563/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzE4L2IwL2RhL2ZkZWItNDdhOC1iNzFkLTc0ZTlkYWE4MjFjYQ.pdf,http://regnskaber.virk.dk/08160563/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2U4LzAwLzlkLzQ1MDMtNGE1NS04M2M3LTYxMjA5YjZhNDUxOQ.xml,true,BrÃ¸nshÃ¸j,2700.0,"116, 2 tv",Frederikssundsvej,2700 BrÃ¸nshÃ¸j,"Frederikssundsvej 116A, 2. tv.",Regnskabsklasse B,2018-03-31,2018-03-26,kontakt@fodboldtricks.dk,55500.0,46955.0,36506180.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tobias Larsen,Nordea Bank,FODBOLDTRICKS ApS,Tobias Larsen,300.0,KÃ¸benhavn,2016-01-01,2016-12-31,-8545.0,-8545.0,-8545.0,2017-12-31,2017-01-01,false,false,31660220.0,false,false,Ingen bistand,urn:ofk:oid:25232014,indberetninger-20180424,2.5926428,36506180.0,,2018-04-04T10:58:24.491Z,2018-03-26T10:32:00.158Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-59-LB,2018-03-26T10:32:00.369Z,,,,,,,,,,,,,
36506180,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/08160563/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3LzdmLzk2LzU3Lzk5YmYtNDkxOC05OTU0LWNhMTdlMmNmM2NlMw.xhtml,http://regnskaber.virk.dk/08160563/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzE4L2IwL2RhL2ZkZWItNDdhOC1iNzFkLTc0ZTlkYWE4MjFjYQ.pdf,http://regnskaber.virk.dk/08160563/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2U4LzAwLzlkLzQ1MDMtNGE1NS04M2M3LTYxMjA5YjZhNDUxOQ.xml,true,BrÃ¸nshÃ¸j,2700.0,"116, 2 tv",Frederikssundsvej,2700 BrÃ¸nshÃ¸j,"Frederikssundsvej 116A, 2. tv.",Regnskabsklasse B,2018-03-31,2018-03-26,kontakt@fodboldtricks.dk,,,36506180.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tobias Larsen,Nordea Bank,FODBOLDTRICKS ApS,Tobias Larsen,300.0,KÃ¸benhavn,2016-01-01,2016-12-31,-8545.0,,,2017-12-31,2017-01-01,false,false,31660220.0,false,false,Ingen bistand,urn:ofk:oid:25232014,indberetninger-20180424,2.5926428,36506180.0,,2018-04-04T10:58:24.491Z,2018-03-26T10:32:00.158Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-59-LB,2018-03-26T10:32:00.369Z,,,,,,,,,,,,,
36506180,2016-12-31,2016-12-31,c8,http://regnskaber.virk.dk/08160563/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3LzdmLzk2LzU3Lzk5YmYtNDkxOC05OTU0LWNhMTdlMmNmM2NlMw.xhtml,http://regnskaber.virk.dk/08160563/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzE4L2IwL2RhL2ZkZWItNDdhOC1iNzFkLTc0ZTlkYWE4MjFjYQ.pdf,http://regnskaber.virk.dk/08160563/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2U4LzAwLzlkLzQ1MDMtNGE1NS04M2M3LTYxMjA5YjZhNDUxOQ.xml,true,BrÃ¸nshÃ¸j,2700.0,"116, 2 tv",Frederikssundsvej,2700 BrÃ¸nshÃ¸j,"Frederikssundsvej 116A, 2. tv.",Regnskabsklasse B,2018-03-31,2018-03-26,kontakt@fodboldtricks.dk,,,36506180.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tobias Larsen,Nordea Bank,FODBOLDTRICKS ApS,Tobias Larsen,300.0,KÃ¸benhavn,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,31660220.0,false,false,Ingen bistand,urn:ofk:oid:25232014,indberetninger-20180424,2.5926428,36506180.0,,2018-04-04T10:58:24.491Z,2018-03-26T10:32:00.158Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-59-LB,2018-03-26T10:32:00.369Z,30550.0,26810.0,50000.0,30550.0,29917.0,30550.0,633.0,3740.0,-20083.0,333.0,633.0,3740.0,
36506180,2017-01-01,2017-01-01,c10,http://regnskaber.virk.dk/08160563/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3LzdmLzk2LzU3Lzk5YmYtNDkxOC05OTU0LWNhMTdlMmNmM2NlMw.xhtml,http://regnskaber.virk.dk/08160563/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzE4L2IwL2RhL2ZkZWItNDdhOC1iNzFkLTc0ZTlkYWE4MjFjYQ.pdf,http://regnskaber.virk.dk/08160563/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2U4LzAwLzlkLzQ1MDMtNGE1NS04M2M3LTYxMjA5YjZhNDUxOQ.xml,true,BrÃ¸nshÃ¸j,2700.0,"116, 2 tv",Frederikssundsvej,2700 BrÃ¸nshÃ¸j,"Frederikssundsvej 116A, 2. tv.",Regnskabsklasse B,2018-03-31,2018-03-26,kontakt@fodboldtricks.dk,,,36506180.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tobias Larsen,Nordea Bank,FODBOLDTRICKS ApS,Tobias Larsen,300.0,KÃ¸benhavn,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,31660220.0,false,false,Ingen bistand,urn:ofk:oid:25232014,indberetninger-20180424,2.5926428,36506180.0,,2018-04-04T10:58:24.491Z,2018-03-26T10:32:00.158Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-59-LB,2018-03-26T10:32:00.369Z,,,,,-20083.0,,,,,,,,
36506180,2017-01-01,2017-01-01,c11,http://regnskaber.virk.dk/08160563/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3LzdmLzk2LzU3Lzk5YmYtNDkxOC05OTU0LWNhMTdlMmNmM2NlMw.xhtml,http://regnskaber.virk.dk/08160563/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzE4L2IwL2RhL2ZkZWItNDdhOC1iNzFkLTc0ZTlkYWE4MjFjYQ.pdf,http://regnskaber.virk.dk/08160563/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2U4LzAwLzlkLzQ1MDMtNGE1NS04M2M3LTYxMjA5YjZhNDUxOQ.xml,true,BrÃ¸nshÃ¸j,2700.0,"116, 2 tv",Frederikssundsvej,2700 BrÃ¸nshÃ¸j,"Frederikssundsvej 116A, 2. tv.",Regnskabsklasse B,2018-03-31,2018-03-26,kontakt@fodboldtricks.dk,,,36506180.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tobias Larsen,Nordea Bank,FODBOLDTRICKS ApS,Tobias Larsen,300.0,KÃ¸benhavn,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,31660220.0,false,false,Ingen bistand,urn:ofk:oid:25232014,indberetninger-20180424,2.5926428,36506180.0,,2018-04-04T10:58:24.491Z,2018-03-26T10:32:00.158Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-59-LB,2018-03-26T10:32:00.369Z,,,,,29917.0,,,,,,,,
36506180,2017-01-01,2017-01-01,c9,http://regnskaber.virk.dk/08160563/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3LzdmLzk2LzU3Lzk5YmYtNDkxOC05OTU0LWNhMTdlMmNmM2NlMw.xhtml,http://regnskaber.virk.dk/08160563/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzE4L2IwL2RhL2ZkZWItNDdhOC1iNzFkLTc0ZTlkYWE4MjFjYQ.pdf,http://regnskaber.virk.dk/08160563/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2U4LzAwLzlkLzQ1MDMtNGE1NS04M2M3LTYxMjA5YjZhNDUxOQ.xml,true,BrÃ¸nshÃ¸j,2700.0,"116, 2 tv",Frederikssundsvej,2700 BrÃ¸nshÃ¸j,"Frederikssundsvej 116A, 2. tv.",Regnskabsklasse B,2018-03-31,2018-03-26,kontakt@fodboldtricks.dk,,,36506180.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tobias Larsen,Nordea Bank,FODBOLDTRICKS ApS,Tobias Larsen,300.0,KÃ¸benhavn,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,31660220.0,false,false,Ingen bistand,urn:ofk:oid:25232014,indberetninger-20180424,2.5926428,36506180.0,,2018-04-04T10:58:24.491Z,2018-03-26T10:32:00.158Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-59-LB,2018-03-26T10:32:00.369Z,,,,,50000.0,,,,,,,,
36506180,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/08160563/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3LzdmLzk2LzU3Lzk5YmYtNDkxOC05OTU0LWNhMTdlMmNmM2NlMw.xhtml,http://regnskaber.virk.dk/08160563/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzE4L2IwL2RhL2ZkZWItNDdhOC1iNzFkLTc0ZTlkYWE4MjFjYQ.pdf,http://regnskaber.virk.dk/08160563/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2U4LzAwLzlkLzQ1MDMtNGE1NS04M2M3LTYxMjA5YjZhNDUxOQ.xml,true,BrÃ¸nshÃ¸j,2700.0,"116, 2 tv",Frederikssundsvej,2700 BrÃ¸nshÃ¸j,"Frederikssundsvej 116A, 2. tv.",Regnskabsklasse B,2018-03-31,2018-03-26,kontakt@fodboldtricks.dk,786.0,-13870.0,36506180.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tobias Larsen,Nordea Bank,FODBOLDTRICKS ApS,Tobias Larsen,300.0,KÃ¸benhavn,2016-01-01,2016-12-31,-14656.0,-14656.0,-14656.0,2017-12-31,2017-01-01,false,false,31660220.0,false,false,Ingen bistand,urn:ofk:oid:25232014,indberetninger-20180424,2.5926428,36506180.0,,2018-04-04T10:58:24.491Z,2018-03-26T10:32:00.158Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-59-LB,2018-03-26T10:32:00.369Z,,,,,,,,,,,,,
36506180,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/08160563/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3LzdmLzk2LzU3Lzk5YmYtNDkxOC05OTU0LWNhMTdlMmNmM2NlMw.xhtml,http://regnskaber.virk.dk/08160563/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzE4L2IwL2RhL2ZkZWItNDdhOC1iNzFkLTc0ZTlkYWE4MjFjYQ.pdf,http://regnskaber.virk.dk/08160563/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2U4LzAwLzlkLzQ1MDMtNGE1NS04M2M3LTYxMjA5YjZhNDUxOQ.xml,true,BrÃ¸nshÃ¸j,2700.0,"116, 2 tv",Frederikssundsvej,2700 BrÃ¸nshÃ¸j,"Frederikssundsvej 116A, 2. tv.",Regnskabsklasse B,2018-03-31,2018-03-26,kontakt@fodboldtricks.dk,,,36506180.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tobias Larsen,Nordea Bank,FODBOLDTRICKS ApS,Tobias Larsen,300.0,KÃ¸benhavn,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,31660220.0,false,false,Ingen bistand,urn:ofk:oid:25232014,indberetninger-20180424,2.5926428,36506180.0,,2018-04-04T10:58:24.491Z,2018-03-26T10:32:00.158Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-59-LB,2018-03-26T10:32:00.369Z,,,,,,,,,,,,,Brian Mengel Thomsen
36506180,2017-01-01,2017-12-31,c12,http://regnskaber.virk.dk/08160563/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3LzdmLzk2LzU3Lzk5YmYtNDkxOC05OTU0LWNhMTdlMmNmM2NlMw.xhtml,http://regnskaber.virk.dk/08160563/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzE4L2IwL2RhL2ZkZWItNDdhOC1iNzFkLTc0ZTlkYWE4MjFjYQ.pdf,http://regnskaber.virk.dk/08160563/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2U4LzAwLzlkLzQ1MDMtNGE1NS04M2M3LTYxMjA5YjZhNDUxOQ.xml,true,BrÃ¸nshÃ¸j,2700.0,"116, 2 tv",Frederikssundsvej,2700 BrÃ¸nshÃ¸j,"Frederikssundsvej 116A, 2. tv.",Regnskabsklasse B,2018-03-31,2018-03-26,kontakt@fodboldtricks.dk,,,36506180.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tobias Larsen,Nordea Bank,FODBOLDTRICKS ApS,Tobias Larsen,300.0,KÃ¸benhavn,2016-01-01,2016-12-31,-14656.0,,,2017-12-31,2017-01-01,false,false,31660220.0,false,false,Ingen bistand,urn:ofk:oid:25232014,indberetninger-20180424,2.5926428,36506180.0,,2018-04-04T10:58:24.491Z,2018-03-26T10:32:00.158Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-59-LB,2018-03-26T10:32:00.369Z,,,,,,,,,,,,,
36506180,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/08160563/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3LzdmLzk2LzU3Lzk5YmYtNDkxOC05OTU0LWNhMTdlMmNmM2NlMw.xhtml,http://regnskaber.virk.dk/08160563/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzE4L2IwL2RhL2ZkZWItNDdhOC1iNzFkLTc0ZTlkYWE4MjFjYQ.pdf,http://regnskaber.virk.dk/08160563/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2U4LzAwLzlkLzQ1MDMtNGE1NS04M2M3LTYxMjA5YjZhNDUxOQ.xml,true,BrÃ¸nshÃ¸j,2700.0,"116, 2 tv",Frederikssundsvej,2700 BrÃ¸nshÃ¸j,"Frederikssundsvej 116A, 2. tv.",Regnskabsklasse B,2018-03-31,2018-03-26,kontakt@fodboldtricks.dk,,,36506180.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tobias Larsen,Nordea Bank,FODBOLDTRICKS ApS,Tobias Larsen,300.0,KÃ¸benhavn,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,31660220.0,false,false,Ingen bistand,urn:ofk:oid:25232014,indberetninger-20180424,2.5926428,36506180.0,,2018-04-04T10:58:24.491Z,2018-03-26T10:32:00.158Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-59-LB,2018-03-26T10:32:00.369Z,,,,,,,,,,,,,Lasse Andreas Kalkar
