entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
26637724,2015-01-01,2015-12-31,ID_10,,http://regnskaber.virk.dk/42773662/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzhjL2ZjL2U2LzA5YTMtNDU0Yy1iMTM2LTI0YWM4MTUxMjc5MQ.pdf,http://regnskaber.virk.dk/42773662/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2Y5LzZjLzY1L2VhM2EtNGU4OS04MWU1LTU5OGU1Mzg5NzRjMA.xml,false,"4800, NykÃ¸bing F",Slotsgade 11,Til kapitalejerne i Michaels El-service ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-05-03,2017-05-03,2002-01-01,2017-05-03,12901038.0,26637724.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Michaels El-service ApS.,Ãrsrapport,Michael Grundahl Johansen,aage maagensen,Nordea Bank,Advodan Maribo,Michaels El-service ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",SakskÃ¸bing,2015-01-01,2015-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"376, Guldborgsund",2016-12-31,2016-01-01,true,2017-05-03,NykÃ¸bing F.,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23807601,indberetninger-20180424,2.5097437,26637724,,2018-03-27T19:51:37.293Z,2017-05-04T08:25:42.567Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-47-KT,2017-05-04T08:25:42.772Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26637724,2015-01-01,2015-12-31,ID_12,,http://regnskaber.virk.dk/42773662/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzhjL2ZjL2U2LzA5YTMtNDU0Yy1iMTM2LTI0YWM4MTUxMjc5MQ.pdf,http://regnskaber.virk.dk/42773662/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2Y5LzZjLzY1L2VhM2EtNGU4OS04MWU1LTU5OGU1Mzg5NzRjMA.xml,false,"4800, NykÃ¸bing F",Slotsgade 11,Til kapitalejerne i Michaels El-service ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-05-03,2017-05-03,2002-01-01,2017-05-03,12901038.0,26637724.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Michaels El-service ApS.,Ãrsrapport,Michael Grundahl Johansen,aage maagensen,Nordea Bank,Advodan Maribo,Michaels El-service ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",SakskÃ¸bing,2015-01-01,2015-12-31,-2609.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"376, Guldborgsund",2016-12-31,2016-01-01,true,2017-05-03,NykÃ¸bing F.,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23807601,indberetninger-20180424,2.5097437,26637724,,2018-03-27T19:51:37.293Z,2017-05-04T08:25:42.567Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-47-KT,2017-05-04T08:25:42.772Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26637724,2015-01-01,2015-12-31,ID_7,,http://regnskaber.virk.dk/42773662/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzhjL2ZjL2U2LzA5YTMtNDU0Yy1iMTM2LTI0YWM4MTUxMjc5MQ.pdf,http://regnskaber.virk.dk/42773662/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2Y5LzZjLzY1L2VhM2EtNGU4OS04MWU1LTU5OGU1Mzg5NzRjMA.xml,false,"4800, NykÃ¸bing F",Slotsgade 11,Til kapitalejerne i Michaels El-service ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-05-03,2017-05-03,2002-01-01,2017-05-03,12901038.0,26637724.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Michaels El-service ApS.,Ãrsrapport,Michael Grundahl Johansen,aage maagensen,Nordea Bank,Advodan Maribo,Michaels El-service ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",SakskÃ¸bing,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"376, Guldborgsund",2016-12-31,2016-01-01,true,2017-05-03,NykÃ¸bing F.,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23807601,indberetninger-20180424,2.5097437,26637724,,2018-03-27T19:51:37.293Z,2017-05-04T08:25:42.567Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-47-KT,2017-05-04T08:25:42.772Z,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26637724,2015-01-01,2015-12-31,ID_8,,http://regnskaber.virk.dk/42773662/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzhjL2ZjL2U2LzA5YTMtNDU0Yy1iMTM2LTI0YWM4MTUxMjc5MQ.pdf,http://regnskaber.virk.dk/42773662/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2Y5LzZjLzY1L2VhM2EtNGU4OS04MWU1LTU5OGU1Mzg5NzRjMA.xml,false,"4800, NykÃ¸bing F",Slotsgade 11,Til kapitalejerne i Michaels El-service ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-05-03,2017-05-03,2002-01-01,2017-05-03,12901038.0,26637724.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Michaels El-service ApS.,Ãrsrapport,Michael Grundahl Johansen,aage maagensen,Nordea Bank,Advodan Maribo,Michaels El-service ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",SakskÃ¸bing,2015-01-01,2015-12-31,2609.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"376, Guldborgsund",2016-12-31,2016-01-01,true,2017-05-03,NykÃ¸bing F.,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23807601,indberetninger-20180424,2.5097437,26637724,,2018-03-27T19:51:37.293Z,2017-05-04T08:25:42.567Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-47-KT,2017-05-04T08:25:42.772Z,,43966.0,2828705.0,2837791.0,10452.0,52211.0,6879.0,-34880.0,4270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26637724,2015-12-31,2015-12-31,ID_5,,http://regnskaber.virk.dk/42773662/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzhjL2ZjL2U2LzA5YTMtNDU0Yy1iMTM2LTI0YWM4MTUxMjc5MQ.pdf,http://regnskaber.virk.dk/42773662/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2Y5LzZjLzY1L2VhM2EtNGU4OS04MWU1LTU5OGU1Mzg5NzRjMA.xml,false,"4800, NykÃ¸bing F",Slotsgade 11,Til kapitalejerne i Michaels El-service ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-05-03,2017-05-03,2002-01-01,2017-05-03,12901038.0,26637724.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Michaels El-service ApS.,Ãrsrapport,Michael Grundahl Johansen,aage maagensen,Nordea Bank,Advodan Maribo,Michaels El-service ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",SakskÃ¸bing,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"376, Guldborgsund",2016-12-31,2016-01-01,true,2017-05-03,NykÃ¸bing F.,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23807601,indberetninger-20180424,2.5097437,26637724,,2018-03-27T19:51:37.293Z,2017-05-04T08:25:42.567Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-47-KT,2017-05-04T08:25:42.772Z,,,,,,,,,,2112459.0,158983.0,14588.0,125000.0,1908111.0,25419.0,1014179.0,54228.0,1061693.0,24449.0,2112459.0,1098280.0,125671.0,1061693.0,204348.0,51000.0,74671.0,632176.0,70497.0,78677.0,0.0,0.0,0.0,889179.0,1098280.0,108159.0,3221.0,687435.0,0.0,354724.0,576931.0,
26637724,2016-01-01,2016-12-31,ID_0,,http://regnskaber.virk.dk/42773662/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzhjL2ZjL2U2LzA5YTMtNDU0Yy1iMTM2LTI0YWM4MTUxMjc5MQ.pdf,http://regnskaber.virk.dk/42773662/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2Y5LzZjLzY1L2VhM2EtNGU4OS04MWU1LTU5OGU1Mzg5NzRjMA.xml,false,"4800, NykÃ¸bing F",Slotsgade 11,Til kapitalejerne i Michaels El-service ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-05-03,2017-05-03,2002-01-01,2017-05-03,12901038.0,26637724.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Michaels El-service ApS.,Ãrsrapport,Michael Grundahl Johansen,aage maagensen,Nordea Bank,Advodan Maribo,Michaels El-service ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",SakskÃ¸bing,2015-01-01,2015-12-31,274083.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"376, Guldborgsund",2016-12-31,2016-01-01,true,2017-05-03,NykÃ¸bing F.,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23807601,indberetninger-20180424,2.5097437,26637724,,2018-03-27T19:51:37.293Z,2017-05-04T08:25:42.567Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-47-KT,2017-05-04T08:25:42.772Z,,31745.0,3006916.0,3358426.0,6650.0,40323.0,353438.0,319765.0,79355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26637724,2016-01-01,2016-12-31,ID_1,,http://regnskaber.virk.dk/42773662/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzhjL2ZjL2U2LzA5YTMtNDU0Yy1iMTM2LTI0YWM4MTUxMjc5MQ.pdf,http://regnskaber.virk.dk/42773662/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2Y5LzZjLzY1L2VhM2EtNGU4OS04MWU1LTU5OGU1Mzg5NzRjMA.xml,false,"4800, NykÃ¸bing F",Slotsgade 11,Til kapitalejerne i Michaels El-service ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-05-03,2017-05-03,2002-01-01,2017-05-03,12901038.0,26637724.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Michaels El-service ApS.,Ãrsrapport,Michael Grundahl Johansen,aage maagensen,Nordea Bank,Advodan Maribo,Michaels El-service ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",SakskÃ¸bing,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"376, Guldborgsund",2016-12-31,2016-01-01,true,2017-05-03,NykÃ¸bing F.,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23807601,indberetninger-20180424,2.5097437,26637724,,2018-03-27T19:51:37.293Z,2017-05-04T08:25:42.567Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-47-KT,2017-05-04T08:25:42.772Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26637724,2016-01-01,2016-12-31,ID_11,,http://regnskaber.virk.dk/42773662/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzhjL2ZjL2U2LzA5YTMtNDU0Yy1iMTM2LTI0YWM4MTUxMjc5MQ.pdf,http://regnskaber.virk.dk/42773662/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2Y5LzZjLzY1L2VhM2EtNGU4OS04MWU1LTU5OGU1Mzg5NzRjMA.xml,false,"4800, NykÃ¸bing F",Slotsgade 11,Til kapitalejerne i Michaels El-service ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-05-03,2017-05-03,2002-01-01,2017-05-03,12901038.0,26637724.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Michaels El-service ApS.,Ãrsrapport,Michael Grundahl Johansen,aage maagensen,Nordea Bank,Advodan Maribo,Michaels El-service ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",SakskÃ¸bing,2015-01-01,2015-12-31,25917.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"376, Guldborgsund",2016-12-31,2016-01-01,true,2017-05-03,NykÃ¸bing F.,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23807601,indberetninger-20180424,2.5097437,26637724,,2018-03-27T19:51:37.293Z,2017-05-04T08:25:42.567Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-47-KT,2017-05-04T08:25:42.772Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26637724,2016-01-01,2016-12-31,ID_2,,http://regnskaber.virk.dk/42773662/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzhjL2ZjL2U2LzA5YTMtNDU0Yy1iMTM2LTI0YWM4MTUxMjc5MQ.pdf,http://regnskaber.virk.dk/42773662/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2Y5LzZjLzY1L2VhM2EtNGU4OS04MWU1LTU5OGU1Mzg5NzRjMA.xml,false,"4800, NykÃ¸bing F",Slotsgade 11,Til kapitalejerne i Michaels El-service ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-05-03,2017-05-03,2002-01-01,2017-05-03,12901038.0,26637724.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Michaels El-service ApS.,Ãrsrapport,Michael Grundahl Johansen,aage maagensen,Nordea Bank,Advodan Maribo,Michaels El-service ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",SakskÃ¸bing,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"376, Guldborgsund",2016-12-31,2016-01-01,true,2017-05-03,NykÃ¸bing F.,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23807601,indberetninger-20180424,2.5097437,26637724,,2018-03-27T19:51:37.293Z,2017-05-04T08:25:42.567Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-47-KT,2017-05-04T08:25:42.772Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Michael Grundahl Johansen
26637724,2016-01-01,2016-12-31,ID_3,,http://regnskaber.virk.dk/42773662/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzhjL2ZjL2U2LzA5YTMtNDU0Yy1iMTM2LTI0YWM4MTUxMjc5MQ.pdf,http://regnskaber.virk.dk/42773662/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2Y5LzZjLzY1L2VhM2EtNGU4OS04MWU1LTU5OGU1Mzg5NzRjMA.xml,false,"4800, NykÃ¸bing F",Slotsgade 11,Til kapitalejerne i Michaels El-service ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-05-03,2017-05-03,2002-01-01,2017-05-03,12901038.0,26637724.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Michaels El-service ApS.,Ãrsrapport,Michael Grundahl Johansen,aage maagensen,Nordea Bank,Advodan Maribo,Michaels El-service ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",SakskÃ¸bing,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"376, Guldborgsund",2016-12-31,2016-01-01,true,2017-05-03,NykÃ¸bing F.,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23807601,indberetninger-20180424,2.5097437,26637724,,2018-03-27T19:51:37.293Z,2017-05-04T08:25:42.567Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-47-KT,2017-05-04T08:25:42.772Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
