entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,EmailOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncomeFromGroupEnterprises,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,ValueAdjustmentsOfEquity,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,AccumulatedRevaluationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameAndSurnameOfMemberOfSupervisoryBoard
25385128,2017-01-01,2017-01-01,c704,,http://regnskaber.virk.dk/82158352/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzYyLzRhLzlhL2RkZjAtNGU1ZS05OGFlLWJhOTdlN2UyMTY0MQ.pdf,http://regnskaber.virk.dk/82158352/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzQ4LzVjLzRlLzM2M2QtNDk2OC1iZDQzLTM3MmI5NWE1MjVjOA.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,Virum,2830.0,64.0,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",aktionÃ¦rerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-06-26,2019-06-26,2000-04-10,2019-06-26,statsautoriseret revisor,info@dk.gt.com,500000.0,34209936.0,25385128.0,34209936.0,mne27832,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for KR 246 A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Lundahl,Michael Sehested,Michael Sehested,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KR 246 A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Virum,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Virum,2018-12-31,2018-01-01,2019-06-26,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27617710,indberetninger-20180424,2.5118406,25385128.0,AWuXtmvZIXJRhhXBLelf,2019-06-27T06:55:02.993Z,2019-06-27T06:54:02.541Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-35-QM,2019-06-27T06:54:02.731Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25385128,2017-01-01,2017-01-01,c725,,http://regnskaber.virk.dk/82158352/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzYyLzRhLzlhL2RkZjAtNGU1ZS05OGFlLWJhOTdlN2UyMTY0MQ.pdf,http://regnskaber.virk.dk/82158352/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzQ4LzVjLzRlLzM2M2QtNDk2OC1iZDQzLTM3MmI5NWE1MjVjOA.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,Virum,2830.0,64.0,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",aktionÃ¦rerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-06-26,2019-06-26,2000-04-10,2019-06-26,statsautoriseret revisor,info@dk.gt.com,1382000.0,34209936.0,25385128.0,34209936.0,mne27832,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for KR 246 A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Lundahl,Michael Sehested,Michael Sehested,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KR 246 A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Virum,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Virum,2018-12-31,2018-01-01,2019-06-26,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27617710,indberetninger-20180424,2.5118406,25385128.0,AWuXtmvZIXJRhhXBLelf,2019-06-27T06:55:02.993Z,2019-06-27T06:54:02.541Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-35-QM,2019-06-27T06:54:02.731Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25385128,2017-01-01,2017-12-31,c120,,http://regnskaber.virk.dk/82158352/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzYyLzRhLzlhL2RkZjAtNGU1ZS05OGFlLWJhOTdlN2UyMTY0MQ.pdf,http://regnskaber.virk.dk/82158352/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzQ4LzVjLzRlLzM2M2QtNDk2OC1iZDQzLTM3MmI5NWE1MjVjOA.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,Virum,2830.0,64.0,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",aktionÃ¦rerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-06-26,2019-06-26,2000-04-10,2019-06-26,statsautoriseret revisor,info@dk.gt.com,,34209936.0,25385128.0,34209936.0,mne27832,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for KR 246 A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Lundahl,Michael Sehested,Michael Sehested,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KR 246 A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Virum,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Virum,2018-12-31,2018-01-01,2019-06-26,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27617710,indberetninger-20180424,2.5118406,25385128.0,AWuXtmvZIXJRhhXBLelf,2019-06-27T06:55:02.993Z,2019-06-27T06:54:02.541Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-35-QM,2019-06-27T06:54:02.731Z,-323000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25385128,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/82158352/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzYyLzRhLzlhL2RkZjAtNGU1ZS05OGFlLWJhOTdlN2UyMTY0MQ.pdf,http://regnskaber.virk.dk/82158352/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzQ4LzVjLzRlLzM2M2QtNDk2OC1iZDQzLTM3MmI5NWE1MjVjOA.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,Virum,2830.0,64.0,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",aktionÃ¦rerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-06-26,2019-06-26,2000-04-10,2019-06-26,statsautoriseret revisor,info@dk.gt.com,,34209936.0,25385128.0,34209936.0,mne27832,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for KR 246 A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Lundahl,Michael Sehested,Michael Sehested,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KR 246 A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Virum,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Virum,2018-12-31,2018-01-01,2019-06-26,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27617710,indberetninger-20180424,2.5118406,25385128.0,AWuXtmvZIXJRhhXBLelf,2019-06-27T06:55:02.993Z,2019-06-27T06:54:02.541Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-35-QM,2019-06-27T06:54:02.731Z,-323000.0,143000.0,58000.0,565000.0,9000.0,507000.0,-413000.0,143000.0,-90000.0,,,,,,,,,,,,,,,,,,,,,,,,,
25385128,2017-01-01,2017-12-31,c726,,http://regnskaber.virk.dk/82158352/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzYyLzRhLzlhL2RkZjAtNGU1ZS05OGFlLWJhOTdlN2UyMTY0MQ.pdf,http://regnskaber.virk.dk/82158352/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzQ4LzVjLzRlLzM2M2QtNDk2OC1iZDQzLTM3MmI5NWE1MjVjOA.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,Virum,2830.0,64.0,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",aktionÃ¦rerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-06-26,2019-06-26,2000-04-10,2019-06-26,statsautoriseret revisor,info@dk.gt.com,,34209936.0,25385128.0,34209936.0,mne27832,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for KR 246 A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Lundahl,Michael Sehested,Michael Sehested,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KR 246 A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Virum,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Virum,2018-12-31,2018-01-01,2019-06-26,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27617710,indberetninger-20180424,2.5118406,25385128.0,AWuXtmvZIXJRhhXBLelf,2019-06-27T06:55:02.993Z,2019-06-27T06:54:02.541Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-35-QM,2019-06-27T06:54:02.731Z,-323000.0,,,,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,
25385128,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/82158352/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzYyLzRhLzlhL2RkZjAtNGU1ZS05OGFlLWJhOTdlN2UyMTY0MQ.pdf,http://regnskaber.virk.dk/82158352/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzQ4LzVjLzRlLzM2M2QtNDk2OC1iZDQzLTM3MmI5NWE1MjVjOA.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,Virum,2830.0,64.0,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",aktionÃ¦rerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-06-26,2019-06-26,2000-04-10,2019-06-26,statsautoriseret revisor,info@dk.gt.com,1560000.0,34209936.0,25385128.0,34209936.0,mne27832,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for KR 246 A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Lundahl,Michael Sehested,Michael Sehested,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KR 246 A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Virum,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Virum,2018-12-31,2018-01-01,2019-06-26,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27617710,indberetninger-20180424,2.5118406,25385128.0,AWuXtmvZIXJRhhXBLelf,2019-06-27T06:55:02.993Z,2019-06-27T06:54:02.541Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-35-QM,2019-06-27T06:54:02.731Z,,,,,,,,,,,19022000.0,53000.0,500000.0,522000.0,0.0,18500000.0,19022000.0,16216000.0,7280000.0,7280000.0,18500000.0,132000.0,18500000.0,1246000.0,1246000.0,1060000.0,5671000.0,8936000.0,3133000.0,469000.0,469000.0,,,
25385128,2017-12-31,2017-12-31,c706,,http://regnskaber.virk.dk/82158352/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzYyLzRhLzlhL2RkZjAtNGU1ZS05OGFlLWJhOTdlN2UyMTY0MQ.pdf,http://regnskaber.virk.dk/82158352/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzQ4LzVjLzRlLzM2M2QtNDk2OC1iZDQzLTM3MmI5NWE1MjVjOA.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,Virum,2830.0,64.0,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",aktionÃ¦rerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-06-26,2019-06-26,2000-04-10,2019-06-26,statsautoriseret revisor,info@dk.gt.com,500000.0,34209936.0,25385128.0,34209936.0,mne27832,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for KR 246 A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Lundahl,Michael Sehested,Michael Sehested,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KR 246 A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Virum,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Virum,2018-12-31,2018-01-01,2019-06-26,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27617710,indberetninger-20180424,2.5118406,25385128.0,AWuXtmvZIXJRhhXBLelf,2019-06-27T06:55:02.993Z,2019-06-27T06:54:02.541Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-35-QM,2019-06-27T06:54:02.731Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25385128,2017-12-31,2017-12-31,c727,,http://regnskaber.virk.dk/82158352/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzYyLzRhLzlhL2RkZjAtNGU1ZS05OGFlLWJhOTdlN2UyMTY0MQ.pdf,http://regnskaber.virk.dk/82158352/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzQ4LzVjLzRlLzM2M2QtNDk2OC1iZDQzLTM3MmI5NWE1MjVjOA.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,Virum,2830.0,64.0,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",aktionÃ¦rerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-06-26,2019-06-26,2000-04-10,2019-06-26,statsautoriseret revisor,info@dk.gt.com,1060000.0,34209936.0,25385128.0,34209936.0,mne27832,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for KR 246 A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Lundahl,Michael Sehested,Michael Sehested,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KR 246 A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Virum,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Virum,2018-12-31,2018-01-01,2019-06-26,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27617710,indberetninger-20180424,2.5118406,25385128.0,AWuXtmvZIXJRhhXBLelf,2019-06-27T06:55:02.993Z,2019-06-27T06:54:02.541Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-35-QM,2019-06-27T06:54:02.731Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25385128,2018-01-01,2018-01-01,c148,,http://regnskaber.virk.dk/82158352/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzYyLzRhLzlhL2RkZjAtNGU1ZS05OGFlLWJhOTdlN2UyMTY0MQ.pdf,http://regnskaber.virk.dk/82158352/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzQ4LzVjLzRlLzM2M2QtNDk2OC1iZDQzLTM3MmI5NWE1MjVjOA.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,Virum,2830.0,64.0,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",aktionÃ¦rerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-06-26,2019-06-26,2000-04-10,2019-06-26,statsautoriseret revisor,info@dk.gt.com,,34209936.0,25385128.0,34209936.0,mne27832,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for KR 246 A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Lundahl,Michael Sehested,Michael Sehested,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KR 246 A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Virum,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Virum,2018-12-31,2018-01-01,2019-06-26,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27617710,indberetninger-20180424,2.5118406,25385128.0,AWuXtmvZIXJRhhXBLelf,2019-06-27T06:55:02.993Z,2019-06-27T06:54:02.541Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-35-QM,2019-06-27T06:54:02.731Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7020072.0,11479928.0,
25385128,2018-01-01,2018-01-01,c177,,http://regnskaber.virk.dk/82158352/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzYyLzRhLzlhL2RkZjAtNGU1ZS05OGFlLWJhOTdlN2UyMTY0MQ.pdf,http://regnskaber.virk.dk/82158352/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzQ4LzVjLzRlLzM2M2QtNDk2OC1iZDQzLTM3MmI5NWE1MjVjOA.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,Virum,2830.0,64.0,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",aktionÃ¦rerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-06-26,2019-06-26,2000-04-10,2019-06-26,statsautoriseret revisor,info@dk.gt.com,500000.0,34209936.0,25385128.0,34209936.0,mne27832,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for KR 246 A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Lundahl,Michael Sehested,Michael Sehested,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KR 246 A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Virum,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Virum,2018-12-31,2018-01-01,2019-06-26,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27617710,indberetninger-20180424,2.5118406,25385128.0,AWuXtmvZIXJRhhXBLelf,2019-06-27T06:55:02.993Z,2019-06-27T06:54:02.541Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-35-QM,2019-06-27T06:54:02.731Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
