entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForDeferredTax,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermDebtRaisedByIssuanceOfBonds,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTaxReceivablesFromGroupEnterprises,ShorttermTradePayables,NameOfAuditFirm,TypeOfAuditorAssistance
21698733,2015-10-01,2016-09-30,c174,,http://regnskaber.virk.dk/33789612/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzgwLzc1LzRjLzgyOGItNGI5NC1iODA5LWQ5M2U1MDBhN2M1Nw.pdf,http://regnskaber.virk.dk/33789612/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2ZiL2Q1LzljLzg4MWYtNDQ2OS04ZDIxLTc1OGQyZjU5YzgwYg.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,4.0,Jernbanegade,9400 NÃ¸rresundby,"Lindholm Brygge 30, 6. 1",DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Thellef Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,-1.0,2017-11-23,1999-05-07,2017-11-23,Statsautoriseret revisor,20770.0,20222670.0,21698733.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Thellef Holding ApS.,553292.0,Ãrsrapport,4027.0,100000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Thellef Leon Horndal,Thellef Leon Horndal,Handelsbanken,Thellef Holding ApS,BDO Statsautoriseret revisionsaktieselskab,37819.0,97290.0,33792.0,NÃ¸rresundby,2015-10-01,2016-09-30,591994.0,591993.0,532522.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-09-30,2016-10-01,true,2017-11-23,BrÃ¸nderslev,-1.0,urn:ofk:oid:24739293,indberetninger-20180424,2.5124211,21698733.0,,2018-03-27T20:00:21.002Z,2017-11-27T10:14:24.855Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BH-27-VX,2017-11-27T10:14:25.014Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21698733,2015-10-01,2016-09-30,c177,,http://regnskaber.virk.dk/33789612/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzgwLzc1LzRjLzgyOGItNGI5NC1iODA5LWQ5M2U1MDBhN2M1Nw.pdf,http://regnskaber.virk.dk/33789612/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2ZiL2Q1LzljLzg4MWYtNDQ2OS04ZDIxLTc1OGQyZjU5YzgwYg.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,4.0,Jernbanegade,9400 NÃ¸rresundby,"Lindholm Brygge 30, 6. 1",DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Thellef Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-11-23,1999-05-07,2017-11-23,Statsautoriseret revisor,,20222670.0,21698733.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Thellef Holding ApS.,,Ãrsrapport,,100000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Thellef Leon Horndal,Thellef Leon Horndal,Handelsbanken,Thellef Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,NÃ¸rresundby,2015-10-01,2016-09-30,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-09-30,2016-10-01,true,2017-11-23,BrÃ¸nderslev,,urn:ofk:oid:24739293,indberetninger-20180424,2.5124211,21698733.0,,2018-03-27T20:00:21.002Z,2017-11-27T10:14:24.855Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BH-27-VX,2017-11-27T10:14:25.014Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21698733,2015-10-01,2016-09-30,c185,,http://regnskaber.virk.dk/33789612/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzgwLzc1LzRjLzgyOGItNGI5NC1iODA5LWQ5M2U1MDBhN2M1Nw.pdf,http://regnskaber.virk.dk/33789612/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2ZiL2Q1LzljLzg4MWYtNDQ2OS04ZDIxLTc1OGQyZjU5YzgwYg.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,4.0,Jernbanegade,9400 NÃ¸rresundby,"Lindholm Brygge 30, 6. 1",DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Thellef Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-11-23,1999-05-07,2017-11-23,Statsautoriseret revisor,,20222670.0,21698733.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Thellef Holding ApS.,,Ãrsrapport,,100000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Thellef Leon Horndal,Thellef Leon Horndal,Handelsbanken,Thellef Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,NÃ¸rresundby,2015-10-01,2016-09-30,-263455.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-09-30,2016-10-01,true,2017-11-23,BrÃ¸nderslev,,urn:ofk:oid:24739293,indberetninger-20180424,2.5124211,21698733.0,,2018-03-27T20:00:21.002Z,2017-11-27T10:14:24.855Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BH-27-VX,2017-11-27T10:14:25.014Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21698733,2015-10-01,2016-09-30,c195,,http://regnskaber.virk.dk/33789612/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzgwLzc1LzRjLzgyOGItNGI5NC1iODA5LWQ5M2U1MDBhN2M1Nw.pdf,http://regnskaber.virk.dk/33789612/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2ZiL2Q1LzljLzg4MWYtNDQ2OS04ZDIxLTc1OGQyZjU5YzgwYg.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,4.0,Jernbanegade,9400 NÃ¸rresundby,"Lindholm Brygge 30, 6. 1",DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Thellef Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-11-23,1999-05-07,2017-11-23,Statsautoriseret revisor,,20222670.0,21698733.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Thellef Holding ApS.,,Ãrsrapport,,100000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Thellef Leon Horndal,Thellef Leon Horndal,Handelsbanken,Thellef Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,NÃ¸rresundby,2015-10-01,2016-09-30,855449.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-09-30,2016-10-01,true,2017-11-23,BrÃ¸nderslev,,urn:ofk:oid:24739293,indberetninger-20180424,2.5124211,21698733.0,,2018-03-27T20:00:21.002Z,2017-11-27T10:14:24.855Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BH-27-VX,2017-11-27T10:14:25.014Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21698733,2016-09-30,2016-09-30,c172,,http://regnskaber.virk.dk/33789612/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzgwLzc1LzRjLzgyOGItNGI5NC1iODA5LWQ5M2U1MDBhN2M1Nw.pdf,http://regnskaber.virk.dk/33789612/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2ZiL2Q1LzljLzg4MWYtNDQ2OS04ZDIxLTc1OGQyZjU5YzgwYg.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,4.0,Jernbanegade,9400 NÃ¸rresundby,"Lindholm Brygge 30, 6. 1",DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Thellef Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-11-23,1999-05-07,2017-11-23,Statsautoriseret revisor,,20222670.0,21698733.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Thellef Holding ApS.,,Ãrsrapport,,100000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Thellef Leon Horndal,Thellef Leon Horndal,Handelsbanken,Thellef Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,NÃ¸rresundby,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-09-30,2016-10-01,true,2017-11-23,BrÃ¸nderslev,,urn:ofk:oid:24739293,indberetninger-20180424,2.5124211,21698733.0,,2018-03-27T20:00:21.002Z,2017-11-27T10:14:24.855Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BH-27-VX,2017-11-27T10:14:25.014Z,2843273.0,253.0,125000.0,1988771.0,2843273.0,854502.0,2216286.0,336199.0,1880087.0,250000.0,2216286.0,250000.0,0.0,5454.0,233809.0,0.0,621681.0,1242090.0,0.0,604502.0,587798.0,626734.0,278896.0,0.0,9264.0,104765.0,11250.0,,
21698733,2016-10-01,2016-10-01,c226,,http://regnskaber.virk.dk/33789612/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzgwLzc1LzRjLzgyOGItNGI5NC1iODA5LWQ5M2U1MDBhN2M1Nw.pdf,http://regnskaber.virk.dk/33789612/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2ZiL2Q1LzljLzg4MWYtNDQ2OS04ZDIxLTc1OGQyZjU5YzgwYg.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,4.0,Jernbanegade,9400 NÃ¸rresundby,"Lindholm Brygge 30, 6. 1",DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Thellef Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-11-23,1999-05-07,2017-11-23,Statsautoriseret revisor,,20222670.0,21698733.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Thellef Holding ApS.,,Ãrsrapport,,100000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Thellef Leon Horndal,Thellef Leon Horndal,Handelsbanken,Thellef Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,NÃ¸rresundby,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-09-30,2016-10-01,true,2017-11-23,BrÃ¸nderslev,,urn:ofk:oid:24739293,indberetninger-20180424,2.5124211,21698733.0,,2018-03-27T20:00:21.002Z,2017-11-27T10:14:24.855Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BH-27-VX,2017-11-27T10:14:25.014Z,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,
21698733,2016-10-01,2016-10-01,c235,,http://regnskaber.virk.dk/33789612/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzgwLzc1LzRjLzgyOGItNGI5NC1iODA5LWQ5M2U1MDBhN2M1Nw.pdf,http://regnskaber.virk.dk/33789612/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2ZiL2Q1LzljLzg4MWYtNDQ2OS04ZDIxLTc1OGQyZjU5YzgwYg.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,4.0,Jernbanegade,9400 NÃ¸rresundby,"Lindholm Brygge 30, 6. 1",DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Thellef Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-11-23,1999-05-07,2017-11-23,Statsautoriseret revisor,,20222670.0,21698733.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Thellef Holding ApS.,,Ãrsrapport,,100000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Thellef Leon Horndal,Thellef Leon Horndal,Handelsbanken,Thellef Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,NÃ¸rresundby,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-09-30,2016-10-01,true,2017-11-23,BrÃ¸nderslev,,urn:ofk:oid:24739293,indberetninger-20180424,2.5124211,21698733.0,,2018-03-27T20:00:21.002Z,2017-11-27T10:14:24.855Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BH-27-VX,2017-11-27T10:14:25.014Z,,,,621681.0,,,,,,,,,,,,,,,,,,,,,,,,,
21698733,2016-10-01,2016-10-01,c253,,http://regnskaber.virk.dk/33789612/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzgwLzc1LzRjLzgyOGItNGI5NC1iODA5LWQ5M2U1MDBhN2M1Nw.pdf,http://regnskaber.virk.dk/33789612/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2ZiL2Q1LzljLzg4MWYtNDQ2OS04ZDIxLTc1OGQyZjU5YzgwYg.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,4.0,Jernbanegade,9400 NÃ¸rresundby,"Lindholm Brygge 30, 6. 1",DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Thellef Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-11-23,1999-05-07,2017-11-23,Statsautoriseret revisor,,20222670.0,21698733.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Thellef Holding ApS.,,Ãrsrapport,,100000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Thellef Leon Horndal,Thellef Leon Horndal,Handelsbanken,Thellef Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,NÃ¸rresundby,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-09-30,2016-10-01,true,2017-11-23,BrÃ¸nderslev,,urn:ofk:oid:24739293,indberetninger-20180424,2.5124211,21698733.0,,2018-03-27T20:00:21.002Z,2017-11-27T10:14:24.855Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BH-27-VX,2017-11-27T10:14:25.014Z,,,,1242090.0,,,,,,,,,,,,,,,,,,,,,,,,,
21698733,2016-10-01,2016-10-01,c257,,http://regnskaber.virk.dk/33789612/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzgwLzc1LzRjLzgyOGItNGI5NC1iODA5LWQ5M2U1MDBhN2M1Nw.pdf,http://regnskaber.virk.dk/33789612/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2ZiL2Q1LzljLzg4MWYtNDQ2OS04ZDIxLTc1OGQyZjU5YzgwYg.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,4.0,Jernbanegade,9400 NÃ¸rresundby,"Lindholm Brygge 30, 6. 1",DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Thellef Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-11-23,1999-05-07,2017-11-23,Statsautoriseret revisor,,20222670.0,21698733.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Thellef Holding ApS.,,Ãrsrapport,,100000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Thellef Leon Horndal,Thellef Leon Horndal,Handelsbanken,Thellef Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,NÃ¸rresundby,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-09-30,2016-10-01,true,2017-11-23,BrÃ¸nderslev,,urn:ofk:oid:24739293,indberetninger-20180424,2.5124211,21698733.0,,2018-03-27T20:00:21.002Z,2017-11-27T10:14:24.855Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BH-27-VX,2017-11-27T10:14:25.014Z,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
21698733,2016-10-01,2017-09-30,c173,,http://regnskaber.virk.dk/33789612/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzgwLzc1LzRjLzgyOGItNGI5NC1iODA5LWQ5M2U1MDBhN2M1Nw.pdf,http://regnskaber.virk.dk/33789612/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2ZiL2Q1LzljLzg4MWYtNDQ2OS04ZDIxLTc1OGQyZjU5YzgwYg.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,4.0,Jernbanegade,9400 NÃ¸rresundby,"Lindholm Brygge 30, 6. 1",DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Thellef Holding ApS,-7.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,-6688.0,2017-11-23,1999-05-07,2017-11-23,Statsautoriseret revisor,21480.0,20222670.0,21698733.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Thellef Holding ApS.,1096739.0,Ãrsrapport,29777.0,100000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Thellef Leon Horndal,Thellef Leon Horndal,Handelsbanken,Thellef Holding ApS,BDO Statsautoriseret revisionsaktieselskab,39297.0,30358.0,9520.0,NÃ¸rresundby,2015-10-01,2016-09-30,1073015.0,1066320.0,1075259.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-09-30,2016-10-01,true,2017-11-23,BrÃ¸nderslev,-6695.0,urn:ofk:oid:24739293,indberetninger-20180424,2.5124211,21698733.0,,2018-03-27T20:00:21.002Z,2017-11-27T10:14:24.855Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BH-27-VX,2017-11-27T10:14:25.014Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed
