entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermDebtRaisedByIssuanceOfBonds,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTaxReceivablesFromGroupEnterprises,ShorttermTradePayables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToInvestments,DisposalsOfInvestments,OtherAdjustmentsRelatedToInvestments,RevaluationsOfInvestmentsOfTheYear
21698733,2014-10-01,2015-09-30,c347,,http://regnskaber.virk.dk/33789612/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzIxLzhhL2NjL2FiOTItNGZkMC05Nzk4LWVhMjZmYTcxY2FjOQ.pdf,http://regnskaber.virk.dk/33789612/ZG9rdW1lbnRsYWdlcjovLzAzLzI1L2MxL2FhL2U3L2YxMDktNDhkZS1iMDE3LTM3ZDZkYTZlODlhOA.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,4.0,Jernbanegade,9400 NÃ¸rresundby,"Lindholm Brygge 30, 6. 1",DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Thellef Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,-5758.0,2017-03-29,1999-05-07,2017-03-29,Statsautoriseret revisor,-13197.0,20222670.0,21698733.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Thellef Holding ApS.,474535.0,Ãrsrapport,250000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Thellef Leon Horndal,Thellef Leon Horndal,Handelsbanken,Thellef Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-35737.0,32406.0,NÃ¸rresundby,2014-10-01,2015-09-30,463765.0,458007.0,461338.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-09-30,2015-10-01,true,2017-03-29,BrÃ¸nderslev,5758.0,urn:ofk:oid:23660166,indberetninger-20180424,2.5124277999999998,21698733.0,,2018-03-28T04:40:28.310Z,2017-03-29T13:34:09.325Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AF-34-RU,2017-03-29T13:34:09.498Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21698733,2014-10-01,2015-09-30,c358,,http://regnskaber.virk.dk/33789612/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzIxLzhhL2NjL2FiOTItNGZkMC05Nzk4LWVhMjZmYTcxY2FjOQ.pdf,http://regnskaber.virk.dk/33789612/ZG9rdW1lbnRsYWdlcjovLzAzLzI1L2MxL2FhL2U3L2YxMDktNDhkZS1iMDE3LTM3ZDZkYTZlODlhOA.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,4.0,Jernbanegade,9400 NÃ¸rresundby,"Lindholm Brygge 30, 6. 1",DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Thellef Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-03-29,1999-05-07,2017-03-29,Statsautoriseret revisor,,20222670.0,21698733.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Thellef Holding ApS.,,Ãrsrapport,250000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Thellef Leon Horndal,Thellef Leon Horndal,Handelsbanken,Thellef Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,NÃ¸rresundby,2014-10-01,2015-09-30,105534.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-09-30,2015-10-01,true,2017-03-29,BrÃ¸nderslev,,urn:ofk:oid:23660166,indberetninger-20180424,2.5124277999999998,21698733.0,,2018-03-28T04:40:28.310Z,2017-03-29T13:34:09.325Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AF-34-RU,2017-03-29T13:34:09.498Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21698733,2014-10-01,2015-09-30,c368,,http://regnskaber.virk.dk/33789612/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzIxLzhhL2NjL2FiOTItNGZkMC05Nzk4LWVhMjZmYTcxY2FjOQ.pdf,http://regnskaber.virk.dk/33789612/ZG9rdW1lbnRsYWdlcjovLzAzLzI1L2MxL2FhL2U3L2YxMDktNDhkZS1iMDE3LTM3ZDZkYTZlODlhOA.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,4.0,Jernbanegade,9400 NÃ¸rresundby,"Lindholm Brygge 30, 6. 1",DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Thellef Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-03-29,1999-05-07,2017-03-29,Statsautoriseret revisor,,20222670.0,21698733.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Thellef Holding ApS.,,Ãrsrapport,250000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Thellef Leon Horndal,Thellef Leon Horndal,Handelsbanken,Thellef Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,NÃ¸rresundby,2014-10-01,2015-09-30,358231.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-09-30,2015-10-01,true,2017-03-29,BrÃ¸nderslev,,urn:ofk:oid:23660166,indberetninger-20180424,2.5124277999999998,21698733.0,,2018-03-28T04:40:28.310Z,2017-03-29T13:34:09.325Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AF-34-RU,2017-03-29T13:34:09.498Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21698733,2015-09-30,2015-09-30,c398,,http://regnskaber.virk.dk/33789612/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzIxLzhhL2NjL2FiOTItNGZkMC05Nzk4LWVhMjZmYTcxY2FjOQ.pdf,http://regnskaber.virk.dk/33789612/ZG9rdW1lbnRsYWdlcjovLzAzLzI1L2MxL2FhL2U3L2YxMDktNDhkZS1iMDE3LTM3ZDZkYTZlODlhOA.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,4.0,Jernbanegade,9400 NÃ¸rresundby,"Lindholm Brygge 30, 6. 1",DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Thellef Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-03-29,1999-05-07,2017-03-29,Statsautoriseret revisor,,20222670.0,21698733.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Thellef Holding ApS.,,Ãrsrapport,250000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Thellef Leon Horndal,Thellef Leon Horndal,Handelsbanken,Thellef Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,NÃ¸rresundby,2014-10-01,2015-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-09-30,2015-10-01,true,2017-03-29,BrÃ¸nderslev,,urn:ofk:oid:23660166,indberetninger-20180424,2.5124277999999998,21698733.0,,2018-03-28T04:40:28.310Z,2017-03-29T13:34:09.325Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AF-34-RU,2017-03-29T13:34:09.498Z,2485886.0,733469.0,125000.0,1396777.0,2485886.0,1089109.0,1045298.0,106347.0,938951.0,0.0,1045298.0,0.0,507747.0,1002125.0,0.0,885136.0,386641.0,507747.0,1089109.0,0.0,80734.0,199372.0,64539.0,123890.0,10943.0,0.0,6250.0,,,,,,,,
21698733,2015-10-01,2015-10-01,c401,,http://regnskaber.virk.dk/33789612/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzIxLzhhL2NjL2FiOTItNGZkMC05Nzk4LWVhMjZmYTcxY2FjOQ.pdf,http://regnskaber.virk.dk/33789612/ZG9rdW1lbnRsYWdlcjovLzAzLzI1L2MxL2FhL2U3L2YxMDktNDhkZS1iMDE3LTM3ZDZkYTZlODlhOA.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,4.0,Jernbanegade,9400 NÃ¸rresundby,"Lindholm Brygge 30, 6. 1",DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Thellef Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-03-29,1999-05-07,2017-03-29,Statsautoriseret revisor,,20222670.0,21698733.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Thellef Holding ApS.,,Ãrsrapport,250000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Thellef Leon Horndal,Thellef Leon Horndal,Handelsbanken,Thellef Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,NÃ¸rresundby,2014-10-01,2015-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-09-30,2015-10-01,true,2017-03-29,BrÃ¸nderslev,,urn:ofk:oid:23660166,indberetninger-20180424,2.5124277999999998,21698733.0,,2018-03-28T04:40:28.310Z,2017-03-29T13:34:09.325Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AF-34-RU,2017-03-29T13:34:09.498Z,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21698733,2015-10-01,2015-10-01,c410,,http://regnskaber.virk.dk/33789612/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzIxLzhhL2NjL2FiOTItNGZkMC05Nzk4LWVhMjZmYTcxY2FjOQ.pdf,http://regnskaber.virk.dk/33789612/ZG9rdW1lbnRsYWdlcjovLzAzLzI1L2MxL2FhL2U3L2YxMDktNDhkZS1iMDE3LTM3ZDZkYTZlODlhOA.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,4.0,Jernbanegade,9400 NÃ¸rresundby,"Lindholm Brygge 30, 6. 1",DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Thellef Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-03-29,1999-05-07,2017-03-29,Statsautoriseret revisor,,20222670.0,21698733.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Thellef Holding ApS.,,Ãrsrapport,250000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Thellef Leon Horndal,Thellef Leon Horndal,Handelsbanken,Thellef Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,NÃ¸rresundby,2014-10-01,2015-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-09-30,2015-10-01,true,2017-03-29,BrÃ¸nderslev,,urn:ofk:oid:23660166,indberetninger-20180424,2.5124277999999998,21698733.0,,2018-03-28T04:40:28.310Z,2017-03-29T13:34:09.325Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AF-34-RU,2017-03-29T13:34:09.498Z,,,,885136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21698733,2015-10-01,2015-10-01,c428,,http://regnskaber.virk.dk/33789612/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzIxLzhhL2NjL2FiOTItNGZkMC05Nzk4LWVhMjZmYTcxY2FjOQ.pdf,http://regnskaber.virk.dk/33789612/ZG9rdW1lbnRsYWdlcjovLzAzLzI1L2MxL2FhL2U3L2YxMDktNDhkZS1iMDE3LTM3ZDZkYTZlODlhOA.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,4.0,Jernbanegade,9400 NÃ¸rresundby,"Lindholm Brygge 30, 6. 1",DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Thellef Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-03-29,1999-05-07,2017-03-29,Statsautoriseret revisor,,20222670.0,21698733.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Thellef Holding ApS.,,Ãrsrapport,250000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Thellef Leon Horndal,Thellef Leon Horndal,Handelsbanken,Thellef Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,NÃ¸rresundby,2014-10-01,2015-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-09-30,2015-10-01,true,2017-03-29,BrÃ¸nderslev,,urn:ofk:oid:23660166,indberetninger-20180424,2.5124277999999998,21698733.0,,2018-03-28T04:40:28.310Z,2017-03-29T13:34:09.325Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AF-34-RU,2017-03-29T13:34:09.498Z,,,,386641.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21698733,2015-10-01,2015-10-01,c736,,http://regnskaber.virk.dk/33789612/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzIxLzhhL2NjL2FiOTItNGZkMC05Nzk4LWVhMjZmYTcxY2FjOQ.pdf,http://regnskaber.virk.dk/33789612/ZG9rdW1lbnRsYWdlcjovLzAzLzI1L2MxL2FhL2U3L2YxMDktNDhkZS1iMDE3LTM3ZDZkYTZlODlhOA.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,4.0,Jernbanegade,9400 NÃ¸rresundby,"Lindholm Brygge 30, 6. 1",DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Thellef Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-03-29,1999-05-07,2017-03-29,Statsautoriseret revisor,,20222670.0,21698733.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Thellef Holding ApS.,,Ãrsrapport,250000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Thellef Leon Horndal,Thellef Leon Horndal,Handelsbanken,Thellef Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,NÃ¸rresundby,2014-10-01,2015-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-09-30,2015-10-01,true,2017-03-29,BrÃ¸nderslev,,urn:ofk:oid:23660166,indberetninger-20180424,2.5124277999999998,21698733.0,,2018-03-28T04:40:28.310Z,2017-03-29T13:34:09.325Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AF-34-RU,2017-03-29T13:34:09.498Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,829790.0,109161.0,,,,,,
21698733,2015-10-01,2015-10-01,c739,,http://regnskaber.virk.dk/33789612/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzIxLzhhL2NjL2FiOTItNGZkMC05Nzk4LWVhMjZmYTcxY2FjOQ.pdf,http://regnskaber.virk.dk/33789612/ZG9rdW1lbnRsYWdlcjovLzAzLzI1L2MxL2FhL2U3L2YxMDktNDhkZS1iMDE3LTM3ZDZkYTZlODlhOA.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,4.0,Jernbanegade,9400 NÃ¸rresundby,"Lindholm Brygge 30, 6. 1",DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Thellef Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-03-29,1999-05-07,2017-03-29,Statsautoriseret revisor,,20222670.0,21698733.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Thellef Holding ApS.,,Ãrsrapport,250000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Thellef Leon Horndal,Thellef Leon Horndal,Handelsbanken,Thellef Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,NÃ¸rresundby,2014-10-01,2015-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-09-30,2015-10-01,true,2017-03-29,BrÃ¸nderslev,,urn:ofk:oid:23660166,indberetninger-20180424,2.5124277999999998,21698733.0,,2018-03-28T04:40:28.310Z,2017-03-29T13:34:09.325Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AF-34-RU,2017-03-29T13:34:09.498Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,55346.0,51001.0,,,,,,
21698733,2015-10-01,2016-09-30,c0,,http://regnskaber.virk.dk/33789612/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzIxLzhhL2NjL2FiOTItNGZkMC05Nzk4LWVhMjZmYTcxY2FjOQ.pdf,http://regnskaber.virk.dk/33789612/ZG9rdW1lbnRsYWdlcjovLzAzLzI1L2MxL2FhL2U3L2YxMDktNDhkZS1iMDE3LTM3ZDZkYTZlODlhOA.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,4.0,Jernbanegade,9400 NÃ¸rresundby,"Lindholm Brygge 30, 6. 1",DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Thellef Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,-1.0,2017-03-29,1999-05-07,2017-03-29,Statsautoriseret revisor,-20770.0,20222670.0,21698733.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Thellef Holding ApS.,553292.0,Ãrsrapport,250000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Thellef Leon Horndal,Thellef Leon Horndal,Handelsbanken,Thellef Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-37819.0,97290.0,NÃ¸rresundby,2014-10-01,2015-09-30,591994.0,591993.0,532522.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-09-30,2015-10-01,true,2017-03-29,BrÃ¸nderslev,1.0,urn:ofk:oid:23660166,indberetninger-20180424,2.5124277999999998,21698733.0,,2018-03-28T04:40:28.310Z,2017-03-29T13:34:09.325Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AF-34-RU,2017-03-29T13:34:09.498Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed,,,,
