entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,OtherFinanceExpenses,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
36501855,2015-10-01,2015-10-01,c704,,http://regnskaber.virk.dk/55810563/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzJiLzZjL2MyLzU1OWQtNGJjZi05NDg1LWQ5MDgwZTM5ZTAxZg.pdf,http://regnskaber.virk.dk/55810563/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzRmLzczLzM3L2ZhYjgtNGQyZS05YWNlLTI0ZDlhODNmZTkzYw.xml,Danmark,Odder,8300.0,13.0,BanegÃ¥rdsgade,Odder,8300.0,6.0,RÃ¸rthvej,"8300, Odder","BanegÃ¥rdsgade, 13",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2018-02-23,2018-02-23,2018-02-23,statsautoriseret revisor,51000.0,32285201.0,36501855.0,32285201.0,mne11645,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for KilsÃ¸ ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Steen Kilstrup SÃ¸rensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",KilsÃ¸ ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Odder,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,2018-02-23,Odder,86 55 16 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25119893,indberetninger-20180424,2.509595,36501855.0,,2018-04-04T02:08:06.037Z,2018-03-02T06:49:47.921Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-73-XN,2018-03-02T06:49:48.049Z,,,,,,,,,,,,,,,,,
36501855,2015-10-01,2015-10-01,c725,,http://regnskaber.virk.dk/55810563/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzJiLzZjL2MyLzU1OWQtNGJjZi05NDg1LWQ5MDgwZTM5ZTAxZg.pdf,http://regnskaber.virk.dk/55810563/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzRmLzczLzM3L2ZhYjgtNGQyZS05YWNlLTI0ZDlhODNmZTkzYw.xml,Danmark,Odder,8300.0,13.0,BanegÃ¥rdsgade,Odder,8300.0,6.0,RÃ¸rthvej,"8300, Odder","BanegÃ¥rdsgade, 13",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2018-02-23,2018-02-23,2018-02-23,statsautoriseret revisor,-8670.0,32285201.0,36501855.0,32285201.0,mne11645,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for KilsÃ¸ ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Steen Kilstrup SÃ¸rensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",KilsÃ¸ ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Odder,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,2018-02-23,Odder,86 55 16 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25119893,indberetninger-20180424,2.509595,36501855.0,,2018-04-04T02:08:06.037Z,2018-03-02T06:49:47.921Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-73-XN,2018-03-02T06:49:48.049Z,,,,,,,,,,,,,,,,,
36501855,2015-10-01,2016-09-30,c120,,http://regnskaber.virk.dk/55810563/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzJiLzZjL2MyLzU1OWQtNGJjZi05NDg1LWQ5MDgwZTM5ZTAxZg.pdf,http://regnskaber.virk.dk/55810563/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzRmLzczLzM3L2ZhYjgtNGQyZS05YWNlLTI0ZDlhODNmZTkzYw.xml,Danmark,Odder,8300.0,13.0,BanegÃ¥rdsgade,Odder,8300.0,6.0,RÃ¸rthvej,"8300, Odder","BanegÃ¥rdsgade, 13",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2018-02-23,2018-02-23,2018-02-23,statsautoriseret revisor,,32285201.0,36501855.0,32285201.0,mne11645,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for KilsÃ¸ ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Steen Kilstrup SÃ¸rensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",KilsÃ¸ ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Odder,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,2018-02-23,Odder,86 55 16 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25119893,indberetninger-20180424,2.509595,36501855.0,,2018-04-04T02:08:06.037Z,2018-03-02T06:49:47.921Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-73-XN,2018-03-02T06:49:48.049Z,-12924.0,,,,,,,,,,,,,,,,
36501855,2015-10-01,2016-09-30,c3,,http://regnskaber.virk.dk/55810563/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzJiLzZjL2MyLzU1OWQtNGJjZi05NDg1LWQ5MDgwZTM5ZTAxZg.pdf,http://regnskaber.virk.dk/55810563/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzRmLzczLzM3L2ZhYjgtNGQyZS05YWNlLTI0ZDlhODNmZTkzYw.xml,Danmark,Odder,8300.0,13.0,BanegÃ¥rdsgade,Odder,8300.0,6.0,RÃ¸rthvej,"8300, Odder","BanegÃ¥rdsgade, 13",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2018-02-23,2018-02-23,2018-02-23,statsautoriseret revisor,,32285201.0,36501855.0,32285201.0,mne11645,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for KilsÃ¸ ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Steen Kilstrup SÃ¸rensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",KilsÃ¸ ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Odder,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,2018-02-23,Odder,86 55 16 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25119893,indberetninger-20180424,2.509595,36501855.0,,2018-04-04T02:08:06.037Z,2018-03-02T06:49:47.921Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-73-XN,2018-03-02T06:49:48.049Z,-12924.0,-10399.0,2525.0,2525.0,-12924.0,-10399.0,,,,,,,,,,,
36501855,2015-10-01,2016-09-30,c726,,http://regnskaber.virk.dk/55810563/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzJiLzZjL2MyLzU1OWQtNGJjZi05NDg1LWQ5MDgwZTM5ZTAxZg.pdf,http://regnskaber.virk.dk/55810563/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzRmLzczLzM3L2ZhYjgtNGQyZS05YWNlLTI0ZDlhODNmZTkzYw.xml,Danmark,Odder,8300.0,13.0,BanegÃ¥rdsgade,Odder,8300.0,6.0,RÃ¸rthvej,"8300, Odder","BanegÃ¥rdsgade, 13",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2018-02-23,2018-02-23,2018-02-23,statsautoriseret revisor,,32285201.0,36501855.0,32285201.0,mne11645,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for KilsÃ¸ ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Steen Kilstrup SÃ¸rensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",KilsÃ¸ ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Odder,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,2018-02-23,Odder,86 55 16 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25119893,indberetninger-20180424,2.509595,36501855.0,,2018-04-04T02:08:06.037Z,2018-03-02T06:49:47.921Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-73-XN,2018-03-02T06:49:48.049Z,-12924.0,,,,,,,,,,,,,,,,
36501855,2016-09-30,2016-09-30,c4,,http://regnskaber.virk.dk/55810563/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzJiLzZjL2MyLzU1OWQtNGJjZi05NDg1LWQ5MDgwZTM5ZTAxZg.pdf,http://regnskaber.virk.dk/55810563/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzRmLzczLzM3L2ZhYjgtNGQyZS05YWNlLTI0ZDlhODNmZTkzYw.xml,Danmark,Odder,8300.0,13.0,BanegÃ¥rdsgade,Odder,8300.0,6.0,RÃ¸rthvej,"8300, Odder","BanegÃ¥rdsgade, 13",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2018-02-23,2018-02-23,2018-02-23,statsautoriseret revisor,29406.0,32285201.0,36501855.0,32285201.0,mne11645,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for KilsÃ¸ ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Steen Kilstrup SÃ¸rensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",KilsÃ¸ ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Odder,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,2018-02-23,Odder,86 55 16 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25119893,indberetninger-20180424,2.509595,36501855.0,,2018-04-04T02:08:06.037Z,2018-03-02T06:49:47.921Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-73-XN,2018-03-02T06:49:48.049Z,,,,,,,33406.0,33406.0,51000.0,33406.0,33406.0,4000.0,-21594.0,4000.0,4000.0,,
36501855,2016-09-30,2016-09-30,c706,,http://regnskaber.virk.dk/55810563/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzJiLzZjL2MyLzU1OWQtNGJjZi05NDg1LWQ5MDgwZTM5ZTAxZg.pdf,http://regnskaber.virk.dk/55810563/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzRmLzczLzM3L2ZhYjgtNGQyZS05YWNlLTI0ZDlhODNmZTkzYw.xml,Danmark,Odder,8300.0,13.0,BanegÃ¥rdsgade,Odder,8300.0,6.0,RÃ¸rthvej,"8300, Odder","BanegÃ¥rdsgade, 13",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2018-02-23,2018-02-23,2018-02-23,statsautoriseret revisor,51000.0,32285201.0,36501855.0,32285201.0,mne11645,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for KilsÃ¸ ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Steen Kilstrup SÃ¸rensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",KilsÃ¸ ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Odder,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,2018-02-23,Odder,86 55 16 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25119893,indberetninger-20180424,2.509595,36501855.0,,2018-04-04T02:08:06.037Z,2018-03-02T06:49:47.921Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-73-XN,2018-03-02T06:49:48.049Z,,,,,,,,,,,,,,,,,
36501855,2016-09-30,2016-09-30,c727,,http://regnskaber.virk.dk/55810563/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzJiLzZjL2MyLzU1OWQtNGJjZi05NDg1LWQ5MDgwZTM5ZTAxZg.pdf,http://regnskaber.virk.dk/55810563/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzRmLzczLzM3L2ZhYjgtNGQyZS05YWNlLTI0ZDlhODNmZTkzYw.xml,Danmark,Odder,8300.0,13.0,BanegÃ¥rdsgade,Odder,8300.0,6.0,RÃ¸rthvej,"8300, Odder","BanegÃ¥rdsgade, 13",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2018-02-23,2018-02-23,2018-02-23,statsautoriseret revisor,-21594.0,32285201.0,36501855.0,32285201.0,mne11645,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for KilsÃ¸ ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Steen Kilstrup SÃ¸rensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",KilsÃ¸ ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Odder,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,2018-02-23,Odder,86 55 16 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25119893,indberetninger-20180424,2.509595,36501855.0,,2018-04-04T02:08:06.037Z,2018-03-02T06:49:47.921Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-73-XN,2018-03-02T06:49:48.049Z,,,,,,,,,,,,,,,,,
36501855,2016-10-01,2016-10-01,c177,,http://regnskaber.virk.dk/55810563/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzJiLzZjL2MyLzU1OWQtNGJjZi05NDg1LWQ5MDgwZTM5ZTAxZg.pdf,http://regnskaber.virk.dk/55810563/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzRmLzczLzM3L2ZhYjgtNGQyZS05YWNlLTI0ZDlhODNmZTkzYw.xml,Danmark,Odder,8300.0,13.0,BanegÃ¥rdsgade,Odder,8300.0,6.0,RÃ¸rthvej,"8300, Odder","BanegÃ¥rdsgade, 13",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2018-02-23,2018-02-23,2018-02-23,statsautoriseret revisor,51000.0,32285201.0,36501855.0,32285201.0,mne11645,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for KilsÃ¸ ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Steen Kilstrup SÃ¸rensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",KilsÃ¸ ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Odder,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,2018-02-23,Odder,86 55 16 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25119893,indberetninger-20180424,2.509595,36501855.0,,2018-04-04T02:08:06.037Z,2018-03-02T06:49:47.921Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-73-XN,2018-03-02T06:49:48.049Z,,,,,,,,,,,,,,,,,
36501855,2016-10-01,2016-10-01,c195,,http://regnskaber.virk.dk/55810563/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzJiLzZjL2MyLzU1OWQtNGJjZi05NDg1LWQ5MDgwZTM5ZTAxZg.pdf,http://regnskaber.virk.dk/55810563/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzRmLzczLzM3L2ZhYjgtNGQyZS05YWNlLTI0ZDlhODNmZTkzYw.xml,Danmark,Odder,8300.0,13.0,BanegÃ¥rdsgade,Odder,8300.0,6.0,RÃ¸rthvej,"8300, Odder","BanegÃ¥rdsgade, 13",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2018-02-23,2018-02-23,2018-02-23,statsautoriseret revisor,-21594.0,32285201.0,36501855.0,32285201.0,mne11645,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for KilsÃ¸ ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Steen Kilstrup SÃ¸rensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",KilsÃ¸ ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Odder,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,2018-02-23,Odder,86 55 16 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25119893,indberetninger-20180424,2.509595,36501855.0,,2018-04-04T02:08:06.037Z,2018-03-02T06:49:47.921Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-73-XN,2018-03-02T06:49:48.049Z,,,,,,,,,,,,,,,,,
