entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,FaxNumberOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermPayables,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToOtherCreditInstitutions,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfAuditor,NameAndSurnameOfMemberOfExecutiveBoard
55218528,2015-10-01,2016-09-30,ID_10,,http://regnskaber.virk.dk/82581255/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzk0Lzk5L2NkL2I2OWYtNDc1OC1iMDljLWQ0MmU4MzVkZTIwYg.pdf,http://regnskaber.virk.dk/82581255/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2U5LzZiLzRkL2E4ZWQtNGVkMi1hOTRjLWIwMmMzYjAxYzhiYQ.xml,true,"4930, Maribo",C. E. Christiansens Vej 56,Til kapitalejerne i Studio 27 Maribo ApS,2.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2018-02-23,2018-02-23,1976-03-06,2018-02-26,maribo@studio27.dk,54 78 06 03,12901038.0,55218528.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Studio 27 Maribo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus MÃ¸ller,aage maagensen,Danske Bank,Studio 27 Maribo ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",Maribo,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,true,2018-02-23,Maribo,54 78 09 66,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25131664,indberetninger-20180424,2.5097342,55218528.0,,2018-04-04T03:05:53.008Z,2018-03-05T12:25:52.212Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-04-FA,2018-03-05T12:25:52.360Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55218528,2015-10-01,2016-09-30,ID_11,,http://regnskaber.virk.dk/82581255/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzk0Lzk5L2NkL2I2OWYtNDc1OC1iMDljLWQ0MmU4MzVkZTIwYg.pdf,http://regnskaber.virk.dk/82581255/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2U5LzZiLzRkL2E4ZWQtNGVkMi1hOTRjLWIwMmMzYjAxYzhiYQ.xml,true,"4930, Maribo",C. E. Christiansens Vej 56,Til kapitalejerne i Studio 27 Maribo ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2018-02-23,2018-02-23,1976-03-06,2018-02-26,maribo@studio27.dk,54 78 06 03,12901038.0,55218528.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Studio 27 Maribo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus MÃ¸ller,aage maagensen,Danske Bank,Studio 27 Maribo ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",Maribo,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,true,2018-02-23,Maribo,54 78 09 66,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25131664,indberetninger-20180424,2.5097342,55218528.0,,2018-04-04T03:05:53.008Z,2018-03-05T12:25:52.212Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-04-FA,2018-03-05T12:25:52.360Z,16080.0,620441.0,632195.0,85233.0,3661.0,-85898.0,-85898.0,-4326.0,,,,,,,,,,,,,,,,,,,,,,,,,,
55218528,2015-10-01,2016-09-30,ID_12,,http://regnskaber.virk.dk/82581255/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzk0Lzk5L2NkL2I2OWYtNDc1OC1iMDljLWQ0MmU4MzVkZTIwYg.pdf,http://regnskaber.virk.dk/82581255/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2U5LzZiLzRkL2E4ZWQtNGVkMi1hOTRjLWIwMmMzYjAxYzhiYQ.xml,true,"4930, Maribo",C. E. Christiansens Vej 56,Til kapitalejerne i Studio 27 Maribo ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2018-02-23,2018-02-23,1976-03-06,2018-02-26,maribo@studio27.dk,54 78 06 03,12901038.0,55218528.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Studio 27 Maribo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus MÃ¸ller,aage maagensen,Danske Bank,Studio 27 Maribo ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",Maribo,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,true,2018-02-23,Maribo,54 78 09 66,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25131664,indberetninger-20180424,2.5097342,55218528.0,,2018-04-04T03:05:53.008Z,2018-03-05T12:25:52.212Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-04-FA,2018-03-05T12:25:52.360Z,,,,,,85898.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55218528,2016-09-30,2016-09-30,ID_8,,http://regnskaber.virk.dk/82581255/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzk0Lzk5L2NkL2I2OWYtNDc1OC1iMDljLWQ0MmU4MzVkZTIwYg.pdf,http://regnskaber.virk.dk/82581255/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2U5LzZiLzRkL2E4ZWQtNGVkMi1hOTRjLWIwMmMzYjAxYzhiYQ.xml,true,"4930, Maribo",C. E. Christiansens Vej 56,Til kapitalejerne i Studio 27 Maribo ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2018-02-23,2018-02-23,1976-03-06,2018-02-26,maribo@studio27.dk,54 78 06 03,12901038.0,55218528.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Studio 27 Maribo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus MÃ¸ller,aage maagensen,Danske Bank,Studio 27 Maribo ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",Maribo,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,true,2018-02-23,Maribo,54 78 09 66,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25131664,indberetninger-20180424,2.5097342,55218528.0,,2018-04-04T03:05:53.008Z,2018-03-05T12:25:52.212Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-04-FA,2018-03-05T12:25:52.360Z,,,,,,,,,899754.0,2600.0,175000.0,861754.0,-417052.0,754503.0,20000.0,899754.0,1316806.0,18000.0,300000.0,754503.0,38000.0,300000.0,18000.0,101885.0,12813.0,20000.0,-592052.0,831658.0,1016806.0,104651.0,83263.0,91838.0,,
55218528,2016-10-01,2017-09-30,ID_0,,http://regnskaber.virk.dk/82581255/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzk0Lzk5L2NkL2I2OWYtNDc1OC1iMDljLWQ0MmU4MzVkZTIwYg.pdf,http://regnskaber.virk.dk/82581255/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2U5LzZiLzRkL2E4ZWQtNGVkMi1hOTRjLWIwMmMzYjAxYzhiYQ.xml,true,"4930, Maribo",C. E. Christiansens Vej 56,Til kapitalejerne i Studio 27 Maribo ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2018-02-23,2018-02-23,1976-03-06,2018-02-26,maribo@studio27.dk,54 78 06 03,12901038.0,55218528.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Studio 27 Maribo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus MÃ¸ller,aage maagensen,Danske Bank,Studio 27 Maribo ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",Maribo,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,true,2018-02-23,Maribo,54 78 09 66,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25131664,indberetninger-20180424,2.5097342,55218528.0,,2018-04-04T03:05:53.008Z,2018-03-05T12:25:52.212Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-04-FA,2018-03-05T12:25:52.360Z,20000.0,612420.0,660310.0,83995.0,3683.0,-52422.0,-52422.0,27890.0,,,,,,,,,,,,,,,,,,,,,,,,,,
55218528,2016-10-01,2017-09-30,ID_1,,http://regnskaber.virk.dk/82581255/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzk0Lzk5L2NkL2I2OWYtNDc1OC1iMDljLWQ0MmU4MzVkZTIwYg.pdf,http://regnskaber.virk.dk/82581255/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2U5LzZiLzRkL2E4ZWQtNGVkMi1hOTRjLWIwMmMzYjAxYzhiYQ.xml,true,"4930, Maribo",C. E. Christiansens Vej 56,Til kapitalejerne i Studio 27 Maribo ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2018-02-23,2018-02-23,1976-03-06,2018-02-26,maribo@studio27.dk,54 78 06 03,12901038.0,55218528.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Studio 27 Maribo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus MÃ¸ller,aage maagensen,Danske Bank,Studio 27 Maribo ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",Maribo,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,true,2018-02-23,Maribo,54 78 09 66,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25131664,indberetninger-20180424,2.5097342,55218528.0,,2018-04-04T03:05:53.008Z,2018-03-05T12:25:52.212Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-04-FA,2018-03-05T12:25:52.360Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55218528,2016-10-01,2017-09-30,ID_13,,http://regnskaber.virk.dk/82581255/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzk0Lzk5L2NkL2I2OWYtNDc1OC1iMDljLWQ0MmU4MzVkZTIwYg.pdf,http://regnskaber.virk.dk/82581255/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2U5LzZiLzRkL2E4ZWQtNGVkMi1hOTRjLWIwMmMzYjAxYzhiYQ.xml,true,"4930, Maribo",C. E. Christiansens Vej 56,Til kapitalejerne i Studio 27 Maribo ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2018-02-23,2018-02-23,1976-03-06,2018-02-26,maribo@studio27.dk,54 78 06 03,12901038.0,55218528.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Studio 27 Maribo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus MÃ¸ller,aage maagensen,Danske Bank,Studio 27 Maribo ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",Maribo,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,true,2018-02-23,Maribo,54 78 09 66,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25131664,indberetninger-20180424,2.5097342,55218528.0,,2018-04-04T03:05:53.008Z,2018-03-05T12:25:52.212Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-04-FA,2018-03-05T12:25:52.360Z,,,,,,52422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55218528,2016-10-01,2017-09-30,ID_2,,http://regnskaber.virk.dk/82581255/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzk0Lzk5L2NkL2I2OWYtNDc1OC1iMDljLWQ0MmU4MzVkZTIwYg.pdf,http://regnskaber.virk.dk/82581255/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2U5LzZiLzRkL2E4ZWQtNGVkMi1hOTRjLWIwMmMzYjAxYzhiYQ.xml,true,"4930, Maribo",C. E. Christiansens Vej 56,Til kapitalejerne i Studio 27 Maribo ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2018-02-23,2018-02-23,1976-03-06,2018-02-26,maribo@studio27.dk,54 78 06 03,12901038.0,55218528.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Studio 27 Maribo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus MÃ¸ller,aage maagensen,Danske Bank,Studio 27 Maribo ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",Maribo,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,true,2018-02-23,Maribo,54 78 09 66,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25131664,indberetninger-20180424,2.5097342,55218528.0,,2018-04-04T03:05:53.008Z,2018-03-05T12:25:52.212Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-04-FA,2018-03-05T12:25:52.360Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tina Ãrum Hansen,
55218528,2016-10-01,2017-09-30,ID_3,,http://regnskaber.virk.dk/82581255/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzk0Lzk5L2NkL2I2OWYtNDc1OC1iMDljLWQ0MmU4MzVkZTIwYg.pdf,http://regnskaber.virk.dk/82581255/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2U5LzZiLzRkL2E4ZWQtNGVkMi1hOTRjLWIwMmMzYjAxYzhiYQ.xml,true,"4930, Maribo",C. E. Christiansens Vej 56,Til kapitalejerne i Studio 27 Maribo ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2018-02-23,2018-02-23,1976-03-06,2018-02-26,maribo@studio27.dk,54 78 06 03,12901038.0,55218528.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Studio 27 Maribo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus MÃ¸ller,aage maagensen,Danske Bank,Studio 27 Maribo ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",Maribo,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,true,2018-02-23,Maribo,54 78 09 66,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25131664,indberetninger-20180424,2.5097342,55218528.0,,2018-04-04T03:05:53.008Z,2018-03-05T12:25:52.212Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-04-FA,2018-03-05T12:25:52.360Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Knud  Engberg,
55218528,2016-10-01,2017-09-30,ID_4,,http://regnskaber.virk.dk/82581255/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzk0Lzk5L2NkL2I2OWYtNDc1OC1iMDljLWQ0MmU4MzVkZTIwYg.pdf,http://regnskaber.virk.dk/82581255/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2U5LzZiLzRkL2E4ZWQtNGVkMi1hOTRjLWIwMmMzYjAxYzhiYQ.xml,true,"4930, Maribo",C. E. Christiansens Vej 56,Til kapitalejerne i Studio 27 Maribo ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2018-02-23,2018-02-23,1976-03-06,2018-02-26,maribo@studio27.dk,54 78 06 03,12901038.0,55218528.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Studio 27 Maribo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus MÃ¸ller,aage maagensen,Danske Bank,Studio 27 Maribo ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",Maribo,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,true,2018-02-23,Maribo,54 78 09 66,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25131664,indberetninger-20180424,2.5097342,55218528.0,,2018-04-04T03:05:53.008Z,2018-03-05T12:25:52.212Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-04-FA,2018-03-05T12:25:52.360Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
