entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,FaxNumberOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermPayables,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermDebtToOtherCreditInstitutions,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameAndSurnameOfAuditor,IdentificationNumberOfAuditor,NameOfAuditFirm,NameAndSurnameOfMemberOfExecutiveBoard
55218528,2016-10-01,2017-09-30,ID_10,,http://regnskaber.virk.dk/82581255/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzJhLzA5Lzg4LzkwZTUtNDI2Mi1hYTdhLTY1NjFlYzZlNmJkZg.pdf,http://regnskaber.virk.dk/82581255/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzYxLzQ2LzczL2YwMDAtNDExMi04M2ZiLTBkNjExYzdkZGM1Ng.xml,true,"Maribo, 4930",C. E. Christiansens Vej 56,Til kapitalejerne i Studio 27 Maribo ApS,2.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-28,2019-02-28,1976-03-06,2019-02-28,maribo@studio27.dk,54 78 06 03,55218528.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Studio 27 Maribo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus MÃ¸ller,Danske Bank,Studio 27 Maribo ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",Maribo,2016-10-01,2017-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,true,2019-02-28,Maribo,54 78 09 66,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26776123,indberetninger-20180424,2.5097342,55218528.0,AWlOAaSBRYGX6_YTFk7c,2019-03-05T13:19:47.026Z,2019-03-05T13:18:43.502Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AQ-08-TL,2019-03-05T13:18:43.697Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55218528,2016-10-01,2017-09-30,ID_11,,http://regnskaber.virk.dk/82581255/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzJhLzA5Lzg4LzkwZTUtNDI2Mi1hYTdhLTY1NjFlYzZlNmJkZg.pdf,http://regnskaber.virk.dk/82581255/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzYxLzQ2LzczL2YwMDAtNDExMi04M2ZiLTBkNjExYzdkZGM1Ng.xml,true,"Maribo, 4930",C. E. Christiansens Vej 56,Til kapitalejerne i Studio 27 Maribo ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-28,2019-02-28,1976-03-06,2019-02-28,maribo@studio27.dk,54 78 06 03,55218528.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Studio 27 Maribo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus MÃ¸ller,Danske Bank,Studio 27 Maribo ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",Maribo,2016-10-01,2017-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,true,2019-02-28,Maribo,54 78 09 66,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26776123,indberetninger-20180424,2.5097342,55218528.0,AWlOAaSBRYGX6_YTFk7c,2019-03-05T13:19:47.026Z,2019-03-05T13:18:43.502Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AQ-08-TL,2019-03-05T13:18:43.697Z,20000.0,612420.0,660310.0,83995.0,3683.0,-52422.0,-52422.0,27890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
55218528,2016-10-01,2017-09-30,ID_12,,http://regnskaber.virk.dk/82581255/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzJhLzA5Lzg4LzkwZTUtNDI2Mi1hYTdhLTY1NjFlYzZlNmJkZg.pdf,http://regnskaber.virk.dk/82581255/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzYxLzQ2LzczL2YwMDAtNDExMi04M2ZiLTBkNjExYzdkZGM1Ng.xml,true,"Maribo, 4930",C. E. Christiansens Vej 56,Til kapitalejerne i Studio 27 Maribo ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-28,2019-02-28,1976-03-06,2019-02-28,maribo@studio27.dk,54 78 06 03,55218528.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Studio 27 Maribo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus MÃ¸ller,Danske Bank,Studio 27 Maribo ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",Maribo,2016-10-01,2017-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,true,2019-02-28,Maribo,54 78 09 66,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26776123,indberetninger-20180424,2.5097342,55218528.0,AWlOAaSBRYGX6_YTFk7c,2019-03-05T13:19:47.026Z,2019-03-05T13:18:43.502Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AQ-08-TL,2019-03-05T13:18:43.697Z,,,,,,-52422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55218528,2017-09-30,2017-09-30,ID_8,,http://regnskaber.virk.dk/82581255/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzJhLzA5Lzg4LzkwZTUtNDI2Mi1hYTdhLTY1NjFlYzZlNmJkZg.pdf,http://regnskaber.virk.dk/82581255/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzYxLzQ2LzczL2YwMDAtNDExMi04M2ZiLTBkNjExYzdkZGM1Ng.xml,true,"Maribo, 4930",C. E. Christiansens Vej 56,Til kapitalejerne i Studio 27 Maribo ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-28,2019-02-28,1976-03-06,2019-02-28,maribo@studio27.dk,54 78 06 03,55218528.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Studio 27 Maribo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus MÃ¸ller,Danske Bank,Studio 27 Maribo ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",Maribo,2016-10-01,2017-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,true,2019-02-28,Maribo,54 78 09 66,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26776123,indberetninger-20180424,2.5097342,55218528.0,AWlOAaSBRYGX6_YTFk7c,2019-03-05T13:19:47.026Z,2019-03-05T13:18:43.502Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AQ-08-TL,2019-03-05T13:18:43.697Z,,,,,,,,,936566.0,6100.0,175000.0,887401.0,-469474.0,704228.0,936566.0,1406040.0,49165.0,300000.0,704228.0,49165.0,300000.0,49165.0,192850.0,11063.0,-644474.0,723362.0,1106040.0,177073.0,189828.0,166010.0,,,,,
55218528,2017-10-01,2018-09-30,ID_0,,http://regnskaber.virk.dk/82581255/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzJhLzA5Lzg4LzkwZTUtNDI2Mi1hYTdhLTY1NjFlYzZlNmJkZg.pdf,http://regnskaber.virk.dk/82581255/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzYxLzQ2LzczL2YwMDAtNDExMi04M2ZiLTBkNjExYzdkZGM1Ng.xml,true,"Maribo, 4930",C. E. Christiansens Vej 56,Til kapitalejerne i Studio 27 Maribo ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-28,2019-02-28,1976-03-06,2019-02-28,maribo@studio27.dk,54 78 06 03,55218528.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Studio 27 Maribo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus MÃ¸ller,Danske Bank,Studio 27 Maribo ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",Maribo,2016-10-01,2017-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,true,2019-02-28,Maribo,54 78 09 66,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26776123,indberetninger-20180424,2.5097342,55218528.0,AWlOAaSBRYGX6_YTFk7c,2019-03-05T13:19:47.026Z,2019-03-05T13:18:43.502Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AQ-08-TL,2019-03-05T13:18:43.697Z,0.0,615350.0,901736.0,75735.0,0.0,210651.0,210651.0,286386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
55218528,2017-10-01,2018-09-30,ID_1,,http://regnskaber.virk.dk/82581255/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzJhLzA5Lzg4LzkwZTUtNDI2Mi1hYTdhLTY1NjFlYzZlNmJkZg.pdf,http://regnskaber.virk.dk/82581255/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzYxLzQ2LzczL2YwMDAtNDExMi04M2ZiLTBkNjExYzdkZGM1Ng.xml,true,"Maribo, 4930",C. E. Christiansens Vej 56,Til kapitalejerne i Studio 27 Maribo ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-28,2019-02-28,1976-03-06,2019-02-28,maribo@studio27.dk,54 78 06 03,55218528.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Studio 27 Maribo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus MÃ¸ller,Danske Bank,Studio 27 Maribo ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",Maribo,2016-10-01,2017-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,true,2019-02-28,Maribo,54 78 09 66,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26776123,indberetninger-20180424,2.5097342,55218528.0,AWlOAaSBRYGX6_YTFk7c,2019-03-05T13:19:47.026Z,2019-03-05T13:18:43.502Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AQ-08-TL,2019-03-05T13:18:43.697Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12901038.0,Tina Ãrum Hansen,,,
55218528,2017-10-01,2018-09-30,ID_13,,http://regnskaber.virk.dk/82581255/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzJhLzA5Lzg4LzkwZTUtNDI2Mi1hYTdhLTY1NjFlYzZlNmJkZg.pdf,http://regnskaber.virk.dk/82581255/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzYxLzQ2LzczL2YwMDAtNDExMi04M2ZiLTBkNjExYzdkZGM1Ng.xml,true,"Maribo, 4930",C. E. Christiansens Vej 56,Til kapitalejerne i Studio 27 Maribo ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-28,2019-02-28,1976-03-06,2019-02-28,maribo@studio27.dk,54 78 06 03,55218528.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Studio 27 Maribo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus MÃ¸ller,Danske Bank,Studio 27 Maribo ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",Maribo,2016-10-01,2017-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,true,2019-02-28,Maribo,54 78 09 66,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26776123,indberetninger-20180424,2.5097342,55218528.0,AWlOAaSBRYGX6_YTFk7c,2019-03-05T13:19:47.026Z,2019-03-05T13:18:43.502Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AQ-08-TL,2019-03-05T13:18:43.697Z,,,,,,210651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55218528,2017-10-01,2018-09-30,ID_2,,http://regnskaber.virk.dk/82581255/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzJhLzA5Lzg4LzkwZTUtNDI2Mi1hYTdhLTY1NjFlYzZlNmJkZg.pdf,http://regnskaber.virk.dk/82581255/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzYxLzQ2LzczL2YwMDAtNDExMi04M2ZiLTBkNjExYzdkZGM1Ng.xml,true,"Maribo, 4930",C. E. Christiansens Vej 56,Til kapitalejerne i Studio 27 Maribo ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-28,2019-02-28,1976-03-06,2019-02-28,maribo@studio27.dk,54 78 06 03,55218528.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Studio 27 Maribo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus MÃ¸ller,Danske Bank,Studio 27 Maribo ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",Maribo,2016-10-01,2017-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,true,2019-02-28,Maribo,54 78 09 66,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26776123,indberetninger-20180424,2.5097342,55218528.0,AWlOAaSBRYGX6_YTFk7c,2019-03-05T13:19:47.026Z,2019-03-05T13:18:43.502Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AQ-08-TL,2019-03-05T13:18:43.697Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12901038.0,Knud  Engberg,,,
55218528,2017-10-01,2018-09-30,ID_3,,http://regnskaber.virk.dk/82581255/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzJhLzA5Lzg4LzkwZTUtNDI2Mi1hYTdhLTY1NjFlYzZlNmJkZg.pdf,http://regnskaber.virk.dk/82581255/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzYxLzQ2LzczL2YwMDAtNDExMi04M2ZiLTBkNjExYzdkZGM1Ng.xml,true,"Maribo, 4930",C. E. Christiansens Vej 56,Til kapitalejerne i Studio 27 Maribo ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-28,2019-02-28,1976-03-06,2019-02-28,maribo@studio27.dk,54 78 06 03,55218528.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Studio 27 Maribo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus MÃ¸ller,Danske Bank,Studio 27 Maribo ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",Maribo,2016-10-01,2017-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,true,2019-02-28,Maribo,54 78 09 66,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26776123,indberetninger-20180424,2.5097342,55218528.0,AWlOAaSBRYGX6_YTFk7c,2019-03-05T13:19:47.026Z,2019-03-05T13:18:43.502Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AQ-08-TL,2019-03-05T13:18:43.697Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mne30218,aage maagensen,
55218528,2017-10-01,2018-09-30,ID_4,,http://regnskaber.virk.dk/82581255/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzJhLzA5Lzg4LzkwZTUtNDI2Mi1hYTdhLTY1NjFlYzZlNmJkZg.pdf,http://regnskaber.virk.dk/82581255/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzYxLzQ2LzczL2YwMDAtNDExMi04M2ZiLTBkNjExYzdkZGM1Ng.xml,true,"Maribo, 4930",C. E. Christiansens Vej 56,Til kapitalejerne i Studio 27 Maribo ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-28,2019-02-28,1976-03-06,2019-02-28,maribo@studio27.dk,54 78 06 03,55218528.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Studio 27 Maribo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus MÃ¸ller,Danske Bank,Studio 27 Maribo ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",Maribo,2016-10-01,2017-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,true,2019-02-28,Maribo,54 78 09 66,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26776123,indberetninger-20180424,2.5097342,55218528.0,AWlOAaSBRYGX6_YTFk7c,2019-03-05T13:19:47.026Z,2019-03-05T13:18:43.502Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AQ-08-TL,2019-03-05T13:18:43.697Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mne550,aage maagensen,
