entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,EmailOfReportingEntity,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromInvestmentsInGroupEnterprises,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,LongtermInvestmentsInGroupEnterprises,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermTaxReceivables,ShorttermTradeReceivables,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherReserves,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables
27652034,2015-07-01,2016-06-30,c3,http://regnskaber.virk.dk/43025672/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2U3LzQwL2M0L2IwNWUtNGIyNC05OWE2LWFlZWVjOTM2MDFmYg.xhtml,http://regnskaber.virk.dk/43025672/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzQxL2M4L2M1LzQyN2MtNGYzZC1hMTk0LTAzNjUxNDEwY2YzMA.pdf,http://regnskaber.virk.dk/43025672/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzE2LzkwLzJkLzIwZjUtNDY2Mi1hMTI2LWZlNDljYzU1ODY0ZQ.xml,true,Danmark,DK,SÃ¸borg,2860.0,SÃ¸borg Hovedgade 88,SÃ¸borg,2860.0,189.0,ChristianehÃ¸j,2860 SÃ¸borg,ChristianehÃ¸j 189,8431.0,Regnskabsklasse B,2017-11-30,2017-11-30,tg@promentek.dk,-8431.0,27652034.0,-354602.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,818608.0,Thomas Gramstrup,Thomas Kristian Gramstrup,Thomas Gramstrup,Jyske Bank A/S,PROMENTEK HOLDING ApS,Thomas Gramstrup,50363.0,285616.0,SÃ¸borg,2015-07-01,2016-06-30,-127780.0,-127780.0,-8431.0,2017-06-30,2016-07-01,0.0,false,false,211635.0,211635.0,0.0,29261991.0,false,false,DirektÃ¸r,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24767620,indberetninger-20180424,2.5949402000000004,27652034.0,,2018-03-27T22:54:36.236Z,2017-12-01T00:48:44.676Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-43-NW,2017-12-01T00:48:44.814Z,,,,,,,,,,,,,,,,,,,
27652034,2015-07-01,2016-06-30,c5,http://regnskaber.virk.dk/43025672/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2U3LzQwL2M0L2IwNWUtNGIyNC05OWE2LWFlZWVjOTM2MDFmYg.xhtml,http://regnskaber.virk.dk/43025672/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzQxL2M4L2M1LzQyN2MtNGYzZC1hMTk0LTAzNjUxNDEwY2YzMA.pdf,http://regnskaber.virk.dk/43025672/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzE2LzkwLzJkLzIwZjUtNDY2Mi1hMTI2LWZlNDljYzU1ODY0ZQ.xml,true,Danmark,DK,SÃ¸borg,2860.0,SÃ¸borg Hovedgade 88,SÃ¸borg,2860.0,189.0,ChristianehÃ¸j,2860 SÃ¸borg,ChristianehÃ¸j 189,,Regnskabsklasse B,2017-11-30,2017-11-30,tg@promentek.dk,,27652034.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,818608.0,Thomas Gramstrup,Thomas Kristian Gramstrup,Thomas Gramstrup,Jyske Bank A/S,PROMENTEK HOLDING ApS,Thomas Gramstrup,,,SÃ¸borg,2015-07-01,2016-06-30,101200.0,,,2017-06-30,2016-07-01,,false,false,211635.0,211635.0,,29261991.0,false,false,DirektÃ¸r,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24767620,indberetninger-20180424,2.5949402000000004,27652034.0,,2018-03-27T22:54:36.236Z,2017-12-01T00:48:44.676Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-43-NW,2017-12-01T00:48:44.814Z,,,,,,,,,,,,,,,,,,,
27652034,2015-07-01,2016-06-30,c7,http://regnskaber.virk.dk/43025672/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2U3LzQwL2M0L2IwNWUtNGIyNC05OWE2LWFlZWVjOTM2MDFmYg.xhtml,http://regnskaber.virk.dk/43025672/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzQxL2M4L2M1LzQyN2MtNGYzZC1hMTk0LTAzNjUxNDEwY2YzMA.pdf,http://regnskaber.virk.dk/43025672/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzE2LzkwLzJkLzIwZjUtNDY2Mi1hMTI2LWZlNDljYzU1ODY0ZQ.xml,true,Danmark,DK,SÃ¸borg,2860.0,SÃ¸borg Hovedgade 88,SÃ¸borg,2860.0,189.0,ChristianehÃ¸j,2860 SÃ¸borg,ChristianehÃ¸j 189,,Regnskabsklasse B,2017-11-30,2017-11-30,tg@promentek.dk,,27652034.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,818608.0,Thomas Gramstrup,Thomas Kristian Gramstrup,Thomas Gramstrup,Jyske Bank A/S,PROMENTEK HOLDING ApS,Thomas Gramstrup,,,SÃ¸borg,2015-07-01,2016-06-30,-354602.0,,,2017-06-30,2016-07-01,,false,false,211635.0,211635.0,,29261991.0,false,false,DirektÃ¸r,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24767620,indberetninger-20180424,2.5949402000000004,27652034.0,,2018-03-27T22:54:36.236Z,2017-12-01T00:48:44.676Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-43-NW,2017-12-01T00:48:44.814Z,,,,,,,,,,,,,,,,,,,
27652034,2015-07-01,2016-06-30,c9,http://regnskaber.virk.dk/43025672/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2U3LzQwL2M0L2IwNWUtNGIyNC05OWE2LWFlZWVjOTM2MDFmYg.xhtml,http://regnskaber.virk.dk/43025672/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzQxL2M4L2M1LzQyN2MtNGYzZC1hMTk0LTAzNjUxNDEwY2YzMA.pdf,http://regnskaber.virk.dk/43025672/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzE2LzkwLzJkLzIwZjUtNDY2Mi1hMTI2LWZlNDljYzU1ODY0ZQ.xml,true,Danmark,DK,SÃ¸borg,2860.0,SÃ¸borg Hovedgade 88,SÃ¸borg,2860.0,189.0,ChristianehÃ¸j,2860 SÃ¸borg,ChristianehÃ¸j 189,,Regnskabsklasse B,2017-11-30,2017-11-30,tg@promentek.dk,,27652034.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,818608.0,Thomas Gramstrup,Thomas Kristian Gramstrup,Thomas Gramstrup,Jyske Bank A/S,PROMENTEK HOLDING ApS,Thomas Gramstrup,,,SÃ¸borg,2015-07-01,2016-06-30,125622.0,,,2017-06-30,2016-07-01,,false,false,211635.0,211635.0,,29261991.0,false,false,DirektÃ¸r,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24767620,indberetninger-20180424,2.5949402000000004,27652034.0,,2018-03-27T22:54:36.236Z,2017-12-01T00:48:44.676Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-43-NW,2017-12-01T00:48:44.814Z,,,,,,,,,,,,,,,,,,,
27652034,2016-06-30,2016-06-30,c11,http://regnskaber.virk.dk/43025672/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2U3LzQwL2M0L2IwNWUtNGIyNC05OWE2LWFlZWVjOTM2MDFmYg.xhtml,http://regnskaber.virk.dk/43025672/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzQxL2M4L2M1LzQyN2MtNGYzZC1hMTk0LTAzNjUxNDEwY2YzMA.pdf,http://regnskaber.virk.dk/43025672/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzE2LzkwLzJkLzIwZjUtNDY2Mi1hMTI2LWZlNDljYzU1ODY0ZQ.xml,true,Danmark,DK,SÃ¸borg,2860.0,SÃ¸borg Hovedgade 88,SÃ¸borg,2860.0,189.0,ChristianehÃ¸j,2860 SÃ¸borg,ChristianehÃ¸j 189,,Regnskabsklasse B,2017-11-30,2017-11-30,tg@promentek.dk,,27652034.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,818608.0,Thomas Gramstrup,Thomas Kristian Gramstrup,Thomas Gramstrup,Jyske Bank A/S,PROMENTEK HOLDING ApS,Thomas Gramstrup,,,SÃ¸borg,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,,false,false,211635.0,211635.0,,29261991.0,false,false,DirektÃ¸r,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24767620,indberetninger-20180424,2.5949402000000004,27652034.0,,2018-03-27T22:54:36.236Z,2017-12-01T00:48:44.676Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-43-NW,2017-12-01T00:48:44.814Z,6510720.0,171049.0,125000.0,382684.0,6468082.0,6510720.0,42638.0,6128036.0,6128036.0,5309428.0,-127781.0,-96181.0,-253114.0,6723977.0,42638.0,104464.0,211635.0,26568.0,7787.0
27652034,2016-07-01,2017-06-30,c0,http://regnskaber.virk.dk/43025672/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2U3LzQwL2M0L2IwNWUtNGIyNC05OWE2LWFlZWVjOTM2MDFmYg.xhtml,http://regnskaber.virk.dk/43025672/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzQxL2M4L2M1LzQyN2MtNGYzZC1hMTk0LTAzNjUxNDEwY2YzMA.pdf,http://regnskaber.virk.dk/43025672/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzE2LzkwLzJkLzIwZjUtNDY2Mi1hMTI2LWZlNDljYzU1ODY0ZQ.xml,true,Danmark,DK,SÃ¸borg,2860.0,SÃ¸borg Hovedgade 88,SÃ¸borg,2860.0,189.0,ChristianehÃ¸j,2860 SÃ¸borg,ChristianehÃ¸j 189,62340.0,Regnskabsklasse B,2017-11-30,2017-11-30,tg@promentek.dk,-150076.0,27652034.0,-87736.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,818608.0,Thomas Gramstrup,Thomas Kristian Gramstrup,Thomas Gramstrup,Jyske Bank A/S,PROMENTEK HOLDING ApS,Thomas Gramstrup,310.0,582272.0,SÃ¸borg,2015-07-01,2016-06-30,271263.0,431886.0,-150076.0,2017-06-30,2016-07-01,0.0,false,false,211635.0,211635.0,160623.0,29261991.0,false,false,DirektÃ¸r,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24767620,indberetninger-20180424,2.5949402000000004,27652034.0,,2018-03-27T22:54:36.236Z,2017-12-01T00:48:44.676Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-43-NW,2017-12-01T00:48:44.814Z,,,,,,,,,,,,,,,,,,,
27652034,2016-07-01,2017-06-30,c1,http://regnskaber.virk.dk/43025672/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2U3LzQwL2M0L2IwNWUtNGIyNC05OWE2LWFlZWVjOTM2MDFmYg.xhtml,http://regnskaber.virk.dk/43025672/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzQxL2M4L2M1LzQyN2MtNGYzZC1hMTk0LTAzNjUxNDEwY2YzMA.pdf,http://regnskaber.virk.dk/43025672/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzE2LzkwLzJkLzIwZjUtNDY2Mi1hMTI2LWZlNDljYzU1ODY0ZQ.xml,true,Danmark,DK,SÃ¸borg,2860.0,SÃ¸borg Hovedgade 88,SÃ¸borg,2860.0,189.0,ChristianehÃ¸j,2860 SÃ¸borg,ChristianehÃ¸j 189,,Regnskabsklasse B,2017-11-30,2017-11-30,tg@promentek.dk,,27652034.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,818608.0,Thomas Gramstrup,Thomas Kristian Gramstrup,Thomas Gramstrup,Jyske Bank A/S,PROMENTEK HOLDING ApS,Thomas Gramstrup,,,SÃ¸borg,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,,false,false,211635.0,211635.0,,29261991.0,false,false,DirektÃ¸r,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24767620,indberetninger-20180424,2.5949402000000004,27652034.0,,2018-03-27T22:54:36.236Z,2017-12-01T00:48:44.676Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-43-NW,2017-12-01T00:48:44.814Z,,,,,,,,,,,,,,,,,,,
27652034,2016-07-01,2017-06-30,c2,http://regnskaber.virk.dk/43025672/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2U3LzQwL2M0L2IwNWUtNGIyNC05OWE2LWFlZWVjOTM2MDFmYg.xhtml,http://regnskaber.virk.dk/43025672/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzQxL2M4L2M1LzQyN2MtNGYzZC1hMTk0LTAzNjUxNDEwY2YzMA.pdf,http://regnskaber.virk.dk/43025672/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzE2LzkwLzJkLzIwZjUtNDY2Mi1hMTI2LWZlNDljYzU1ODY0ZQ.xml,true,Danmark,DK,SÃ¸borg,2860.0,SÃ¸borg Hovedgade 88,SÃ¸borg,2860.0,189.0,ChristianehÃ¸j,2860 SÃ¸borg,ChristianehÃ¸j 189,,Regnskabsklasse B,2017-11-30,2017-11-30,tg@promentek.dk,,27652034.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,818608.0,Thomas Gramstrup,Thomas Kristian Gramstrup,Thomas Gramstrup,Jyske Bank A/S,PROMENTEK HOLDING ApS,Thomas Gramstrup,,,SÃ¸borg,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,,false,false,211635.0,211635.0,,29261991.0,false,false,DirektÃ¸r,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24767620,indberetninger-20180424,2.5949402000000004,27652034.0,,2018-03-27T22:54:36.236Z,2017-12-01T00:48:44.676Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-43-NW,2017-12-01T00:48:44.814Z,,,,,,,,,,,,,,,,,,,
27652034,2016-07-01,2017-06-30,c4,http://regnskaber.virk.dk/43025672/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2U3LzQwL2M0L2IwNWUtNGIyNC05OWE2LWFlZWVjOTM2MDFmYg.xhtml,http://regnskaber.virk.dk/43025672/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzQxL2M4L2M1LzQyN2MtNGYzZC1hMTk0LTAzNjUxNDEwY2YzMA.pdf,http://regnskaber.virk.dk/43025672/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzE2LzkwLzJkLzIwZjUtNDY2Mi1hMTI2LWZlNDljYzU1ODY0ZQ.xml,true,Danmark,DK,SÃ¸borg,2860.0,SÃ¸borg Hovedgade 88,SÃ¸borg,2860.0,189.0,ChristianehÃ¸j,2860 SÃ¸borg,ChristianehÃ¸j 189,,Regnskabsklasse B,2017-11-30,2017-11-30,tg@promentek.dk,,27652034.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,818608.0,Thomas Gramstrup,Thomas Kristian Gramstrup,Thomas Gramstrup,Jyske Bank A/S,PROMENTEK HOLDING ApS,Thomas Gramstrup,,,SÃ¸borg,2015-07-01,2016-06-30,73876.0,,,2017-06-30,2016-07-01,,false,false,211635.0,211635.0,,29261991.0,false,false,DirektÃ¸r,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24767620,indberetninger-20180424,2.5949402000000004,27652034.0,,2018-03-27T22:54:36.236Z,2017-12-01T00:48:44.676Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-43-NW,2017-12-01T00:48:44.814Z,,,,,,,,,,,,,,,,,,,
27652034,2016-07-01,2017-06-30,c6,http://regnskaber.virk.dk/43025672/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2U3LzQwL2M0L2IwNWUtNGIyNC05OWE2LWFlZWVjOTM2MDFmYg.xhtml,http://regnskaber.virk.dk/43025672/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzQxL2M4L2M1LzQyN2MtNGYzZC1hMTk0LTAzNjUxNDEwY2YzMA.pdf,http://regnskaber.virk.dk/43025672/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzE2LzkwLzJkLzIwZjUtNDY2Mi1hMTI2LWZlNDljYzU1ODY0ZQ.xml,true,Danmark,DK,SÃ¸borg,2860.0,SÃ¸borg Hovedgade 88,SÃ¸borg,2860.0,189.0,ChristianehÃ¸j,2860 SÃ¸borg,ChristianehÃ¸j 189,,Regnskabsklasse B,2017-11-30,2017-11-30,tg@promentek.dk,,27652034.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,818608.0,Thomas Gramstrup,Thomas Kristian Gramstrup,Thomas Gramstrup,Jyske Bank A/S,PROMENTEK HOLDING ApS,Thomas Gramstrup,,,SÃ¸borg,2015-07-01,2016-06-30,-87736.0,,,2017-06-30,2016-07-01,,false,false,211635.0,211635.0,,29261991.0,false,false,DirektÃ¸r,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24767620,indberetninger-20180424,2.5949402000000004,27652034.0,,2018-03-27T22:54:36.236Z,2017-12-01T00:48:44.676Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-43-NW,2017-12-01T00:48:44.814Z,,,,,,,,,,,,,,,,,,,
