entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
29796297,2016-10-01,2017-09-30,ID_11,,http://regnskaber.virk.dk/79269792/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzI5LzVhLzdkLzE5NWEtNGZjYy05NjYyLWIwNjFmMWIxNzdiMg.pdf,http://regnskaber.virk.dk/79269792/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzNjLzgzLzU2LzA2ZGQtNGNlNS1iOGQyLWJlYTc5YTkzMTI2OQ.xml,true,"Herning, 7400",Ãstergade 12,Til kapitalejerne i Fuss & Disturb ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-12-06,2018-12-06,2006-10-18,2018-12-11,31626536.0,29796297.0,31626536.0,mne16922,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Fuss & Disturb ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming MÃ¸rup,Ulrik Thing Potempa,ANKER HÃST,SPEKTRUM Advokater,Fuss & Disturb ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2016-10-01,2017-09-30,-171055.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2018-09-30,2017-10-01,false,2018-12-06,Herning,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26468420,indberetninger-20180424,2.5097403999999996,29796297.0,AWe7fukqet7j816DxcPU,2018-12-17T09:28:42.858Z,2018-12-17T09:28:24.617Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EM-96-VH,2018-12-17T09:28:24.836Z,,,,,,,,,,,,,,,,,,,,,,,,,,
29796297,2016-10-01,2017-09-30,ID_8,,http://regnskaber.virk.dk/79269792/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzI5LzVhLzdkLzE5NWEtNGZjYy05NjYyLWIwNjFmMWIxNzdiMg.pdf,http://regnskaber.virk.dk/79269792/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzNjLzgzLzU2LzA2ZGQtNGNlNS1iOGQyLWJlYTc5YTkzMTI2OQ.xml,true,"Herning, 7400",Ãstergade 12,Til kapitalejerne i Fuss & Disturb ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-12-06,2018-12-06,2006-10-18,2018-12-11,31626536.0,29796297.0,31626536.0,mne16922,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Fuss & Disturb ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming MÃ¸rup,Ulrik Thing Potempa,ANKER HÃST,SPEKTRUM Advokater,Fuss & Disturb ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2016-10-01,2017-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2018-09-30,2017-10-01,false,2018-12-06,Herning,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26468420,indberetninger-20180424,2.5097403999999996,29796297.0,AWe7fukqet7j816DxcPU,2018-12-17T09:28:42.858Z,2018-12-17T09:28:24.617Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EM-96-VH,2018-12-17T09:28:24.836Z,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
29796297,2016-10-01,2017-09-30,ID_9,,http://regnskaber.virk.dk/79269792/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzI5LzVhLzdkLzE5NWEtNGZjYy05NjYyLWIwNjFmMWIxNzdiMg.pdf,http://regnskaber.virk.dk/79269792/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzNjLzgzLzU2LzA2ZGQtNGNlNS1iOGQyLWJlYTc5YTkzMTI2OQ.xml,true,"Herning, 7400",Ãstergade 12,Til kapitalejerne i Fuss & Disturb ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-12-06,2018-12-06,2006-10-18,2018-12-11,31626536.0,29796297.0,31626536.0,mne16922,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Fuss & Disturb ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming MÃ¸rup,Ulrik Thing Potempa,ANKER HÃST,SPEKTRUM Advokater,Fuss & Disturb ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2016-10-01,2017-09-30,171055.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2018-09-30,2017-10-01,false,2018-12-06,Herning,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26468420,indberetninger-20180424,2.5097403999999996,29796297.0,AWe7fukqet7j816DxcPU,2018-12-17T09:28:42.858Z,2018-12-17T09:28:24.617Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EM-96-VH,2018-12-17T09:28:24.836Z,,1299912.0,1520013.0,58.0,220043.0,220101.0,48988.0,,,,,,,,,,,,,,,,,,,
29796297,2017-09-30,2017-09-30,ID_5,,http://regnskaber.virk.dk/79269792/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzI5LzVhLzdkLzE5NWEtNGZjYy05NjYyLWIwNjFmMWIxNzdiMg.pdf,http://regnskaber.virk.dk/79269792/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzNjLzgzLzU2LzA2ZGQtNGNlNS1iOGQyLWJlYTc5YTkzMTI2OQ.xml,true,"Herning, 7400",Ãstergade 12,Til kapitalejerne i Fuss & Disturb ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-12-06,2018-12-06,2006-10-18,2018-12-11,31626536.0,29796297.0,31626536.0,mne16922,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Fuss & Disturb ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming MÃ¸rup,Ulrik Thing Potempa,ANKER HÃST,SPEKTRUM Advokater,Fuss & Disturb ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2016-10-01,2017-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2018-09-30,2017-10-01,false,2018-12-06,Herning,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26468420,indberetninger-20180424,2.5097403999999996,29796297.0,AWe7fukqet7j816DxcPU,2018-12-17T09:28:42.858Z,2018-12-17T09:28:24.617Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EM-96-VH,2018-12-17T09:28:24.836Z,,,,,,,,738166.0,611074.0,125000.0,738166.0,120047.0,1194.0,-329337.0,738166.0,1067503.0,500941.0,2000.0,-454337.0,1067503.0,422625.0,13260.0,127092.0,130677.0,3851.0,
29796297,2017-10-01,2018-09-30,ID_0,,http://regnskaber.virk.dk/79269792/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzI5LzVhLzdkLzE5NWEtNGZjYy05NjYyLWIwNjFmMWIxNzdiMg.pdf,http://regnskaber.virk.dk/79269792/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzNjLzgzLzU2LzA2ZGQtNGNlNS1iOGQyLWJlYTc5YTkzMTI2OQ.xml,true,"Herning, 7400",Ãstergade 12,Til kapitalejerne i Fuss & Disturb ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-12-06,2018-12-06,2006-10-18,2018-12-11,31626536.0,29796297.0,31626536.0,mne16922,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Fuss & Disturb ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming MÃ¸rup,Ulrik Thing Potempa,ANKER HÃST,SPEKTRUM Advokater,Fuss & Disturb ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2016-10-01,2017-09-30,-106487.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2018-09-30,2017-10-01,false,2018-12-06,Herning,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26468420,indberetninger-20180424,2.5097403999999996,29796297.0,AWe7fukqet7j816DxcPU,2018-12-17T09:28:42.858Z,2018-12-17T09:28:24.617Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EM-96-VH,2018-12-17T09:28:24.836Z,,1195745.0,1062273.0,3078.0,-136550.0,-133472.0,-30063.0,,,,,,,,,,,,,,,,,,,
29796297,2017-10-01,2018-09-30,ID_1,,http://regnskaber.virk.dk/79269792/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzI5LzVhLzdkLzE5NWEtNGZjYy05NjYyLWIwNjFmMWIxNzdiMg.pdf,http://regnskaber.virk.dk/79269792/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzNjLzgzLzU2LzA2ZGQtNGNlNS1iOGQyLWJlYTc5YTkzMTI2OQ.xml,true,"Herning, 7400",Ãstergade 12,Til kapitalejerne i Fuss & Disturb ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-12-06,2018-12-06,2006-10-18,2018-12-11,31626536.0,29796297.0,31626536.0,mne16922,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Fuss & Disturb ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming MÃ¸rup,Ulrik Thing Potempa,ANKER HÃST,SPEKTRUM Advokater,Fuss & Disturb ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2016-10-01,2017-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2018-09-30,2017-10-01,false,2018-12-06,Herning,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26468420,indberetninger-20180424,2.5097403999999996,29796297.0,AWe7fukqet7j816DxcPU,2018-12-17T09:28:42.858Z,2018-12-17T09:28:24.617Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EM-96-VH,2018-12-17T09:28:24.836Z,,,,,,,,,,,,,,,,,,,,,,,,,,
29796297,2017-10-01,2018-09-30,ID_10,,http://regnskaber.virk.dk/79269792/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzI5LzVhLzdkLzE5NWEtNGZjYy05NjYyLWIwNjFmMWIxNzdiMg.pdf,http://regnskaber.virk.dk/79269792/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzNjLzgzLzU2LzA2ZGQtNGNlNS1iOGQyLWJlYTc5YTkzMTI2OQ.xml,true,"Herning, 7400",Ãstergade 12,Til kapitalejerne i Fuss & Disturb ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-12-06,2018-12-06,2006-10-18,2018-12-11,31626536.0,29796297.0,31626536.0,mne16922,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Fuss & Disturb ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming MÃ¸rup,Ulrik Thing Potempa,ANKER HÃST,SPEKTRUM Advokater,Fuss & Disturb ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2016-10-01,2017-09-30,106487.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2018-09-30,2017-10-01,false,2018-12-06,Herning,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26468420,indberetninger-20180424,2.5097403999999996,29796297.0,AWe7fukqet7j816DxcPU,2018-12-17T09:28:42.858Z,2018-12-17T09:28:24.617Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EM-96-VH,2018-12-17T09:28:24.836Z,,,,,,,,,,,,,,,,,,,,,,,,,,
29796297,2017-10-01,2018-09-30,ID_2,,http://regnskaber.virk.dk/79269792/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzI5LzVhLzdkLzE5NWEtNGZjYy05NjYyLWIwNjFmMWIxNzdiMg.pdf,http://regnskaber.virk.dk/79269792/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzNjLzgzLzU2LzA2ZGQtNGNlNS1iOGQyLWJlYTc5YTkzMTI2OQ.xml,true,"Herning, 7400",Ãstergade 12,Til kapitalejerne i Fuss & Disturb ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-12-06,2018-12-06,2006-10-18,2018-12-11,31626536.0,29796297.0,31626536.0,mne16922,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Fuss & Disturb ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming MÃ¸rup,Ulrik Thing Potempa,ANKER HÃST,SPEKTRUM Advokater,Fuss & Disturb ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2016-10-01,2017-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2018-09-30,2017-10-01,false,2018-12-06,Herning,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26468420,indberetninger-20180424,2.5097403999999996,29796297.0,AWe7fukqet7j816DxcPU,2018-12-17T09:28:42.858Z,2018-12-17T09:28:24.617Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EM-96-VH,2018-12-17T09:28:24.836Z,,,,,,,,,,,,,,,,,,,,,,,,,,
29796297,2017-10-01,2018-09-30,ID_3,,http://regnskaber.virk.dk/79269792/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzI5LzVhLzdkLzE5NWEtNGZjYy05NjYyLWIwNjFmMWIxNzdiMg.pdf,http://regnskaber.virk.dk/79269792/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzNjLzgzLzU2LzA2ZGQtNGNlNS1iOGQyLWJlYTc5YTkzMTI2OQ.xml,true,"Herning, 7400",Ãstergade 12,Til kapitalejerne i Fuss & Disturb ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-12-06,2018-12-06,2006-10-18,2018-12-11,31626536.0,29796297.0,31626536.0,mne16922,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Fuss & Disturb ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming MÃ¸rup,Ulrik Thing Potempa,ANKER HÃST,SPEKTRUM Advokater,Fuss & Disturb ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2016-10-01,2017-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2018-09-30,2017-10-01,false,2018-12-06,Herning,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26468420,indberetninger-20180424,2.5097403999999996,29796297.0,AWe7fukqet7j816DxcPU,2018-12-17T09:28:42.858Z,2018-12-17T09:28:24.617Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EM-96-VH,2018-12-17T09:28:24.836Z,,,,,,,,,,,,,,,,,,,,,,,,,,Ulrik Thing Potempa
29796297,2017-10-01,2018-09-30,ID_4,,http://regnskaber.virk.dk/79269792/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzI5LzVhLzdkLzE5NWEtNGZjYy05NjYyLWIwNjFmMWIxNzdiMg.pdf,http://regnskaber.virk.dk/79269792/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzNjLzgzLzU2LzA2ZGQtNGNlNS1iOGQyLWJlYTc5YTkzMTI2OQ.xml,true,"Herning, 7400",Ãstergade 12,Til kapitalejerne i Fuss & Disturb ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-12-06,2018-12-06,2006-10-18,2018-12-11,31626536.0,29796297.0,31626536.0,mne16922,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Fuss & Disturb ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming MÃ¸rup,Ulrik Thing Potempa,ANKER HÃST,SPEKTRUM Advokater,Fuss & Disturb ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2016-10-01,2017-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2018-09-30,2017-10-01,false,2018-12-06,Herning,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26468420,indberetninger-20180424,2.5097403999999996,29796297.0,AWe7fukqet7j816DxcPU,2018-12-17T09:28:42.858Z,2018-12-17T09:28:24.617Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EM-96-VH,2018-12-17T09:28:24.836Z,,,,,,,,,,,,,,,,,,,,,,,,,,
