entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NumberOfEmployees,OtherShorttermInvestments,OtherShorttermPayables,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,NameOfAuditFirm,TypeOfAuditorAssistance
20072938,2015-07-01,2016-06-30,c347,,http://regnskaber.virk.dk/83927002/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzcxLzVmL2IxLzA4ZjQtNGIyYS05NmMwLWE0MjY3NmYyYmRhYg.pdf,http://regnskaber.virk.dk/83927002/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzE3LzdmL2IyLzNkZDEtNDdjNC04YjEzLWI1NWNmOWVmYzQ3OA.xml,true,Skive,7800.0,"1 U, 5. sal",Asylgade,Skive,7800.0,Frederiksgade 6,7870 Roslev,"Kybehuse 4, Vile",DK-7800 Skive,"Asylgade 1 U, 5. sal",Til kapitalejeren i Ingabo Holding ApS,-7520.0,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,0.0,2017-07-31,1996-12-10,2017-09-10,Statsautoriseret revisor,1253.0,20222670.0,20072938.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Ingabo Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Ãstergaard,P. Chr. Christensen,P. Chr. Christensen,Salling Bank A/S,Ingabo Holding ApS,BDO Statsautoriseret revisionsaktieselskab,38802.0,5873.0,Roslev,2015-07-01,2016-06-30,-26662.0,-34182.0,-1253.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2017-06-30,2016-07-01,true,2017-07-31,Skive,-7520.0,40730013.0,urn:ofk:oid:24497278,indberetninger-20180424,2.512265,20072938.0,,2018-03-27T15:29:24.660Z,2017-09-13T11:28:57.096Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-39-RP,2017-09-13T11:28:57.227Z,,,,,,,,,,,,,,,,,
20072938,2015-07-01,2016-06-30,c368,,http://regnskaber.virk.dk/83927002/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzcxLzVmL2IxLzA4ZjQtNGIyYS05NmMwLWE0MjY3NmYyYmRhYg.pdf,http://regnskaber.virk.dk/83927002/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzE3LzdmL2IyLzNkZDEtNDdjNC04YjEzLWI1NWNmOWVmYzQ3OA.xml,true,Skive,7800.0,"1 U, 5. sal",Asylgade,Skive,7800.0,Frederiksgade 6,7870 Roslev,"Kybehuse 4, Vile",DK-7800 Skive,"Asylgade 1 U, 5. sal",Til kapitalejeren i Ingabo Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-07-31,1996-12-10,2017-09-10,Statsautoriseret revisor,,20222670.0,20072938.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Ingabo Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Ãstergaard,P. Chr. Christensen,P. Chr. Christensen,Salling Bank A/S,Ingabo Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Roslev,2015-07-01,2016-06-30,-26662.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2017-06-30,2016-07-01,true,2017-07-31,Skive,,40730013.0,urn:ofk:oid:24497278,indberetninger-20180424,2.512265,20072938.0,,2018-03-27T15:29:24.660Z,2017-09-13T11:28:57.096Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-39-RP,2017-09-13T11:28:57.227Z,,,,,,,,,,,,,,,,,
20072938,2016-06-30,2016-06-30,c398,,http://regnskaber.virk.dk/83927002/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzcxLzVmL2IxLzA4ZjQtNGIyYS05NmMwLWE0MjY3NmYyYmRhYg.pdf,http://regnskaber.virk.dk/83927002/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzE3LzdmL2IyLzNkZDEtNDdjNC04YjEzLWI1NWNmOWVmYzQ3OA.xml,true,Skive,7800.0,"1 U, 5. sal",Asylgade,Skive,7800.0,Frederiksgade 6,7870 Roslev,"Kybehuse 4, Vile",DK-7800 Skive,"Asylgade 1 U, 5. sal",Til kapitalejeren i Ingabo Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-07-31,1996-12-10,2017-09-10,Statsautoriseret revisor,,20222670.0,20072938.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Ingabo Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Ãstergaard,P. Chr. Christensen,P. Chr. Christensen,Salling Bank A/S,Ingabo Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Roslev,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2017-06-30,2016-07-01,true,2017-07-31,Skive,,40730013.0,urn:ofk:oid:24497278,indberetninger-20180424,2.512265,20072938.0,,2018-03-27T15:29:24.660Z,2017-09-13T11:28:57.096Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-39-RP,2017-09-13T11:28:57.227Z,129836.0,6647.0,125000.0,9607.0,125486.0,129836.0,4350.0,0.0,107903.0,4350.0,486.0,107903.0,4350.0,15286.0,5679.0,,
20072938,2016-07-01,2016-07-01,c703,,http://regnskaber.virk.dk/83927002/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzcxLzVmL2IxLzA4ZjQtNGIyYS05NmMwLWE0MjY3NmYyYmRhYg.pdf,http://regnskaber.virk.dk/83927002/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzE3LzdmL2IyLzNkZDEtNDdjNC04YjEzLWI1NWNmOWVmYzQ3OA.xml,true,Skive,7800.0,"1 U, 5. sal",Asylgade,Skive,7800.0,Frederiksgade 6,7870 Roslev,"Kybehuse 4, Vile",DK-7800 Skive,"Asylgade 1 U, 5. sal",Til kapitalejeren i Ingabo Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-07-31,1996-12-10,2017-09-10,Statsautoriseret revisor,,20222670.0,20072938.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Ingabo Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Ãstergaard,P. Chr. Christensen,P. Chr. Christensen,Salling Bank A/S,Ingabo Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Roslev,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2017-06-30,2016-07-01,true,2017-07-31,Skive,,40730013.0,urn:ofk:oid:24497278,indberetninger-20180424,2.512265,20072938.0,,2018-03-27T15:29:24.660Z,2017-09-13T11:28:57.096Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-39-RP,2017-09-13T11:28:57.227Z,,,,,125000.0,,,,,,,,,,,,
20072938,2016-07-01,2016-07-01,c730,,http://regnskaber.virk.dk/83927002/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzcxLzVmL2IxLzA4ZjQtNGIyYS05NmMwLWE0MjY3NmYyYmRhYg.pdf,http://regnskaber.virk.dk/83927002/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzE3LzdmL2IyLzNkZDEtNDdjNC04YjEzLWI1NWNmOWVmYzQ3OA.xml,true,Skive,7800.0,"1 U, 5. sal",Asylgade,Skive,7800.0,Frederiksgade 6,7870 Roslev,"Kybehuse 4, Vile",DK-7800 Skive,"Asylgade 1 U, 5. sal",Til kapitalejeren i Ingabo Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-07-31,1996-12-10,2017-09-10,Statsautoriseret revisor,,20222670.0,20072938.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Ingabo Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Ãstergaard,P. Chr. Christensen,P. Chr. Christensen,Salling Bank A/S,Ingabo Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Roslev,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2017-06-30,2016-07-01,true,2017-07-31,Skive,,40730013.0,urn:ofk:oid:24497278,indberetninger-20180424,2.512265,20072938.0,,2018-03-27T15:29:24.660Z,2017-09-13T11:28:57.096Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-39-RP,2017-09-13T11:28:57.227Z,,,,,486.0,,,,,,,,,,,,
20072938,2016-07-01,2017-06-30,c0,,http://regnskaber.virk.dk/83927002/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzcxLzVmL2IxLzA4ZjQtNGIyYS05NmMwLWE0MjY3NmYyYmRhYg.pdf,http://regnskaber.virk.dk/83927002/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzE3LzdmL2IyLzNkZDEtNDdjNC04YjEzLWI1NWNmOWVmYzQ3OA.xml,true,Skive,7800.0,"1 U, 5. sal",Asylgade,Skive,7800.0,Frederiksgade 6,7870 Roslev,"Kybehuse 4, Vile",DK-7800 Skive,"Asylgade 1 U, 5. sal",Til kapitalejeren i Ingabo Holding ApS,9607.0,-90.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,440.0,2017-07-31,1996-12-10,2017-09-10,Statsautoriseret revisor,2314.0,20222670.0,20072938.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Ingabo Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Ãstergaard,P. Chr. Christensen,P. Chr. Christensen,Salling Bank A/S,Ingabo Holding ApS,BDO Statsautoriseret revisionsaktieselskab,557.0,48640.0,Roslev,2015-07-01,2016-06-30,35812.0,45769.0,-2314.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2017-06-30,2016-07-01,true,2017-07-31,Skive,9957.0,40730013.0,urn:ofk:oid:24497278,indberetninger-20180424,2.512265,20072938.0,,2018-03-27T15:29:24.660Z,2017-09-13T11:28:57.096Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-39-RP,2017-09-13T11:28:57.227Z,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed
20072938,2016-07-01,2017-06-30,c2,,http://regnskaber.virk.dk/83927002/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzcxLzVmL2IxLzA4ZjQtNGIyYS05NmMwLWE0MjY3NmYyYmRhYg.pdf,http://regnskaber.virk.dk/83927002/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzE3LzdmL2IyLzNkZDEtNDdjNC04YjEzLWI1NWNmOWVmYzQ3OA.xml,true,Skive,7800.0,"1 U, 5. sal",Asylgade,Skive,7800.0,Frederiksgade 6,7870 Roslev,"Kybehuse 4, Vile",DK-7800 Skive,"Asylgade 1 U, 5. sal",Til kapitalejeren i Ingabo Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-07-31,1996-12-10,2017-09-10,Statsautoriseret revisor,,20222670.0,20072938.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Ingabo Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Ãstergaard,P. Chr. Christensen,P. Chr. Christensen,Salling Bank A/S,Ingabo Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Roslev,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2017-06-30,2016-07-01,true,2017-07-31,Skive,,40730013.0,urn:ofk:oid:24497278,indberetninger-20180424,2.512265,20072938.0,,2018-03-27T15:29:24.660Z,2017-09-13T11:28:57.096Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-39-RP,2017-09-13T11:28:57.227Z,,,,,,,,,,,,,,,,,
20072938,2016-07-01,2017-06-30,c367,,http://regnskaber.virk.dk/83927002/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzcxLzVmL2IxLzA4ZjQtNGIyYS05NmMwLWE0MjY3NmYyYmRhYg.pdf,http://regnskaber.virk.dk/83927002/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzE3LzdmL2IyLzNkZDEtNDdjNC04YjEzLWI1NWNmOWVmYzQ3OA.xml,true,Skive,7800.0,"1 U, 5. sal",Asylgade,Skive,7800.0,Frederiksgade 6,7870 Roslev,"Kybehuse 4, Vile",DK-7800 Skive,"Asylgade 1 U, 5. sal",Til kapitalejeren i Ingabo Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-07-31,1996-12-10,2017-09-10,Statsautoriseret revisor,,20222670.0,20072938.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Ingabo Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Ãstergaard,P. Chr. Christensen,P. Chr. Christensen,Salling Bank A/S,Ingabo Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Roslev,2015-07-01,2016-06-30,35812.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2017-06-30,2016-07-01,true,2017-07-31,Skive,,40730013.0,urn:ofk:oid:24497278,indberetninger-20180424,2.512265,20072938.0,,2018-03-27T15:29:24.660Z,2017-09-13T11:28:57.096Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-39-RP,2017-09-13T11:28:57.227Z,,,,,,,,,,,,,,,,,
20072938,2016-07-01,2017-06-30,c42,,http://regnskaber.virk.dk/83927002/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzcxLzVmL2IxLzA4ZjQtNGIyYS05NmMwLWE0MjY3NmYyYmRhYg.pdf,http://regnskaber.virk.dk/83927002/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzE3LzdmL2IyLzNkZDEtNDdjNC04YjEzLWI1NWNmOWVmYzQ3OA.xml,true,Skive,7800.0,"1 U, 5. sal",Asylgade,Skive,7800.0,Frederiksgade 6,7870 Roslev,"Kybehuse 4, Vile",DK-7800 Skive,"Asylgade 1 U, 5. sal",Til kapitalejeren i Ingabo Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-07-31,1996-12-10,2017-09-10,Statsautoriseret revisor,,20222670.0,20072938.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Ingabo Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Ãstergaard,P. Chr. Christensen,P. Chr. Christensen,Salling Bank A/S,Ingabo Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Roslev,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2017-06-30,2016-07-01,true,2017-07-31,Skive,,40730013.0,urn:ofk:oid:24497278,indberetninger-20180424,2.512265,20072938.0,,2018-03-27T15:29:24.660Z,2017-09-13T11:28:57.096Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-39-RP,2017-09-13T11:28:57.227Z,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
20072938,2016-07-01,2017-06-30,c731,,http://regnskaber.virk.dk/83927002/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzcxLzVmL2IxLzA4ZjQtNGIyYS05NmMwLWE0MjY3NmYyYmRhYg.pdf,http://regnskaber.virk.dk/83927002/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzE3LzdmL2IyLzNkZDEtNDdjNC04YjEzLWI1NWNmOWVmYzQ3OA.xml,true,Skive,7800.0,"1 U, 5. sal",Asylgade,Skive,7800.0,Frederiksgade 6,7870 Roslev,"Kybehuse 4, Vile",DK-7800 Skive,"Asylgade 1 U, 5. sal",Til kapitalejeren i Ingabo Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-07-31,1996-12-10,2017-09-10,Statsautoriseret revisor,,20222670.0,20072938.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Ingabo Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Ãstergaard,P. Chr. Christensen,P. Chr. Christensen,Salling Bank A/S,Ingabo Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Roslev,2015-07-01,2016-06-30,35812.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2017-06-30,2016-07-01,true,2017-07-31,Skive,,40730013.0,urn:ofk:oid:24497278,indberetninger-20180424,2.512265,20072938.0,,2018-03-27T15:29:24.660Z,2017-09-13T11:28:57.096Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-39-RP,2017-09-13T11:28:57.227Z,,,,,,,,,,,,,,,,,
