entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncomeFromGroupEnterprises,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,NameAndSurnameOfMemberOfExecutiveBoard
30596811,2017-01-01,2017-12-31,ID_5,,http://regnskaber.virk.dk/11869503/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2JlLzFhLzMyLzQ1MDQtNGVmMC1iOTM4LTU5OWZjZDJkYmVhMg.pdf,http://regnskaber.virk.dk/11869503/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2I3L2U4LzFkL2UxOGQtNDk3MS1hOWM4LTNjNmZkYTQ1OTRhYw.xml,true,"7000, Fredericia",Vejlevej 12,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-05-29,2019-05-29,2007-05-29,2019-05-29,-4375.0,30596811.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for KÃ¸ie Holding Langeskov ApS.,-196407.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anne-Lise KÃ¸ie,KÃ¸ie Holding Langeskov ApS,Regnskabsfabrikanten A/S,25743.0,21564.0,Ullerslev,2017-01-01,2017-12-31,-203620.0,-204961.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,-1341.0,Ingen bistand,urn:ofk:oid:27306427,indberetninger-20180424,2.5124266,30596811.0,AWsFQBjoRYGX6_YTIMfm,2019-05-29T20:20:46.079Z,2019-05-29T20:20:14.147Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-52-EX,2019-05-29T20:20:14.570Z,,,,,,,,,,,,,,,,,,,
30596811,2017-01-01,2017-12-31,ID_7,,http://regnskaber.virk.dk/11869503/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2JlLzFhLzMyLzQ1MDQtNGVmMC1iOTM4LTU5OWZjZDJkYmVhMg.pdf,http://regnskaber.virk.dk/11869503/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2I3L2U4LzFkL2UxOGQtNDk3MS1hOWM4LTNjNmZkYTQ1OTRhYw.xml,true,"7000, Fredericia",Vejlevej 12,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-05-29,2019-05-29,2007-05-29,2019-05-29,,30596811.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for KÃ¸ie Holding Langeskov ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anne-Lise KÃ¸ie,KÃ¸ie Holding Langeskov ApS,Regnskabsfabrikanten A/S,,,Ullerslev,2017-01-01,2017-12-31,105800.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,,Ingen bistand,urn:ofk:oid:27306427,indberetninger-20180424,2.5124266,30596811.0,AWsFQBjoRYGX6_YTIMfm,2019-05-29T20:20:46.079Z,2019-05-29T20:20:14.147Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-52-EX,2019-05-29T20:20:14.570Z,,,,,,,,,,,,,,,,,,,
30596811,2017-01-01,2017-12-31,ID_9,,http://regnskaber.virk.dk/11869503/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2JlLzFhLzMyLzQ1MDQtNGVmMC1iOTM4LTU5OWZjZDJkYmVhMg.pdf,http://regnskaber.virk.dk/11869503/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2I3L2U4LzFkL2UxOGQtNDk3MS1hOWM4LTNjNmZkYTQ1OTRhYw.xml,true,"7000, Fredericia",Vejlevej 12,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-05-29,2019-05-29,2007-05-29,2019-05-29,,30596811.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for KÃ¸ie Holding Langeskov ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anne-Lise KÃ¸ie,KÃ¸ie Holding Langeskov ApS,Regnskabsfabrikanten A/S,,,Ullerslev,2017-01-01,2017-12-31,-309420.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,,Ingen bistand,urn:ofk:oid:27306427,indberetninger-20180424,2.5124266,30596811.0,AWsFQBjoRYGX6_YTIMfm,2019-05-29T20:20:46.079Z,2019-05-29T20:20:14.147Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-52-EX,2019-05-29T20:20:14.570Z,,,,,,,,,,,,,,,,,,,
30596811,2017-12-31,2017-12-31,ID_4,,http://regnskaber.virk.dk/11869503/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2JlLzFhLzMyLzQ1MDQtNGVmMC1iOTM4LTU5OWZjZDJkYmVhMg.pdf,http://regnskaber.virk.dk/11869503/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2I3L2U4LzFkL2UxOGQtNDk3MS1hOWM4LTNjNmZkYTQ1OTRhYw.xml,true,"7000, Fredericia",Vejlevej 12,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-05-29,2019-05-29,2007-05-29,2019-05-29,,30596811.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for KÃ¸ie Holding Langeskov ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anne-Lise KÃ¸ie,KÃ¸ie Holding Langeskov ApS,Regnskabsfabrikanten A/S,,,Ullerslev,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,,Ingen bistand,urn:ofk:oid:27306427,indberetninger-20180424,2.5124266,30596811.0,AWsFQBjoRYGX6_YTIMfm,2019-05-29T20:20:46.079Z,2019-05-29T20:20:14.147Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-52-EX,2019-05-29T20:20:14.570Z,2510195.0,1986210.0,125000.0,2352400.0,1804714.0,2510195.0,705481.0,157795.0,157795.0,157795.0,0.0,105800.0,1573914.0,705481.0,626602.0,366190.0,366190.0,78879.0,
30596811,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/11869503/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2JlLzFhLzMyLzQ1MDQtNGVmMC1iOTM4LTU5OWZjZDJkYmVhMg.pdf,http://regnskaber.virk.dk/11869503/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2I3L2U4LzFkL2UxOGQtNDk3MS1hOWM4LTNjNmZkYTQ1OTRhYw.xml,true,"7000, Fredericia",Vejlevej 12,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-05-29,2019-05-29,2007-05-29,2019-05-29,,30596811.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for KÃ¸ie Holding Langeskov ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anne-Lise KÃ¸ie,KÃ¸ie Holding Langeskov ApS,Regnskabsfabrikanten A/S,,,Ullerslev,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,,Ingen bistand,urn:ofk:oid:27306427,indberetninger-20180424,2.5124266,30596811.0,AWsFQBjoRYGX6_YTIMfm,2019-05-29T20:20:46.079Z,2019-05-29T20:20:14.147Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-52-EX,2019-05-29T20:20:14.570Z,,,,,,,,,,,,,,,,,,,Anne-Lise KÃ¸ie
30596811,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/11869503/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2JlLzFhLzMyLzQ1MDQtNGVmMC1iOTM4LTU5OWZjZDJkYmVhMg.pdf,http://regnskaber.virk.dk/11869503/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2I3L2U4LzFkL2UxOGQtNDk3MS1hOWM4LTNjNmZkYTQ1OTRhYw.xml,true,"7000, Fredericia",Vejlevej 12,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-05-29,2019-05-29,2007-05-29,2019-05-29,,30596811.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for KÃ¸ie Holding Langeskov ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anne-Lise KÃ¸ie,KÃ¸ie Holding Langeskov ApS,Regnskabsfabrikanten A/S,,,Ullerslev,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,,Ingen bistand,urn:ofk:oid:27306427,indberetninger-20180424,2.5124266,30596811.0,AWsFQBjoRYGX6_YTIMfm,2019-05-29T20:20:46.079Z,2019-05-29T20:20:14.147Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-52-EX,2019-05-29T20:20:14.570Z,,,,,,,,,,,,,,,,,,,
30596811,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/11869503/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2JlLzFhLzMyLzQ1MDQtNGVmMC1iOTM4LTU5OWZjZDJkYmVhMg.pdf,http://regnskaber.virk.dk/11869503/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2I3L2U4LzFkL2UxOGQtNDk3MS1hOWM4LTNjNmZkYTQ1OTRhYw.xml,true,"7000, Fredericia",Vejlevej 12,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-05-29,2019-05-29,2007-05-29,2019-05-29,0.0,30596811.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for KÃ¸ie Holding Langeskov ApS.,306146.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anne-Lise KÃ¸ie,KÃ¸ie Holding Langeskov ApS,Regnskabsfabrikanten A/S,36420.0,9360.0,Ullerslev,2017-01-01,2017-12-31,290149.0,279086.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,-11063.0,Ingen bistand,urn:ofk:oid:27306427,indberetninger-20180424,2.5124266,30596811.0,AWsFQBjoRYGX6_YTIMfm,2019-05-29T20:20:46.079Z,2019-05-29T20:20:14.147Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-52-EX,2019-05-29T20:20:14.570Z,,,,,,,,,,,,,,,,,,,
30596811,2018-01-01,2018-12-31,ID_6,,http://regnskaber.virk.dk/11869503/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2JlLzFhLzMyLzQ1MDQtNGVmMC1iOTM4LTU5OWZjZDJkYmVhMg.pdf,http://regnskaber.virk.dk/11869503/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2I3L2U4LzFkL2UxOGQtNDk3MS1hOWM4LTNjNmZkYTQ1OTRhYw.xml,true,"7000, Fredericia",Vejlevej 12,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-05-29,2019-05-29,2007-05-29,2019-05-29,,30596811.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for KÃ¸ie Holding Langeskov ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anne-Lise KÃ¸ie,KÃ¸ie Holding Langeskov ApS,Regnskabsfabrikanten A/S,,,Ullerslev,2017-01-01,2017-12-31,108000.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,,Ingen bistand,urn:ofk:oid:27306427,indberetninger-20180424,2.5124266,30596811.0,AWsFQBjoRYGX6_YTIMfm,2019-05-29T20:20:46.079Z,2019-05-29T20:20:14.147Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-52-EX,2019-05-29T20:20:14.570Z,,,,,,,,,,,,,,,,,,,
30596811,2018-01-01,2018-12-31,ID_8,,http://regnskaber.virk.dk/11869503/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2JlLzFhLzMyLzQ1MDQtNGVmMC1iOTM4LTU5OWZjZDJkYmVhMg.pdf,http://regnskaber.virk.dk/11869503/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2I3L2U4LzFkL2UxOGQtNDk3MS1hOWM4LTNjNmZkYTQ1OTRhYw.xml,true,"7000, Fredericia",Vejlevej 12,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-05-29,2019-05-29,2007-05-29,2019-05-29,,30596811.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for KÃ¸ie Holding Langeskov ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anne-Lise KÃ¸ie,KÃ¸ie Holding Langeskov ApS,Regnskabsfabrikanten A/S,,,Ullerslev,2017-01-01,2017-12-31,182149.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,,Ingen bistand,urn:ofk:oid:27306427,indberetninger-20180424,2.5124266,30596811.0,AWsFQBjoRYGX6_YTIMfm,2019-05-29T20:20:46.079Z,2019-05-29T20:20:14.147Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-52-EX,2019-05-29T20:20:14.570Z,,,,,,,,,,,,,,,,,,,
30596811,2018-12-31,2018-12-31,ID_3,,http://regnskaber.virk.dk/11869503/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2JlLzFhLzMyLzQ1MDQtNGVmMC1iOTM4LTU5OWZjZDJkYmVhMg.pdf,http://regnskaber.virk.dk/11869503/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2I3L2U4LzFkL2UxOGQtNDk3MS1hOWM4LTNjNmZkYTQ1OTRhYw.xml,true,"7000, Fredericia",Vejlevej 12,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-05-29,2019-05-29,2007-05-29,2019-05-29,,30596811.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for KÃ¸ie Holding Langeskov ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anne-Lise KÃ¸ie,KÃ¸ie Holding Langeskov ApS,Regnskabsfabrikanten A/S,,,Ullerslev,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,,Ingen bistand,urn:ofk:oid:27306427,indberetninger-20180424,2.5124266,30596811.0,AWsFQBjoRYGX6_YTIMfm,2019-05-29T20:20:46.079Z,2019-05-29T20:20:14.147Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-52-EX,2019-05-29T20:20:14.570Z,2763802.0,1979805.0,125000.0,2329861.0,1989063.0,2763802.0,774739.0,433941.0,433941.0,433941.0,40.0,108000.0,1756063.0,774739.0,731539.0,350056.0,350056.0,43160.0,
