entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,NoncurrentAssets,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,PropertyPlantAndEquipmentGross,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,NameOfAuditFirm,TypeOfAuditorAssistance
34877661,2015-07-01,2016-06-30,c347,,http://regnskaber.virk.dk/16677843/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2FiL2Y3LzIxL2JiOTUtNGRmZC05MzEyLTc2ZmMwN2NiZDU3Ng.pdf,http://regnskaber.virk.dk/16677843/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2RhLzExL2RiLzliNzktNGNmYS04YWFlLTg5NTNiNTk2ZTNkZQ.xml,true,31250.0,Kolding,6000.0,39.0,Birkemose AllÃ©,Kolding,6000.0,Jernbanegade 5,6000 Kolding,Trapholtparken 1,DK-6000 Kolding,Birkemose AllÃ© 39,-74000.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",132000.0,2017-10-02,2017-11-08,58000.0,Statsautoriseret revisor,482000.0,20222670.0,34877661.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Foged Ejendomme & Invest ApS.,Ãrsrapport,66000.0,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter KlÃ¸vborg,Frank Foged Birkegaard,Frank Foged Birkegaard,Jyske Bank,Foged Ejendomme & Invest ApS,BDO Statsautoriseret revisionsaktieselskab,186000.0,15000.0,120000.0,15000.0,Kolding,2015-07-01,2016-06-30,195000.0,253000.0,424000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-06-30,2016-07-01,true,2017-10-02,Kolding,58000.0,urn:ofk:oid:24694751,indberetninger-20180424,2.5097417999999996,34877661.0,,2018-03-27T17:19:46.097Z,2017-11-14T14:17:42.790Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-64-FD,2017-11-14T14:17:42.957Z,,,,,,,,,,,,,,,,,,,,,,,
34877661,2015-07-01,2016-06-30,c368,,http://regnskaber.virk.dk/16677843/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2FiL2Y3LzIxL2JiOTUtNGRmZC05MzEyLTc2ZmMwN2NiZDU3Ng.pdf,http://regnskaber.virk.dk/16677843/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2RhLzExL2RiLzliNzktNGNmYS04YWFlLTg5NTNiNTk2ZTNkZQ.xml,true,31250.0,Kolding,6000.0,39.0,Birkemose AllÃ©,Kolding,6000.0,Jernbanegade 5,6000 Kolding,Trapholtparken 1,DK-6000 Kolding,Birkemose AllÃ© 39,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",,2017-10-02,2017-11-08,,Statsautoriseret revisor,,20222670.0,34877661.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Foged Ejendomme & Invest ApS.,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter KlÃ¸vborg,Frank Foged Birkegaard,Frank Foged Birkegaard,Jyske Bank,Foged Ejendomme & Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Kolding,2015-07-01,2016-06-30,195000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-06-30,2016-07-01,true,2017-10-02,Kolding,,urn:ofk:oid:24694751,indberetninger-20180424,2.5097417999999996,34877661.0,,2018-03-27T17:19:46.097Z,2017-11-14T14:17:42.790Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-64-FD,2017-11-14T14:17:42.957Z,,,,,,,,,,,,,,,,,,,,,,,
34877661,2016-06-30,2016-06-30,c398,,http://regnskaber.virk.dk/16677843/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2FiL2Y3LzIxL2JiOTUtNGRmZC05MzEyLTc2ZmMwN2NiZDU3Ng.pdf,http://regnskaber.virk.dk/16677843/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2RhLzExL2RiLzliNzktNGNmYS04YWFlLTg5NTNiNTk2ZTNkZQ.xml,true,31250.0,Kolding,6000.0,39.0,Birkemose AllÃ©,Kolding,6000.0,Jernbanegade 5,6000 Kolding,Trapholtparken 1,DK-6000 Kolding,Birkemose AllÃ© 39,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",,2017-10-02,2017-11-08,,Statsautoriseret revisor,,20222670.0,34877661.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Foged Ejendomme & Invest ApS.,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter KlÃ¸vborg,Frank Foged Birkegaard,Frank Foged Birkegaard,Jyske Bank,Foged Ejendomme & Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Kolding,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-06-30,2016-07-01,true,2017-10-02,Kolding,,urn:ofk:oid:24694751,indberetninger-20180424,2.5097417999999996,34877661.0,,2018-03-27T17:19:46.097Z,2017-11-14T14:17:42.790Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-64-FD,2017-11-14T14:17:42.957Z,1042000.0,318000.0,80000.0,368000.0,375000.0,1042000.0,674000.0,132000.0,132000.0,375000.0,375000.0,288000.0,542000.0,531000.0,349000.0,349000.0,10000.0,0.0,1000.0,,,,
34877661,2016-07-01,2016-07-01,c541,,http://regnskaber.virk.dk/16677843/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2FiL2Y3LzIxL2JiOTUtNGRmZC05MzEyLTc2ZmMwN2NiZDU3Ng.pdf,http://regnskaber.virk.dk/16677843/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2RhLzExL2RiLzliNzktNGNmYS04YWFlLTg5NTNiNTk2ZTNkZQ.xml,true,31250.0,Kolding,6000.0,39.0,Birkemose AllÃ©,Kolding,6000.0,Jernbanegade 5,6000 Kolding,Trapholtparken 1,DK-6000 Kolding,Birkemose AllÃ© 39,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",,2017-10-02,2017-11-08,,Statsautoriseret revisor,,20222670.0,34877661.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Foged Ejendomme & Invest ApS.,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter KlÃ¸vborg,Frank Foged Birkegaard,Frank Foged Birkegaard,Jyske Bank,Foged Ejendomme & Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Kolding,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-06-30,2016-07-01,true,2017-10-02,Kolding,,urn:ofk:oid:24694751,indberetninger-20180424,2.5097417999999996,34877661.0,,2018-03-27T17:19:46.097Z,2017-11-14T14:17:42.790Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-64-FD,2017-11-14T14:17:42.957Z,,,,,,,,,,,,,,,,,,,,375000.0,,,
34877661,2016-07-01,2016-07-01,c703,,http://regnskaber.virk.dk/16677843/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2FiL2Y3LzIxL2JiOTUtNGRmZC05MzEyLTc2ZmMwN2NiZDU3Ng.pdf,http://regnskaber.virk.dk/16677843/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2RhLzExL2RiLzliNzktNGNmYS04YWFlLTg5NTNiNTk2ZTNkZQ.xml,true,31250.0,Kolding,6000.0,39.0,Birkemose AllÃ©,Kolding,6000.0,Jernbanegade 5,6000 Kolding,Trapholtparken 1,DK-6000 Kolding,Birkemose AllÃ© 39,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",,2017-10-02,2017-11-08,,Statsautoriseret revisor,,20222670.0,34877661.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Foged Ejendomme & Invest ApS.,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter KlÃ¸vborg,Frank Foged Birkegaard,Frank Foged Birkegaard,Jyske Bank,Foged Ejendomme & Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Kolding,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-06-30,2016-07-01,true,2017-10-02,Kolding,,urn:ofk:oid:24694751,indberetninger-20180424,2.5097417999999996,34877661.0,,2018-03-27T17:19:46.097Z,2017-11-14T14:17:42.790Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-64-FD,2017-11-14T14:17:42.957Z,,,,80000.0,,,,,,,,,,,,,,,,,,,
34877661,2016-07-01,2016-07-01,c730,,http://regnskaber.virk.dk/16677843/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2FiL2Y3LzIxL2JiOTUtNGRmZC05MzEyLTc2ZmMwN2NiZDU3Ng.pdf,http://regnskaber.virk.dk/16677843/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2RhLzExL2RiLzliNzktNGNmYS04YWFlLTg5NTNiNTk2ZTNkZQ.xml,true,31250.0,Kolding,6000.0,39.0,Birkemose AllÃ©,Kolding,6000.0,Jernbanegade 5,6000 Kolding,Trapholtparken 1,DK-6000 Kolding,Birkemose AllÃ© 39,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",,2017-10-02,2017-11-08,,Statsautoriseret revisor,,20222670.0,34877661.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Foged Ejendomme & Invest ApS.,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter KlÃ¸vborg,Frank Foged Birkegaard,Frank Foged Birkegaard,Jyske Bank,Foged Ejendomme & Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Kolding,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-06-30,2016-07-01,true,2017-10-02,Kolding,,urn:ofk:oid:24694751,indberetninger-20180424,2.5097417999999996,34877661.0,,2018-03-27T17:19:46.097Z,2017-11-14T14:17:42.790Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-64-FD,2017-11-14T14:17:42.957Z,,,,288200.0,,,,,,,,,,,,,,,,,,,
34877661,2016-07-01,2017-06-30,c0,,http://regnskaber.virk.dk/16677843/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2FiL2Y3LzIxL2JiOTUtNGRmZC05MzEyLTc2ZmMwN2NiZDU3Ng.pdf,http://regnskaber.virk.dk/16677843/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2RhLzExL2RiLzliNzktNGNmYS04YWFlLTg5NTNiNTk2ZTNkZQ.xml,true,31250.0,Kolding,6000.0,39.0,Birkemose AllÃ©,Kolding,6000.0,Jernbanegade 5,6000 Kolding,Trapholtparken 1,DK-6000 Kolding,Birkemose AllÃ© 39,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",-9274.0,2017-10-02,2017-11-08,0.0,Statsautoriseret revisor,-37504.0,20222670.0,34877661.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Foged Ejendomme & Invest ApS.,Ãrsrapport,4039.0,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter KlÃ¸vborg,Frank Foged Birkegaard,Frank Foged Birkegaard,Jyske Bank,Foged Ejendomme & Invest ApS,BDO Statsautoriseret revisionsaktieselskab,4652.0,0.0,613.0,0.0,Kolding,2015-07-01,2016-06-30,-32882.0,-42156.0,-37504.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-06-30,2016-07-01,true,2017-10-02,Kolding,-9274.0,urn:ofk:oid:24694751,indberetninger-20180424,2.5097417999999996,34877661.0,,2018-03-27T17:19:46.097Z,2017-11-14T14:17:42.790Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-64-FD,2017-11-14T14:17:42.957Z,,,,,,,,,,,,,,,,,,,,,Til kapitalejeren i Foged Ejendomme & Invest ApS,BDO Statsautoriseret revisionsaktieselskab,ErklÃ¦ring om udvidet gennemgang
34877661,2016-07-01,2017-06-30,c2,,http://regnskaber.virk.dk/16677843/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2FiL2Y3LzIxL2JiOTUtNGRmZC05MzEyLTc2ZmMwN2NiZDU3Ng.pdf,http://regnskaber.virk.dk/16677843/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2RhLzExL2RiLzliNzktNGNmYS04YWFlLTg5NTNiNTk2ZTNkZQ.xml,true,31250.0,Kolding,6000.0,39.0,Birkemose AllÃ©,Kolding,6000.0,Jernbanegade 5,6000 Kolding,Trapholtparken 1,DK-6000 Kolding,Birkemose AllÃ© 39,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",,2017-10-02,2017-11-08,,Statsautoriseret revisor,,20222670.0,34877661.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Foged Ejendomme & Invest ApS.,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter KlÃ¸vborg,Frank Foged Birkegaard,Frank Foged Birkegaard,Jyske Bank,Foged Ejendomme & Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Kolding,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-06-30,2016-07-01,true,2017-10-02,Kolding,,urn:ofk:oid:24694751,indberetninger-20180424,2.5097417999999996,34877661.0,,2018-03-27T17:19:46.097Z,2017-11-14T14:17:42.790Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-64-FD,2017-11-14T14:17:42.957Z,,,,,,,,,,,,,,,,,,,,,,,
34877661,2016-07-01,2017-06-30,c367,,http://regnskaber.virk.dk/16677843/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2FiL2Y3LzIxL2JiOTUtNGRmZC05MzEyLTc2ZmMwN2NiZDU3Ng.pdf,http://regnskaber.virk.dk/16677843/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2RhLzExL2RiLzliNzktNGNmYS04YWFlLTg5NTNiNTk2ZTNkZQ.xml,true,31250.0,Kolding,6000.0,39.0,Birkemose AllÃ©,Kolding,6000.0,Jernbanegade 5,6000 Kolding,Trapholtparken 1,DK-6000 Kolding,Birkemose AllÃ© 39,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",,2017-10-02,2017-11-08,,Statsautoriseret revisor,,20222670.0,34877661.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Foged Ejendomme & Invest ApS.,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter KlÃ¸vborg,Frank Foged Birkegaard,Frank Foged Birkegaard,Jyske Bank,Foged Ejendomme & Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Kolding,2015-07-01,2016-06-30,-32882.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-06-30,2016-07-01,true,2017-10-02,Kolding,,urn:ofk:oid:24694751,indberetninger-20180424,2.5097417999999996,34877661.0,,2018-03-27T17:19:46.097Z,2017-11-14T14:17:42.790Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-64-FD,2017-11-14T14:17:42.957Z,,,,,,,,,,,,,,,,,,,,,,,
34877661,2016-07-01,2017-06-30,c42,,http://regnskaber.virk.dk/16677843/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2FiL2Y3LzIxL2JiOTUtNGRmZC05MzEyLTc2ZmMwN2NiZDU3Ng.pdf,http://regnskaber.virk.dk/16677843/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2RhLzExL2RiLzliNzktNGNmYS04YWFlLTg5NTNiNTk2ZTNkZQ.xml,true,31250.0,Kolding,6000.0,39.0,Birkemose AllÃ©,Kolding,6000.0,Jernbanegade 5,6000 Kolding,Trapholtparken 1,DK-6000 Kolding,Birkemose AllÃ© 39,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",,2017-10-02,2017-11-08,,Statsautoriseret revisor,,20222670.0,34877661.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Foged Ejendomme & Invest ApS.,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter KlÃ¸vborg,Frank Foged Birkegaard,Frank Foged Birkegaard,Jyske Bank,Foged Ejendomme & Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Kolding,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-06-30,2016-07-01,true,2017-10-02,Kolding,,urn:ofk:oid:24694751,indberetninger-20180424,2.5097417999999996,34877661.0,,2018-03-27T17:19:46.097Z,2017-11-14T14:17:42.790Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-64-FD,2017-11-14T14:17:42.957Z,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
