entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayablesToGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables
29850941,2017-01-01,2017-12-31,c109,,http://regnskaber.virk.dk/14905892/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2JhLzUwLzAzLzU1Y2MtNDRmNC1hMDhjLTc2YTIyYjU1ODY2Mw.pdf,http://regnskaber.virk.dk/14905892/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzY5LzZhLzM3LzM2MWQtNDZhMi1iNGQ0LWQ0NGI4YzViM2U4Yw.xml,Danmark,ÃbyhÃ¸j,8230.0,36 L,SÃ¸ren Frichs Vej,EgÃ¥,8250.0,38.0,Blomstervangen,"8230, ÃbyhÃ¸j","SÃ¸ren Frichs Vej, 36 L",den daglige ledelse,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-01-14,2019-01-14,2019-01-16,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration og lokaler",aarhus@brandtrevision.dk,25492145.0,29850941.0,25492145.0,mne9228,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Cruit Consult ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Dunker,Jens Peter Holm Nielsen,Jens Peter Holm Nielsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Cruit Consult ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",EgÃ¥,2017-01-01,2017-12-31,355000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,2019-01-14,Aarhus,87 40 60 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26572782,indberetninger-20180424,2.5095785,29850941,AWhaxsk7et7j816DxyL7,2019-01-17T07:47:04.418Z,2019-01-17T07:46:43.007Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AE-06-XD,2019-01-17T07:46:43.167Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29850941,2017-01-01,2017-12-31,c123,,http://regnskaber.virk.dk/14905892/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2JhLzUwLzAzLzU1Y2MtNDRmNC1hMDhjLTc2YTIyYjU1ODY2Mw.pdf,http://regnskaber.virk.dk/14905892/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzY5LzZhLzM3LzM2MWQtNDZhMi1iNGQ0LWQ0NGI4YzViM2U4Yw.xml,Danmark,ÃbyhÃ¸j,8230.0,36 L,SÃ¸ren Frichs Vej,EgÃ¥,8250.0,38.0,Blomstervangen,"8230, ÃbyhÃ¸j","SÃ¸ren Frichs Vej, 36 L",den daglige ledelse,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-01-14,2019-01-14,2019-01-16,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration og lokaler",aarhus@brandtrevision.dk,25492145.0,29850941.0,25492145.0,mne9228,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Cruit Consult ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Dunker,Jens Peter Holm Nielsen,Jens Peter Holm Nielsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Cruit Consult ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",EgÃ¥,2017-01-01,2017-12-31,40602.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,2019-01-14,Aarhus,87 40 60 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26572782,indberetninger-20180424,2.5095785,29850941,AWhaxsk7et7j816DxyL7,2019-01-17T07:47:04.418Z,2019-01-17T07:46:43.007Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AE-06-XD,2019-01-17T07:46:43.167Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29850941,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/14905892/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2JhLzUwLzAzLzU1Y2MtNDRmNC1hMDhjLTc2YTIyYjU1ODY2Mw.pdf,http://regnskaber.virk.dk/14905892/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzY5LzZhLzM3LzM2MWQtNDZhMi1iNGQ0LWQ0NGI4YzViM2U4Yw.xml,Danmark,ÃbyhÃ¸j,8230.0,36 L,SÃ¸ren Frichs Vej,EgÃ¥,8250.0,38.0,Blomstervangen,"8230, ÃbyhÃ¸j","SÃ¸ren Frichs Vej, 36 L",den daglige ledelse,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-01-14,2019-01-14,2019-01-16,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration og lokaler",aarhus@brandtrevision.dk,25492145.0,29850941.0,25492145.0,mne9228,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Cruit Consult ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Dunker,Jens Peter Holm Nielsen,Jens Peter Holm Nielsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Cruit Consult ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",EgÃ¥,2017-01-01,2017-12-31,395602.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,2019-01-14,Aarhus,87 40 60 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26572782,indberetninger-20180424,2.5095785,29850941,AWhaxsk7et7j816DxyL7,2019-01-17T07:47:04.418Z,2019-01-17T07:46:43.007Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AE-06-XD,2019-01-17T07:46:43.167Z,1.0,693909.0,1201709.0,20.0,69900.0,507780.0,507800.0,4989.0,112178.0,619020.0,,,,,,,,,,,,,,,,,,,,,,
29850941,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/14905892/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2JhLzUwLzAzLzU1Y2MtNDRmNC1hMDhjLTc2YTIyYjU1ODY2Mw.pdf,http://regnskaber.virk.dk/14905892/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzY5LzZhLzM3LzM2MWQtNDZhMi1iNGQ0LWQ0NGI4YzViM2U4Yw.xml,Danmark,ÃbyhÃ¸j,8230.0,36 L,SÃ¸ren Frichs Vej,EgÃ¥,8250.0,38.0,Blomstervangen,"8230, ÃbyhÃ¸j","SÃ¸ren Frichs Vej, 36 L",den daglige ledelse,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-01-14,2019-01-14,2019-01-16,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration og lokaler",aarhus@brandtrevision.dk,25492145.0,29850941.0,25492145.0,mne9228,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Cruit Consult ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Dunker,Jens Peter Holm Nielsen,Jens Peter Holm Nielsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Cruit Consult ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",EgÃ¥,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,2019-01-14,Aarhus,87 40 60 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26572782,indberetninger-20180424,2.5095785,29850941,AWhaxsk7et7j816DxyL7,2019-01-17T07:47:04.418Z,2019-01-17T07:46:43.007Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AE-06-XD,2019-01-17T07:46:43.167Z,,,,,,,,,,,1005819.0,653199.0,125000.0,980805.0,48930.0,25014.0,600143.0,1005819.0,405676.0,25014.0,25014.0,153710.0,355000.0,120143.0,29957.0,405676.0,0.0,292.0,327606.0,112178.0,109539.0,278676.0
29850941,2018-01-01,2018-12-31,c1,,http://regnskaber.virk.dk/14905892/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2JhLzUwLzAzLzU1Y2MtNDRmNC1hMDhjLTc2YTIyYjU1ODY2Mw.pdf,http://regnskaber.virk.dk/14905892/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzY5LzZhLzM3LzM2MWQtNDZhMi1iNGQ0LWQ0NGI4YzViM2U4Yw.xml,Danmark,ÃbyhÃ¸j,8230.0,36 L,SÃ¸ren Frichs Vej,EgÃ¥,8250.0,38.0,Blomstervangen,"8230, ÃbyhÃ¸j","SÃ¸ren Frichs Vej, 36 L",den daglige ledelse,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-01-14,2019-01-14,2019-01-16,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration og lokaler",aarhus@brandtrevision.dk,25492145.0,29850941.0,25492145.0,mne9228,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Cruit Consult ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Dunker,Jens Peter Holm Nielsen,Jens Peter Holm Nielsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Cruit Consult ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",EgÃ¥,2017-01-01,2017-12-31,549093.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,2019-01-14,Aarhus,87 40 60 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26572782,indberetninger-20180424,2.5095785,29850941,AWhaxsk7et7j816DxyL7,2019-01-17T07:47:04.418Z,2019-01-17T07:46:43.007Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AE-06-XD,2019-01-17T07:46:43.167Z,1.0,695365.0,1400410.0,258.0,70800.0,704787.0,705045.0,5220.0,155694.0,619345.0,,,,,,,,,,,,,,,,,,,,,,
29850941,2018-01-01,2018-12-31,c108,,http://regnskaber.virk.dk/14905892/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2JhLzUwLzAzLzU1Y2MtNDRmNC1hMDhjLTc2YTIyYjU1ODY2Mw.pdf,http://regnskaber.virk.dk/14905892/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzY5LzZhLzM3LzM2MWQtNDZhMi1iNGQ0LWQ0NGI4YzViM2U4Yw.xml,Danmark,ÃbyhÃ¸j,8230.0,36 L,SÃ¸ren Frichs Vej,EgÃ¥,8250.0,38.0,Blomstervangen,"8230, ÃbyhÃ¸j","SÃ¸ren Frichs Vej, 36 L",den daglige ledelse,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-01-14,2019-01-14,2019-01-16,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration og lokaler",aarhus@brandtrevision.dk,25492145.0,29850941.0,25492145.0,mne9228,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Cruit Consult ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Dunker,Jens Peter Holm Nielsen,Jens Peter Holm Nielsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Cruit Consult ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",EgÃ¥,2017-01-01,2017-12-31,600000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,2019-01-14,Aarhus,87 40 60 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26572782,indberetninger-20180424,2.5095785,29850941,AWhaxsk7et7j816DxyL7,2019-01-17T07:47:04.418Z,2019-01-17T07:46:43.007Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AE-06-XD,2019-01-17T07:46:43.167Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29850941,2018-01-01,2018-12-31,c122,,http://regnskaber.virk.dk/14905892/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2JhLzUwLzAzLzU1Y2MtNDRmNC1hMDhjLTc2YTIyYjU1ODY2Mw.pdf,http://regnskaber.virk.dk/14905892/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzY5LzZhLzM3LzM2MWQtNDZhMi1iNGQ0LWQ0NGI4YzViM2U4Yw.xml,Danmark,ÃbyhÃ¸j,8230.0,36 L,SÃ¸ren Frichs Vej,EgÃ¥,8250.0,38.0,Blomstervangen,"8230, ÃbyhÃ¸j","SÃ¸ren Frichs Vej, 36 L",den daglige ledelse,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-01-14,2019-01-14,2019-01-16,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration og lokaler",aarhus@brandtrevision.dk,25492145.0,29850941.0,25492145.0,mne9228,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Cruit Consult ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Dunker,Jens Peter Holm Nielsen,Jens Peter Holm Nielsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Cruit Consult ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",EgÃ¥,2017-01-01,2017-12-31,-50907.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,2019-01-14,Aarhus,87 40 60 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26572782,indberetninger-20180424,2.5095785,29850941,AWhaxsk7et7j816DxyL7,2019-01-17T07:47:04.418Z,2019-01-17T07:46:43.007Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AE-06-XD,2019-01-17T07:46:43.167Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29850941,2018-01-01,2018-12-31,c71,,http://regnskaber.virk.dk/14905892/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2JhLzUwLzAzLzU1Y2MtNDRmNC1hMDhjLTc2YTIyYjU1ODY2Mw.pdf,http://regnskaber.virk.dk/14905892/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzY5LzZhLzM3LzM2MWQtNDZhMi1iNGQ0LWQ0NGI4YzViM2U4Yw.xml,Danmark,ÃbyhÃ¸j,8230.0,36 L,SÃ¸ren Frichs Vej,EgÃ¥,8250.0,38.0,Blomstervangen,"8230, ÃbyhÃ¸j","SÃ¸ren Frichs Vej, 36 L",den daglige ledelse,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-01-14,2019-01-14,2019-01-16,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration og lokaler",aarhus@brandtrevision.dk,25492145.0,29850941.0,25492145.0,mne9228,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Cruit Consult ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Dunker,Jens Peter Holm Nielsen,Jens Peter Holm Nielsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Cruit Consult ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",EgÃ¥,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,2019-01-14,Aarhus,87 40 60 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26572782,indberetninger-20180424,2.5095785,29850941,AWhaxsk7et7j816DxyL7,2019-01-17T07:47:04.418Z,2019-01-17T07:46:43.007Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AE-06-XD,2019-01-17T07:46:43.167Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29850941,2018-01-01,2018-12-31,c88,,http://regnskaber.virk.dk/14905892/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2JhLzUwLzAzLzU1Y2MtNDRmNC1hMDhjLTc2YTIyYjU1ODY2Mw.pdf,http://regnskaber.virk.dk/14905892/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzY5LzZhLzM3LzM2MWQtNDZhMi1iNGQ0LWQ0NGI4YzViM2U4Yw.xml,Danmark,ÃbyhÃ¸j,8230.0,36 L,SÃ¸ren Frichs Vej,EgÃ¥,8250.0,38.0,Blomstervangen,"8230, ÃbyhÃ¸j","SÃ¸ren Frichs Vej, 36 L",den daglige ledelse,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-01-14,2019-01-14,2019-01-16,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration og lokaler",aarhus@brandtrevision.dk,25492145.0,29850941.0,25492145.0,mne9228,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Cruit Consult ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Dunker,Jens Peter Holm Nielsen,Jens Peter Holm Nielsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Cruit Consult ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",EgÃ¥,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,2019-01-14,Aarhus,87 40 60 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26572782,indberetninger-20180424,2.5095785,29850941,AWhaxsk7et7j816DxyL7,2019-01-17T07:47:04.418Z,2019-01-17T07:46:43.007Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AE-06-XD,2019-01-17T07:46:43.167Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29850941,2018-12-31,2018-12-31,c6,,http://regnskaber.virk.dk/14905892/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2JhLzUwLzAzLzU1Y2MtNDRmNC1hMDhjLTc2YTIyYjU1ODY2Mw.pdf,http://regnskaber.virk.dk/14905892/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzY5LzZhLzM3LzM2MWQtNDZhMi1iNGQ0LWQ0NGI4YzViM2U4Yw.xml,Danmark,ÃbyhÃ¸j,8230.0,36 L,SÃ¸ren Frichs Vej,EgÃ¥,8250.0,38.0,Blomstervangen,"8230, ÃbyhÃ¸j","SÃ¸ren Frichs Vej, 36 L",den daglige ledelse,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-01-14,2019-01-14,2019-01-16,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration og lokaler",aarhus@brandtrevision.dk,25492145.0,29850941.0,25492145.0,mne9228,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Cruit Consult ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Dunker,Jens Peter Holm Nielsen,Jens Peter Holm Nielsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Cruit Consult ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",EgÃ¥,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,2019-01-14,Aarhus,87 40 60 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26572782,indberetninger-20180424,2.5095785,29850941,AWhaxsk7et7j816DxyL7,2019-01-17T07:47:04.418Z,2019-01-17T07:46:43.007Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AE-06-XD,2019-01-17T07:46:43.167Z,,,,,,,,,,,1351925.0,909545.0,125000.0,1349425.0,1975.0,2500.0,794236.0,1351925.0,557689.0,2500.0,2500.0,233369.0,600000.0,69236.0,7774.0,557689.0,112178.0,1310.0,439880.0,155694.0,47364.0,437905.0
