entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfContingentLiabilities,DisclosureOfExternalExpenses,EmailOfReportingEntity,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermTaxPayables,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ExternalExpenses,GrossResult,IncomeFromInvestmentsInAssociates,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxReceivables,ShorttermTradePayables
20135336,2016-01-01,2016-12-31,c10,http://regnskaber.virk.dk/63353102/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzE3LzM1LzM5LzBhMzgtNGVmZS05N2UxLTA5MTI5OGEzOTg1Ng.xhtml,http://regnskaber.virk.dk/63353102/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzFlLzJkL2FmLzBmMzgtNDQxMC1hOGQzLWQ2NDZkODBkNzYzZQ.pdf,http://regnskaber.virk.dk/63353102/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzIxLzI5L2QwL2E4ZDAtNGQxMi1hZTZjLTdiMjE0MDVhODdmZA.xml,true,Kgs. Lyngby,DK-2800,Klampenborgvej 2015,Finansnetbanken,Roskilde,4000.0,9.0,Svanevej,DK-1612 KÃ¸benhavn V,"Ved Vesterport 6, 3.",Regnskabsklasse B,2018-05-31,2018-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke indgÃ¥et forpligtelser ud over de i balancen anfÃ¸rte</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har hverken i regnskabsÃ¥ret eller i forrige regnskabsÃ¥r haft ansatte eller udbetalt vederlag til direktion</p>",kc@dominia.dk,20135336.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kjeld Christiansen,Kjeld Juul Christiansen,Jyske Bank,KJELD CHRISTIANSEN ApS,Kirsten Engholm,Roskilde,2016-01-01,2016-12-31,-368539.0,2017-12-31,2017-01-01,false,false,0.0,Generalforsamlingen har besluttet at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.,false,false,Ingen bistand,urn:ofk:oid:25638920,indberetninger-20180424,2.5955422,20135336.0,AWO2S9G70wkEsASktPKq,2018-05-31T13:03:57.285Z,2018-05-31T13:03:31.245Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-81-CP,2018-05-31T13:03:31.598Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20135336,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/63353102/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzE3LzM1LzM5LzBhMzgtNGVmZS05N2UxLTA5MTI5OGEzOTg1Ng.xhtml,http://regnskaber.virk.dk/63353102/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzFlLzJkL2FmLzBmMzgtNDQxMC1hOGQzLWQ2NDZkODBkNzYzZQ.pdf,http://regnskaber.virk.dk/63353102/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzIxLzI5L2QwL2E4ZDAtNGQxMi1hZTZjLTdiMjE0MDVhODdmZA.xml,true,Kgs. Lyngby,DK-2800,Klampenborgvej 2015,Finansnetbanken,Roskilde,4000.0,9.0,Svanevej,DK-1612 KÃ¸benhavn V,"Ved Vesterport 6, 3.",Regnskabsklasse B,2018-05-31,2018-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke indgÃ¥et forpligtelser ud over de i balancen anfÃ¸rte</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har hverken i regnskabsÃ¥ret eller i forrige regnskabsÃ¥r haft ansatte eller udbetalt vederlag til direktion</p>",kc@dominia.dk,20135336.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kjeld Christiansen,Kjeld Juul Christiansen,Jyske Bank,KJELD CHRISTIANSEN ApS,Kirsten Engholm,Roskilde,2016-01-01,2016-12-31,-265034.0,2017-12-31,2017-01-01,false,false,0.0,Generalforsamlingen har besluttet at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.,false,false,Ingen bistand,urn:ofk:oid:25638920,indberetninger-20180424,2.5955422,20135336.0,AWO2S9G70wkEsASktPKq,2018-05-31T13:03:57.285Z,2018-05-31T13:03:31.245Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-81-CP,2018-05-31T13:03:31.598Z,7592.0,-7592.0,189030.0,945759.0,501258.0,-263063.0,-7592.0,1971.0,,,,,,,,,,,,,,,,,,,,,,
20135336,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/63353102/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzE3LzM1LzM5LzBhMzgtNGVmZS05N2UxLTA5MTI5OGEzOTg1Ng.xhtml,http://regnskaber.virk.dk/63353102/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzFlLzJkL2FmLzBmMzgtNDQxMC1hOGQzLWQ2NDZkODBkNzYzZQ.pdf,http://regnskaber.virk.dk/63353102/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzIxLzI5L2QwL2E4ZDAtNGQxMi1hZTZjLTdiMjE0MDVhODdmZA.xml,true,Kgs. Lyngby,DK-2800,Klampenborgvej 2015,Finansnetbanken,Roskilde,4000.0,9.0,Svanevej,DK-1612 KÃ¸benhavn V,"Ved Vesterport 6, 3.",Regnskabsklasse B,2018-05-31,2018-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke indgÃ¥et forpligtelser ud over de i balancen anfÃ¸rte</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har hverken i regnskabsÃ¥ret eller i forrige regnskabsÃ¥r haft ansatte eller udbetalt vederlag til direktion</p>",kc@dominia.dk,20135336.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kjeld Christiansen,Kjeld Juul Christiansen,Jyske Bank,KJELD CHRISTIANSEN ApS,Kirsten Engholm,Roskilde,2016-01-01,2016-12-31,103400.0,2017-12-31,2017-01-01,false,false,0.0,Generalforsamlingen har besluttet at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.,false,false,Ingen bistand,urn:ofk:oid:25638920,indberetninger-20180424,2.5955422,20135336.0,AWO2S9G70wkEsASktPKq,2018-05-31T13:03:57.285Z,2018-05-31T13:03:31.245Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-81-CP,2018-05-31T13:03:31.598Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20135336,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/63353102/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzE3LzM1LzM5LzBhMzgtNGVmZS05N2UxLTA5MTI5OGEzOTg1Ng.xhtml,http://regnskaber.virk.dk/63353102/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzFlLzJkL2FmLzBmMzgtNDQxMC1hOGQzLWQ2NDZkODBkNzYzZQ.pdf,http://regnskaber.virk.dk/63353102/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzIxLzI5L2QwL2E4ZDAtNGQxMi1hZTZjLTdiMjE0MDVhODdmZA.xml,true,Kgs. Lyngby,DK-2800,Klampenborgvej 2015,Finansnetbanken,Roskilde,4000.0,9.0,Svanevej,DK-1612 KÃ¸benhavn V,"Ved Vesterport 6, 3.",Regnskabsklasse B,2018-05-31,2018-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke indgÃ¥et forpligtelser ud over de i balancen anfÃ¸rte</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har hverken i regnskabsÃ¥ret eller i forrige regnskabsÃ¥r haft ansatte eller udbetalt vederlag til direktion</p>",kc@dominia.dk,20135336.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kjeld Christiansen,Kjeld Juul Christiansen,Jyske Bank,KJELD CHRISTIANSEN ApS,Kirsten Engholm,Roskilde,2016-01-01,2016-12-31,0.0,2017-12-31,2017-01-01,false,false,0.0,Generalforsamlingen har besluttet at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.,false,false,Ingen bistand,urn:ofk:oid:25638920,indberetninger-20180424,2.5955422,20135336.0,AWO2S9G70wkEsASktPKq,2018-05-31T13:03:57.285Z,2018-05-31T13:03:31.245Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-81-CP,2018-05-31T13:03:31.598Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20135336,2016-01-01,2016-12-31,c8,http://regnskaber.virk.dk/63353102/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzE3LzM1LzM5LzBhMzgtNGVmZS05N2UxLTA5MTI5OGEzOTg1Ng.xhtml,http://regnskaber.virk.dk/63353102/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzFlLzJkL2FmLzBmMzgtNDQxMC1hOGQzLWQ2NDZkODBkNzYzZQ.pdf,http://regnskaber.virk.dk/63353102/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzIxLzI5L2QwL2E4ZDAtNGQxMi1hZTZjLTdiMjE0MDVhODdmZA.xml,true,Kgs. Lyngby,DK-2800,Klampenborgvej 2015,Finansnetbanken,Roskilde,4000.0,9.0,Svanevej,DK-1612 KÃ¸benhavn V,"Ved Vesterport 6, 3.",Regnskabsklasse B,2018-05-31,2018-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke indgÃ¥et forpligtelser ud over de i balancen anfÃ¸rte</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har hverken i regnskabsÃ¥ret eller i forrige regnskabsÃ¥r haft ansatte eller udbetalt vederlag til direktion</p>",kc@dominia.dk,20135336.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kjeld Christiansen,Kjeld Juul Christiansen,Jyske Bank,KJELD CHRISTIANSEN ApS,Kirsten Engholm,Roskilde,2016-01-01,2016-12-31,105.0,2017-12-31,2017-01-01,false,false,0.0,Generalforsamlingen har besluttet at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.,false,false,Ingen bistand,urn:ofk:oid:25638920,indberetninger-20180424,2.5955422,20135336.0,AWO2S9G70wkEsASktPKq,2018-05-31T13:03:57.285Z,2018-05-31T13:03:31.245Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-81-CP,2018-05-31T13:03:31.598Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20135336,2016-12-31,2016-12-31,c12,http://regnskaber.virk.dk/63353102/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzE3LzM1LzM5LzBhMzgtNGVmZS05N2UxLTA5MTI5OGEzOTg1Ng.xhtml,http://regnskaber.virk.dk/63353102/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzFlLzJkL2FmLzBmMzgtNDQxMC1hOGQzLWQ2NDZkODBkNzYzZQ.pdf,http://regnskaber.virk.dk/63353102/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzIxLzI5L2QwL2E4ZDAtNGQxMi1hZTZjLTdiMjE0MDVhODdmZA.xml,true,Kgs. Lyngby,DK-2800,Klampenborgvej 2015,Finansnetbanken,Roskilde,4000.0,9.0,Svanevej,DK-1612 KÃ¸benhavn V,"Ved Vesterport 6, 3.",Regnskabsklasse B,2018-05-31,2018-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke indgÃ¥et forpligtelser ud over de i balancen anfÃ¸rte</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har hverken i regnskabsÃ¥ret eller i forrige regnskabsÃ¥r haft ansatte eller udbetalt vederlag til direktion</p>",kc@dominia.dk,20135336.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kjeld Christiansen,Kjeld Juul Christiansen,Jyske Bank,KJELD CHRISTIANSEN ApS,Kirsten Engholm,Roskilde,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,false,false,0.0,Generalforsamlingen har besluttet at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.,false,false,Ingen bistand,urn:ofk:oid:25638920,indberetninger-20180424,2.5955422,20135336.0,AWO2S9G70wkEsASktPKq,2018-05-31T13:03:57.285Z,2018-05-31T13:03:31.245Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-81-CP,2018-05-31T13:03:31.598Z,,,,,,,,,7919083.0,7808.0,125000.0,7529363.0,7907833.0,7919083.0,11250.0,389720.0,389720.0,389720.0,6978701.0,0.0,135310.0,103400.0,86124.0,7593309.0,6978701.0,11250.0,542854.0,188925.0,218619.0,11250.0
20135336,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/63353102/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzE3LzM1LzM5LzBhMzgtNGVmZS05N2UxLTA5MTI5OGEzOTg1Ng.xhtml,http://regnskaber.virk.dk/63353102/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzFlLzJkL2FmLzBmMzgtNDQxMC1hOGQzLWQ2NDZkODBkNzYzZQ.pdf,http://regnskaber.virk.dk/63353102/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzIxLzI5L2QwL2E4ZDAtNGQxMi1hZTZjLTdiMjE0MDVhODdmZA.xml,true,Kgs. Lyngby,DK-2800,Klampenborgvej 2015,Finansnetbanken,Roskilde,4000.0,9.0,Svanevej,DK-1612 KÃ¸benhavn V,"Ved Vesterport 6, 3.",Regnskabsklasse B,2018-05-31,2018-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke indgÃ¥et forpligtelser ud over de i balancen anfÃ¸rte</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har hverken i regnskabsÃ¥ret eller i forrige regnskabsÃ¥r haft ansatte eller udbetalt vederlag til direktion</p>",kc@dominia.dk,20135336.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kjeld Christiansen,Kjeld Juul Christiansen,Jyske Bank,KJELD CHRISTIANSEN ApS,Kirsten Engholm,Roskilde,2016-01-01,2016-12-31,1467493.0,2017-12-31,2017-01-01,false,false,0.0,Generalforsamlingen har besluttet at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.,false,false,Ingen bistand,urn:ofk:oid:25638920,indberetninger-20180424,2.5955422,20135336.0,AWO2S9G70wkEsASktPKq,2018-05-31T13:03:57.285Z,2018-05-31T13:03:31.245Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-81-CP,2018-05-31T13:03:31.598Z,7649.0,87125.0,94774.0,3396.0,1617142.0,1700871.0,87125.0,233378.0,,,,,,,,,,,,,,,,,,,,,,
20135336,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/63353102/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzE3LzM1LzM5LzBhMzgtNGVmZS05N2UxLTA5MTI5OGEzOTg1Ng.xhtml,http://regnskaber.virk.dk/63353102/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzFlLzJkL2FmLzBmMzgtNDQxMC1hOGQzLWQ2NDZkODBkNzYzZQ.pdf,http://regnskaber.virk.dk/63353102/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzIxLzI5L2QwL2E4ZDAtNGQxMi1hZTZjLTdiMjE0MDVhODdmZA.xml,true,Kgs. Lyngby,DK-2800,Klampenborgvej 2015,Finansnetbanken,Roskilde,4000.0,9.0,Svanevej,DK-1612 KÃ¸benhavn V,"Ved Vesterport 6, 3.",Regnskabsklasse B,2018-05-31,2018-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke indgÃ¥et forpligtelser ud over de i balancen anfÃ¸rte</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har hverken i regnskabsÃ¥ret eller i forrige regnskabsÃ¥r haft ansatte eller udbetalt vederlag til direktion</p>",kc@dominia.dk,20135336.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kjeld Christiansen,Kjeld Juul Christiansen,Jyske Bank,KJELD CHRISTIANSEN ApS,Kirsten Engholm,Roskilde,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,false,false,0.0,Generalforsamlingen har besluttet at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.,false,false,Ingen bistand,urn:ofk:oid:25638920,indberetninger-20180424,2.5955422,20135336.0,AWO2S9G70wkEsASktPKq,2018-05-31T13:03:57.285Z,2018-05-31T13:03:31.245Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-81-CP,2018-05-31T13:03:31.598Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20135336,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/63353102/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzE3LzM1LzM5LzBhMzgtNGVmZS05N2UxLTA5MTI5OGEzOTg1Ng.xhtml,http://regnskaber.virk.dk/63353102/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzFlLzJkL2FmLzBmMzgtNDQxMC1hOGQzLWQ2NDZkODBkNzYzZQ.pdf,http://regnskaber.virk.dk/63353102/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzIxLzI5L2QwL2E4ZDAtNGQxMi1hZTZjLTdiMjE0MDVhODdmZA.xml,true,Kgs. Lyngby,DK-2800,Klampenborgvej 2015,Finansnetbanken,Roskilde,4000.0,9.0,Svanevej,DK-1612 KÃ¸benhavn V,"Ved Vesterport 6, 3.",Regnskabsklasse B,2018-05-31,2018-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke indgÃ¥et forpligtelser ud over de i balancen anfÃ¸rte</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har hverken i regnskabsÃ¥ret eller i forrige regnskabsÃ¥r haft ansatte eller udbetalt vederlag til direktion</p>",kc@dominia.dk,20135336.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kjeld Christiansen,Kjeld Juul Christiansen,Jyske Bank,KJELD CHRISTIANSEN ApS,Kirsten Engholm,Roskilde,2016-01-01,2016-12-31,105800.0,2017-12-31,2017-01-01,false,false,0.0,Generalforsamlingen har besluttet at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.,false,false,Ingen bistand,urn:ofk:oid:25638920,indberetninger-20180424,2.5955422,20135336.0,AWO2S9G70wkEsASktPKq,2018-05-31T13:03:57.285Z,2018-05-31T13:03:31.245Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-81-CP,2018-05-31T13:03:31.598Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20135336,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/63353102/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzE3LzM1LzM5LzBhMzgtNGVmZS05N2UxLTA5MTI5OGEzOTg1Ng.xhtml,http://regnskaber.virk.dk/63353102/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzFlLzJkL2FmLzBmMzgtNDQxMC1hOGQzLWQ2NDZkODBkNzYzZQ.pdf,http://regnskaber.virk.dk/63353102/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzIxLzI5L2QwL2E4ZDAtNGQxMi1hZTZjLTdiMjE0MDVhODdmZA.xml,true,Kgs. Lyngby,DK-2800,Klampenborgvej 2015,Finansnetbanken,Roskilde,4000.0,9.0,Svanevej,DK-1612 KÃ¸benhavn V,"Ved Vesterport 6, 3.",Regnskabsklasse B,2018-05-31,2018-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke indgÃ¥et forpligtelser ud over de i balancen anfÃ¸rte</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har hverken i regnskabsÃ¥ret eller i forrige regnskabsÃ¥r haft ansatte eller udbetalt vederlag til direktion</p>",kc@dominia.dk,20135336.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kjeld Christiansen,Kjeld Juul Christiansen,Jyske Bank,KJELD CHRISTIANSEN ApS,Kirsten Engholm,Roskilde,2016-01-01,2016-12-31,54.0,2017-12-31,2017-01-01,false,false,0.0,Generalforsamlingen har besluttet at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.,false,false,Ingen bistand,urn:ofk:oid:25638920,indberetninger-20180424,2.5955422,20135336.0,AWO2S9G70wkEsASktPKq,2018-05-31T13:03:57.285Z,2018-05-31T13:03:31.245Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-81-CP,2018-05-31T13:03:31.598Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
