entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AuditorsReportOnFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmailOfReportingEntity,EmployeeBenefitsExpense,GrossResult,HomepageOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,TypeOfBasisForModifiedOpinionOnAuditedFinancialStatements,TypeOfModifiedOpinionOnAuditedFinancialStatements,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,PropertyPlantAndEquipmentInProgressAndPrepaymentsForPropertyPlantAndEquipment,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard,NameAndSurnameOfMemberOfExecutiveBoard
13210837,2013-10-01,2014-09-30,ID_10,,http://regnskaber.virk.dk/73801231/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2ZjLzRlL2IyLzk3N2UtNDBhNi05MTgzLWFmNjM5ZThiMjZkMg.pdf,http://regnskaber.virk.dk/73801231/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzYzLzNkL2E1LzQ3YTgtNGRhZS04NGY1LWQxMzE2NWQyNWYyMQ.xml,"6580, Vamdrup",Jernbanegade 9,Til kapitalejerne i Farmer Tronic Industries A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",2016-02-29,1989-07-07,2016-02-29,90954.0,scales@farmertronic.com,415783.0,796066.0,www.farmertronic.com,13210837.0,15772573.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Farmer Tronic Industries A/S.,"Vi har revideret Ã¥rsregnskabet for Farmer Tronic Industries A/S for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Lars Bjerregaard Hansen,Farmer Tronic Industries A/S,BHS Revision,40388.0,1.0,"Vamdrup, den 29. februar 2016",2013-10-01,2014-09-30,188862.0,248942.0,289329.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"621, Kolding",2015-09-30,2014-10-01,2016-02-29,Vamdrup,60080.0,Bestyrelsesmedlem/DirektÃ¸r,RevisionspÃ¥tegning,Grundlag for konklusion med forbehold,Konklusion med forbehold,urn:ofk:oid:22103408,indberetninger-20180424,2.5118406,13210837.0,,2018-03-29T04:15:01.987Z,2016-03-15T08:21:46.855Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-26-PY,2016-03-15T08:21:47.021Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13210837,2013-10-01,2014-09-30,ID_12,,http://regnskaber.virk.dk/73801231/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2ZjLzRlL2IyLzk3N2UtNDBhNi05MTgzLWFmNjM5ZThiMjZkMg.pdf,http://regnskaber.virk.dk/73801231/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzYzLzNkL2E1LzQ3YTgtNGRhZS04NGY1LWQxMzE2NWQyNWYyMQ.xml,"6580, Vamdrup",Jernbanegade 9,Til kapitalejerne i Farmer Tronic Industries A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",2016-02-29,1989-07-07,2016-02-29,,scales@farmertronic.com,,,www.farmertronic.com,13210837.0,15772573.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Farmer Tronic Industries A/S.,"Vi har revideret Ã¥rsregnskabet for Farmer Tronic Industries A/S for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Lars Bjerregaard Hansen,Farmer Tronic Industries A/S,BHS Revision,,,"Vamdrup, den 29. februar 2016",2013-10-01,2014-09-30,-188862.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"621, Kolding",2015-09-30,2014-10-01,2016-02-29,Vamdrup,,Bestyrelsesmedlem/DirektÃ¸r,RevisionspÃ¥tegning,Grundlag for konklusion med forbehold,Konklusion med forbehold,urn:ofk:oid:22103408,indberetninger-20180424,2.5118406,13210837.0,,2018-03-29T04:15:01.987Z,2016-03-15T08:21:46.855Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-26-PY,2016-03-15T08:21:47.021Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13210837,2013-10-01,2014-09-30,ID_14,,http://regnskaber.virk.dk/73801231/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2ZjLzRlL2IyLzk3N2UtNDBhNi05MTgzLWFmNjM5ZThiMjZkMg.pdf,http://regnskaber.virk.dk/73801231/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzYzLzNkL2E1LzQ3YTgtNGRhZS04NGY1LWQxMzE2NWQyNWYyMQ.xml,"6580, Vamdrup",Jernbanegade 9,Til kapitalejerne i Farmer Tronic Industries A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",2016-02-29,1989-07-07,2016-02-29,,scales@farmertronic.com,,,www.farmertronic.com,13210837.0,15772573.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Farmer Tronic Industries A/S.,"Vi har revideret Ã¥rsregnskabet for Farmer Tronic Industries A/S for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Lars Bjerregaard Hansen,Farmer Tronic Industries A/S,BHS Revision,,,"Vamdrup, den 29. februar 2016",2013-10-01,2014-09-30,-188862.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"621, Kolding",2015-09-30,2014-10-01,2016-02-29,Vamdrup,,Bestyrelsesmedlem/DirektÃ¸r,RevisionspÃ¥tegning,Grundlag for konklusion med forbehold,Konklusion med forbehold,urn:ofk:oid:22103408,indberetninger-20180424,2.5118406,13210837.0,,2018-03-29T04:15:01.987Z,2016-03-15T08:21:46.855Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-26-PY,2016-03-15T08:21:47.021Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13210837,2014-09-30,2014-09-30,ID_16,,http://regnskaber.virk.dk/73801231/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2ZjLzRlL2IyLzk3N2UtNDBhNi05MTgzLWFmNjM5ZThiMjZkMg.pdf,http://regnskaber.virk.dk/73801231/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzYzLzNkL2E1LzQ3YTgtNGRhZS04NGY1LWQxMzE2NWQyNWYyMQ.xml,"6580, Vamdrup",Jernbanegade 9,Til kapitalejerne i Farmer Tronic Industries A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",2016-02-29,1989-07-07,2016-02-29,,scales@farmertronic.com,,,www.farmertronic.com,13210837.0,15772573.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Farmer Tronic Industries A/S.,"Vi har revideret Ã¥rsregnskabet for Farmer Tronic Industries A/S for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Lars Bjerregaard Hansen,Farmer Tronic Industries A/S,BHS Revision,,,"Vamdrup, den 29. februar 2016",2013-10-01,2014-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"621, Kolding",2015-09-30,2014-10-01,2016-02-29,Vamdrup,,Bestyrelsesmedlem/DirektÃ¸r,RevisionspÃ¥tegning,Grundlag for konklusion med forbehold,Konklusion med forbehold,urn:ofk:oid:22103408,indberetninger-20180424,2.5118406,13210837.0,,2018-03-29T04:15:01.987Z,2016-03-15T08:21:46.855Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-26-PY,2016-03-15T08:21:47.021Z,2062451.0,40749.0,28000.0,500000.0,1910886.0,18000.0,993824.0,1425000.0,48359.0,2062451.0,1068627.0,24081.0,24081.0,151565.0,271803.0,233435.0,103206.0,151565.0,0.0,1425000.0,493824.0,512319.0,25000.0,1044546.0,18000.0,445137.0,16786.0,46942.0,170482.0,148916.0,,,
13210837,2014-10-01,2015-09-30,ID_0,,http://regnskaber.virk.dk/73801231/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2ZjLzRlL2IyLzk3N2UtNDBhNi05MTgzLWFmNjM5ZThiMjZkMg.pdf,http://regnskaber.virk.dk/73801231/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzYzLzNkL2E1LzQ3YTgtNGRhZS04NGY1LWQxMzE2NWQyNWYyMQ.xml,"6580, Vamdrup",Jernbanegade 9,Til kapitalejerne i Farmer Tronic Industries A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",2016-02-29,1989-07-07,2016-02-29,,scales@farmertronic.com,,,www.farmertronic.com,13210837.0,15772573.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Farmer Tronic Industries A/S.,"Vi har revideret Ã¥rsregnskabet for Farmer Tronic Industries A/S for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Lars Bjerregaard Hansen,Farmer Tronic Industries A/S,BHS Revision,,,"Vamdrup, den 29. februar 2016",2013-10-01,2014-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"621, Kolding",2015-09-30,2014-10-01,2016-02-29,Vamdrup,,Bestyrelsesmedlem/DirektÃ¸r,RevisionspÃ¥tegning,Grundlag for konklusion med forbehold,Konklusion med forbehold,urn:ofk:oid:22103408,indberetninger-20180424,2.5118406,13210837.0,,2018-03-29T04:15:01.987Z,2016-03-15T08:21:46.855Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-26-PY,2016-03-15T08:21:47.021Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13210837,2014-10-01,2015-09-30,ID_1,,http://regnskaber.virk.dk/73801231/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2ZjLzRlL2IyLzk3N2UtNDBhNi05MTgzLWFmNjM5ZThiMjZkMg.pdf,http://regnskaber.virk.dk/73801231/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzYzLzNkL2E1LzQ3YTgtNGRhZS04NGY1LWQxMzE2NWQyNWYyMQ.xml,"6580, Vamdrup",Jernbanegade 9,Til kapitalejerne i Farmer Tronic Industries A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",2016-02-29,1989-07-07,2016-02-29,,scales@farmertronic.com,,,www.farmertronic.com,13210837.0,15772573.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Farmer Tronic Industries A/S.,"Vi har revideret Ã¥rsregnskabet for Farmer Tronic Industries A/S for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Lars Bjerregaard Hansen,Farmer Tronic Industries A/S,BHS Revision,,,"Vamdrup, den 29. februar 2016",2013-10-01,2014-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"621, Kolding",2015-09-30,2014-10-01,2016-02-29,Vamdrup,,Bestyrelsesmedlem/DirektÃ¸r,RevisionspÃ¥tegning,Grundlag for konklusion med forbehold,Konklusion med forbehold,urn:ofk:oid:22103408,indberetninger-20180424,2.5118406,13210837.0,,2018-03-29T04:15:01.987Z,2016-03-15T08:21:46.855Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-26-PY,2016-03-15T08:21:47.021Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13210837,2014-10-01,2015-09-30,ID_11,,http://regnskaber.virk.dk/73801231/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2ZjLzRlL2IyLzk3N2UtNDBhNi05MTgzLWFmNjM5ZThiMjZkMg.pdf,http://regnskaber.virk.dk/73801231/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzYzLzNkL2E1LzQ3YTgtNGRhZS04NGY1LWQxMzE2NWQyNWYyMQ.xml,"6580, Vamdrup",Jernbanegade 9,Til kapitalejerne i Farmer Tronic Industries A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",2016-02-29,1989-07-07,2016-02-29,,scales@farmertronic.com,,,www.farmertronic.com,13210837.0,15772573.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Farmer Tronic Industries A/S.,"Vi har revideret Ã¥rsregnskabet for Farmer Tronic Industries A/S for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Lars Bjerregaard Hansen,Farmer Tronic Industries A/S,BHS Revision,,,"Vamdrup, den 29. februar 2016",2013-10-01,2014-09-30,-305192.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"621, Kolding",2015-09-30,2014-10-01,2016-02-29,Vamdrup,,Bestyrelsesmedlem/DirektÃ¸r,RevisionspÃ¥tegning,Grundlag for konklusion med forbehold,Konklusion med forbehold,urn:ofk:oid:22103408,indberetninger-20180424,2.5118406,13210837.0,,2018-03-29T04:15:01.987Z,2016-03-15T08:21:46.855Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-26-PY,2016-03-15T08:21:47.021Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13210837,2014-10-01,2015-09-30,ID_13,,http://regnskaber.virk.dk/73801231/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2ZjLzRlL2IyLzk3N2UtNDBhNi05MTgzLWFmNjM5ZThiMjZkMg.pdf,http://regnskaber.virk.dk/73801231/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzYzLzNkL2E1LzQ3YTgtNGRhZS04NGY1LWQxMzE2NWQyNWYyMQ.xml,"6580, Vamdrup",Jernbanegade 9,Til kapitalejerne i Farmer Tronic Industries A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",2016-02-29,1989-07-07,2016-02-29,,scales@farmertronic.com,,,www.farmertronic.com,13210837.0,15772573.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Farmer Tronic Industries A/S.,"Vi har revideret Ã¥rsregnskabet for Farmer Tronic Industries A/S for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Lars Bjerregaard Hansen,Farmer Tronic Industries A/S,BHS Revision,,,"Vamdrup, den 29. februar 2016",2013-10-01,2014-09-30,-305192.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"621, Kolding",2015-09-30,2014-10-01,2016-02-29,Vamdrup,,Bestyrelsesmedlem/DirektÃ¸r,RevisionspÃ¥tegning,Grundlag for konklusion med forbehold,Konklusion med forbehold,urn:ofk:oid:22103408,indberetninger-20180424,2.5118406,13210837.0,,2018-03-29T04:15:01.987Z,2016-03-15T08:21:46.855Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-26-PY,2016-03-15T08:21:47.021Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13210837,2014-10-01,2015-09-30,ID_17,,http://regnskaber.virk.dk/73801231/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2ZjLzRlL2IyLzk3N2UtNDBhNi05MTgzLWFmNjM5ZThiMjZkMg.pdf,http://regnskaber.virk.dk/73801231/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzYzLzNkL2E1LzQ3YTgtNGRhZS04NGY1LWQxMzE2NWQyNWYyMQ.xml,"6580, Vamdrup",Jernbanegade 9,Til kapitalejerne i Farmer Tronic Industries A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",2016-02-29,1989-07-07,2016-02-29,,scales@farmertronic.com,,,www.farmertronic.com,13210837.0,15772573.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Farmer Tronic Industries A/S.,"Vi har revideret Ã¥rsregnskabet for Farmer Tronic Industries A/S for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Lars Bjerregaard Hansen,Farmer Tronic Industries A/S,BHS Revision,,,"Vamdrup, den 29. februar 2016",2013-10-01,2014-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"621, Kolding",2015-09-30,2014-10-01,2016-02-29,Vamdrup,,Bestyrelsesmedlem/DirektÃ¸r,RevisionspÃ¥tegning,Grundlag for konklusion med forbehold,Konklusion med forbehold,urn:ofk:oid:22103408,indberetninger-20180424,2.5118406,13210837.0,,2018-03-29T04:15:01.987Z,2016-03-15T08:21:46.855Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-26-PY,2016-03-15T08:21:47.021Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13210837,2014-10-01,2015-09-30,ID_18,,http://regnskaber.virk.dk/73801231/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2ZjLzRlL2IyLzk3N2UtNDBhNi05MTgzLWFmNjM5ZThiMjZkMg.pdf,http://regnskaber.virk.dk/73801231/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzYzLzNkL2E1LzQ3YTgtNGRhZS04NGY1LWQxMzE2NWQyNWYyMQ.xml,"6580, Vamdrup",Jernbanegade 9,Til kapitalejerne i Farmer Tronic Industries A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",2016-02-29,1989-07-07,2016-02-29,,scales@farmertronic.com,,,www.farmertronic.com,13210837.0,15772573.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Farmer Tronic Industries A/S.,"Vi har revideret Ã¥rsregnskabet for Farmer Tronic Industries A/S for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Lars Bjerregaard Hansen,Farmer Tronic Industries A/S,BHS Revision,,,"Vamdrup, den 29. februar 2016",2013-10-01,2014-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"621, Kolding",2015-09-30,2014-10-01,2016-02-29,Vamdrup,,Bestyrelsesmedlem/DirektÃ¸r,RevisionspÃ¥tegning,Grundlag for konklusion med forbehold,Konklusion med forbehold,urn:ofk:oid:22103408,indberetninger-20180424,2.5118406,13210837.0,,2018-03-29T04:15:01.987Z,2016-03-15T08:21:46.855Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-26-PY,2016-03-15T08:21:47.021Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
