entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncreaseDecreaseOfImpairmentLossesAndAmortisationOfPropertyPlantAndEquipmentThroughNetExchangeDifferences,InformationOnTypeOfSubmittedReport,InterestIncomeFromGroupEnterprises,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedFairValueAdjustmentsOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance
33766424,2017-01-01,2017-12-31,c174,,http://regnskaber.virk.dk/42466733/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0LzJiL2FiLzI2L2Q0YjQtNDcwNi04ZDNkLWE1ZDI5MzQ2NzM1OA.pdf,http://regnskaber.virk.dk/42466733/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzNjLzc5L2FlL2Y3YjItNGQ4ZS1iOGEzLWU0Yjc1NDFhMGY0Zg.xml,true,Aalborg,9000.0,51.0,Visionsvej,Aarhus,8000.0,4-6,Kannikegade,2900 Hellerup,Strandvejen 118,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i TKM Ejendomme ApS,-89135.0,0.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",363418.0,2019-02-22,2011-06-24,2019-04-05,Statsautoriseret revisor,0.0,2795973.0,20222670.0,33766424.0,20222670.0,mne26734,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for TKM Ejendomme ApS.,-1720000.0,Ãrsrapport,19024.0,36122196.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Georg Aaen,Thomas J. Havemann,Thomas Johan Havemann,Danske Bank,TKM Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,1568180.0,19024.0,1568180.0,Hellerup,2017-01-01,2017-12-31,972534.0,1246817.0,2795973.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2018-12-31,2018-01-01,true,2019-02-22,Aalborg,274283.0,urn:ofk:oid:26956199,indberetninger-20180424,2.5097437,33766424.0,AWn9IFVgRYGX6_YTGses,2019-04-08T13:26:21.438Z,2019-04-08T13:25:47.892Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-68-PC,2019-04-08T13:25:48.084Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
33766424,2017-01-01,2017-12-31,c195,,http://regnskaber.virk.dk/42466733/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0LzJiL2FiLzI2L2Q0YjQtNDcwNi04ZDNkLWE1ZDI5MzQ2NzM1OA.pdf,http://regnskaber.virk.dk/42466733/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzNjLzc5L2FlL2Y3YjItNGQ4ZS1iOGEzLWU0Yjc1NDFhMGY0Zg.xml,true,Aalborg,9000.0,51.0,Visionsvej,Aarhus,8000.0,4-6,Kannikegade,2900 Hellerup,Strandvejen 118,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i TKM Ejendomme ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-02-22,2011-06-24,2019-04-05,Statsautoriseret revisor,,,20222670.0,33766424.0,20222670.0,mne26734,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for TKM Ejendomme ApS.,-1720000.0,Ãrsrapport,,36122196.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Georg Aaen,Thomas J. Havemann,Thomas Johan Havemann,Danske Bank,TKM Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Hellerup,2017-01-01,2017-12-31,972534.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2018-12-31,2018-01-01,true,2019-02-22,Aalborg,,urn:ofk:oid:26956199,indberetninger-20180424,2.5097437,33766424.0,AWn9IFVgRYGX6_YTGses,2019-04-08T13:26:21.438Z,2019-04-08T13:25:47.892Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-68-PC,2019-04-08T13:25:48.084Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
33766424,2017-12-31,2017-12-31,c172,,http://regnskaber.virk.dk/42466733/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0LzJiL2FiLzI2L2Q0YjQtNDcwNi04ZDNkLWE1ZDI5MzQ2NzM1OA.pdf,http://regnskaber.virk.dk/42466733/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzNjLzc5L2FlL2Y3YjItNGQ4ZS1iOGEzLWU0Yjc1NDFhMGY0Zg.xml,true,Aalborg,9000.0,51.0,Visionsvej,Aarhus,8000.0,4-6,Kannikegade,2900 Hellerup,Strandvejen 118,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i TKM Ejendomme ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-02-22,2011-06-24,2019-04-05,Statsautoriseret revisor,,,20222670.0,33766424.0,20222670.0,mne26734,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for TKM Ejendomme ApS.,-1720000.0,Ãrsrapport,,36122196.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Georg Aaen,Thomas J. Havemann,Thomas Johan Havemann,Danske Bank,TKM Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Hellerup,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2018-12-31,2018-01-01,true,2019-02-22,Aalborg,,urn:ofk:oid:26956199,indberetninger-20180424,2.5097437,33766424.0,AWn9IFVgRYGX6_YTGses,2019-04-08T13:26:21.438Z,2019-04-08T13:25:47.892Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-68-PC,2019-04-08T13:25:48.084Z,65969294.0,524398.0,80000.0,17367131.0,63620000.0,65969294.0,43228331.0,40843668.0,40843668.0,63620000.0,1030.0,63620000.0,5373832.0,5373832.0,17287131.0,311493.0,2384663.0,786379.0,1824896.0,1823866.0,363418.0,30276.0,0.0,,,,
33766424,2018-01-01,2018-01-01,c226,,http://regnskaber.virk.dk/42466733/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0LzJiL2FiLzI2L2Q0YjQtNDcwNi04ZDNkLWE1ZDI5MzQ2NzM1OA.pdf,http://regnskaber.virk.dk/42466733/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzNjLzc5L2FlL2Y3YjItNGQ4ZS1iOGEzLWU0Yjc1NDFhMGY0Zg.xml,true,Aalborg,9000.0,51.0,Visionsvej,Aarhus,8000.0,4-6,Kannikegade,2900 Hellerup,Strandvejen 118,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i TKM Ejendomme ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-02-22,2011-06-24,2019-04-05,Statsautoriseret revisor,,,20222670.0,33766424.0,20222670.0,mne26734,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for TKM Ejendomme ApS.,-1720000.0,Ãrsrapport,,36122196.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Georg Aaen,Thomas J. Havemann,Thomas Johan Havemann,Danske Bank,TKM Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Hellerup,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2018-12-31,2018-01-01,true,2019-02-22,Aalborg,,urn:ofk:oid:26956199,indberetninger-20180424,2.5097437,33766424.0,AWn9IFVgRYGX6_YTGses,2019-04-08T13:26:21.438Z,2019-04-08T13:25:47.892Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-68-PC,2019-04-08T13:25:48.084Z,,,,80000.0,,,,,,,,,,,,,,,,,,,,,,,
33766424,2018-01-01,2018-01-01,c253,,http://regnskaber.virk.dk/42466733/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0LzJiL2FiLzI2L2Q0YjQtNDcwNi04ZDNkLWE1ZDI5MzQ2NzM1OA.pdf,http://regnskaber.virk.dk/42466733/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzNjLzc5L2FlL2Y3YjItNGQ4ZS1iOGEzLWU0Yjc1NDFhMGY0Zg.xml,true,Aalborg,9000.0,51.0,Visionsvej,Aarhus,8000.0,4-6,Kannikegade,2900 Hellerup,Strandvejen 118,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i TKM Ejendomme ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-02-22,2011-06-24,2019-04-05,Statsautoriseret revisor,,,20222670.0,33766424.0,20222670.0,mne26734,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for TKM Ejendomme ApS.,-1720000.0,Ãrsrapport,,36122196.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Georg Aaen,Thomas J. Havemann,Thomas Johan Havemann,Danske Bank,TKM Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Hellerup,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2018-12-31,2018-01-01,true,2019-02-22,Aalborg,,urn:ofk:oid:26956199,indberetninger-20180424,2.5097437,33766424.0,AWn9IFVgRYGX6_YTGses,2019-04-08T13:26:21.438Z,2019-04-08T13:25:47.892Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-68-PC,2019-04-08T13:25:48.084Z,,,,17287130.0,,,,,,,,,,,,,,,,,,,,,,,
33766424,2018-01-01,2018-01-01,c431,,http://regnskaber.virk.dk/42466733/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0LzJiL2FiLzI2L2Q0YjQtNDcwNi04ZDNkLWE1ZDI5MzQ2NzM1OA.pdf,http://regnskaber.virk.dk/42466733/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzNjLzc5L2FlL2Y3YjItNGQ4ZS1iOGEzLWU0Yjc1NDFhMGY0Zg.xml,true,Aalborg,9000.0,51.0,Visionsvej,Aarhus,8000.0,4-6,Kannikegade,2900 Hellerup,Strandvejen 118,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i TKM Ejendomme ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-02-22,2011-06-24,2019-04-05,Statsautoriseret revisor,,,20222670.0,33766424.0,20222670.0,mne26734,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for TKM Ejendomme ApS.,-1720000.0,Ãrsrapport,,36122196.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Georg Aaen,Thomas J. Havemann,Thomas Johan Havemann,Danske Bank,TKM Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Hellerup,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2018-12-31,2018-01-01,true,2019-02-22,Aalborg,,urn:ofk:oid:26956199,indberetninger-20180424,2.5097437,33766424.0,AWn9IFVgRYGX6_YTGses,2019-04-08T13:26:21.438Z,2019-04-08T13:25:47.892Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-68-PC,2019-04-08T13:25:48.084Z,,,,,,,,,,,,,,,,,,,,,,,,21754071.0,41865929.0,,
33766424,2018-01-01,2018-12-31,c173,,http://regnskaber.virk.dk/42466733/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0LzJiL2FiLzI2L2Q0YjQtNDcwNi04ZDNkLWE1ZDI5MzQ2NzM1OA.pdf,http://regnskaber.virk.dk/42466733/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzNjLzc5L2FlL2Y3YjItNGQ4ZS1iOGEzLWU0Yjc1NDFhMGY0Zg.xml,true,Aalborg,9000.0,51.0,Visionsvej,Aarhus,8000.0,4-6,Kannikegade,2900 Hellerup,Strandvejen 118,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i TKM Ejendomme ApS,-427130.0,17.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",255603.0,2019-02-22,2011-06-24,2019-04-05,Statsautoriseret revisor,-1720000.0,2293345.0,20222670.0,33766424.0,20222670.0,mne26734,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for TKM Ejendomme ApS.,-1720000.0,Ãrsrapport,25700.0,36122196.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Georg Aaen,Thomas J. Havemann,Thomas Johan Havemann,Danske Bank,TKM Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,1378709.0,25700.0,1378709.0,Hellerup,2017-01-01,2017-12-31,-608154.0,-779664.0,573345.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2018-12-31,2018-01-01,true,2019-02-22,Aalborg,-171510.0,urn:ofk:oid:26956199,indberetninger-20180424,2.5097437,33766424.0,AWn9IFVgRYGX6_YTGses,2019-04-08T13:26:21.438Z,2019-04-08T13:25:47.892Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-68-PC,2019-04-08T13:25:48.084Z,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning
33766424,2018-01-01,2018-12-31,c194,,http://regnskaber.virk.dk/42466733/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0LzJiL2FiLzI2L2Q0YjQtNDcwNi04ZDNkLWE1ZDI5MzQ2NzM1OA.pdf,http://regnskaber.virk.dk/42466733/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzNjLzc5L2FlL2Y3YjItNGQ4ZS1iOGEzLWU0Yjc1NDFhMGY0Zg.xml,true,Aalborg,9000.0,51.0,Visionsvej,Aarhus,8000.0,4-6,Kannikegade,2900 Hellerup,Strandvejen 118,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i TKM Ejendomme ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-02-22,2011-06-24,2019-04-05,Statsautoriseret revisor,,,20222670.0,33766424.0,20222670.0,mne26734,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for TKM Ejendomme ApS.,-1720000.0,Ãrsrapport,,36122196.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Georg Aaen,Thomas J. Havemann,Thomas Johan Havemann,Danske Bank,TKM Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Hellerup,2017-01-01,2017-12-31,-608154.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2018-12-31,2018-01-01,true,2019-02-22,Aalborg,,urn:ofk:oid:26956199,indberetninger-20180424,2.5097437,33766424.0,AWn9IFVgRYGX6_YTGses,2019-04-08T13:26:21.438Z,2019-04-08T13:25:47.892Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-68-PC,2019-04-08T13:25:48.084Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
33766424,2018-01-01,2018-12-31,c254,,http://regnskaber.virk.dk/42466733/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0LzJiL2FiLzI2L2Q0YjQtNDcwNi04ZDNkLWE1ZDI5MzQ2NzM1OA.pdf,http://regnskaber.virk.dk/42466733/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzNjLzc5L2FlL2Y3YjItNGQ4ZS1iOGEzLWU0Yjc1NDFhMGY0Zg.xml,true,Aalborg,9000.0,51.0,Visionsvej,Aarhus,8000.0,4-6,Kannikegade,2900 Hellerup,Strandvejen 118,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i TKM Ejendomme ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-02-22,2011-06-24,2019-04-05,Statsautoriseret revisor,,,20222670.0,33766424.0,20222670.0,mne26734,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for TKM Ejendomme ApS.,-1720000.0,Ãrsrapport,,36122196.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Georg Aaen,Thomas J. Havemann,Thomas Johan Havemann,Danske Bank,TKM Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Hellerup,2017-01-01,2017-12-31,-608154.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2018-12-31,2018-01-01,true,2019-02-22,Aalborg,,urn:ofk:oid:26956199,indberetninger-20180424,2.5097437,33766424.0,AWn9IFVgRYGX6_YTGses,2019-04-08T13:26:21.438Z,2019-04-08T13:25:47.892Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-68-PC,2019-04-08T13:25:48.084Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
33766424,2018-01-01,2018-12-31,c305,,http://regnskaber.virk.dk/42466733/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0LzJiL2FiLzI2L2Q0YjQtNDcwNi04ZDNkLWE1ZDI5MzQ2NzM1OA.pdf,http://regnskaber.virk.dk/42466733/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzNjLzc5L2FlL2Y3YjItNGQ4ZS1iOGEzLWU0Yjc1NDFhMGY0Zg.xml,true,Aalborg,9000.0,51.0,Visionsvej,Aarhus,8000.0,4-6,Kannikegade,2900 Hellerup,Strandvejen 118,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i TKM Ejendomme ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-02-22,2011-06-24,2019-04-05,Statsautoriseret revisor,,,20222670.0,33766424.0,20222670.0,mne26734,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for TKM Ejendomme ApS.,-1720000.0,Ãrsrapport,,36122196.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Georg Aaen,Thomas J. Havemann,Thomas Johan Havemann,Danske Bank,TKM Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Hellerup,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2018-12-31,2018-01-01,true,2019-02-22,Aalborg,,urn:ofk:oid:26956199,indberetninger-20180424,2.5097437,33766424.0,AWn9IFVgRYGX6_YTGses,2019-04-08T13:26:21.438Z,2019-04-08T13:25:47.892Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-68-PC,2019-04-08T13:25:48.084Z,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
