entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DepositsLongtermInvestmentsAndReceivables,Equity,Goodwill,IntangibleAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
30694597,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/79549603/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzBlLzdmL2NlL2U1N2ItNGRlMy1hN2YwLWM0NDcxNDc4ZGMxMQ.xhtml,http://regnskaber.virk.dk/79549603/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzhiLzliLzlmL2Y0ZDUtNDhkZi1iNDQ4LThlZTIxMjdlNTQ1MQ.pdf,http://regnskaber.virk.dk/79549603/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzhhLzQ4LzFhLzUzNGEtNDU5MS1hMDU1LTQ2OTgyOGM2YWIyYg.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,KÃ¸benhavn S,2300.0,"21, 1",Ãstrigsgade,4000 Roskilde,Vinkelvej 3,Til den daglige ledelse i TM EL ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-06,2019-05-09,Registreret Revisor - FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet TM EL Holding ApS for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter samt udbytteskatter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",664965.0,1024143.0,30694597.0,mne12317,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Thomas Molsbak,Thomas Molsbak,TM EL ApS,HR Revision - Godkendt revisionsanpartsselskab,17241.0,2095.0,KÃ¸benhavn S,2017-01-01,2017-12-31,267054.0,344032.0,359178.0,2018-12-31,2018-01-01,false,2019-05-06,Roskilde,76978.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27151604,indberetninger-20180424,2.5949402000000004,30694597.0,AWq_EYH_RYGX6_YTHulG,2019-05-16T05:16:20.081Z,2019-05-16T05:15:56.097Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-80-RZ,2019-05-16T05:15:56.304Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30694597,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/79549603/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzBlLzdmL2NlL2U1N2ItNGRlMy1hN2YwLWM0NDcxNDc4ZGMxMQ.xhtml,http://regnskaber.virk.dk/79549603/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzhiLzliLzlmL2Y0ZDUtNDhkZi1iNDQ4LThlZTIxMjdlNTQ1MQ.pdf,http://regnskaber.virk.dk/79549603/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzhhLzQ4LzFhLzUzNGEtNDU5MS1hMDU1LTQ2OTgyOGM2YWIyYg.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,KÃ¸benhavn S,2300.0,"21, 1",Ãstrigsgade,4000 Roskilde,Vinkelvej 3,Til den daglige ledelse i TM EL ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-06,2019-05-09,Registreret Revisor - FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet TM EL Holding ApS for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter samt udbytteskatter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,30694597.0,mne12317,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Thomas Molsbak,Thomas Molsbak,TM EL ApS,HR Revision - Godkendt revisionsanpartsselskab,,,KÃ¸benhavn S,2017-01-01,2017-12-31,267000.0,,,2018-12-31,2018-01-01,false,2019-05-06,Roskilde,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27151604,indberetninger-20180424,2.5949402000000004,30694597.0,AWq_EYH_RYGX6_YTHulG,2019-05-16T05:16:20.081Z,2019-05-16T05:15:56.097Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-80-RZ,2019-05-16T05:15:56.304Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30694597,2017-01-01,2017-12-31,c8,http://regnskaber.virk.dk/79549603/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzBlLzdmL2NlL2U1N2ItNGRlMy1hN2YwLWM0NDcxNDc4ZGMxMQ.xhtml,http://regnskaber.virk.dk/79549603/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzhiLzliLzlmL2Y0ZDUtNDhkZi1iNDQ4LThlZTIxMjdlNTQ1MQ.pdf,http://regnskaber.virk.dk/79549603/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzhhLzQ4LzFhLzUzNGEtNDU5MS1hMDU1LTQ2OTgyOGM2YWIyYg.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,KÃ¸benhavn S,2300.0,"21, 1",Ãstrigsgade,4000 Roskilde,Vinkelvej 3,Til den daglige ledelse i TM EL ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-06,2019-05-09,Registreret Revisor - FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet TM EL Holding ApS for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter samt udbytteskatter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,30694597.0,mne12317,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Thomas Molsbak,Thomas Molsbak,TM EL ApS,HR Revision - Godkendt revisionsanpartsselskab,,,KÃ¸benhavn S,2017-01-01,2017-12-31,54.0,,,2018-12-31,2018-01-01,false,2019-05-06,Roskilde,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27151604,indberetninger-20180424,2.5949402000000004,30694597.0,AWq_EYH_RYGX6_YTHulG,2019-05-16T05:16:20.081Z,2019-05-16T05:15:56.097Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-80-RZ,2019-05-16T05:15:56.304Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30694597,2017-12-31,2017-12-31,c10,http://regnskaber.virk.dk/79549603/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzBlLzdmL2NlL2U1N2ItNGRlMy1hN2YwLWM0NDcxNDc4ZGMxMQ.xhtml,http://regnskaber.virk.dk/79549603/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzhiLzliLzlmL2Y0ZDUtNDhkZi1iNDQ4LThlZTIxMjdlNTQ1MQ.pdf,http://regnskaber.virk.dk/79549603/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzhhLzQ4LzFhLzUzNGEtNDU5MS1hMDU1LTQ2OTgyOGM2YWIyYg.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,KÃ¸benhavn S,2300.0,"21, 1",Ãstrigsgade,4000 Roskilde,Vinkelvej 3,Til den daglige ledelse i TM EL ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-06,2019-05-09,Registreret Revisor - FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet TM EL Holding ApS for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter samt udbytteskatter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,30694597.0,mne12317,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Thomas Molsbak,Thomas Molsbak,TM EL ApS,HR Revision - Godkendt revisionsanpartsselskab,,,KÃ¸benhavn S,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-05-06,Roskilde,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27151604,indberetninger-20180424,2.5949402000000004,30694597.0,AWq_EYH_RYGX6_YTHulG,2019-05-16T05:16:20.081Z,2019-05-16T05:15:56.097Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-80-RZ,2019-05-16T05:15:56.304Z,1132230.0,748741.0,37000.0,125000.0,1129254.0,3454.0,2976.0,392211.0,0.0,0.0,59654.0,1132230.0,740019.0,2976.0,59654.0,2976.0,202848.0,694.0,0.0,0.0,267000.0,211.0,791.0,740019.0,445210.0,320859.0,91170.0,279711.0,,
30694597,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/79549603/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzBlLzdmL2NlL2U1N2ItNGRlMy1hN2YwLWM0NDcxNDc4ZGMxMQ.xhtml,http://regnskaber.virk.dk/79549603/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzhiLzliLzlmL2Y0ZDUtNDhkZi1iNDQ4LThlZTIxMjdlNTQ1MQ.pdf,http://regnskaber.virk.dk/79549603/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzhhLzQ4LzFhLzUzNGEtNDU5MS1hMDU1LTQ2OTgyOGM2YWIyYg.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,KÃ¸benhavn S,2300.0,"21, 1",Ãstrigsgade,4000 Roskilde,Vinkelvej 3,Til den daglige ledelse i TM EL ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-06,2019-05-09,Registreret Revisor - FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet TM EL Holding ApS for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter samt udbytteskatter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",638985.0,829856.0,30694597.0,mne12317,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Thomas Molsbak,Thomas Molsbak,TM EL ApS,HR Revision - Godkendt revisionsanpartsselskab,21548.0,4252.0,KÃ¸benhavn S,2017-01-01,2017-12-31,134525.0,173575.0,190871.0,2018-12-31,2018-01-01,false,2019-05-06,Roskilde,39050.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27151604,indberetninger-20180424,2.5949402000000004,30694597.0,AWq_EYH_RYGX6_YTHulG,2019-05-16T05:16:20.081Z,2019-05-16T05:15:56.097Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-80-RZ,2019-05-16T05:15:56.304Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30694597,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/79549603/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzBlLzdmL2NlL2U1N2ItNGRlMy1hN2YwLWM0NDcxNDc4ZGMxMQ.xhtml,http://regnskaber.virk.dk/79549603/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzhiLzliLzlmL2Y0ZDUtNDhkZi1iNDQ4LThlZTIxMjdlNTQ1MQ.pdf,http://regnskaber.virk.dk/79549603/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzhhLzQ4LzFhLzUzNGEtNDU5MS1hMDU1LTQ2OTgyOGM2YWIyYg.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,KÃ¸benhavn S,2300.0,"21, 1",Ãstrigsgade,4000 Roskilde,Vinkelvej 3,Til den daglige ledelse i TM EL ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-06,2019-05-09,Registreret Revisor - FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet TM EL Holding ApS for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter samt udbytteskatter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,30694597.0,mne12317,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Thomas Molsbak,Thomas Molsbak,TM EL ApS,HR Revision - Godkendt revisionsanpartsselskab,,,KÃ¸benhavn S,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-05-06,Roskilde,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27151604,indberetninger-20180424,2.5949402000000004,30694597.0,AWq_EYH_RYGX6_YTHulG,2019-05-16T05:16:20.081Z,2019-05-16T05:15:56.097Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-80-RZ,2019-05-16T05:15:56.304Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28842562.0,HR REVISION - Godkendt revisionsanpartsselskab
30694597,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/79549603/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzBlLzdmL2NlL2U1N2ItNGRlMy1hN2YwLWM0NDcxNDc4ZGMxMQ.xhtml,http://regnskaber.virk.dk/79549603/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzhiLzliLzlmL2Y0ZDUtNDhkZi1iNDQ4LThlZTIxMjdlNTQ1MQ.pdf,http://regnskaber.virk.dk/79549603/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzhhLzQ4LzFhLzUzNGEtNDU5MS1hMDU1LTQ2OTgyOGM2YWIyYg.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,KÃ¸benhavn S,2300.0,"21, 1",Ãstrigsgade,4000 Roskilde,Vinkelvej 3,Til den daglige ledelse i TM EL ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-06,2019-05-09,Registreret Revisor - FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet TM EL Holding ApS for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter samt udbytteskatter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,30694597.0,mne12317,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Thomas Molsbak,Thomas Molsbak,TM EL ApS,HR Revision - Godkendt revisionsanpartsselskab,,,KÃ¸benhavn S,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-05-06,Roskilde,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27151604,indberetninger-20180424,2.5949402000000004,30694597.0,AWq_EYH_RYGX6_YTHulG,2019-05-16T05:16:20.081Z,2019-05-16T05:15:56.097Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-80-RZ,2019-05-16T05:15:56.304Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30694597,2018-01-01,2018-12-31,c3,http://regnskaber.virk.dk/79549603/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzBlLzdmL2NlL2U1N2ItNGRlMy1hN2YwLWM0NDcxNDc4ZGMxMQ.xhtml,http://regnskaber.virk.dk/79549603/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzhiLzliLzlmL2Y0ZDUtNDhkZi1iNDQ4LThlZTIxMjdlNTQ1MQ.pdf,http://regnskaber.virk.dk/79549603/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzhhLzQ4LzFhLzUzNGEtNDU5MS1hMDU1LTQ2OTgyOGM2YWIyYg.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,KÃ¸benhavn S,2300.0,"21, 1",Ãstrigsgade,4000 Roskilde,Vinkelvej 3,Til den daglige ledelse i TM EL ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-06,2019-05-09,Registreret Revisor - FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet TM EL Holding ApS for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter samt udbytteskatter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,30694597.0,mne12317,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Thomas Molsbak,Thomas Molsbak,TM EL ApS,HR Revision - Godkendt revisionsanpartsselskab,,,KÃ¸benhavn S,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-05-06,Roskilde,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27151604,indberetninger-20180424,2.5949402000000004,30694597.0,AWq_EYH_RYGX6_YTHulG,2019-05-16T05:16:20.081Z,2019-05-16T05:15:56.097Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-80-RZ,2019-05-16T05:15:56.304Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28842562.0,HR REVISION - Godkendt revisionsanpartsselskab
30694597,2018-01-01,2018-12-31,c5,http://regnskaber.virk.dk/79549603/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzBlLzdmL2NlL2U1N2ItNGRlMy1hN2YwLWM0NDcxNDc4ZGMxMQ.xhtml,http://regnskaber.virk.dk/79549603/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzhiLzliLzlmL2Y0ZDUtNDhkZi1iNDQ4LThlZTIxMjdlNTQ1MQ.pdf,http://regnskaber.virk.dk/79549603/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzhhLzQ4LzFhLzUzNGEtNDU5MS1hMDU1LTQ2OTgyOGM2YWIyYg.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,KÃ¸benhavn S,2300.0,"21, 1",Ãstrigsgade,4000 Roskilde,Vinkelvej 3,Til den daglige ledelse i TM EL ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-06,2019-05-09,Registreret Revisor - FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet TM EL Holding ApS for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter samt udbytteskatter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,30694597.0,mne12317,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Thomas Molsbak,Thomas Molsbak,TM EL ApS,HR Revision - Godkendt revisionsanpartsselskab,,,KÃ¸benhavn S,2017-01-01,2017-12-31,134000.0,,,2018-12-31,2018-01-01,false,2019-05-06,Roskilde,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27151604,indberetninger-20180424,2.5949402000000004,30694597.0,AWq_EYH_RYGX6_YTHulG,2019-05-16T05:16:20.081Z,2019-05-16T05:15:56.097Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-80-RZ,2019-05-16T05:15:56.304Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30694597,2018-01-01,2018-12-31,c7,http://regnskaber.virk.dk/79549603/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzBlLzdmL2NlL2U1N2ItNGRlMy1hN2YwLWM0NDcxNDc4ZGMxMQ.xhtml,http://regnskaber.virk.dk/79549603/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzhiLzliLzlmL2Y0ZDUtNDhkZi1iNDQ4LThlZTIxMjdlNTQ1MQ.pdf,http://regnskaber.virk.dk/79549603/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzhhLzQ4LzFhLzUzNGEtNDU5MS1hMDU1LTQ2OTgyOGM2YWIyYg.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,KÃ¸benhavn S,2300.0,"21, 1",Ãstrigsgade,4000 Roskilde,Vinkelvej 3,Til den daglige ledelse i TM EL ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-06,2019-05-09,Registreret Revisor - FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet TM EL Holding ApS for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter samt udbytteskatter.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,30694597.0,mne12317,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Thomas Molsbak,Thomas Molsbak,TM EL ApS,HR Revision - Godkendt revisionsanpartsselskab,,,KÃ¸benhavn S,2017-01-01,2017-12-31,525.0,,,2018-12-31,2018-01-01,false,2019-05-06,Roskilde,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27151604,indberetninger-20180424,2.5949402000000004,30694597.0,AWq_EYH_RYGX6_YTHulG,2019-05-16T05:16:20.081Z,2019-05-16T05:15:56.097Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-80-RZ,2019-05-16T05:15:56.304Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
