entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,ProfitLossRelatedToInvestments,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,OtherFinanceIncomeFromGroupEnterprises,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,LongtermInvestmentsAndReceivables,Assets,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises
31154391,2015-04-01,2015-04-01,c176,,http://regnskaber.virk.dk/19345113/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzZjLzVmL2E2L2JiYjctNDZiMy05YzZlLTZiNGFlODAzMTE2YQ.pdf,http://regnskaber.virk.dk/19345113/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzZkLzBhLzU5L2E4NGUtNGQ5NC1hYTQ0LWQyMWJiNjQzODc4MQ.xml,-213658.0,Danmark,Ikast,7430.0,3.0,Thrigesvej,EgÃ¥,8250.0,10.0,Solagervej,"7430, Ikast","Thrigesvej, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2016 - 31. marts 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-08-25,2017-08-25,2007-12-17,2017-08-25,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til  administration.,15807776.0,31154391.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for Solager Holding ApS.,Ãrsrapport,251501.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Helle Medom Jensen,Jan Kannegaard,Jan Kannegaard,"Partner Revision, statsautoriseret revisionsaktieselskab",Solager Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",EgÃ¥,2015-04-01,2016-03-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,ProcessConnect A/S,Aarhus,2017-03-31,2016-04-01,100.0,2017-08-25,Ikast,97 15 40 22,86742200.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24444507,indberetninger-20180424,2.5118417999999996,31154391.0,,2018-03-27T13:59:23.665Z,2017-08-29T07:46:43.395Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AS-72-WF,2017-08-29T07:46:43.519Z,,,,,,,,,,,,,,,,,,,,,
31154391,2015-04-01,2015-04-01,c720,,http://regnskaber.virk.dk/19345113/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzZjLzVmL2E2L2JiYjctNDZiMy05YzZlLTZiNGFlODAzMTE2YQ.pdf,http://regnskaber.virk.dk/19345113/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzZkLzBhLzU5L2E4NGUtNGQ5NC1hYTQ0LWQyMWJiNjQzODc4MQ.xml,,Danmark,Ikast,7430.0,3.0,Thrigesvej,EgÃ¥,8250.0,10.0,Solagervej,"7430, Ikast","Thrigesvej, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2016 - 31. marts 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-08-25,2017-08-25,2007-12-17,2017-08-25,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til  administration.,15807776.0,31154391.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for Solager Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Helle Medom Jensen,Jan Kannegaard,Jan Kannegaard,"Partner Revision, statsautoriseret revisionsaktieselskab",Solager Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",EgÃ¥,2015-04-01,2016-03-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,ProcessConnect A/S,Aarhus,2017-03-31,2016-04-01,100.0,2017-08-25,Ikast,97 15 40 22,86742200.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24444507,indberetninger-20180424,2.5118417999999996,31154391.0,,2018-03-27T13:59:23.665Z,2017-08-29T07:46:43.395Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AS-72-WF,2017-08-29T07:46:43.519Z,125000.0,,,,,,,,,,,,,,,,,,,,
31154391,2015-04-01,2015-04-01,c741,,http://regnskaber.virk.dk/19345113/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzZjLzVmL2E2L2JiYjctNDZiMy05YzZlLTZiNGFlODAzMTE2YQ.pdf,http://regnskaber.virk.dk/19345113/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzZkLzBhLzU5L2E4NGUtNGQ5NC1hYTQ0LWQyMWJiNjQzODc4MQ.xml,,Danmark,Ikast,7430.0,3.0,Thrigesvej,EgÃ¥,8250.0,10.0,Solagervej,"7430, Ikast","Thrigesvej, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2016 - 31. marts 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-08-25,2017-08-25,2007-12-17,2017-08-25,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til  administration.,15807776.0,31154391.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for Solager Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Helle Medom Jensen,Jan Kannegaard,Jan Kannegaard,"Partner Revision, statsautoriseret revisionsaktieselskab",Solager Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",EgÃ¥,2015-04-01,2016-03-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,ProcessConnect A/S,Aarhus,2017-03-31,2016-04-01,100.0,2017-08-25,Ikast,97 15 40 22,86742200.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24444507,indberetninger-20180424,2.5118417999999996,31154391.0,,2018-03-27T13:59:23.665Z,2017-08-29T07:46:43.395Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AS-72-WF,2017-08-29T07:46:43.519Z,4276.0,,,,,,,,,,,,,,,,,,,,
31154391,2015-04-01,2016-03-31,c123,,http://regnskaber.virk.dk/19345113/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzZjLzVmL2E2L2JiYjctNDZiMy05YzZlLTZiNGFlODAzMTE2YQ.pdf,http://regnskaber.virk.dk/19345113/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzZkLzBhLzU5L2E4NGUtNGQ5NC1hYTQ0LWQyMWJiNjQzODc4MQ.xml,,Danmark,Ikast,7430.0,3.0,Thrigesvej,EgÃ¥,8250.0,10.0,Solagervej,"7430, Ikast","Thrigesvej, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2016 - 31. marts 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-08-25,2017-08-25,2007-12-17,2017-08-25,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til  administration.,15807776.0,31154391.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for Solager Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Helle Medom Jensen,Jan Kannegaard,Jan Kannegaard,"Partner Revision, statsautoriseret revisionsaktieselskab",Solager Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",EgÃ¥,2015-04-01,2016-03-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,ProcessConnect A/S,Aarhus,2017-03-31,2016-04-01,100.0,2017-08-25,Ikast,97 15 40 22,86742200.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24444507,indberetninger-20180424,2.5118417999999996,31154391.0,,2018-03-27T13:59:23.665Z,2017-08-29T07:46:43.395Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AS-72-WF,2017-08-29T07:46:43.519Z,,34201.0,,,,,,,,,,,,,,,,,,,
31154391,2015-04-01,2016-03-31,c178,,http://regnskaber.virk.dk/19345113/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzZjLzVmL2E2L2JiYjctNDZiMy05YzZlLTZiNGFlODAzMTE2YQ.pdf,http://regnskaber.virk.dk/19345113/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzZkLzBhLzU5L2E4NGUtNGQ5NC1hYTQ0LWQyMWJiNjQzODc4MQ.xml,,Danmark,Ikast,7430.0,3.0,Thrigesvej,EgÃ¥,8250.0,10.0,Solagervej,"7430, Ikast","Thrigesvej, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2016 - 31. marts 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-08-25,2017-08-25,2007-12-17,2017-08-25,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til  administration.,15807776.0,31154391.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for Solager Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Helle Medom Jensen,Jan Kannegaard,Jan Kannegaard,"Partner Revision, statsautoriseret revisionsaktieselskab",Solager Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",EgÃ¥,2015-04-01,2016-03-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,ProcessConnect A/S,Aarhus,2017-03-31,2016-04-01,100.0,2017-08-25,Ikast,97 15 40 22,86742200.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24444507,indberetninger-20180424,2.5118417999999996,31154391.0,,2018-03-27T13:59:23.665Z,2017-08-29T07:46:43.395Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AS-72-WF,2017-08-29T07:46:43.519Z,,,36360.0,,,,,,,,,,,,,,,,,,
31154391,2015-04-01,2016-03-31,c3,,http://regnskaber.virk.dk/19345113/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzZjLzVmL2E2L2JiYjctNDZiMy05YzZlLTZiNGFlODAzMTE2YQ.pdf,http://regnskaber.virk.dk/19345113/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzZkLzBhLzU5L2E4NGUtNGQ5NC1hYTQ0LWQyMWJiNjQzODc4MQ.xml,,Danmark,Ikast,7430.0,3.0,Thrigesvej,EgÃ¥,8250.0,10.0,Solagervej,"7430, Ikast","Thrigesvej, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2016 - 31. marts 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-08-25,2017-08-25,2007-12-17,2017-08-25,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til  administration.,15807776.0,31154391.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for Solager Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Helle Medom Jensen,Jan Kannegaard,Jan Kannegaard,"Partner Revision, statsautoriseret revisionsaktieselskab",Solager Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",EgÃ¥,2015-04-01,2016-03-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,ProcessConnect A/S,Aarhus,2017-03-31,2016-04-01,100.0,2017-08-25,Ikast,97 15 40 22,86742200.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24444507,indberetninger-20180424,2.5118417999999996,31154391.0,,2018-03-27T13:59:23.665Z,2017-08-29T07:46:43.395Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AS-72-WF,2017-08-29T07:46:43.519Z,,34201.0,,-5000.0,36360.0,2841.0,34201.0,-5000.0,,,,,,,,,,,,,
31154391,2015-04-01,2016-03-31,c742,,http://regnskaber.virk.dk/19345113/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzZjLzVmL2E2L2JiYjctNDZiMy05YzZlLTZiNGFlODAzMTE2YQ.pdf,http://regnskaber.virk.dk/19345113/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzZkLzBhLzU5L2E4NGUtNGQ5NC1hYTQ0LWQyMWJiNjQzODc4MQ.xml,,Danmark,Ikast,7430.0,3.0,Thrigesvej,EgÃ¥,8250.0,10.0,Solagervej,"7430, Ikast","Thrigesvej, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2016 - 31. marts 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-08-25,2017-08-25,2007-12-17,2017-08-25,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til  administration.,15807776.0,31154391.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for Solager Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Helle Medom Jensen,Jan Kannegaard,Jan Kannegaard,"Partner Revision, statsautoriseret revisionsaktieselskab",Solager Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",EgÃ¥,2015-04-01,2016-03-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,ProcessConnect A/S,Aarhus,2017-03-31,2016-04-01,100.0,2017-08-25,Ikast,97 15 40 22,86742200.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24444507,indberetninger-20180424,2.5118417999999996,31154391.0,,2018-03-27T13:59:23.665Z,2017-08-29T07:46:43.395Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AS-72-WF,2017-08-29T07:46:43.519Z,,34201.0,,,,,,,,,,,,,,,,,,,
31154391,2016-03-31,2016-03-31,c180,,http://regnskaber.virk.dk/19345113/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzZjLzVmL2E2L2JiYjctNDZiMy05YzZlLTZiNGFlODAzMTE2YQ.pdf,http://regnskaber.virk.dk/19345113/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzZkLzBhLzU5L2E4NGUtNGQ5NC1hYTQ0LWQyMWJiNjQzODc4MQ.xml,-177298.0,Danmark,Ikast,7430.0,3.0,Thrigesvej,EgÃ¥,8250.0,10.0,Solagervej,"7430, Ikast","Thrigesvej, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2016 - 31. marts 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-08-25,2017-08-25,2007-12-17,2017-08-25,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til  administration.,15807776.0,31154391.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for Solager Holding ApS.,Ãrsrapport,251501.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Helle Medom Jensen,Jan Kannegaard,Jan Kannegaard,"Partner Revision, statsautoriseret revisionsaktieselskab",Solager Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",EgÃ¥,2015-04-01,2016-03-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,ProcessConnect A/S,Aarhus,2017-03-31,2016-04-01,100.0,2017-08-25,Ikast,97 15 40 22,86742200.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24444507,indberetninger-20180424,2.5118417999999996,31154391.0,,2018-03-27T13:59:23.665Z,2017-08-29T07:46:43.395Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AS-72-WF,2017-08-29T07:46:43.519Z,,,,,,,,,74203.0,,,,,,,,,,,,
31154391,2016-03-31,2016-03-31,c4,,http://regnskaber.virk.dk/19345113/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzZjLzVmL2E2L2JiYjctNDZiMy05YzZlLTZiNGFlODAzMTE2YQ.pdf,http://regnskaber.virk.dk/19345113/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzZkLzBhLzU5L2E4NGUtNGQ5NC1hYTQ0LWQyMWJiNjQzODc4MQ.xml,,Danmark,Ikast,7430.0,3.0,Thrigesvej,EgÃ¥,8250.0,10.0,Solagervej,"7430, Ikast","Thrigesvej, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2016 - 31. marts 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-08-25,2017-08-25,2007-12-17,2017-08-25,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til  administration.,15807776.0,31154391.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for Solager Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Helle Medom Jensen,Jan Kannegaard,Jan Kannegaard,"Partner Revision, statsautoriseret revisionsaktieselskab",Solager Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",EgÃ¥,2015-04-01,2016-03-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,ProcessConnect A/S,Aarhus,2017-03-31,2016-04-01,100.0,2017-08-25,Ikast,97 15 40 22,86742200.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24444507,indberetninger-20180424,2.5118417999999996,31154391.0,,2018-03-27T13:59:23.665Z,2017-08-29T07:46:43.395Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AS-72-WF,2017-08-29T07:46:43.519Z,163477.0,,,,,,,,74203.0,169229.0,125000.0,95026.0,169229.0,5752.0,74203.0,74203.0,5752.0,38477.0,5752.0,95026.0,95026.0
31154391,2016-03-31,2016-03-31,c722,,http://regnskaber.virk.dk/19345113/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzZjLzVmL2E2L2JiYjctNDZiMy05YzZlLTZiNGFlODAzMTE2YQ.pdf,http://regnskaber.virk.dk/19345113/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzZkLzBhLzU5L2E4NGUtNGQ5NC1hYTQ0LWQyMWJiNjQzODc4MQ.xml,,Danmark,Ikast,7430.0,3.0,Thrigesvej,EgÃ¥,8250.0,10.0,Solagervej,"7430, Ikast","Thrigesvej, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2016 - 31. marts 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-08-25,2017-08-25,2007-12-17,2017-08-25,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til  administration.,15807776.0,31154391.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for Solager Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Helle Medom Jensen,Jan Kannegaard,Jan Kannegaard,"Partner Revision, statsautoriseret revisionsaktieselskab",Solager Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",EgÃ¥,2015-04-01,2016-03-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,ProcessConnect A/S,Aarhus,2017-03-31,2016-04-01,100.0,2017-08-25,Ikast,97 15 40 22,86742200.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24444507,indberetninger-20180424,2.5118417999999996,31154391.0,,2018-03-27T13:59:23.665Z,2017-08-29T07:46:43.395Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AS-72-WF,2017-08-29T07:46:43.519Z,125000.0,,,,,,,,,,,,,,,,,,,,
