entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,Assets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,NameAndSurnameOfMemberOfExecutiveBoard
31875900,2013-06-01,2014-05-31,ID_0,http://regnskaber.virk.dk/00957813/Y3ZyLmRrOi8vcGRmcy8zMTg3NTkwMDtBcFM0NDY4Njc7MjAxMzA2MDE7MjAxNDA1MzE7UjtS.pdf,http://regnskaber.virk.dk/00957813/Y3ZyLmRrOi8veGJybHMvWC01MDhGMjlDQS0yMDE0MTExOF8xOTQyNDhfNDk3.xml,"Herning, 7400",Ãstergade 12,Til kapitalejerne i HT Gruppen - Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. maj 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni 2013 - 31. maj 2014.",2008-12-05,2014-11-18,0.0,31875900.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni 2013 - 31. maj 2014 for HT Gruppen - Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Heidi BÃ¦k-Risbjerg,HT Gruppen - Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 17. november 2014",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2014-05-31,2013-06-01,2014-11-17,Herning,27 21 24 03,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:19959856,indberetninger-20180424,2.5124266,31875900.0,,2018-03-31T22:27:59.882Z,2014-11-18T23:00:00.000Z,regnskab,0.0,,2014-05-31,2013-06-01,14-249.640,2014-11-18T23:00:00.000Z,
31875900,2013-06-01,2014-05-31,ID_1,http://regnskaber.virk.dk/00957813/Y3ZyLmRrOi8vcGRmcy8zMTg3NTkwMDtBcFM0NDY4Njc7MjAxMzA2MDE7MjAxNDA1MzE7UjtS.pdf,http://regnskaber.virk.dk/00957813/Y3ZyLmRrOi8veGJybHMvWC01MDhGMjlDQS0yMDE0MTExOF8xOTQyNDhfNDk3.xml,"Herning, 7400",Ãstergade 12,Til kapitalejerne i HT Gruppen - Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. maj 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni 2013 - 31. maj 2014.",2008-12-05,2014-11-18,0.0,31875900.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni 2013 - 31. maj 2014 for HT Gruppen - Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Heidi BÃ¦k-Risbjerg,HT Gruppen - Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 17. november 2014",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2014-05-31,2013-06-01,2014-11-17,Herning,27 21 24 03,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:19959856,indberetninger-20180424,2.5124266,31875900.0,,2018-03-31T22:27:59.882Z,2014-11-18T23:00:00.000Z,regnskab,0.0,,2014-05-31,2013-06-01,14-249.640,2014-11-18T23:00:00.000Z,
31875900,2013-06-01,2014-05-31,ID_10,http://regnskaber.virk.dk/00957813/Y3ZyLmRrOi8vcGRmcy8zMTg3NTkwMDtBcFM0NDY4Njc7MjAxMzA2MDE7MjAxNDA1MzE7UjtS.pdf,http://regnskaber.virk.dk/00957813/Y3ZyLmRrOi8veGJybHMvWC01MDhGMjlDQS0yMDE0MTExOF8xOTQyNDhfNDk3.xml,"Herning, 7400",Ãstergade 12,Til kapitalejerne i HT Gruppen - Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. maj 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni 2013 - 31. maj 2014.",2008-12-05,2014-11-18,0.0,31875900.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni 2013 - 31. maj 2014 for HT Gruppen - Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Heidi BÃ¦k-Risbjerg,HT Gruppen - Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 17. november 2014",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2014-05-31,2013-06-01,2014-11-17,Herning,27 21 24 03,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:19959856,indberetninger-20180424,2.5124266,31875900.0,,2018-03-31T22:27:59.882Z,2014-11-18T23:00:00.000Z,regnskab,0.0,,2014-05-31,2013-06-01,14-249.640,2014-11-18T23:00:00.000Z,
31875900,2013-06-01,2014-05-31,ID_11,http://regnskaber.virk.dk/00957813/Y3ZyLmRrOi8vcGRmcy8zMTg3NTkwMDtBcFM0NDY4Njc7MjAxMzA2MDE7MjAxNDA1MzE7UjtS.pdf,http://regnskaber.virk.dk/00957813/Y3ZyLmRrOi8veGJybHMvWC01MDhGMjlDQS0yMDE0MTExOF8xOTQyNDhfNDk3.xml,"Herning, 7400",Ãstergade 12,Til kapitalejerne i HT Gruppen - Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. maj 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni 2013 - 31. maj 2014.",2008-12-05,2014-11-18,0.0,31875900.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni 2013 - 31. maj 2014 for HT Gruppen - Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Heidi BÃ¦k-Risbjerg,HT Gruppen - Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 17. november 2014",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2014-05-31,2013-06-01,2014-11-17,Herning,27 21 24 03,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:19959856,indberetninger-20180424,2.5124266,31875900.0,,2018-03-31T22:27:59.882Z,2014-11-18T23:00:00.000Z,regnskab,0.0,,2014-05-31,2013-06-01,14-249.640,2014-11-18T23:00:00.000Z,
31875900,2013-06-01,2014-05-31,ID_12,http://regnskaber.virk.dk/00957813/Y3ZyLmRrOi8vcGRmcy8zMTg3NTkwMDtBcFM0NDY4Njc7MjAxMzA2MDE7MjAxNDA1MzE7UjtS.pdf,http://regnskaber.virk.dk/00957813/Y3ZyLmRrOi8veGJybHMvWC01MDhGMjlDQS0yMDE0MTExOF8xOTQyNDhfNDk3.xml,"Herning, 7400",Ãstergade 12,Til kapitalejerne i HT Gruppen - Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. maj 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni 2013 - 31. maj 2014.",2008-12-05,2014-11-18,0.0,31875900.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni 2013 - 31. maj 2014 for HT Gruppen - Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Heidi BÃ¦k-Risbjerg,HT Gruppen - Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 17. november 2014",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2014-05-31,2013-06-01,2014-11-17,Herning,27 21 24 03,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:19959856,indberetninger-20180424,2.5124266,31875900.0,,2018-03-31T22:27:59.882Z,2014-11-18T23:00:00.000Z,regnskab,0.0,,2014-05-31,2013-06-01,14-249.640,2014-11-18T23:00:00.000Z,
31875900,2013-06-01,2014-05-31,ID_2,http://regnskaber.virk.dk/00957813/Y3ZyLmRrOi8vcGRmcy8zMTg3NTkwMDtBcFM0NDY4Njc7MjAxMzA2MDE7MjAxNDA1MzE7UjtS.pdf,http://regnskaber.virk.dk/00957813/Y3ZyLmRrOi8veGJybHMvWC01MDhGMjlDQS0yMDE0MTExOF8xOTQyNDhfNDk3.xml,"Herning, 7400",Ãstergade 12,Til kapitalejerne i HT Gruppen - Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. maj 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni 2013 - 31. maj 2014.",2008-12-05,2014-11-18,0.0,31875900.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni 2013 - 31. maj 2014 for HT Gruppen - Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Heidi BÃ¦k-Risbjerg,HT Gruppen - Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 17. november 2014",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2014-05-31,2013-06-01,2014-11-17,Herning,27 21 24 03,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:19959856,indberetninger-20180424,2.5124266,31875900.0,,2018-03-31T22:27:59.882Z,2014-11-18T23:00:00.000Z,regnskab,0.0,,2014-05-31,2013-06-01,14-249.640,2014-11-18T23:00:00.000Z,Thomas Holm Arnoldsen
31875900,2013-06-01,2014-05-31,ID_3,http://regnskaber.virk.dk/00957813/Y3ZyLmRrOi8vcGRmcy8zMTg3NTkwMDtBcFM0NDY4Njc7MjAxMzA2MDE7MjAxNDA1MzE7UjtS.pdf,http://regnskaber.virk.dk/00957813/Y3ZyLmRrOi8veGJybHMvWC01MDhGMjlDQS0yMDE0MTExOF8xOTQyNDhfNDk3.xml,"Herning, 7400",Ãstergade 12,Til kapitalejerne i HT Gruppen - Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. maj 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni 2013 - 31. maj 2014.",2008-12-05,2014-11-18,0.0,31875900.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni 2013 - 31. maj 2014 for HT Gruppen - Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Heidi BÃ¦k-Risbjerg,HT Gruppen - Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 17. november 2014",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2014-05-31,2013-06-01,2014-11-17,Herning,27 21 24 03,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:19959856,indberetninger-20180424,2.5124266,31875900.0,,2018-03-31T22:27:59.882Z,2014-11-18T23:00:00.000Z,regnskab,0.0,,2014-05-31,2013-06-01,14-249.640,2014-11-18T23:00:00.000Z,Heidi BÃ¦k-Risbjerg
31875900,2013-06-01,2014-05-31,ID_4,http://regnskaber.virk.dk/00957813/Y3ZyLmRrOi8vcGRmcy8zMTg3NTkwMDtBcFM0NDY4Njc7MjAxMzA2MDE7MjAxNDA1MzE7UjtS.pdf,http://regnskaber.virk.dk/00957813/Y3ZyLmRrOi8veGJybHMvWC01MDhGMjlDQS0yMDE0MTExOF8xOTQyNDhfNDk3.xml,"Herning, 7400",Ãstergade 12,Til kapitalejerne i HT Gruppen - Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. maj 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni 2013 - 31. maj 2014.",2008-12-05,2014-11-18,0.0,31875900.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni 2013 - 31. maj 2014 for HT Gruppen - Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Heidi BÃ¦k-Risbjerg,HT Gruppen - Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 17. november 2014",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2014-05-31,2013-06-01,2014-11-17,Herning,27 21 24 03,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:19959856,indberetninger-20180424,2.5124266,31875900.0,,2018-03-31T22:27:59.882Z,2014-11-18T23:00:00.000Z,regnskab,0.0,,2014-05-31,2013-06-01,14-249.640,2014-11-18T23:00:00.000Z,
31875900,2013-06-01,2014-05-31,ID_5,http://regnskaber.virk.dk/00957813/Y3ZyLmRrOi8vcGRmcy8zMTg3NTkwMDtBcFM0NDY4Njc7MjAxMzA2MDE7MjAxNDA1MzE7UjtS.pdf,http://regnskaber.virk.dk/00957813/Y3ZyLmRrOi8veGJybHMvWC01MDhGMjlDQS0yMDE0MTExOF8xOTQyNDhfNDk3.xml,"Herning, 7400",Ãstergade 12,Til kapitalejerne i HT Gruppen - Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. maj 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni 2013 - 31. maj 2014.",2008-12-05,2014-11-18,0.0,31875900.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni 2013 - 31. maj 2014 for HT Gruppen - Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Heidi BÃ¦k-Risbjerg,HT Gruppen - Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 17. november 2014",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2014-05-31,2013-06-01,2014-11-17,Herning,27 21 24 03,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:19959856,indberetninger-20180424,2.5124266,31875900.0,,2018-03-31T22:27:59.882Z,2014-11-18T23:00:00.000Z,regnskab,0.0,,2014-05-31,2013-06-01,14-249.640,2014-11-18T23:00:00.000Z,
31875900,2013-06-01,2014-05-31,ID_6,http://regnskaber.virk.dk/00957813/Y3ZyLmRrOi8vcGRmcy8zMTg3NTkwMDtBcFM0NDY4Njc7MjAxMzA2MDE7MjAxNDA1MzE7UjtS.pdf,http://regnskaber.virk.dk/00957813/Y3ZyLmRrOi8veGJybHMvWC01MDhGMjlDQS0yMDE0MTExOF8xOTQyNDhfNDk3.xml,"Herning, 7400",Ãstergade 12,Til kapitalejerne i HT Gruppen - Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. maj 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni 2013 - 31. maj 2014.",2008-12-05,2014-11-18,0.0,31875900.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni 2013 - 31. maj 2014 for HT Gruppen - Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Heidi BÃ¦k-Risbjerg,HT Gruppen - Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 17. november 2014",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2014-05-31,2013-06-01,2014-11-17,Herning,27 21 24 03,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:19959856,indberetninger-20180424,2.5124266,31875900.0,,2018-03-31T22:27:59.882Z,2014-11-18T23:00:00.000Z,regnskab,0.0,,2014-05-31,2013-06-01,14-249.640,2014-11-18T23:00:00.000Z,
