entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,FaxNumberOfReportingEntity,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PrepaymentsForIntangibleAssets,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
15200375,2015-01-01,2015-12-31,c11,http://regnskaber.virk.dk/57300251/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzRiLzEwL2QxL2JiNzQtNDUxZS05NGFhLTIwOTU1NDA1ZDRiNA.xhtml,http://regnskaber.virk.dk/57300251/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzc3LzNhL2Q2LzJkNGYtNDQ3NC04ZmIzLTM5NmRhOWQwMWI2Mw.pdf,http://regnskaber.virk.dk/57300251/ZG9rdW1lbnRsYWdlcjovLzAzLzAyL2FiLzk1LzJmL2NhOTgtNDA0MS04Y2I4LTJkZTQxNDAwNmUzMg.xml,true,KÃ¸benhavn K,1360.0,11.0,Frederiksborggade,Herlev,2730.0,13.0,LyskÃ¦r,3100  HornbÃ¦k,RÃ¸dtjÃ¸rnevej 11,Til den daglige ledelse i Vang Rasmussen Grafisk Produktion A/S.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-02-22,2017-04-27,Registreret revisor,44929696.0,15200375.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne MÃ¼ller Kring,Morten Wittenberg Vandborg,Vibeke Vang Rasmussen,BK-revision,Danske Bank A/S,VANG RASMUSSEN - GRAFISK PRODUKTION A/S,Bjarne MÃ¼ller Kring,0.0,Herlev,2015-01-01,2015-12-31,1322.0,2016-12-31,2016-01-01,false,false,2017-02-27,HornbÃ¦k,Se ledelsespÃ¥tegning,44929595.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23779328,indberetninger-20180424,2.595548,15200375.0,,2018-03-27T17:36:14.046Z,2017-04-28T11:07:42.528Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-34-FL,2017-04-28T11:07:42.695Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15200375,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/57300251/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzRiLzEwL2QxL2JiNzQtNDUxZS05NGFhLTIwOTU1NDA1ZDRiNA.xhtml,http://regnskaber.virk.dk/57300251/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzc3LzNhL2Q2LzJkNGYtNDQ3NC04ZmIzLTM5NmRhOWQwMWI2Mw.pdf,http://regnskaber.virk.dk/57300251/ZG9rdW1lbnRsYWdlcjovLzAzLzAyL2FiLzk1LzJmL2NhOTgtNDA0MS04Y2I4LTJkZTQxNDAwNmUzMg.xml,true,KÃ¸benhavn K,1360.0,11.0,Frederiksborggade,Herlev,2730.0,13.0,LyskÃ¦r,3100  HornbÃ¦k,RÃ¸dtjÃ¸rnevej 11,Til den daglige ledelse i Vang Rasmussen Grafisk Produktion A/S.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-02-22,2017-04-27,Registreret revisor,44929696.0,15200375.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne MÃ¼ller Kring,Morten Wittenberg Vandborg,Vibeke Vang Rasmussen,BK-revision,Danske Bank A/S,VANG RASMUSSEN - GRAFISK PRODUKTION A/S,Bjarne MÃ¼ller Kring,0.0,Herlev,2015-01-01,2015-12-31,151322.0,2016-12-31,2016-01-01,false,false,2017-02-27,HornbÃ¦k,Se ledelsespÃ¥tegning,44929595.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23779328,indberetninger-20180424,2.595548,15200375.0,,2018-03-27T17:36:14.046Z,2017-04-28T11:07:42.528Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-34-FL,2017-04-28T11:07:42.695Z,33600.0,2631397.0,2868317.0,3325.0,206645.0,203320.0,55323.0,,,,,,,,,,,,,,,,,,,,,,,,,,
15200375,2015-01-01,2015-12-31,c9,http://regnskaber.virk.dk/57300251/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzRiLzEwL2QxL2JiNzQtNDUxZS05NGFhLTIwOTU1NDA1ZDRiNA.xhtml,http://regnskaber.virk.dk/57300251/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzc3LzNhL2Q2LzJkNGYtNDQ3NC04ZmIzLTM5NmRhOWQwMWI2Mw.pdf,http://regnskaber.virk.dk/57300251/ZG9rdW1lbnRsYWdlcjovLzAzLzAyL2FiLzk1LzJmL2NhOTgtNDA0MS04Y2I4LTJkZTQxNDAwNmUzMg.xml,true,KÃ¸benhavn K,1360.0,11.0,Frederiksborggade,Herlev,2730.0,13.0,LyskÃ¦r,3100  HornbÃ¦k,RÃ¸dtjÃ¸rnevej 11,Til den daglige ledelse i Vang Rasmussen Grafisk Produktion A/S.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-02-22,2017-04-27,Registreret revisor,44929696.0,15200375.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne MÃ¼ller Kring,Morten Wittenberg Vandborg,Vibeke Vang Rasmussen,BK-revision,Danske Bank A/S,VANG RASMUSSEN - GRAFISK PRODUKTION A/S,Bjarne MÃ¼ller Kring,0.0,Herlev,2015-01-01,2015-12-31,150000.0,2016-12-31,2016-01-01,false,false,2017-02-27,HornbÃ¦k,Se ledelsespÃ¥tegning,44929595.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23779328,indberetninger-20180424,2.595548,15200375.0,,2018-03-27T17:36:14.046Z,2017-04-28T11:07:42.528Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-34-FL,2017-04-28T11:07:42.695Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15200375,2015-12-31,2015-12-31,c13,http://regnskaber.virk.dk/57300251/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzRiLzEwL2QxL2JiNzQtNDUxZS05NGFhLTIwOTU1NDA1ZDRiNA.xhtml,http://regnskaber.virk.dk/57300251/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzc3LzNhL2Q2LzJkNGYtNDQ3NC04ZmIzLTM5NmRhOWQwMWI2Mw.pdf,http://regnskaber.virk.dk/57300251/ZG9rdW1lbnRsYWdlcjovLzAzLzAyL2FiLzk1LzJmL2NhOTgtNDA0MS04Y2I4LTJkZTQxNDAwNmUzMg.xml,true,KÃ¸benhavn K,1360.0,11.0,Frederiksborggade,Herlev,2730.0,13.0,LyskÃ¦r,3100  HornbÃ¦k,RÃ¸dtjÃ¸rnevej 11,Til den daglige ledelse i Vang Rasmussen Grafisk Produktion A/S.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-02-22,2017-04-27,Registreret revisor,44929696.0,15200375.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne MÃ¼ller Kring,Morten Wittenberg Vandborg,Vibeke Vang Rasmussen,BK-revision,Danske Bank A/S,VANG RASMUSSEN - GRAFISK PRODUKTION A/S,Bjarne MÃ¼ller Kring,0.0,Herlev,2015-01-01,2015-12-31,,2016-12-31,2016-01-01,false,false,2017-02-27,HornbÃ¦k,Se ledelsespÃ¥tegning,44929595.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23779328,indberetninger-20180424,2.595548,15200375.0,,2018-03-27T17:36:14.046Z,2017-04-28T11:07:42.528Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-34-FL,2017-04-28T11:07:42.695Z,,,,,,,,2641945.0,1241775.0,500000.0,2520354.0,11965.0,17366.0,748568.0,51513.0,70078.0,2641945.0,1893377.0,121591.0,511899.0,70078.0,51513.0,150000.0,98568.0,286436.0,1893377.0,375253.0,8963.0,1278579.0,38288.0,672538.0,1249248.0,
15200375,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/57300251/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzRiLzEwL2QxL2JiNzQtNDUxZS05NGFhLTIwOTU1NDA1ZDRiNA.xhtml,http://regnskaber.virk.dk/57300251/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzc3LzNhL2Q2LzJkNGYtNDQ3NC04ZmIzLTM5NmRhOWQwMWI2Mw.pdf,http://regnskaber.virk.dk/57300251/ZG9rdW1lbnRsYWdlcjovLzAzLzAyL2FiLzk1LzJmL2NhOTgtNDA0MS04Y2I4LTJkZTQxNDAwNmUzMg.xml,true,KÃ¸benhavn K,1360.0,11.0,Frederiksborggade,Herlev,2730.0,13.0,LyskÃ¦r,3100  HornbÃ¦k,RÃ¸dtjÃ¸rnevej 11,Til den daglige ledelse i Vang Rasmussen Grafisk Produktion A/S.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-02-22,2017-04-27,Registreret revisor,44929696.0,15200375.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne MÃ¼ller Kring,Morten Wittenberg Vandborg,Vibeke Vang Rasmussen,BK-revision,Danske Bank A/S,VANG RASMUSSEN - GRAFISK PRODUKTION A/S,Bjarne MÃ¼ller Kring,0.0,Herlev,2015-01-01,2015-12-31,103963.0,2016-12-31,2016-01-01,false,false,2017-02-27,HornbÃ¦k,Se ledelsespÃ¥tegning,44929595.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23779328,indberetninger-20180424,2.595548,15200375.0,,2018-03-27T17:36:14.046Z,2017-04-28T11:07:42.528Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-34-FL,2017-04-28T11:07:42.695Z,33609.0,2565799.0,2736296.0,3445.0,140333.0,136888.0,36370.0,,,,,,,,,,,,,,,,,,,,,,,,,,
15200375,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/57300251/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzRiLzEwL2QxL2JiNzQtNDUxZS05NGFhLTIwOTU1NDA1ZDRiNA.xhtml,http://regnskaber.virk.dk/57300251/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzc3LzNhL2Q2LzJkNGYtNDQ3NC04ZmIzLTM5NmRhOWQwMWI2Mw.pdf,http://regnskaber.virk.dk/57300251/ZG9rdW1lbnRsYWdlcjovLzAzLzAyL2FiLzk1LzJmL2NhOTgtNDA0MS04Y2I4LTJkZTQxNDAwNmUzMg.xml,true,KÃ¸benhavn K,1360.0,11.0,Frederiksborggade,Herlev,2730.0,13.0,LyskÃ¦r,3100  HornbÃ¦k,RÃ¸dtjÃ¸rnevej 11,Til den daglige ledelse i Vang Rasmussen Grafisk Produktion A/S.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-02-22,2017-04-27,Registreret revisor,44929696.0,15200375.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne MÃ¼ller Kring,Morten Wittenberg Vandborg,Vibeke Vang Rasmussen,BK-revision,Danske Bank A/S,VANG RASMUSSEN - GRAFISK PRODUKTION A/S,Bjarne MÃ¼ller Kring,0.0,Herlev,2015-01-01,2015-12-31,,2016-12-31,2016-01-01,false,false,2017-02-27,HornbÃ¦k,Se ledelsespÃ¥tegning,44929595.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23779328,indberetninger-20180424,2.595548,15200375.0,,2018-03-27T17:36:14.046Z,2017-04-28T11:07:42.528Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-34-FL,2017-04-28T11:07:42.695Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15200375,2016-01-01,2016-12-31,c10,http://regnskaber.virk.dk/57300251/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzRiLzEwL2QxL2JiNzQtNDUxZS05NGFhLTIwOTU1NDA1ZDRiNA.xhtml,http://regnskaber.virk.dk/57300251/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzc3LzNhL2Q2LzJkNGYtNDQ3NC04ZmIzLTM5NmRhOWQwMWI2Mw.pdf,http://regnskaber.virk.dk/57300251/ZG9rdW1lbnRsYWdlcjovLzAzLzAyL2FiLzk1LzJmL2NhOTgtNDA0MS04Y2I4LTJkZTQxNDAwNmUzMg.xml,true,KÃ¸benhavn K,1360.0,11.0,Frederiksborggade,Herlev,2730.0,13.0,LyskÃ¦r,3100  HornbÃ¦k,RÃ¸dtjÃ¸rnevej 11,Til den daglige ledelse i Vang Rasmussen Grafisk Produktion A/S.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-02-22,2017-04-27,Registreret revisor,44929696.0,15200375.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne MÃ¼ller Kring,Morten Wittenberg Vandborg,Vibeke Vang Rasmussen,BK-revision,Danske Bank A/S,VANG RASMUSSEN - GRAFISK PRODUKTION A/S,Bjarne MÃ¼ller Kring,0.0,Herlev,2015-01-01,2015-12-31,-96037.0,2016-12-31,2016-01-01,false,false,2017-02-27,HornbÃ¦k,Se ledelsespÃ¥tegning,44929595.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23779328,indberetninger-20180424,2.595548,15200375.0,,2018-03-27T17:36:14.046Z,2017-04-28T11:07:42.528Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-34-FL,2017-04-28T11:07:42.695Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15200375,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/57300251/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzRiLzEwL2QxL2JiNzQtNDUxZS05NGFhLTIwOTU1NDA1ZDRiNA.xhtml,http://regnskaber.virk.dk/57300251/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzc3LzNhL2Q2LzJkNGYtNDQ3NC04ZmIzLTM5NmRhOWQwMWI2Mw.pdf,http://regnskaber.virk.dk/57300251/ZG9rdW1lbnRsYWdlcjovLzAzLzAyL2FiLzk1LzJmL2NhOTgtNDA0MS04Y2I4LTJkZTQxNDAwNmUzMg.xml,true,KÃ¸benhavn K,1360.0,11.0,Frederiksborggade,Herlev,2730.0,13.0,LyskÃ¦r,3100  HornbÃ¦k,RÃ¸dtjÃ¸rnevej 11,Til den daglige ledelse i Vang Rasmussen Grafisk Produktion A/S.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-02-22,2017-04-27,Registreret revisor,44929696.0,15200375.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne MÃ¼ller Kring,Morten Wittenberg Vandborg,Vibeke Vang Rasmussen,BK-revision,Danske Bank A/S,VANG RASMUSSEN - GRAFISK PRODUKTION A/S,Bjarne MÃ¼ller Kring,0.0,Herlev,2015-01-01,2015-12-31,,2016-12-31,2016-01-01,false,false,2017-02-27,HornbÃ¦k,Se ledelsespÃ¥tegning,44929595.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23779328,indberetninger-20180424,2.595548,15200375.0,,2018-03-27T17:36:14.046Z,2017-04-28T11:07:42.528Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-34-FL,2017-04-28T11:07:42.695Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Morten Wittenberg Vandborg
15200375,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/57300251/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzRiLzEwL2QxL2JiNzQtNDUxZS05NGFhLTIwOTU1NDA1ZDRiNA.xhtml,http://regnskaber.virk.dk/57300251/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzc3LzNhL2Q2LzJkNGYtNDQ3NC04ZmIzLTM5NmRhOWQwMWI2Mw.pdf,http://regnskaber.virk.dk/57300251/ZG9rdW1lbnRsYWdlcjovLzAzLzAyL2FiLzk1LzJmL2NhOTgtNDA0MS04Y2I4LTJkZTQxNDAwNmUzMg.xml,true,KÃ¸benhavn K,1360.0,11.0,Frederiksborggade,Herlev,2730.0,13.0,LyskÃ¦r,3100  HornbÃ¦k,RÃ¸dtjÃ¸rnevej 11,Til den daglige ledelse i Vang Rasmussen Grafisk Produktion A/S.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-02-22,2017-04-27,Registreret revisor,44929696.0,15200375.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne MÃ¼ller Kring,Morten Wittenberg Vandborg,Vibeke Vang Rasmussen,BK-revision,Danske Bank A/S,VANG RASMUSSEN - GRAFISK PRODUKTION A/S,Bjarne MÃ¼ller Kring,0.0,Herlev,2015-01-01,2015-12-31,,2016-12-31,2016-01-01,false,false,2017-02-27,HornbÃ¦k,Se ledelsespÃ¥tegning,44929595.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23779328,indberetninger-20180424,2.595548,15200375.0,,2018-03-27T17:36:14.046Z,2017-04-28T11:07:42.528Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-34-FL,2017-04-28T11:07:42.695Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vibeke Vang Rasmussen
15200375,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/57300251/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzRiLzEwL2QxL2JiNzQtNDUxZS05NGFhLTIwOTU1NDA1ZDRiNA.xhtml,http://regnskaber.virk.dk/57300251/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzc3LzNhL2Q2LzJkNGYtNDQ3NC04ZmIzLTM5NmRhOWQwMWI2Mw.pdf,http://regnskaber.virk.dk/57300251/ZG9rdW1lbnRsYWdlcjovLzAzLzAyL2FiLzk1LzJmL2NhOTgtNDA0MS04Y2I4LTJkZTQxNDAwNmUzMg.xml,true,KÃ¸benhavn K,1360.0,11.0,Frederiksborggade,Herlev,2730.0,13.0,LyskÃ¦r,3100  HornbÃ¦k,RÃ¸dtjÃ¸rnevej 11,Til den daglige ledelse i Vang Rasmussen Grafisk Produktion A/S.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-02-22,2017-04-27,Registreret revisor,44929696.0,15200375.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne MÃ¼ller Kring,Morten Wittenberg Vandborg,Vibeke Vang Rasmussen,BK-revision,Danske Bank A/S,VANG RASMUSSEN - GRAFISK PRODUKTION A/S,Bjarne MÃ¼ller Kring,0.0,Herlev,2015-01-01,2015-12-31,,2016-12-31,2016-01-01,false,false,2017-02-27,HornbÃ¦k,Se ledelsespÃ¥tegning,44929595.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23779328,indberetninger-20180424,2.595548,15200375.0,,2018-03-27T17:36:14.046Z,2017-04-28T11:07:42.528Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-34-FL,2017-04-28T11:07:42.695Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mikkel Vibe MÃ¸ller
