entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,Goodwill,IntangibleAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
28306849,2012-10-01,2013-09-30,ID_11,http://regnskaber.virk.dk/94860382/Y3ZyLmRrOi8vcGRmcy8yODMwNjg0OTtBcFMzNDEwMDA7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/94860382/Y3ZyLmRrOi8veGJybHMvWC03QUYyNDU5RC0yMDE1MDIwN18xMDA3MzJfNzEy.xml,"7400, Herning",Ãstergade 12,Til kapitalejerne i Christoffersen Guld ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",2014-11-27,2004-12-22,2014-12-15,28306849.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for Christoffersen Guld ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kjeld Christoffersen,Spar Nord,Christoffersen Guld ApS,"ANKER HÃST, registreret revisionsaktieselskab","Odense, den 27. november 2014",287895.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Esbjerg, 561",2014-09-30,2013-10-01,2014-11-27,Herning,66163230.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:16344472,indberetninger-20180424,2.5095785,28306849.0,,2018-03-30T10:41:20.150Z,2015-02-07T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-368.124,2015-02-07T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28306849,2012-10-01,2013-09-30,ID_7,http://regnskaber.virk.dk/94860382/Y3ZyLmRrOi8vcGRmcy8yODMwNjg0OTtBcFMzNDEwMDA7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/94860382/Y3ZyLmRrOi8veGJybHMvWC03QUYyNDU5RC0yMDE1MDIwN18xMDA3MzJfNzEy.xml,"7400, Herning",Ãstergade 12,Til kapitalejerne i Christoffersen Guld ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",2014-11-27,2004-12-22,2014-12-15,28306849.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for Christoffersen Guld ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kjeld Christoffersen,Spar Nord,Christoffersen Guld ApS,"ANKER HÃST, registreret revisionsaktieselskab","Odense, den 27. november 2014",-287895.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Esbjerg, 561",2014-09-30,2013-10-01,2014-11-27,Herning,66163230.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:16344472,indberetninger-20180424,2.5095785,28306849.0,,2018-03-30T10:41:20.150Z,2015-02-07T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-368.124,2015-02-07T23:00:00.000Z,18433.0,647736.0,392666.0,109392.0,-382895.0,-273503.0,-95000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28306849,2012-10-01,2013-09-30,ID_9,http://regnskaber.virk.dk/94860382/Y3ZyLmRrOi8vcGRmcy8yODMwNjg0OTtBcFMzNDEwMDA7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/94860382/Y3ZyLmRrOi8veGJybHMvWC03QUYyNDU5RC0yMDE1MDIwN18xMDA3MzJfNzEy.xml,"7400, Herning",Ãstergade 12,Til kapitalejerne i Christoffersen Guld ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",2014-11-27,2004-12-22,2014-12-15,28306849.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for Christoffersen Guld ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kjeld Christoffersen,Spar Nord,Christoffersen Guld ApS,"ANKER HÃST, registreret revisionsaktieselskab","Odense, den 27. november 2014",287895.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Esbjerg, 561",2014-09-30,2013-10-01,2014-11-27,Herning,66163230.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:16344472,indberetninger-20180424,2.5095785,28306849.0,,2018-03-30T10:41:20.150Z,2015-02-07T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-368.124,2015-02-07T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28306849,2013-09-30,2013-09-30,ID_13,http://regnskaber.virk.dk/94860382/Y3ZyLmRrOi8vcGRmcy8yODMwNjg0OTtBcFMzNDEwMDA7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/94860382/Y3ZyLmRrOi8veGJybHMvWC03QUYyNDU5RC0yMDE1MDIwN18xMDA3MzJfNzEy.xml,"7400, Herning",Ãstergade 12,Til kapitalejerne i Christoffersen Guld ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",2014-11-27,2004-12-22,2014-12-15,28306849.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for Christoffersen Guld ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kjeld Christoffersen,Spar Nord,Christoffersen Guld ApS,"ANKER HÃST, registreret revisionsaktieselskab","Odense, den 27. november 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Esbjerg, 561",2014-09-30,2013-10-01,2014-11-27,Herning,66163230.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:16344472,indberetninger-20180424,2.5095785,28306849.0,,2018-03-30T10:41:20.150Z,2015-02-07T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-368.124,2015-02-07T23:00:00.000Z,,,,,,,,1857085.0,10209.0,125000.0,1761318.0,-993616.0,12500.0,12500.0,1654600.0,1857085.0,2850701.0,83267.0,1654600.0,95767.0,9600.0,73667.0,298136.0,4109.0,-1118616.0,765415.0,2850701.0,29102.0,1646188.0,33538.0,96509.0,92400.0,78322.0,0.0,
28306849,2013-10-01,2014-09-30,ID_0,http://regnskaber.virk.dk/94860382/Y3ZyLmRrOi8vcGRmcy8yODMwNjg0OTtBcFMzNDEwMDA7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/94860382/Y3ZyLmRrOi8veGJybHMvWC03QUYyNDU5RC0yMDE1MDIwN18xMDA3MzJfNzEy.xml,"7400, Herning",Ãstergade 12,Til kapitalejerne i Christoffersen Guld ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",2014-11-27,2004-12-22,2014-12-15,28306849.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for Christoffersen Guld ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kjeld Christoffersen,Spar Nord,Christoffersen Guld ApS,"ANKER HÃST, registreret revisionsaktieselskab","Odense, den 27. november 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Esbjerg, 561",2014-09-30,2013-10-01,2014-11-27,Herning,66163230.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:16344472,indberetninger-20180424,2.5095785,28306849.0,,2018-03-30T10:41:20.150Z,2015-02-07T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-368.124,2015-02-07T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28306849,2013-10-01,2014-09-30,ID_1,http://regnskaber.virk.dk/94860382/Y3ZyLmRrOi8vcGRmcy8yODMwNjg0OTtBcFMzNDEwMDA7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/94860382/Y3ZyLmRrOi8veGJybHMvWC03QUYyNDU5RC0yMDE1MDIwN18xMDA3MzJfNzEy.xml,"7400, Herning",Ãstergade 12,Til kapitalejerne i Christoffersen Guld ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",2014-11-27,2004-12-22,2014-12-15,28306849.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for Christoffersen Guld ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kjeld Christoffersen,Spar Nord,Christoffersen Guld ApS,"ANKER HÃST, registreret revisionsaktieselskab","Odense, den 27. november 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Esbjerg, 561",2014-09-30,2013-10-01,2014-11-27,Herning,66163230.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:16344472,indberetninger-20180424,2.5095785,28306849.0,,2018-03-30T10:41:20.150Z,2015-02-07T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-368.124,2015-02-07T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28306849,2013-10-01,2014-09-30,ID_10,http://regnskaber.virk.dk/94860382/Y3ZyLmRrOi8vcGRmcy8yODMwNjg0OTtBcFMzNDEwMDA7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/94860382/Y3ZyLmRrOi8veGJybHMvWC03QUYyNDU5RC0yMDE1MDIwN18xMDA3MzJfNzEy.xml,"7400, Herning",Ãstergade 12,Til kapitalejerne i Christoffersen Guld ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",2014-11-27,2004-12-22,2014-12-15,28306849.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for Christoffersen Guld ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kjeld Christoffersen,Spar Nord,Christoffersen Guld ApS,"ANKER HÃST, registreret revisionsaktieselskab","Odense, den 27. november 2014",664022.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Esbjerg, 561",2014-09-30,2013-10-01,2014-11-27,Herning,66163230.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:16344472,indberetninger-20180424,2.5095785,28306849.0,,2018-03-30T10:41:20.150Z,2015-02-07T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-368.124,2015-02-07T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28306849,2013-10-01,2014-09-30,ID_14,http://regnskaber.virk.dk/94860382/Y3ZyLmRrOi8vcGRmcy8yODMwNjg0OTtBcFMzNDEwMDA7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/94860382/Y3ZyLmRrOi8veGJybHMvWC03QUYyNDU5RC0yMDE1MDIwN18xMDA3MzJfNzEy.xml,"7400, Herning",Ãstergade 12,Til kapitalejerne i Christoffersen Guld ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",2014-11-27,2004-12-22,2014-12-15,28306849.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for Christoffersen Guld ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kjeld Christoffersen,Spar Nord,Christoffersen Guld ApS,"ANKER HÃST, registreret revisionsaktieselskab","Odense, den 27. november 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Esbjerg, 561",2014-09-30,2013-10-01,2014-11-27,Herning,66163230.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:16344472,indberetninger-20180424,2.5095785,28306849.0,,2018-03-30T10:41:20.150Z,2015-02-07T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-368.124,2015-02-07T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28306849,2013-10-01,2014-09-30,ID_15,http://regnskaber.virk.dk/94860382/Y3ZyLmRrOi8vcGRmcy8yODMwNjg0OTtBcFMzNDEwMDA7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/94860382/Y3ZyLmRrOi8veGJybHMvWC03QUYyNDU5RC0yMDE1MDIwN18xMDA3MzJfNzEy.xml,"7400, Herning",Ãstergade 12,Til kapitalejerne i Christoffersen Guld ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",2014-11-27,2004-12-22,2014-12-15,28306849.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for Christoffersen Guld ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kjeld Christoffersen,Spar Nord,Christoffersen Guld ApS,"ANKER HÃST, registreret revisionsaktieselskab","Odense, den 27. november 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Esbjerg, 561",2014-09-30,2013-10-01,2014-11-27,Herning,66163230.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:16344472,indberetninger-20180424,2.5095785,28306849.0,,2018-03-30T10:41:20.150Z,2015-02-07T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-368.124,2015-02-07T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28306849,2013-10-01,2014-09-30,ID_16,http://regnskaber.virk.dk/94860382/Y3ZyLmRrOi8vcGRmcy8yODMwNjg0OTtBcFMzNDEwMDA7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/94860382/Y3ZyLmRrOi8veGJybHMvWC03QUYyNDU5RC0yMDE1MDIwN18xMDA3MzJfNzEy.xml,"7400, Herning",Ãstergade 12,Til kapitalejerne i Christoffersen Guld ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",2014-11-27,2004-12-22,2014-12-15,28306849.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for Christoffersen Guld ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kjeld Christoffersen,Spar Nord,Christoffersen Guld ApS,"ANKER HÃST, registreret revisionsaktieselskab","Odense, den 27. november 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Esbjerg, 561",2014-09-30,2013-10-01,2014-11-27,Herning,66163230.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:16344472,indberetninger-20180424,2.5095785,28306849.0,,2018-03-30T10:41:20.150Z,2015-02-07T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-368.124,2015-02-07T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
