entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfOtherOperatingIncomeAndExpenses,FaxNumberOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm
26865603,2016-05-01,2017-04-30,c123,,http://regnskaber.virk.dk/30656862/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2NhL2JhL2I1L2RiZDEtNDlmZi05MjY3LWY3NWExZTFjYjMwMg.pdf,http://regnskaber.virk.dk/30656862/ZG9rdW1lbnRsYWdlcjovLzAzL2M0Lzk0LzNkLzkxLzAxMGMtNDlhYS1hYzg5LTViMWU3YTY4MzhmMw.xml,GrÃ¥sten,6300.0,77.0,Sejrsvej,"6400, SÃ¸nderborg","Jyllandsgade, 28",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-09-25,2018-09-25,2002-11-13,2018-09-28,Andre eksterne omkostninger omfatter omkostninger til administration.,"Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af immaterielle og materielle anlÃ¦gsaktiver.",74 65 33 77,26865603.0,18061635.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Meilandt Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Bruhn Meilandt,Torben Bruhn Meilandt,Meilandt Holding ApS,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",GrÃ¥sten,2016-05-01,2017-04-30,-262000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,GrÃ¥sten,2018-04-30,2017-05-01,2018-09-25,SÃ¸nderborg,74 65 01 01,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26161042,indberetninger-20180424,2.5097342,26865603.0,AWYvciWQ5OzuYdPkEyjf,2018-10-01T11:45:04.557Z,2018-10-01T11:45:00.014Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-57-UW,2018-10-01T11:45:00.514Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26865603,2016-05-01,2017-04-30,c3,,http://regnskaber.virk.dk/30656862/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2NhL2JhL2I1L2RiZDEtNDlmZi05MjY3LWY3NWExZTFjYjMwMg.pdf,http://regnskaber.virk.dk/30656862/ZG9rdW1lbnRsYWdlcjovLzAzL2M0Lzk0LzNkLzkxLzAxMGMtNDlhYS1hYzg5LTViMWU3YTY4MzhmMw.xml,GrÃ¥sten,6300.0,77.0,Sejrsvej,"6400, SÃ¸nderborg","Jyllandsgade, 28",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-09-25,2018-09-25,2002-11-13,2018-09-28,Andre eksterne omkostninger omfatter omkostninger til administration.,"Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af immaterielle og materielle anlÃ¦gsaktiver.",74 65 33 77,26865603.0,18061635.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Meilandt Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Bruhn Meilandt,Torben Bruhn Meilandt,Meilandt Holding ApS,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",GrÃ¥sten,2016-05-01,2017-04-30,38000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,GrÃ¥sten,2018-04-30,2017-05-01,2018-09-25,SÃ¸nderborg,74 65 01 01,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26161042,indberetninger-20180424,2.5097342,26865603.0,AWYvciWQ5OzuYdPkEyjf,2018-10-01T11:45:04.557Z,2018-10-01T11:45:00.014Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-57-UW,2018-10-01T11:45:00.514Z,4000.0,-34000.0,3000.0,90000.0,49000.0,-38000.0,11000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26865603,2016-05-01,2017-04-30,c427,,http://regnskaber.virk.dk/30656862/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2NhL2JhL2I1L2RiZDEtNDlmZi05MjY3LWY3NWExZTFjYjMwMg.pdf,http://regnskaber.virk.dk/30656862/ZG9rdW1lbnRsYWdlcjovLzAzL2M0Lzk0LzNkLzkxLzAxMGMtNDlhYS1hYzg5LTViMWU3YTY4MzhmMw.xml,GrÃ¥sten,6300.0,77.0,Sejrsvej,"6400, SÃ¸nderborg","Jyllandsgade, 28",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-09-25,2018-09-25,2002-11-13,2018-09-28,Andre eksterne omkostninger omfatter omkostninger til administration.,"Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af immaterielle og materielle anlÃ¦gsaktiver.",74 65 33 77,26865603.0,18061635.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Meilandt Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Bruhn Meilandt,Torben Bruhn Meilandt,Meilandt Holding ApS,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",GrÃ¥sten,2016-05-01,2017-04-30,300000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,GrÃ¥sten,2018-04-30,2017-05-01,2018-09-25,SÃ¸nderborg,74 65 01 01,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26161042,indberetninger-20180424,2.5097342,26865603.0,AWYvciWQ5OzuYdPkEyjf,2018-10-01T11:45:04.557Z,2018-10-01T11:45:00.014Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-57-UW,2018-10-01T11:45:00.514Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26865603,2017-04-30,2017-04-30,c4,,http://regnskaber.virk.dk/30656862/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2NhL2JhL2I1L2RiZDEtNDlmZi05MjY3LWY3NWExZTFjYjMwMg.pdf,http://regnskaber.virk.dk/30656862/ZG9rdW1lbnRsYWdlcjovLzAzL2M0Lzk0LzNkLzkxLzAxMGMtNDlhYS1hYzg5LTViMWU3YTY4MzhmMw.xml,GrÃ¥sten,6300.0,77.0,Sejrsvej,"6400, SÃ¸nderborg","Jyllandsgade, 28",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-09-25,2018-09-25,2002-11-13,2018-09-28,Andre eksterne omkostninger omfatter omkostninger til administration.,"Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af immaterielle og materielle anlÃ¦gsaktiver.",74 65 33 77,26865603.0,18061635.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Meilandt Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Bruhn Meilandt,Torben Bruhn Meilandt,Meilandt Holding ApS,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",GrÃ¥sten,2016-05-01,2017-04-30,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,GrÃ¥sten,2018-04-30,2017-05-01,2018-09-25,SÃ¸nderborg,74 65 01 01,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26161042,indberetninger-20180424,2.5097342,26865603.0,AWYvciWQ5OzuYdPkEyjf,2018-10-01T11:45:04.557Z,2018-10-01T11:45:00.014Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-57-UW,2018-10-01T11:45:00.514Z,,,,,,,,4354000.0,2831000.0,125000.0,4337000.0,5000.0,4344000.0,17000.0,4354000.0,10000.0,17000.0,1492000.0,10000.0,17000.0,4219000.0,1492000.0,10000.0,14000.0,9000.0,,,,,,,,,,
26865603,2017-05-01,2018-04-30,c1,,http://regnskaber.virk.dk/30656862/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2NhL2JhL2I1L2RiZDEtNDlmZi05MjY3LWY3NWExZTFjYjMwMg.pdf,http://regnskaber.virk.dk/30656862/ZG9rdW1lbnRsYWdlcjovLzAzL2M0Lzk0LzNkLzkxLzAxMGMtNDlhYS1hYzg5LTViMWU3YTY4MzhmMw.xml,GrÃ¥sten,6300.0,77.0,Sejrsvej,"6400, SÃ¸nderborg","Jyllandsgade, 28",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-09-25,2018-09-25,2002-11-13,2018-09-28,Andre eksterne omkostninger omfatter omkostninger til administration.,"Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af immaterielle og materielle anlÃ¦gsaktiver.",74 65 33 77,26865603.0,18061635.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Meilandt Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Bruhn Meilandt,Torben Bruhn Meilandt,Meilandt Holding ApS,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",GrÃ¥sten,2016-05-01,2017-04-30,-76685.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,GrÃ¥sten,2018-04-30,2017-05-01,2018-09-25,SÃ¸nderborg,74 65 01 01,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26161042,indberetninger-20180424,2.5097342,26865603.0,AWYvciWQ5OzuYdPkEyjf,2018-10-01T11:45:04.557Z,2018-10-01T11:45:00.014Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-57-UW,2018-10-01T11:45:00.514Z,8820.0,-67439.0,2007.0,1581.0,-76685.0,-76259.0,0.0,,,,,,,,,,,,,,,,,,,Danmark,,,,,,,,,
26865603,2017-05-01,2018-04-30,c122,,http://regnskaber.virk.dk/30656862/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2NhL2JhL2I1L2RiZDEtNDlmZi05MjY3LWY3NWExZTFjYjMwMg.pdf,http://regnskaber.virk.dk/30656862/ZG9rdW1lbnRsYWdlcjovLzAzL2M0Lzk0LzNkLzkxLzAxMGMtNDlhYS1hYzg5LTViMWU3YTY4MzhmMw.xml,GrÃ¥sten,6300.0,77.0,Sejrsvej,"6400, SÃ¸nderborg","Jyllandsgade, 28",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-09-25,2018-09-25,2002-11-13,2018-09-28,Andre eksterne omkostninger omfatter omkostninger til administration.,"Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af immaterielle og materielle anlÃ¦gsaktiver.",74 65 33 77,26865603.0,18061635.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Meilandt Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Bruhn Meilandt,Torben Bruhn Meilandt,Meilandt Holding ApS,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",GrÃ¥sten,2016-05-01,2017-04-30,-326685.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,GrÃ¥sten,2018-04-30,2017-05-01,2018-09-25,SÃ¸nderborg,74 65 01 01,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26161042,indberetninger-20180424,2.5097342,26865603.0,AWYvciWQ5OzuYdPkEyjf,2018-10-01T11:45:04.557Z,2018-10-01T11:45:00.014Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-57-UW,2018-10-01T11:45:00.514Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26865603,2017-05-01,2018-04-30,c426,,http://regnskaber.virk.dk/30656862/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2NhL2JhL2I1L2RiZDEtNDlmZi05MjY3LWY3NWExZTFjYjMwMg.pdf,http://regnskaber.virk.dk/30656862/ZG9rdW1lbnRsYWdlcjovLzAzL2M0Lzk0LzNkLzkxLzAxMGMtNDlhYS1hYzg5LTViMWU3YTY4MzhmMw.xml,GrÃ¥sten,6300.0,77.0,Sejrsvej,"6400, SÃ¸nderborg","Jyllandsgade, 28",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-09-25,2018-09-25,2002-11-13,2018-09-28,Andre eksterne omkostninger omfatter omkostninger til administration.,"Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af immaterielle og materielle anlÃ¦gsaktiver.",74 65 33 77,26865603.0,18061635.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Meilandt Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Bruhn Meilandt,Torben Bruhn Meilandt,Meilandt Holding ApS,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",GrÃ¥sten,2016-05-01,2017-04-30,250000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,GrÃ¥sten,2018-04-30,2017-05-01,2018-09-25,SÃ¸nderborg,74 65 01 01,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26161042,indberetninger-20180424,2.5097342,26865603.0,AWYvciWQ5OzuYdPkEyjf,2018-10-01T11:45:04.557Z,2018-10-01T11:45:00.014Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-57-UW,2018-10-01T11:45:00.514Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26865603,2017-05-01,2018-04-30,c71,,http://regnskaber.virk.dk/30656862/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2NhL2JhL2I1L2RiZDEtNDlmZi05MjY3LWY3NWExZTFjYjMwMg.pdf,http://regnskaber.virk.dk/30656862/ZG9rdW1lbnRsYWdlcjovLzAzL2M0Lzk0LzNkLzkxLzAxMGMtNDlhYS1hYzg5LTViMWU3YTY4MzhmMw.xml,GrÃ¥sten,6300.0,77.0,Sejrsvej,"6400, SÃ¸nderborg","Jyllandsgade, 28",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-09-25,2018-09-25,2002-11-13,2018-09-28,Andre eksterne omkostninger omfatter omkostninger til administration.,"Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af immaterielle og materielle anlÃ¦gsaktiver.",74 65 33 77,26865603.0,18061635.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Meilandt Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Bruhn Meilandt,Torben Bruhn Meilandt,Meilandt Holding ApS,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",GrÃ¥sten,2016-05-01,2017-04-30,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,GrÃ¥sten,2018-04-30,2017-05-01,2018-09-25,SÃ¸nderborg,74 65 01 01,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26161042,indberetninger-20180424,2.5097342,26865603.0,AWYvciWQ5OzuYdPkEyjf,2018-10-01T11:45:04.557Z,2018-10-01T11:45:00.014Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-57-UW,2018-10-01T11:45:00.514Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26865603,2017-05-01,2018-04-30,c88,,http://regnskaber.virk.dk/30656862/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2NhL2JhL2I1L2RiZDEtNDlmZi05MjY3LWY3NWExZTFjYjMwMg.pdf,http://regnskaber.virk.dk/30656862/ZG9rdW1lbnRsYWdlcjovLzAzL2M0Lzk0LzNkLzkxLzAxMGMtNDlhYS1hYzg5LTViMWU3YTY4MzhmMw.xml,GrÃ¥sten,6300.0,77.0,Sejrsvej,"6400, SÃ¸nderborg","Jyllandsgade, 28",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-09-25,2018-09-25,2002-11-13,2018-09-28,Andre eksterne omkostninger omfatter omkostninger til administration.,"Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af immaterielle og materielle anlÃ¦gsaktiver.",74 65 33 77,26865603.0,18061635.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Meilandt Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Bruhn Meilandt,Torben Bruhn Meilandt,Meilandt Holding ApS,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",GrÃ¥sten,2016-05-01,2017-04-30,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,GrÃ¥sten,2018-04-30,2017-05-01,2018-09-25,SÃ¸nderborg,74 65 01 01,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26161042,indberetninger-20180424,2.5097342,26865603.0,AWYvciWQ5OzuYdPkEyjf,2018-10-01T11:45:04.557Z,2018-10-01T11:45:00.014Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-57-UW,2018-10-01T11:45:00.514Z,,,,,,,,,,,,,,,,,,,,,,,,,,,SÃ¸nderborg,6400.0,28.0,Jyllandsgade,Statsaut. revisor,18061635.0,mne19693,Niels Christian SchjÃ¸th,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab"
26865603,2017-05-01,2018-04-30,c89,,http://regnskaber.virk.dk/30656862/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2NhL2JhL2I1L2RiZDEtNDlmZi05MjY3LWY3NWExZTFjYjMwMg.pdf,http://regnskaber.virk.dk/30656862/ZG9rdW1lbnRsYWdlcjovLzAzL2M0Lzk0LzNkLzkxLzAxMGMtNDlhYS1hYzg5LTViMWU3YTY4MzhmMw.xml,GrÃ¥sten,6300.0,77.0,Sejrsvej,"6400, SÃ¸nderborg","Jyllandsgade, 28",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-09-25,2018-09-25,2002-11-13,2018-09-28,Andre eksterne omkostninger omfatter omkostninger til administration.,"Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af immaterielle og materielle anlÃ¦gsaktiver.",74 65 33 77,26865603.0,18061635.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Meilandt Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Bruhn Meilandt,Torben Bruhn Meilandt,Meilandt Holding ApS,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",GrÃ¥sten,2016-05-01,2017-04-30,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,GrÃ¥sten,2018-04-30,2017-05-01,2018-09-25,SÃ¸nderborg,74 65 01 01,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26161042,indberetninger-20180424,2.5097342,26865603.0,AWYvciWQ5OzuYdPkEyjf,2018-10-01T11:45:04.557Z,2018-10-01T11:45:00.014Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-57-UW,2018-10-01T11:45:00.514Z,,,,,,,,,,,,,,,,,,,,,,,,,,Danmark,SÃ¸nderborg,6400.0,28.0,Jyllandsgade,Statsaut. revisor,18061635.0,mne41402,Maj Kirkegaard Rotne,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab"
