entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,CurrentAssets,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfContingentLiabilities,DisclosureOfDeferredTaxAssetsAndLiabilities,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ReportingPeriodEndDate,ReportingPeriodStartDate,ShorttermReceivables,ShorttermTaxReceivables,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,NameAndSurnameOfMemberOfSupervisoryBoard
29799784,2014-01-01,2014-12-31,c6,http://regnskaber.virk.dk/48799792/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2MzLzA3LzdkL2IzZjktNDBiYi1iYjI3LWY0YWI3ZmZiZDhkMg.xhtml,http://regnskaber.virk.dk/48799792/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzIyLzIzLzVlL2ZlZWUtNDBlMy04N2RjLTZhYmQ0YmVjNjRlNw.pdf,http://regnskaber.virk.dk/48799792/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzE1LzJkL2Y0LzM0NDUtNGM1OC04NzFkLTIxMzM3YWQ1ZmU2NQ.xml,Ikast,7430.0,Vestergade 2,Ikast,7430.0,2.0,Lassonsvej,7430 Ikast,Lassonsvej 2,"Regnskabsklasse B, mikrovirksomhed",1100.0,2016-03-04,2016-03-17,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Udskudt skatteaktiv ca. 360 t.kr. er ikke indregnet i balancen.</p>",29799784.0,150000.0,-150175.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Villy Bukbjerg Fiedler,Bent Aage Madsen,Handelsbanken,HUMMELMOSE INVEST A/S,Lotte SÃ¸ndergaard,105185.0,3.0,"Ikast,",2014-01-01,2014-12-31,-405357.0,-405357.0,2015-12-31,2015-01-01,1100.0,1100.0,Selskabet har fravalgt revision,false,Ingen bistand,urn:ofk:oid:22119185,indberetninger-20180424,2.59278,29799784.0,,2018-03-29T05:28:22.174Z,2016-03-17T08:42:45.981Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-76-AG,2016-03-17T08:42:46.193Z,,,,,,,,,,,,,,
29799784,2014-01-01,2014-12-31,c8,http://regnskaber.virk.dk/48799792/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2MzLzA3LzdkL2IzZjktNDBiYi1iYjI3LWY0YWI3ZmZiZDhkMg.xhtml,http://regnskaber.virk.dk/48799792/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzIyLzIzLzVlL2ZlZWUtNDBlMy04N2RjLTZhYmQ0YmVjNjRlNw.pdf,http://regnskaber.virk.dk/48799792/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzE1LzJkL2Y0LzM0NDUtNGM1OC04NzFkLTIxMzM3YWQ1ZmU2NQ.xml,Ikast,7430.0,Vestergade 2,Ikast,7430.0,2.0,Lassonsvej,7430 Ikast,Lassonsvej 2,"Regnskabsklasse B, mikrovirksomhed",1100.0,2016-03-04,2016-03-17,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Udskudt skatteaktiv ca. 360 t.kr. er ikke indregnet i balancen.</p>",29799784.0,,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Villy Bukbjerg Fiedler,Bent Aage Madsen,Handelsbanken,HUMMELMOSE INVEST A/S,Lotte SÃ¸ndergaard,,,"Ikast,",2014-01-01,2014-12-31,-405357.0,,2015-12-31,2015-01-01,1100.0,1100.0,Selskabet har fravalgt revision,false,Ingen bistand,urn:ofk:oid:22119185,indberetninger-20180424,2.59278,29799784.0,,2018-03-29T05:28:22.174Z,2016-03-17T08:42:45.981Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-76-AG,2016-03-17T08:42:46.193Z,,,,,,,,,,,,,,
29799784,2014-12-31,2014-12-31,c10,http://regnskaber.virk.dk/48799792/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2MzLzA3LzdkL2IzZjktNDBiYi1iYjI3LWY0YWI3ZmZiZDhkMg.xhtml,http://regnskaber.virk.dk/48799792/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzIyLzIzLzVlL2ZlZWUtNDBlMy04N2RjLTZhYmQ0YmVjNjRlNw.pdf,http://regnskaber.virk.dk/48799792/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzE1LzJkL2Y0LzM0NDUtNGM1OC04NzFkLTIxMzM3YWQ1ZmU2NQ.xml,Ikast,7430.0,Vestergade 2,Ikast,7430.0,2.0,Lassonsvej,7430 Ikast,Lassonsvej 2,"Regnskabsklasse B, mikrovirksomhed",1100.0,2016-03-04,2016-03-17,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Udskudt skatteaktiv ca. 360 t.kr. er ikke indregnet i balancen.</p>",29799784.0,,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Villy Bukbjerg Fiedler,Bent Aage Madsen,Handelsbanken,HUMMELMOSE INVEST A/S,Lotte SÃ¸ndergaard,,,"Ikast,",2014-01-01,2014-12-31,,,2015-12-31,2015-01-01,1100.0,1100.0,Selskabet har fravalgt revision,false,Ingen bistand,urn:ofk:oid:22119185,indberetninger-20180424,2.59278,29799784.0,,2018-03-29T05:28:22.174Z,2016-03-17T08:42:45.981Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-76-AG,2016-03-17T08:42:46.193Z,2982255.0,2000000.0,273186.0,2982255.0,2709069.0,2981155.0,2850000.0,2981155.0,131155.0,440598.0,-1726814.0,2268471.0,2709069.0,
29799784,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/48799792/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2MzLzA3LzdkL2IzZjktNDBiYi1iYjI3LWY0YWI3ZmZiZDhkMg.xhtml,http://regnskaber.virk.dk/48799792/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzIyLzIzLzVlL2ZlZWUtNDBlMy04N2RjLTZhYmQ0YmVjNjRlNw.pdf,http://regnskaber.virk.dk/48799792/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzE1LzJkL2Y0LzM0NDUtNGM1OC04NzFkLTIxMzM3YWQ1ZmU2NQ.xml,Ikast,7430.0,Vestergade 2,Ikast,7430.0,2.0,Lassonsvej,7430 Ikast,Lassonsvej 2,"Regnskabsklasse B, mikrovirksomhed",1100.0,2016-03-04,2016-03-17,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Udskudt skatteaktiv ca. 360 t.kr. er ikke indregnet i balancen.</p>",29799784.0,-181667.0,-9055.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Villy Bukbjerg Fiedler,Bent Aage Madsen,Handelsbanken,HUMMELMOSE INVEST A/S,Lotte SÃ¸ndergaard,77011.0,9.0,"Ikast,",2014-01-01,2014-12-31,95610.0,95610.0,2015-12-31,2015-01-01,1100.0,1100.0,Selskabet har fravalgt revision,false,Ingen bistand,urn:ofk:oid:22119185,indberetninger-20180424,2.59278,29799784.0,,2018-03-29T05:28:22.174Z,2016-03-17T08:42:45.981Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-76-AG,2016-03-17T08:42:46.193Z,,,,,,,,,,,,,,
29799784,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/48799792/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2MzLzA3LzdkL2IzZjktNDBiYi1iYjI3LWY0YWI3ZmZiZDhkMg.xhtml,http://regnskaber.virk.dk/48799792/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzIyLzIzLzVlL2ZlZWUtNDBlMy04N2RjLTZhYmQ0YmVjNjRlNw.pdf,http://regnskaber.virk.dk/48799792/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzE1LzJkL2Y0LzM0NDUtNGM1OC04NzFkLTIxMzM3YWQ1ZmU2NQ.xml,Ikast,7430.0,Vestergade 2,Ikast,7430.0,2.0,Lassonsvej,7430 Ikast,Lassonsvej 2,"Regnskabsklasse B, mikrovirksomhed",1100.0,2016-03-04,2016-03-17,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Udskudt skatteaktiv ca. 360 t.kr. er ikke indregnet i balancen.</p>",29799784.0,,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Villy Bukbjerg Fiedler,Bent Aage Madsen,Handelsbanken,HUMMELMOSE INVEST A/S,Lotte SÃ¸ndergaard,,,"Ikast,",2014-01-01,2014-12-31,,,2015-12-31,2015-01-01,1100.0,1100.0,Selskabet har fravalgt revision,false,Ingen bistand,urn:ofk:oid:22119185,indberetninger-20180424,2.59278,29799784.0,,2018-03-29T05:28:22.174Z,2016-03-17T08:42:45.981Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-76-AG,2016-03-17T08:42:46.193Z,,,,,,,,,,,,,,
29799784,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/48799792/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2MzLzA3LzdkL2IzZjktNDBiYi1iYjI3LWY0YWI3ZmZiZDhkMg.xhtml,http://regnskaber.virk.dk/48799792/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzIyLzIzLzVlL2ZlZWUtNDBlMy04N2RjLTZhYmQ0YmVjNjRlNw.pdf,http://regnskaber.virk.dk/48799792/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzE1LzJkL2Y0LzM0NDUtNGM1OC04NzFkLTIxMzM3YWQ1ZmU2NQ.xml,Ikast,7430.0,Vestergade 2,Ikast,7430.0,2.0,Lassonsvej,7430 Ikast,Lassonsvej 2,"Regnskabsklasse B, mikrovirksomhed",1100.0,2016-03-04,2016-03-17,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Udskudt skatteaktiv ca. 360 t.kr. er ikke indregnet i balancen.</p>",29799784.0,,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Villy Bukbjerg Fiedler,Bent Aage Madsen,Handelsbanken,HUMMELMOSE INVEST A/S,Lotte SÃ¸ndergaard,,,"Ikast,",2014-01-01,2014-12-31,,,2015-12-31,2015-01-01,1100.0,1100.0,Selskabet har fravalgt revision,false,Ingen bistand,urn:ofk:oid:22119185,indberetninger-20180424,2.59278,29799784.0,,2018-03-29T05:28:22.174Z,2016-03-17T08:42:45.981Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-76-AG,2016-03-17T08:42:46.193Z,,,,,,,,,,,,,,Dion MÃ¸berg Eriksen
29799784,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/48799792/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2MzLzA3LzdkL2IzZjktNDBiYi1iYjI3LWY0YWI3ZmZiZDhkMg.xhtml,http://regnskaber.virk.dk/48799792/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzIyLzIzLzVlL2ZlZWUtNDBlMy04N2RjLTZhYmQ0YmVjNjRlNw.pdf,http://regnskaber.virk.dk/48799792/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzE1LzJkL2Y0LzM0NDUtNGM1OC04NzFkLTIxMzM3YWQ1ZmU2NQ.xml,Ikast,7430.0,Vestergade 2,Ikast,7430.0,2.0,Lassonsvej,7430 Ikast,Lassonsvej 2,"Regnskabsklasse B, mikrovirksomhed",1100.0,2016-03-04,2016-03-17,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Udskudt skatteaktiv ca. 360 t.kr. er ikke indregnet i balancen.</p>",29799784.0,,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Villy Bukbjerg Fiedler,Bent Aage Madsen,Handelsbanken,HUMMELMOSE INVEST A/S,Lotte SÃ¸ndergaard,,,"Ikast,",2014-01-01,2014-12-31,,,2015-12-31,2015-01-01,1100.0,1100.0,Selskabet har fravalgt revision,false,Ingen bistand,urn:ofk:oid:22119185,indberetninger-20180424,2.59278,29799784.0,,2018-03-29T05:28:22.174Z,2016-03-17T08:42:45.981Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-76-AG,2016-03-17T08:42:46.193Z,,,,,,,,,,,,,,Bent Aage Madsen
29799784,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/48799792/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2MzLzA3LzdkL2IzZjktNDBiYi1iYjI3LWY0YWI3ZmZiZDhkMg.xhtml,http://regnskaber.virk.dk/48799792/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzIyLzIzLzVlL2ZlZWUtNDBlMy04N2RjLTZhYmQ0YmVjNjRlNw.pdf,http://regnskaber.virk.dk/48799792/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzE1LzJkL2Y0LzM0NDUtNGM1OC04NzFkLTIxMzM3YWQ1ZmU2NQ.xml,Ikast,7430.0,Vestergade 2,Ikast,7430.0,2.0,Lassonsvej,7430 Ikast,Lassonsvej 2,"Regnskabsklasse B, mikrovirksomhed",1100.0,2016-03-04,2016-03-17,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Udskudt skatteaktiv ca. 360 t.kr. er ikke indregnet i balancen.</p>",29799784.0,,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Villy Bukbjerg Fiedler,Bent Aage Madsen,Handelsbanken,HUMMELMOSE INVEST A/S,Lotte SÃ¸ndergaard,,,"Ikast,",2014-01-01,2014-12-31,,,2015-12-31,2015-01-01,1100.0,1100.0,Selskabet har fravalgt revision,false,Ingen bistand,urn:ofk:oid:22119185,indberetninger-20180424,2.59278,29799784.0,,2018-03-29T05:28:22.174Z,2016-03-17T08:42:45.981Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-76-AG,2016-03-17T08:42:46.193Z,,,,,,,,,,,,,,Bernhard Bo Jensen
29799784,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/48799792/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2MzLzA3LzdkL2IzZjktNDBiYi1iYjI3LWY0YWI3ZmZiZDhkMg.xhtml,http://regnskaber.virk.dk/48799792/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzIyLzIzLzVlL2ZlZWUtNDBlMy04N2RjLTZhYmQ0YmVjNjRlNw.pdf,http://regnskaber.virk.dk/48799792/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzE1LzJkL2Y0LzM0NDUtNGM1OC04NzFkLTIxMzM3YWQ1ZmU2NQ.xml,Ikast,7430.0,Vestergade 2,Ikast,7430.0,2.0,Lassonsvej,7430 Ikast,Lassonsvej 2,"Regnskabsklasse B, mikrovirksomhed",1100.0,2016-03-04,2016-03-17,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Udskudt skatteaktiv ca. 360 t.kr. er ikke indregnet i balancen.</p>",29799784.0,,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Villy Bukbjerg Fiedler,Bent Aage Madsen,Handelsbanken,HUMMELMOSE INVEST A/S,Lotte SÃ¸ndergaard,,,"Ikast,",2014-01-01,2014-12-31,,,2015-12-31,2015-01-01,1100.0,1100.0,Selskabet har fravalgt revision,false,Ingen bistand,urn:ofk:oid:22119185,indberetninger-20180424,2.59278,29799784.0,,2018-03-29T05:28:22.174Z,2016-03-17T08:42:45.981Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-76-AG,2016-03-17T08:42:46.193Z,,,,,,,,,,,,,,Villy Bukbjerg Fiedler
29799784,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/48799792/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2MzLzA3LzdkL2IzZjktNDBiYi1iYjI3LWY0YWI3ZmZiZDhkMg.xhtml,http://regnskaber.virk.dk/48799792/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzIyLzIzLzVlL2ZlZWUtNDBlMy04N2RjLTZhYmQ0YmVjNjRlNw.pdf,http://regnskaber.virk.dk/48799792/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzE1LzJkL2Y0LzM0NDUtNGM1OC04NzFkLTIxMzM3YWQ1ZmU2NQ.xml,Ikast,7430.0,Vestergade 2,Ikast,7430.0,2.0,Lassonsvej,7430 Ikast,Lassonsvej 2,"Regnskabsklasse B, mikrovirksomhed",1100.0,2016-03-04,2016-03-17,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Udskudt skatteaktiv ca. 360 t.kr. er ikke indregnet i balancen.</p>",29799784.0,,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Villy Bukbjerg Fiedler,Bent Aage Madsen,Handelsbanken,HUMMELMOSE INVEST A/S,Lotte SÃ¸ndergaard,,,"Ikast,",2014-01-01,2014-12-31,95610.0,,2015-12-31,2015-01-01,1100.0,1100.0,Selskabet har fravalgt revision,false,Ingen bistand,urn:ofk:oid:22119185,indberetninger-20180424,2.59278,29799784.0,,2018-03-29T05:28:22.174Z,2016-03-17T08:42:45.981Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-76-AG,2016-03-17T08:42:46.193Z,,,,,,,,,,,,,,
