entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
31270596,2012-10-01,2013-09-30,ID_11,http://regnskaber.virk.dk/69507213/Y3ZyLmRrOi8vcGRmcy8zMTI3MDU5NjtBcFM0MjU3Mjg7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/69507213/Y3ZyLmRrOi8veGJybHMvWC03RjEyRDRCRi0yMDE1MDMzMV8xMDU2NDlfMjY1.xml,"2000, Frederiksberg",Lindevangs Alle 4,Til den daglige ledelse i Dodo Music Production ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-03-24,2008-02-20,2015-03-26,31270596.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for Dodo Music Production ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Rud,Dodo Music Production ApS,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab","Hvidovre, den 24. marts 2015",869457.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2013-10-01,2015-03-24,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19303499,indberetninger-20180424,2.5096006,31270596.0,,2018-03-30T07:33:21.494Z,2015-03-31T22:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-385.726,2015-03-31T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
31270596,2012-10-01,2013-09-30,ID_7,http://regnskaber.virk.dk/69507213/Y3ZyLmRrOi8vcGRmcy8zMTI3MDU5NjtBcFM0MjU3Mjg7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/69507213/Y3ZyLmRrOi8veGJybHMvWC03RjEyRDRCRi0yMDE1MDMzMV8xMDU2NDlfMjY1.xml,"2000, Frederiksberg",Lindevangs Alle 4,Til den daglige ledelse i Dodo Music Production ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-03-24,2008-02-20,2015-03-26,31270596.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for Dodo Music Production ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Rud,Dodo Music Production ApS,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab","Hvidovre, den 24. marts 2015",-869457.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2013-10-01,2015-03-24,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19303499,indberetninger-20180424,2.5096006,31270596.0,,2018-03-30T07:33:21.494Z,2015-03-31T22:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-385.726,2015-03-31T22:00:00.000Z,-1060228.0,84887.0,-1145115.0,-1060228.0,-275658.0,,,,,,,,,,,,,,,,,
31270596,2012-10-01,2013-09-30,ID_9,http://regnskaber.virk.dk/69507213/Y3ZyLmRrOi8vcGRmcy8zMTI3MDU5NjtBcFM0MjU3Mjg7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/69507213/Y3ZyLmRrOi8veGJybHMvWC03RjEyRDRCRi0yMDE1MDMzMV8xMDU2NDlfMjY1.xml,"2000, Frederiksberg",Lindevangs Alle 4,Til den daglige ledelse i Dodo Music Production ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-03-24,2008-02-20,2015-03-26,31270596.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for Dodo Music Production ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Rud,Dodo Music Production ApS,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab","Hvidovre, den 24. marts 2015",869457.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2013-10-01,2015-03-24,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19303499,indberetninger-20180424,2.5096006,31270596.0,,2018-03-30T07:33:21.494Z,2015-03-31T22:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-385.726,2015-03-31T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
31270596,2013-09-30,2013-09-30,ID_13,http://regnskaber.virk.dk/69507213/Y3ZyLmRrOi8vcGRmcy8zMTI3MDU5NjtBcFM0MjU3Mjg7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/69507213/Y3ZyLmRrOi8veGJybHMvWC03RjEyRDRCRi0yMDE1MDMzMV8xMDU2NDlfMjY1.xml,"2000, Frederiksberg",Lindevangs Alle 4,Til den daglige ledelse i Dodo Music Production ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-03-24,2008-02-20,2015-03-26,31270596.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for Dodo Music Production ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Rud,Dodo Music Production ApS,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab","Hvidovre, den 24. marts 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2013-10-01,2015-03-24,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19303499,indberetninger-20180424,2.5096006,31270596.0,,2018-03-30T07:33:21.494Z,2015-03-31T22:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-385.726,2015-03-31T22:00:00.000Z,,,,,,477048.0,7384.0,125000.0,477048.0,378054.0,11126.0,-3143420.0,477048.0,3620468.0,20000.0,80484.0,-3268420.0,3620468.0,3408294.0,469664.0,192174.0,
31270596,2013-10-01,2014-09-30,ID_0,http://regnskaber.virk.dk/69507213/Y3ZyLmRrOi8vcGRmcy8zMTI3MDU5NjtBcFM0MjU3Mjg7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/69507213/Y3ZyLmRrOi8veGJybHMvWC03RjEyRDRCRi0yMDE1MDMzMV8xMDU2NDlfMjY1.xml,"2000, Frederiksberg",Lindevangs Alle 4,Til den daglige ledelse i Dodo Music Production ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-03-24,2008-02-20,2015-03-26,31270596.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for Dodo Music Production ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Rud,Dodo Music Production ApS,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab","Hvidovre, den 24. marts 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2013-10-01,2015-03-24,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19303499,indberetninger-20180424,2.5096006,31270596.0,,2018-03-30T07:33:21.494Z,2015-03-31T22:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-385.726,2015-03-31T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
31270596,2013-10-01,2014-09-30,ID_1,http://regnskaber.virk.dk/69507213/Y3ZyLmRrOi8vcGRmcy8zMTI3MDU5NjtBcFM0MjU3Mjg7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/69507213/Y3ZyLmRrOi8veGJybHMvWC03RjEyRDRCRi0yMDE1MDMzMV8xMDU2NDlfMjY1.xml,"2000, Frederiksberg",Lindevangs Alle 4,Til den daglige ledelse i Dodo Music Production ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-03-24,2008-02-20,2015-03-26,31270596.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for Dodo Music Production ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Rud,Dodo Music Production ApS,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab","Hvidovre, den 24. marts 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2013-10-01,2015-03-24,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19303499,indberetninger-20180424,2.5096006,31270596.0,,2018-03-30T07:33:21.494Z,2015-03-31T22:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-385.726,2015-03-31T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
31270596,2013-10-01,2014-09-30,ID_10,http://regnskaber.virk.dk/69507213/Y3ZyLmRrOi8vcGRmcy8zMTI3MDU5NjtBcFM0MjU3Mjg7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/69507213/Y3ZyLmRrOi8veGJybHMvWC03RjEyRDRCRi0yMDE1MDMzMV8xMDU2NDlfMjY1.xml,"2000, Frederiksberg",Lindevangs Alle 4,Til den daglige ledelse i Dodo Music Production ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-03-24,2008-02-20,2015-03-26,31270596.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for Dodo Music Production ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Rud,Dodo Music Production ApS,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab","Hvidovre, den 24. marts 2015",8076.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2013-10-01,2015-03-24,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19303499,indberetninger-20180424,2.5096006,31270596.0,,2018-03-30T07:33:21.494Z,2015-03-31T22:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-385.726,2015-03-31T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
31270596,2013-10-01,2014-09-30,ID_14,http://regnskaber.virk.dk/69507213/Y3ZyLmRrOi8vcGRmcy8zMTI3MDU5NjtBcFM0MjU3Mjg7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/69507213/Y3ZyLmRrOi8veGJybHMvWC03RjEyRDRCRi0yMDE1MDMzMV8xMDU2NDlfMjY1.xml,"2000, Frederiksberg",Lindevangs Alle 4,Til den daglige ledelse i Dodo Music Production ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-03-24,2008-02-20,2015-03-26,31270596.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for Dodo Music Production ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Rud,Dodo Music Production ApS,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab","Hvidovre, den 24. marts 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2013-10-01,2015-03-24,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19303499,indberetninger-20180424,2.5096006,31270596.0,,2018-03-30T07:33:21.494Z,2015-03-31T22:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-385.726,2015-03-31T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
31270596,2013-10-01,2014-09-30,ID_15,http://regnskaber.virk.dk/69507213/Y3ZyLmRrOi8vcGRmcy8zMTI3MDU5NjtBcFM0MjU3Mjg7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/69507213/Y3ZyLmRrOi8veGJybHMvWC03RjEyRDRCRi0yMDE1MDMzMV8xMDU2NDlfMjY1.xml,"2000, Frederiksberg",Lindevangs Alle 4,Til den daglige ledelse i Dodo Music Production ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-03-24,2008-02-20,2015-03-26,31270596.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for Dodo Music Production ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Rud,Dodo Music Production ApS,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab","Hvidovre, den 24. marts 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2013-10-01,2015-03-24,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19303499,indberetninger-20180424,2.5096006,31270596.0,,2018-03-30T07:33:21.494Z,2015-03-31T22:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-385.726,2015-03-31T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
31270596,2013-10-01,2014-09-30,ID_16,http://regnskaber.virk.dk/69507213/Y3ZyLmRrOi8vcGRmcy8zMTI3MDU5NjtBcFM0MjU3Mjg7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/69507213/Y3ZyLmRrOi8veGJybHMvWC03RjEyRDRCRi0yMDE1MDMzMV8xMDU2NDlfMjY1.xml,"2000, Frederiksberg",Lindevangs Alle 4,Til den daglige ledelse i Dodo Music Production ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-03-24,2008-02-20,2015-03-26,31270596.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for Dodo Music Production ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Rud,Dodo Music Production ApS,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab","Hvidovre, den 24. marts 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2013-10-01,2015-03-24,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19303499,indberetninger-20180424,2.5096006,31270596.0,,2018-03-30T07:33:21.494Z,2015-03-31T22:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-385.726,2015-03-31T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
