entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
31270596,2013-10-01,2014-09-30,ID_10,,http://regnskaber.virk.dk/69507213/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2ViL2ViLzNlLzE1MDctNGI0My04YTA2LWY5NTRjZjk1NGZkNw.pdf,http://regnskaber.virk.dk/69507213/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzExL2Y3L2ExL2U4YjAtNDQ1ZC05ODAzLTI0NDcyZTVkYjlkMg.xml,"Frederiksberg, 2000",Lindevangs Alle 4,Til den daglige ledelse i Dodo Music Production ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-03-14,2008-02-20,2016-03-14,31270596.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Dodo Music Production ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Rud,Dodo Music Production ApS,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab","Hvidovre, den 14. marts 2016",2013-10-01,2014-09-30,8076.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-03-14,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22111592,indberetninger-20180424,2.5124266,31270596.0,,2018-03-29T04:52:04.673Z,2016-03-16T09:26:37.532Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-36-KL,2016-03-16T09:26:37.693Z,,,,,,,,,,,,,,,,,
31270596,2013-10-01,2014-09-30,ID_12,,http://regnskaber.virk.dk/69507213/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2ViL2ViLzNlLzE1MDctNGI0My04YTA2LWY5NTRjZjk1NGZkNw.pdf,http://regnskaber.virk.dk/69507213/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzExL2Y3L2ExL2U4YjAtNDQ1ZC05ODAzLTI0NDcyZTVkYjlkMg.xml,"Frederiksberg, 2000",Lindevangs Alle 4,Til den daglige ledelse i Dodo Music Production ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-03-14,2008-02-20,2016-03-14,31270596.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Dodo Music Production ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Rud,Dodo Music Production ApS,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab","Hvidovre, den 14. marts 2016",2013-10-01,2014-09-30,8076.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-03-14,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22111592,indberetninger-20180424,2.5124266,31270596.0,,2018-03-29T04:52:04.673Z,2016-03-16T09:26:37.532Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-36-KL,2016-03-16T09:26:37.693Z,,,,,,,,,,,,,,,,,
31270596,2013-10-01,2014-09-30,ID_8,,http://regnskaber.virk.dk/69507213/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2ViL2ViLzNlLzE1MDctNGI0My04YTA2LWY5NTRjZjk1NGZkNw.pdf,http://regnskaber.virk.dk/69507213/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzExL2Y3L2ExL2U4YjAtNDQ1ZC05ODAzLTI0NDcyZTVkYjlkMg.xml,"Frederiksberg, 2000",Lindevangs Alle 4,Til den daglige ledelse i Dodo Music Production ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-03-14,2008-02-20,2016-03-14,31270596.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Dodo Music Production ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Rud,Dodo Music Production ApS,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab","Hvidovre, den 14. marts 2016",2013-10-01,2014-09-30,-8076.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-03-14,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22111592,indberetninger-20180424,2.5124266,31270596.0,,2018-03-29T04:52:04.673Z,2016-03-16T09:26:37.532Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-36-KL,2016-03-16T09:26:37.693Z,1791.0,9867.0,-8076.0,1791.0,,,,,,,,,,,,,
31270596,2014-09-30,2014-09-30,ID_14,,http://regnskaber.virk.dk/69507213/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2ViL2ViLzNlLzE1MDctNGI0My04YTA2LWY5NTRjZjk1NGZkNw.pdf,http://regnskaber.virk.dk/69507213/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzExL2Y3L2ExL2U4YjAtNDQ1ZC05ODAzLTI0NDcyZTVkYjlkMg.xml,"Frederiksberg, 2000",Lindevangs Alle 4,Til den daglige ledelse i Dodo Music Production ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-03-14,2008-02-20,2016-03-14,31270596.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Dodo Music Production ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Rud,Dodo Music Production ApS,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab","Hvidovre, den 14. marts 2016",2013-10-01,2014-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-03-14,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22111592,indberetninger-20180424,2.5124266,31270596.0,,2018-03-29T04:52:04.673Z,2016-03-16T09:26:37.532Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-36-KL,2016-03-16T09:26:37.693Z,,,,,0.0,125000.0,0.0,0.0,-3151496.0,0.0,3151496.0,-3276496.0,3151496.0,2969322.0,0.0,182174.0,
31270596,2014-10-01,2015-09-30,ID_0,,http://regnskaber.virk.dk/69507213/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2ViL2ViLzNlLzE1MDctNGI0My04YTA2LWY5NTRjZjk1NGZkNw.pdf,http://regnskaber.virk.dk/69507213/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzExL2Y3L2ExL2U4YjAtNDQ1ZC05ODAzLTI0NDcyZTVkYjlkMg.xml,"Frederiksberg, 2000",Lindevangs Alle 4,Til den daglige ledelse i Dodo Music Production ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-03-14,2008-02-20,2016-03-14,31270596.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Dodo Music Production ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Rud,Dodo Music Production ApS,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab","Hvidovre, den 14. marts 2016",2013-10-01,2014-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-03-14,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22111592,indberetninger-20180424,2.5124266,31270596.0,,2018-03-29T04:52:04.673Z,2016-03-16T09:26:37.532Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-36-KL,2016-03-16T09:26:37.693Z,,,,,,,,,,,,,,,,,
31270596,2014-10-01,2015-09-30,ID_1,,http://regnskaber.virk.dk/69507213/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2ViL2ViLzNlLzE1MDctNGI0My04YTA2LWY5NTRjZjk1NGZkNw.pdf,http://regnskaber.virk.dk/69507213/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzExL2Y3L2ExL2U4YjAtNDQ1ZC05ODAzLTI0NDcyZTVkYjlkMg.xml,"Frederiksberg, 2000",Lindevangs Alle 4,Til den daglige ledelse i Dodo Music Production ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-03-14,2008-02-20,2016-03-14,31270596.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Dodo Music Production ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Rud,Dodo Music Production ApS,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab","Hvidovre, den 14. marts 2016",2013-10-01,2014-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-03-14,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22111592,indberetninger-20180424,2.5124266,31270596.0,,2018-03-29T04:52:04.673Z,2016-03-16T09:26:37.532Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-36-KL,2016-03-16T09:26:37.693Z,,,,,,,,,,,,,,,,,
31270596,2014-10-01,2015-09-30,ID_11,,http://regnskaber.virk.dk/69507213/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2ViL2ViLzNlLzE1MDctNGI0My04YTA2LWY5NTRjZjk1NGZkNw.pdf,http://regnskaber.virk.dk/69507213/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzExL2Y3L2ExL2U4YjAtNDQ1ZC05ODAzLTI0NDcyZTVkYjlkMg.xml,"Frederiksberg, 2000",Lindevangs Alle 4,Til den daglige ledelse i Dodo Music Production ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-03-14,2008-02-20,2016-03-14,31270596.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Dodo Music Production ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Rud,Dodo Music Production ApS,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab","Hvidovre, den 14. marts 2016",2013-10-01,2014-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-03-14,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22111592,indberetninger-20180424,2.5124266,31270596.0,,2018-03-29T04:52:04.673Z,2016-03-16T09:26:37.532Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-36-KL,2016-03-16T09:26:37.693Z,,,,,,,,,,,,,,,,,
31270596,2014-10-01,2015-09-30,ID_15,,http://regnskaber.virk.dk/69507213/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2ViL2ViLzNlLzE1MDctNGI0My04YTA2LWY5NTRjZjk1NGZkNw.pdf,http://regnskaber.virk.dk/69507213/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzExL2Y3L2ExL2U4YjAtNDQ1ZC05ODAzLTI0NDcyZTVkYjlkMg.xml,"Frederiksberg, 2000",Lindevangs Alle 4,Til den daglige ledelse i Dodo Music Production ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-03-14,2008-02-20,2016-03-14,31270596.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Dodo Music Production ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Rud,Dodo Music Production ApS,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab","Hvidovre, den 14. marts 2016",2013-10-01,2014-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-03-14,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22111592,indberetninger-20180424,2.5124266,31270596.0,,2018-03-29T04:52:04.673Z,2016-03-16T09:26:37.532Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-36-KL,2016-03-16T09:26:37.693Z,,,,,,,,,,,,,,,,,
31270596,2014-10-01,2015-09-30,ID_16,,http://regnskaber.virk.dk/69507213/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2ViL2ViLzNlLzE1MDctNGI0My04YTA2LWY5NTRjZjk1NGZkNw.pdf,http://regnskaber.virk.dk/69507213/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzExL2Y3L2ExL2U4YjAtNDQ1ZC05ODAzLTI0NDcyZTVkYjlkMg.xml,"Frederiksberg, 2000",Lindevangs Alle 4,Til den daglige ledelse i Dodo Music Production ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-03-14,2008-02-20,2016-03-14,31270596.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Dodo Music Production ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Rud,Dodo Music Production ApS,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab","Hvidovre, den 14. marts 2016",2013-10-01,2014-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-03-14,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22111592,indberetninger-20180424,2.5124266,31270596.0,,2018-03-29T04:52:04.673Z,2016-03-16T09:26:37.532Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-36-KL,2016-03-16T09:26:37.693Z,,,,,,,,,,,,,,,,,
31270596,2014-10-01,2015-09-30,ID_17,,http://regnskaber.virk.dk/69507213/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2ViL2ViLzNlLzE1MDctNGI0My04YTA2LWY5NTRjZjk1NGZkNw.pdf,http://regnskaber.virk.dk/69507213/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzExL2Y3L2ExL2U4YjAtNDQ1ZC05ODAzLTI0NDcyZTVkYjlkMg.xml,"Frederiksberg, 2000",Lindevangs Alle 4,Til den daglige ledelse i Dodo Music Production ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-03-14,2008-02-20,2016-03-14,31270596.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Dodo Music Production ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Rud,Dodo Music Production ApS,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab","Hvidovre, den 14. marts 2016",2013-10-01,2014-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-03-14,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22111592,indberetninger-20180424,2.5124266,31270596.0,,2018-03-29T04:52:04.673Z,2016-03-16T09:26:37.532Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-36-KL,2016-03-16T09:26:37.693Z,,,,,,,,,,,,,,,,,
