entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GainsLossesFromCurrentValueAdjustmentsOfInvestmentAssets,GrossProfitLoss,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,ReserveForNetRevaluationOfInvestmentAssets,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
31418135,2017-07-01,2018-06-30,ID_10,,http://regnskaber.virk.dk/53181413/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzAxL2NjL2ViLzM2NzItNGQ2NS1hMjUzLTgyYzkxYjdmMGM0MA.pdf,http://regnskaber.virk.dk/53181413/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzcwL2FhLzllLzJjZjAtNDI1OC05MDQwLTQ0Mzc1YzlmYzE4Ng.xml,true,"9520, SkÃ¸rping",Torvegyden 2,Til den daglige ledelse i TCO Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2018 - 30-06-2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-10-31,2019-10-31,2008-05-05,2019-11-11,33043163.0,31418135.0,33043163.0,mne16813,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2018 - 30-06-2019 for TCO Invest ApS.,Ãrsrapport,Jette Nielsen,Thomas Olesen,ONreVISION,TCO Invest ApS,ONreVISION,SkÃ¸rping,2017-07-01,2018-06-30,-114956.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"840, Rebild",2019-06-30,2018-07-01,false,2019-10-31,SkÃ¸rping,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:28008484,indberetninger-20180424,2.5097437,31418135.0,AW5e2sIqIXJRhhXBPYuh,2019-11-12T09:04:43.249Z,2019-11-12T09:03:44.223Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DK-30-EP,2019-11-12T09:03:44.679Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31418135,2017-07-01,2018-06-30,ID_6,,http://regnskaber.virk.dk/53181413/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzAxL2NjL2ViLzM2NzItNGQ2NS1hMjUzLTgyYzkxYjdmMGM0MA.pdf,http://regnskaber.virk.dk/53181413/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzcwL2FhLzllLzJjZjAtNDI1OC05MDQwLTQ0Mzc1YzlmYzE4Ng.xml,true,"9520, SkÃ¸rping",Torvegyden 2,Til den daglige ledelse i TCO Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2018 - 30-06-2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-10-31,2019-10-31,2008-05-05,2019-11-11,33043163.0,31418135.0,33043163.0,mne16813,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2018 - 30-06-2019 for TCO Invest ApS.,Ãrsrapport,Jette Nielsen,Thomas Olesen,ONreVISION,TCO Invest ApS,ONreVISION,SkÃ¸rping,2017-07-01,2018-06-30,830232.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"840, Rebild",2019-06-30,2018-07-01,false,2019-10-31,SkÃ¸rping,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:28008484,indberetninger-20180424,2.5097437,31418135.0,AW5e2sIqIXJRhhXBPYuh,2019-11-12T09:04:43.249Z,2019-11-12T09:03:44.223Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DK-30-EP,2019-11-12T09:03:44.679Z,945188.0,15512.0,20468.0,940232.0,960700.0,110000.0,,,,,,,,,,,,,,,,,,,,,,,
31418135,2017-07-01,2018-06-30,ID_8,,http://regnskaber.virk.dk/53181413/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzAxL2NjL2ViLzM2NzItNGQ2NS1hMjUzLTgyYzkxYjdmMGM0MA.pdf,http://regnskaber.virk.dk/53181413/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzcwL2FhLzllLzJjZjAtNDI1OC05MDQwLTQ0Mzc1YzlmYzE4Ng.xml,true,"9520, SkÃ¸rping",Torvegyden 2,Til den daglige ledelse i TCO Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2018 - 30-06-2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-10-31,2019-10-31,2008-05-05,2019-11-11,33043163.0,31418135.0,33043163.0,mne16813,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2018 - 30-06-2019 for TCO Invest ApS.,Ãrsrapport,Jette Nielsen,Thomas Olesen,ONreVISION,TCO Invest ApS,ONreVISION,SkÃ¸rping,2017-07-01,2018-06-30,945188.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"840, Rebild",2019-06-30,2018-07-01,false,2019-10-31,SkÃ¸rping,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:28008484,indberetninger-20180424,2.5097437,31418135.0,AW5e2sIqIXJRhhXBPYuh,2019-11-12T09:04:43.249Z,2019-11-12T09:03:44.223Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DK-30-EP,2019-11-12T09:03:44.679Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31418135,2018-06-30,2018-06-30,ID_5,,http://regnskaber.virk.dk/53181413/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzAxL2NjL2ViLzM2NzItNGQ2NS1hMjUzLTgyYzkxYjdmMGM0MA.pdf,http://regnskaber.virk.dk/53181413/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzcwL2FhLzllLzJjZjAtNDI1OC05MDQwLTQ0Mzc1YzlmYzE4Ng.xml,true,"9520, SkÃ¸rping",Torvegyden 2,Til den daglige ledelse i TCO Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2018 - 30-06-2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-10-31,2019-10-31,2008-05-05,2019-11-11,33043163.0,31418135.0,33043163.0,mne16813,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2018 - 30-06-2019 for TCO Invest ApS.,Ãrsrapport,Jette Nielsen,Thomas Olesen,ONreVISION,TCO Invest ApS,ONreVISION,SkÃ¸rping,2017-07-01,2018-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"840, Rebild",2019-06-30,2018-07-01,false,2019-10-31,SkÃ¸rping,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:28008484,indberetninger-20180424,2.5097437,31418135.0,AW5e2sIqIXJRhhXBPYuh,2019-11-12T09:04:43.249Z,2019-11-12T09:03:44.223Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DK-30-EP,2019-11-12T09:03:44.679Z,,,,,,,2507798.0,298423.0,150000.0,307798.0,1065848.0,2200000.0,2507798.0,1387950.0,1331513.0,1331513.0,2200000.0,49500.0,2200000.0,54000.0,54000.0,945188.0,-29340.0,56437.0,0.0,9375.0,6937.0,9375.0,
31418135,2018-07-01,2019-06-30,ID_0,,http://regnskaber.virk.dk/53181413/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzAxL2NjL2ViLzM2NzItNGQ2NS1hMjUzLTgyYzkxYjdmMGM0MA.pdf,http://regnskaber.virk.dk/53181413/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzcwL2FhLzllLzJjZjAtNDI1OC05MDQwLTQ0Mzc1YzlmYzE4Ng.xml,true,"9520, SkÃ¸rping",Torvegyden 2,Til den daglige ledelse i TCO Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2018 - 30-06-2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-10-31,2019-10-31,2008-05-05,2019-11-11,33043163.0,31418135.0,33043163.0,mne16813,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2018 - 30-06-2019 for TCO Invest ApS.,Ãrsrapport,Jette Nielsen,Thomas Olesen,ONreVISION,TCO Invest ApS,ONreVISION,SkÃ¸rping,2017-07-01,2018-06-30,2470.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"840, Rebild",2019-06-30,2018-07-01,false,2019-10-31,SkÃ¸rping,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:28008484,indberetninger-20180424,2.5097437,31418135.0,AW5e2sIqIXJRhhXBPYuh,2019-11-12T09:04:43.249Z,2019-11-12T09:03:44.223Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DK-30-EP,2019-11-12T09:03:44.679Z,0.0,19413.0,16943.0,2470.0,19413.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
31418135,2018-07-01,2019-06-30,ID_1,,http://regnskaber.virk.dk/53181413/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzAxL2NjL2ViLzM2NzItNGQ2NS1hMjUzLTgyYzkxYjdmMGM0MA.pdf,http://regnskaber.virk.dk/53181413/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzcwL2FhLzllLzJjZjAtNDI1OC05MDQwLTQ0Mzc1YzlmYzE4Ng.xml,true,"9520, SkÃ¸rping",Torvegyden 2,Til den daglige ledelse i TCO Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2018 - 30-06-2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-10-31,2019-10-31,2008-05-05,2019-11-11,33043163.0,31418135.0,33043163.0,mne16813,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2018 - 30-06-2019 for TCO Invest ApS.,Ãrsrapport,Jette Nielsen,Thomas Olesen,ONreVISION,TCO Invest ApS,ONreVISION,SkÃ¸rping,2017-07-01,2018-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"840, Rebild",2019-06-30,2018-07-01,false,2019-10-31,SkÃ¸rping,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:28008484,indberetninger-20180424,2.5097437,31418135.0,AW5e2sIqIXJRhhXBPYuh,2019-11-12T09:04:43.249Z,2019-11-12T09:03:44.223Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DK-30-EP,2019-11-12T09:03:44.679Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31418135,2018-07-01,2019-06-30,ID_2,,http://regnskaber.virk.dk/53181413/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzAxL2NjL2ViLzM2NzItNGQ2NS1hMjUzLTgyYzkxYjdmMGM0MA.pdf,http://regnskaber.virk.dk/53181413/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzcwL2FhLzllLzJjZjAtNDI1OC05MDQwLTQ0Mzc1YzlmYzE4Ng.xml,true,"9520, SkÃ¸rping",Torvegyden 2,Til den daglige ledelse i TCO Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2018 - 30-06-2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-10-31,2019-10-31,2008-05-05,2019-11-11,33043163.0,31418135.0,33043163.0,mne16813,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2018 - 30-06-2019 for TCO Invest ApS.,Ãrsrapport,Jette Nielsen,Thomas Olesen,ONreVISION,TCO Invest ApS,ONreVISION,SkÃ¸rping,2017-07-01,2018-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"840, Rebild",2019-06-30,2018-07-01,false,2019-10-31,SkÃ¸rping,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:28008484,indberetninger-20180424,2.5097437,31418135.0,AW5e2sIqIXJRhhXBPYuh,2019-11-12T09:04:43.249Z,2019-11-12T09:03:44.223Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DK-30-EP,2019-11-12T09:03:44.679Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Olesen
31418135,2018-07-01,2019-06-30,ID_3,,http://regnskaber.virk.dk/53181413/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzAxL2NjL2ViLzM2NzItNGQ2NS1hMjUzLTgyYzkxYjdmMGM0MA.pdf,http://regnskaber.virk.dk/53181413/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzcwL2FhLzllLzJjZjAtNDI1OC05MDQwLTQ0Mzc1YzlmYzE4Ng.xml,true,"9520, SkÃ¸rping",Torvegyden 2,Til den daglige ledelse i TCO Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2018 - 30-06-2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-10-31,2019-10-31,2008-05-05,2019-11-11,33043163.0,31418135.0,33043163.0,mne16813,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2018 - 30-06-2019 for TCO Invest ApS.,Ãrsrapport,Jette Nielsen,Thomas Olesen,ONreVISION,TCO Invest ApS,ONreVISION,SkÃ¸rping,2017-07-01,2018-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"840, Rebild",2019-06-30,2018-07-01,false,2019-10-31,SkÃ¸rping,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:28008484,indberetninger-20180424,2.5097437,31418135.0,AW5e2sIqIXJRhhXBPYuh,2019-11-12T09:04:43.249Z,2019-11-12T09:03:44.223Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DK-30-EP,2019-11-12T09:03:44.679Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31418135,2018-07-01,2019-06-30,ID_7,,http://regnskaber.virk.dk/53181413/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzAxL2NjL2ViLzM2NzItNGQ2NS1hMjUzLTgyYzkxYjdmMGM0MA.pdf,http://regnskaber.virk.dk/53181413/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzcwL2FhLzllLzJjZjAtNDI1OC05MDQwLTQ0Mzc1YzlmYzE4Ng.xml,true,"9520, SkÃ¸rping",Torvegyden 2,Til den daglige ledelse i TCO Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2018 - 30-06-2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-10-31,2019-10-31,2008-05-05,2019-11-11,33043163.0,31418135.0,33043163.0,mne16813,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2018 - 30-06-2019 for TCO Invest ApS.,Ãrsrapport,Jette Nielsen,Thomas Olesen,ONreVISION,TCO Invest ApS,ONreVISION,SkÃ¸rping,2017-07-01,2018-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"840, Rebild",2019-06-30,2018-07-01,false,2019-10-31,SkÃ¸rping,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:28008484,indberetninger-20180424,2.5097437,31418135.0,AW5e2sIqIXJRhhXBPYuh,2019-11-12T09:04:43.249Z,2019-11-12T09:03:44.223Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DK-30-EP,2019-11-12T09:03:44.679Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31418135,2018-07-01,2019-06-30,ID_9,,http://regnskaber.virk.dk/53181413/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzAxL2NjL2ViLzM2NzItNGQ2NS1hMjUzLTgyYzkxYjdmMGM0MA.pdf,http://regnskaber.virk.dk/53181413/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzcwL2FhLzllLzJjZjAtNDI1OC05MDQwLTQ0Mzc1YzlmYzE4Ng.xml,true,"9520, SkÃ¸rping",Torvegyden 2,Til den daglige ledelse i TCO Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2018 - 30-06-2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-10-31,2019-10-31,2008-05-05,2019-11-11,33043163.0,31418135.0,33043163.0,mne16813,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2018 - 30-06-2019 for TCO Invest ApS.,Ãrsrapport,Jette Nielsen,Thomas Olesen,ONreVISION,TCO Invest ApS,ONreVISION,SkÃ¸rping,2017-07-01,2018-06-30,2470.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"840, Rebild",2019-06-30,2018-07-01,false,2019-10-31,SkÃ¸rping,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:28008484,indberetninger-20180424,2.5097437,31418135.0,AW5e2sIqIXJRhhXBPYuh,2019-11-12T09:04:43.249Z,2019-11-12T09:03:44.223Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DK-30-EP,2019-11-12T09:03:44.679Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
