entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,FinanceExpensesArisingFromGroupEnterprises,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncomeFromGroupEnterprises,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,SharePremium,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxReceivables,NameAndSurnameOfMemberOfExecutiveBoard
32942431,2014-01-01,2014-12-31,c4,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzI5L2ZmL2JhLzc5NWUtNDZhOS05NDIxLTk4YzRhM2IyMmNlMA.xhtml,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzZjLzBiLzQ5LzIzYzQtNDI5YS05ZjJjLWNkMzJmNTI5ZDY5Ng.pdf,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzlhL2ZjLzk0LzAwNTYtNDk1Mi1hZjExLTEyMTFmOTNmOWU0Mg.xml,Ãstbirk,8752.0,9.0,Monbjergvej,8660 Skanderborg,St. St. Blichersvej 4,Til ejeren af SP Therkelsen Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2016-01-21,2016-01-21,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med SP Energy ApS. Som administrationsselskab hÃ¦fter selskabet ubegrÃ¦nset og solidarisk med de Ã¸vrige selskaber i sambeskatningen for danske selskabsskatter og kildeskatter pÃ¥ udbytte, renter og royalties inden for sambeskatningskredsen. Skyldige selskabsskatter inden for sambeskatningskredsen udgÃ¸r pr. 31/12 2015Â 2.162Â kr.</p>",377.0,-800.0,36480351.0,32942431.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Hedegaard Kastbjerg,Sten Therkelsen,Midtjysk Revision ApS Registreret Revisionsselskab,SP THERKELSEN HOLDING ApS,Midtjysk Revision ApS,-8600.0,Ãstbirk,2014-01-01,2014-12-31,-9777.0,-9777.0,-800.0,2015-12-31,2015-01-01,2016-01-21,Skanderborg,0.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21913004,indberetninger-20180424,2.5949402000000004,32942431.0,,2018-03-28T16:54:17.055Z,2016-01-22T07:20:41.966Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-42-TV,2016-01-22T07:20:42.102Z,,,,,,,,,,,,,,,,,
32942431,2014-01-01,2014-12-31,c6,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzI5L2ZmL2JhLzc5NWUtNDZhOS05NDIxLTk4YzRhM2IyMmNlMA.xhtml,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzZjLzBiLzQ5LzIzYzQtNDI5YS05ZjJjLWNkMzJmNTI5ZDY5Ng.pdf,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzlhL2ZjLzk0LzAwNTYtNDk1Mi1hZjExLTEyMTFmOTNmOWU0Mg.xml,Ãstbirk,8752.0,9.0,Monbjergvej,8660 Skanderborg,St. St. Blichersvej 4,Til ejeren af SP Therkelsen Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2016-01-21,2016-01-21,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med SP Energy ApS. Som administrationsselskab hÃ¦fter selskabet ubegrÃ¦nset og solidarisk med de Ã¸vrige selskaber i sambeskatningen for danske selskabsskatter og kildeskatter pÃ¥ udbytte, renter og royalties inden for sambeskatningskredsen. Skyldige selskabsskatter inden for sambeskatningskredsen udgÃ¸r pr. 31/12 2015Â 2.162Â kr.</p>",,,36480351.0,32942431.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Hedegaard Kastbjerg,Sten Therkelsen,Midtjysk Revision ApS Registreret Revisionsselskab,SP THERKELSEN HOLDING ApS,Midtjysk Revision ApS,,Ãstbirk,2014-01-01,2014-12-31,-8600.0,,,2015-12-31,2015-01-01,2016-01-21,Skanderborg,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21913004,indberetninger-20180424,2.5949402000000004,32942431.0,,2018-03-28T16:54:17.055Z,2016-01-22T07:20:41.966Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-42-TV,2016-01-22T07:20:42.102Z,,,,,,,,,,,,,,,,,
32942431,2014-01-01,2014-12-31,c8,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzI5L2ZmL2JhLzc5NWUtNDZhOS05NDIxLTk4YzRhM2IyMmNlMA.xhtml,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzZjLzBiLzQ5LzIzYzQtNDI5YS05ZjJjLWNkMzJmNTI5ZDY5Ng.pdf,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzlhL2ZjLzk0LzAwNTYtNDk1Mi1hZjExLTEyMTFmOTNmOWU0Mg.xml,Ãstbirk,8752.0,9.0,Monbjergvej,8660 Skanderborg,St. St. Blichersvej 4,Til ejeren af SP Therkelsen Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2016-01-21,2016-01-21,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med SP Energy ApS. Som administrationsselskab hÃ¦fter selskabet ubegrÃ¦nset og solidarisk med de Ã¸vrige selskaber i sambeskatningen for danske selskabsskatter og kildeskatter pÃ¥ udbytte, renter og royalties inden for sambeskatningskredsen. Skyldige selskabsskatter inden for sambeskatningskredsen udgÃ¸r pr. 31/12 2015Â 2.162Â kr.</p>",,,36480351.0,32942431.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Hedegaard Kastbjerg,Sten Therkelsen,Midtjysk Revision ApS Registreret Revisionsselskab,SP THERKELSEN HOLDING ApS,Midtjysk Revision ApS,,Ãstbirk,2014-01-01,2014-12-31,-1177.0,,,2015-12-31,2015-01-01,2016-01-21,Skanderborg,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21913004,indberetninger-20180424,2.5949402000000004,32942431.0,,2018-03-28T16:54:17.055Z,2016-01-22T07:20:41.966Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-42-TV,2016-01-22T07:20:42.102Z,,,,,,,,,,,,,,,,,
32942431,2014-12-31,2014-12-31,c10,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzI5L2ZmL2JhLzc5NWUtNDZhOS05NDIxLTk4YzRhM2IyMmNlMA.xhtml,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzZjLzBiLzQ5LzIzYzQtNDI5YS05ZjJjLWNkMzJmNTI5ZDY5Ng.pdf,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzlhL2ZjLzk0LzAwNTYtNDk1Mi1hZjExLTEyMTFmOTNmOWU0Mg.xml,Ãstbirk,8752.0,9.0,Monbjergvej,8660 Skanderborg,St. St. Blichersvej 4,Til ejeren af SP Therkelsen Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2016-01-21,2016-01-21,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med SP Energy ApS. Som administrationsselskab hÃ¦fter selskabet ubegrÃ¦nset og solidarisk med de Ã¸vrige selskaber i sambeskatningen for danske selskabsskatter og kildeskatter pÃ¥ udbytte, renter og royalties inden for sambeskatningskredsen. Skyldige selskabsskatter inden for sambeskatningskredsen udgÃ¸r pr. 31/12 2015Â 2.162Â kr.</p>",,,36480351.0,32942431.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Hedegaard Kastbjerg,Sten Therkelsen,Midtjysk Revision ApS Registreret Revisionsselskab,SP THERKELSEN HOLDING ApS,Midtjysk Revision ApS,,Ãstbirk,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,2016-01-21,Skanderborg,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21913004,indberetninger-20180424,2.5949402000000004,32942431.0,,2018-03-28T16:54:17.055Z,2016-01-22T07:20:41.966Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-42-TV,2016-01-22T07:20:42.102Z,102573.0,80000.0,0.0,92020.0,102573.0,10553.0,102573.0,102573.0,102573.0,22573.0,-11928.0,1375.0,10553.0,10553.0,0.0,0.0,
32942431,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzI5L2ZmL2JhLzc5NWUtNDZhOS05NDIxLTk4YzRhM2IyMmNlMA.xhtml,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzZjLzBiLzQ5LzIzYzQtNDI5YS05ZjJjLWNkMzJmNTI5ZDY5Ng.pdf,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzlhL2ZjLzk0LzAwNTYtNDk1Mi1hZjExLTEyMTFmOTNmOWU0Mg.xml,Ãstbirk,8752.0,9.0,Monbjergvej,8660 Skanderborg,St. St. Blichersvej 4,Til ejeren af SP Therkelsen Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2016-01-21,2016-01-21,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med SP Energy ApS. Som administrationsselskab hÃ¦fter selskabet ubegrÃ¦nset og solidarisk med de Ã¸vrige selskaber i sambeskatningen for danske selskabsskatter og kildeskatter pÃ¥ udbytte, renter og royalties inden for sambeskatningskredsen. Skyldige selskabsskatter inden for sambeskatningskredsen udgÃ¸r pr. 31/12 2015Â 2.162Â kr.</p>",466.0,-1375.0,36480351.0,32942431.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Hedegaard Kastbjerg,Sten Therkelsen,Midtjysk Revision ApS Registreret Revisionsselskab,SP THERKELSEN HOLDING ApS,Midtjysk Revision ApS,-1763.0,Ãstbirk,2014-01-01,2014-12-31,-2914.0,-3604.0,-1375.0,2015-12-31,2015-01-01,2016-01-21,Skanderborg,-690.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21913004,indberetninger-20180424,2.5949402000000004,32942431.0,,2018-03-28T16:54:17.055Z,2016-01-22T07:20:41.966Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-42-TV,2016-01-22T07:20:42.102Z,,,,,,,,,,,,,,,,,
32942431,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzI5L2ZmL2JhLzc5NWUtNDZhOS05NDIxLTk4YzRhM2IyMmNlMA.xhtml,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzZjLzBiLzQ5LzIzYzQtNDI5YS05ZjJjLWNkMzJmNTI5ZDY5Ng.pdf,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzlhL2ZjLzk0LzAwNTYtNDk1Mi1hZjExLTEyMTFmOTNmOWU0Mg.xml,Ãstbirk,8752.0,9.0,Monbjergvej,8660 Skanderborg,St. St. Blichersvej 4,Til ejeren af SP Therkelsen Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2016-01-21,2016-01-21,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med SP Energy ApS. Som administrationsselskab hÃ¦fter selskabet ubegrÃ¦nset og solidarisk med de Ã¸vrige selskaber i sambeskatningen for danske selskabsskatter og kildeskatter pÃ¥ udbytte, renter og royalties inden for sambeskatningskredsen. Skyldige selskabsskatter inden for sambeskatningskredsen udgÃ¸r pr. 31/12 2015Â 2.162Â kr.</p>",,,36480351.0,32942431.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Hedegaard Kastbjerg,Sten Therkelsen,Midtjysk Revision ApS Registreret Revisionsselskab,SP THERKELSEN HOLDING ApS,Midtjysk Revision ApS,,Ãstbirk,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,2016-01-21,Skanderborg,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21913004,indberetninger-20180424,2.5949402000000004,32942431.0,,2018-03-28T16:54:17.055Z,2016-01-22T07:20:41.966Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-42-TV,2016-01-22T07:20:42.102Z,,,,,,,,,,,,,,,,,Sten Fredslund Therkelsen
32942431,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzI5L2ZmL2JhLzc5NWUtNDZhOS05NDIxLTk4YzRhM2IyMmNlMA.xhtml,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzZjLzBiLzQ5LzIzYzQtNDI5YS05ZjJjLWNkMzJmNTI5ZDY5Ng.pdf,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzlhL2ZjLzk0LzAwNTYtNDk1Mi1hZjExLTEyMTFmOTNmOWU0Mg.xml,Ãstbirk,8752.0,9.0,Monbjergvej,8660 Skanderborg,St. St. Blichersvej 4,Til ejeren af SP Therkelsen Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2016-01-21,2016-01-21,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med SP Energy ApS. Som administrationsselskab hÃ¦fter selskabet ubegrÃ¦nset og solidarisk med de Ã¸vrige selskaber i sambeskatningen for danske selskabsskatter og kildeskatter pÃ¥ udbytte, renter og royalties inden for sambeskatningskredsen. Skyldige selskabsskatter inden for sambeskatningskredsen udgÃ¸r pr. 31/12 2015Â 2.162Â kr.</p>",,,36480351.0,32942431.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Hedegaard Kastbjerg,Sten Therkelsen,Midtjysk Revision ApS Registreret Revisionsselskab,SP THERKELSEN HOLDING ApS,Midtjysk Revision ApS,,Ãstbirk,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,2016-01-21,Skanderborg,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21913004,indberetninger-20180424,2.5949402000000004,32942431.0,,2018-03-28T16:54:17.055Z,2016-01-22T07:20:41.966Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-42-TV,2016-01-22T07:20:42.102Z,,,,,,,,,,,,,,,,,Per Fredslund Therkelsen
32942431,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzI5L2ZmL2JhLzc5NWUtNDZhOS05NDIxLTk4YzRhM2IyMmNlMA.xhtml,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzZjLzBiLzQ5LzIzYzQtNDI5YS05ZjJjLWNkMzJmNTI5ZDY5Ng.pdf,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzlhL2ZjLzk0LzAwNTYtNDk1Mi1hZjExLTEyMTFmOTNmOWU0Mg.xml,Ãstbirk,8752.0,9.0,Monbjergvej,8660 Skanderborg,St. St. Blichersvej 4,Til ejeren af SP Therkelsen Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2016-01-21,2016-01-21,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med SP Energy ApS. Som administrationsselskab hÃ¦fter selskabet ubegrÃ¦nset og solidarisk med de Ã¸vrige selskaber i sambeskatningen for danske selskabsskatter og kildeskatter pÃ¥ udbytte, renter og royalties inden for sambeskatningskredsen. Skyldige selskabsskatter inden for sambeskatningskredsen udgÃ¸r pr. 31/12 2015Â 2.162Â kr.</p>",,,36480351.0,32942431.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Hedegaard Kastbjerg,Sten Therkelsen,Midtjysk Revision ApS Registreret Revisionsselskab,SP THERKELSEN HOLDING ApS,Midtjysk Revision ApS,,Ãstbirk,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,2016-01-21,Skanderborg,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21913004,indberetninger-20180424,2.5949402000000004,32942431.0,,2018-03-28T16:54:17.055Z,2016-01-22T07:20:41.966Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-42-TV,2016-01-22T07:20:42.102Z,,,,,,,,,,,,,,,,,
32942431,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzI5L2ZmL2JhLzc5NWUtNDZhOS05NDIxLTk4YzRhM2IyMmNlMA.xhtml,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzZjLzBiLzQ5LzIzYzQtNDI5YS05ZjJjLWNkMzJmNTI5ZDY5Ng.pdf,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzlhL2ZjLzk0LzAwNTYtNDk1Mi1hZjExLTEyMTFmOTNmOWU0Mg.xml,Ãstbirk,8752.0,9.0,Monbjergvej,8660 Skanderborg,St. St. Blichersvej 4,Til ejeren af SP Therkelsen Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2016-01-21,2016-01-21,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med SP Energy ApS. Som administrationsselskab hÃ¦fter selskabet ubegrÃ¦nset og solidarisk med de Ã¸vrige selskaber i sambeskatningen for danske selskabsskatter og kildeskatter pÃ¥ udbytte, renter og royalties inden for sambeskatningskredsen. Skyldige selskabsskatter inden for sambeskatningskredsen udgÃ¸r pr. 31/12 2015Â 2.162Â kr.</p>",,,36480351.0,32942431.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Hedegaard Kastbjerg,Sten Therkelsen,Midtjysk Revision ApS Registreret Revisionsselskab,SP THERKELSEN HOLDING ApS,Midtjysk Revision ApS,,Ãstbirk,2014-01-01,2014-12-31,-1763.0,,,2015-12-31,2015-01-01,2016-01-21,Skanderborg,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21913004,indberetninger-20180424,2.5949402000000004,32942431.0,,2018-03-28T16:54:17.055Z,2016-01-22T07:20:41.966Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-42-TV,2016-01-22T07:20:42.102Z,,,,,,,,,,,,,,,,,
32942431,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzI5L2ZmL2JhLzc5NWUtNDZhOS05NDIxLTk4YzRhM2IyMmNlMA.xhtml,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzZjLzBiLzQ5LzIzYzQtNDI5YS05ZjJjLWNkMzJmNTI5ZDY5Ng.pdf,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzlhL2ZjLzk0LzAwNTYtNDk1Mi1hZjExLTEyMTFmOTNmOWU0Mg.xml,Ãstbirk,8752.0,9.0,Monbjergvej,8660 Skanderborg,St. St. Blichersvej 4,Til ejeren af SP Therkelsen Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2016-01-21,2016-01-21,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med SP Energy ApS. Som administrationsselskab hÃ¦fter selskabet ubegrÃ¦nset og solidarisk med de Ã¸vrige selskaber i sambeskatningen for danske selskabsskatter og kildeskatter pÃ¥ udbytte, renter og royalties inden for sambeskatningskredsen. Skyldige selskabsskatter inden for sambeskatningskredsen udgÃ¸r pr. 31/12 2015Â 2.162Â kr.</p>",,,36480351.0,32942431.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Hedegaard Kastbjerg,Sten Therkelsen,Midtjysk Revision ApS Registreret Revisionsselskab,SP THERKELSEN HOLDING ApS,Midtjysk Revision ApS,,Ãstbirk,2014-01-01,2014-12-31,-1151.0,,,2015-12-31,2015-01-01,2016-01-21,Skanderborg,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21913004,indberetninger-20180424,2.5949402000000004,32942431.0,,2018-03-28T16:54:17.055Z,2016-01-22T07:20:41.966Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-42-TV,2016-01-22T07:20:42.102Z,,,,,,,,,,,,,,,,,
