entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,SharePremium,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxReceivables,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
32942431,2016-01-01,2016-12-31,ID_10,,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzRlLzVjLzQ3LzlhNzEtNDY1Zi1iYWUyLTkxMjc5ZTNlZmJkNg.pdf,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzLzY1L2VhL2IwLzFmLzU1ZTItNDNmMy1hZTczLTA5NjA5MjVmNjc1NQ.xml,true,"Skanderborg, 8660","KrÃ¸yer Kielbergs Vej 3, 4 tv",Til den daglige ledelse i SP Therkelsen Holding ApS,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som SP Therkelsen Holding ApS's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-01-25,2018-01-25,2010-06-01,2018-01-25,36480351.0,32942431.0,36480351.0,mne34442,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for SP Therkelsen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Hedegaard Kastbjerg,Sten Fredslund Therkelsen,Midtjysk Revision ApS Registreret Revisionsselskab,SP Therkelsen Holding ApS,Midtjysk Revision ApS Registreret Revisionsselskab,Ãstbirk,2016-01-01,2016-12-31,1665.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Horsens, 615",2017-12-31,2017-01-01,true,2018-01-25,Skanderborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24986098,indberetninger-20180424,2.509595,32942431.0,,2018-04-03T16:52:20.480Z,2018-01-26T07:57:24.044Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AC-26-HV,2018-01-26T07:57:24.270Z,,,,,,,,,,,,,,,,,,,,,,,,,
32942431,2016-01-01,2016-12-31,ID_12,,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzRlLzVjLzQ3LzlhNzEtNDY1Zi1iYWUyLTkxMjc5ZTNlZmJkNg.pdf,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzLzY1L2VhL2IwLzFmLzU1ZTItNDNmMy1hZTczLTA5NjA5MjVmNjc1NQ.xml,true,"Skanderborg, 8660","KrÃ¸yer Kielbergs Vej 3, 4 tv",Til den daglige ledelse i SP Therkelsen Holding ApS,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som SP Therkelsen Holding ApS's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-01-25,2018-01-25,2010-06-01,2018-01-25,36480351.0,32942431.0,36480351.0,mne34442,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for SP Therkelsen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Hedegaard Kastbjerg,Sten Fredslund Therkelsen,Midtjysk Revision ApS Registreret Revisionsselskab,SP Therkelsen Holding ApS,Midtjysk Revision ApS Registreret Revisionsselskab,Ãstbirk,2016-01-01,2016-12-31,1260.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Horsens, 615",2017-12-31,2017-01-01,true,2018-01-25,Skanderborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24986098,indberetninger-20180424,2.509595,32942431.0,,2018-04-03T16:52:20.480Z,2018-01-26T07:57:24.044Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AC-26-HV,2018-01-26T07:57:24.270Z,,,,,,,,,,,,,,,,,,,,,,,,,
32942431,2016-01-01,2016-12-31,ID_8,,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzRlLzVjLzQ3LzlhNzEtNDY1Zi1iYWUyLTkxMjc5ZTNlZmJkNg.pdf,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzLzY1L2VhL2IwLzFmLzU1ZTItNDNmMy1hZTczLTA5NjA5MjVmNjc1NQ.xml,true,"Skanderborg, 8660","KrÃ¸yer Kielbergs Vej 3, 4 tv",Til den daglige ledelse i SP Therkelsen Holding ApS,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som SP Therkelsen Holding ApS's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-01-25,2018-01-25,2010-06-01,2018-01-25,36480351.0,32942431.0,36480351.0,mne34442,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for SP Therkelsen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Hedegaard Kastbjerg,Sten Fredslund Therkelsen,Midtjysk Revision ApS Registreret Revisionsselskab,SP Therkelsen Holding ApS,Midtjysk Revision ApS Registreret Revisionsselskab,Ãstbirk,2016-01-01,2016-12-31,-2924.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Horsens, 615",2017-12-31,2017-01-01,true,2018-01-25,Skanderborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24986098,indberetninger-20180424,2.509595,32942431.0,,2018-04-03T16:52:20.480Z,2018-01-26T07:57:24.044Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AC-26-HV,2018-01-26T07:57:24.270Z,-1150.0,-1665.0,520.0,-3335.0,-1150.0,-411.0,,,,,,,,,,,,,,,,,,,
32942431,2016-12-31,2016-12-31,ID_7,,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzRlLzVjLzQ3LzlhNzEtNDY1Zi1iYWUyLTkxMjc5ZTNlZmJkNg.pdf,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzLzY1L2VhL2IwLzFmLzU1ZTItNDNmMy1hZTczLTA5NjA5MjVmNjc1NQ.xml,true,"Skanderborg, 8660","KrÃ¸yer Kielbergs Vej 3, 4 tv",Til den daglige ledelse i SP Therkelsen Holding ApS,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som SP Therkelsen Holding ApS's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-01-25,2018-01-25,2010-06-01,2018-01-25,36480351.0,32942431.0,36480351.0,mne34442,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for SP Therkelsen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Hedegaard Kastbjerg,Sten Fredslund Therkelsen,Midtjysk Revision ApS Registreret Revisionsselskab,SP Therkelsen Holding ApS,Midtjysk Revision ApS Registreret Revisionsselskab,Ãstbirk,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Horsens, 615",2017-12-31,2017-01-01,true,2018-01-25,Skanderborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24986098,indberetninger-20180424,2.509595,32942431.0,,2018-04-03T16:52:20.480Z,2018-01-26T07:57:24.044Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AC-26-HV,2018-01-26T07:57:24.270Z,,,,,,,99512.0,80000.0,367.0,86181.0,99512.0,13331.0,99145.0,99145.0,99145.0,2237.0,19145.0,-14339.0,1375.0,13331.0,11094.0,367.0,367.0,,
32942431,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzRlLzVjLzQ3LzlhNzEtNDY1Zi1iYWUyLTkxMjc5ZTNlZmJkNg.pdf,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzLzY1L2VhL2IwLzFmLzU1ZTItNDNmMy1hZTczLTA5NjA5MjVmNjc1NQ.xml,true,"Skanderborg, 8660","KrÃ¸yer Kielbergs Vej 3, 4 tv",Til den daglige ledelse i SP Therkelsen Holding ApS,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som SP Therkelsen Holding ApS's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-01-25,2018-01-25,2010-06-01,2018-01-25,36480351.0,32942431.0,36480351.0,mne34442,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for SP Therkelsen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Hedegaard Kastbjerg,Sten Fredslund Therkelsen,Midtjysk Revision ApS Registreret Revisionsselskab,SP Therkelsen Holding ApS,Midtjysk Revision ApS Registreret Revisionsselskab,Ãstbirk,2016-01-01,2016-12-31,2472.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Horsens, 615",2017-12-31,2017-01-01,true,2018-01-25,Skanderborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24986098,indberetninger-20180424,2.509595,32942431.0,,2018-04-03T16:52:20.480Z,2018-01-26T07:57:24.044Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AC-26-HV,2018-01-26T07:57:24.270Z,-1300.0,4107.0,39.0,2768.0,-1300.0,296.0,,,,,,,,,,,,,,,,,,,
32942431,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzRlLzVjLzQ3LzlhNzEtNDY1Zi1iYWUyLTkxMjc5ZTNlZmJkNg.pdf,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzLzY1L2VhL2IwLzFmLzU1ZTItNDNmMy1hZTczLTA5NjA5MjVmNjc1NQ.xml,true,"Skanderborg, 8660","KrÃ¸yer Kielbergs Vej 3, 4 tv",Til den daglige ledelse i SP Therkelsen Holding ApS,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som SP Therkelsen Holding ApS's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-01-25,2018-01-25,2010-06-01,2018-01-25,36480351.0,32942431.0,36480351.0,mne34442,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for SP Therkelsen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Hedegaard Kastbjerg,Sten Fredslund Therkelsen,Midtjysk Revision ApS Registreret Revisionsselskab,SP Therkelsen Holding ApS,Midtjysk Revision ApS Registreret Revisionsselskab,Ãstbirk,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Horsens, 615",2017-12-31,2017-01-01,true,2018-01-25,Skanderborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24986098,indberetninger-20180424,2.509595,32942431.0,,2018-04-03T16:52:20.480Z,2018-01-26T07:57:24.044Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AC-26-HV,2018-01-26T07:57:24.270Z,,,,,,,,,,,,,,,,,,,,,,,,,
32942431,2017-01-01,2017-12-31,ID_11,,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzRlLzVjLzQ3LzlhNzEtNDY1Zi1iYWUyLTkxMjc5ZTNlZmJkNg.pdf,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzLzY1L2VhL2IwLzFmLzU1ZTItNDNmMy1hZTczLTA5NjA5MjVmNjc1NQ.xml,true,"Skanderborg, 8660","KrÃ¸yer Kielbergs Vej 3, 4 tv",Til den daglige ledelse i SP Therkelsen Holding ApS,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som SP Therkelsen Holding ApS's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-01-25,2018-01-25,2010-06-01,2018-01-25,36480351.0,32942431.0,36480351.0,mne34442,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for SP Therkelsen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Hedegaard Kastbjerg,Sten Fredslund Therkelsen,Midtjysk Revision ApS Registreret Revisionsselskab,SP Therkelsen Holding ApS,Midtjysk Revision ApS Registreret Revisionsselskab,Ãstbirk,2016-01-01,2016-12-31,1635.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Horsens, 615",2017-12-31,2017-01-01,true,2018-01-25,Skanderborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24986098,indberetninger-20180424,2.509595,32942431.0,,2018-04-03T16:52:20.480Z,2018-01-26T07:57:24.044Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AC-26-HV,2018-01-26T07:57:24.270Z,,,,,,,,,,,,,,,,,,,,,,,,,
32942431,2017-01-01,2017-12-31,ID_2,,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzRlLzVjLzQ3LzlhNzEtNDY1Zi1iYWUyLTkxMjc5ZTNlZmJkNg.pdf,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzLzY1L2VhL2IwLzFmLzU1ZTItNDNmMy1hZTczLTA5NjA5MjVmNjc1NQ.xml,true,"Skanderborg, 8660","KrÃ¸yer Kielbergs Vej 3, 4 tv",Til den daglige ledelse i SP Therkelsen Holding ApS,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som SP Therkelsen Holding ApS's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-01-25,2018-01-25,2010-06-01,2018-01-25,36480351.0,32942431.0,36480351.0,mne34442,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for SP Therkelsen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Hedegaard Kastbjerg,Sten Fredslund Therkelsen,Midtjysk Revision ApS Registreret Revisionsselskab,SP Therkelsen Holding ApS,Midtjysk Revision ApS Registreret Revisionsselskab,Ãstbirk,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Horsens, 615",2017-12-31,2017-01-01,true,2018-01-25,Skanderborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24986098,indberetninger-20180424,2.509595,32942431.0,,2018-04-03T16:52:20.480Z,2018-01-26T07:57:24.044Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AC-26-HV,2018-01-26T07:57:24.270Z,,,,,,,,,,,,,,,,,,,,,,,,,
32942431,2017-01-01,2017-12-31,ID_3,,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzRlLzVjLzQ3LzlhNzEtNDY1Zi1iYWUyLTkxMjc5ZTNlZmJkNg.pdf,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzLzY1L2VhL2IwLzFmLzU1ZTItNDNmMy1hZTczLTA5NjA5MjVmNjc1NQ.xml,true,"Skanderborg, 8660","KrÃ¸yer Kielbergs Vej 3, 4 tv",Til den daglige ledelse i SP Therkelsen Holding ApS,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som SP Therkelsen Holding ApS's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-01-25,2018-01-25,2010-06-01,2018-01-25,36480351.0,32942431.0,36480351.0,mne34442,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for SP Therkelsen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Hedegaard Kastbjerg,Sten Fredslund Therkelsen,Midtjysk Revision ApS Registreret Revisionsselskab,SP Therkelsen Holding ApS,Midtjysk Revision ApS Registreret Revisionsselskab,Ãstbirk,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Horsens, 615",2017-12-31,2017-01-01,true,2018-01-25,Skanderborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24986098,indberetninger-20180424,2.509595,32942431.0,,2018-04-03T16:52:20.480Z,2018-01-26T07:57:24.044Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AC-26-HV,2018-01-26T07:57:24.270Z,,,,,,,,,,,,,,,,,,,,,,,,Sten Fredslund Therkelsen,DirektÃ¸r
32942431,2017-01-01,2017-12-31,ID_4,,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzRlLzVjLzQ3LzlhNzEtNDY1Zi1iYWUyLTkxMjc5ZTNlZmJkNg.pdf,http://regnskaber.virk.dk/13424923/ZG9rdW1lbnRsYWdlcjovLzAzLzY1L2VhL2IwLzFmLzU1ZTItNDNmMy1hZTczLTA5NjA5MjVmNjc1NQ.xml,true,"Skanderborg, 8660","KrÃ¸yer Kielbergs Vej 3, 4 tv",Til den daglige ledelse i SP Therkelsen Holding ApS,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som SP Therkelsen Holding ApS's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-01-25,2018-01-25,2010-06-01,2018-01-25,36480351.0,32942431.0,36480351.0,mne34442,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for SP Therkelsen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Hedegaard Kastbjerg,Sten Fredslund Therkelsen,Midtjysk Revision ApS Registreret Revisionsselskab,SP Therkelsen Holding ApS,Midtjysk Revision ApS Registreret Revisionsselskab,Ãstbirk,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Horsens, 615",2017-12-31,2017-01-01,true,2018-01-25,Skanderborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24986098,indberetninger-20180424,2.509595,32942431.0,,2018-04-03T16:52:20.480Z,2018-01-26T07:57:24.044Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AC-26-HV,2018-01-26T07:57:24.270Z,,,,,,,,,,,,,,,,,,,,,,,,,
