entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfGeneralMeeting,DividendPaid,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxPayables,InvestmentsGross
36073748,2013-10-01,2014-09-30,c1,,http://regnskaber.virk.dk/84737063/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzIzLzI2LzE2LzJiZDYtNDQ0Yi05ZWMzLTU4YjliN2VjM2Q0ZA.pdf,http://regnskaber.virk.dk/84737063/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzRkLzM5LzE3LzcwMmYtNGUwZi1hOWIyLWEyYWQ2YjVmMjMzMg.xml,1.0,7870 Roslev,Lyngen 22,7870 Roslev,Lyngen 22,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",-52356.0,2016-02-05,-100000.0,36073748.0,36073748.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Holdingselskabet EGE af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Peter Egebjerg Hansen,Jens Peter Egebjerg Hansen,Holdingselskabet EGE af 1/10 2013 ApS,Holdingselskabet EGE af 1/10 2013 ApS,-340.0,0.0,214053.0,GlyngÃ¸re,161357.0,213713.0,-340.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2015-09-30,2014-10-01,-52356.0,Ingen bistand,urn:ofk:oid:21969059,indberetninger-20180424,2.5124316,36073748.0,,2018-03-28T19:05:47.631Z,2016-02-09T08:05:44.163Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AP-94-KN,2016-02-09T08:05:44.251Z,,,,,,,,,,,,,,,,,
36073748,2013-10-01,2014-09-30,c30,,http://regnskaber.virk.dk/84737063/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzIzLzI2LzE2LzJiZDYtNDQ0Yi05ZWMzLTU4YjliN2VjM2Q0ZA.pdf,http://regnskaber.virk.dk/84737063/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzRkLzM5LzE3LzcwMmYtNGUwZi1hOWIyLWEyYWQ2YjVmMjMzMg.xml,1.0,7870 Roslev,Lyngen 22,7870 Roslev,Lyngen 22,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",,2016-02-05,-100000.0,36073748.0,36073748.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Holdingselskabet EGE af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Peter Egebjerg Hansen,Jens Peter Egebjerg Hansen,Holdingselskabet EGE af 1/10 2013 ApS,Holdingselskabet EGE af 1/10 2013 ApS,,,,GlyngÃ¸re,61357.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2015-09-30,2014-10-01,,Ingen bistand,urn:ofk:oid:21969059,indberetninger-20180424,2.5124316,36073748.0,,2018-03-28T19:05:47.631Z,2016-02-09T08:05:44.163Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AP-94-KN,2016-02-09T08:05:44.251Z,,,,,,,,,,,,,,,,,
36073748,2013-10-01,2014-09-30,c6,,http://regnskaber.virk.dk/84737063/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzIzLzI2LzE2LzJiZDYtNDQ0Yi05ZWMzLTU4YjliN2VjM2Q0ZA.pdf,http://regnskaber.virk.dk/84737063/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzRkLzM5LzE3LzcwMmYtNGUwZi1hOWIyLWEyYWQ2YjVmMjMzMg.xml,1.0,7870 Roslev,Lyngen 22,7870 Roslev,Lyngen 22,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",,2016-02-05,-100000.0,36073748.0,36073748.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Holdingselskabet EGE af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Peter Egebjerg Hansen,Jens Peter Egebjerg Hansen,Holdingselskabet EGE af 1/10 2013 ApS,Holdingselskabet EGE af 1/10 2013 ApS,,,,GlyngÃ¸re,100000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2015-09-30,2014-10-01,,Ingen bistand,urn:ofk:oid:21969059,indberetninger-20180424,2.5124316,36073748.0,,2018-03-28T19:05:47.631Z,2016-02-09T08:05:44.163Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AP-94-KN,2016-02-09T08:05:44.251Z,,,,,,,,,,,,,,,,,
36073748,2014-09-30,2014-09-30,c4,,http://regnskaber.virk.dk/84737063/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzIzLzI2LzE2LzJiZDYtNDQ0Yi05ZWMzLTU4YjliN2VjM2Q0ZA.pdf,http://regnskaber.virk.dk/84737063/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzRkLzM5LzE3LzcwMmYtNGUwZi1hOWIyLWEyYWQ2YjVmMjMzMg.xml,1.0,7870 Roslev,Lyngen 22,7870 Roslev,Lyngen 22,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",,2016-02-05,-100000.0,36073748.0,36073748.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Holdingselskabet EGE af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Peter Egebjerg Hansen,Jens Peter Egebjerg Hansen,Holdingselskabet EGE af 1/10 2013 ApS,Holdingselskabet EGE af 1/10 2013 ApS,,,,GlyngÃ¸re,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2015-09-30,2014-10-01,,Ingen bistand,urn:ofk:oid:21969059,indberetninger-20180424,2.5124316,36073748.0,,2018-03-28T19:05:47.631Z,2016-02-09T08:05:44.163Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AP-94-KN,2016-02-09T08:05:44.251Z,2827754.0,50000.0,213713.0,2775398.0,2827754.0,52356.0,2614041.0,2614041.0,2614041.0,53098.0,100000.0,2625398.0,52356.0,213713.0,160615.0,52356.0,
36073748,2014-10-01,2014-10-01,c119,,http://regnskaber.virk.dk/84737063/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzIzLzI2LzE2LzJiZDYtNDQ0Yi05ZWMzLTU4YjliN2VjM2Q0ZA.pdf,http://regnskaber.virk.dk/84737063/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzRkLzM5LzE3LzcwMmYtNGUwZi1hOWIyLWEyYWQ2YjVmMjMzMg.xml,1.0,7870 Roslev,Lyngen 22,7870 Roslev,Lyngen 22,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",,2016-02-05,-100000.0,36073748.0,36073748.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Holdingselskabet EGE af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Peter Egebjerg Hansen,Jens Peter Egebjerg Hansen,Holdingselskabet EGE af 1/10 2013 ApS,Holdingselskabet EGE af 1/10 2013 ApS,,,,GlyngÃ¸re,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2015-09-30,2014-10-01,,Ingen bistand,urn:ofk:oid:21969059,indberetninger-20180424,2.5124316,36073748.0,,2018-03-28T19:05:47.631Z,2016-02-09T08:05:44.163Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AP-94-KN,2016-02-09T08:05:44.251Z,,,,,,,,,,,,,,,,,2614041.0
36073748,2014-10-01,2014-10-01,c137,,http://regnskaber.virk.dk/84737063/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzIzLzI2LzE2LzJiZDYtNDQ0Yi05ZWMzLTU4YjliN2VjM2Q0ZA.pdf,http://regnskaber.virk.dk/84737063/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzRkLzM5LzE3LzcwMmYtNGUwZi1hOWIyLWEyYWQ2YjVmMjMzMg.xml,1.0,7870 Roslev,Lyngen 22,7870 Roslev,Lyngen 22,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",,2016-02-05,-100000.0,36073748.0,36073748.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Holdingselskabet EGE af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Peter Egebjerg Hansen,Jens Peter Egebjerg Hansen,Holdingselskabet EGE af 1/10 2013 ApS,Holdingselskabet EGE af 1/10 2013 ApS,,,,GlyngÃ¸re,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2015-09-30,2014-10-01,,Ingen bistand,urn:ofk:oid:21969059,indberetninger-20180424,2.5124316,36073748.0,,2018-03-28T19:05:47.631Z,2016-02-09T08:05:44.163Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AP-94-KN,2016-02-09T08:05:44.251Z,,,,50000.0,,,,,,,,,,,,,
36073748,2014-10-01,2014-10-01,c158,,http://regnskaber.virk.dk/84737063/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzIzLzI2LzE2LzJiZDYtNDQ0Yi05ZWMzLTU4YjliN2VjM2Q0ZA.pdf,http://regnskaber.virk.dk/84737063/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzRkLzM5LzE3LzcwMmYtNGUwZi1hOWIyLWEyYWQ2YjVmMjMzMg.xml,1.0,7870 Roslev,Lyngen 22,7870 Roslev,Lyngen 22,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",,2016-02-05,-100000.0,36073748.0,36073748.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Holdingselskabet EGE af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Peter Egebjerg Hansen,Jens Peter Egebjerg Hansen,Holdingselskabet EGE af 1/10 2013 ApS,Holdingselskabet EGE af 1/10 2013 ApS,,,,GlyngÃ¸re,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2015-09-30,2014-10-01,,Ingen bistand,urn:ofk:oid:21969059,indberetninger-20180424,2.5124316,36073748.0,,2018-03-28T19:05:47.631Z,2016-02-09T08:05:44.163Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AP-94-KN,2016-02-09T08:05:44.251Z,,,,2625398.0,,,,,,,,,,,,,
36073748,2014-10-01,2014-10-01,c161,,http://regnskaber.virk.dk/84737063/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzIzLzI2LzE2LzJiZDYtNDQ0Yi05ZWMzLTU4YjliN2VjM2Q0ZA.pdf,http://regnskaber.virk.dk/84737063/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzRkLzM5LzE3LzcwMmYtNGUwZi1hOWIyLWEyYWQ2YjVmMjMzMg.xml,1.0,7870 Roslev,Lyngen 22,7870 Roslev,Lyngen 22,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",,2016-02-05,-100000.0,36073748.0,36073748.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Holdingselskabet EGE af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Peter Egebjerg Hansen,Jens Peter Egebjerg Hansen,Holdingselskabet EGE af 1/10 2013 ApS,Holdingselskabet EGE af 1/10 2013 ApS,,,,GlyngÃ¸re,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2015-09-30,2014-10-01,,Ingen bistand,urn:ofk:oid:21969059,indberetninger-20180424,2.5124316,36073748.0,,2018-03-28T19:05:47.631Z,2016-02-09T08:05:44.163Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AP-94-KN,2016-02-09T08:05:44.251Z,,,,100000.0,,,,,,,,,,,,,
36073748,2014-10-01,2015-09-30,c0,,http://regnskaber.virk.dk/84737063/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzIzLzI2LzE2LzJiZDYtNDQ0Yi05ZWMzLTU4YjliN2VjM2Q0ZA.pdf,http://regnskaber.virk.dk/84737063/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzRkLzM5LzE3LzcwMmYtNGUwZi1hOWIyLWEyYWQ2YjVmMjMzMg.xml,1.0,7870 Roslev,Lyngen 22,7870 Roslev,Lyngen 22,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",-50854.0,2016-02-05,-100000.0,36073748.0,36073748.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Holdingselskabet EGE af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Peter Egebjerg Hansen,Jens Peter Egebjerg Hansen,Holdingselskabet EGE af 1/10 2013 ApS,Holdingselskabet EGE af 1/10 2013 ApS,0.0,-2408.0,216469.0,GlyngÃ¸re,163207.0,214061.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2015-09-30,2014-10-01,-50854.0,Ingen bistand,urn:ofk:oid:21969059,indberetninger-20180424,2.5124316,36073748.0,,2018-03-28T19:05:47.631Z,2016-02-09T08:05:44.163Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AP-94-KN,2016-02-09T08:05:44.251Z,,,,,,,,,,,,,,,,,
36073748,2014-10-01,2015-09-30,c159,,http://regnskaber.virk.dk/84737063/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzIzLzI2LzE2LzJiZDYtNDQ0Yi05ZWMzLTU4YjliN2VjM2Q0ZA.pdf,http://regnskaber.virk.dk/84737063/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzRkLzM5LzE3LzcwMmYtNGUwZi1hOWIyLWEyYWQ2YjVmMjMzMg.xml,1.0,7870 Roslev,Lyngen 22,7870 Roslev,Lyngen 22,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",,2016-02-05,-100000.0,36073748.0,36073748.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Holdingselskabet EGE af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Peter Egebjerg Hansen,Jens Peter Egebjerg Hansen,Holdingselskabet EGE af 1/10 2013 ApS,Holdingselskabet EGE af 1/10 2013 ApS,,,,GlyngÃ¸re,113207.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2015-09-30,2014-10-01,,Ingen bistand,urn:ofk:oid:21969059,indberetninger-20180424,2.5124316,36073748.0,,2018-03-28T19:05:47.631Z,2016-02-09T08:05:44.163Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AP-94-KN,2016-02-09T08:05:44.251Z,,,,,,,,,,,,,,,,,
