entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,CurrentDeferredTaxAssets,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherShorttermInvestments,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermDeferredIncome,ShorttermInvestments,ShorttermReceivables,ShorttermTaxReceivables,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ExternalExpenses,FinanceExpensesArisingFromGroupEnterprises,GrossResult,ImpairmentOfFinancialAssets,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RestOfOtherFinanceExpenses,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermTaxPayables,NameAndSurnameOfMemberOfSupervisoryBoard
30826620,2016-01-01,2016-12-31,c10,http://regnskaber.virk.dk/02662803/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzVlLzBhL2FlLzMwNjItNDdhOC05NjVlLTQwNTVjYmQzNGQ1MA.xhtml,http://regnskaber.virk.dk/02662803/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzcwL2Q0L2YzLzBhN2QtNGM1Yi1hYzAyLWU4YTI5ZTkyMzgxYQ.pdf,http://regnskaber.virk.dk/02662803/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzY2LzVlLzJkLzQ3MTctNDg2OS1iNGFjLWUxOWJjMDQwZWQwOA.xml,true,Ãrhus C,8000.0,"2-6, 1",Skt. Clemens Torv,Tilst,8381.0,112.0,ÃsterlÃ¸kken,8600  Silkeborg,NÃ¸rreskov Bakke 28,Til KlostergÃ¥rden Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,86013.0,2018-05-16,2018-05-16,reg. revisor,30826620.0,mne4596,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne Zepernick,Flemming Torp,Knud Anker Dalsgaard,Nordea Bank,KLOSTERGÃRDEN INVEST ApS,SÃ¸hÃ¸jlandets Regnskabskontor,3779427.0,Silkeborg,2016-01-01,2016-12-31,-312178.0,2017-12-31,2017-01-01,false,false,51891.0,3779427.0,94958.0,8945.0,2018-05-16,Silkeborg,Det blev pÃ¥ generalforsamlingen besluttet at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25494123,indberetninger-20180424,2.59279,30826620.0,AWNztgTjx8uVRSOdgo27,2018-05-18T14:45:42.952Z,2018-05-18T14:44:55.272Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-44-FS,2018-05-18T14:44:55.441Z,,,,,,,,,,,,,,,,,,,,,,
30826620,2016-01-01,2016-12-31,c7,http://regnskaber.virk.dk/02662803/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzVlLzBhL2FlLzMwNjItNDdhOC05NjVlLTQwNTVjYmQzNGQ1MA.xhtml,http://regnskaber.virk.dk/02662803/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzcwL2Q0L2YzLzBhN2QtNGM1Yi1hYzAyLWU4YTI5ZTkyMzgxYQ.pdf,http://regnskaber.virk.dk/02662803/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzY2LzVlLzJkLzQ3MTctNDg2OS1iNGFjLWUxOWJjMDQwZWQwOA.xml,true,Ãrhus C,8000.0,"2-6, 1",Skt. Clemens Torv,Tilst,8381.0,112.0,ÃsterlÃ¸kken,8600  Silkeborg,NÃ¸rreskov Bakke 28,Til KlostergÃ¥rden Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,86013.0,2018-05-16,2018-05-16,reg. revisor,30826620.0,mne4596,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne Zepernick,Flemming Torp,Knud Anker Dalsgaard,Nordea Bank,KLOSTERGÃRDEN INVEST ApS,SÃ¸hÃ¸jlandets Regnskabskontor,3779427.0,Silkeborg,2016-01-01,2016-12-31,-312178.0,2017-12-31,2017-01-01,false,false,51891.0,3779427.0,94958.0,8945.0,2018-05-16,Silkeborg,Det blev pÃ¥ generalforsamlingen besluttet at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25494123,indberetninger-20180424,2.59279,30826620.0,AWNztgTjx8uVRSOdgo27,2018-05-18T14:45:42.952Z,2018-05-18T14:44:55.272Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-44-FS,2018-05-18T14:44:55.441Z,11887.0,36122.0,-11887.0,418109.0,83905.0,-392476.0,-11887.0,10263.0,-80298.0,,,,,,,,,,,,,
30826620,2016-12-31,2016-12-31,c12,http://regnskaber.virk.dk/02662803/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzVlLzBhL2FlLzMwNjItNDdhOC05NjVlLTQwNTVjYmQzNGQ1MA.xhtml,http://regnskaber.virk.dk/02662803/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzcwL2Q0L2YzLzBhN2QtNGM1Yi1hYzAyLWU4YTI5ZTkyMzgxYQ.pdf,http://regnskaber.virk.dk/02662803/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzY2LzVlLzJkLzQ3MTctNDg2OS1iNGFjLWUxOWJjMDQwZWQwOA.xml,true,Ãrhus C,8000.0,"2-6, 1",Skt. Clemens Torv,Tilst,8381.0,112.0,ÃsterlÃ¸kken,8600  Silkeborg,NÃ¸rreskov Bakke 28,Til KlostergÃ¥rden Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,86013.0,2018-05-16,2018-05-16,reg. revisor,30826620.0,mne4596,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne Zepernick,Flemming Torp,Knud Anker Dalsgaard,Nordea Bank,KLOSTERGÃRDEN INVEST ApS,SÃ¸hÃ¸jlandets Regnskabskontor,3779427.0,Silkeborg,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,false,false,51891.0,3779427.0,94958.0,8945.0,2018-05-16,Silkeborg,Det blev pÃ¥ generalforsamlingen besluttet at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25494123,indberetninger-20180424,2.59279,30826620.0,AWNztgTjx8uVRSOdgo27,2018-05-18T14:45:42.952Z,2018-05-18T14:44:55.272Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-44-FS,2018-05-18T14:44:55.441Z,,,,,,,,,,3950386.0,76001.0,1300000.0,3950386.0,2040024.0,3950386.0,1910362.0,62751.0,740024.0,1910362.0,1805968.0,41643.0,
30826620,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/02662803/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzVlLzBhL2FlLzMwNjItNDdhOC05NjVlLTQwNTVjYmQzNGQ1MA.xhtml,http://regnskaber.virk.dk/02662803/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzcwL2Q0L2YzLzBhN2QtNGM1Yi1hYzAyLWU4YTI5ZTkyMzgxYQ.pdf,http://regnskaber.virk.dk/02662803/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzY2LzVlLzJkLzQ3MTctNDg2OS1iNGFjLWUxOWJjMDQwZWQwOA.xml,true,Ãrhus C,8000.0,"2-6, 1",Skt. Clemens Torv,Tilst,8381.0,112.0,ÃsterlÃ¸kken,8600  Silkeborg,NÃ¸rreskov Bakke 28,Til KlostergÃ¥rden Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,86013.0,2018-05-16,2018-05-16,reg. revisor,30826620.0,mne4596,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne Zepernick,Flemming Torp,Knud Anker Dalsgaard,Nordea Bank,KLOSTERGÃRDEN INVEST ApS,SÃ¸hÃ¸jlandets Regnskabskontor,3779427.0,Silkeborg,2016-01-01,2016-12-31,922073.0,2017-12-31,2017-01-01,false,false,51891.0,3779427.0,94958.0,8945.0,2018-05-16,Silkeborg,Det blev pÃ¥ generalforsamlingen besluttet at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25494123,indberetninger-20180424,2.59279,30826620.0,AWNztgTjx8uVRSOdgo27,2018-05-18T14:45:42.952Z,2018-05-18T14:44:55.272Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-44-FS,2018-05-18T14:44:55.441Z,14125.0,52041.0,-14125.0,-1152339.0,101095.0,1182581.0,-14125.0,4687.0,260508.0,,,,,,,,,,,,,
30826620,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/02662803/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzVlLzBhL2FlLzMwNjItNDdhOC05NjVlLTQwNTVjYmQzNGQ1MA.xhtml,http://regnskaber.virk.dk/02662803/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzcwL2Q0L2YzLzBhN2QtNGM1Yi1hYzAyLWU4YTI5ZTkyMzgxYQ.pdf,http://regnskaber.virk.dk/02662803/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzY2LzVlLzJkLzQ3MTctNDg2OS1iNGFjLWUxOWJjMDQwZWQwOA.xml,true,Ãrhus C,8000.0,"2-6, 1",Skt. Clemens Torv,Tilst,8381.0,112.0,ÃsterlÃ¸kken,8600  Silkeborg,NÃ¸rreskov Bakke 28,Til KlostergÃ¥rden Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,86013.0,2018-05-16,2018-05-16,reg. revisor,30826620.0,mne4596,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne Zepernick,Flemming Torp,Knud Anker Dalsgaard,Nordea Bank,KLOSTERGÃRDEN INVEST ApS,SÃ¸hÃ¸jlandets Regnskabskontor,3779427.0,Silkeborg,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,false,false,51891.0,3779427.0,94958.0,8945.0,2018-05-16,Silkeborg,Det blev pÃ¥ generalforsamlingen besluttet at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25494123,indberetninger-20180424,2.59279,30826620.0,AWNztgTjx8uVRSOdgo27,2018-05-18T14:45:42.952Z,2018-05-18T14:44:55.272Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-44-FS,2018-05-18T14:44:55.441Z,,,,,,,,,,,,,,,,,,,,,,
30826620,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/02662803/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzVlLzBhL2FlLzMwNjItNDdhOC05NjVlLTQwNTVjYmQzNGQ1MA.xhtml,http://regnskaber.virk.dk/02662803/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzcwL2Q0L2YzLzBhN2QtNGM1Yi1hYzAyLWU4YTI5ZTkyMzgxYQ.pdf,http://regnskaber.virk.dk/02662803/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzY2LzVlLzJkLzQ3MTctNDg2OS1iNGFjLWUxOWJjMDQwZWQwOA.xml,true,Ãrhus C,8000.0,"2-6, 1",Skt. Clemens Torv,Tilst,8381.0,112.0,ÃsterlÃ¸kken,8600  Silkeborg,NÃ¸rreskov Bakke 28,Til KlostergÃ¥rden Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,86013.0,2018-05-16,2018-05-16,reg. revisor,30826620.0,mne4596,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne Zepernick,Flemming Torp,Knud Anker Dalsgaard,Nordea Bank,KLOSTERGÃRDEN INVEST ApS,SÃ¸hÃ¸jlandets Regnskabskontor,3779427.0,Silkeborg,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,false,false,51891.0,3779427.0,94958.0,8945.0,2018-05-16,Silkeborg,Det blev pÃ¥ generalforsamlingen besluttet at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25494123,indberetninger-20180424,2.59279,30826620.0,AWNztgTjx8uVRSOdgo27,2018-05-18T14:45:42.952Z,2018-05-18T14:44:55.272Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-44-FS,2018-05-18T14:44:55.441Z,,,,,,,,,,,,,,,,,,,,,,Knud Anker Dalsgaard
30826620,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/02662803/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzVlLzBhL2FlLzMwNjItNDdhOC05NjVlLTQwNTVjYmQzNGQ1MA.xhtml,http://regnskaber.virk.dk/02662803/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzcwL2Q0L2YzLzBhN2QtNGM1Yi1hYzAyLWU4YTI5ZTkyMzgxYQ.pdf,http://regnskaber.virk.dk/02662803/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzY2LzVlLzJkLzQ3MTctNDg2OS1iNGFjLWUxOWJjMDQwZWQwOA.xml,true,Ãrhus C,8000.0,"2-6, 1",Skt. Clemens Torv,Tilst,8381.0,112.0,ÃsterlÃ¸kken,8600  Silkeborg,NÃ¸rreskov Bakke 28,Til KlostergÃ¥rden Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,86013.0,2018-05-16,2018-05-16,reg. revisor,30826620.0,mne4596,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne Zepernick,Flemming Torp,Knud Anker Dalsgaard,Nordea Bank,KLOSTERGÃRDEN INVEST ApS,SÃ¸hÃ¸jlandets Regnskabskontor,3779427.0,Silkeborg,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,false,false,51891.0,3779427.0,94958.0,8945.0,2018-05-16,Silkeborg,Det blev pÃ¥ generalforsamlingen besluttet at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25494123,indberetninger-20180424,2.59279,30826620.0,AWNztgTjx8uVRSOdgo27,2018-05-18T14:45:42.952Z,2018-05-18T14:44:55.272Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-44-FS,2018-05-18T14:44:55.441Z,,,,,,,,,,,,,,,,,,,,,,Anette Dalsgaard
30826620,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/02662803/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzVlLzBhL2FlLzMwNjItNDdhOC05NjVlLTQwNTVjYmQzNGQ1MA.xhtml,http://regnskaber.virk.dk/02662803/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzcwL2Q0L2YzLzBhN2QtNGM1Yi1hYzAyLWU4YTI5ZTkyMzgxYQ.pdf,http://regnskaber.virk.dk/02662803/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzY2LzVlLzJkLzQ3MTctNDg2OS1iNGFjLWUxOWJjMDQwZWQwOA.xml,true,Ãrhus C,8000.0,"2-6, 1",Skt. Clemens Torv,Tilst,8381.0,112.0,ÃsterlÃ¸kken,8600  Silkeborg,NÃ¸rreskov Bakke 28,Til KlostergÃ¥rden Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,86013.0,2018-05-16,2018-05-16,reg. revisor,30826620.0,mne4596,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne Zepernick,Flemming Torp,Knud Anker Dalsgaard,Nordea Bank,KLOSTERGÃRDEN INVEST ApS,SÃ¸hÃ¸jlandets Regnskabskontor,3779427.0,Silkeborg,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,false,false,51891.0,3779427.0,94958.0,8945.0,2018-05-16,Silkeborg,Det blev pÃ¥ generalforsamlingen besluttet at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25494123,indberetninger-20180424,2.59279,30826620.0,AWNztgTjx8uVRSOdgo27,2018-05-18T14:45:42.952Z,2018-05-18T14:44:55.272Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-44-FS,2018-05-18T14:44:55.441Z,,,,,,,,,,,,,,,,,,,,,,Susanne Dalsgaard
30826620,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/02662803/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzVlLzBhL2FlLzMwNjItNDdhOC05NjVlLTQwNTVjYmQzNGQ1MA.xhtml,http://regnskaber.virk.dk/02662803/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzcwL2Q0L2YzLzBhN2QtNGM1Yi1hYzAyLWU4YTI5ZTkyMzgxYQ.pdf,http://regnskaber.virk.dk/02662803/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzY2LzVlLzJkLzQ3MTctNDg2OS1iNGFjLWUxOWJjMDQwZWQwOA.xml,true,Ãrhus C,8000.0,"2-6, 1",Skt. Clemens Torv,Tilst,8381.0,112.0,ÃsterlÃ¸kken,8600  Silkeborg,NÃ¸rreskov Bakke 28,Til KlostergÃ¥rden Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,86013.0,2018-05-16,2018-05-16,reg. revisor,30826620.0,mne4596,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne Zepernick,Flemming Torp,Knud Anker Dalsgaard,Nordea Bank,KLOSTERGÃRDEN INVEST ApS,SÃ¸hÃ¸jlandets Regnskabskontor,3779427.0,Silkeborg,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,false,false,51891.0,3779427.0,94958.0,8945.0,2018-05-16,Silkeborg,Det blev pÃ¥ generalforsamlingen besluttet at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25494123,indberetninger-20180424,2.59279,30826620.0,AWNztgTjx8uVRSOdgo27,2018-05-18T14:45:42.952Z,2018-05-18T14:44:55.272Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-44-FS,2018-05-18T14:44:55.441Z,,,,,,,,,,,,,,,,,,,,,,Karin Dalsgaard
30826620,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/02662803/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzVlLzBhL2FlLzMwNjItNDdhOC05NjVlLTQwNTVjYmQzNGQ1MA.xhtml,http://regnskaber.virk.dk/02662803/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzcwL2Q0L2YzLzBhN2QtNGM1Yi1hYzAyLWU4YTI5ZTkyMzgxYQ.pdf,http://regnskaber.virk.dk/02662803/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzY2LzVlLzJkLzQ3MTctNDg2OS1iNGFjLWUxOWJjMDQwZWQwOA.xml,true,Ãrhus C,8000.0,"2-6, 1",Skt. Clemens Torv,Tilst,8381.0,112.0,ÃsterlÃ¸kken,8600  Silkeborg,NÃ¸rreskov Bakke 28,Til KlostergÃ¥rden Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,86013.0,2018-05-16,2018-05-16,reg. revisor,30826620.0,mne4596,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne Zepernick,Flemming Torp,Knud Anker Dalsgaard,Nordea Bank,KLOSTERGÃRDEN INVEST ApS,SÃ¸hÃ¸jlandets Regnskabskontor,3779427.0,Silkeborg,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,false,false,51891.0,3779427.0,94958.0,8945.0,2018-05-16,Silkeborg,Det blev pÃ¥ generalforsamlingen besluttet at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25494123,indberetninger-20180424,2.59279,30826620.0,AWNztgTjx8uVRSOdgo27,2018-05-18T14:45:42.952Z,2018-05-18T14:44:55.272Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-44-FS,2018-05-18T14:44:55.441Z,,,,,,,,,,,,,,,,,,,,,,
