entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDeferredIncome,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
29537666,2017-01-01,2017-12-31,ID_10,,http://regnskaber.virk.dk/66673592/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzIxL2ZjLzU4L2NiMmItNDk1Yy1iODk5LTI0Nzk5NmYzZTZhOQ.pdf,http://regnskaber.virk.dk/66673592/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2UzL2ViL2VmLzY5YTktNDZkZC05ZWIyLTBkZTkzNzEwNzhiNA.xml,true,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i X-CITE APS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-01-30,2019-01-30,2006-05-19,2019-01-30,33357966.0,29537666.0,33357966.0,mne28659,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for X-CITE APS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Ovesen,Erik Hejlskov,ATTIRI Statsautoriseret Revisionsaktieselskab,X-CITE APS,ATTIRI Statsautoriseret Revisionsaktieselskab,StÃ¸vring,2017-01-01,2017-12-31,-9768.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Rebild, 840",2018-12-31,2018-01-01,false,2019-01-30,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26666267,indberetninger-20180424,2.5124211,29537666.0,AWjZAkMMet7j816D4B8B,2019-02-10T20:04:25.640Z,2019-02-10T20:03:49.156Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-19-LT,2019-02-10T20:03:49.781Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29537666,2017-01-01,2017-12-31,ID_12,,http://regnskaber.virk.dk/66673592/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzIxL2ZjLzU4L2NiMmItNDk1Yy1iODk5LTI0Nzk5NmYzZTZhOQ.pdf,http://regnskaber.virk.dk/66673592/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2UzL2ViL2VmLzY5YTktNDZkZC05ZWIyLTBkZTkzNzEwNzhiNA.xml,true,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i X-CITE APS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-01-30,2019-01-30,2006-05-19,2019-01-30,33357966.0,29537666.0,33357966.0,mne28659,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for X-CITE APS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Ovesen,Erik Hejlskov,ATTIRI Statsautoriseret Revisionsaktieselskab,X-CITE APS,ATTIRI Statsautoriseret Revisionsaktieselskab,StÃ¸vring,2017-01-01,2017-12-31,-105800.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Rebild, 840",2018-12-31,2018-01-01,false,2019-01-30,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26666267,indberetninger-20180424,2.5124211,29537666.0,AWjZAkMMet7j816D4B8B,2019-02-10T20:04:25.640Z,2019-02-10T20:03:49.156Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-19-LT,2019-02-10T20:03:49.781Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29537666,2017-01-01,2017-12-31,ID_8,,http://regnskaber.virk.dk/66673592/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzIxL2ZjLzU4L2NiMmItNDk1Yy1iODk5LTI0Nzk5NmYzZTZhOQ.pdf,http://regnskaber.virk.dk/66673592/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2UzL2ViL2VmLzY5YTktNDZkZC05ZWIyLTBkZTkzNzEwNzhiNA.xml,true,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i X-CITE APS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-01-30,2019-01-30,2006-05-19,2019-01-30,33357966.0,29537666.0,33357966.0,mne28659,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for X-CITE APS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Ovesen,Erik Hejlskov,ATTIRI Statsautoriseret Revisionsaktieselskab,X-CITE APS,ATTIRI Statsautoriseret Revisionsaktieselskab,StÃ¸vring,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Rebild, 840",2018-12-31,2018-01-01,false,2019-01-30,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26666267,indberetninger-20180424,2.5124211,29537666.0,AWjZAkMMet7j816D4B8B,2019-02-10T20:04:25.640Z,2019-02-10T20:03:49.156Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-19-LT,2019-02-10T20:03:49.781Z,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29537666,2017-01-01,2017-12-31,ID_9,,http://regnskaber.virk.dk/66673592/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzIxL2ZjLzU4L2NiMmItNDk1Yy1iODk5LTI0Nzk5NmYzZTZhOQ.pdf,http://regnskaber.virk.dk/66673592/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2UzL2ViL2VmLzY5YTktNDZkZC05ZWIyLTBkZTkzNzEwNzhiNA.xml,true,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i X-CITE APS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-01-30,2019-01-30,2006-05-19,2019-01-30,33357966.0,29537666.0,33357966.0,mne28659,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for X-CITE APS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Ovesen,Erik Hejlskov,ATTIRI Statsautoriseret Revisionsaktieselskab,X-CITE APS,ATTIRI Statsautoriseret Revisionsaktieselskab,StÃ¸vring,2017-01-01,2017-12-31,115568.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Rebild, 840",2018-12-31,2018-01-01,false,2019-01-30,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26666267,indberetninger-20180424,2.5124211,29537666.0,AWjZAkMMet7j816D4B8B,2019-02-10T20:04:25.640Z,2019-02-10T20:03:49.156Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-19-LT,2019-02-10T20:03:49.781Z,,8571.0,383005.0,544774.0,4802.0,148396.0,153198.0,32828.0,,,,,,,,,,,,,,,,,,,,,,,,,
29537666,2017-12-31,2017-12-31,ID_6,,http://regnskaber.virk.dk/66673592/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzIxL2ZjLzU4L2NiMmItNDk1Yy1iODk5LTI0Nzk5NmYzZTZhOQ.pdf,http://regnskaber.virk.dk/66673592/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2UzL2ViL2VmLzY5YTktNDZkZC05ZWIyLTBkZTkzNzEwNzhiNA.xml,true,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i X-CITE APS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-01-30,2019-01-30,2006-05-19,2019-01-30,33357966.0,29537666.0,33357966.0,mne28659,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for X-CITE APS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Ovesen,Erik Hejlskov,ATTIRI Statsautoriseret Revisionsaktieselskab,X-CITE APS,ATTIRI Statsautoriseret Revisionsaktieselskab,StÃ¸vring,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Rebild, 840",2018-12-31,2018-01-01,false,2019-01-30,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26666267,indberetninger-20180424,2.5124211,29537666.0,AWjZAkMMet7j816D4B8B,2019-02-10T20:04:25.640Z,2019-02-10T20:03:49.156Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-19-LT,2019-02-10T20:03:49.781Z,,,,,,,,,612315.0,326627.0,138477.0,125000.0,595173.0,471.0,488467.0,17142.0,612315.0,123848.0,17142.0,124020.0,88890.0,5578.0,17142.0,105800.0,257667.0,15029.0,124020.0,123848.0,4196.0,144526.0,2212.0,13521.0,
29537666,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/66673592/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzIxL2ZjLzU4L2NiMmItNDk1Yy1iODk5LTI0Nzk5NmYzZTZhOQ.pdf,http://regnskaber.virk.dk/66673592/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2UzL2ViL2VmLzY5YTktNDZkZC05ZWIyLTBkZTkzNzEwNzhiNA.xml,true,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i X-CITE APS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-01-30,2019-01-30,2006-05-19,2019-01-30,33357966.0,29537666.0,33357966.0,mne28659,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for X-CITE APS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Ovesen,Erik Hejlskov,ATTIRI Statsautoriseret Revisionsaktieselskab,X-CITE APS,ATTIRI Statsautoriseret Revisionsaktieselskab,StÃ¸vring,2017-01-01,2017-12-31,153196.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Rebild, 840",2018-12-31,2018-01-01,false,2019-01-30,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26666267,indberetninger-20180424,2.5124211,29537666.0,AWjZAkMMet7j816D4B8B,2019-02-10T20:04:25.640Z,2019-02-10T20:03:49.156Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-19-LT,2019-02-10T20:03:49.781Z,,8571.0,391172.0,701154.0,104805.0,196606.0,301411.0,43410.0,,,,,,,,,,,,,,,,,,,,,,,,,
29537666,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/66673592/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzIxL2ZjLzU4L2NiMmItNDk1Yy1iODk5LTI0Nzk5NmYzZTZhOQ.pdf,http://regnskaber.virk.dk/66673592/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2UzL2ViL2VmLzY5YTktNDZkZC05ZWIyLTBkZTkzNzEwNzhiNA.xml,true,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i X-CITE APS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-01-30,2019-01-30,2006-05-19,2019-01-30,33357966.0,29537666.0,33357966.0,mne28659,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for X-CITE APS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Ovesen,Erik Hejlskov,ATTIRI Statsautoriseret Revisionsaktieselskab,X-CITE APS,ATTIRI Statsautoriseret Revisionsaktieselskab,StÃ¸vring,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Rebild, 840",2018-12-31,2018-01-01,false,2019-01-30,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26666267,indberetninger-20180424,2.5124211,29537666.0,AWjZAkMMet7j816D4B8B,2019-02-10T20:04:25.640Z,2019-02-10T20:03:49.156Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-19-LT,2019-02-10T20:03:49.781Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29537666,2018-01-01,2018-12-31,ID_11,,http://regnskaber.virk.dk/66673592/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzIxL2ZjLzU4L2NiMmItNDk1Yy1iODk5LTI0Nzk5NmYzZTZhOQ.pdf,http://regnskaber.virk.dk/66673592/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2UzL2ViL2VmLzY5YTktNDZkZC05ZWIyLTBkZTkzNzEwNzhiNA.xml,true,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i X-CITE APS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-01-30,2019-01-30,2006-05-19,2019-01-30,33357966.0,29537666.0,33357966.0,mne28659,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for X-CITE APS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Ovesen,Erik Hejlskov,ATTIRI Statsautoriseret Revisionsaktieselskab,X-CITE APS,ATTIRI Statsautoriseret Revisionsaktieselskab,StÃ¸vring,2017-01-01,2017-12-31,-108000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Rebild, 840",2018-12-31,2018-01-01,false,2019-01-30,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26666267,indberetninger-20180424,2.5124211,29537666.0,AWjZAkMMet7j816D4B8B,2019-02-10T20:04:25.640Z,2019-02-10T20:03:49.156Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-19-LT,2019-02-10T20:03:49.781Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29537666,2018-01-01,2018-12-31,ID_13,,http://regnskaber.virk.dk/66673592/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzIxL2ZjLzU4L2NiMmItNDk1Yy1iODk5LTI0Nzk5NmYzZTZhOQ.pdf,http://regnskaber.virk.dk/66673592/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2UzL2ViL2VmLzY5YTktNDZkZC05ZWIyLTBkZTkzNzEwNzhiNA.xml,true,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i X-CITE APS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-01-30,2019-01-30,2006-05-19,2019-01-30,33357966.0,29537666.0,33357966.0,mne28659,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for X-CITE APS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Ovesen,Erik Hejlskov,ATTIRI Statsautoriseret Revisionsaktieselskab,X-CITE APS,ATTIRI Statsautoriseret Revisionsaktieselskab,StÃ¸vring,2017-01-01,2017-12-31,-45196.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Rebild, 840",2018-12-31,2018-01-01,false,2019-01-30,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26666267,indberetninger-20180424,2.5124211,29537666.0,AWjZAkMMet7j816D4B8B,2019-02-10T20:04:25.640Z,2019-02-10T20:03:49.156Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-19-LT,2019-02-10T20:03:49.781Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29537666,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/66673592/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzIxL2ZjLzU4L2NiMmItNDk1Yy1iODk5LTI0Nzk5NmYzZTZhOQ.pdf,http://regnskaber.virk.dk/66673592/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2UzL2ViL2VmLzY5YTktNDZkZC05ZWIyLTBkZTkzNzEwNzhiNA.xml,true,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i X-CITE APS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-01-30,2019-01-30,2006-05-19,2019-01-30,33357966.0,29537666.0,33357966.0,mne28659,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for X-CITE APS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Ovesen,Erik Hejlskov,ATTIRI Statsautoriseret Revisionsaktieselskab,X-CITE APS,ATTIRI Statsautoriseret Revisionsaktieselskab,StÃ¸vring,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Rebild, 840",2018-12-31,2018-01-01,false,2019-01-30,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26666267,indberetninger-20180424,2.5124211,29537666.0,AWjZAkMMet7j816D4B8B,2019-02-10T20:04:25.640Z,2019-02-10T20:03:49.156Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-19-LT,2019-02-10T20:03:49.781Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
