entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NumberOfEmployees,OtherShorttermReceivables,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTradePayables,NameOfAuditFirm,TypeOfAuditorAssistance
36056509,2014-08-04,2015-09-30,c347,,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2RhL2RhLzMwLzAyZDQtNDNiOC1hYzdlLTczMWFkNjA0ZTY2OA.pdf,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2MzLzRhLzQxLzdlZjAtNDA0Mi04ZmY1LTQzMjQ3OWJmZDE1OA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,8541 SkÃ¸dstrup,Bendstrupvej 83,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Cobaka Shop ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-20,2014-08-04,2017-06-20,Statsautoriseret revisor,"HÃ¦ftelse i sambeskatningen Selskabet hÃ¦fter solidarisk sammen med moderselskabet og de Ã¸vrige selskaber i den sambeskattede koncern for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat samt for fÃ¦llesregistrering af moms.  Skyldig skat af koncernens sambeskattede indkomst fremgÃ¥r af Ã¥rsrapporten for Cobaka Group ApS, der er administrationsselskab for sambeskatningen.",0.0,-10205.0,20222670.0,36056509.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Cobaka Shop ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Haugbyrd,Poul Freudenthal,Poul Freudenthal,Cobaka Shop ApS,BDO Statsautoriseret revisionsaktieselskab,-938.0,16.0,SkÃ¸dstrup,2014-08-04,2015-09-30,-11127.0,-11127.0,-10205.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SkÃ¸dstrup,2016-09-30,2015-10-01,true,2017-06-20,KÃ¸benhavn,0.0,0.0,urn:ofk:oid:24372814,indberetninger-20180424,2.5116706,36056509,,2018-03-27T12:14:04.114Z,2017-07-20T12:48:34.807Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AN-85-BS,2017-07-20T12:48:35.069Z,,,,,,,,,,,,,,,,,
36056509,2014-08-04,2015-09-30,c368,,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2RhL2RhLzMwLzAyZDQtNDNiOC1hYzdlLTczMWFkNjA0ZTY2OA.pdf,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2MzLzRhLzQxLzdlZjAtNDA0Mi04ZmY1LTQzMjQ3OWJmZDE1OA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,8541 SkÃ¸dstrup,Bendstrupvej 83,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Cobaka Shop ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-20,2014-08-04,2017-06-20,Statsautoriseret revisor,"HÃ¦ftelse i sambeskatningen Selskabet hÃ¦fter solidarisk sammen med moderselskabet og de Ã¸vrige selskaber i den sambeskattede koncern for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat samt for fÃ¦llesregistrering af moms.  Skyldig skat af koncernens sambeskattede indkomst fremgÃ¥r af Ã¥rsrapporten for Cobaka Group ApS, der er administrationsselskab for sambeskatningen.",,,20222670.0,36056509.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Cobaka Shop ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Haugbyrd,Poul Freudenthal,Poul Freudenthal,Cobaka Shop ApS,BDO Statsautoriseret revisionsaktieselskab,,,SkÃ¸dstrup,2014-08-04,2015-09-30,-11127.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SkÃ¸dstrup,2016-09-30,2015-10-01,true,2017-06-20,KÃ¸benhavn,,,urn:ofk:oid:24372814,indberetninger-20180424,2.5116706,36056509,,2018-03-27T12:14:04.114Z,2017-07-20T12:48:34.807Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AN-85-BS,2017-07-20T12:48:35.069Z,,,,,,,,,,,,,,,,,
36056509,2015-09-30,2015-09-30,c398,,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2RhL2RhLzMwLzAyZDQtNDNiOC1hYzdlLTczMWFkNjA0ZTY2OA.pdf,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2MzLzRhLzQxLzdlZjAtNDA0Mi04ZmY1LTQzMjQ3OWJmZDE1OA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,8541 SkÃ¸dstrup,Bendstrupvej 83,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Cobaka Shop ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-20,2014-08-04,2017-06-20,Statsautoriseret revisor,"HÃ¦ftelse i sambeskatningen Selskabet hÃ¦fter solidarisk sammen med moderselskabet og de Ã¸vrige selskaber i den sambeskattede koncern for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat samt for fÃ¦llesregistrering af moms.  Skyldig skat af koncernens sambeskattede indkomst fremgÃ¥r af Ã¥rsrapporten for Cobaka Group ApS, der er administrationsselskab for sambeskatningen.",,,20222670.0,36056509.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Cobaka Shop ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Haugbyrd,Poul Freudenthal,Poul Freudenthal,Cobaka Shop ApS,BDO Statsautoriseret revisionsaktieselskab,,,SkÃ¸dstrup,2014-08-04,2015-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SkÃ¸dstrup,2016-09-30,2015-10-01,true,2017-06-20,KÃ¸benhavn,,,urn:ofk:oid:24372814,indberetninger-20180424,2.5116706,36056509,,2018-03-27T12:14:04.114Z,2017-07-20T12:48:34.807Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AN-85-BS,2017-07-20T12:48:35.069Z,43623.0,43473.0,50000.0,38873.0,0.0,43623.0,4750.0,0.0,150.0,0.0,-11127.0,4750.0,0.0,150.0,4750.0,,
36056509,2015-10-01,2015-10-01,c401,,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2RhL2RhLzMwLzAyZDQtNDNiOC1hYzdlLTczMWFkNjA0ZTY2OA.pdf,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2MzLzRhLzQxLzdlZjAtNDA0Mi04ZmY1LTQzMjQ3OWJmZDE1OA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,8541 SkÃ¸dstrup,Bendstrupvej 83,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Cobaka Shop ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-20,2014-08-04,2017-06-20,Statsautoriseret revisor,"HÃ¦ftelse i sambeskatningen Selskabet hÃ¦fter solidarisk sammen med moderselskabet og de Ã¸vrige selskaber i den sambeskattede koncern for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat samt for fÃ¦llesregistrering af moms.  Skyldig skat af koncernens sambeskattede indkomst fremgÃ¥r af Ã¥rsrapporten for Cobaka Group ApS, der er administrationsselskab for sambeskatningen.",,,20222670.0,36056509.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Cobaka Shop ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Haugbyrd,Poul Freudenthal,Poul Freudenthal,Cobaka Shop ApS,BDO Statsautoriseret revisionsaktieselskab,,,SkÃ¸dstrup,2014-08-04,2015-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SkÃ¸dstrup,2016-09-30,2015-10-01,true,2017-06-20,KÃ¸benhavn,,,urn:ofk:oid:24372814,indberetninger-20180424,2.5116706,36056509,,2018-03-27T12:14:04.114Z,2017-07-20T12:48:34.807Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AN-85-BS,2017-07-20T12:48:35.069Z,,,,50000.0,,,,,,,,,,,,,
36056509,2015-10-01,2015-10-01,c428,,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2RhL2RhLzMwLzAyZDQtNDNiOC1hYzdlLTczMWFkNjA0ZTY2OA.pdf,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2MzLzRhLzQxLzdlZjAtNDA0Mi04ZmY1LTQzMjQ3OWJmZDE1OA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,8541 SkÃ¸dstrup,Bendstrupvej 83,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Cobaka Shop ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-20,2014-08-04,2017-06-20,Statsautoriseret revisor,"HÃ¦ftelse i sambeskatningen Selskabet hÃ¦fter solidarisk sammen med moderselskabet og de Ã¸vrige selskaber i den sambeskattede koncern for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat samt for fÃ¦llesregistrering af moms.  Skyldig skat af koncernens sambeskattede indkomst fremgÃ¥r af Ã¥rsrapporten for Cobaka Group ApS, der er administrationsselskab for sambeskatningen.",,,20222670.0,36056509.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Cobaka Shop ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Haugbyrd,Poul Freudenthal,Poul Freudenthal,Cobaka Shop ApS,BDO Statsautoriseret revisionsaktieselskab,,,SkÃ¸dstrup,2014-08-04,2015-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SkÃ¸dstrup,2016-09-30,2015-10-01,true,2017-06-20,KÃ¸benhavn,,,urn:ofk:oid:24372814,indberetninger-20180424,2.5116706,36056509,,2018-03-27T12:14:04.114Z,2017-07-20T12:48:34.807Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AN-85-BS,2017-07-20T12:48:35.069Z,,,,-11127.0,,,,,,,,,,,,,
36056509,2015-10-01,2016-09-30,c0,,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2RhL2RhLzMwLzAyZDQtNDNiOC1hYzdlLTczMWFkNjA0ZTY2OA.pdf,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2MzLzRhLzQxLzdlZjAtNDA0Mi04ZmY1LTQzMjQ3OWJmZDE1OA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,8541 SkÃ¸dstrup,Bendstrupvej 83,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Cobaka Shop ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-20,2014-08-04,2017-06-20,Statsautoriseret revisor,"HÃ¦ftelse i sambeskatningen Selskabet hÃ¦fter solidarisk sammen med moderselskabet og de Ã¸vrige selskaber i den sambeskattede koncern for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat samt for fÃ¦llesregistrering af moms.  Skyldig skat af koncernens sambeskattede indkomst fremgÃ¥r af Ã¥rsrapporten for Cobaka Group ApS, der er administrationsselskab for sambeskatningen.",-7000.0,-7359.0,20222670.0,36056509.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Cobaka Shop ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Haugbyrd,Poul Freudenthal,Poul Freudenthal,Cobaka Shop ApS,BDO Statsautoriseret revisionsaktieselskab,-500.0,0.0,SkÃ¸dstrup,2014-08-04,2015-09-30,-14859.0,-14859.0,-14359.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SkÃ¸dstrup,2016-09-30,2015-10-01,true,2017-06-20,KÃ¸benhavn,0.0,7000.0,urn:ofk:oid:24372814,indberetninger-20180424,2.5116706,36056509,,2018-03-27T12:14:04.114Z,2017-07-20T12:48:34.807Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AN-85-BS,2017-07-20T12:48:35.069Z,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed
36056509,2015-10-01,2016-09-30,c2,,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2RhL2RhLzMwLzAyZDQtNDNiOC1hYzdlLTczMWFkNjA0ZTY2OA.pdf,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2MzLzRhLzQxLzdlZjAtNDA0Mi04ZmY1LTQzMjQ3OWJmZDE1OA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,8541 SkÃ¸dstrup,Bendstrupvej 83,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Cobaka Shop ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-20,2014-08-04,2017-06-20,Statsautoriseret revisor,"HÃ¦ftelse i sambeskatningen Selskabet hÃ¦fter solidarisk sammen med moderselskabet og de Ã¸vrige selskaber i den sambeskattede koncern for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat samt for fÃ¦llesregistrering af moms.  Skyldig skat af koncernens sambeskattede indkomst fremgÃ¥r af Ã¥rsrapporten for Cobaka Group ApS, der er administrationsselskab for sambeskatningen.",,,20222670.0,36056509.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Cobaka Shop ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Haugbyrd,Poul Freudenthal,Poul Freudenthal,Cobaka Shop ApS,BDO Statsautoriseret revisionsaktieselskab,,,SkÃ¸dstrup,2014-08-04,2015-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SkÃ¸dstrup,2016-09-30,2015-10-01,true,2017-06-20,KÃ¸benhavn,,,urn:ofk:oid:24372814,indberetninger-20180424,2.5116706,36056509,,2018-03-27T12:14:04.114Z,2017-07-20T12:48:34.807Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AN-85-BS,2017-07-20T12:48:35.069Z,,,,,,,,,,,,,,,,,
36056509,2015-10-01,2016-09-30,c367,,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2RhL2RhLzMwLzAyZDQtNDNiOC1hYzdlLTczMWFkNjA0ZTY2OA.pdf,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2MzLzRhLzQxLzdlZjAtNDA0Mi04ZmY1LTQzMjQ3OWJmZDE1OA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,8541 SkÃ¸dstrup,Bendstrupvej 83,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Cobaka Shop ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-20,2014-08-04,2017-06-20,Statsautoriseret revisor,"HÃ¦ftelse i sambeskatningen Selskabet hÃ¦fter solidarisk sammen med moderselskabet og de Ã¸vrige selskaber i den sambeskattede koncern for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat samt for fÃ¦llesregistrering af moms.  Skyldig skat af koncernens sambeskattede indkomst fremgÃ¥r af Ã¥rsrapporten for Cobaka Group ApS, der er administrationsselskab for sambeskatningen.",,,20222670.0,36056509.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Cobaka Shop ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Haugbyrd,Poul Freudenthal,Poul Freudenthal,Cobaka Shop ApS,BDO Statsautoriseret revisionsaktieselskab,,,SkÃ¸dstrup,2014-08-04,2015-09-30,-14859.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SkÃ¸dstrup,2016-09-30,2015-10-01,true,2017-06-20,KÃ¸benhavn,,,urn:ofk:oid:24372814,indberetninger-20180424,2.5116706,36056509,,2018-03-27T12:14:04.114Z,2017-07-20T12:48:34.807Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AN-85-BS,2017-07-20T12:48:35.069Z,,,,,,,,,,,,,,,,,
36056509,2015-10-01,2016-09-30,c42,,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2RhL2RhLzMwLzAyZDQtNDNiOC1hYzdlLTczMWFkNjA0ZTY2OA.pdf,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2MzLzRhLzQxLzdlZjAtNDA0Mi04ZmY1LTQzMjQ3OWJmZDE1OA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,8541 SkÃ¸dstrup,Bendstrupvej 83,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Cobaka Shop ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-20,2014-08-04,2017-06-20,Statsautoriseret revisor,"HÃ¦ftelse i sambeskatningen Selskabet hÃ¦fter solidarisk sammen med moderselskabet og de Ã¸vrige selskaber i den sambeskattede koncern for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat samt for fÃ¦llesregistrering af moms.  Skyldig skat af koncernens sambeskattede indkomst fremgÃ¥r af Ã¥rsrapporten for Cobaka Group ApS, der er administrationsselskab for sambeskatningen.",,,20222670.0,36056509.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Cobaka Shop ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Haugbyrd,Poul Freudenthal,Poul Freudenthal,Cobaka Shop ApS,BDO Statsautoriseret revisionsaktieselskab,,,SkÃ¸dstrup,2014-08-04,2015-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SkÃ¸dstrup,2016-09-30,2015-10-01,true,2017-06-20,KÃ¸benhavn,,,urn:ofk:oid:24372814,indberetninger-20180424,2.5116706,36056509,,2018-03-27T12:14:04.114Z,2017-07-20T12:48:34.807Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AN-85-BS,2017-07-20T12:48:35.069Z,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
36056509,2015-10-01,2016-09-30,c429,,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2RhL2RhLzMwLzAyZDQtNDNiOC1hYzdlLTczMWFkNjA0ZTY2OA.pdf,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2MzLzRhLzQxLzdlZjAtNDA0Mi04ZmY1LTQzMjQ3OWJmZDE1OA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,8541 SkÃ¸dstrup,Bendstrupvej 83,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Cobaka Shop ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-20,2014-08-04,2017-06-20,Statsautoriseret revisor,"HÃ¦ftelse i sambeskatningen Selskabet hÃ¦fter solidarisk sammen med moderselskabet og de Ã¸vrige selskaber i den sambeskattede koncern for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat samt for fÃ¦llesregistrering af moms.  Skyldig skat af koncernens sambeskattede indkomst fremgÃ¥r af Ã¥rsrapporten for Cobaka Group ApS, der er administrationsselskab for sambeskatningen.",,,20222670.0,36056509.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Cobaka Shop ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Haugbyrd,Poul Freudenthal,Poul Freudenthal,Cobaka Shop ApS,BDO Statsautoriseret revisionsaktieselskab,,,SkÃ¸dstrup,2014-08-04,2015-09-30,-14859.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SkÃ¸dstrup,2016-09-30,2015-10-01,true,2017-06-20,KÃ¸benhavn,,,urn:ofk:oid:24372814,indberetninger-20180424,2.5116706,36056509,,2018-03-27T12:14:04.114Z,2017-07-20T12:48:34.807Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AN-85-BS,2017-07-20T12:48:35.069Z,,,,,,,,,,,,,,,,,
