entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermReceivables,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,NameOfAuditFirm,TypeOfAuditorAssistance
36056509,2016-10-01,2017-09-30,c174,,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzRiLzVlL2E5LzIwYzAtNGNiZC05NzRjLTRjYzE5ZjAyMjdkYQ.pdf,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzg1LzU2L2E0L2Y5OGMtNDIyZi04ODAwLWYxZmE4NjdiZGExMg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,8541 SkÃ¸dstrup,Bendstrupvej 83,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Cobaka Shop ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-03-12,2014-08-04,2019-03-12,Statsautoriseret revisor,-17046.0,20222670.0,36056509.0,20222670.0,mne6161,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Cobaka Shop ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Haugbyrd,Poul Freudenthal,Poul Freudenthal,Cobaka Shop ApS,BDO Statsautoriseret revisionsaktieselskab,SkÃ¸dstrup,2016-10-01,2017-09-30,-17046.0,-17046.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SkÃ¸dstrup,2018-09-30,2017-10-01,true,2019-03-12,KÃ¸benhavn,0.0,urn:ofk:oid:26816446,indberetninger-20180424,2.5124277999999998,36056509.0,AWlzaWQcRYGX6_YTFzna,2019-03-12T19:38:32.689Z,2019-03-12T19:38:00.058Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-79-MQ,2019-03-12T19:38:00.173Z,,,,,,,,,,,,,,,,,
36056509,2016-10-01,2017-09-30,c213,,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzRiLzVlL2E5LzIwYzAtNGNiZC05NzRjLTRjYzE5ZjAyMjdkYQ.pdf,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzg1LzU2L2E0L2Y5OGMtNDIyZi04ODAwLWYxZmE4NjdiZGExMg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,8541 SkÃ¸dstrup,Bendstrupvej 83,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Cobaka Shop ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-03-12,2014-08-04,2019-03-12,Statsautoriseret revisor,,20222670.0,36056509.0,20222670.0,mne6161,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Cobaka Shop ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Haugbyrd,Poul Freudenthal,Poul Freudenthal,Cobaka Shop ApS,BDO Statsautoriseret revisionsaktieselskab,SkÃ¸dstrup,2016-10-01,2017-09-30,-17046.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SkÃ¸dstrup,2018-09-30,2017-10-01,true,2019-03-12,KÃ¸benhavn,,urn:ofk:oid:26816446,indberetninger-20180424,2.5124277999999998,36056509.0,AWlzaWQcRYGX6_YTFzna,2019-03-12T19:38:32.689Z,2019-03-12T19:38:00.058Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-79-MQ,2019-03-12T19:38:00.173Z,,,,,,,,,,,,,,,,,
36056509,2017-09-30,2017-09-30,c172,,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzRiLzVlL2E5LzIwYzAtNGNiZC05NzRjLTRjYzE5ZjAyMjdkYQ.pdf,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzg1LzU2L2E0L2Y5OGMtNDIyZi04ODAwLWYxZmE4NjdiZGExMg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,8541 SkÃ¸dstrup,Bendstrupvej 83,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Cobaka Shop ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-03-12,2014-08-04,2019-03-12,Statsautoriseret revisor,,20222670.0,36056509.0,20222670.0,mne6161,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Cobaka Shop ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Haugbyrd,Poul Freudenthal,Poul Freudenthal,Cobaka Shop ApS,BDO Statsautoriseret revisionsaktieselskab,SkÃ¸dstrup,2016-10-01,2017-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SkÃ¸dstrup,2018-09-30,2017-10-01,true,2019-03-12,KÃ¸benhavn,,urn:ofk:oid:26816446,indberetninger-20180424,2.5124277999999998,36056509.0,AWlzaWQcRYGX6_YTFzna,2019-03-12T19:38:32.689Z,2019-03-12T19:38:00.058Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-79-MQ,2019-03-12T19:38:00.173Z,49738.0,3911.0,50500.0,42968.0,8089.0,49738.0,6770.0,1738.0,8089.0,-7532.0,6770.0,2820.0,37738.0,36000.0,3950.0,,
36056509,2017-10-01,2017-10-01,c230,,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzRiLzVlL2E5LzIwYzAtNGNiZC05NzRjLTRjYzE5ZjAyMjdkYQ.pdf,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzg1LzU2L2E0L2Y5OGMtNDIyZi04ODAwLWYxZmE4NjdiZGExMg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,8541 SkÃ¸dstrup,Bendstrupvej 83,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Cobaka Shop ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-03-12,2014-08-04,2019-03-12,Statsautoriseret revisor,,20222670.0,36056509.0,20222670.0,mne6161,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Cobaka Shop ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Haugbyrd,Poul Freudenthal,Poul Freudenthal,Cobaka Shop ApS,BDO Statsautoriseret revisionsaktieselskab,SkÃ¸dstrup,2016-10-01,2017-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SkÃ¸dstrup,2018-09-30,2017-10-01,true,2019-03-12,KÃ¸benhavn,,urn:ofk:oid:26816446,indberetninger-20180424,2.5124277999999998,36056509.0,AWlzaWQcRYGX6_YTFzna,2019-03-12T19:38:32.689Z,2019-03-12T19:38:00.058Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-79-MQ,2019-03-12T19:38:00.173Z,,,,50500.0,,,,,,,,,,,,,
36056509,2017-10-01,2017-10-01,c248,,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzRiLzVlL2E5LzIwYzAtNGNiZC05NzRjLTRjYzE5ZjAyMjdkYQ.pdf,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzg1LzU2L2E0L2Y5OGMtNDIyZi04ODAwLWYxZmE4NjdiZGExMg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,8541 SkÃ¸dstrup,Bendstrupvej 83,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Cobaka Shop ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-03-12,2014-08-04,2019-03-12,Statsautoriseret revisor,,20222670.0,36056509.0,20222670.0,mne6161,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Cobaka Shop ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Haugbyrd,Poul Freudenthal,Poul Freudenthal,Cobaka Shop ApS,BDO Statsautoriseret revisionsaktieselskab,SkÃ¸dstrup,2016-10-01,2017-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SkÃ¸dstrup,2018-09-30,2017-10-01,true,2019-03-12,KÃ¸benhavn,,urn:ofk:oid:26816446,indberetninger-20180424,2.5124277999999998,36056509.0,AWlzaWQcRYGX6_YTFzna,2019-03-12T19:38:32.689Z,2019-03-12T19:38:00.058Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-79-MQ,2019-03-12T19:38:00.173Z,,,,-7532.0,,,,,,,,,,,,,
36056509,2017-10-01,2018-09-30,c173,,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzRiLzVlL2E5LzIwYzAtNGNiZC05NzRjLTRjYzE5ZjAyMjdkYQ.pdf,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzg1LzU2L2E0L2Y5OGMtNDIyZi04ODAwLWYxZmE4NjdiZGExMg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,8541 SkÃ¸dstrup,Bendstrupvej 83,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Cobaka Shop ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-03-12,2014-08-04,2019-03-12,Statsautoriseret revisor,-5152.0,20222670.0,36056509.0,20222670.0,mne6161,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Cobaka Shop ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Haugbyrd,Poul Freudenthal,Poul Freudenthal,Cobaka Shop ApS,BDO Statsautoriseret revisionsaktieselskab,SkÃ¸dstrup,2016-10-01,2017-09-30,-5152.0,-5152.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SkÃ¸dstrup,2018-09-30,2017-10-01,true,2019-03-12,KÃ¸benhavn,0.0,urn:ofk:oid:26816446,indberetninger-20180424,2.5124277999999998,36056509.0,AWlzaWQcRYGX6_YTFzna,2019-03-12T19:38:32.689Z,2019-03-12T19:38:00.058Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-79-MQ,2019-03-12T19:38:00.173Z,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed
36056509,2017-10-01,2018-09-30,c212,,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzRiLzVlL2E5LzIwYzAtNGNiZC05NzRjLTRjYzE5ZjAyMjdkYQ.pdf,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzg1LzU2L2E0L2Y5OGMtNDIyZi04ODAwLWYxZmE4NjdiZGExMg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,8541 SkÃ¸dstrup,Bendstrupvej 83,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Cobaka Shop ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-03-12,2014-08-04,2019-03-12,Statsautoriseret revisor,,20222670.0,36056509.0,20222670.0,mne6161,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Cobaka Shop ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Haugbyrd,Poul Freudenthal,Poul Freudenthal,Cobaka Shop ApS,BDO Statsautoriseret revisionsaktieselskab,SkÃ¸dstrup,2016-10-01,2017-09-30,-5152.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SkÃ¸dstrup,2018-09-30,2017-10-01,true,2019-03-12,KÃ¸benhavn,,urn:ofk:oid:26816446,indberetninger-20180424,2.5124277999999998,36056509.0,AWlzaWQcRYGX6_YTFzna,2019-03-12T19:38:32.689Z,2019-03-12T19:38:00.058Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-79-MQ,2019-03-12T19:38:00.173Z,,,,,,,,,,,,,,,,,
36056509,2017-10-01,2018-09-30,c247,,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzRiLzVlL2E5LzIwYzAtNGNiZC05NzRjLTRjYzE5ZjAyMjdkYQ.pdf,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzg1LzU2L2E0L2Y5OGMtNDIyZi04ODAwLWYxZmE4NjdiZGExMg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,8541 SkÃ¸dstrup,Bendstrupvej 83,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Cobaka Shop ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-03-12,2014-08-04,2019-03-12,Statsautoriseret revisor,,20222670.0,36056509.0,20222670.0,mne6161,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Cobaka Shop ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Haugbyrd,Poul Freudenthal,Poul Freudenthal,Cobaka Shop ApS,BDO Statsautoriseret revisionsaktieselskab,SkÃ¸dstrup,2016-10-01,2017-09-30,-5152.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SkÃ¸dstrup,2018-09-30,2017-10-01,true,2019-03-12,KÃ¸benhavn,,urn:ofk:oid:26816446,indberetninger-20180424,2.5124277999999998,36056509.0,AWlzaWQcRYGX6_YTFzna,2019-03-12T19:38:32.689Z,2019-03-12T19:38:00.058Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-79-MQ,2019-03-12T19:38:00.173Z,,,,,,,,,,,,,,,,,
36056509,2017-10-01,2018-09-30,c306,,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzRiLzVlL2E5LzIwYzAtNGNiZC05NzRjLTRjYzE5ZjAyMjdkYQ.pdf,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzg1LzU2L2E0L2Y5OGMtNDIyZi04ODAwLWYxZmE4NjdiZGExMg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,8541 SkÃ¸dstrup,Bendstrupvej 83,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Cobaka Shop ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-03-12,2014-08-04,2019-03-12,Statsautoriseret revisor,,20222670.0,36056509.0,20222670.0,mne6161,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Cobaka Shop ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Haugbyrd,Poul Freudenthal,Poul Freudenthal,Cobaka Shop ApS,BDO Statsautoriseret revisionsaktieselskab,SkÃ¸dstrup,2016-10-01,2017-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SkÃ¸dstrup,2018-09-30,2017-10-01,true,2019-03-12,KÃ¸benhavn,,urn:ofk:oid:26816446,indberetninger-20180424,2.5124277999999998,36056509.0,AWlzaWQcRYGX6_YTFzna,2019-03-12T19:38:32.689Z,2019-03-12T19:38:00.058Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-79-MQ,2019-03-12T19:38:00.173Z,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
36056509,2017-10-01,2018-09-30,c726,,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzRiLzVlL2E5LzIwYzAtNGNiZC05NzRjLTRjYzE5ZjAyMjdkYQ.pdf,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzg1LzU2L2E0L2Y5OGMtNDIyZi04ODAwLWYxZmE4NjdiZGExMg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,8541 SkÃ¸dstrup,Bendstrupvej 83,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Cobaka Shop ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-03-12,2014-08-04,2019-03-12,Statsautoriseret revisor,,20222670.0,36056509.0,20222670.0,mne6161,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Cobaka Shop ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Haugbyrd,Poul Freudenthal,Poul Freudenthal,Cobaka Shop ApS,BDO Statsautoriseret revisionsaktieselskab,SkÃ¸dstrup,2016-10-01,2017-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SkÃ¸dstrup,2018-09-30,2017-10-01,true,2019-03-12,KÃ¸benhavn,,urn:ofk:oid:26816446,indberetninger-20180424,2.5124277999999998,36056509.0,AWlzaWQcRYGX6_YTFzna,2019-03-12T19:38:32.689Z,2019-03-12T19:38:00.058Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-79-MQ,2019-03-12T19:38:00.173Z,,,,,,,,,,,,,,,,,
