entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,Assets,CashAndCashEquivalents,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,ContributedCapital,CurrentAssets,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,Equity,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherShorttermReceivables,PlaceOfSignatureOfStatement,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,NameOfAuditFirm,ProfitLoss,IncreaseOfCapital
36056509,2014-08-04,2014-08-04,c252,,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzA4LzZmLzU5LzRlZmYtNDc4Yy05ZDAyLWI0ZGIwZDI0YzdiOA.pdf,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2E4L2Y3LzRlLzYyZWEtNDhiOS05ZjkyLTNmNDFiNWFjNmQwNA.xml,KÃ¸benhavn V,1561.0,29.0,Havneholmen,8541 SkÃ¸dstrup,Bendstrupvej 83,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Cobaka Shop ApS,43623.0,43473.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 4. august 2014 - 30. september 2015.",Direktionen anser betingelserne for at undlade revision for opfyldte.,50000.0,43623.0,2016-03-14,2014-08-04,2016-03-14,Statsautoriseret revisor,0.0,-10205.0,20222670.0,36056509.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 4. august 2014 - 30. september 2015 for Cobaka Shop ApS.,Ãrsrapport,43623.0,4750.0,Jens Haugbyrd,Poul Freudenthal,Poul Freudenthal,Cobaka Shop ApS,BDO Statsautoriseret revisionsaktieselskab,-938.0,16.0,150.0,SkÃ¸dstrup,-11127.0,-10205.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SkÃ¸dstrup,2015-09-30,2014-08-04,-11127.0,4750.0,150.0,4750.0,2016-03-14,KÃ¸benhavn,0.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22101636,indberetninger-20180424,2.5124211,36056509.0,,2018-03-29T04:06:24.599Z,2016-03-14T15:27:46.993Z,regnskab,0.0,,2015-09-30,2014-08-04,X16-AS-23-HV,2016-03-14T15:27:47.121Z,,,
36056509,2014-08-04,2014-08-04,c273,,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzA4LzZmLzU5LzRlZmYtNDc4Yy05ZDAyLWI0ZGIwZDI0YzdiOA.pdf,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2E4L2Y3LzRlLzYyZWEtNDhiOS05ZjkyLTNmNDFiNWFjNmQwNA.xml,KÃ¸benhavn V,1561.0,29.0,Havneholmen,8541 SkÃ¸dstrup,Bendstrupvej 83,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Cobaka Shop ApS,43623.0,43473.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 4. august 2014 - 30. september 2015.",Direktionen anser betingelserne for at undlade revision for opfyldte.,50000.0,43623.0,2016-03-14,2014-08-04,2016-03-14,Statsautoriseret revisor,0.0,-10205.0,20222670.0,36056509.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 4. august 2014 - 30. september 2015 for Cobaka Shop ApS.,Ãrsrapport,43623.0,4750.0,Jens Haugbyrd,Poul Freudenthal,Poul Freudenthal,Cobaka Shop ApS,BDO Statsautoriseret revisionsaktieselskab,-938.0,16.0,150.0,SkÃ¸dstrup,-11127.0,-10205.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SkÃ¸dstrup,2015-09-30,2014-08-04,-11127.0,4750.0,150.0,4750.0,2016-03-14,KÃ¸benhavn,0.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22101636,indberetninger-20180424,2.5124211,36056509.0,,2018-03-29T04:06:24.599Z,2016-03-14T15:27:46.993Z,regnskab,0.0,,2015-09-30,2014-08-04,X16-AS-23-HV,2016-03-14T15:27:47.121Z,,,
36056509,2014-08-04,2015-09-30,c0,,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzA4LzZmLzU5LzRlZmYtNDc4Yy05ZDAyLWI0ZGIwZDI0YzdiOA.pdf,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2E4L2Y3LzRlLzYyZWEtNDhiOS05ZjkyLTNmNDFiNWFjNmQwNA.xml,KÃ¸benhavn V,1561.0,29.0,Havneholmen,8541 SkÃ¸dstrup,Bendstrupvej 83,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Cobaka Shop ApS,43623.0,43473.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 4. august 2014 - 30. september 2015.",Direktionen anser betingelserne for at undlade revision for opfyldte.,50000.0,43623.0,2016-03-14,2014-08-04,2016-03-14,Statsautoriseret revisor,,-10205.0,20222670.0,36056509.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 4. august 2014 - 30. september 2015 for Cobaka Shop ApS.,Ãrsrapport,43623.0,4750.0,Jens Haugbyrd,Poul Freudenthal,Poul Freudenthal,Cobaka Shop ApS,BDO Statsautoriseret revisionsaktieselskab,-938.0,16.0,150.0,SkÃ¸dstrup,-11127.0,-10205.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SkÃ¸dstrup,2015-09-30,2014-08-04,-11127.0,4750.0,150.0,4750.0,2016-03-14,KÃ¸benhavn,0.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22101636,indberetninger-20180424,2.5124211,36056509.0,,2018-03-29T04:06:24.599Z,2016-03-14T15:27:46.993Z,regnskab,0.0,,2015-09-30,2014-08-04,X16-AS-23-HV,2016-03-14T15:27:47.121Z,BDO Statsautoriseret revisionsaktieselskab,-11127.0,
36056509,2014-08-04,2015-09-30,c1,,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzA4LzZmLzU5LzRlZmYtNDc4Yy05ZDAyLWI0ZGIwZDI0YzdiOA.pdf,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2E4L2Y3LzRlLzYyZWEtNDhiOS05ZjkyLTNmNDFiNWFjNmQwNA.xml,KÃ¸benhavn V,1561.0,29.0,Havneholmen,8541 SkÃ¸dstrup,Bendstrupvej 83,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Cobaka Shop ApS,43623.0,43473.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 4. august 2014 - 30. september 2015.",Direktionen anser betingelserne for at undlade revision for opfyldte.,50000.0,43623.0,2016-03-14,2014-08-04,2016-03-14,Statsautoriseret revisor,,-10205.0,20222670.0,36056509.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 4. august 2014 - 30. september 2015 for Cobaka Shop ApS.,Ãrsrapport,43623.0,4750.0,Jens Haugbyrd,Poul Freudenthal,Poul Freudenthal,Cobaka Shop ApS,BDO Statsautoriseret revisionsaktieselskab,-938.0,16.0,150.0,SkÃ¸dstrup,-11127.0,-10205.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SkÃ¸dstrup,2015-09-30,2014-08-04,-11127.0,4750.0,150.0,4750.0,2016-03-14,KÃ¸benhavn,0.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22101636,indberetninger-20180424,2.5124211,36056509.0,,2018-03-29T04:06:24.599Z,2016-03-14T15:27:46.993Z,regnskab,0.0,,2015-09-30,2014-08-04,X16-AS-23-HV,2016-03-14T15:27:47.121Z,,,
36056509,2014-08-04,2015-09-30,c109,,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzA4LzZmLzU5LzRlZmYtNDc4Yy05ZDAyLWI0ZGIwZDI0YzdiOA.pdf,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2E4L2Y3LzRlLzYyZWEtNDhiOS05ZjkyLTNmNDFiNWFjNmQwNA.xml,KÃ¸benhavn V,1561.0,29.0,Havneholmen,8541 SkÃ¸dstrup,Bendstrupvej 83,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Cobaka Shop ApS,43623.0,43473.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 4. august 2014 - 30. september 2015.",Direktionen anser betingelserne for at undlade revision for opfyldte.,50000.0,43623.0,2016-03-14,2014-08-04,2016-03-14,Statsautoriseret revisor,,-10205.0,20222670.0,36056509.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 4. august 2014 - 30. september 2015 for Cobaka Shop ApS.,Ãrsrapport,43623.0,4750.0,Jens Haugbyrd,Poul Freudenthal,Poul Freudenthal,Cobaka Shop ApS,BDO Statsautoriseret revisionsaktieselskab,-938.0,16.0,150.0,SkÃ¸dstrup,-11127.0,-10205.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SkÃ¸dstrup,2015-09-30,2014-08-04,-11127.0,4750.0,150.0,4750.0,2016-03-14,KÃ¸benhavn,0.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22101636,indberetninger-20180424,2.5124211,36056509.0,,2018-03-29T04:06:24.599Z,2016-03-14T15:27:46.993Z,regnskab,0.0,,2015-09-30,2014-08-04,X16-AS-23-HV,2016-03-14T15:27:47.121Z,,-11127.0,
36056509,2014-08-04,2015-09-30,c253,,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzA4LzZmLzU5LzRlZmYtNDc4Yy05ZDAyLWI0ZGIwZDI0YzdiOA.pdf,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2E4L2Y3LzRlLzYyZWEtNDhiOS05ZjkyLTNmNDFiNWFjNmQwNA.xml,KÃ¸benhavn V,1561.0,29.0,Havneholmen,8541 SkÃ¸dstrup,Bendstrupvej 83,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Cobaka Shop ApS,43623.0,43473.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 4. august 2014 - 30. september 2015.",Direktionen anser betingelserne for at undlade revision for opfyldte.,50000.0,43623.0,2016-03-14,2014-08-04,2016-03-14,Statsautoriseret revisor,,-10205.0,20222670.0,36056509.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 4. august 2014 - 30. september 2015 for Cobaka Shop ApS.,Ãrsrapport,43623.0,4750.0,Jens Haugbyrd,Poul Freudenthal,Poul Freudenthal,Cobaka Shop ApS,BDO Statsautoriseret revisionsaktieselskab,-938.0,16.0,150.0,SkÃ¸dstrup,-11127.0,-10205.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SkÃ¸dstrup,2015-09-30,2014-08-04,-11127.0,4750.0,150.0,4750.0,2016-03-14,KÃ¸benhavn,0.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22101636,indberetninger-20180424,2.5124211,36056509.0,,2018-03-29T04:06:24.599Z,2016-03-14T15:27:46.993Z,regnskab,0.0,,2015-09-30,2014-08-04,X16-AS-23-HV,2016-03-14T15:27:47.121Z,,,50000.0
36056509,2014-08-04,2015-09-30,c274,,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzA4LzZmLzU5LzRlZmYtNDc4Yy05ZDAyLWI0ZGIwZDI0YzdiOA.pdf,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2E4L2Y3LzRlLzYyZWEtNDhiOS05ZjkyLTNmNDFiNWFjNmQwNA.xml,KÃ¸benhavn V,1561.0,29.0,Havneholmen,8541 SkÃ¸dstrup,Bendstrupvej 83,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Cobaka Shop ApS,43623.0,43473.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 4. august 2014 - 30. september 2015.",Direktionen anser betingelserne for at undlade revision for opfyldte.,50000.0,43623.0,2016-03-14,2014-08-04,2016-03-14,Statsautoriseret revisor,,-10205.0,20222670.0,36056509.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 4. august 2014 - 30. september 2015 for Cobaka Shop ApS.,Ãrsrapport,43623.0,4750.0,Jens Haugbyrd,Poul Freudenthal,Poul Freudenthal,Cobaka Shop ApS,BDO Statsautoriseret revisionsaktieselskab,-938.0,16.0,150.0,SkÃ¸dstrup,-11127.0,-10205.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SkÃ¸dstrup,2015-09-30,2014-08-04,-11127.0,4750.0,150.0,4750.0,2016-03-14,KÃ¸benhavn,0.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22101636,indberetninger-20180424,2.5124211,36056509.0,,2018-03-29T04:06:24.599Z,2016-03-14T15:27:46.993Z,regnskab,0.0,,2015-09-30,2014-08-04,X16-AS-23-HV,2016-03-14T15:27:47.121Z,,-11127.0,0.0
36056509,2014-08-04,2015-09-30,c40,,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzA4LzZmLzU5LzRlZmYtNDc4Yy05ZDAyLWI0ZGIwZDI0YzdiOA.pdf,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2E4L2Y3LzRlLzYyZWEtNDhiOS05ZjkyLTNmNDFiNWFjNmQwNA.xml,KÃ¸benhavn V,1561.0,29.0,Havneholmen,8541 SkÃ¸dstrup,Bendstrupvej 83,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Cobaka Shop ApS,43623.0,43473.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 4. august 2014 - 30. september 2015.",Direktionen anser betingelserne for at undlade revision for opfyldte.,50000.0,43623.0,2016-03-14,2014-08-04,2016-03-14,Statsautoriseret revisor,,-10205.0,20222670.0,36056509.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 4. august 2014 - 30. september 2015 for Cobaka Shop ApS.,Ãrsrapport,43623.0,4750.0,Jens Haugbyrd,Poul Freudenthal,Poul Freudenthal,Cobaka Shop ApS,BDO Statsautoriseret revisionsaktieselskab,-938.0,16.0,150.0,SkÃ¸dstrup,-11127.0,-10205.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SkÃ¸dstrup,2015-09-30,2014-08-04,-11127.0,4750.0,150.0,4750.0,2016-03-14,KÃ¸benhavn,0.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22101636,indberetninger-20180424,2.5124211,36056509.0,,2018-03-29T04:06:24.599Z,2016-03-14T15:27:46.993Z,regnskab,0.0,,2015-09-30,2014-08-04,X16-AS-23-HV,2016-03-14T15:27:47.121Z,,,
36056509,2015-09-30,2015-09-30,c111,,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzA4LzZmLzU5LzRlZmYtNDc4Yy05ZDAyLWI0ZGIwZDI0YzdiOA.pdf,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2E4L2Y3LzRlLzYyZWEtNDhiOS05ZjkyLTNmNDFiNWFjNmQwNA.xml,KÃ¸benhavn V,1561.0,29.0,Havneholmen,8541 SkÃ¸dstrup,Bendstrupvej 83,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Cobaka Shop ApS,43623.0,43473.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 4. august 2014 - 30. september 2015.",Direktionen anser betingelserne for at undlade revision for opfyldte.,50000.0,43623.0,2016-03-14,2014-08-04,2016-03-14,Statsautoriseret revisor,38873.0,-10205.0,20222670.0,36056509.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 4. august 2014 - 30. september 2015 for Cobaka Shop ApS.,Ãrsrapport,43623.0,4750.0,Jens Haugbyrd,Poul Freudenthal,Poul Freudenthal,Cobaka Shop ApS,BDO Statsautoriseret revisionsaktieselskab,-938.0,16.0,150.0,SkÃ¸dstrup,-11127.0,-10205.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SkÃ¸dstrup,2015-09-30,2014-08-04,-11127.0,4750.0,150.0,4750.0,2016-03-14,KÃ¸benhavn,0.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22101636,indberetninger-20180424,2.5124211,36056509.0,,2018-03-29T04:06:24.599Z,2016-03-14T15:27:46.993Z,regnskab,0.0,,2015-09-30,2014-08-04,X16-AS-23-HV,2016-03-14T15:27:47.121Z,,,
36056509,2015-09-30,2015-09-30,c254,,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzA4LzZmLzU5LzRlZmYtNDc4Yy05ZDAyLWI0ZGIwZDI0YzdiOA.pdf,http://regnskaber.virk.dk/90565063/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2E4L2Y3LzRlLzYyZWEtNDhiOS05ZjkyLTNmNDFiNWFjNmQwNA.xml,KÃ¸benhavn V,1561.0,29.0,Havneholmen,8541 SkÃ¸dstrup,Bendstrupvej 83,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Cobaka Shop ApS,43623.0,43473.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 4. august 2014 - 30. september 2015.",Direktionen anser betingelserne for at undlade revision for opfyldte.,50000.0,43623.0,2016-03-14,2014-08-04,2016-03-14,Statsautoriseret revisor,50000.0,-10205.0,20222670.0,36056509.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 4. august 2014 - 30. september 2015 for Cobaka Shop ApS.,Ãrsrapport,43623.0,4750.0,Jens Haugbyrd,Poul Freudenthal,Poul Freudenthal,Cobaka Shop ApS,BDO Statsautoriseret revisionsaktieselskab,-938.0,16.0,150.0,SkÃ¸dstrup,-11127.0,-10205.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SkÃ¸dstrup,2015-09-30,2014-08-04,-11127.0,4750.0,150.0,4750.0,2016-03-14,KÃ¸benhavn,0.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22101636,indberetninger-20180424,2.5124211,36056509.0,,2018-03-29T04:06:24.599Z,2016-03-14T15:27:46.993Z,regnskab,0.0,,2015-09-30,2014-08-04,X16-AS-23-HV,2016-03-14T15:27:47.121Z,,,
