entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,IncomeFromOtherLongtermInvestmentsAndReceivables,OtherFinanceExpenses,OtherFinanceIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Dividend,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables
29150826,2016-05-01,2016-05-01,c720,,http://regnskaber.virk.dk/62805192/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2QxLzQ3LzJlL2M5ZDctNDRhMC1iOTUzLTY5YjgwNWFkZGYzNQ.pdf,http://regnskaber.virk.dk/62805192/ZG9rdW1lbnRsYWdlcjovLzAzLzA3L2ZmLzZmL2Q0LzRiZjUtNDI2Ni04MDQ1LWU3MjU0ZDhhN2I4Yw.xml,Randers NV,8920.0,9.0,Wingesvej,"8960, Randers SÃ","Tronholmen, 3",Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-08-08,2018-08-15,125000.0,29150826.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for BNP Holding ApS.,Ãrsrapport,B. Nygaard Pedersen,Bjarne Nygaard Pedersen,Jyske Bank,BNP Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",2016-05-01,2017-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2018-04-30,2017-05-01,Ingen bistand,urn:ofk:oid:26032905,indberetninger-20180424,2.509595,29150826.0,AWVBZN2BKQjPMJ1Huq9j,2018-08-16T06:21:55.460Z,2018-08-16T06:20:49.733Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AV-00-HB,2018-08-16T06:20:50.373Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29150826,2016-05-01,2016-05-01,c741,,http://regnskaber.virk.dk/62805192/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2QxLzQ3LzJlL2M5ZDctNDRhMC1iOTUzLTY5YjgwNWFkZGYzNQ.pdf,http://regnskaber.virk.dk/62805192/ZG9rdW1lbnRsYWdlcjovLzAzLzA3L2ZmLzZmL2Q0LzRiZjUtNDI2Ni04MDQ1LWU3MjU0ZDhhN2I4Yw.xml,Randers NV,8920.0,9.0,Wingesvej,"8960, Randers SÃ","Tronholmen, 3",Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-08-08,2018-08-15,5821830.0,29150826.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for BNP Holding ApS.,Ãrsrapport,B. Nygaard Pedersen,Bjarne Nygaard Pedersen,Jyske Bank,BNP Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",2016-05-01,2017-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2018-04-30,2017-05-01,Ingen bistand,urn:ofk:oid:26032905,indberetninger-20180424,2.509595,29150826.0,AWVBZN2BKQjPMJ1Huq9j,2018-08-16T06:21:55.460Z,2018-08-16T06:20:49.733Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AV-00-HB,2018-08-16T06:20:50.373Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29150826,2016-05-01,2016-05-01,c744,,http://regnskaber.virk.dk/62805192/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2QxLzQ3LzJlL2M5ZDctNDRhMC1iOTUzLTY5YjgwNWFkZGYzNQ.pdf,http://regnskaber.virk.dk/62805192/ZG9rdW1lbnRsYWdlcjovLzAzLzA3L2ZmLzZmL2Q0LzRiZjUtNDI2Ni04MDQ1LWU3MjU0ZDhhN2I4Yw.xml,Randers NV,8920.0,9.0,Wingesvej,"8960, Randers SÃ","Tronholmen, 3",Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-08-08,2018-08-15,101200.0,29150826.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for BNP Holding ApS.,Ãrsrapport,B. Nygaard Pedersen,Bjarne Nygaard Pedersen,Jyske Bank,BNP Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",2016-05-01,2017-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2018-04-30,2017-05-01,Ingen bistand,urn:ofk:oid:26032905,indberetninger-20180424,2.509595,29150826.0,AWVBZN2BKQjPMJ1Huq9j,2018-08-16T06:21:55.460Z,2018-08-16T06:20:49.733Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AV-00-HB,2018-08-16T06:20:50.373Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29150826,2016-05-01,2017-04-30,c109,,http://regnskaber.virk.dk/62805192/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2QxLzQ3LzJlL2M5ZDctNDRhMC1iOTUzLTY5YjgwNWFkZGYzNQ.pdf,http://regnskaber.virk.dk/62805192/ZG9rdW1lbnRsYWdlcjovLzAzLzA3L2ZmLzZmL2Q0LzRiZjUtNDI2Ni04MDQ1LWU3MjU0ZDhhN2I4Yw.xml,Randers NV,8920.0,9.0,Wingesvej,"8960, Randers SÃ","Tronholmen, 3",Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-08-08,2018-08-15,,29150826.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for BNP Holding ApS.,Ãrsrapport,B. Nygaard Pedersen,Bjarne Nygaard Pedersen,Jyske Bank,BNP Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",2016-05-01,2017-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2018-04-30,2017-05-01,Ingen bistand,urn:ofk:oid:26032905,indberetninger-20180424,2.509595,29150826.0,AWVBZN2BKQjPMJ1Huq9j,2018-08-16T06:21:55.460Z,2018-08-16T06:20:49.733Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AV-00-HB,2018-08-16T06:20:50.373Z,103400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29150826,2016-05-01,2017-04-30,c123,,http://regnskaber.virk.dk/62805192/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2QxLzQ3LzJlL2M5ZDctNDRhMC1iOTUzLTY5YjgwNWFkZGYzNQ.pdf,http://regnskaber.virk.dk/62805192/ZG9rdW1lbnRsYWdlcjovLzAzLzA3L2ZmLzZmL2Q0LzRiZjUtNDI2Ni04MDQ1LWU3MjU0ZDhhN2I4Yw.xml,Randers NV,8920.0,9.0,Wingesvej,"8960, Randers SÃ","Tronholmen, 3",Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-08-08,2018-08-15,,29150826.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for BNP Holding ApS.,Ãrsrapport,B. Nygaard Pedersen,Bjarne Nygaard Pedersen,Jyske Bank,BNP Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",2016-05-01,2017-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2018-04-30,2017-05-01,Ingen bistand,urn:ofk:oid:26032905,indberetninger-20180424,2.509595,29150826.0,AWVBZN2BKQjPMJ1Huq9j,2018-08-16T06:21:55.460Z,2018-08-16T06:20:49.733Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AV-00-HB,2018-08-16T06:20:50.373Z,1218517.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29150826,2016-05-01,2017-04-30,c3,,http://regnskaber.virk.dk/62805192/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2QxLzQ3LzJlL2M5ZDctNDRhMC1iOTUzLTY5YjgwNWFkZGYzNQ.pdf,http://regnskaber.virk.dk/62805192/ZG9rdW1lbnRsYWdlcjovLzAzLzA3L2ZmLzZmL2Q0LzRiZjUtNDI2Ni04MDQ1LWU3MjU0ZDhhN2I4Yw.xml,Randers NV,8920.0,9.0,Wingesvej,"8960, Randers SÃ","Tronholmen, 3",Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-08-08,2018-08-15,,29150826.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for BNP Holding ApS.,Ãrsrapport,B. Nygaard Pedersen,Bjarne Nygaard Pedersen,Jyske Bank,BNP Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",2016-05-01,2017-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2018-04-30,2017-05-01,Ingen bistand,urn:ofk:oid:26032905,indberetninger-20180424,2.509595,29150826.0,AWVBZN2BKQjPMJ1Huq9j,2018-08-16T06:21:55.460Z,2018-08-16T06:20:49.733Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AV-00-HB,2018-08-16T06:20:50.373Z,1321917.0,62000.0,780402.0,1447007.0,109856.0,17119.0,819981.0,56000.0,1517323.0,604605.0,1098.0,195406.0,723304.0,,,,,,,,,,,,,,,,,,,,,,,,,
29150826,2016-05-01,2017-04-30,c742,,http://regnskaber.virk.dk/62805192/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2QxLzQ3LzJlL2M5ZDctNDRhMC1iOTUzLTY5YjgwNWFkZGYzNQ.pdf,http://regnskaber.virk.dk/62805192/ZG9rdW1lbnRsYWdlcjovLzAzLzA3L2ZmLzZmL2Q0LzRiZjUtNDI2Ni04MDQ1LWU3MjU0ZDhhN2I4Yw.xml,Randers NV,8920.0,9.0,Wingesvej,"8960, Randers SÃ","Tronholmen, 3",Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-08-08,2018-08-15,,29150826.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for BNP Holding ApS.,Ãrsrapport,B. Nygaard Pedersen,Bjarne Nygaard Pedersen,Jyske Bank,BNP Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",2016-05-01,2017-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2018-04-30,2017-05-01,Ingen bistand,urn:ofk:oid:26032905,indberetninger-20180424,2.509595,29150826.0,AWVBZN2BKQjPMJ1Huq9j,2018-08-16T06:21:55.460Z,2018-08-16T06:20:49.733Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AV-00-HB,2018-08-16T06:20:50.373Z,1218517.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29150826,2016-05-01,2017-04-30,c745,,http://regnskaber.virk.dk/62805192/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2QxLzQ3LzJlL2M5ZDctNDRhMC1iOTUzLTY5YjgwNWFkZGYzNQ.pdf,http://regnskaber.virk.dk/62805192/ZG9rdW1lbnRsYWdlcjovLzAzLzA3L2ZmLzZmL2Q0LzRiZjUtNDI2Ni04MDQ1LWU3MjU0ZDhhN2I4Yw.xml,Randers NV,8920.0,9.0,Wingesvej,"8960, Randers SÃ","Tronholmen, 3",Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-08-08,2018-08-15,,29150826.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for BNP Holding ApS.,Ãrsrapport,B. Nygaard Pedersen,Bjarne Nygaard Pedersen,Jyske Bank,BNP Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",2016-05-01,2017-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2018-04-30,2017-05-01,Ingen bistand,urn:ofk:oid:26032905,indberetninger-20180424,2.509595,29150826.0,AWVBZN2BKQjPMJ1Huq9j,2018-08-16T06:21:55.460Z,2018-08-16T06:20:49.733Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AV-00-HB,2018-08-16T06:20:50.373Z,,,,,,,,,,,,,,103400.0,101200.0,,,,,,,,,,,,,,,,,,,,,,,
29150826,2017-04-30,2017-04-30,c4,,http://regnskaber.virk.dk/62805192/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2QxLzQ3LzJlL2M5ZDctNDRhMC1iOTUzLTY5YjgwNWFkZGYzNQ.pdf,http://regnskaber.virk.dk/62805192/ZG9rdW1lbnRsYWdlcjovLzAzLzA3L2ZmLzZmL2Q0LzRiZjUtNDI2Ni04MDQ1LWU3MjU0ZDhhN2I4Yw.xml,Randers NV,8920.0,9.0,Wingesvej,"8960, Randers SÃ","Tronholmen, 3",Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-08-08,2018-08-15,7268747.0,29150826.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for BNP Holding ApS.,Ãrsrapport,B. Nygaard Pedersen,Bjarne Nygaard Pedersen,Jyske Bank,BNP Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",2016-05-01,2017-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2018-04-30,2017-05-01,Ingen bistand,urn:ofk:oid:26032905,indberetninger-20180424,2.509595,29150826.0,AWVBZN2BKQjPMJ1Huq9j,2018-08-16T06:21:55.460Z,2018-08-16T06:20:49.733Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AV-00-HB,2018-08-16T06:20:50.373Z,,,,,,,,,,,,,,,,7583971.0,762653.0,125000.0,5027068.0,403000.0,0.0,7583971.0,284124.0,2153903.0,2556903.0,2153903.0,3241041.0,278978.0,1023374.0,403000.0,103400.0,31100.0,31100.0,7040347.0,3241041.0,284124.0,1023374.0,5146.0
29150826,2017-04-30,2017-04-30,c722,,http://regnskaber.virk.dk/62805192/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2QxLzQ3LzJlL2M5ZDctNDRhMC1iOTUzLTY5YjgwNWFkZGYzNQ.pdf,http://regnskaber.virk.dk/62805192/ZG9rdW1lbnRsYWdlcjovLzAzLzA3L2ZmLzZmL2Q0LzRiZjUtNDI2Ni04MDQ1LWU3MjU0ZDhhN2I4Yw.xml,Randers NV,8920.0,9.0,Wingesvej,"8960, Randers SÃ","Tronholmen, 3",Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-08-08,2018-08-15,125000.0,29150826.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for BNP Holding ApS.,Ãrsrapport,B. Nygaard Pedersen,Bjarne Nygaard Pedersen,Jyske Bank,BNP Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",2016-05-01,2017-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2018-04-30,2017-05-01,Ingen bistand,urn:ofk:oid:26032905,indberetninger-20180424,2.509595,29150826.0,AWVBZN2BKQjPMJ1Huq9j,2018-08-16T06:21:55.460Z,2018-08-16T06:20:49.733Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AV-00-HB,2018-08-16T06:20:50.373Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29150826,2017-04-30,2017-04-30,c743,,http://regnskaber.virk.dk/62805192/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2QxLzQ3LzJlL2M5ZDctNDRhMC1iOTUzLTY5YjgwNWFkZGYzNQ.pdf,http://regnskaber.virk.dk/62805192/ZG9rdW1lbnRsYWdlcjovLzAzLzA3L2ZmLzZmL2Q0LzRiZjUtNDI2Ni04MDQ1LWU3MjU0ZDhhN2I4Yw.xml,Randers NV,8920.0,9.0,Wingesvej,"8960, Randers SÃ","Tronholmen, 3",Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-08-08,2018-08-15,7040347.0,29150826.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for BNP Holding ApS.,Ãrsrapport,B. Nygaard Pedersen,Bjarne Nygaard Pedersen,Jyske Bank,BNP Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",2016-05-01,2017-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2018-04-30,2017-05-01,Ingen bistand,urn:ofk:oid:26032905,indberetninger-20180424,2.509595,29150826.0,AWVBZN2BKQjPMJ1Huq9j,2018-08-16T06:21:55.460Z,2018-08-16T06:20:49.733Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AV-00-HB,2018-08-16T06:20:50.373Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
