entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,IncomeFromOtherLongtermInvestmentsAndReceivables,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividend,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables
29150826,2012-05-01,2012-05-01,c723,http://regnskaber.virk.dk/62805192/Y3ZyLmRrOi8vcGRmcy8yOTE1MDgyNjtBcFMzNjA3OTA7MjAxMzA1MDE7MjAxNDA0MzA7UjtS.pdf,http://regnskaber.virk.dk/62805192/Y3ZyLmRrOi8veGJybHMvWC1CMjEzNTcxQi0yMDE0MDkyNl8xMTAyMDBfMDY2.xml,Randers NV,8920.0,9.0,Wingesvej,"8960, Randers SÃ","Tronholmen, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2013 - 30. april 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2014-09-22,2014-09-22,2014-09-26,"Omkostninger vedrÃ¸rende investeringsejendomme indeholder omkostninger vedrÃ¸rende drift af ejendomme, reparations- og vedligeholdelsesomkostninger, skatter, afgifter og andre omkostninger. Omkostninger vedrÃ¸rende varmeregnskabet indregnes i balancen som mellemvÃ¦rende med lejere.",125000.0,29150826.0,76487316.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2013 - 30. april 2014 for BNP Holding ApS.,Ãrsrapport,B. Nygaard Pedersen,Bjarne Nygaard Pedersen,Jyske Bank,BNP Holding ApS,"Kvist & Jensen A/S, statsautoriserede revisorer",Randers NV,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2014-04-30,2013-05-01,2014-09-22,Randers,Ingen bistand,urn:ofk:oid:17227177,indberetninger-20180424,2.5095704,29150826.0,,2018-03-31T22:52:10.772Z,2014-09-26T22:00:00.000Z,regnskab,0.0,,2014-04-30,2013-05-01,14-224.443,2014-09-26T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29150826,2012-05-01,2012-05-01,c741,http://regnskaber.virk.dk/62805192/Y3ZyLmRrOi8vcGRmcy8yOTE1MDgyNjtBcFMzNjA3OTA7MjAxMzA1MDE7MjAxNDA0MzA7UjtS.pdf,http://regnskaber.virk.dk/62805192/Y3ZyLmRrOi8veGJybHMvWC1CMjEzNTcxQi0yMDE0MDkyNl8xMTAyMDBfMDY2.xml,Randers NV,8920.0,9.0,Wingesvej,"8960, Randers SÃ","Tronholmen, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2013 - 30. april 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2014-09-22,2014-09-22,2014-09-26,"Omkostninger vedrÃ¸rende investeringsejendomme indeholder omkostninger vedrÃ¸rende drift af ejendomme, reparations- og vedligeholdelsesomkostninger, skatter, afgifter og andre omkostninger. Omkostninger vedrÃ¸rende varmeregnskabet indregnes i balancen som mellemvÃ¦rende med lejere.",3923300.0,29150826.0,76487316.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2013 - 30. april 2014 for BNP Holding ApS.,Ãrsrapport,B. Nygaard Pedersen,Bjarne Nygaard Pedersen,Jyske Bank,BNP Holding ApS,"Kvist & Jensen A/S, statsautoriserede revisorer",Randers NV,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2014-04-30,2013-05-01,2014-09-22,Randers,Ingen bistand,urn:ofk:oid:17227177,indberetninger-20180424,2.5095704,29150826.0,,2018-03-31T22:52:10.772Z,2014-09-26T22:00:00.000Z,regnskab,0.0,,2014-04-30,2013-05-01,14-224.443,2014-09-26T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29150826,2012-05-01,2013-04-30,c111,http://regnskaber.virk.dk/62805192/Y3ZyLmRrOi8vcGRmcy8yOTE1MDgyNjtBcFMzNjA3OTA7MjAxMzA1MDE7MjAxNDA0MzA7UjtS.pdf,http://regnskaber.virk.dk/62805192/Y3ZyLmRrOi8veGJybHMvWC1CMjEzNTcxQi0yMDE0MDkyNl8xMTAyMDBfMDY2.xml,Randers NV,8920.0,9.0,Wingesvej,"8960, Randers SÃ","Tronholmen, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2013 - 30. april 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2014-09-22,2014-09-22,2014-09-26,"Omkostninger vedrÃ¸rende investeringsejendomme indeholder omkostninger vedrÃ¸rende drift af ejendomme, reparations- og vedligeholdelsesomkostninger, skatter, afgifter og andre omkostninger. Omkostninger vedrÃ¸rende varmeregnskabet indregnes i balancen som mellemvÃ¦rende med lejere.",,29150826.0,76487316.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2013 - 30. april 2014 for BNP Holding ApS.,Ãrsrapport,B. Nygaard Pedersen,Bjarne Nygaard Pedersen,Jyske Bank,BNP Holding ApS,"Kvist & Jensen A/S, statsautoriserede revisorer",Randers NV,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2014-04-30,2013-05-01,2014-09-22,Randers,Ingen bistand,urn:ofk:oid:17227177,indberetninger-20180424,2.5095704,29150826.0,,2018-03-31T22:52:10.772Z,2014-09-26T22:00:00.000Z,regnskab,0.0,,2014-04-30,2013-05-01,14-224.443,2014-09-26T22:00:00.000Z,96600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29150826,2012-05-01,2013-04-30,c123,http://regnskaber.virk.dk/62805192/Y3ZyLmRrOi8vcGRmcy8yOTE1MDgyNjtBcFMzNjA3OTA7MjAxMzA1MDE7MjAxNDA0MzA7UjtS.pdf,http://regnskaber.virk.dk/62805192/Y3ZyLmRrOi8veGJybHMvWC1CMjEzNTcxQi0yMDE0MDkyNl8xMTAyMDBfMDY2.xml,Randers NV,8920.0,9.0,Wingesvej,"8960, Randers SÃ","Tronholmen, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2013 - 30. april 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2014-09-22,2014-09-22,2014-09-26,"Omkostninger vedrÃ¸rende investeringsejendomme indeholder omkostninger vedrÃ¸rende drift af ejendomme, reparations- og vedligeholdelsesomkostninger, skatter, afgifter og andre omkostninger. Omkostninger vedrÃ¸rende varmeregnskabet indregnes i balancen som mellemvÃ¦rende med lejere.",,29150826.0,76487316.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2013 - 30. april 2014 for BNP Holding ApS.,Ãrsrapport,B. Nygaard Pedersen,Bjarne Nygaard Pedersen,Jyske Bank,BNP Holding ApS,"Kvist & Jensen A/S, statsautoriserede revisorer",Randers NV,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2014-04-30,2013-05-01,2014-09-22,Randers,Ingen bistand,urn:ofk:oid:17227177,indberetninger-20180424,2.5095704,29150826.0,,2018-03-31T22:52:10.772Z,2014-09-26T22:00:00.000Z,regnskab,0.0,,2014-04-30,2013-05-01,14-224.443,2014-09-26T22:00:00.000Z,537214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29150826,2012-05-01,2013-04-30,c3,http://regnskaber.virk.dk/62805192/Y3ZyLmRrOi8vcGRmcy8yOTE1MDgyNjtBcFMzNjA3OTA7MjAxMzA1MDE7MjAxNDA0MzA7UjtS.pdf,http://regnskaber.virk.dk/62805192/Y3ZyLmRrOi8veGJybHMvWC1CMjEzNTcxQi0yMDE0MDkyNl8xMTAyMDBfMDY2.xml,Randers NV,8920.0,9.0,Wingesvej,"8960, Randers SÃ","Tronholmen, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2013 - 30. april 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2014-09-22,2014-09-22,2014-09-26,"Omkostninger vedrÃ¸rende investeringsejendomme indeholder omkostninger vedrÃ¸rende drift af ejendomme, reparations- og vedligeholdelsesomkostninger, skatter, afgifter og andre omkostninger. Omkostninger vedrÃ¸rende varmeregnskabet indregnes i balancen som mellemvÃ¦rende med lejere.",,29150826.0,76487316.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2013 - 30. april 2014 for BNP Holding ApS.,Ãrsrapport,B. Nygaard Pedersen,Bjarne Nygaard Pedersen,Jyske Bank,BNP Holding ApS,"Kvist & Jensen A/S, statsautoriserede revisorer",Randers NV,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2014-04-30,2013-05-01,2014-09-22,Randers,Ingen bistand,urn:ofk:oid:17227177,indberetninger-20180424,2.5095704,29150826.0,,2018-03-31T22:52:10.772Z,2014-09-26T22:00:00.000Z,regnskab,0.0,,2014-04-30,2013-05-01,14-224.443,2014-09-26T22:00:00.000Z,633814.0,4200.0,-4283.0,612350.0,-21297.0,35083.0,660247.0,-8483.0,26433.0,,,,,,,,,,,,,,,,,,,,,
29150826,2012-05-01,2013-04-30,c742,http://regnskaber.virk.dk/62805192/Y3ZyLmRrOi8vcGRmcy8yOTE1MDgyNjtBcFMzNjA3OTA7MjAxMzA1MDE7MjAxNDA0MzA7UjtS.pdf,http://regnskaber.virk.dk/62805192/Y3ZyLmRrOi8veGJybHMvWC1CMjEzNTcxQi0yMDE0MDkyNl8xMTAyMDBfMDY2.xml,Randers NV,8920.0,9.0,Wingesvej,"8960, Randers SÃ","Tronholmen, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2013 - 30. april 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2014-09-22,2014-09-22,2014-09-26,"Omkostninger vedrÃ¸rende investeringsejendomme indeholder omkostninger vedrÃ¸rende drift af ejendomme, reparations- og vedligeholdelsesomkostninger, skatter, afgifter og andre omkostninger. Omkostninger vedrÃ¸rende varmeregnskabet indregnes i balancen som mellemvÃ¦rende med lejere.",,29150826.0,76487316.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2013 - 30. april 2014 for BNP Holding ApS.,Ãrsrapport,B. Nygaard Pedersen,Bjarne Nygaard Pedersen,Jyske Bank,BNP Holding ApS,"Kvist & Jensen A/S, statsautoriserede revisorer",Randers NV,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2014-04-30,2013-05-01,2014-09-22,Randers,Ingen bistand,urn:ofk:oid:17227177,indberetninger-20180424,2.5095704,29150826.0,,2018-03-31T22:52:10.772Z,2014-09-26T22:00:00.000Z,regnskab,0.0,,2014-04-30,2013-05-01,14-224.443,2014-09-26T22:00:00.000Z,537214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29150826,2013-04-30,2013-04-30,c4,http://regnskaber.virk.dk/62805192/Y3ZyLmRrOi8vcGRmcy8yOTE1MDgyNjtBcFMzNjA3OTA7MjAxMzA1MDE7MjAxNDA0MzA7UjtS.pdf,http://regnskaber.virk.dk/62805192/Y3ZyLmRrOi8veGJybHMvWC1CMjEzNTcxQi0yMDE0MDkyNl8xMTAyMDBfMDY2.xml,Randers NV,8920.0,9.0,Wingesvej,"8960, Randers SÃ","Tronholmen, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2013 - 30. april 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2014-09-22,2014-09-22,2014-09-26,"Omkostninger vedrÃ¸rende investeringsejendomme indeholder omkostninger vedrÃ¸rende drift af ejendomme, reparations- og vedligeholdelsesomkostninger, skatter, afgifter og andre omkostninger. Omkostninger vedrÃ¸rende varmeregnskabet indregnes i balancen som mellemvÃ¦rende med lejere.",4585514.0,29150826.0,76487316.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2013 - 30. april 2014 for BNP Holding ApS.,Ãrsrapport,B. Nygaard Pedersen,Bjarne Nygaard Pedersen,Jyske Bank,BNP Holding ApS,"Kvist & Jensen A/S, statsautoriserede revisorer",Randers NV,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2014-04-30,2013-05-01,2014-09-22,Randers,Ingen bistand,urn:ofk:oid:17227177,indberetninger-20180424,2.5095704,29150826.0,,2018-03-31T22:52:10.772Z,2014-09-26T22:00:00.000Z,regnskab,0.0,,2014-04-30,2013-05-01,14-224.443,2014-09-26T22:00:00.000Z,,,,,,,,,,5682114.0,103539.0,125000.0,4045132.0,272600.0,9411.0,310800.0,5682114.0,1096600.0,1326182.0,1636982.0,1326182.0,2649435.0,1010147.0,310800.0,96600.0,4460514.0,1000000.0,2649435.0,1096600.0,1292158.0
29150826,2013-04-30,2013-04-30,c722,http://regnskaber.virk.dk/62805192/Y3ZyLmRrOi8vcGRmcy8yOTE1MDgyNjtBcFMzNjA3OTA7MjAxMzA1MDE7MjAxNDA0MzA7UjtS.pdf,http://regnskaber.virk.dk/62805192/Y3ZyLmRrOi8veGJybHMvWC1CMjEzNTcxQi0yMDE0MDkyNl8xMTAyMDBfMDY2.xml,Randers NV,8920.0,9.0,Wingesvej,"8960, Randers SÃ","Tronholmen, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2013 - 30. april 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2014-09-22,2014-09-22,2014-09-26,"Omkostninger vedrÃ¸rende investeringsejendomme indeholder omkostninger vedrÃ¸rende drift af ejendomme, reparations- og vedligeholdelsesomkostninger, skatter, afgifter og andre omkostninger. Omkostninger vedrÃ¸rende varmeregnskabet indregnes i balancen som mellemvÃ¦rende med lejere.",125000.0,29150826.0,76487316.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2013 - 30. april 2014 for BNP Holding ApS.,Ãrsrapport,B. Nygaard Pedersen,Bjarne Nygaard Pedersen,Jyske Bank,BNP Holding ApS,"Kvist & Jensen A/S, statsautoriserede revisorer",Randers NV,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2014-04-30,2013-05-01,2014-09-22,Randers,Ingen bistand,urn:ofk:oid:17227177,indberetninger-20180424,2.5095704,29150826.0,,2018-03-31T22:52:10.772Z,2014-09-26T22:00:00.000Z,regnskab,0.0,,2014-04-30,2013-05-01,14-224.443,2014-09-26T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29150826,2013-04-30,2013-04-30,c743,http://regnskaber.virk.dk/62805192/Y3ZyLmRrOi8vcGRmcy8yOTE1MDgyNjtBcFMzNjA3OTA7MjAxMzA1MDE7MjAxNDA0MzA7UjtS.pdf,http://regnskaber.virk.dk/62805192/Y3ZyLmRrOi8veGJybHMvWC1CMjEzNTcxQi0yMDE0MDkyNl8xMTAyMDBfMDY2.xml,Randers NV,8920.0,9.0,Wingesvej,"8960, Randers SÃ","Tronholmen, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2013 - 30. april 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2014-09-22,2014-09-22,2014-09-26,"Omkostninger vedrÃ¸rende investeringsejendomme indeholder omkostninger vedrÃ¸rende drift af ejendomme, reparations- og vedligeholdelsesomkostninger, skatter, afgifter og andre omkostninger. Omkostninger vedrÃ¸rende varmeregnskabet indregnes i balancen som mellemvÃ¦rende med lejere.",4460514.0,29150826.0,76487316.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2013 - 30. april 2014 for BNP Holding ApS.,Ãrsrapport,B. Nygaard Pedersen,Bjarne Nygaard Pedersen,Jyske Bank,BNP Holding ApS,"Kvist & Jensen A/S, statsautoriserede revisorer",Randers NV,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2014-04-30,2013-05-01,2014-09-22,Randers,Ingen bistand,urn:ofk:oid:17227177,indberetninger-20180424,2.5095704,29150826.0,,2018-03-31T22:52:10.772Z,2014-09-26T22:00:00.000Z,regnskab,0.0,,2014-04-30,2013-05-01,14-224.443,2014-09-26T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29150826,2013-05-01,2013-05-01,c199,http://regnskaber.virk.dk/62805192/Y3ZyLmRrOi8vcGRmcy8yOTE1MDgyNjtBcFMzNjA3OTA7MjAxMzA1MDE7MjAxNDA0MzA7UjtS.pdf,http://regnskaber.virk.dk/62805192/Y3ZyLmRrOi8veGJybHMvWC1CMjEzNTcxQi0yMDE0MDkyNl8xMTAyMDBfMDY2.xml,Randers NV,8920.0,9.0,Wingesvej,"8960, Randers SÃ","Tronholmen, 3",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2013 - 30. april 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2014-09-22,2014-09-22,2014-09-26,"Omkostninger vedrÃ¸rende investeringsejendomme indeholder omkostninger vedrÃ¸rende drift af ejendomme, reparations- og vedligeholdelsesomkostninger, skatter, afgifter og andre omkostninger. Omkostninger vedrÃ¸rende varmeregnskabet indregnes i balancen som mellemvÃ¦rende med lejere.",4460514.0,29150826.0,76487316.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2013 - 30. april 2014 for BNP Holding ApS.,Ãrsrapport,B. Nygaard Pedersen,Bjarne Nygaard Pedersen,Jyske Bank,BNP Holding ApS,"Kvist & Jensen A/S, statsautoriserede revisorer",Randers NV,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2014-04-30,2013-05-01,2014-09-22,Randers,Ingen bistand,urn:ofk:oid:17227177,indberetninger-20180424,2.5095704,29150826.0,,2018-03-31T22:52:10.772Z,2014-09-26T22:00:00.000Z,regnskab,0.0,,2014-04-30,2013-05-01,14-224.443,2014-09-26T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
