entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,IncomeFromOtherLongtermInvestmentsAndReceivables,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividend,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables
29150826,2014-05-01,2014-05-01,c720,,http://regnskaber.virk.dk/62805192/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzQwL2M1LzExL2U0NjQtNDY4MC04ZTI5LTc2OGZkYmMyZTIzNA.pdf,http://regnskaber.virk.dk/62805192/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzdiL2EyLzI2LzE5M2YtNGRkOS04YWMyLTkyZDRmYWFmNGQ0ZA.xml,Randers NV,8920.0,9.0,Wingesvej,"8960, Randers SÃ","Tronholmen, 3",Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2015 - 30. april 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-09-26,2016-09-30,125000.0,29150826.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2015 - 30. april 2016 for BNP Holding ApS.,Ãrsrapport,B. Nygaard Pedersen,Bjarne Nygaard Pedersen,Jyske Bank,BNP Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2016-04-30,2015-05-01,Ingen bistand,urn:ofk:oid:23018973,indberetninger-20180424,2.5118406,29150826.0,,2018-03-28T14:58:33.731Z,2016-10-03T08:29:51.650Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BE-84-ZY,2016-10-03T08:29:51.802Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29150826,2014-05-01,2014-05-01,c741,,http://regnskaber.virk.dk/62805192/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzQwL2M1LzExL2U0NjQtNDY4MC04ZTI5LTc2OGZkYmMyZTIzNA.pdf,http://regnskaber.virk.dk/62805192/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzdiL2EyLzI2LzE5M2YtNGRkOS04YWMyLTkyZDRmYWFmNGQ0ZA.xml,Randers NV,8920.0,9.0,Wingesvej,"8960, Randers SÃ","Tronholmen, 3",Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2015 - 30. april 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-09-26,2016-09-30,4959578.0,29150826.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2015 - 30. april 2016 for BNP Holding ApS.,Ãrsrapport,B. Nygaard Pedersen,Bjarne Nygaard Pedersen,Jyske Bank,BNP Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2016-04-30,2015-05-01,Ingen bistand,urn:ofk:oid:23018973,indberetninger-20180424,2.5118406,29150826.0,,2018-03-28T14:58:33.731Z,2016-10-03T08:29:51.650Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BE-84-ZY,2016-10-03T08:29:51.802Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29150826,2014-05-01,2015-04-30,c111,,http://regnskaber.virk.dk/62805192/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzQwL2M1LzExL2U0NjQtNDY4MC04ZTI5LTc2OGZkYmMyZTIzNA.pdf,http://regnskaber.virk.dk/62805192/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzdiL2EyLzI2LzE5M2YtNGRkOS04YWMyLTkyZDRmYWFmNGQ0ZA.xml,Randers NV,8920.0,9.0,Wingesvej,"8960, Randers SÃ","Tronholmen, 3",Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2015 - 30. april 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-09-26,2016-09-30,,29150826.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2015 - 30. april 2016 for BNP Holding ApS.,Ãrsrapport,B. Nygaard Pedersen,Bjarne Nygaard Pedersen,Jyske Bank,BNP Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2016-04-30,2015-05-01,Ingen bistand,urn:ofk:oid:23018973,indberetninger-20180424,2.5118406,29150826.0,,2018-03-28T14:58:33.731Z,2016-10-03T08:29:51.650Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BE-84-ZY,2016-10-03T08:29:51.802Z,99800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29150826,2014-05-01,2015-04-30,c123,,http://regnskaber.virk.dk/62805192/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzQwL2M1LzExL2U0NjQtNDY4MC04ZTI5LTc2OGZkYmMyZTIzNA.pdf,http://regnskaber.virk.dk/62805192/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzdiL2EyLzI2LzE5M2YtNGRkOS04YWMyLTkyZDRmYWFmNGQ0ZA.xml,Randers NV,8920.0,9.0,Wingesvej,"8960, Randers SÃ","Tronholmen, 3",Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2015 - 30. april 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-09-26,2016-09-30,,29150826.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2015 - 30. april 2016 for BNP Holding ApS.,Ãrsrapport,B. Nygaard Pedersen,Bjarne Nygaard Pedersen,Jyske Bank,BNP Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2016-04-30,2015-05-01,Ingen bistand,urn:ofk:oid:23018973,indberetninger-20180424,2.5118406,29150826.0,,2018-03-28T14:58:33.731Z,2016-10-03T08:29:51.650Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BE-84-ZY,2016-10-03T08:29:51.802Z,1009296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29150826,2014-05-01,2015-04-30,c3,,http://regnskaber.virk.dk/62805192/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzQwL2M1LzExL2U0NjQtNDY4MC04ZTI5LTc2OGZkYmMyZTIzNA.pdf,http://regnskaber.virk.dk/62805192/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzdiL2EyLzI2LzE5M2YtNGRkOS04YWMyLTkyZDRmYWFmNGQ0ZA.xml,Randers NV,8920.0,9.0,Wingesvej,"8960, Randers SÃ","Tronholmen, 3",Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2015 - 30. april 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-09-26,2016-09-30,,29150826.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2015 - 30. april 2016 for BNP Holding ApS.,Ãrsrapport,B. Nygaard Pedersen,Bjarne Nygaard Pedersen,Jyske Bank,BNP Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2016-04-30,2015-05-01,Ingen bistand,urn:ofk:oid:23018973,indberetninger-20180424,2.5118406,29150826.0,,2018-03-28T14:58:33.731Z,2016-10-03T08:29:51.650Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BE-84-ZY,2016-10-03T08:29:51.802Z,1109096.0,50400.0,-46081.0,820921.0,63088.0,524452.0,1185804.0,-96481.0,76708.0,,,,,,,,,,,,,,,,,,,,
29150826,2014-05-01,2015-04-30,c742,,http://regnskaber.virk.dk/62805192/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzQwL2M1LzExL2U0NjQtNDY4MC04ZTI5LTc2OGZkYmMyZTIzNA.pdf,http://regnskaber.virk.dk/62805192/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzdiL2EyLzI2LzE5M2YtNGRkOS04YWMyLTkyZDRmYWFmNGQ0ZA.xml,Randers NV,8920.0,9.0,Wingesvej,"8960, Randers SÃ","Tronholmen, 3",Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2015 - 30. april 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-09-26,2016-09-30,,29150826.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2015 - 30. april 2016 for BNP Holding ApS.,Ãrsrapport,B. Nygaard Pedersen,Bjarne Nygaard Pedersen,Jyske Bank,BNP Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2016-04-30,2015-05-01,Ingen bistand,urn:ofk:oid:23018973,indberetninger-20180424,2.5118406,29150826.0,,2018-03-28T14:58:33.731Z,2016-10-03T08:29:51.650Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BE-84-ZY,2016-10-03T08:29:51.802Z,1009296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29150826,2015-04-30,2015-04-30,c4,,http://regnskaber.virk.dk/62805192/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzQwL2M1LzExL2U0NjQtNDY4MC04ZTI5LTc2OGZkYmMyZTIzNA.pdf,http://regnskaber.virk.dk/62805192/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzdiL2EyLzI2LzE5M2YtNGRkOS04YWMyLTkyZDRmYWFmNGQ0ZA.xml,Randers NV,8920.0,9.0,Wingesvej,"8960, Randers SÃ","Tronholmen, 3",Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2015 - 30. april 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-09-26,2016-09-30,6093874.0,29150826.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2015 - 30. april 2016 for BNP Holding ApS.,Ãrsrapport,B. Nygaard Pedersen,Bjarne Nygaard Pedersen,Jyske Bank,BNP Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2016-04-30,2015-05-01,Ingen bistand,urn:ofk:oid:23018973,indberetninger-20180424,2.5118406,29150826.0,,2018-03-28T14:58:33.731Z,2016-10-03T08:29:51.650Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BE-84-ZY,2016-10-03T08:29:51.802Z,,,,,,,,,,7193674.0,1022727.0,125000.0,4958692.0,149292.0,210000.0,7193674.0,1099800.0,2024982.0,2234982.0,2024982.0,3275786.0,510887.0,210000.0,99800.0,5968874.0,1000000.0,3275786.0,1099800.0,660179.0
29150826,2015-04-30,2015-04-30,c722,,http://regnskaber.virk.dk/62805192/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzQwL2M1LzExL2U0NjQtNDY4MC04ZTI5LTc2OGZkYmMyZTIzNA.pdf,http://regnskaber.virk.dk/62805192/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzdiL2EyLzI2LzE5M2YtNGRkOS04YWMyLTkyZDRmYWFmNGQ0ZA.xml,Randers NV,8920.0,9.0,Wingesvej,"8960, Randers SÃ","Tronholmen, 3",Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2015 - 30. april 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-09-26,2016-09-30,125000.0,29150826.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2015 - 30. april 2016 for BNP Holding ApS.,Ãrsrapport,B. Nygaard Pedersen,Bjarne Nygaard Pedersen,Jyske Bank,BNP Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2016-04-30,2015-05-01,Ingen bistand,urn:ofk:oid:23018973,indberetninger-20180424,2.5118406,29150826.0,,2018-03-28T14:58:33.731Z,2016-10-03T08:29:51.650Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BE-84-ZY,2016-10-03T08:29:51.802Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29150826,2015-04-30,2015-04-30,c743,,http://regnskaber.virk.dk/62805192/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzQwL2M1LzExL2U0NjQtNDY4MC04ZTI5LTc2OGZkYmMyZTIzNA.pdf,http://regnskaber.virk.dk/62805192/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzdiL2EyLzI2LzE5M2YtNGRkOS04YWMyLTkyZDRmYWFmNGQ0ZA.xml,Randers NV,8920.0,9.0,Wingesvej,"8960, Randers SÃ","Tronholmen, 3",Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2015 - 30. april 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-09-26,2016-09-30,5968874.0,29150826.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2015 - 30. april 2016 for BNP Holding ApS.,Ãrsrapport,B. Nygaard Pedersen,Bjarne Nygaard Pedersen,Jyske Bank,BNP Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2016-04-30,2015-05-01,Ingen bistand,urn:ofk:oid:23018973,indberetninger-20180424,2.5118406,29150826.0,,2018-03-28T14:58:33.731Z,2016-10-03T08:29:51.650Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BE-84-ZY,2016-10-03T08:29:51.802Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29150826,2015-05-01,2015-05-01,c181,,http://regnskaber.virk.dk/62805192/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzQwL2M1LzExL2U0NjQtNDY4MC04ZTI5LTc2OGZkYmMyZTIzNA.pdf,http://regnskaber.virk.dk/62805192/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzdiL2EyLzI2LzE5M2YtNGRkOS04YWMyLTkyZDRmYWFmNGQ0ZA.xml,Randers NV,8920.0,9.0,Wingesvej,"8960, Randers SÃ","Tronholmen, 3",Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2015 - 30. april 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-09-26,2016-09-30,125000.0,29150826.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2015 - 30. april 2016 for BNP Holding ApS.,Ãrsrapport,B. Nygaard Pedersen,Bjarne Nygaard Pedersen,Jyske Bank,BNP Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2016-04-30,2015-05-01,Ingen bistand,urn:ofk:oid:23018973,indberetninger-20180424,2.5118406,29150826.0,,2018-03-28T14:58:33.731Z,2016-10-03T08:29:51.650Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BE-84-ZY,2016-10-03T08:29:51.802Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
