entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorPostcodeAndTown,AddressOfAuditorStreetAndNumber,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,EmailOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,IncomeFromOtherLongtermInvestmentsAndReceivables,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherLongtermReceivables,OtherShorttermInvestments,OtherShorttermReceivables,ProposedDividend,RetainedEarnings,ShorttermDebtToOtherCreditInstitutions,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables
29150826,2010-05-01,2010-05-01,c369,http://regnskaber.virk.dk/62805192/Y3ZyLmRrOi8vcGRmcy8yOTE1MDgyNjtBcFMzNjA3OTA7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/62805192/Y3ZyLmRrOi8veGJybHMvWC1GRjY0QzA4MC0yMDEyMTAwMV8xMzE5MDVfNjU2.xml,8960 Randers SÃ,Tronholmen 3,8920  Randers NV,Wingesvej 9,8960 Randers SÃ,Tronholmen 3,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 30. september 2011 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-09-27,2012-09-27,2012-09-30,randers@kvistjensen.dk,125000.0,76487316.0,29150826.0,76487316.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2011 - 30. april 2012 for BNP Holding ApS.,Ãrsrapport,B. Nygaard Pedersen,Bjarne Nygaard Pedersen,Jyske Bank,BNP Holding ApS,"Kvist & Jensen A/S, statsautoriserede revisorer",Randers NV,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2012-04-30,2011-05-01,2012-09-27,Randers,86412100.0,urn:ofk:oid:17227166,indberetninger-20180424,2.5097342,29150826.0,,2018-04-02T02:30:49.616Z,2012-10-04T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-218.292,2012-10-04T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,
29150826,2010-05-01,2010-05-01,c393,http://regnskaber.virk.dk/62805192/Y3ZyLmRrOi8vcGRmcy8yOTE1MDgyNjtBcFMzNjA3OTA7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/62805192/Y3ZyLmRrOi8veGJybHMvWC1GRjY0QzA4MC0yMDEyMTAwMV8xMzE5MDVfNjU2.xml,8960 Randers SÃ,Tronholmen 3,8920  Randers NV,Wingesvej 9,8960 Randers SÃ,Tronholmen 3,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 30. september 2011 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-09-27,2012-09-27,2012-09-30,randers@kvistjensen.dk,3698104.0,76487316.0,29150826.0,76487316.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2011 - 30. april 2012 for BNP Holding ApS.,Ãrsrapport,B. Nygaard Pedersen,Bjarne Nygaard Pedersen,Jyske Bank,BNP Holding ApS,"Kvist & Jensen A/S, statsautoriserede revisorer",Randers NV,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2012-04-30,2011-05-01,2012-09-27,Randers,86412100.0,urn:ofk:oid:17227166,indberetninger-20180424,2.5097342,29150826.0,,2018-04-02T02:30:49.616Z,2012-10-04T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-218.292,2012-10-04T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,
29150826,2010-05-01,2011-04-30,c108,http://regnskaber.virk.dk/62805192/Y3ZyLmRrOi8vcGRmcy8yOTE1MDgyNjtBcFMzNjA3OTA7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/62805192/Y3ZyLmRrOi8veGJybHMvWC1GRjY0QzA4MC0yMDEyMTAwMV8xMzE5MDVfNjU2.xml,8960 Randers SÃ,Tronholmen 3,8920  Randers NV,Wingesvej 9,8960 Randers SÃ,Tronholmen 3,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 30. september 2011 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-09-27,2012-09-27,2012-09-30,randers@kvistjensen.dk,,76487316.0,29150826.0,76487316.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2011 - 30. april 2012 for BNP Holding ApS.,Ãrsrapport,B. Nygaard Pedersen,Bjarne Nygaard Pedersen,Jyske Bank,BNP Holding ApS,"Kvist & Jensen A/S, statsautoriserede revisorer",Randers NV,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2012-04-30,2011-05-01,2012-09-27,Randers,86412100.0,urn:ofk:oid:17227166,indberetninger-20180424,2.5097342,29150826.0,,2018-04-02T02:30:49.616Z,2012-10-04T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-218.292,2012-10-04T22:00:00.000Z,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,
29150826,2010-05-01,2011-04-30,c120,http://regnskaber.virk.dk/62805192/Y3ZyLmRrOi8vcGRmcy8yOTE1MDgyNjtBcFMzNjA3OTA7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/62805192/Y3ZyLmRrOi8veGJybHMvWC1GRjY0QzA4MC0yMDEyMTAwMV8xMzE5MDVfNjU2.xml,8960 Randers SÃ,Tronholmen 3,8920  Randers NV,Wingesvej 9,8960 Randers SÃ,Tronholmen 3,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 30. september 2011 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-09-27,2012-09-27,2012-09-30,randers@kvistjensen.dk,,76487316.0,29150826.0,76487316.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2011 - 30. april 2012 for BNP Holding ApS.,Ãrsrapport,B. Nygaard Pedersen,Bjarne Nygaard Pedersen,Jyske Bank,BNP Holding ApS,"Kvist & Jensen A/S, statsautoriserede revisorer",Randers NV,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2012-04-30,2011-05-01,2012-09-27,Randers,86412100.0,urn:ofk:oid:17227166,indberetninger-20180424,2.5097342,29150826.0,,2018-04-02T02:30:49.616Z,2012-10-04T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-218.292,2012-10-04T22:00:00.000Z,64803.0,,,,,,,,,,,,,,,,,,,,,,,,,
29150826,2010-05-01,2011-04-30,c3,http://regnskaber.virk.dk/62805192/Y3ZyLmRrOi8vcGRmcy8yOTE1MDgyNjtBcFMzNjA3OTA7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/62805192/Y3ZyLmRrOi8veGJybHMvWC1GRjY0QzA4MC0yMDEyMTAwMV8xMzE5MDVfNjU2.xml,8960 Randers SÃ,Tronholmen 3,8920  Randers NV,Wingesvej 9,8960 Randers SÃ,Tronholmen 3,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 30. september 2011 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-09-27,2012-09-27,2012-09-30,randers@kvistjensen.dk,,76487316.0,29150826.0,76487316.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2011 - 30. april 2012 for BNP Holding ApS.,Ãrsrapport,B. Nygaard Pedersen,Bjarne Nygaard Pedersen,Jyske Bank,BNP Holding ApS,"Kvist & Jensen A/S, statsautoriserede revisorer",Randers NV,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2012-04-30,2011-05-01,2012-09-27,Randers,86412100.0,urn:ofk:oid:17227166,indberetninger-20180424,2.5097342,29150826.0,,2018-04-02T02:30:49.616Z,2012-10-04T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-218.292,2012-10-04T22:00:00.000Z,264803.0,519849.0,400476.0,59753.0,179126.0,-85677.0,,,,,,,,,,,,,,,,,,,,
29150826,2010-05-01,2011-04-30,c394,http://regnskaber.virk.dk/62805192/Y3ZyLmRrOi8vcGRmcy8yOTE1MDgyNjtBcFMzNjA3OTA7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/62805192/Y3ZyLmRrOi8veGJybHMvWC1GRjY0QzA4MC0yMDEyMTAwMV8xMzE5MDVfNjU2.xml,8960 Randers SÃ,Tronholmen 3,8920  Randers NV,Wingesvej 9,8960 Randers SÃ,Tronholmen 3,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 30. september 2011 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-09-27,2012-09-27,2012-09-30,randers@kvistjensen.dk,,76487316.0,29150826.0,76487316.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2011 - 30. april 2012 for BNP Holding ApS.,Ãrsrapport,B. Nygaard Pedersen,Bjarne Nygaard Pedersen,Jyske Bank,BNP Holding ApS,"Kvist & Jensen A/S, statsautoriserede revisorer",Randers NV,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2012-04-30,2011-05-01,2012-09-27,Randers,86412100.0,urn:ofk:oid:17227166,indberetninger-20180424,2.5097342,29150826.0,,2018-04-02T02:30:49.616Z,2012-10-04T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-218.292,2012-10-04T22:00:00.000Z,64803.0,,,,,,,,,,,,,,,,,,,,,,,,,
29150826,2011-04-30,2011-04-30,c371,http://regnskaber.virk.dk/62805192/Y3ZyLmRrOi8vcGRmcy8yOTE1MDgyNjtBcFMzNjA3OTA7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/62805192/Y3ZyLmRrOi8veGJybHMvWC1GRjY0QzA4MC0yMDEyMTAwMV8xMzE5MDVfNjU2.xml,8960 Randers SÃ,Tronholmen 3,8920  Randers NV,Wingesvej 9,8960 Randers SÃ,Tronholmen 3,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 30. september 2011 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-09-27,2012-09-27,2012-09-30,randers@kvistjensen.dk,125000.0,76487316.0,29150826.0,76487316.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2011 - 30. april 2012 for BNP Holding ApS.,Ãrsrapport,B. Nygaard Pedersen,Bjarne Nygaard Pedersen,Jyske Bank,BNP Holding ApS,"Kvist & Jensen A/S, statsautoriserede revisorer",Randers NV,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2012-04-30,2011-05-01,2012-09-27,Randers,86412100.0,urn:ofk:oid:17227166,indberetninger-20180424,2.5097342,29150826.0,,2018-04-02T02:30:49.616Z,2012-10-04T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-218.292,2012-10-04T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,
29150826,2011-04-30,2011-04-30,c395,http://regnskaber.virk.dk/62805192/Y3ZyLmRrOi8vcGRmcy8yOTE1MDgyNjtBcFMzNjA3OTA7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/62805192/Y3ZyLmRrOi8veGJybHMvWC1GRjY0QzA4MC0yMDEyMTAwMV8xMzE5MDVfNjU2.xml,8960 Randers SÃ,Tronholmen 3,8920  Randers NV,Wingesvej 9,8960 Randers SÃ,Tronholmen 3,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 30. september 2011 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-09-27,2012-09-27,2012-09-30,randers@kvistjensen.dk,3762907.0,76487316.0,29150826.0,76487316.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2011 - 30. april 2012 for BNP Holding ApS.,Ãrsrapport,B. Nygaard Pedersen,Bjarne Nygaard Pedersen,Jyske Bank,BNP Holding ApS,"Kvist & Jensen A/S, statsautoriserede revisorer",Randers NV,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2012-04-30,2011-05-01,2012-09-27,Randers,86412100.0,urn:ofk:oid:17227166,indberetninger-20180424,2.5097342,29150826.0,,2018-04-02T02:30:49.616Z,2012-10-04T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-218.292,2012-10-04T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,
29150826,2011-04-30,2011-04-30,c4,http://regnskaber.virk.dk/62805192/Y3ZyLmRrOi8vcGRmcy8yOTE1MDgyNjtBcFMzNjA3OTA7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/62805192/Y3ZyLmRrOi8veGJybHMvWC1GRjY0QzA4MC0yMDEyMTAwMV8xMzE5MDVfNjU2.xml,8960 Randers SÃ,Tronholmen 3,8920  Randers NV,Wingesvej 9,8960 Randers SÃ,Tronholmen 3,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 30. september 2011 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-09-27,2012-09-27,2012-09-30,randers@kvistjensen.dk,3887907.0,76487316.0,29150826.0,76487316.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2011 - 30. april 2012 for BNP Holding ApS.,Ãrsrapport,B. Nygaard Pedersen,Bjarne Nygaard Pedersen,Jyske Bank,BNP Holding ApS,"Kvist & Jensen A/S, statsautoriserede revisorer",Randers NV,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2012-04-30,2011-05-01,2012-09-27,Randers,86412100.0,urn:ofk:oid:17227166,indberetninger-20180424,2.5097342,29150826.0,,2018-04-02T02:30:49.616Z,2012-10-04T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-218.292,2012-10-04T22:00:00.000Z,,,,,,,6215215.0,2095987.0,125000.0,3757920.0,253500.0,3062.0,6215215.0,2327308.0,2457295.0,2457295.0,1282295.0,1175000.0,891509.0,513862.0,200000.0,3762907.0,2127308.0,891509.0,2327308.0,770424.0
29150826,2011-05-01,2011-05-01,c177,http://regnskaber.virk.dk/62805192/Y3ZyLmRrOi8vcGRmcy8yOTE1MDgyNjtBcFMzNjA3OTA7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/62805192/Y3ZyLmRrOi8veGJybHMvWC1GRjY0QzA4MC0yMDEyMTAwMV8xMzE5MDVfNjU2.xml,8960 Randers SÃ,Tronholmen 3,8920  Randers NV,Wingesvej 9,8960 Randers SÃ,Tronholmen 3,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 30. september 2011 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-09-27,2012-09-27,2012-09-30,randers@kvistjensen.dk,125000.0,76487316.0,29150826.0,76487316.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2011 - 30. april 2012 for BNP Holding ApS.,Ãrsrapport,B. Nygaard Pedersen,Bjarne Nygaard Pedersen,Jyske Bank,BNP Holding ApS,"Kvist & Jensen A/S, statsautoriserede revisorer",Randers NV,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2012-04-30,2011-05-01,2012-09-27,Randers,86412100.0,urn:ofk:oid:17227166,indberetninger-20180424,2.5097342,29150826.0,,2018-04-02T02:30:49.616Z,2012-10-04T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-218.292,2012-10-04T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,
