entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendPaid,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,NameOfAuditFirm,TypeOfAuditorAssistance
28685203,2015-10-01,2016-09-30,c174,,http://regnskaber.virk.dk/30258682/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzYxL2U2Lzk3L2QzNzEtNDhmMS1iZTE3LTY3YzAzZmEwNjU4ZA.pdf,http://regnskaber.virk.dk/30258682/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2ZkLzU5LzZiLzRhZWQtNDEzYy1iMzIyLTE1Y2ZkNWExYjE1Mw.xml,true,Svendborg,5700.0,2.0,Norgesvej,5762 Vester Skerninge,FjÃ¦llebrovejen 20,DK-5700 Svendborg,Norgesvej 2,Til kapitalejerne i Niels-Frank Nielsen Holding ApS,-38963.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-12-22,2005-04-05,2017-12-22,Statsautoriseret revisor,-101200.0,3788.0,20222670.0,28685203.0,20222670.0,mne11644,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Niels-Frank Nielsen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Duedahl,Niels-Frank Nielsen,Niels-Frank Nielsen,Danske Bank,Niels-Frank Nielsen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,211256.0,37733.0,Vester Skerninge,2015-10-01,2016-09-30,-138348.0,-177311.0,-3788.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vester Skerninge,2017-09-30,2016-10-01,false,2017-12-22,Svendborg,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. oktober 2017 - 30. september 2018 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,-38963.0,urn:ofk:oid:24907333,indberetninger-20180424,2.5122786,28685203.0,,2018-04-03T13:36:23.975Z,2018-01-02T14:14:45.913Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-10-QS,2018-01-02T14:14:46.154Z,,,,,,,,,,,,,,,,,,,
28685203,2015-10-01,2016-09-30,c177,,http://regnskaber.virk.dk/30258682/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzYxL2U2Lzk3L2QzNzEtNDhmMS1iZTE3LTY3YzAzZmEwNjU4ZA.pdf,http://regnskaber.virk.dk/30258682/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2ZkLzU5LzZiLzRhZWQtNDEzYy1iMzIyLTE1Y2ZkNWExYjE1Mw.xml,true,Svendborg,5700.0,2.0,Norgesvej,5762 Vester Skerninge,FjÃ¦llebrovejen 20,DK-5700 Svendborg,Norgesvej 2,Til kapitalejerne i Niels-Frank Nielsen Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-12-22,2005-04-05,2017-12-22,Statsautoriseret revisor,-101200.0,,20222670.0,28685203.0,20222670.0,mne11644,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Niels-Frank Nielsen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Duedahl,Niels-Frank Nielsen,Niels-Frank Nielsen,Danske Bank,Niels-Frank Nielsen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vester Skerninge,2015-10-01,2016-09-30,101200.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vester Skerninge,2017-09-30,2016-10-01,false,2017-12-22,Svendborg,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. oktober 2017 - 30. september 2018 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:24907333,indberetninger-20180424,2.5122786,28685203.0,,2018-04-03T13:36:23.975Z,2018-01-02T14:14:45.913Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-10-QS,2018-01-02T14:14:46.154Z,,,,,,,,,,,,,,,,,,,
28685203,2015-10-01,2016-09-30,c195,,http://regnskaber.virk.dk/30258682/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzYxL2U2Lzk3L2QzNzEtNDhmMS1iZTE3LTY3YzAzZmEwNjU4ZA.pdf,http://regnskaber.virk.dk/30258682/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2ZkLzU5LzZiLzRhZWQtNDEzYy1iMzIyLTE1Y2ZkNWExYjE1Mw.xml,true,Svendborg,5700.0,2.0,Norgesvej,5762 Vester Skerninge,FjÃ¦llebrovejen 20,DK-5700 Svendborg,Norgesvej 2,Til kapitalejerne i Niels-Frank Nielsen Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-12-22,2005-04-05,2017-12-22,Statsautoriseret revisor,-101200.0,,20222670.0,28685203.0,20222670.0,mne11644,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Niels-Frank Nielsen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Duedahl,Niels-Frank Nielsen,Niels-Frank Nielsen,Danske Bank,Niels-Frank Nielsen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vester Skerninge,2015-10-01,2016-09-30,-239548.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vester Skerninge,2017-09-30,2016-10-01,false,2017-12-22,Svendborg,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. oktober 2017 - 30. september 2018 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:24907333,indberetninger-20180424,2.5122786,28685203.0,,2018-04-03T13:36:23.975Z,2018-01-02T14:14:45.913Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-10-QS,2018-01-02T14:14:46.154Z,,,,,,,,,,,,,,,,,,,
28685203,2016-09-30,2016-09-30,c172,,http://regnskaber.virk.dk/30258682/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzYxL2U2Lzk3L2QzNzEtNDhmMS1iZTE3LTY3YzAzZmEwNjU4ZA.pdf,http://regnskaber.virk.dk/30258682/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2ZkLzU5LzZiLzRhZWQtNDEzYy1iMzIyLTE1Y2ZkNWExYjE1Mw.xml,true,Svendborg,5700.0,2.0,Norgesvej,5762 Vester Skerninge,FjÃ¦llebrovejen 20,DK-5700 Svendborg,Norgesvej 2,Til kapitalejerne i Niels-Frank Nielsen Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-12-22,2005-04-05,2017-12-22,Statsautoriseret revisor,-101200.0,,20222670.0,28685203.0,20222670.0,mne11644,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Niels-Frank Nielsen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Duedahl,Niels-Frank Nielsen,Niels-Frank Nielsen,Danske Bank,Niels-Frank Nielsen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vester Skerninge,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vester Skerninge,2017-09-30,2016-10-01,false,2017-12-22,Svendborg,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. oktober 2017 - 30. september 2018 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:24907333,indberetninger-20180424,2.5122786,28685203.0,,2018-04-03T13:36:23.975Z,2018-01-02T14:14:45.913Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-10-QS,2018-01-02T14:14:46.154Z,1044851.0,36280.0,125000.0,38963.0,991860.0,1044851.0,52991.0,959346.0,4821.0,101200.0,765660.0,959346.0,52991.0,49225.0,45170.0,10262.0,3000.0,,
28685203,2016-10-01,2016-10-01,c226,,http://regnskaber.virk.dk/30258682/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzYxL2U2Lzk3L2QzNzEtNDhmMS1iZTE3LTY3YzAzZmEwNjU4ZA.pdf,http://regnskaber.virk.dk/30258682/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2ZkLzU5LzZiLzRhZWQtNDEzYy1iMzIyLTE1Y2ZkNWExYjE1Mw.xml,true,Svendborg,5700.0,2.0,Norgesvej,5762 Vester Skerninge,FjÃ¦llebrovejen 20,DK-5700 Svendborg,Norgesvej 2,Til kapitalejerne i Niels-Frank Nielsen Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-12-22,2005-04-05,2017-12-22,Statsautoriseret revisor,-101200.0,,20222670.0,28685203.0,20222670.0,mne11644,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Niels-Frank Nielsen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Duedahl,Niels-Frank Nielsen,Niels-Frank Nielsen,Danske Bank,Niels-Frank Nielsen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vester Skerninge,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vester Skerninge,2017-09-30,2016-10-01,false,2017-12-22,Svendborg,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. oktober 2017 - 30. september 2018 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:24907333,indberetninger-20180424,2.5122786,28685203.0,,2018-04-03T13:36:23.975Z,2018-01-02T14:14:45.913Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-10-QS,2018-01-02T14:14:46.154Z,,,,,125000.0,,,,,,,,,,,,,,
28685203,2016-10-01,2016-10-01,c253,,http://regnskaber.virk.dk/30258682/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzYxL2U2Lzk3L2QzNzEtNDhmMS1iZTE3LTY3YzAzZmEwNjU4ZA.pdf,http://regnskaber.virk.dk/30258682/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2ZkLzU5LzZiLzRhZWQtNDEzYy1iMzIyLTE1Y2ZkNWExYjE1Mw.xml,true,Svendborg,5700.0,2.0,Norgesvej,5762 Vester Skerninge,FjÃ¦llebrovejen 20,DK-5700 Svendborg,Norgesvej 2,Til kapitalejerne i Niels-Frank Nielsen Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-12-22,2005-04-05,2017-12-22,Statsautoriseret revisor,-101200.0,,20222670.0,28685203.0,20222670.0,mne11644,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Niels-Frank Nielsen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Duedahl,Niels-Frank Nielsen,Niels-Frank Nielsen,Danske Bank,Niels-Frank Nielsen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vester Skerninge,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vester Skerninge,2017-09-30,2016-10-01,false,2017-12-22,Svendborg,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. oktober 2017 - 30. september 2018 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:24907333,indberetninger-20180424,2.5122786,28685203.0,,2018-04-03T13:36:23.975Z,2018-01-02T14:14:45.913Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-10-QS,2018-01-02T14:14:46.154Z,,,,,765660.0,,,,,,,,,,,,,,
28685203,2016-10-01,2016-10-01,c257,,http://regnskaber.virk.dk/30258682/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzYxL2U2Lzk3L2QzNzEtNDhmMS1iZTE3LTY3YzAzZmEwNjU4ZA.pdf,http://regnskaber.virk.dk/30258682/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2ZkLzU5LzZiLzRhZWQtNDEzYy1iMzIyLTE1Y2ZkNWExYjE1Mw.xml,true,Svendborg,5700.0,2.0,Norgesvej,5762 Vester Skerninge,FjÃ¦llebrovejen 20,DK-5700 Svendborg,Norgesvej 2,Til kapitalejerne i Niels-Frank Nielsen Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-12-22,2005-04-05,2017-12-22,Statsautoriseret revisor,-101200.0,,20222670.0,28685203.0,20222670.0,mne11644,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Niels-Frank Nielsen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Duedahl,Niels-Frank Nielsen,Niels-Frank Nielsen,Danske Bank,Niels-Frank Nielsen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vester Skerninge,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vester Skerninge,2017-09-30,2016-10-01,false,2017-12-22,Svendborg,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. oktober 2017 - 30. september 2018 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:24907333,indberetninger-20180424,2.5122786,28685203.0,,2018-04-03T13:36:23.975Z,2018-01-02T14:14:45.913Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-10-QS,2018-01-02T14:14:46.154Z,,,,,101200.0,,,,,,,,,,,,,,
28685203,2016-10-01,2017-09-30,c173,,http://regnskaber.virk.dk/30258682/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzYxL2U2Lzk3L2QzNzEtNDhmMS1iZTE3LTY3YzAzZmEwNjU4ZA.pdf,http://regnskaber.virk.dk/30258682/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2ZkLzU5LzZiLzRhZWQtNDEzYy1iMzIyLTE1Y2ZkNWExYjE1Mw.xml,true,Svendborg,5700.0,2.0,Norgesvej,5762 Vester Skerninge,FjÃ¦llebrovejen 20,DK-5700 Svendborg,Norgesvej 2,Til kapitalejerne i Niels-Frank Nielsen Holding ApS,30581.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-12-22,2005-04-05,2017-12-22,Statsautoriseret revisor,-101200.0,4525.0,20222670.0,28685203.0,20222670.0,mne11644,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Niels-Frank Nielsen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Duedahl,Niels-Frank Nielsen,Niels-Frank Nielsen,Danske Bank,Niels-Frank Nielsen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,65.0,143543.0,Vester Skerninge,2015-10-01,2016-09-30,108372.0,138953.0,-4525.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vester Skerninge,2017-09-30,2016-10-01,false,2017-12-22,Svendborg,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. oktober 2017 - 30. september 2018 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,30581.0,urn:ofk:oid:24907333,indberetninger-20180424,2.5122786,28685203.0,,2018-04-03T13:36:23.975Z,2018-01-02T14:14:45.913Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-10-QS,2018-01-02T14:14:46.154Z,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning
28685203,2016-10-01,2017-09-30,c176,,http://regnskaber.virk.dk/30258682/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzYxL2U2Lzk3L2QzNzEtNDhmMS1iZTE3LTY3YzAzZmEwNjU4ZA.pdf,http://regnskaber.virk.dk/30258682/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2ZkLzU5LzZiLzRhZWQtNDEzYy1iMzIyLTE1Y2ZkNWExYjE1Mw.xml,true,Svendborg,5700.0,2.0,Norgesvej,5762 Vester Skerninge,FjÃ¦llebrovejen 20,DK-5700 Svendborg,Norgesvej 2,Til kapitalejerne i Niels-Frank Nielsen Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-12-22,2005-04-05,2017-12-22,Statsautoriseret revisor,-101200.0,,20222670.0,28685203.0,20222670.0,mne11644,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Niels-Frank Nielsen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Duedahl,Niels-Frank Nielsen,Niels-Frank Nielsen,Danske Bank,Niels-Frank Nielsen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vester Skerninge,2015-10-01,2016-09-30,103400.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vester Skerninge,2017-09-30,2016-10-01,false,2017-12-22,Svendborg,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. oktober 2017 - 30. september 2018 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:24907333,indberetninger-20180424,2.5122786,28685203.0,,2018-04-03T13:36:23.975Z,2018-01-02T14:14:45.913Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-10-QS,2018-01-02T14:14:46.154Z,,,,,,,,,,,,,,,,,,,
28685203,2016-10-01,2017-09-30,c194,,http://regnskaber.virk.dk/30258682/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzYxL2U2Lzk3L2QzNzEtNDhmMS1iZTE3LTY3YzAzZmEwNjU4ZA.pdf,http://regnskaber.virk.dk/30258682/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2ZkLzU5LzZiLzRhZWQtNDEzYy1iMzIyLTE1Y2ZkNWExYjE1Mw.xml,true,Svendborg,5700.0,2.0,Norgesvej,5762 Vester Skerninge,FjÃ¦llebrovejen 20,DK-5700 Svendborg,Norgesvej 2,Til kapitalejerne i Niels-Frank Nielsen Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-12-22,2005-04-05,2017-12-22,Statsautoriseret revisor,-101200.0,,20222670.0,28685203.0,20222670.0,mne11644,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Niels-Frank Nielsen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Duedahl,Niels-Frank Nielsen,Niels-Frank Nielsen,Danske Bank,Niels-Frank Nielsen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vester Skerninge,2015-10-01,2016-09-30,4972.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vester Skerninge,2017-09-30,2016-10-01,false,2017-12-22,Svendborg,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. oktober 2017 - 30. september 2018 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:24907333,indberetninger-20180424,2.5122786,28685203.0,,2018-04-03T13:36:23.975Z,2018-01-02T14:14:45.913Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-10-QS,2018-01-02T14:14:46.154Z,,,,,,,,,,,,,,,,,,,
