entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfGeneralMeeting,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IncomeFromInvestmentsInAssociates,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,SelectedElementsFromReportingClassC,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutAccountingPolicies,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutCertainSpecialItems,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutLiabilitiesDueForPaymentMoreThanFiveYearsAfterTheBalanceSheetDate,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutNumberOfEmployees,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions
35842551,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzRhL2M2L2RhL2Q5MTItNDczNC04MzRjLTgwYzg5MWJjYjZjYg.xhtml,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzExL2NlL2I4LzM1MzMtNDU0Ny1iOTg4LTUyODEwN2EzNWUzOQ.pdf,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2NjL2Y5LzI2L2QwNjEtNDcwOC05NWZmLWM4MTNmZWE5MjhlOQ.xml,true,KÃ¸benhavn SV,2450.0,83.0,Kenny Drews Vej,2000 Frederiksberg,"Bernhard Bangs Alle 25, 2. sal","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-26,-2500.0,35842551.0,337055.0,Ãrsrapport,Anders Hansen,ANDERS HANSEN HOLDING ApS,Financial Outsourcing ApS,2017-01-01,2017-12-31,334555.0,334555.0,-2500.0,2018-12-31,2018-01-01,0.0,false,0.0,false,true,false,false,true,true,Ingen bistand,urn:ofk:oid:27307384,indberetninger-20180424,2.5949414,35842551.0,AWsF1rVZRYGX6_YTIMpa,2019-05-29T23:04:58.517Z,2019-05-29T23:04:44.322Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-86-HB,2019-05-29T23:04:44.565Z,,,,,,,,,,,,,,,,,
35842551,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzRhL2M2L2RhL2Q5MTItNDczNC04MzRjLTgwYzg5MWJjYjZjYg.xhtml,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzExL2NlL2I4LzM1MzMtNDU0Ny1iOTg4LTUyODEwN2EzNWUzOQ.pdf,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2NjL2Y5LzI2L2QwNjEtNDcwOC05NWZmLWM4MTNmZWE5MjhlOQ.xml,true,KÃ¸benhavn SV,2450.0,83.0,Kenny Drews Vej,2000 Frederiksberg,"Bernhard Bangs Alle 25, 2. sal","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-26,,35842551.0,,Ãrsrapport,Anders Hansen,ANDERS HANSEN HOLDING ApS,Financial Outsourcing ApS,2017-01-01,2017-12-31,52900.0,,,2018-12-31,2018-01-01,,false,,false,true,false,false,true,true,Ingen bistand,urn:ofk:oid:27307384,indberetninger-20180424,2.5949414,35842551.0,AWsF1rVZRYGX6_YTIMpa,2019-05-29T23:04:58.517Z,2019-05-29T23:04:44.322Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-86-HB,2019-05-29T23:04:44.565Z,,,,,,,,,,,,,,,,,
35842551,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzRhL2M2L2RhL2Q5MTItNDczNC04MzRjLTgwYzg5MWJjYjZjYg.xhtml,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzExL2NlL2I4LzM1MzMtNDU0Ny1iOTg4LTUyODEwN2EzNWUzOQ.pdf,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2NjL2Y5LzI2L2QwNjEtNDcwOC05NWZmLWM4MTNmZWE5MjhlOQ.xml,true,KÃ¸benhavn SV,2450.0,83.0,Kenny Drews Vej,2000 Frederiksberg,"Bernhard Bangs Alle 25, 2. sal","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-26,,35842551.0,,Ãrsrapport,Anders Hansen,ANDERS HANSEN HOLDING ApS,Financial Outsourcing ApS,2017-01-01,2017-12-31,90055.0,,,2018-12-31,2018-01-01,,false,,false,true,false,false,true,true,Ingen bistand,urn:ofk:oid:27307384,indberetninger-20180424,2.5949414,35842551.0,AWsF1rVZRYGX6_YTIMpa,2019-05-29T23:04:58.517Z,2019-05-29T23:04:44.322Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-86-HB,2019-05-29T23:04:44.565Z,,,,,,,,,,,,,,,,,
35842551,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzRhL2M2L2RhL2Q5MTItNDczNC04MzRjLTgwYzg5MWJjYjZjYg.xhtml,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzExL2NlL2I4LzM1MzMtNDU0Ny1iOTg4LTUyODEwN2EzNWUzOQ.pdf,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2NjL2Y5LzI2L2QwNjEtNDcwOC05NWZmLWM4MTNmZWE5MjhlOQ.xml,true,KÃ¸benhavn SV,2450.0,83.0,Kenny Drews Vej,2000 Frederiksberg,"Bernhard Bangs Alle 25, 2. sal","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-26,,35842551.0,,Ãrsrapport,Anders Hansen,ANDERS HANSEN HOLDING ApS,Financial Outsourcing ApS,2017-01-01,2017-12-31,191600.0,,,2018-12-31,2018-01-01,,false,,false,true,false,false,true,true,Ingen bistand,urn:ofk:oid:27307384,indberetninger-20180424,2.5949414,35842551.0,AWsF1rVZRYGX6_YTIMpa,2019-05-29T23:04:58.517Z,2019-05-29T23:04:44.322Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-86-HB,2019-05-29T23:04:44.565Z,,,,,,,,,,,,,,,,,
35842551,2017-12-31,2017-12-31,c9,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzRhL2M2L2RhL2Q5MTItNDczNC04MzRjLTgwYzg5MWJjYjZjYg.xhtml,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzExL2NlL2I4LzM1MzMtNDU0Ny1iOTg4LTUyODEwN2EzNWUzOQ.pdf,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2NjL2Y5LzI2L2QwNjEtNDcwOC05NWZmLWM4MTNmZWE5MjhlOQ.xml,true,KÃ¸benhavn SV,2450.0,83.0,Kenny Drews Vej,2000 Frederiksberg,"Bernhard Bangs Alle 25, 2. sal","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-26,,35842551.0,,Ãrsrapport,Anders Hansen,ANDERS HANSEN HOLDING ApS,Financial Outsourcing ApS,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,,false,,false,true,false,false,true,true,Ingen bistand,urn:ofk:oid:27307384,indberetninger-20180424,2.5949414,35842551.0,AWsF1rVZRYGX6_YTIMpa,2019-05-29T23:04:58.517Z,2019-05-29T23:04:44.322Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-86-HB,2019-05-29T23:04:44.565Z,382055.0,0.0,50000.0,0.0,303381.0,382055.0,78674.0,382055.0,382055.0,382055.0,0.0,78674.0,52900.0,90055.0,110426.0,0.0,78674.0
35842551,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzRhL2M2L2RhL2Q5MTItNDczNC04MzRjLTgwYzg5MWJjYjZjYg.xhtml,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzExL2NlL2I4LzM1MzMtNDU0Ny1iOTg4LTUyODEwN2EzNWUzOQ.pdf,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2NjL2Y5LzI2L2QwNjEtNDcwOC05NWZmLWM4MTNmZWE5MjhlOQ.xml,true,KÃ¸benhavn SV,2450.0,83.0,Kenny Drews Vej,2000 Frederiksberg,"Bernhard Bangs Alle 25, 2. sal","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-26,-30220.0,35842551.0,167537.0,Ãrsrapport,Anders Hansen,ANDERS HANSEN HOLDING ApS,Financial Outsourcing ApS,2017-01-01,2017-12-31,99123.0,99123.0,-30220.0,2018-12-31,2018-01-01,38194.0,false,0.0,false,true,false,false,true,true,Ingen bistand,urn:ofk:oid:27307384,indberetninger-20180424,2.5949414,35842551.0,AWsF1rVZRYGX6_YTIMpa,2019-05-29T23:04:58.517Z,2019-05-29T23:04:44.322Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-86-HB,2019-05-29T23:04:44.565Z,,,,,,,,,,,,,,,,,
35842551,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzRhL2M2L2RhL2Q5MTItNDczNC04MzRjLTgwYzg5MWJjYjZjYg.xhtml,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzExL2NlL2I4LzM1MzMtNDU0Ny1iOTg4LTUyODEwN2EzNWUzOQ.pdf,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2NjL2Y5LzI2L2QwNjEtNDcwOC05NWZmLWM4MTNmZWE5MjhlOQ.xml,true,KÃ¸benhavn SV,2450.0,83.0,Kenny Drews Vej,2000 Frederiksberg,"Bernhard Bangs Alle 25, 2. sal","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-26,,35842551.0,,Ãrsrapport,Anders Hansen,ANDERS HANSEN HOLDING ApS,Financial Outsourcing ApS,2017-01-01,2017-12-31,54000.0,,,2018-12-31,2018-01-01,,false,,false,true,false,false,true,true,Ingen bistand,urn:ofk:oid:27307384,indberetninger-20180424,2.5949414,35842551.0,AWsF1rVZRYGX6_YTIMpa,2019-05-29T23:04:58.517Z,2019-05-29T23:04:44.322Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-86-HB,2019-05-29T23:04:44.565Z,,,,,,,,,,,,,,,,,
35842551,2018-01-01,2018-12-31,c4,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzRhL2M2L2RhL2Q5MTItNDczNC04MzRjLTgwYzg5MWJjYjZjYg.xhtml,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzExL2NlL2I4LzM1MzMtNDU0Ny1iOTg4LTUyODEwN2EzNWUzOQ.pdf,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2NjL2Y5LzI2L2QwNjEtNDcwOC05NWZmLWM4MTNmZWE5MjhlOQ.xml,true,KÃ¸benhavn SV,2450.0,83.0,Kenny Drews Vej,2000 Frederiksberg,"Bernhard Bangs Alle 25, 2. sal","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-26,,35842551.0,,Ãrsrapport,Anders Hansen,ANDERS HANSEN HOLDING ApS,Financial Outsourcing ApS,2017-01-01,2017-12-31,167537.0,,,2018-12-31,2018-01-01,,false,,false,true,false,false,true,true,Ingen bistand,urn:ofk:oid:27307384,indberetninger-20180424,2.5949414,35842551.0,AWsF1rVZRYGX6_YTIMpa,2019-05-29T23:04:58.517Z,2019-05-29T23:04:44.322Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-86-HB,2019-05-29T23:04:44.565Z,,,,,,,,,,,,,,,,,
35842551,2018-01-01,2018-12-31,c6,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzRhL2M2L2RhL2Q5MTItNDczNC04MzRjLTgwYzg5MWJjYjZjYg.xhtml,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzExL2NlL2I4LzM1MzMtNDU0Ny1iOTg4LTUyODEwN2EzNWUzOQ.pdf,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2NjL2Y5LzI2L2QwNjEtNDcwOC05NWZmLWM4MTNmZWE5MjhlOQ.xml,true,KÃ¸benhavn SV,2450.0,83.0,Kenny Drews Vej,2000 Frederiksberg,"Bernhard Bangs Alle 25, 2. sal","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-26,,35842551.0,,Ãrsrapport,Anders Hansen,ANDERS HANSEN HOLDING ApS,Financial Outsourcing ApS,2017-01-01,2017-12-31,-122414.0,,,2018-12-31,2018-01-01,,false,,false,true,false,false,true,true,Ingen bistand,urn:ofk:oid:27307384,indberetninger-20180424,2.5949414,35842551.0,AWsF1rVZRYGX6_YTIMpa,2019-05-29T23:04:58.517Z,2019-05-29T23:04:44.322Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-86-HB,2019-05-29T23:04:44.565Z,,,,,,,,,,,,,,,,,
35842551,2018-12-31,2018-12-31,c8,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzRhL2M2L2RhL2Q5MTItNDczNC04MzRjLTgwYzg5MWJjYjZjYg.xhtml,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzExL2NlL2I4LzM1MzMtNDU0Ny1iOTg4LTUyODEwN2EzNWUzOQ.pdf,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2NjL2Y5LzI2L2QwNjEtNDcwOC05NWZmLWM4MTNmZWE5MjhlOQ.xml,true,KÃ¸benhavn SV,2450.0,83.0,Kenny Drews Vej,2000 Frederiksberg,"Bernhard Bangs Alle 25, 2. sal","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-26,,35842551.0,,Ãrsrapport,Anders Hansen,ANDERS HANSEN HOLDING ApS,Financial Outsourcing ApS,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,,false,,false,true,false,false,true,true,Ingen bistand,urn:ofk:oid:27307384,indberetninger-20180424,2.5949414,35842551.0,AWsF1rVZRYGX6_YTIMpa,2019-05-29T23:04:58.517Z,2019-05-29T23:04:44.322Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-86-HB,2019-05-29T23:04:44.565Z,327104.0,4206.0,50000.0,47012.0,327104.0,327104.0,0.0,280092.0,280092.0,280092.0,42806.0,0.0,54000.0,167537.0,55567.0,42806.0,0.0
