entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromInvestmentsInAssociates,IncomeFromInvestmentsInGroupEnterprises,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions
35842551,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzU4LzI3L2ZhLzJmODEtNDFiMC1iYjQ1LTY2ZDY1ZTc5YzYxYg.xhtml,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzdmL2Q4LzdkLzU3Y2YtNGY1Mi1hMGZlLTcyNmIzYzdhOWFjZQ.pdf,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzJhLzYzLzVkLzY5YTktNDBhYi1hNWZkLWVjOTI2YTEwY2EwZA.xml,true,KÃ¸benhavn SV,2450.0,83.0,Kenny Drews Vej,2000 Frederiksberg,"Bernhard Bangs Alle 25, 2. sal",Regnskabsklasse B,2018-03-20,2018-03-28,0.0,35842551.0,0.0,-106668.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Lee Hansen,Anders Lee Hansen,ANDERS HANSEN HOLDING ApS,Financial Outsourcing ApS,KÃ¸benhavn,2016-01-01,2016-12-31,-106668.0,-106668.0,0.0,2017-12-31,2017-01-01,false,false,"Jeg anser betingelserne for at undlade revision af Ã¥rsregnskabet for 1. januar - 31. december 2017 for opfyldt. Jeg indstiller til generalforsamlingen, at Ã¥rsregnskabet fremover ikke revideres.",0.0,false,false,Ingen bistand,urn:ofk:oid:25248733,indberetninger-20180424,2.5926156,35842551,,2018-04-04T12:10:10.357Z,2018-03-30T20:00:44.272Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-13-NN,2018-03-30T20:00:44.541Z,,,,,,,,,,,,,,
35842551,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzU4LzI3L2ZhLzJmODEtNDFiMC1iYjQ1LTY2ZDY1ZTc5YzYxYg.xhtml,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzdmL2Q4LzdkLzU3Y2YtNGY1Mi1hMGZlLTcyNmIzYzdhOWFjZQ.pdf,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzJhLzYzLzVkLzY5YTktNDBhYi1hNWZkLWVjOTI2YTEwY2EwZA.xml,true,KÃ¸benhavn SV,2450.0,83.0,Kenny Drews Vej,2000 Frederiksberg,"Bernhard Bangs Alle 25, 2. sal",Regnskabsklasse B,2018-03-20,2018-03-28,,35842551.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Lee Hansen,Anders Lee Hansen,ANDERS HANSEN HOLDING ApS,Financial Outsourcing ApS,KÃ¸benhavn,2016-01-01,2016-12-31,0.0,,,2017-12-31,2017-01-01,false,false,"Jeg anser betingelserne for at undlade revision af Ã¥rsregnskabet for 1. januar - 31. december 2017 for opfyldt. Jeg indstiller til generalforsamlingen, at Ã¥rsregnskabet fremover ikke revideres.",,false,false,Ingen bistand,urn:ofk:oid:25248733,indberetninger-20180424,2.5926156,35842551,,2018-04-04T12:10:10.357Z,2018-03-30T20:00:44.272Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-13-NN,2018-03-30T20:00:44.541Z,,,,,,,,,,,,,,
35842551,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzU4LzI3L2ZhLzJmODEtNDFiMC1iYjQ1LTY2ZDY1ZTc5YzYxYg.xhtml,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzdmL2Q4LzdkLzU3Y2YtNGY1Mi1hMGZlLTcyNmIzYzdhOWFjZQ.pdf,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzJhLzYzLzVkLzY5YTktNDBhYi1hNWZkLWVjOTI2YTEwY2EwZA.xml,true,KÃ¸benhavn SV,2450.0,83.0,Kenny Drews Vej,2000 Frederiksberg,"Bernhard Bangs Alle 25, 2. sal",Regnskabsklasse B,2018-03-20,2018-03-28,,35842551.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Lee Hansen,Anders Lee Hansen,ANDERS HANSEN HOLDING ApS,Financial Outsourcing ApS,KÃ¸benhavn,2016-01-01,2016-12-31,0.0,,,2017-12-31,2017-01-01,false,false,"Jeg anser betingelserne for at undlade revision af Ã¥rsregnskabet for 1. januar - 31. december 2017 for opfyldt. Jeg indstiller til generalforsamlingen, at Ã¥rsregnskabet fremover ikke revideres.",,false,false,Ingen bistand,urn:ofk:oid:25248733,indberetninger-20180424,2.5926156,35842551,,2018-04-04T12:10:10.357Z,2018-03-30T20:00:44.272Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-13-NN,2018-03-30T20:00:44.541Z,,,,,,,,,,,,,,
35842551,2016-01-01,2016-12-31,c8,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzU4LzI3L2ZhLzJmODEtNDFiMC1iYjQ1LTY2ZDY1ZTc5YzYxYg.xhtml,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzdmL2Q4LzdkLzU3Y2YtNGY1Mi1hMGZlLTcyNmIzYzdhOWFjZQ.pdf,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzJhLzYzLzVkLzY5YTktNDBhYi1hNWZkLWVjOTI2YTEwY2EwZA.xml,true,KÃ¸benhavn SV,2450.0,83.0,Kenny Drews Vej,2000 Frederiksberg,"Bernhard Bangs Alle 25, 2. sal",Regnskabsklasse B,2018-03-20,2018-03-28,,35842551.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Lee Hansen,Anders Lee Hansen,ANDERS HANSEN HOLDING ApS,Financial Outsourcing ApS,KÃ¸benhavn,2016-01-01,2016-12-31,-106668.0,,,2017-12-31,2017-01-01,false,false,"Jeg anser betingelserne for at undlade revision af Ã¥rsregnskabet for 1. januar - 31. december 2017 for opfyldt. Jeg indstiller til generalforsamlingen, at Ã¥rsregnskabet fremover ikke revideres.",,false,false,Ingen bistand,urn:ofk:oid:25248733,indberetninger-20180424,2.5926156,35842551,,2018-04-04T12:10:10.357Z,2018-03-30T20:00:44.272Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-13-NN,2018-03-30T20:00:44.541Z,,,,,,,,,,,,,,
35842551,2016-12-31,2016-12-31,c10,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzU4LzI3L2ZhLzJmODEtNDFiMC1iYjQ1LTY2ZDY1ZTc5YzYxYg.xhtml,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzdmL2Q4LzdkLzU3Y2YtNGY1Mi1hMGZlLTcyNmIzYzdhOWFjZQ.pdf,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzJhLzYzLzVkLzY5YTktNDBhYi1hNWZkLWVjOTI2YTEwY2EwZA.xml,true,KÃ¸benhavn SV,2450.0,83.0,Kenny Drews Vej,2000 Frederiksberg,"Bernhard Bangs Alle 25, 2. sal",Regnskabsklasse B,2018-03-20,2018-03-28,,35842551.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Lee Hansen,Anders Lee Hansen,ANDERS HANSEN HOLDING ApS,Financial Outsourcing ApS,KÃ¸benhavn,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,"Jeg anser betingelserne for at undlade revision af Ã¥rsregnskabet for 1. januar - 31. december 2017 for opfyldt. Jeg indstiller til generalforsamlingen, at Ã¥rsregnskabet fremover ikke revideres.",,false,false,Ingen bistand,urn:ofk:oid:25248733,indberetninger-20180424,2.5926156,35842551,,2018-04-04T12:10:10.357Z,2018-03-30T20:00:44.272Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-13-NN,2018-03-30T20:00:44.541Z,45000.0,50000.0,-31174.0,45000.0,76174.0,45000.0,45000.0,0.0,45000.0,76174.0,0.0,0.0,-81174.0,76174.0
35842551,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzU4LzI3L2ZhLzJmODEtNDFiMC1iYjQ1LTY2ZDY1ZTc5YzYxYg.xhtml,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzdmL2Q4LzdkLzU3Y2YtNGY1Mi1hMGZlLTcyNmIzYzdhOWFjZQ.pdf,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzJhLzYzLzVkLzY5YTktNDBhYi1hNWZkLWVjOTI2YTEwY2EwZA.xml,true,KÃ¸benhavn SV,2450.0,83.0,Kenny Drews Vej,2000 Frederiksberg,"Bernhard Bangs Alle 25, 2. sal",Regnskabsklasse B,2018-03-20,2018-03-28,-2500.0,35842551.0,337055.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Lee Hansen,Anders Lee Hansen,ANDERS HANSEN HOLDING ApS,Financial Outsourcing ApS,KÃ¸benhavn,2016-01-01,2016-12-31,334555.0,334555.0,-2500.0,2017-12-31,2017-01-01,false,false,"Jeg anser betingelserne for at undlade revision af Ã¥rsregnskabet for 1. januar - 31. december 2017 for opfyldt. Jeg indstiller til generalforsamlingen, at Ã¥rsregnskabet fremover ikke revideres.",0.0,false,false,Ingen bistand,urn:ofk:oid:25248733,indberetninger-20180424,2.5926156,35842551,,2018-04-04T12:10:10.357Z,2018-03-30T20:00:44.272Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-13-NN,2018-03-30T20:00:44.541Z,,,,,,,,,,,,,,
35842551,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzU4LzI3L2ZhLzJmODEtNDFiMC1iYjQ1LTY2ZDY1ZTc5YzYxYg.xhtml,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzdmL2Q4LzdkLzU3Y2YtNGY1Mi1hMGZlLTcyNmIzYzdhOWFjZQ.pdf,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzJhLzYzLzVkLzY5YTktNDBhYi1hNWZkLWVjOTI2YTEwY2EwZA.xml,true,KÃ¸benhavn SV,2450.0,83.0,Kenny Drews Vej,2000 Frederiksberg,"Bernhard Bangs Alle 25, 2. sal",Regnskabsklasse B,2018-03-20,2018-03-28,,35842551.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Lee Hansen,Anders Lee Hansen,ANDERS HANSEN HOLDING ApS,Financial Outsourcing ApS,KÃ¸benhavn,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,"Jeg anser betingelserne for at undlade revision af Ã¥rsregnskabet for 1. januar - 31. december 2017 for opfyldt. Jeg indstiller til generalforsamlingen, at Ã¥rsregnskabet fremover ikke revideres.",,false,false,Ingen bistand,urn:ofk:oid:25248733,indberetninger-20180424,2.5926156,35842551,,2018-04-04T12:10:10.357Z,2018-03-30T20:00:44.272Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-13-NN,2018-03-30T20:00:44.541Z,,,,,,,,,,,,,,
35842551,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzU4LzI3L2ZhLzJmODEtNDFiMC1iYjQ1LTY2ZDY1ZTc5YzYxYg.xhtml,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzdmL2Q4LzdkLzU3Y2YtNGY1Mi1hMGZlLTcyNmIzYzdhOWFjZQ.pdf,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzJhLzYzLzVkLzY5YTktNDBhYi1hNWZkLWVjOTI2YTEwY2EwZA.xml,true,KÃ¸benhavn SV,2450.0,83.0,Kenny Drews Vej,2000 Frederiksberg,"Bernhard Bangs Alle 25, 2. sal",Regnskabsklasse B,2018-03-20,2018-03-28,,35842551.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Lee Hansen,Anders Lee Hansen,ANDERS HANSEN HOLDING ApS,Financial Outsourcing ApS,KÃ¸benhavn,2016-01-01,2016-12-31,52900.0,,,2017-12-31,2017-01-01,false,false,"Jeg anser betingelserne for at undlade revision af Ã¥rsregnskabet for 1. januar - 31. december 2017 for opfyldt. Jeg indstiller til generalforsamlingen, at Ã¥rsregnskabet fremover ikke revideres.",,false,false,Ingen bistand,urn:ofk:oid:25248733,indberetninger-20180424,2.5926156,35842551,,2018-04-04T12:10:10.357Z,2018-03-30T20:00:44.272Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-13-NN,2018-03-30T20:00:44.541Z,,,,,,,,,,,,,,
35842551,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzU4LzI3L2ZhLzJmODEtNDFiMC1iYjQ1LTY2ZDY1ZTc5YzYxYg.xhtml,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzdmL2Q4LzdkLzU3Y2YtNGY1Mi1hMGZlLTcyNmIzYzdhOWFjZQ.pdf,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzJhLzYzLzVkLzY5YTktNDBhYi1hNWZkLWVjOTI2YTEwY2EwZA.xml,true,KÃ¸benhavn SV,2450.0,83.0,Kenny Drews Vej,2000 Frederiksberg,"Bernhard Bangs Alle 25, 2. sal",Regnskabsklasse B,2018-03-20,2018-03-28,,35842551.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Lee Hansen,Anders Lee Hansen,ANDERS HANSEN HOLDING ApS,Financial Outsourcing ApS,KÃ¸benhavn,2016-01-01,2016-12-31,90055.0,,,2017-12-31,2017-01-01,false,false,"Jeg anser betingelserne for at undlade revision af Ã¥rsregnskabet for 1. januar - 31. december 2017 for opfyldt. Jeg indstiller til generalforsamlingen, at Ã¥rsregnskabet fremover ikke revideres.",,false,false,Ingen bistand,urn:ofk:oid:25248733,indberetninger-20180424,2.5926156,35842551,,2018-04-04T12:10:10.357Z,2018-03-30T20:00:44.272Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-13-NN,2018-03-30T20:00:44.541Z,,,,,,,,,,,,,,
35842551,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzU4LzI3L2ZhLzJmODEtNDFiMC1iYjQ1LTY2ZDY1ZTc5YzYxYg.xhtml,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzdmL2Q4LzdkLzU3Y2YtNGY1Mi1hMGZlLTcyNmIzYzdhOWFjZQ.pdf,http://regnskaber.virk.dk/15524853/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzJhLzYzLzVkLzY5YTktNDBhYi1hNWZkLWVjOTI2YTEwY2EwZA.xml,true,KÃ¸benhavn SV,2450.0,83.0,Kenny Drews Vej,2000 Frederiksberg,"Bernhard Bangs Alle 25, 2. sal",Regnskabsklasse B,2018-03-20,2018-03-28,,35842551.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Lee Hansen,Anders Lee Hansen,ANDERS HANSEN HOLDING ApS,Financial Outsourcing ApS,KÃ¸benhavn,2016-01-01,2016-12-31,191600.0,,,2017-12-31,2017-01-01,false,false,"Jeg anser betingelserne for at undlade revision af Ã¥rsregnskabet for 1. januar - 31. december 2017 for opfyldt. Jeg indstiller til generalforsamlingen, at Ã¥rsregnskabet fremover ikke revideres.",,false,false,Ingen bistand,urn:ofk:oid:25248733,indberetninger-20180424,2.5926156,35842551,,2018-04-04T12:10:10.357Z,2018-03-30T20:00:44.272Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-13-NN,2018-03-30T20:00:44.541Z,,,,,,,,,,,,,,
