entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,CashAndCashEquivalentsConcerningCashflowStatement,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossResult,OtherFinanceExpenses,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,AdjustmentsForDeferredTaxCashFlow,CashFlowsFromUsedInFinancingActivities,CashFlowsFromUsedInInvestingActivities,CashFlowsFromUsedInOperatingActivities,DecreaseIncreaseInInventories,DecreaseIncreaseInReceivables,DecreaseIncreaseInTradePayables,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssets,DividendsPaidClassifiedAsFinancingActivities,NetIncreaseDecreaseInCashAndCashEquivalents,PurchaseOfInvestments,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,RaisingOfDebtToCreditInstitutions,RepaymentOfDebtToCreditInstitutions,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesDividendsFromGroupEnterprises,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
28504578,2011-10-01,2011-10-01,ID_6,http://regnskaber.virk.dk/87540582/Y3ZyLmRrOi8vcGRmcy8yODUwNDU3ODtBcFMzNDU1NjM7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/87540582/Y3ZyLmRrOi8veGJybHMvWC00NTA3ODdCMy0yMDE0MDIyN18xMDA1NTdfMjY5.xml,"4700, NÃ¦stved",Farvergade 9 B,Til kapitalejerne i Mexico King ApS:,50594.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",2005-03-08,2014-02-24,28504578.0,20658231.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for Mexico King ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dhia Matti,Mexico King ApS,"ENGELSTED PETERSEN, Engelsted Petersen statsautoriserede revisorer","NÃ¦stved, den 12. februar 2014",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NÃ¦stved, 370",2013-09-30,2012-10-01,2014-02-12,NÃ¦stved,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:16563795,indberetninger-20180424,2.5118406,28504578.0,,2018-03-31T22:00:19.042Z,2014-02-27T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-368.315,2014-02-27T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28504578,2011-10-01,2012-09-30,ID_10,http://regnskaber.virk.dk/87540582/Y3ZyLmRrOi8vcGRmcy8yODUwNDU3ODtBcFMzNDU1NjM7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/87540582/Y3ZyLmRrOi8veGJybHMvWC00NTA3ODdCMy0yMDE0MDIyN18xMDA1NTdfMjY5.xml,"4700, NÃ¦stved",Farvergade 9 B,Til kapitalejerne i Mexico King ApS:,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",2005-03-08,2014-02-24,28504578.0,20658231.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for Mexico King ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dhia Matti,Mexico King ApS,"ENGELSTED PETERSEN, Engelsted Petersen statsautoriserede revisorer","NÃ¦stved, den 12. februar 2014",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NÃ¦stved, 370",2013-09-30,2012-10-01,2014-02-12,NÃ¦stved,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:16563795,indberetninger-20180424,2.5118406,28504578.0,,2018-03-31T22:00:19.042Z,2014-02-27T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-368.315,2014-02-27T23:00:00.000Z,158253.0,1088370.0,1429348.0,26446.0,32176.0,174355.0,188455.0,182725.0,14100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28504578,2011-10-01,2012-09-30,ID_12,http://regnskaber.virk.dk/87540582/Y3ZyLmRrOi8vcGRmcy8yODUwNDU3ODtBcFMzNDU1NjM7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/87540582/Y3ZyLmRrOi8veGJybHMvWC00NTA3ODdCMy0yMDE0MDIyN18xMDA1NTdfMjY5.xml,"4700, NÃ¦stved",Farvergade 9 B,Til kapitalejerne i Mexico King ApS:,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",2005-03-08,2014-02-24,28504578.0,20658231.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for Mexico King ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dhia Matti,Mexico King ApS,"ENGELSTED PETERSEN, Engelsted Petersen statsautoriserede revisorer","NÃ¦stved, den 12. februar 2014",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NÃ¦stved, 370",2013-09-30,2012-10-01,2014-02-12,NÃ¦stved,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:16563795,indberetninger-20180424,2.5118406,28504578.0,,2018-03-31T22:00:19.042Z,2014-02-27T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-368.315,2014-02-27T23:00:00.000Z,,,,,,-887137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28504578,2011-10-01,2012-09-30,ID_14,http://regnskaber.virk.dk/87540582/Y3ZyLmRrOi8vcGRmcy8yODUwNDU3ODtBcFMzNDU1NjM7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/87540582/Y3ZyLmRrOi8veGJybHMvWC00NTA3ODdCMy0yMDE0MDIyN18xMDA1NTdfMjY5.xml,"4700, NÃ¦stved",Farvergade 9 B,Til kapitalejerne i Mexico King ApS:,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",2005-03-08,2014-02-24,28504578.0,20658231.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for Mexico King ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dhia Matti,Mexico King ApS,"ENGELSTED PETERSEN, Engelsted Petersen statsautoriserede revisorer","NÃ¦stved, den 12. februar 2014",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NÃ¦stved, 370",2013-09-30,2012-10-01,2014-02-12,NÃ¦stved,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:16563795,indberetninger-20180424,2.5118406,28504578.0,,2018-03-31T22:00:19.042Z,2014-02-27T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-368.315,2014-02-27T23:00:00.000Z,,,,,,712782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28504578,2011-10-01,2012-09-30,ID_16,http://regnskaber.virk.dk/87540582/Y3ZyLmRrOi8vcGRmcy8yODUwNDU3ODtBcFMzNDU1NjM7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/87540582/Y3ZyLmRrOi8veGJybHMvWC00NTA3ODdCMy0yMDE0MDIyN18xMDA1NTdfMjY5.xml,"4700, NÃ¦stved",Farvergade 9 B,Til kapitalejerne i Mexico King ApS:,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",2005-03-08,2014-02-24,28504578.0,20658231.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for Mexico King ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dhia Matti,Mexico King ApS,"ENGELSTED PETERSEN, Engelsted Petersen statsautoriserede revisorer","NÃ¦stved, den 12. februar 2014",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NÃ¦stved, 370",2013-09-30,2012-10-01,2014-02-12,NÃ¦stved,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:16563795,indberetninger-20180424,2.5118406,28504578.0,,2018-03-31T22:00:19.042Z,2014-02-27T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-368.315,2014-02-27T23:00:00.000Z,,,,,,-174355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28504578,2011-10-01,2012-09-30,ID_4,http://regnskaber.virk.dk/87540582/Y3ZyLmRrOi8vcGRmcy8yODUwNDU3ODtBcFMzNDU1NjM7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/87540582/Y3ZyLmRrOi8veGJybHMvWC00NTA3ODdCMy0yMDE0MDIyN18xMDA1NTdfMjY5.xml,"4700, NÃ¦stved",Farvergade 9 B,Til kapitalejerne i Mexico King ApS:,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",2005-03-08,2014-02-24,28504578.0,20658231.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for Mexico King ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dhia Matti,Mexico King ApS,"ENGELSTED PETERSEN, Engelsted Petersen statsautoriserede revisorer","NÃ¦stved, den 12. februar 2014",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NÃ¦stved, 370",2013-09-30,2012-10-01,2014-02-12,NÃ¦stved,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:16563795,indberetninger-20180424,2.5118406,28504578.0,,2018-03-31T22:00:19.042Z,2014-02-27T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-368.315,2014-02-27T23:00:00.000Z,,,,,,,,,,14100.0,331703.0,-614169.0,398711.0,14383.0,37641.0,-87710.0,99288.0,0.0,116245.0,862.0,613307.0,356000.0,24297.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28504578,2012-09-30,2012-09-30,ID_18,http://regnskaber.virk.dk/87540582/Y3ZyLmRrOi8vcGRmcy8yODUwNDU3ODtBcFMzNDU1NjM7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/87540582/Y3ZyLmRrOi8veGJybHMvWC00NTA3ODdCMy0yMDE0MDIyN18xMDA1NTdfMjY5.xml,"4700, NÃ¦stved",Farvergade 9 B,Til kapitalejerne i Mexico King ApS:,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",2005-03-08,2014-02-24,28504578.0,20658231.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for Mexico King ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dhia Matti,Mexico King ApS,"ENGELSTED PETERSEN, Engelsted Petersen statsautoriserede revisorer","NÃ¦stved, den 12. februar 2014",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NÃ¦stved, 370",2013-09-30,2012-10-01,2014-02-12,NÃ¦stved,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:16563795,indberetninger-20180424,2.5118406,28504578.0,,2018-03-31T22:00:19.042Z,2014-02-27T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-368.315,2014-02-27T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,1637572.0,166839.0,125000.0,934731.0,1012137.0,578402.0,45000.0,45000.0,74078.0,1637572.0,604635.0,79439.0,702841.0,79439.0,104288.0,54650.0,578402.0,887137.0,20800.0,20800.0,74078.0,0.0,331703.0,604635.0,0.0,693814.0,639164.0,168644.0,
28504578,2012-09-30,2012-09-30,ID_8,http://regnskaber.virk.dk/87540582/Y3ZyLmRrOi8vcGRmcy8yODUwNDU3ODtBcFMzNDU1NjM7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/87540582/Y3ZyLmRrOi8veGJybHMvWC00NTA3ODdCMy0yMDE0MDIyN18xMDA1NTdfMjY5.xml,"4700, NÃ¦stved",Farvergade 9 B,Til kapitalejerne i Mexico King ApS:,166839.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",2005-03-08,2014-02-24,28504578.0,20658231.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for Mexico King ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dhia Matti,Mexico King ApS,"ENGELSTED PETERSEN, Engelsted Petersen statsautoriserede revisorer","NÃ¦stved, den 12. februar 2014",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NÃ¦stved, 370",2013-09-30,2012-10-01,2014-02-12,NÃ¦stved,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:16563795,indberetninger-20180424,2.5118406,28504578.0,,2018-03-31T22:00:19.042Z,2014-02-27T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-368.315,2014-02-27T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28504578,2012-10-01,2012-10-01,ID_5,http://regnskaber.virk.dk/87540582/Y3ZyLmRrOi8vcGRmcy8yODUwNDU3ODtBcFMzNDU1NjM7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/87540582/Y3ZyLmRrOi8veGJybHMvWC00NTA3ODdCMy0yMDE0MDIyN18xMDA1NTdfMjY5.xml,"4700, NÃ¦stved",Farvergade 9 B,Til kapitalejerne i Mexico King ApS:,166839.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",2005-03-08,2014-02-24,28504578.0,20658231.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for Mexico King ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dhia Matti,Mexico King ApS,"ENGELSTED PETERSEN, Engelsted Petersen statsautoriserede revisorer","NÃ¦stved, den 12. februar 2014",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NÃ¦stved, 370",2013-09-30,2012-10-01,2014-02-12,NÃ¦stved,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:16563795,indberetninger-20180424,2.5118406,28504578.0,,2018-03-31T22:00:19.042Z,2014-02-27T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-368.315,2014-02-27T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28504578,2012-10-01,2013-09-30,ID_0,http://regnskaber.virk.dk/87540582/Y3ZyLmRrOi8vcGRmcy8yODUwNDU3ODtBcFMzNDU1NjM7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/87540582/Y3ZyLmRrOi8veGJybHMvWC00NTA3ODdCMy0yMDE0MDIyN18xMDA1NTdfMjY5.xml,"4700, NÃ¦stved",Farvergade 9 B,Til kapitalejerne i Mexico King ApS:,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",2005-03-08,2014-02-24,28504578.0,20658231.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for Mexico King ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dhia Matti,Mexico King ApS,"ENGELSTED PETERSEN, Engelsted Petersen statsautoriserede revisorer","NÃ¦stved, den 12. februar 2014",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NÃ¦stved, 370",2013-09-30,2012-10-01,2014-02-12,NÃ¦stved,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:16563795,indberetninger-20180424,2.5118406,28504578.0,,2018-03-31T22:00:19.042Z,2014-02-27T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-368.315,2014-02-27T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
