entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,Dividend,HomepageOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdjustmentsForDeferredTax,AverageNumberOfEmployees,CurrentTaxExpense,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,ImpairmentOfFinancialAssets,IncomeFromSecuritiesAsNoncurrentAssets,OtherAdjustmentsOfFinanceIncome,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,AcquiredIntangibleAssets,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AmortisationOfIntangibleAssets,DisposalsOfPropertyPlantAndEquipment,ImpairmentLossesOfPropertyPlantAndEquipment,ReversalsOfImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,IncreaseDecreaseOfInvestmentsThroughNetExchangeDifferencesEquity,ValueAdjustmentsOfEquity,NameAndSurnameOfMemberOfSupervisoryBoard,DividendPaid
10510732,2014-04-01,2015-03-31,c173,,http://regnskaber.virk.dk/23701501/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzA5LzhlLzVhLzhiM2UtNGZmOC1iZGJiLWExY2YzZjlkYTQ0MA.pdf,http://regnskaber.virk.dk/23701501/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzM0LzI2Lzc2LzA1YmYtNGJhMi1iMzkwLTFmNzM3MDJhNTA2NA.xml,Aarhus C,8000.0,25.0,VÃ¦rkmestergade,Glostrup,2600.0,"37, 2. sal",Stationsparken,"Postboks 330, 8000 Aarhus C",VÃ¦rkmestergade 25,Regnskabsklasse B,2016-06-20,2016-06-20,1986-11-01,2016-06-20,statsaut. revisor,0.0,www.betechdata.com,10510732.0,30700228.0,Ãrsrapport,Henrik Pungvig Jensen,Antero Erkki Asunmaa,Steen Alexander,Betech Data A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Glostrup, den",10000000.0,Glostrup,2016-01-31,2015-04-01,2016-06-20,"Aarhus, den",43487470.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:22789867,indberetninger-20180424,2.5118406,10510732.0,,2018-03-29T15:16:33.938Z,2016-06-29T12:51:48.530Z,regnskab,0.0,,2016-01-31,2015-04-01,X16-BA-69-BX,2016-06-29T12:51:48.725Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10510732,2014-04-01,2015-03-31,c195,,http://regnskaber.virk.dk/23701501/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzA5LzhlLzVhLzhiM2UtNGZmOC1iZGJiLWExY2YzZjlkYTQ0MA.pdf,http://regnskaber.virk.dk/23701501/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzM0LzI2Lzc2LzA1YmYtNGJhMi1iMzkwLTFmNzM3MDJhNTA2NA.xml,Aarhus C,8000.0,25.0,VÃ¦rkmestergade,Glostrup,2600.0,"37, 2. sal",Stationsparken,"Postboks 330, 8000 Aarhus C",VÃ¦rkmestergade 25,Regnskabsklasse B,2016-06-20,2016-06-20,1986-11-01,2016-06-20,statsaut. revisor,0.0,www.betechdata.com,10510732.0,30700228.0,Ãrsrapport,Henrik Pungvig Jensen,Antero Erkki Asunmaa,Steen Alexander,Betech Data A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Glostrup, den",734822.0,Glostrup,2016-01-31,2015-04-01,2016-06-20,"Aarhus, den",43487470.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:22789867,indberetninger-20180424,2.5118406,10510732.0,,2018-03-29T15:16:33.938Z,2016-06-29T12:51:48.530Z,regnskab,0.0,,2016-01-31,2015-04-01,X16-BA-69-BX,2016-06-29T12:51:48.725Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10510732,2014-04-01,2015-03-31,c4,,http://regnskaber.virk.dk/23701501/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzA5LzhlLzVhLzhiM2UtNGZmOC1iZGJiLWExY2YzZjlkYTQ0MA.pdf,http://regnskaber.virk.dk/23701501/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzM0LzI2Lzc2LzA1YmYtNGJhMi1iMzkwLTFmNzM3MDJhNTA2NA.xml,Aarhus C,8000.0,25.0,VÃ¦rkmestergade,Glostrup,2600.0,"37, 2. sal",Stationsparken,"Postboks 330, 8000 Aarhus C",VÃ¦rkmestergade 25,Regnskabsklasse B,2016-06-20,2016-06-20,1986-11-01,2016-06-20,statsaut. revisor,0.0,www.betechdata.com,10510732.0,30700228.0,Ãrsrapport,Henrik Pungvig Jensen,Antero Erkki Asunmaa,Steen Alexander,Betech Data A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Glostrup, den",10734822.0,Glostrup,2016-01-31,2015-04-01,2016-06-20,"Aarhus, den",43487470.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:22789867,indberetninger-20180424,2.5118406,10510732.0,,2018-03-29T15:16:33.938Z,2016-06-29T12:51:48.530Z,regnskab,0.0,,2016-01-31,2015-04-01,X16-BA-69-BX,2016-06-29T12:51:48.725Z,-639127.0,22.0,3692970.0,3062160.0,14410156.0,0.0,2000000.0,0.0,956611.0,170067.0,2006981.0,170067.0,6981.0,13788665.0,259248.0,3053843.0,13194297.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10510732,2015-03-31,2015-03-31,c5,,http://regnskaber.virk.dk/23701501/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzA5LzhlLzVhLzhiM2UtNGZmOC1iZGJiLWExY2YzZjlkYTQ0MA.pdf,http://regnskaber.virk.dk/23701501/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzM0LzI2Lzc2LzA1YmYtNGJhMi1iMzkwLTFmNzM3MDJhNTA2NA.xml,Aarhus C,8000.0,25.0,VÃ¦rkmestergade,Glostrup,2600.0,"37, 2. sal",Stationsparken,"Postboks 330, 8000 Aarhus C",VÃ¦rkmestergade 25,Regnskabsklasse B,2016-06-20,2016-06-20,1986-11-01,2016-06-20,statsaut. revisor,0.0,www.betechdata.com,10510732.0,30700228.0,Ãrsrapport,Henrik Pungvig Jensen,Antero Erkki Asunmaa,Steen Alexander,Betech Data A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Glostrup, den",,Glostrup,2016-01-31,2015-04-01,2016-06-20,"Aarhus, den",43487470.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:22789867,indberetninger-20180424,2.5118406,10510732.0,,2018-03-29T15:16:33.938Z,2016-06-29T12:51:48.530Z,regnskab,0.0,,2016-01-31,2015-04-01,X16-BA-69-BX,2016-06-29T12:51:48.725Z,,,,,,,,,,,,,,,,,,273010.0,68331651.0,2328961.0,3000000.0,49278032.0,48640.0,150304.0,22352722.0,280609.0,0.0,273010.0,81941.0,0.0,68331651.0,45978929.0,18500000.0,18500000.0,81941.0,19053619.0,11900884.0,409084.0,280609.0,10000000.0,9352722.0,45978929.0,46867130.0,17970683.0,2667730.0,31410315.0,28288419.0,,,,,,,,,,,,
10510732,2015-04-01,2015-04-01,c114,,http://regnskaber.virk.dk/23701501/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzA5LzhlLzVhLzhiM2UtNGZmOC1iZGJiLWExY2YzZjlkYTQ0MA.pdf,http://regnskaber.virk.dk/23701501/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzM0LzI2Lzc2LzA1YmYtNGJhMi1iMzkwLTFmNzM3MDJhNTA2NA.xml,Aarhus C,8000.0,25.0,VÃ¦rkmestergade,Glostrup,2600.0,"37, 2. sal",Stationsparken,"Postboks 330, 8000 Aarhus C",VÃ¦rkmestergade 25,Regnskabsklasse B,2016-06-20,2016-06-20,1986-11-01,2016-06-20,statsaut. revisor,0.0,www.betechdata.com,10510732.0,30700228.0,Ãrsrapport,Henrik Pungvig Jensen,Antero Erkki Asunmaa,Steen Alexander,Betech Data A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Glostrup, den",,Glostrup,2016-01-31,2015-04-01,2016-06-20,"Aarhus, den",43487470.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:22789867,indberetninger-20180424,2.5118406,10510732.0,,2018-03-29T15:16:33.938Z,2016-06-29T12:51:48.530Z,regnskab,0.0,,2016-01-31,2015-04-01,X16-BA-69-BX,2016-06-29T12:51:48.725Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10926000.0,10926000.0,,,,,,,,,,
10510732,2015-04-01,2015-04-01,c136,,http://regnskaber.virk.dk/23701501/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzA5LzhlLzVhLzhiM2UtNGZmOC1iZGJiLWExY2YzZjlkYTQ0MA.pdf,http://regnskaber.virk.dk/23701501/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzM0LzI2Lzc2LzA1YmYtNGJhMi1iMzkwLTFmNzM3MDJhNTA2NA.xml,Aarhus C,8000.0,25.0,VÃ¦rkmestergade,Glostrup,2600.0,"37, 2. sal",Stationsparken,"Postboks 330, 8000 Aarhus C",VÃ¦rkmestergade 25,Regnskabsklasse B,2016-06-20,2016-06-20,1986-11-01,2016-06-20,statsaut. revisor,0.0,www.betechdata.com,10510732.0,30700228.0,Ãrsrapport,Henrik Pungvig Jensen,Antero Erkki Asunmaa,Steen Alexander,Betech Data A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Glostrup, den",,Glostrup,2016-01-31,2015-04-01,2016-06-20,"Aarhus, den",43487470.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:22789867,indberetninger-20180424,2.5118406,10510732.0,,2018-03-29T15:16:33.938Z,2016-06-29T12:51:48.530Z,regnskab,0.0,,2016-01-31,2015-04-01,X16-BA-69-BX,2016-06-29T12:51:48.725Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753343.0,1026353.0,,,,,,,,,,
10510732,2015-04-01,2015-04-01,c235,,http://regnskaber.virk.dk/23701501/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzA5LzhlLzVhLzhiM2UtNGZmOC1iZGJiLWExY2YzZjlkYTQ0MA.pdf,http://regnskaber.virk.dk/23701501/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzM0LzI2Lzc2LzA1YmYtNGJhMi1iMzkwLTFmNzM3MDJhNTA2NA.xml,Aarhus C,8000.0,25.0,VÃ¦rkmestergade,Glostrup,2600.0,"37, 2. sal",Stationsparken,"Postboks 330, 8000 Aarhus C",VÃ¦rkmestergade 25,Regnskabsklasse B,2016-06-20,2016-06-20,1986-11-01,2016-06-20,statsaut. revisor,0.0,www.betechdata.com,10510732.0,30700228.0,Ãrsrapport,Henrik Pungvig Jensen,Antero Erkki Asunmaa,Steen Alexander,Betech Data A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Glostrup, den",,Glostrup,2016-01-31,2015-04-01,2016-06-20,"Aarhus, den",43487470.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:22789867,indberetninger-20180424,2.5118406,10510732.0,,2018-03-29T15:16:33.938Z,2016-06-29T12:51:48.530Z,regnskab,0.0,,2016-01-31,2015-04-01,X16-BA-69-BX,2016-06-29T12:51:48.725Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3687707.0,3968316.0,,,,,,,,
10510732,2015-04-01,2015-04-01,c242,,http://regnskaber.virk.dk/23701501/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzA5LzhlLzVhLzhiM2UtNGZmOC1iZGJiLWExY2YzZjlkYTQ0MA.pdf,http://regnskaber.virk.dk/23701501/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzM0LzI2Lzc2LzA1YmYtNGJhMi1iMzkwLTFmNzM3MDJhNTA2NA.xml,Aarhus C,8000.0,25.0,VÃ¦rkmestergade,Glostrup,2600.0,"37, 2. sal",Stationsparken,"Postboks 330, 8000 Aarhus C",VÃ¦rkmestergade 25,Regnskabsklasse B,2016-06-20,2016-06-20,1986-11-01,2016-06-20,statsaut. revisor,0.0,www.betechdata.com,10510732.0,30700228.0,Ãrsrapport,Henrik Pungvig Jensen,Antero Erkki Asunmaa,Steen Alexander,Betech Data A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Glostrup, den",,Glostrup,2016-01-31,2015-04-01,2016-06-20,"Aarhus, den",43487470.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:22789867,indberetninger-20180424,2.5118406,10510732.0,,2018-03-29T15:16:33.938Z,2016-06-29T12:51:48.530Z,regnskab,0.0,,2016-01-31,2015-04-01,X16-BA-69-BX,2016-06-29T12:51:48.725Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1066562.0,1066562.0,,,,,,,,
10510732,2015-04-01,2015-04-01,c312,,http://regnskaber.virk.dk/23701501/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzA5LzhlLzVhLzhiM2UtNGZmOC1iZGJiLWExY2YzZjlkYTQ0MA.pdf,http://regnskaber.virk.dk/23701501/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzM0LzI2Lzc2LzA1YmYtNGJhMi1iMzkwLTFmNzM3MDJhNTA2NA.xml,Aarhus C,8000.0,25.0,VÃ¦rkmestergade,Glostrup,2600.0,"37, 2. sal",Stationsparken,"Postboks 330, 8000 Aarhus C",VÃ¦rkmestergade 25,Regnskabsklasse B,2016-06-20,2016-06-20,1986-11-01,2016-06-20,statsaut. revisor,0.0,www.betechdata.com,10510732.0,30700228.0,Ãrsrapport,Henrik Pungvig Jensen,Antero Erkki Asunmaa,Steen Alexander,Betech Data A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Glostrup, den",,Glostrup,2016-01-31,2015-04-01,2016-06-20,"Aarhus, den",43487470.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:22789867,indberetninger-20180424,2.5118406,10510732.0,,2018-03-29T15:16:33.938Z,2016-06-29T12:51:48.530Z,regnskab,0.0,,2016-01-31,2015-04-01,X16-BA-69-BX,2016-06-29T12:51:48.725Z,,,,,,,,,,,,,,,,,,,,,,,,,3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10510732,2015-04-01,2015-04-01,c351,,http://regnskaber.virk.dk/23701501/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzA5LzhlLzVhLzhiM2UtNGZmOC1iZGJiLWExY2YzZjlkYTQ0MA.pdf,http://regnskaber.virk.dk/23701501/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzM0LzI2Lzc2LzA1YmYtNGJhMi1iMzkwLTFmNzM3MDJhNTA2NA.xml,Aarhus C,8000.0,25.0,VÃ¦rkmestergade,Glostrup,2600.0,"37, 2. sal",Stationsparken,"Postboks 330, 8000 Aarhus C",VÃ¦rkmestergade 25,Regnskabsklasse B,2016-06-20,2016-06-20,1986-11-01,2016-06-20,statsaut. revisor,0.0,www.betechdata.com,10510732.0,30700228.0,Ãrsrapport,Henrik Pungvig Jensen,Antero Erkki Asunmaa,Steen Alexander,Betech Data A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Glostrup, den",,Glostrup,2016-01-31,2015-04-01,2016-06-20,"Aarhus, den",43487470.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:22789867,indberetninger-20180424,2.5118406,10510732.0,,2018-03-29T15:16:33.938Z,2016-06-29T12:51:48.530Z,regnskab,0.0,,2016-01-31,2015-04-01,X16-BA-69-BX,2016-06-29T12:51:48.725Z,,,,,,,,,,,,,,,,,,,,,,,,,9352722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
