entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityCountry,AddressOfReportingEntityCountryIdentificationCode,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdjustmentsForDeferredTax,AdministrativeExpenses,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DistributionCosts,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,NominalValueOfIssuedShares,NumberOfIssuedShares,OtherFinanceExpenses,OtherFinanceIncome,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfAuditor,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PlantAndMachinery,PropertyPlantAndEquipment,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,DescriptionOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard
25943147,2015-01-01,2015-12-31,c42,,http://regnskaber.virk.dk/74134952/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzA2LzRjLzhjLzQ0NzEtNGVlNy05MWE5LTk0OTBkMGJjN2M0MQ.pdf,http://regnskaber.virk.dk/74134952/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2NlLzllL2EyLzYwNjMtNDUzYi1iZjk0LWZkMDAxMGVjZjczMA.xml,Danmark,DK,Valby,2500.0,"1, 1.",Poul Bundgaards Vej,Danmark,DK,BrÃ¸ndby,2605.0,20.0,BrÃ¸ndby Stadion,2000 Frederiksberg,"Poul Bundgaards Vej 1, 1.",513444.0,543682.0,7.0,Regnskabsklasse B,2017-01-20,2001-03-02,2017-01-20,19420.0,3410609.0,35257691.0,25943147.0,35257691.0,Ãrsrapport,Florence Jacqueline Delaporte,Jan Erik Nilsson,Asterion Denmark A/S,Baker Tilly Denmark Godkendt Revisionspartnerselskab,3500000.0,1.0,6689.0,3091.0,2015-01-01,2015-12-31,2330465.0,BrÃ¸ndby,2016-12-31,2016-01-01,2017-01-20,KÃ¸benhavn,513444.0,33451000.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:23540613,indberetninger-20180424,2.5097417999999996,25943147.0,,2018-03-27T19:45:39.415Z,2017-03-01T17:14:12.652Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-47-YH,2017-03-01T17:14:12.995Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25943147,2015-01-01,2015-12-31,c58,,http://regnskaber.virk.dk/74134952/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzA2LzRjLzhjLzQ0NzEtNGVlNy05MWE5LTk0OTBkMGJjN2M0MQ.pdf,http://regnskaber.virk.dk/74134952/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2NlLzllL2EyLzYwNjMtNDUzYi1iZjk0LWZkMDAxMGVjZjczMA.xml,Danmark,DK,Valby,2500.0,"1, 1.",Poul Bundgaards Vej,Danmark,DK,BrÃ¸ndby,2605.0,20.0,BrÃ¸ndby Stadion,2000 Frederiksberg,"Poul Bundgaards Vej 1, 1.",,,,Regnskabsklasse B,2017-01-20,2001-03-02,2017-01-20,,,35257691.0,25943147.0,35257691.0,Ãrsrapport,Florence Jacqueline Delaporte,Jan Erik Nilsson,Asterion Denmark A/S,Baker Tilly Denmark Godkendt Revisionspartnerselskab,3500000.0,1.0,,,2015-01-01,2015-12-31,2330465.0,BrÃ¸ndby,2016-12-31,2016-01-01,2017-01-20,KÃ¸benhavn,,33451000.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:23540613,indberetninger-20180424,2.5097417999999996,25943147.0,,2018-03-27T19:45:39.415Z,2017-03-01T17:14:12.652Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-47-YH,2017-03-01T17:14:12.995Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25943147,2015-12-31,2015-12-31,c59,,http://regnskaber.virk.dk/74134952/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzA2LzRjLzhjLzQ0NzEtNGVlNy05MWE5LTk0OTBkMGJjN2M0MQ.pdf,http://regnskaber.virk.dk/74134952/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2NlLzllL2EyLzYwNjMtNDUzYi1iZjk0LWZkMDAxMGVjZjczMA.xml,Danmark,DK,Valby,2500.0,"1, 1.",Poul Bundgaards Vej,Danmark,DK,BrÃ¸ndby,2605.0,20.0,BrÃ¸ndby Stadion,2000 Frederiksberg,"Poul Bundgaards Vej 1, 1.",,,,Regnskabsklasse B,2017-01-20,2001-03-02,2017-01-20,,,35257691.0,25943147.0,35257691.0,Ãrsrapport,Florence Jacqueline Delaporte,Jan Erik Nilsson,Asterion Denmark A/S,Baker Tilly Denmark Godkendt Revisionspartnerselskab,3500000.0,1.0,,,2015-01-01,2015-12-31,,BrÃ¸ndby,2016-12-31,2016-01-01,2017-01-20,KÃ¸benhavn,,33451000.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:23540613,indberetninger-20180424,2.5097417999999996,25943147.0,,2018-03-27T19:45:39.415Z,2017-03-01T17:14:12.652Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-47-YH,2017-03-01T17:14:12.995Z,3931530.0,2837086.0,3500000.0,3893707.0,49130.0,2675742.0,9315.0,60167.0,3931530.0,1255788.0,37823.0,1137444.0,28508.0,37823.0,60167.0,-824258.0,1255788.0,75004.0,996454.0,330892.0,43340.0,616432.0,,,,,,,,
25943147,2016-01-01,2016-01-01,c115,,http://regnskaber.virk.dk/74134952/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzA2LzRjLzhjLzQ0NzEtNGVlNy05MWE5LTk0OTBkMGJjN2M0MQ.pdf,http://regnskaber.virk.dk/74134952/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2NlLzllL2EyLzYwNjMtNDUzYi1iZjk0LWZkMDAxMGVjZjczMA.xml,Danmark,DK,Valby,2500.0,"1, 1.",Poul Bundgaards Vej,Danmark,DK,BrÃ¸ndby,2605.0,20.0,BrÃ¸ndby Stadion,2000 Frederiksberg,"Poul Bundgaards Vej 1, 1.",,,,Regnskabsklasse B,2017-01-20,2001-03-02,2017-01-20,,,35257691.0,25943147.0,35257691.0,Ãrsrapport,Florence Jacqueline Delaporte,Jan Erik Nilsson,Asterion Denmark A/S,Baker Tilly Denmark Godkendt Revisionspartnerselskab,3500000.0,1.0,,,2015-01-01,2015-12-31,,BrÃ¸ndby,2016-12-31,2016-01-01,2017-01-20,KÃ¸benhavn,,33451000.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:23540613,indberetninger-20180424,2.5097417999999996,25943147.0,,2018-03-27T19:45:39.415Z,2017-03-01T17:14:12.652Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-47-YH,2017-03-01T17:14:12.995Z,,,,,,,,,,,,,,,,,,,,,,,6324884.0,6353392.0,,,,,,
25943147,2016-01-01,2016-01-01,c118,,http://regnskaber.virk.dk/74134952/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzA2LzRjLzhjLzQ0NzEtNGVlNy05MWE5LTk0OTBkMGJjN2M0MQ.pdf,http://regnskaber.virk.dk/74134952/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2NlLzllL2EyLzYwNjMtNDUzYi1iZjk0LWZkMDAxMGVjZjczMA.xml,Danmark,DK,Valby,2500.0,"1, 1.",Poul Bundgaards Vej,Danmark,DK,BrÃ¸ndby,2605.0,20.0,BrÃ¸ndby Stadion,2000 Frederiksberg,"Poul Bundgaards Vej 1, 1.",,,,Regnskabsklasse B,2017-01-20,2001-03-02,2017-01-20,,,35257691.0,25943147.0,35257691.0,Ãrsrapport,Florence Jacqueline Delaporte,Jan Erik Nilsson,Asterion Denmark A/S,Baker Tilly Denmark Godkendt Revisionspartnerselskab,3500000.0,1.0,,,2015-01-01,2015-12-31,,BrÃ¸ndby,2016-12-31,2016-01-01,2017-01-20,KÃ¸benhavn,,33451000.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:23540613,indberetninger-20180424,2.5097417999999996,25943147.0,,2018-03-27T19:45:39.415Z,2017-03-01T17:14:12.652Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-47-YH,2017-03-01T17:14:12.995Z,,,,,,,,,,,,,,,,,,,,,,,298529.0,307844.0,,,,,,
25943147,2016-01-01,2016-01-01,c156,,http://regnskaber.virk.dk/74134952/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzA2LzRjLzhjLzQ0NzEtNGVlNy05MWE5LTk0OTBkMGJjN2M0MQ.pdf,http://regnskaber.virk.dk/74134952/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2NlLzllL2EyLzYwNjMtNDUzYi1iZjk0LWZkMDAxMGVjZjczMA.xml,Danmark,DK,Valby,2500.0,"1, 1.",Poul Bundgaards Vej,Danmark,DK,BrÃ¸ndby,2605.0,20.0,BrÃ¸ndby Stadion,2000 Frederiksberg,"Poul Bundgaards Vej 1, 1.",,,,Regnskabsklasse B,2017-01-20,2001-03-02,2017-01-20,,,35257691.0,25943147.0,35257691.0,Ãrsrapport,Florence Jacqueline Delaporte,Jan Erik Nilsson,Asterion Denmark A/S,Baker Tilly Denmark Godkendt Revisionspartnerselskab,3500000.0,1.0,,,2015-01-01,2015-12-31,,BrÃ¸ndby,2016-12-31,2016-01-01,2017-01-20,KÃ¸benhavn,,33451000.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:23540613,indberetninger-20180424,2.5097417999999996,25943147.0,,2018-03-27T19:45:39.415Z,2017-03-01T17:14:12.652Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-47-YH,2017-03-01T17:14:12.995Z,,,,,,3500000.0,,,,,,,,,,,,,,,,,,,,,,,,
25943147,2016-01-01,2016-01-01,c174,,http://regnskaber.virk.dk/74134952/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzA2LzRjLzhjLzQ0NzEtNGVlNy05MWE5LTk0OTBkMGJjN2M0MQ.pdf,http://regnskaber.virk.dk/74134952/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2NlLzllL2EyLzYwNjMtNDUzYi1iZjk0LWZkMDAxMGVjZjczMA.xml,Danmark,DK,Valby,2500.0,"1, 1.",Poul Bundgaards Vej,Danmark,DK,BrÃ¸ndby,2605.0,20.0,BrÃ¸ndby Stadion,2000 Frederiksberg,"Poul Bundgaards Vej 1, 1.",,,,Regnskabsklasse B,2017-01-20,2001-03-02,2017-01-20,,,35257691.0,25943147.0,35257691.0,Ãrsrapport,Florence Jacqueline Delaporte,Jan Erik Nilsson,Asterion Denmark A/S,Baker Tilly Denmark Godkendt Revisionspartnerselskab,3500000.0,1.0,,,2015-01-01,2015-12-31,,BrÃ¸ndby,2016-12-31,2016-01-01,2017-01-20,KÃ¸benhavn,,33451000.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:23540613,indberetninger-20180424,2.5097417999999996,25943147.0,,2018-03-27T19:45:39.415Z,2017-03-01T17:14:12.652Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-47-YH,2017-03-01T17:14:12.995Z,,,,,,-824258.0,,,,,,,,,,,,,,,,,,,,,,,,
25943147,2016-01-01,2016-12-31,c11,,http://regnskaber.virk.dk/74134952/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzA2LzRjLzhjLzQ0NzEtNGVlNy05MWE5LTk0OTBkMGJjN2M0MQ.pdf,http://regnskaber.virk.dk/74134952/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2NlLzllL2EyLzYwNjMtNDUzYi1iZjk0LWZkMDAxMGVjZjczMA.xml,Danmark,DK,Valby,2500.0,"1, 1.",Poul Bundgaards Vej,Danmark,DK,BrÃ¸ndby,2605.0,20.0,BrÃ¸ndby Stadion,2000 Frederiksberg,"Poul Bundgaards Vej 1, 1.",0.0,380903.0,4.0,Regnskabsklasse B,2017-01-20,2001-03-02,2017-01-20,23931.0,344238.0,35257691.0,25943147.0,35257691.0,Ãrsrapport,Florence Jacqueline Delaporte,Jan Erik Nilsson,Asterion Denmark A/S,Baker Tilly Denmark Godkendt Revisionspartnerselskab,3500000.0,1.0,1369.0,0.0,2015-01-01,2015-12-31,-61965.0,BrÃ¸ndby,2016-12-31,2016-01-01,2017-01-20,KÃ¸benhavn,0.0,33451000.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:23540613,indberetninger-20180424,2.5097417999999996,25943147.0,,2018-03-27T19:45:39.415Z,2017-03-01T17:14:12.652Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-47-YH,2017-03-01T17:14:12.995Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25943147,2016-01-01,2016-12-31,c116,,http://regnskaber.virk.dk/74134952/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzA2LzRjLzhjLzQ0NzEtNGVlNy05MWE5LTk0OTBkMGJjN2M0MQ.pdf,http://regnskaber.virk.dk/74134952/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2NlLzllL2EyLzYwNjMtNDUzYi1iZjk0LWZkMDAxMGVjZjczMA.xml,Danmark,DK,Valby,2500.0,"1, 1.",Poul Bundgaards Vej,Danmark,DK,BrÃ¸ndby,2605.0,20.0,BrÃ¸ndby Stadion,2000 Frederiksberg,"Poul Bundgaards Vej 1, 1.",,,,Regnskabsklasse B,2017-01-20,2001-03-02,2017-01-20,,,35257691.0,25943147.0,35257691.0,Ãrsrapport,Florence Jacqueline Delaporte,Jan Erik Nilsson,Asterion Denmark A/S,Baker Tilly Denmark Godkendt Revisionspartnerselskab,3500000.0,1.0,,,2015-01-01,2015-12-31,,BrÃ¸ndby,2016-12-31,2016-01-01,2017-01-20,KÃ¸benhavn,,33451000.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:23540613,indberetninger-20180424,2.5097417999999996,25943147.0,,2018-03-27T19:45:39.415Z,2017-03-01T17:14:12.652Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-47-YH,2017-03-01T17:14:12.995Z,,,,,,,,,,,,,,,,,,,,,,,,,28505.0,0.0,,,,
25943147,2016-01-01,2016-12-31,c119,,http://regnskaber.virk.dk/74134952/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzA2LzRjLzhjLzQ0NzEtNGVlNy05MWE5LTk0OTBkMGJjN2M0MQ.pdf,http://regnskaber.virk.dk/74134952/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2NlLzllL2EyLzYwNjMtNDUzYi1iZjk0LWZkMDAxMGVjZjczMA.xml,Danmark,DK,Valby,2500.0,"1, 1.",Poul Bundgaards Vej,Danmark,DK,BrÃ¸ndby,2605.0,20.0,BrÃ¸ndby Stadion,2000 Frederiksberg,"Poul Bundgaards Vej 1, 1.",,,,Regnskabsklasse B,2017-01-20,2001-03-02,2017-01-20,,,35257691.0,25943147.0,35257691.0,Ãrsrapport,Florence Jacqueline Delaporte,Jan Erik Nilsson,Asterion Denmark A/S,Baker Tilly Denmark Godkendt Revisionspartnerselskab,3500000.0,1.0,,,2015-01-01,2015-12-31,,BrÃ¸ndby,2016-12-31,2016-01-01,2017-01-20,KÃ¸benhavn,,33451000.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:23540613,indberetninger-20180424,2.5097417999999996,25943147.0,,2018-03-27T19:45:39.415Z,2017-03-01T17:14:12.652Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-47-YH,2017-03-01T17:14:12.995Z,,,,,,,,,,,,,,,,,,,,,,,,,8193.0,-1112.0,,,,
