entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityCountry,AddressOfReportingEntityCountryIdentificationCode,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DistributionCosts,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfAuditor,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PlantAndMachinery,PropertyPlantAndEquipment,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfAdministrativeExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfProduction,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfDeferredIncomeAssets,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfDistributionCosts,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfLiabilitiesOtherThanProvisions,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfOtherOperatingIncome,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfRevenue,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfTaxExpenses,DescriptionOfQualificationsOfAuditedFinancialStatements,DisclosureOfContingentLiabilities,IdentificationOfApprovedAnnualReport,ManagementsStatementAboutManagementsReview,RecommendationForApprovalOfAnnualReportByGeneralMeeting,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard
25943147,2016-01-01,2016-12-31,c42,,http://regnskaber.virk.dk/74134952/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzg2L2NlLzk5LzA3YTUtNGY4MS1hZTYwLWY0MWE3NTI5ZWI2Nw.pdf,http://regnskaber.virk.dk/74134952/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzU5LzllL2I3LzQzOGYtNGRmZS05Y2MzLTJkZDc2NjYyODRkZg.xml,Danmark,DK,Valby,2500.0,"1, 1.",Poul Bundgaards Vej,Danmark,DK,BrÃ¸ndby,2605.0,20.0,BrÃ¸ndby Stadion,2000 Frederiksberg,"Poul Bundgaards Vej 1, 1.",380903.0,4.0,Regnskabsklasse B,2018-03-12,2001-03-02,2018-03-12,23931.0,344238.0,35257691.0,25943147.0,35257691.0,mne32779,Ãrsrapport,Carsten von Lavergne-Peguilhen Lind,Jan Erik Nilsson,Asterion Denmark A/S,Baker Tilly Denmark Godkendt Revisionspartnerselskab,1369.0,2016-01-01,2016-12-31,-61965.0,BrÃ¸ndby,2017-12-31,2017-01-01,2018-03-12,KÃ¸benhavn,0.0,33451000.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:25279277,indberetninger-20180424,2.511692,25943147.0,,2018-04-10T10:07:59.773Z,2018-04-09T11:16:05.281Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-37-LS,2018-04-09T11:16:05.873Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25943147,2016-01-01,2016-12-31,c58,,http://regnskaber.virk.dk/74134952/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzg2L2NlLzk5LzA3YTUtNGY4MS1hZTYwLWY0MWE3NTI5ZWI2Nw.pdf,http://regnskaber.virk.dk/74134952/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzU5LzllL2I3LzQzOGYtNGRmZS05Y2MzLTJkZDc2NjYyODRkZg.xml,Danmark,DK,Valby,2500.0,"1, 1.",Poul Bundgaards Vej,Danmark,DK,BrÃ¸ndby,2605.0,20.0,BrÃ¸ndby Stadion,2000 Frederiksberg,"Poul Bundgaards Vej 1, 1.",,,Regnskabsklasse B,2018-03-12,2001-03-02,2018-03-12,,,35257691.0,25943147.0,35257691.0,mne32779,Ãrsrapport,Carsten von Lavergne-Peguilhen Lind,Jan Erik Nilsson,Asterion Denmark A/S,Baker Tilly Denmark Godkendt Revisionspartnerselskab,,2016-01-01,2016-12-31,-61965.0,BrÃ¸ndby,2017-12-31,2017-01-01,2018-03-12,KÃ¸benhavn,,33451000.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:25279277,indberetninger-20180424,2.511692,25943147.0,,2018-04-10T10:07:59.773Z,2018-04-09T11:16:05.281Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-37-LS,2018-04-09T11:16:05.873Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25943147,2016-12-31,2016-12-31,c59,,http://regnskaber.virk.dk/74134952/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzg2L2NlLzk5LzA3YTUtNGY4MS1hZTYwLWY0MWE3NTI5ZWI2Nw.pdf,http://regnskaber.virk.dk/74134952/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzU5LzllL2I3LzQzOGYtNGRmZS05Y2MzLTJkZDc2NjYyODRkZg.xml,Danmark,DK,Valby,2500.0,"1, 1.",Poul Bundgaards Vej,Danmark,DK,BrÃ¸ndby,2605.0,20.0,BrÃ¸ndby Stadion,2000 Frederiksberg,"Poul Bundgaards Vej 1, 1.",,,Regnskabsklasse B,2018-03-12,2001-03-02,2018-03-12,,,35257691.0,25943147.0,35257691.0,mne32779,Ãrsrapport,Carsten von Lavergne-Peguilhen Lind,Jan Erik Nilsson,Asterion Denmark A/S,Baker Tilly Denmark Godkendt Revisionspartnerselskab,,2016-01-01,2016-12-31,,BrÃ¸ndby,2017-12-31,2017-01-01,2018-03-12,KÃ¸benhavn,,33451000.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:25279277,indberetninger-20180424,2.511692,25943147.0,,2018-04-10T10:07:59.773Z,2018-04-09T11:16:05.281Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-37-LS,2018-04-09T11:16:05.873Z,3412615.0,2915618.0,3500000.0,3412602.0,21088.0,2613777.0,10.0,71152.0,3412615.0,798838.0,13.0,740179.0,3.0,13.0,71152.0,-886223.0,798838.0,21867.0,425832.0,45540.0,36792.0,359204.0,,,,,,,,,,,,,,,,,,,,,,,,,,
25943147,2017-01-01,2017-01-01,c115,,http://regnskaber.virk.dk/74134952/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzg2L2NlLzk5LzA3YTUtNGY4MS1hZTYwLWY0MWE3NTI5ZWI2Nw.pdf,http://regnskaber.virk.dk/74134952/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzU5LzllL2I3LzQzOGYtNGRmZS05Y2MzLTJkZDc2NjYyODRkZg.xml,Danmark,DK,Valby,2500.0,"1, 1.",Poul Bundgaards Vej,Danmark,DK,BrÃ¸ndby,2605.0,20.0,BrÃ¸ndby Stadion,2000 Frederiksberg,"Poul Bundgaards Vej 1, 1.",,,Regnskabsklasse B,2018-03-12,2001-03-02,2018-03-12,,,35257691.0,25943147.0,35257691.0,mne32779,Ãrsrapport,Carsten von Lavergne-Peguilhen Lind,Jan Erik Nilsson,Asterion Denmark A/S,Baker Tilly Denmark Godkendt Revisionspartnerselskab,,2016-01-01,2016-12-31,,BrÃ¸ndby,2017-12-31,2017-01-01,2018-03-12,KÃ¸benhavn,,33451000.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:25279277,indberetninger-20180424,2.511692,25943147.0,,2018-04-10T10:07:59.773Z,2018-04-09T11:16:05.281Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-37-LS,2018-04-09T11:16:05.873Z,,,,,,,,,,,,,,,,,,,,,,,6353389.0,6353392.0,,,,,,,,,,,,,,,,,,,,,,,,
25943147,2017-01-01,2017-01-01,c118,,http://regnskaber.virk.dk/74134952/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzg2L2NlLzk5LzA3YTUtNGY4MS1hZTYwLWY0MWE3NTI5ZWI2Nw.pdf,http://regnskaber.virk.dk/74134952/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzU5LzllL2I3LzQzOGYtNGRmZS05Y2MzLTJkZDc2NjYyODRkZg.xml,Danmark,DK,Valby,2500.0,"1, 1.",Poul Bundgaards Vej,Danmark,DK,BrÃ¸ndby,2605.0,20.0,BrÃ¸ndby Stadion,2000 Frederiksberg,"Poul Bundgaards Vej 1, 1.",,,Regnskabsklasse B,2018-03-12,2001-03-02,2018-03-12,,,35257691.0,25943147.0,35257691.0,mne32779,Ãrsrapport,Carsten von Lavergne-Peguilhen Lind,Jan Erik Nilsson,Asterion Denmark A/S,Baker Tilly Denmark Godkendt Revisionspartnerselskab,,2016-01-01,2016-12-31,,BrÃ¸ndby,2017-12-31,2017-01-01,2018-03-12,KÃ¸benhavn,,33451000.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:25279277,indberetninger-20180424,2.511692,25943147.0,,2018-04-10T10:07:59.773Z,2018-04-09T11:16:05.281Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-37-LS,2018-04-09T11:16:05.873Z,,,,,,,,,,,,,,,,,,,,,,,306722.0,306732.0,,,,,,,,,,,,,,,,,,,,,,,,
25943147,2017-01-01,2017-01-01,c156,,http://regnskaber.virk.dk/74134952/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzg2L2NlLzk5LzA3YTUtNGY4MS1hZTYwLWY0MWE3NTI5ZWI2Nw.pdf,http://regnskaber.virk.dk/74134952/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzU5LzllL2I3LzQzOGYtNGRmZS05Y2MzLTJkZDc2NjYyODRkZg.xml,Danmark,DK,Valby,2500.0,"1, 1.",Poul Bundgaards Vej,Danmark,DK,BrÃ¸ndby,2605.0,20.0,BrÃ¸ndby Stadion,2000 Frederiksberg,"Poul Bundgaards Vej 1, 1.",,,Regnskabsklasse B,2018-03-12,2001-03-02,2018-03-12,,,35257691.0,25943147.0,35257691.0,mne32779,Ãrsrapport,Carsten von Lavergne-Peguilhen Lind,Jan Erik Nilsson,Asterion Denmark A/S,Baker Tilly Denmark Godkendt Revisionspartnerselskab,,2016-01-01,2016-12-31,,BrÃ¸ndby,2017-12-31,2017-01-01,2018-03-12,KÃ¸benhavn,,33451000.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:25279277,indberetninger-20180424,2.511692,25943147.0,,2018-04-10T10:07:59.773Z,2018-04-09T11:16:05.281Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-37-LS,2018-04-09T11:16:05.873Z,,,,,,3500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25943147,2017-01-01,2017-01-01,c174,,http://regnskaber.virk.dk/74134952/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzg2L2NlLzk5LzA3YTUtNGY4MS1hZTYwLWY0MWE3NTI5ZWI2Nw.pdf,http://regnskaber.virk.dk/74134952/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzU5LzllL2I3LzQzOGYtNGRmZS05Y2MzLTJkZDc2NjYyODRkZg.xml,Danmark,DK,Valby,2500.0,"1, 1.",Poul Bundgaards Vej,Danmark,DK,BrÃ¸ndby,2605.0,20.0,BrÃ¸ndby Stadion,2000 Frederiksberg,"Poul Bundgaards Vej 1, 1.",,,Regnskabsklasse B,2018-03-12,2001-03-02,2018-03-12,,,35257691.0,25943147.0,35257691.0,mne32779,Ãrsrapport,Carsten von Lavergne-Peguilhen Lind,Jan Erik Nilsson,Asterion Denmark A/S,Baker Tilly Denmark Godkendt Revisionspartnerselskab,,2016-01-01,2016-12-31,,BrÃ¸ndby,2017-12-31,2017-01-01,2018-03-12,KÃ¸benhavn,,33451000.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:25279277,indberetninger-20180424,2.511692,25943147.0,,2018-04-10T10:07:59.773Z,2018-04-09T11:16:05.281Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-37-LS,2018-04-09T11:16:05.873Z,,,,,,-886223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25943147,2017-01-01,2017-12-31,c11,,http://regnskaber.virk.dk/74134952/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzg2L2NlLzk5LzA3YTUtNGY4MS1hZTYwLWY0MWE3NTI5ZWI2Nw.pdf,http://regnskaber.virk.dk/74134952/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzU5LzllL2I3LzQzOGYtNGRmZS05Y2MzLTJkZDc2NjYyODRkZg.xml,Danmark,DK,Valby,2500.0,"1, 1.",Poul Bundgaards Vej,Danmark,DK,BrÃ¸ndby,2605.0,20.0,BrÃ¸ndby Stadion,2000 Frederiksberg,"Poul Bundgaards Vej 1, 1.",485990.0,4.0,Regnskabsklasse B,2018-03-12,2001-03-02,2018-03-12,21789.0,136836.0,35257691.0,25943147.0,35257691.0,mne32779,Ãrsrapport,Carsten von Lavergne-Peguilhen Lind,Jan Erik Nilsson,Asterion Denmark A/S,Baker Tilly Denmark Godkendt Revisionspartnerselskab,15181.0,2016-01-01,2016-12-31,-386124.0,BrÃ¸ndby,2017-12-31,2017-01-01,2018-03-12,KÃ¸benhavn,0.0,33451000.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:25279277,indberetninger-20180424,2.511692,25943147.0,,2018-04-10T10:07:59.773Z,2018-04-09T11:16:05.281Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-37-LS,2018-04-09T11:16:05.873Z,,,,,,,,,,,,,,,,,,,,,,,,,Til kapitalejeren i Asterion Denmark A/S,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 og resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.","I administrationsomkostninger indregnes omkostninger, der er afholdt i Ã¥ret til ledelse og administration af selskabet, herunder omkostninger til det administrative personale, ledelse, kontorlokaler og kontoromkostninger samt afskrivninger.","Produktionsomkostninger omfatter omkostninger, herunder afskrivninger og gager, der afholdes for at opnÃ¥ Ã¥rets nettoomsÃ¦tning. Handelsvirksomhederne indregner vareforbrug og de producerende virksomheders produktionsomkostninger, der afholdes for at opnÃ¥ Ã¥rets nettoomsÃ¦tning. Herunder indgÃ¥r direkte og indirekte omkostninger til rÃ¥varer og hjÃ¦lpematerialer, lÃ¸n og gager, leje og leasing samt afskrivninger pÃ¥ produktionsanlÃ¦g.","PeriodeafgrÃ¦nsningsposter, indregnet under omsÃ¦tningsaktiver, omfatter afholdte omkostninger vedrÃ¸rende efterfÃ¸lgende regnskabsÃ¥r.","I distributionsomkostninger indregnes omkostninger, der er afholdt til distribution af varer solgt i Ã¥rets lÃ¸b og til Ã¥rets gennemfÃ¸rte salgskampagner m.v. herunder indregnes omkostninger til salgspersonale, reklame- og udstillingsomkostninger samt afskrivninger.","Finansielle indtÃ¦gter og omkostninger indregnes i resultatopgÃ¸relsen med de belÃ¸b, der vedrÃ¸rer regnskabsÃ¥ret. Finansielle poster omfatter renteindtÃ¦gter og -omkostninger, gÃ¦ld og transaktioner i fremmed valuta samt tillÃ¦g og godtgÃ¸relse under acontoskatteordningen mv.","GÃ¦ldsforpligtelser, som omfatter gÃ¦ld til leverandÃ¸rer, tilknyttede virksomheder samt anden gÃ¦ld, mÃ¥les til amortiseret kostpris, hvilket sÃ¦dvanligvis svarer til nominel vÃ¦rdi.",Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedernes aktiviteter.,"IndtÃ¦gter  indregnes i resultatopgÃ¸relsen, hvis risikoovergang, normalt ved levering til kÃ¸ber, har fundet sted, og hvis indtÃ¦gten kan opgÃ¸res pÃ¥lideligt og forventes modtaget.","Ãrets skat, som bestÃ¥r af Ã¥rets aktuelle selskabsskat og Ã¦ndring i udskudt skat, indregnes i resultatopgÃ¸relsen med den del, der kan henfÃ¸res til Ã¥rets resultat, og direkte i egenkapitalen med den del, der kan henfÃ¸res til posteringer direkte i egenkapitalen.","Vi har udfÃ¸rt vores revision i overensstemmelse med internationale standarder om revision og de yderligere krav, der er gÃ¦ldende i Danmark. Vores ansvar ifÃ¸lge disse standarder og krav er nÃ¦rmere beskrevet i revisionspÃ¥tegningens afsnit âRevisors ansvar for revisionen af Ã¥rsregnskabetâ. Vi er uafhÃ¦ngige af selskabet i overensstemmelse med internationale etiske regler for revisorer (IESBAâs Etiske regler) og de yderligere krav, der er gÃ¦ldende i Danmark, ligesom vi har opfyldt vores Ã¸vrige etiske forpligtelser i henhold til disse regler og krav. Det er vores opfattelse, at det opnÃ¥ede revisionsbevis er tilstrÃ¦kkeligt og egnet som grundlag for vores konklusion.","Selskabet har indgÃ¥et operationelle leasingaftaler og huslejeforpligtelser, hvor den samlede forpligtelse i den uopsigelige periode udgÃ¸r t.kr. 251 pr. 31. december 2017.",Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Asterion Denmark A/S.,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ledelsen indstiller til generalforsamlingen, at Ã¥rsregnskabet for 2018 ikke skal revideres. Ledelsen anser betingelserne for at undlade revision for opfyldt.",,,,,,
25943147,2017-01-01,2017-12-31,c116,,http://regnskaber.virk.dk/74134952/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzg2L2NlLzk5LzA3YTUtNGY4MS1hZTYwLWY0MWE3NTI5ZWI2Nw.pdf,http://regnskaber.virk.dk/74134952/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzU5LzllL2I3LzQzOGYtNGRmZS05Y2MzLTJkZDc2NjYyODRkZg.xml,Danmark,DK,Valby,2500.0,"1, 1.",Poul Bundgaards Vej,Danmark,DK,BrÃ¸ndby,2605.0,20.0,BrÃ¸ndby Stadion,2000 Frederiksberg,"Poul Bundgaards Vej 1, 1.",,,Regnskabsklasse B,2018-03-12,2001-03-02,2018-03-12,,,35257691.0,25943147.0,35257691.0,mne32779,Ãrsrapport,Carsten von Lavergne-Peguilhen Lind,Jan Erik Nilsson,Asterion Denmark A/S,Baker Tilly Denmark Godkendt Revisionspartnerselskab,,2016-01-01,2016-12-31,,BrÃ¸ndby,2017-12-31,2017-01-01,2018-03-12,KÃ¸benhavn,,33451000.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:25279277,indberetninger-20180424,2.511692,25943147.0,,2018-04-10T10:07:59.773Z,2018-04-09T11:16:05.281Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-37-LS,2018-04-09T11:16:05.873Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,,,,
25943147,2017-01-01,2017-12-31,c119,,http://regnskaber.virk.dk/74134952/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzg2L2NlLzk5LzA3YTUtNGY4MS1hZTYwLWY0MWE3NTI5ZWI2Nw.pdf,http://regnskaber.virk.dk/74134952/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzU5LzllL2I3LzQzOGYtNGRmZS05Y2MzLTJkZDc2NjYyODRkZg.xml,Danmark,DK,Valby,2500.0,"1, 1.",Poul Bundgaards Vej,Danmark,DK,BrÃ¸ndby,2605.0,20.0,BrÃ¸ndby Stadion,2000 Frederiksberg,"Poul Bundgaards Vej 1, 1.",,,Regnskabsklasse B,2018-03-12,2001-03-02,2018-03-12,,,35257691.0,25943147.0,35257691.0,mne32779,Ãrsrapport,Carsten von Lavergne-Peguilhen Lind,Jan Erik Nilsson,Asterion Denmark A/S,Baker Tilly Denmark Godkendt Revisionspartnerselskab,,2016-01-01,2016-12-31,,BrÃ¸ndby,2017-12-31,2017-01-01,2018-03-12,KÃ¸benhavn,,33451000.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:25279277,indberetninger-20180424,2.511692,25943147.0,,2018-04-10T10:07:59.773Z,2018-04-09T11:16:05.281Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-37-LS,2018-04-09T11:16:05.873Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9700.0,808.0,,,,
