entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToOtherCreditInstitutions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,DividendPaid
31481090,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/09018413/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzY4LzQ0LzVlLzY0NDktNGQ2OS05ODg1LTRmOWE0YjIyYzg5YQ.xhtml,http://regnskaber.virk.dk/09018413/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzVhLzQ1LzVjLzg5ODgtNGM5Ny1hYzE1LWUzMjIyODdmZTc4Mw.pdf,http://regnskaber.virk.dk/09018413/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzEyLzUyLzg0LzcxNTctNDRlMi1hYTRlLWRhOTNmYmQ4Yzk3YQ.xml,true,SÃ¸borg,2860.0,"21, 1",Gladsaxe MÃ¸llevej,2900 Hellerup,Bekkasinvej 10,Regnskabsklasse B,2016-11-30,2016-11-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i sambeskatning med tilknyttede virksomheder. Selskabet hÃ¦fter derfor gensidigt og solidarisk med disse virksomheder for betaling af de beregnede selskabsskatter og kildeskatter i sambeskatningen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har udstedt ejerpantebreve kr. 956.000 DKK med sikkerhed i selskabets gÃ¦ld til fordel for gÃ¦ldsbrev 1.1 mio. DKK. Derudover er der stillet sikkerhed i ejendommen til fordel for prioritetsgÃ¦ld.</p>",271179.0,31481090.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Johnny Karleby,Johnny Per Karleby,Damhus Boulevard 69A ApS,FC-Service ApS,195807.0,0.0,Gladsaxe,2015-01-01,2015-12-31,75372.0,75372.0,271179.0,2016-06-30,2016-01-01,false,false,0.0,false,false,Ingen bistand,urn:ofk:oid:23301858,indberetninger-20180424,2.595549,31481090.0,,2018-03-29T08:01:28.080Z,2016-12-15T11:01:09.270Z,regnskab,0.0,,2016-06-30,2016-01-01,X16-BK-01-AZ,2016-12-15T11:01:09.507Z,,,,,,,,,,,,,,,,,,,,
31481090,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/09018413/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzY4LzQ0LzVlLzY0NDktNGQ2OS05ODg1LTRmOWE0YjIyYzg5YQ.xhtml,http://regnskaber.virk.dk/09018413/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzVhLzQ1LzVjLzg5ODgtNGM5Ny1hYzE1LWUzMjIyODdmZTc4Mw.pdf,http://regnskaber.virk.dk/09018413/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzEyLzUyLzg0LzcxNTctNDRlMi1hYTRlLWRhOTNmYmQ4Yzk3YQ.xml,true,SÃ¸borg,2860.0,"21, 1",Gladsaxe MÃ¸llevej,2900 Hellerup,Bekkasinvej 10,Regnskabsklasse B,2016-11-30,2016-11-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i sambeskatning med tilknyttede virksomheder. Selskabet hÃ¦fter derfor gensidigt og solidarisk med disse virksomheder for betaling af de beregnede selskabsskatter og kildeskatter i sambeskatningen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har udstedt ejerpantebreve kr. 956.000 DKK med sikkerhed i selskabets gÃ¦ld til fordel for gÃ¦ldsbrev 1.1 mio. DKK. Derudover er der stillet sikkerhed i ejendommen til fordel for prioritetsgÃ¦ld.</p>",,31481090.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Johnny Karleby,Johnny Per Karleby,Damhus Boulevard 69A ApS,FC-Service ApS,,,Gladsaxe,2015-01-01,2015-12-31,75372.0,,,2016-06-30,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:23301858,indberetninger-20180424,2.595549,31481090.0,,2018-03-29T08:01:28.080Z,2016-12-15T11:01:09.270Z,regnskab,0.0,,2016-06-30,2016-01-01,X16-BK-01-AZ,2016-12-15T11:01:09.507Z,,,,,,,,,,,,,,,,,,,,
31481090,2015-12-31,2015-12-31,c6,http://regnskaber.virk.dk/09018413/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzY4LzQ0LzVlLzY0NDktNGQ2OS05ODg1LTRmOWE0YjIyYzg5YQ.xhtml,http://regnskaber.virk.dk/09018413/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzVhLzQ1LzVjLzg5ODgtNGM5Ny1hYzE1LWUzMjIyODdmZTc4Mw.pdf,http://regnskaber.virk.dk/09018413/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzEyLzUyLzg0LzcxNTctNDRlMi1hYTRlLWRhOTNmYmQ4Yzk3YQ.xml,true,SÃ¸borg,2860.0,"21, 1",Gladsaxe MÃ¸llevej,2900 Hellerup,Bekkasinvej 10,Regnskabsklasse B,2016-11-30,2016-11-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i sambeskatning med tilknyttede virksomheder. Selskabet hÃ¦fter derfor gensidigt og solidarisk med disse virksomheder for betaling af de beregnede selskabsskatter og kildeskatter i sambeskatningen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har udstedt ejerpantebreve kr. 956.000 DKK med sikkerhed i selskabets gÃ¦ld til fordel for gÃ¦ldsbrev 1.1 mio. DKK. Derudover er der stillet sikkerhed i ejendommen til fordel for prioritetsgÃ¦ld.</p>",,31481090.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Johnny Karleby,Johnny Per Karleby,Damhus Boulevard 69A ApS,FC-Service ApS,,,Gladsaxe,2015-01-01,2015-12-31,,,,2016-06-30,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:23301858,indberetninger-20180424,2.595549,31481090.0,,2018-03-29T08:01:28.080Z,2016-12-15T11:01:09.270Z,regnskab,0.0,,2016-06-30,2016-01-01,X16-BK-01-AZ,2016-12-15T11:01:09.507Z,4615713.0,9071.0,125000.0,15713.0,6641.0,-963608.0,4600000.0,4615713.0,5579320.0,1700000.0,5419000.0,3719000.0,4600000.0,160320.0,0.0,4600000.0,-1088608.0,160320.0,6641.0,
31481090,2016-01-01,2016-01-01,c10,http://regnskaber.virk.dk/09018413/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzY4LzQ0LzVlLzY0NDktNGQ2OS05ODg1LTRmOWE0YjIyYzg5YQ.xhtml,http://regnskaber.virk.dk/09018413/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzVhLzQ1LzVjLzg5ODgtNGM5Ny1hYzE1LWUzMjIyODdmZTc4Mw.pdf,http://regnskaber.virk.dk/09018413/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzEyLzUyLzg0LzcxNTctNDRlMi1hYTRlLWRhOTNmYmQ4Yzk3YQ.xml,true,SÃ¸borg,2860.0,"21, 1",Gladsaxe MÃ¸llevej,2900 Hellerup,Bekkasinvej 10,Regnskabsklasse B,2016-11-30,2016-11-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i sambeskatning med tilknyttede virksomheder. Selskabet hÃ¦fter derfor gensidigt og solidarisk med disse virksomheder for betaling af de beregnede selskabsskatter og kildeskatter i sambeskatningen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har udstedt ejerpantebreve kr. 956.000 DKK med sikkerhed i selskabets gÃ¦ld til fordel for gÃ¦ldsbrev 1.1 mio. DKK. Derudover er der stillet sikkerhed i ejendommen til fordel for prioritetsgÃ¦ld.</p>",,31481090.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Johnny Karleby,Johnny Per Karleby,Damhus Boulevard 69A ApS,FC-Service ApS,,,Gladsaxe,2015-01-01,2015-12-31,,,,2016-06-30,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:23301858,indberetninger-20180424,2.595549,31481090.0,,2018-03-29T08:01:28.080Z,2016-12-15T11:01:09.270Z,regnskab,0.0,,2016-06-30,2016-01-01,X16-BK-01-AZ,2016-12-15T11:01:09.507Z,,,,,,0.0,,,,,,,,,,,,,,
31481090,2016-01-01,2016-01-01,c7,http://regnskaber.virk.dk/09018413/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzY4LzQ0LzVlLzY0NDktNGQ2OS05ODg1LTRmOWE0YjIyYzg5YQ.xhtml,http://regnskaber.virk.dk/09018413/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzVhLzQ1LzVjLzg5ODgtNGM5Ny1hYzE1LWUzMjIyODdmZTc4Mw.pdf,http://regnskaber.virk.dk/09018413/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzEyLzUyLzg0LzcxNTctNDRlMi1hYTRlLWRhOTNmYmQ4Yzk3YQ.xml,true,SÃ¸borg,2860.0,"21, 1",Gladsaxe MÃ¸llevej,2900 Hellerup,Bekkasinvej 10,Regnskabsklasse B,2016-11-30,2016-11-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i sambeskatning med tilknyttede virksomheder. Selskabet hÃ¦fter derfor gensidigt og solidarisk med disse virksomheder for betaling af de beregnede selskabsskatter og kildeskatter i sambeskatningen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har udstedt ejerpantebreve kr. 956.000 DKK med sikkerhed i selskabets gÃ¦ld til fordel for gÃ¦ldsbrev 1.1 mio. DKK. Derudover er der stillet sikkerhed i ejendommen til fordel for prioritetsgÃ¦ld.</p>",,31481090.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Johnny Karleby,Johnny Per Karleby,Damhus Boulevard 69A ApS,FC-Service ApS,,,Gladsaxe,2015-01-01,2015-12-31,,,,2016-06-30,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:23301858,indberetninger-20180424,2.595549,31481090.0,,2018-03-29T08:01:28.080Z,2016-12-15T11:01:09.270Z,regnskab,0.0,,2016-06-30,2016-01-01,X16-BK-01-AZ,2016-12-15T11:01:09.507Z,,,,,,125000.0,,,,,,,,,,,,,,
31481090,2016-01-01,2016-01-01,c8,http://regnskaber.virk.dk/09018413/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzY4LzQ0LzVlLzY0NDktNGQ2OS05ODg1LTRmOWE0YjIyYzg5YQ.xhtml,http://regnskaber.virk.dk/09018413/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzVhLzQ1LzVjLzg5ODgtNGM5Ny1hYzE1LWUzMjIyODdmZTc4Mw.pdf,http://regnskaber.virk.dk/09018413/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzEyLzUyLzg0LzcxNTctNDRlMi1hYTRlLWRhOTNmYmQ4Yzk3YQ.xml,true,SÃ¸borg,2860.0,"21, 1",Gladsaxe MÃ¸llevej,2900 Hellerup,Bekkasinvej 10,Regnskabsklasse B,2016-11-30,2016-11-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i sambeskatning med tilknyttede virksomheder. Selskabet hÃ¦fter derfor gensidigt og solidarisk med disse virksomheder for betaling af de beregnede selskabsskatter og kildeskatter i sambeskatningen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har udstedt ejerpantebreve kr. 956.000 DKK med sikkerhed i selskabets gÃ¦ld til fordel for gÃ¦ldsbrev 1.1 mio. DKK. Derudover er der stillet sikkerhed i ejendommen til fordel for prioritetsgÃ¦ld.</p>",,31481090.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Johnny Karleby,Johnny Per Karleby,Damhus Boulevard 69A ApS,FC-Service ApS,,,Gladsaxe,2015-01-01,2015-12-31,,,,2016-06-30,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:23301858,indberetninger-20180424,2.595549,31481090.0,,2018-03-29T08:01:28.080Z,2016-12-15T11:01:09.270Z,regnskab,0.0,,2016-06-30,2016-01-01,X16-BK-01-AZ,2016-12-15T11:01:09.507Z,,,,,,400000.0,,,,,,,,,,,,,,
31481090,2016-01-01,2016-01-01,c9,http://regnskaber.virk.dk/09018413/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzY4LzQ0LzVlLzY0NDktNGQ2OS05ODg1LTRmOWE0YjIyYzg5YQ.xhtml,http://regnskaber.virk.dk/09018413/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzVhLzQ1LzVjLzg5ODgtNGM5Ny1hYzE1LWUzMjIyODdmZTc4Mw.pdf,http://regnskaber.virk.dk/09018413/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzEyLzUyLzg0LzcxNTctNDRlMi1hYTRlLWRhOTNmYmQ4Yzk3YQ.xml,true,SÃ¸borg,2860.0,"21, 1",Gladsaxe MÃ¸llevej,2900 Hellerup,Bekkasinvej 10,Regnskabsklasse B,2016-11-30,2016-11-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i sambeskatning med tilknyttede virksomheder. Selskabet hÃ¦fter derfor gensidigt og solidarisk med disse virksomheder for betaling af de beregnede selskabsskatter og kildeskatter i sambeskatningen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har udstedt ejerpantebreve kr. 956.000 DKK med sikkerhed i selskabets gÃ¦ld til fordel for gÃ¦ldsbrev 1.1 mio. DKK. Derudover er der stillet sikkerhed i ejendommen til fordel for prioritetsgÃ¦ld.</p>",,31481090.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Johnny Karleby,Johnny Per Karleby,Damhus Boulevard 69A ApS,FC-Service ApS,,,Gladsaxe,2015-01-01,2015-12-31,,,,2016-06-30,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:23301858,indberetninger-20180424,2.595549,31481090.0,,2018-03-29T08:01:28.080Z,2016-12-15T11:01:09.270Z,regnskab,0.0,,2016-06-30,2016-01-01,X16-BK-01-AZ,2016-12-15T11:01:09.507Z,,,,,,-525000.0,,,,,,,,,,,,,,
31481090,2016-01-01,2016-06-30,c0,http://regnskaber.virk.dk/09018413/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzY4LzQ0LzVlLzY0NDktNGQ2OS05ODg1LTRmOWE0YjIyYzg5YQ.xhtml,http://regnskaber.virk.dk/09018413/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzVhLzQ1LzVjLzg5ODgtNGM5Ny1hYzE1LWUzMjIyODdmZTc4Mw.pdf,http://regnskaber.virk.dk/09018413/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzEyLzUyLzg0LzcxNTctNDRlMi1hYTRlLWRhOTNmYmQ4Yzk3YQ.xml,true,SÃ¸borg,2860.0,"21, 1",Gladsaxe MÃ¸llevej,2900 Hellerup,Bekkasinvej 10,Regnskabsklasse B,2016-11-30,2016-11-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i sambeskatning med tilknyttede virksomheder. Selskabet hÃ¦fter derfor gensidigt og solidarisk med disse virksomheder for betaling af de beregnede selskabsskatter og kildeskatter i sambeskatningen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har udstedt ejerpantebreve kr. 956.000 DKK med sikkerhed i selskabets gÃ¦ld til fordel for gÃ¦ldsbrev 1.1 mio. DKK. Derudover er der stillet sikkerhed i ejendommen til fordel for prioritetsgÃ¦ld.</p>",106103.0,31481090.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Johnny Karleby,Johnny Per Karleby,Damhus Boulevard 69A ApS,FC-Service ApS,60234.0,0.0,Gladsaxe,2015-01-01,2015-12-31,45869.0,45869.0,106103.0,2016-06-30,2016-01-01,false,false,0.0,false,false,Ingen bistand,urn:ofk:oid:23301858,indberetninger-20180424,2.595549,31481090.0,,2018-03-29T08:01:28.080Z,2016-12-15T11:01:09.270Z,regnskab,0.0,,2016-06-30,2016-01-01,X16-BK-01-AZ,2016-12-15T11:01:09.507Z,,,,,,,,,,,,,,,,,,,,-2000000.0
31481090,2016-01-01,2016-06-30,c1,http://regnskaber.virk.dk/09018413/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzY4LzQ0LzVlLzY0NDktNGQ2OS05ODg1LTRmOWE0YjIyYzg5YQ.xhtml,http://regnskaber.virk.dk/09018413/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzVhLzQ1LzVjLzg5ODgtNGM5Ny1hYzE1LWUzMjIyODdmZTc4Mw.pdf,http://regnskaber.virk.dk/09018413/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzEyLzUyLzg0LzcxNTctNDRlMi1hYTRlLWRhOTNmYmQ4Yzk3YQ.xml,true,SÃ¸borg,2860.0,"21, 1",Gladsaxe MÃ¸llevej,2900 Hellerup,Bekkasinvej 10,Regnskabsklasse B,2016-11-30,2016-11-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i sambeskatning med tilknyttede virksomheder. Selskabet hÃ¦fter derfor gensidigt og solidarisk med disse virksomheder for betaling af de beregnede selskabsskatter og kildeskatter i sambeskatningen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har udstedt ejerpantebreve kr. 956.000 DKK med sikkerhed i selskabets gÃ¦ld til fordel for gÃ¦ldsbrev 1.1 mio. DKK. Derudover er der stillet sikkerhed i ejendommen til fordel for prioritetsgÃ¦ld.</p>",,31481090.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Johnny Karleby,Johnny Per Karleby,Damhus Boulevard 69A ApS,FC-Service ApS,,,Gladsaxe,2015-01-01,2015-12-31,,,,2016-06-30,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:23301858,indberetninger-20180424,2.595549,31481090.0,,2018-03-29T08:01:28.080Z,2016-12-15T11:01:09.270Z,regnskab,0.0,,2016-06-30,2016-01-01,X16-BK-01-AZ,2016-12-15T11:01:09.507Z,,,,,,,,,,,,,,,,,,,,
31481090,2016-01-01,2016-06-30,c11,http://regnskaber.virk.dk/09018413/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzY4LzQ0LzVlLzY0NDktNGQ2OS05ODg1LTRmOWE0YjIyYzg5YQ.xhtml,http://regnskaber.virk.dk/09018413/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzVhLzQ1LzVjLzg5ODgtNGM5Ny1hYzE1LWUzMjIyODdmZTc4Mw.pdf,http://regnskaber.virk.dk/09018413/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzEyLzUyLzg0LzcxNTctNDRlMi1hYTRlLWRhOTNmYmQ4Yzk3YQ.xml,true,SÃ¸borg,2860.0,"21, 1",Gladsaxe MÃ¸llevej,2900 Hellerup,Bekkasinvej 10,Regnskabsklasse B,2016-11-30,2016-11-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i sambeskatning med tilknyttede virksomheder. Selskabet hÃ¦fter derfor gensidigt og solidarisk med disse virksomheder for betaling af de beregnede selskabsskatter og kildeskatter i sambeskatningen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har udstedt ejerpantebreve kr. 956.000 DKK med sikkerhed i selskabets gÃ¦ld til fordel for gÃ¦ldsbrev 1.1 mio. DKK. Derudover er der stillet sikkerhed i ejendommen til fordel for prioritetsgÃ¦ld.</p>",,31481090.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Johnny Karleby,Johnny Per Karleby,Damhus Boulevard 69A ApS,FC-Service ApS,,,Gladsaxe,2015-01-01,2015-12-31,,,,2016-06-30,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:23301858,indberetninger-20180424,2.595549,31481090.0,,2018-03-29T08:01:28.080Z,2016-12-15T11:01:09.270Z,regnskab,0.0,,2016-06-30,2016-01-01,X16-BK-01-AZ,2016-12-15T11:01:09.507Z,,,,,,,,,,,,,,,,,,,,-2000000.0
