entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,FaxNumberOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross
27271103,2013-01-01,2013-01-01,c720,,http://regnskaber.virk.dk/30117272/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2ZkL2MxLzNlL2FlZWYtNGI3Ni1hODQxLTY0MzIxMTMwZDY3Mw.pdf,http://regnskaber.virk.dk/30117272/ZG9rdW1lbnRsYWdlcjovLzAzLzk1Lzg0LzE3LzVhL2MxYjQtNDE3YS1iNTZjLTVjNDAzMjhhYWExZA.xml,550000.0,Harlev J,8462.0,130.0,HÃ¸rslevvej,"8230, ÃbyhÃ¸j","Frichsparken, SÃ¸ren Frichs Vej, 36 L",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-05-29,2015-05-29,2003-06-27,2015-05-29,114667.0,Vareforbrug omfatter omkostninger til hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration, lokaler, tab pÃ¥ debitorer, bilomkostninger herunder operationelle leasingomkostninger.",200000.0,87 48 38 60,27271103.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Benny Mathiesens Vognmandsforretning ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Benny Nygaard Mathiesen,Benny Nygaard Mathiesen,Benny Mathiesens Vognmandsforretning ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Harlev J,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2014-12-31,2014-01-01,2015-05-29,Aarhus,87 48 38 40,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5461043,indberetninger-20180424,2.5097417999999996,27271103.0,,2018-03-30T14:22:44.787Z,2015-06-05T13:08:05.839Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-23-YA,2015-06-05T13:08:05.891Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27271103,2013-01-01,2013-01-01,c741,,http://regnskaber.virk.dk/30117272/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2ZkL2MxLzNlL2FlZWYtNGI3Ni1hODQxLTY0MzIxMTMwZDY3Mw.pdf,http://regnskaber.virk.dk/30117272/ZG9rdW1lbnRsYWdlcjovLzAzLzk1Lzg0LzE3LzVhL2MxYjQtNDE3YS1iNTZjLTVjNDAzMjhhYWExZA.xml,550000.0,Harlev J,8462.0,130.0,HÃ¸rslevvej,"8230, ÃbyhÃ¸j","Frichsparken, SÃ¸ren Frichs Vej, 36 L",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-05-29,2015-05-29,2003-06-27,2015-05-29,114667.0,Vareforbrug omfatter omkostninger til hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration, lokaler, tab pÃ¥ debitorer, bilomkostninger herunder operationelle leasingomkostninger.",-567210.0,87 48 38 60,27271103.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Benny Mathiesens Vognmandsforretning ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Benny Nygaard Mathiesen,Benny Nygaard Mathiesen,Benny Mathiesens Vognmandsforretning ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Harlev J,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2014-12-31,2014-01-01,2015-05-29,Aarhus,87 48 38 40,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5461043,indberetninger-20180424,2.5097417999999996,27271103.0,,2018-03-30T14:22:44.787Z,2015-06-05T13:08:05.839Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-23-YA,2015-06-05T13:08:05.891Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27271103,2013-01-01,2013-12-31,c123,,http://regnskaber.virk.dk/30117272/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2ZkL2MxLzNlL2FlZWYtNGI3Ni1hODQxLTY0MzIxMTMwZDY3Mw.pdf,http://regnskaber.virk.dk/30117272/ZG9rdW1lbnRsYWdlcjovLzAzLzk1Lzg0LzE3LzVhL2MxYjQtNDE3YS1iNTZjLTVjNDAzMjhhYWExZA.xml,550000.0,Harlev J,8462.0,130.0,HÃ¸rslevvej,"8230, ÃbyhÃ¸j","Frichsparken, SÃ¸ren Frichs Vej, 36 L",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-05-29,2015-05-29,2003-06-27,2015-05-29,114667.0,Vareforbrug omfatter omkostninger til hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration, lokaler, tab pÃ¥ debitorer, bilomkostninger herunder operationelle leasingomkostninger.",,87 48 38 60,27271103.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Benny Mathiesens Vognmandsforretning ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Benny Nygaard Mathiesen,Benny Nygaard Mathiesen,Benny Mathiesens Vognmandsforretning ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Harlev J,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2014-12-31,2014-01-01,2015-05-29,Aarhus,87 48 38 40,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5461043,indberetninger-20180424,2.5097417999999996,27271103.0,,2018-03-30T14:22:44.787Z,2015-06-05T13:08:05.839Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-23-YA,2015-06-05T13:08:05.891Z,459168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27271103,2013-01-01,2013-12-31,c3,,http://regnskaber.virk.dk/30117272/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2ZkL2MxLzNlL2FlZWYtNGI3Ni1hODQxLTY0MzIxMTMwZDY3Mw.pdf,http://regnskaber.virk.dk/30117272/ZG9rdW1lbnRsYWdlcjovLzAzLzk1Lzg0LzE3LzVhL2MxYjQtNDE3YS1iNTZjLTVjNDAzMjhhYWExZA.xml,550000.0,Harlev J,8462.0,130.0,HÃ¸rslevvej,"8230, ÃbyhÃ¸j","Frichsparken, SÃ¸ren Frichs Vej, 36 L",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-05-29,2015-05-29,2003-06-27,2015-05-29,114667.0,Vareforbrug omfatter omkostninger til hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration, lokaler, tab pÃ¥ debitorer, bilomkostninger herunder operationelle leasingomkostninger.",,87 48 38 60,27271103.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Benny Mathiesens Vognmandsforretning ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Benny Nygaard Mathiesen,Benny Nygaard Mathiesen,Benny Mathiesens Vognmandsforretning ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Harlev J,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2014-12-31,2014-01-01,2015-05-29,Aarhus,87 48 38 40,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5461043,indberetninger-20180424,2.5097417999999996,27271103.0,,2018-03-30T14:22:44.787Z,2015-06-05T13:08:05.839Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-23-YA,2015-06-05T13:08:05.891Z,459168.0,-227389.0,646581.0,1101244.0,69378.0,44384.0,0.0,28531.0,637668.0,682052.0,8215.0,178500.0,540457.0,,,,,,,,,,,,,,,,,,,,,,
27271103,2013-01-01,2013-12-31,c742,,http://regnskaber.virk.dk/30117272/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2ZkL2MxLzNlL2FlZWYtNGI3Ni1hODQxLTY0MzIxMTMwZDY3Mw.pdf,http://regnskaber.virk.dk/30117272/ZG9rdW1lbnRsYWdlcjovLzAzLzk1Lzg0LzE3LzVhL2MxYjQtNDE3YS1iNTZjLTVjNDAzMjhhYWExZA.xml,550000.0,Harlev J,8462.0,130.0,HÃ¸rslevvej,"8230, ÃbyhÃ¸j","Frichsparken, SÃ¸ren Frichs Vej, 36 L",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-05-29,2015-05-29,2003-06-27,2015-05-29,114667.0,Vareforbrug omfatter omkostninger til hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration, lokaler, tab pÃ¥ debitorer, bilomkostninger herunder operationelle leasingomkostninger.",,87 48 38 60,27271103.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Benny Mathiesens Vognmandsforretning ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Benny Nygaard Mathiesen,Benny Nygaard Mathiesen,Benny Mathiesens Vognmandsforretning ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Harlev J,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2014-12-31,2014-01-01,2015-05-29,Aarhus,87 48 38 40,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5461043,indberetninger-20180424,2.5097417999999996,27271103.0,,2018-03-30T14:22:44.787Z,2015-06-05T13:08:05.839Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-23-YA,2015-06-05T13:08:05.891Z,459168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27271103,2013-12-31,2013-12-31,c4,,http://regnskaber.virk.dk/30117272/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2ZkL2MxLzNlL2FlZWYtNGI3Ni1hODQxLTY0MzIxMTMwZDY3Mw.pdf,http://regnskaber.virk.dk/30117272/ZG9rdW1lbnRsYWdlcjovLzAzLzk1Lzg0LzE3LzVhL2MxYjQtNDE3YS1iNTZjLTVjNDAzMjhhYWExZA.xml,550000.0,Harlev J,8462.0,130.0,HÃ¸rslevvej,"8230, ÃbyhÃ¸j","Frichsparken, SÃ¸ren Frichs Vej, 36 L",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-05-29,2015-05-29,2003-06-27,2015-05-29,114667.0,Vareforbrug omfatter omkostninger til hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration, lokaler, tab pÃ¥ debitorer, bilomkostninger herunder operationelle leasingomkostninger.",91958.0,87 48 38 60,27271103.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Benny Mathiesens Vognmandsforretning ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Benny Nygaard Mathiesen,Benny Nygaard Mathiesen,Benny Mathiesens Vognmandsforretning ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Harlev J,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2014-12-31,2014-01-01,2015-05-29,Aarhus,87 48 38 40,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5461043,indberetninger-20180424,2.5097417999999996,27271103.0,,2018-03-30T14:22:44.787Z,2015-06-05T13:08:05.839Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-23-YA,2015-06-05T13:08:05.891Z,,,,,,,,,,,,,,1281268.0,74411.0,200000.0,1188880.0,87200.0,304143.0,92388.0,1281268.0,1189310.0,92388.0,777501.0,92388.0,-108042.0,0.0,1189310.0,1114469.0,411809.0,723126.0,,,,
27271103,2013-12-31,2013-12-31,c722,,http://regnskaber.virk.dk/30117272/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2ZkL2MxLzNlL2FlZWYtNGI3Ni1hODQxLTY0MzIxMTMwZDY3Mw.pdf,http://regnskaber.virk.dk/30117272/ZG9rdW1lbnRsYWdlcjovLzAzLzk1Lzg0LzE3LzVhL2MxYjQtNDE3YS1iNTZjLTVjNDAzMjhhYWExZA.xml,550000.0,Harlev J,8462.0,130.0,HÃ¸rslevvej,"8230, ÃbyhÃ¸j","Frichsparken, SÃ¸ren Frichs Vej, 36 L",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-05-29,2015-05-29,2003-06-27,2015-05-29,114667.0,Vareforbrug omfatter omkostninger til hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration, lokaler, tab pÃ¥ debitorer, bilomkostninger herunder operationelle leasingomkostninger.",200000.0,87 48 38 60,27271103.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Benny Mathiesens Vognmandsforretning ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Benny Nygaard Mathiesen,Benny Nygaard Mathiesen,Benny Mathiesens Vognmandsforretning ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Harlev J,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2014-12-31,2014-01-01,2015-05-29,Aarhus,87 48 38 40,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5461043,indberetninger-20180424,2.5097417999999996,27271103.0,,2018-03-30T14:22:44.787Z,2015-06-05T13:08:05.839Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-23-YA,2015-06-05T13:08:05.891Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27271103,2013-12-31,2013-12-31,c743,,http://regnskaber.virk.dk/30117272/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2ZkL2MxLzNlL2FlZWYtNGI3Ni1hODQxLTY0MzIxMTMwZDY3Mw.pdf,http://regnskaber.virk.dk/30117272/ZG9rdW1lbnRsYWdlcjovLzAzLzk1Lzg0LzE3LzVhL2MxYjQtNDE3YS1iNTZjLTVjNDAzMjhhYWExZA.xml,550000.0,Harlev J,8462.0,130.0,HÃ¸rslevvej,"8230, ÃbyhÃ¸j","Frichsparken, SÃ¸ren Frichs Vej, 36 L",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-05-29,2015-05-29,2003-06-27,2015-05-29,114667.0,Vareforbrug omfatter omkostninger til hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration, lokaler, tab pÃ¥ debitorer, bilomkostninger herunder operationelle leasingomkostninger.",-108042.0,87 48 38 60,27271103.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Benny Mathiesens Vognmandsforretning ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Benny Nygaard Mathiesen,Benny Nygaard Mathiesen,Benny Mathiesens Vognmandsforretning ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Harlev J,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2014-12-31,2014-01-01,2015-05-29,Aarhus,87 48 38 40,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5461043,indberetninger-20180424,2.5097417999999996,27271103.0,,2018-03-30T14:22:44.787Z,2015-06-05T13:08:05.839Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-23-YA,2015-06-05T13:08:05.891Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27271103,2014-01-01,2014-01-01,c160,,http://regnskaber.virk.dk/30117272/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2ZkL2MxLzNlL2FlZWYtNGI3Ni1hODQxLTY0MzIxMTMwZDY3Mw.pdf,http://regnskaber.virk.dk/30117272/ZG9rdW1lbnRsYWdlcjovLzAzLzk1Lzg0LzE3LzVhL2MxYjQtNDE3YS1iNTZjLTVjNDAzMjhhYWExZA.xml,550000.0,Harlev J,8462.0,130.0,HÃ¸rslevvej,"8230, ÃbyhÃ¸j","Frichsparken, SÃ¸ren Frichs Vej, 36 L",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-05-29,2015-05-29,2003-06-27,2015-05-29,114667.0,Vareforbrug omfatter omkostninger til hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration, lokaler, tab pÃ¥ debitorer, bilomkostninger herunder operationelle leasingomkostninger.",,87 48 38 60,27271103.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Benny Mathiesens Vognmandsforretning ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Benny Nygaard Mathiesen,Benny Nygaard Mathiesen,Benny Mathiesens Vognmandsforretning ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Harlev J,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2014-12-31,2014-01-01,2015-05-29,Aarhus,87 48 38 40,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5461043,indberetninger-20180424,2.5097417999999996,27271103.0,,2018-03-30T14:22:44.787Z,2015-06-05T13:08:05.839Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-23-YA,2015-06-05T13:08:05.891Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423043.0,515431.0,,
27271103,2014-01-01,2014-01-01,c181,,http://regnskaber.virk.dk/30117272/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2ZkL2MxLzNlL2FlZWYtNGI3Ni1hODQxLTY0MzIxMTMwZDY3Mw.pdf,http://regnskaber.virk.dk/30117272/ZG9rdW1lbnRsYWdlcjovLzAzLzk1Lzg0LzE3LzVhL2MxYjQtNDE3YS1iNTZjLTVjNDAzMjhhYWExZA.xml,550000.0,Harlev J,8462.0,130.0,HÃ¸rslevvej,"8230, ÃbyhÃ¸j","Frichsparken, SÃ¸ren Frichs Vej, 36 L",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-05-29,2015-05-29,2003-06-27,2015-05-29,114667.0,Vareforbrug omfatter omkostninger til hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration, lokaler, tab pÃ¥ debitorer, bilomkostninger herunder operationelle leasingomkostninger.",200000.0,87 48 38 60,27271103.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Benny Mathiesens Vognmandsforretning ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Benny Nygaard Mathiesen,Benny Nygaard Mathiesen,Benny Mathiesens Vognmandsforretning ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Harlev J,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2014-12-31,2014-01-01,2015-05-29,Aarhus,87 48 38 40,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5461043,indberetninger-20180424,2.5097417999999996,27271103.0,,2018-03-30T14:22:44.787Z,2015-06-05T13:08:05.839Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-23-YA,2015-06-05T13:08:05.891Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
