entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SocialSecurityContributions,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,ReserveForEntrepreneurialCompany,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables
35633871,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/17833653/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzQ2LzRmLzliLzEwNmEtNDVlYi05YmM5LWJkODgzZWJhNDdkMA.xhtml,http://regnskaber.virk.dk/17833653/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzY2LzVmLzlmLzcwMTAtNDViMC1iMzJhLWNlMTVhNDViYjk1YQ.pdf,http://regnskaber.virk.dk/17833653/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzNkLzExL2IwL2UwYzgtNGEyYy1hNDU2LWI1MGY2NjlkMjA5Mw.xml,true,Kastrup,2770.0,61.0,Hadsten Alle,8230 AabyhÃ¸j,"Lokesvej 9D, 2., 3.",1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-01,2019-05-13,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktiviteter er at planlÃ¦gge og afholde messer samt aktiviter i tilknytning hertil.</p>",908781.0,35633871.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten LÃ¸kke Gammelmark,Morten LÃ¸kke Gammelmark,COPENHAGEN SPECS IVS,Casper Lindemose,33831.0,3396.0,0.0,Kastrup,53500.0,2017-01-01,2017-12-31,194680.0,254726.0,258122.0,2018-12-31,2018-01-01,false,3078.0,60046.0,false,false,DirektÃ¸r,Ingen bistand,560250.0,urn:ofk:oid:27130522,indberetninger-20180424,2.5955422,35633871.0,AWqxeWRrRYGX6_YTHo_b,2019-05-13T13:54:45.001Z,2019-05-13T13:54:43.258Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-07-BG,2019-05-13T13:54:43.488Z,,,,,,,,,,,,,,,,,,,
35633871,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/17833653/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzQ2LzRmLzliLzEwNmEtNDVlYi05YmM5LWJkODgzZWJhNDdkMA.xhtml,http://regnskaber.virk.dk/17833653/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzY2LzVmLzlmLzcwMTAtNDViMC1iMzJhLWNlMTVhNDViYjk1YQ.pdf,http://regnskaber.virk.dk/17833653/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzNkLzExL2IwL2UwYzgtNGEyYy1hNDU2LWI1MGY2NjlkMjA5Mw.xml,true,Kastrup,2770.0,61.0,Hadsten Alle,8230 AabyhÃ¸j,"Lokesvej 9D, 2., 3.",1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-01,2019-05-13,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktiviteter er at planlÃ¦gge og afholde messer samt aktiviter i tilknytning hertil.</p>",,35633871.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten LÃ¸kke Gammelmark,Morten LÃ¸kke Gammelmark,COPENHAGEN SPECS IVS,Casper Lindemose,,,,Kastrup,,2017-01-01,2017-12-31,103400.0,,,2018-12-31,2018-01-01,false,,,false,false,DirektÃ¸r,Ingen bistand,,urn:ofk:oid:27130522,indberetninger-20180424,2.5955422,35633871.0,AWqxeWRrRYGX6_YTHo_b,2019-05-13T13:54:45.001Z,2019-05-13T13:54:43.258Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-07-BG,2019-05-13T13:54:43.488Z,,,,,,,,,,,,,,,,,,,
35633871,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/17833653/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzQ2LzRmLzliLzEwNmEtNDVlYi05YmM5LWJkODgzZWJhNDdkMA.xhtml,http://regnskaber.virk.dk/17833653/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzY2LzVmLzlmLzcwMTAtNDViMC1iMzJhLWNlMTVhNDViYjk1YQ.pdf,http://regnskaber.virk.dk/17833653/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzNkLzExL2IwL2UwYzgtNGEyYy1hNDU2LWI1MGY2NjlkMjA5Mw.xml,true,Kastrup,2770.0,61.0,Hadsten Alle,8230 AabyhÃ¸j,"Lokesvej 9D, 2., 3.",1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-01,2019-05-13,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktiviteter er at planlÃ¦gge og afholde messer samt aktiviter i tilknytning hertil.</p>",,35633871.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten LÃ¸kke Gammelmark,Morten LÃ¸kke Gammelmark,COPENHAGEN SPECS IVS,Casper Lindemose,,,,Kastrup,,2017-01-01,2017-12-31,91280.0,,,2018-12-31,2018-01-01,false,,,false,false,DirektÃ¸r,Ingen bistand,,urn:ofk:oid:27130522,indberetninger-20180424,2.5955422,35633871.0,AWqxeWRrRYGX6_YTHo_b,2019-05-13T13:54:45.001Z,2019-05-13T13:54:43.258Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-07-BG,2019-05-13T13:54:43.488Z,,,,,,,,,,,,,,,,,,,
35633871,2017-12-31,2017-12-31,c8,http://regnskaber.virk.dk/17833653/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzQ2LzRmLzliLzEwNmEtNDVlYi05YmM5LWJkODgzZWJhNDdkMA.xhtml,http://regnskaber.virk.dk/17833653/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzY2LzVmLzlmLzcwMTAtNDViMC1iMzJhLWNlMTVhNDViYjk1YQ.pdf,http://regnskaber.virk.dk/17833653/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzNkLzExL2IwL2UwYzgtNGEyYy1hNDU2LWI1MGY2NjlkMjA5Mw.xml,true,Kastrup,2770.0,61.0,Hadsten Alle,8230 AabyhÃ¸j,"Lokesvej 9D, 2., 3.",1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-01,2019-05-13,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktiviteter er at planlÃ¦gge og afholde messer samt aktiviter i tilknytning hertil.</p>",,35633871.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten LÃ¸kke Gammelmark,Morten LÃ¸kke Gammelmark,COPENHAGEN SPECS IVS,Casper Lindemose,,,,Kastrup,,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,,false,false,DirektÃ¸r,Ingen bistand,,urn:ofk:oid:27130522,indberetninger-20180424,2.5955422,35633871.0,AWqxeWRrRYGX6_YTHo_b,2019-05-13T13:54:45.001Z,2019-05-13T13:54:43.258Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-07-BG,2019-05-13T13:54:43.488Z,1305628.0,1001731.0,1.0,1305628.0,0.0,249395.0,1305628.0,1056233.0,146640.0,60000.0,49999.0,199395.0,828384.0,1056233.0,30000.0,303897.0,51047.0,162.0,243897.0
35633871,2018-01-01,2018-01-01,c10,http://regnskaber.virk.dk/17833653/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzQ2LzRmLzliLzEwNmEtNDVlYi05YmM5LWJkODgzZWJhNDdkMA.xhtml,http://regnskaber.virk.dk/17833653/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzY2LzVmLzlmLzcwMTAtNDViMC1iMzJhLWNlMTVhNDViYjk1YQ.pdf,http://regnskaber.virk.dk/17833653/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzNkLzExL2IwL2UwYzgtNGEyYy1hNDU2LWI1MGY2NjlkMjA5Mw.xml,true,Kastrup,2770.0,61.0,Hadsten Alle,8230 AabyhÃ¸j,"Lokesvej 9D, 2., 3.",1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-01,2019-05-13,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktiviteter er at planlÃ¦gge og afholde messer samt aktiviter i tilknytning hertil.</p>",,35633871.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten LÃ¸kke Gammelmark,Morten LÃ¸kke Gammelmark,COPENHAGEN SPECS IVS,Casper Lindemose,,,,Kastrup,,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,,false,false,DirektÃ¸r,Ingen bistand,,urn:ofk:oid:27130522,indberetninger-20180424,2.5955422,35633871.0,AWqxeWRrRYGX6_YTHo_b,2019-05-13T13:54:45.001Z,2019-05-13T13:54:43.258Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-07-BG,2019-05-13T13:54:43.488Z,,,,,,49999.0,,,,,,,,,,,,,
35633871,2018-01-01,2018-01-01,c11,http://regnskaber.virk.dk/17833653/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzQ2LzRmLzliLzEwNmEtNDVlYi05YmM5LWJkODgzZWJhNDdkMA.xhtml,http://regnskaber.virk.dk/17833653/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzY2LzVmLzlmLzcwMTAtNDViMC1iMzJhLWNlMTVhNDViYjk1YQ.pdf,http://regnskaber.virk.dk/17833653/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzNkLzExL2IwL2UwYzgtNGEyYy1hNDU2LWI1MGY2NjlkMjA5Mw.xml,true,Kastrup,2770.0,61.0,Hadsten Alle,8230 AabyhÃ¸j,"Lokesvej 9D, 2., 3.",1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-01,2019-05-13,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktiviteter er at planlÃ¦gge og afholde messer samt aktiviter i tilknytning hertil.</p>",,35633871.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten LÃ¸kke Gammelmark,Morten LÃ¸kke Gammelmark,COPENHAGEN SPECS IVS,Casper Lindemose,,,,Kastrup,,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,,false,false,DirektÃ¸r,Ingen bistand,,urn:ofk:oid:27130522,indberetninger-20180424,2.5955422,35633871.0,AWqxeWRrRYGX6_YTHo_b,2019-05-13T13:54:45.001Z,2019-05-13T13:54:43.258Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-07-BG,2019-05-13T13:54:43.488Z,,,,,,199395.0,,,,,,,,,,,,,
35633871,2018-01-01,2018-01-01,c12,http://regnskaber.virk.dk/17833653/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzQ2LzRmLzliLzEwNmEtNDVlYi05YmM5LWJkODgzZWJhNDdkMA.xhtml,http://regnskaber.virk.dk/17833653/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzY2LzVmLzlmLzcwMTAtNDViMC1iMzJhLWNlMTVhNDViYjk1YQ.pdf,http://regnskaber.virk.dk/17833653/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzNkLzExL2IwL2UwYzgtNGEyYy1hNDU2LWI1MGY2NjlkMjA5Mw.xml,true,Kastrup,2770.0,61.0,Hadsten Alle,8230 AabyhÃ¸j,"Lokesvej 9D, 2., 3.",1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-01,2019-05-13,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktiviteter er at planlÃ¦gge og afholde messer samt aktiviter i tilknytning hertil.</p>",,35633871.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten LÃ¸kke Gammelmark,Morten LÃ¸kke Gammelmark,COPENHAGEN SPECS IVS,Casper Lindemose,,,,Kastrup,,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,,false,false,DirektÃ¸r,Ingen bistand,,urn:ofk:oid:27130522,indberetninger-20180424,2.5955422,35633871.0,AWqxeWRrRYGX6_YTHo_b,2019-05-13T13:54:45.001Z,2019-05-13T13:54:43.258Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-07-BG,2019-05-13T13:54:43.488Z,,,,,,249395.0,,,,,,,,,,,,,
35633871,2018-01-01,2018-01-01,c9,http://regnskaber.virk.dk/17833653/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzQ2LzRmLzliLzEwNmEtNDVlYi05YmM5LWJkODgzZWJhNDdkMA.xhtml,http://regnskaber.virk.dk/17833653/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzY2LzVmLzlmLzcwMTAtNDViMC1iMzJhLWNlMTVhNDViYjk1YQ.pdf,http://regnskaber.virk.dk/17833653/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzNkLzExL2IwL2UwYzgtNGEyYy1hNDU2LWI1MGY2NjlkMjA5Mw.xml,true,Kastrup,2770.0,61.0,Hadsten Alle,8230 AabyhÃ¸j,"Lokesvej 9D, 2., 3.",1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-01,2019-05-13,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktiviteter er at planlÃ¦gge og afholde messer samt aktiviter i tilknytning hertil.</p>",,35633871.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten LÃ¸kke Gammelmark,Morten LÃ¸kke Gammelmark,COPENHAGEN SPECS IVS,Casper Lindemose,,,,Kastrup,,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,,false,false,DirektÃ¸r,Ingen bistand,,urn:ofk:oid:27130522,indberetninger-20180424,2.5955422,35633871.0,AWqxeWRrRYGX6_YTHo_b,2019-05-13T13:54:45.001Z,2019-05-13T13:54:43.258Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-07-BG,2019-05-13T13:54:43.488Z,,,,,,1.0,,,,,,,,,,,,,
35633871,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/17833653/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzQ2LzRmLzliLzEwNmEtNDVlYi05YmM5LWJkODgzZWJhNDdkMA.xhtml,http://regnskaber.virk.dk/17833653/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzY2LzVmLzlmLzcwMTAtNDViMC1iMzJhLWNlMTVhNDViYjk1YQ.pdf,http://regnskaber.virk.dk/17833653/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzNkLzExL2IwL2UwYzgtNGEyYy1hNDU2LWI1MGY2NjlkMjA5Mw.xml,true,Kastrup,2770.0,61.0,Hadsten Alle,8230 AabyhÃ¸j,"Lokesvej 9D, 2., 3.",1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-01,2019-05-13,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktiviteter er at planlÃ¦gge og afholde messer samt aktiviter i tilknytning hertil.</p>",810147.0,35633871.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten LÃ¸kke Gammelmark,Morten LÃ¸kke Gammelmark,COPENHAGEN SPECS IVS,Casper Lindemose,16298.0,3545.0,6247.0,Kastrup,54700.0,2017-01-01,2017-12-31,114102.0,150081.0,147379.0,2018-12-31,2018-01-01,false,4191.0,35979.0,false,false,DirektÃ¸r,Ingen bistand,587579.0,urn:ofk:oid:27130522,indberetninger-20180424,2.5955422,35633871.0,AWqxeWRrRYGX6_YTHo_b,2019-05-13T13:54:45.001Z,2019-05-13T13:54:43.258Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-07-BG,2019-05-13T13:54:43.488Z,,,,,,,,,,,,,,,,,,,
35633871,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/17833653/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzQ2LzRmLzliLzEwNmEtNDVlYi05YmM5LWJkODgzZWJhNDdkMA.xhtml,http://regnskaber.virk.dk/17833653/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzY2LzVmLzlmLzcwMTAtNDViMC1iMzJhLWNlMTVhNDViYjk1YQ.pdf,http://regnskaber.virk.dk/17833653/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzNkLzExL2IwL2UwYzgtNGEyYy1hNDU2LWI1MGY2NjlkMjA5Mw.xml,true,Kastrup,2770.0,61.0,Hadsten Alle,8230 AabyhÃ¸j,"Lokesvej 9D, 2., 3.",1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-01,2019-05-13,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktiviteter er at planlÃ¦gge og afholde messer samt aktiviter i tilknytning hertil.</p>",,35633871.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten LÃ¸kke Gammelmark,Morten LÃ¸kke Gammelmark,COPENHAGEN SPECS IVS,Casper Lindemose,,,,Kastrup,,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,,false,false,DirektÃ¸r,Ingen bistand,,urn:ofk:oid:27130522,indberetninger-20180424,2.5955422,35633871.0,AWqxeWRrRYGX6_YTHo_b,2019-05-13T13:54:45.001Z,2019-05-13T13:54:43.258Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-07-BG,2019-05-13T13:54:43.488Z,,,,,,,,,,,,,,,,,,,
