entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,TaxExpense,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutAccountingPolicies,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutCertainSpecialItems,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutLiabilitiesDueForPaymentMoreThanFiveYearsAfterTheBalanceSheetDate,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutNumberOfEmployees,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
26595800,2013-10-01,2014-09-30,c5,http://regnskaber.virk.dk/00859562/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzhhLzg0LzhhL2Y4OGQtNDFhMC1hOGY0LTNlZmE0ZjI3NWIxYQ.xhtml,http://regnskaber.virk.dk/00859562/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzc1L2U4L2Y3LzM0MGMtNDhkOC1iZTAwLTVkNDQ0NTA2NGFjOQ.pdf,http://regnskaber.virk.dk/00859562/ZG9rdW1lbnRsYWdlcjovLzAzL2UzLzIzL2RmLzNlLzk1NGQtNDU4ZS05OGVmLWZkNGNmMDkwMjEwZA.xml,KÃ¸benhavn K,1160.0,"31, 4 th",Amagertorv,1610 KÃ¸benhavn V,"Gammel Kongevej 1,2","Regnskabsklasse B, mikrovirksomhed",2016-02-25,2016-02-29,0.0,1698288.0,2556336.0,26595800.0,Ãrsrapport,Heino Frederiksen,Michael Thillemann Rasmussen,MG SKIN INVEST A/S,Heino Frederiksen,398156.0,KÃ¸benhavn,2013-10-01,2014-09-30,327496.0,459892.0,858048.0,2015-09-30,2014-10-01,132396.0,true,false,false,false,false,Ingen bistand,urn:ofk:oid:22034939,indberetninger-20180424,2.59278,26595800.0,,2018-03-28T22:56:34.076Z,2016-02-29T08:26:48.359Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-91-ML,2016-02-29T08:26:48.487Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26595800,2013-10-01,2014-09-30,c7,http://regnskaber.virk.dk/00859562/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzhhLzg0LzhhL2Y4OGQtNDFhMC1hOGY0LTNlZmE0ZjI3NWIxYQ.xhtml,http://regnskaber.virk.dk/00859562/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzc1L2U4L2Y3LzM0MGMtNDhkOC1iZTAwLTVkNDQ0NTA2NGFjOQ.pdf,http://regnskaber.virk.dk/00859562/ZG9rdW1lbnRsYWdlcjovLzAzL2UzLzIzL2RmLzNlLzk1NGQtNDU4ZS05OGVmLWZkNGNmMDkwMjEwZA.xml,KÃ¸benhavn K,1160.0,"31, 4 th",Amagertorv,1610 KÃ¸benhavn V,"Gammel Kongevej 1,2","Regnskabsklasse B, mikrovirksomhed",2016-02-25,2016-02-29,,,,26595800.0,Ãrsrapport,Heino Frederiksen,Michael Thillemann Rasmussen,MG SKIN INVEST A/S,Heino Frederiksen,,KÃ¸benhavn,2013-10-01,2014-09-30,327496.0,,,2015-09-30,2014-10-01,,true,false,false,false,false,Ingen bistand,urn:ofk:oid:22034939,indberetninger-20180424,2.59278,26595800.0,,2018-03-28T22:56:34.076Z,2016-02-29T08:26:48.359Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-91-ML,2016-02-29T08:26:48.487Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26595800,2014-09-30,2014-09-30,c9,http://regnskaber.virk.dk/00859562/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzhhLzg0LzhhL2Y4OGQtNDFhMC1hOGY0LTNlZmE0ZjI3NWIxYQ.xhtml,http://regnskaber.virk.dk/00859562/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzc1L2U4L2Y3LzM0MGMtNDhkOC1iZTAwLTVkNDQ0NTA2NGFjOQ.pdf,http://regnskaber.virk.dk/00859562/ZG9rdW1lbnRsYWdlcjovLzAzL2UzLzIzL2RmLzNlLzk1NGQtNDU4ZS05OGVmLWZkNGNmMDkwMjEwZA.xml,KÃ¸benhavn K,1160.0,"31, 4 th",Amagertorv,1610 KÃ¸benhavn V,"Gammel Kongevej 1,2","Regnskabsklasse B, mikrovirksomhed",2016-02-25,2016-02-29,,,,26595800.0,Ãrsrapport,Heino Frederiksen,Michael Thillemann Rasmussen,MG SKIN INVEST A/S,Heino Frederiksen,,KÃ¸benhavn,2013-10-01,2014-09-30,,,,2015-09-30,2014-10-01,,true,false,false,false,false,Ingen bistand,urn:ofk:oid:22034939,indberetninger-20180424,2.59278,26595800.0,,2018-03-28T22:56:34.076Z,2016-02-29T08:26:48.359Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-91-ML,2016-02-29T08:26:48.487Z,11577003.0,5154.0,500000.0,9726712.0,2153203.0,801391.0,183333.0,183333.0,9492377.0,865567.0,11577003.0,9734165.0,1206137.0,1410760.0,204623.0,8797010.0,1850291.0,8029298.0,138668.0,1666958.0,-310365.0,-310365.0,695367.0,1653203.0,8323405.0,229181.0,294107.0,90513.0,
26595800,2014-10-01,2015-09-30,c0,http://regnskaber.virk.dk/00859562/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzhhLzg0LzhhL2Y4OGQtNDFhMC1hOGY0LTNlZmE0ZjI3NWIxYQ.xhtml,http://regnskaber.virk.dk/00859562/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzc1L2U4L2Y3LzM0MGMtNDhkOC1iZTAwLTVkNDQ0NTA2NGFjOQ.pdf,http://regnskaber.virk.dk/00859562/ZG9rdW1lbnRsYWdlcjovLzAzL2UzLzIzL2RmLzNlLzk1NGQtNDU4ZS05OGVmLWZkNGNmMDkwMjEwZA.xml,KÃ¸benhavn K,1160.0,"31, 4 th",Amagertorv,1610 KÃ¸benhavn V,"Gammel Kongevej 1,2","Regnskabsklasse B, mikrovirksomhed",2016-02-25,2016-02-29,0.0,1875458.0,2901686.0,26595800.0,Ãrsrapport,Heino Frederiksen,Michael Thillemann Rasmussen,MG SKIN INVEST A/S,Heino Frederiksen,682588.0,KÃ¸benhavn,2013-10-01,2014-09-30,266321.0,343640.0,1026228.0,2015-09-30,2014-10-01,77319.0,true,false,false,false,false,Ingen bistand,urn:ofk:oid:22034939,indberetninger-20180424,2.59278,26595800.0,,2018-03-28T22:56:34.076Z,2016-02-29T08:26:48.359Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-91-ML,2016-02-29T08:26:48.487Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26595800,2014-10-01,2015-09-30,c1,http://regnskaber.virk.dk/00859562/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzhhLzg0LzhhL2Y4OGQtNDFhMC1hOGY0LTNlZmE0ZjI3NWIxYQ.xhtml,http://regnskaber.virk.dk/00859562/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzc1L2U4L2Y3LzM0MGMtNDhkOC1iZTAwLTVkNDQ0NTA2NGFjOQ.pdf,http://regnskaber.virk.dk/00859562/ZG9rdW1lbnRsYWdlcjovLzAzL2UzLzIzL2RmLzNlLzk1NGQtNDU4ZS05OGVmLWZkNGNmMDkwMjEwZA.xml,KÃ¸benhavn K,1160.0,"31, 4 th",Amagertorv,1610 KÃ¸benhavn V,"Gammel Kongevej 1,2","Regnskabsklasse B, mikrovirksomhed",2016-02-25,2016-02-29,,,,26595800.0,Ãrsrapport,Heino Frederiksen,Michael Thillemann Rasmussen,MG SKIN INVEST A/S,Heino Frederiksen,,KÃ¸benhavn,2013-10-01,2014-09-30,,,,2015-09-30,2014-10-01,,true,false,false,false,false,Ingen bistand,urn:ofk:oid:22034939,indberetninger-20180424,2.59278,26595800.0,,2018-03-28T22:56:34.076Z,2016-02-29T08:26:48.359Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-91-ML,2016-02-29T08:26:48.487Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26595800,2014-10-01,2015-09-30,c2,http://regnskaber.virk.dk/00859562/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzhhLzg0LzhhL2Y4OGQtNDFhMC1hOGY0LTNlZmE0ZjI3NWIxYQ.xhtml,http://regnskaber.virk.dk/00859562/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzc1L2U4L2Y3LzM0MGMtNDhkOC1iZTAwLTVkNDQ0NTA2NGFjOQ.pdf,http://regnskaber.virk.dk/00859562/ZG9rdW1lbnRsYWdlcjovLzAzL2UzLzIzL2RmLzNlLzk1NGQtNDU4ZS05OGVmLWZkNGNmMDkwMjEwZA.xml,KÃ¸benhavn K,1160.0,"31, 4 th",Amagertorv,1610 KÃ¸benhavn V,"Gammel Kongevej 1,2","Regnskabsklasse B, mikrovirksomhed",2016-02-25,2016-02-29,,,,26595800.0,Ãrsrapport,Heino Frederiksen,Michael Thillemann Rasmussen,MG SKIN INVEST A/S,Heino Frederiksen,,KÃ¸benhavn,2013-10-01,2014-09-30,,,,2015-09-30,2014-10-01,,true,false,false,false,false,Ingen bistand,urn:ofk:oid:22034939,indberetninger-20180424,2.59278,26595800.0,,2018-03-28T22:56:34.076Z,2016-02-29T08:26:48.359Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-91-ML,2016-02-29T08:26:48.487Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Michael Thillemann Rasmussen
26595800,2014-10-01,2015-09-30,c3,http://regnskaber.virk.dk/00859562/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzhhLzg0LzhhL2Y4OGQtNDFhMC1hOGY0LTNlZmE0ZjI3NWIxYQ.xhtml,http://regnskaber.virk.dk/00859562/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzc1L2U4L2Y3LzM0MGMtNDhkOC1iZTAwLTVkNDQ0NTA2NGFjOQ.pdf,http://regnskaber.virk.dk/00859562/ZG9rdW1lbnRsYWdlcjovLzAzL2UzLzIzL2RmLzNlLzk1NGQtNDU4ZS05OGVmLWZkNGNmMDkwMjEwZA.xml,KÃ¸benhavn K,1160.0,"31, 4 th",Amagertorv,1610 KÃ¸benhavn V,"Gammel Kongevej 1,2","Regnskabsklasse B, mikrovirksomhed",2016-02-25,2016-02-29,,,,26595800.0,Ãrsrapport,Heino Frederiksen,Michael Thillemann Rasmussen,MG SKIN INVEST A/S,Heino Frederiksen,,KÃ¸benhavn,2013-10-01,2014-09-30,,,,2015-09-30,2014-10-01,,true,false,false,false,false,Ingen bistand,urn:ofk:oid:22034939,indberetninger-20180424,2.59278,26595800.0,,2018-03-28T22:56:34.076Z,2016-02-29T08:26:48.359Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-91-ML,2016-02-29T08:26:48.487Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leif Thillemann Rasmussen
26595800,2014-10-01,2015-09-30,c4,http://regnskaber.virk.dk/00859562/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzhhLzg0LzhhL2Y4OGQtNDFhMC1hOGY0LTNlZmE0ZjI3NWIxYQ.xhtml,http://regnskaber.virk.dk/00859562/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzc1L2U4L2Y3LzM0MGMtNDhkOC1iZTAwLTVkNDQ0NTA2NGFjOQ.pdf,http://regnskaber.virk.dk/00859562/ZG9rdW1lbnRsYWdlcjovLzAzL2UzLzIzL2RmLzNlLzk1NGQtNDU4ZS05OGVmLWZkNGNmMDkwMjEwZA.xml,KÃ¸benhavn K,1160.0,"31, 4 th",Amagertorv,1610 KÃ¸benhavn V,"Gammel Kongevej 1,2","Regnskabsklasse B, mikrovirksomhed",2016-02-25,2016-02-29,,,,26595800.0,Ãrsrapport,Heino Frederiksen,Michael Thillemann Rasmussen,MG SKIN INVEST A/S,Heino Frederiksen,,KÃ¸benhavn,2013-10-01,2014-09-30,,,,2015-09-30,2014-10-01,,true,false,false,false,false,Ingen bistand,urn:ofk:oid:22034939,indberetninger-20180424,2.59278,26595800.0,,2018-03-28T22:56:34.076Z,2016-02-29T08:26:48.359Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-91-ML,2016-02-29T08:26:48.487Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gitte Karin Palm Rasmussen
26595800,2014-10-01,2015-09-30,c6,http://regnskaber.virk.dk/00859562/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzhhLzg0LzhhL2Y4OGQtNDFhMC1hOGY0LTNlZmE0ZjI3NWIxYQ.xhtml,http://regnskaber.virk.dk/00859562/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzc1L2U4L2Y3LzM0MGMtNDhkOC1iZTAwLTVkNDQ0NTA2NGFjOQ.pdf,http://regnskaber.virk.dk/00859562/ZG9rdW1lbnRsYWdlcjovLzAzL2UzLzIzL2RmLzNlLzk1NGQtNDU4ZS05OGVmLWZkNGNmMDkwMjEwZA.xml,KÃ¸benhavn K,1160.0,"31, 4 th",Amagertorv,1610 KÃ¸benhavn V,"Gammel Kongevej 1,2","Regnskabsklasse B, mikrovirksomhed",2016-02-25,2016-02-29,,,,26595800.0,Ãrsrapport,Heino Frederiksen,Michael Thillemann Rasmussen,MG SKIN INVEST A/S,Heino Frederiksen,,KÃ¸benhavn,2013-10-01,2014-09-30,266321.0,,,2015-09-30,2014-10-01,,true,false,false,false,false,Ingen bistand,urn:ofk:oid:22034939,indberetninger-20180424,2.59278,26595800.0,,2018-03-28T22:56:34.076Z,2016-02-29T08:26:48.359Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-91-ML,2016-02-29T08:26:48.487Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26595800,2015-09-30,2015-09-30,c8,http://regnskaber.virk.dk/00859562/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzhhLzg0LzhhL2Y4OGQtNDFhMC1hOGY0LTNlZmE0ZjI3NWIxYQ.xhtml,http://regnskaber.virk.dk/00859562/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzc1L2U4L2Y3LzM0MGMtNDhkOC1iZTAwLTVkNDQ0NTA2NGFjOQ.pdf,http://regnskaber.virk.dk/00859562/ZG9rdW1lbnRsYWdlcjovLzAzL2UzLzIzL2RmLzNlLzk1NGQtNDU4ZS05OGVmLWZkNGNmMDkwMjEwZA.xml,KÃ¸benhavn K,1160.0,"31, 4 th",Amagertorv,1610 KÃ¸benhavn V,"Gammel Kongevej 1,2","Regnskabsklasse B, mikrovirksomhed",2016-02-25,2016-02-29,,,,26595800.0,Ãrsrapport,Heino Frederiksen,Michael Thillemann Rasmussen,MG SKIN INVEST A/S,Heino Frederiksen,,KÃ¸benhavn,2013-10-01,2014-09-30,,,,2015-09-30,2014-10-01,,true,false,false,false,false,Ingen bistand,urn:ofk:oid:22034939,indberetninger-20180424,2.59278,26595800.0,,2018-03-28T22:56:34.076Z,2016-02-29T08:26:48.359Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-91-ML,2016-02-29T08:26:48.487Z,11738317.0,8975.0,500000.0,9014974.0,2449157.0,797569.0,183333.0,183333.0,8979265.0,1742441.0,11738317.0,9289160.0,1088731.0,1308185.0,219454.0,8979265.0,2723343.0,7501818.0,24057.0,2540010.0,0.0,0.0,0.0,1949157.0,7980975.0,26734.0,479157.0,2677.0,
